Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Language_ID	Dialect_ID	Citation	Installed_Count	Entry_Keys
188	lie down!, he lay down	KEN	Kendhuguda L. Bonda	43	38	5	dʒokt̪od̪riga	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 38, item 188, Kendhuguda L. Bonda]	0	
188	lie down!, he lay down	RAS	Rasabeda L. Bonda	43	38	6	dʒokt̪od̪rɪt̪a	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 38, item 188, Rasabeda L. Bonda]	0	
188	lie down!, he lay down	GUT	Tikrapada Gadaba	43	38	7	d̪ud̪i | mɛid̪ud̪igu	2|2	two group-2 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 38, item 188, Tikrapada Gadaba]	0	
188	lie down!, he lay down	BIA	Biapada U. Didayi	43	38	8	t̪ubod̪ulaik	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 38, item 188, Biapada U. Didayi]	0	
188	lie down!, he lay down	PAR	Kinumun Parenga Parja	43	38	9	gɔnɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 38, item 188, Kinumun Parenga Parja]	0	
188	lie down!, he lay down	RON	Malenga Rona Desiya	43	38	10	sed̪ul:ɛ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 38, item 188, Malenga Rona Desiya]	0	
188	lie down!, he lay down	ODI	Cuttack Oriya	43	38	11	porigola	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 38, item 188, Cuttack Oriya]	0	
189	sit down!, he sat down	POD	Podeiguda U. Bonda	43	38	1	laja	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 38, item 189, Podeiguda U. Bonda]	1	bonda-further-2022:p043:i189:POD:a1
189	sit down!, he sat down	BON	Bondapada U. Bonda	43	38	2	laʔja	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 38, item 189, Bondapada U. Bonda]	1	bonda-further-2022:p043:i189:BON:a1
189	sit down!, he sat down	DUM	Dumripada U. Bonda	43	38	3	leʔja	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 38, item 189, Dumripada U. Bonda]	1	bonda-further-2022:p043:i189:DUM:a1
189	sit down!, he sat down	KAD	Kadamguda L. Bonda	43	38	4	leʔsɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 38, item 189, Kadamguda L. Bonda]	0	
189	sit down!, he sat down	KEN	Kendhuguda L. Bonda	43	38	5	leʔsɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 38, item 189, Kendhuguda L. Bonda]	0	
189	sit down!, he sat down	RAS	Rasabeda L. Bonda	43	38	6	leʔsɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 38, item 189, Rasabeda L. Bonda]	0	
189	sit down!, he sat down	GUT	Tikrapada Gadaba	43	38	7	leisɛ | mɛileigɪ	2|2	two group-2 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 38, item 189, Tikrapada Gadaba]	0	
189	sit down!, he sat down	BIA	Biapada U. Didayi	43	38	8	kola | koke	1|1	two comma-separated group-1 responses for the paired source prompt	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 38, item 189, Biapada U. Didayi]	0	
189	sit down!, he sat down	PAR	Kinumun Parenga Parja	43	38	9	kuku	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 38, item 189, Kinumun Parenga Parja]	0	
189	sit down!, he sat down	RON	Malenga Rona Desiya	43	38	10	sebɔslɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 38, item 189, Malenga Rona Desiya]	0	
189	sit down!, he sat down	ODI	Cuttack Oriya	43	38	11	bosibɑ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 38, item 189, Cuttack Oriya]	0	
190	give!, he gave	POD	Podeiguda U. Bonda	43	38	1	be	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 38, item 190, Podeiguda U. Bonda]	1	bonda-further-2022:p043:i190:POD:a1
190	give!, he gave	BON	Bondapada U. Bonda	43	38	2	be	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 38, item 190, Bondapada U. Bonda]	1	bonda-further-2022:p043:i190:BON:a1
190	give!, he gave	DUM	Dumripada U. Bonda	44	39	3	be	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 190, Dumripada U. Bonda]	1	bonda-further-2022:p044:i190:DUM:a1
190	give!, he gave	KAD	Kadamguda L. Bonda	44	39	4	beʔ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 190, Kadamguda L. Bonda]	0	
190	give!, he gave	KEN	Kendhuguda L. Bonda	44	39	5	beʔ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 190, Kendhuguda L. Bonda]	0	
190	give!, he gave	RAS	Rasabeda L. Bonda	44	39	6	beʔ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 190, Rasabeda L. Bonda]	0	
190	give!, he gave	GUT	Tikrapada Gadaba	44	39	7	ɪn̪d̪e | mɛibed̪o	1|2	two responses printed on separate group-1 and group-2 lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 39, item 190, Tikrapada Gadaba]	0	
190	give!, he gave	BIA	Biapada U. Didayi	44	39	8	n̪d̪e | me bike	1|5	two responses printed on separate group-1 and group-5 lines for BIA	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 39, item 190, Biapada U. Didayi]	0	
190	give!, he gave	PAR	Kinumun Parenga Parja	44	39	9	t̪eɪ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 39, item 190, Kinumun Parenga Parja]	0	
190	give!, he gave	RON	Malenga Rona Desiya	44	39	10	se d̪elɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 39, item 190, Malenga Rona Desiya]	0	
190	give!, he gave	ODI	Cuttack Oriya	44	39	11	d̪eba	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 39, item 190, Cuttack Oriya]	0	
191	it burns, it burned	POD	Podeiguda U. Bonda	44	39	1	d̪ogʊt̪a	9		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 191, Podeiguda U. Bonda]	1	bonda-further-2022:p044:i191:POD:a1
191	it burns, it burned	BON	Bondapada U. Bonda	44	39	2	d̪ogʊt̪a	9		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 191, Bondapada U. Bonda]	1	bonda-further-2022:p044:i191:BON:a1
191	it burns, it burned	DUM	Dumripada U. Bonda	44	39	3	d̪ogʊt̪a	9		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 191, Dumripada U. Bonda]	1	bonda-further-2022:p044:i191:DUM:a1
191	it burns, it burned	KAD	Kadamguda L. Bonda	44	39	4	sʊŋod̪oʔgani	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 191, Kadamguda L. Bonda]	0	
191	it burns, it burned	KEN	Kendhuguda L. Bonda	44	39	5	sʊŋod̪oʔgani	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 191, Kendhuguda L. Bonda]	0	
191	it burns, it burned	RAS	Rasabeda L. Bonda	44	39	6	sʊŋod̪oʔgani	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 191, Rasabeda L. Bonda]	0	
191	it burns, it burned	GUT	Tikrapada Gadaba	44	39	7	ləgəigʊni | mɛigɛbo	2|3	two responses printed on separate group-2 and group-3 lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 39, item 191, Tikrapada Gadaba]	0	
191	it burns, it burned	BIA	Biapada U. Didayi	44	39	8	d̪uʋad̪iŋke | tʃigmuaga	1|1	two comma-separated group-1 responses, with the second wrapped to the following source line, for the paired prompt	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 39, item 191, Biapada U. Didayi]	0	
191	it burns, it burned	PAR	Kinumun Parenga Parja	44	39	9	t̪ʌbgu	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 39, item 191, Kinumun Parenga Parja]	0	
191	it burns, it burned	RON	Malenga Rona Desiya	44	39	10	sedʒɔjlɛgɛjlɛ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 39, item 191, Malenga Rona Desiya]	0	
191	it burns, it burned	ODI	Cuttack Oriya	44	39	11	dʒolibɑ	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 39, item 191, Cuttack Oriya]	0	
192	don’t die!, he died	POD	Podeiguda U. Bonda	44	39	1	agoiga	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 192, Podeiguda U. Bonda]	1	bonda-further-2022:p044:i192:POD:a1
192	don’t die!, he died	BON	Bondapada U. Bonda	44	39	2	agoiga	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 192, Bondapada U. Bonda]	1	bonda-further-2022:p044:i192:BON:a1
192	don’t die!, he died	DUM	Dumripada U. Bonda	44	39	3	agʊiga	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 192, Dumripada U. Bonda]	1	bonda-further-2022:p044:i192:DUM:a1
192	don’t die!, he died	KAD	Kadamguda L. Bonda	44	39	4	agoiga	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 192, Kadamguda L. Bonda]	0	
192	don’t die!, he died	KEN	Kendhuguda L. Bonda	44	39	5	agoiga	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 192, Kendhuguda L. Bonda]	0	
192	don’t die!, he died	RAS	Rasabeda L. Bonda	44	39	6	agoiga	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 192, Rasabeda L. Bonda]	0	
192	don’t die!, he died	GUT	Tikrapada Gadaba	44	39	7	goisɛ | mɛigoigɪ | oɾ goigu	1|1|1	three group-1 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 39, item 192, Tikrapada Gadaba]	0	
192	don’t die!, he died	BIA	Biapada U. Didayi	44	39	8	agoige | me goige	1|1	two comma-separated group-1 responses, with the second wrapped to the following source line, for the paired prompt	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 39, item 192, Biapada U. Didayi]	0	
192	don’t die!, he died	PAR	Kinumun Parenga Parja	44	39	9	kɪ ru	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 39, item 192, Kinumun Parenga Parja]	0	
192	don’t die!, he died	RON	Malenga Rona Desiya	44	39	10	semɔrɪgɛlɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 39, item 192, Malenga Rona Desiya]	0	
192	don’t die!, he died	ODI	Cuttack Oriya	44	39	11	moɾonõ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 39, item 192, Cuttack Oriya]	0	
193	don’t kill!, he killed	POD	Podeiguda U. Bonda	44	39	1	ogoi	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 193, Podeiguda U. Bonda]	1	bonda-further-2022:p044:i193:POD:a1
193	don’t kill!, he killed	BON	Bondapada U. Bonda	44	39	2	ogoi	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 193, Bondapada U. Bonda]	1	bonda-further-2022:p044:i193:BON:a1
193	don’t kill!, he killed	DUM	Dumripada U. Bonda	44	39	3	ogʊjo	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 193, Dumripada U. Bonda]	1	bonda-further-2022:p044:i193:DUM:a1
193	don’t kill!, he killed	KAD	Kadamguda L. Bonda	44	39	4	abugo	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 193, Kadamguda L. Bonda]	0	
193	don’t kill!, he killed	KEN	Kendhuguda L. Bonda	44	39	5	abugo	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 193, Kendhuguda L. Bonda]	0	
193	don’t kill!, he killed	RAS	Rasabeda L. Bonda	44	39	6	abugo	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 193, Rasabeda L. Bonda]	0	
193	don’t kill!, he killed	GUT	Tikrapada Gadaba	44	39	7	mɛibʊo | bʊq	2|3	two responses printed on separate group-2 and group-3 lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 39, item 193, Tikrapada Gadaba]	0	
193	don’t kill!, he killed	BIA	Biapada U. Didayi	44	39	8	aboge | me bagoige	1|1	two comma-separated group-1 responses, with the second wrapped to the following source line, for the paired prompt	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 39, item 193, Biapada U. Didayi]	0	
193	don’t kill!, he killed	PAR	Kinumun Parenga Parja	44	39	9	lɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 39, item 193, Kinumun Parenga Parja]	0	
193	don’t kill!, he killed	RON	Malenga Rona Desiya	44	39	10	se merɪd̪elɛ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 39, item 193, Malenga Rona Desiya]	0	
193	don’t kill!, he killed	ODI	Cuttack Oriya	44	39	11	maɾibɑ	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 39, item 193, Cuttack Oriya]	0	
194	fly!, it flew	POD	Podeiguda U. Bonda	44	39	1	ʋalo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 194, Podeiguda U. Bonda]	1	bonda-further-2022:p044:i194:POD:a1
194	fly!, it flew	BON	Bondapada U. Bonda	44	39	2	ʋalo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 194, Bondapada U. Bonda]	1	bonda-further-2022:p044:i194:BON:a1
194	fly!, it flew	DUM	Dumripada U. Bonda	44	39	3	uʋala	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 39, item 194, Dumripada U. Bonda]	1	bonda-further-2022:p044:i194:DUM:a1
194	fly!, it flew	KAD	Kadamguda L. Bonda	44	39	4	ud̪ugani	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 194, Kadamguda L. Bonda]	0	
194	fly!, it flew	KEN	Kendhuguda L. Bonda	44	39	5	ud̪ugani	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 39, item 194, Kendhuguda L. Bonda]	0	
