Item	Gloss	Lect_Code	Language_Label	Site	Similarity_Group	Response_Index	Raw_Form	Form	PDF_Page	Printed_Page	Column	Source_Scope	Status	Review
173	these	Ga	Gahri	Gawzang	g	1	othe	othe	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Ga	Gahri	Gawzang	h	2	tetsɐi	tetsɐi	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Bh	Bhoti	Darcha	c	1	ji	ji	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Bh	Bhoti	Kolong	5	1	itsʌŋmɐ	itsʌŋmɐ	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Bh	Bhoti	Kolong	6	2	igũŋ	igũŋ	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Bh	Bhoti	Rarig	e	1	mʌŋpo	mʌŋpo	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Bh	Bhoti	Tingrat	4	1	dɪdõ	dɪdõ	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Bh	Bhoti	Tingrat	9	2	isiɾi	isiɾi	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Bh	Bhoti	Khoksar	d	1	kobɐ	kobɐ	80	72	3	target	response	Unicode Charis/Doulos SIL text layer
173	these	Ld	Ladakhi	Leh	2	1	di	di	80	72	3	prior_list	response	Unicode Charis/Doulos SIL text layer
173	these	Ld	Ladakhi	Leh	3	2	di	di	80	72	3	prior_list	response	Unicode Charis/Doulos SIL text layer
173	these	Ld	Ladakhi	Leh	4	3	di	di	80	72	3	prior_list	response	Unicode Charis/Doulos SIL text layer
173	these	Bh	Bhoti	Spiti	7	1	igjɐ	igjɐ	80	72	3	prior_list	response	Unicode Charis/Doulos SIL text layer
173	these	Tb	Tibetan	Lhasa	3	1	diːŋi	diːŋi	80	72	3	comparison	response	Unicode Charis/Doulos SIL text layer
174	those	Hi	Hindi	Standard	h	1	ʋe	ʋe	80	72	4	comparison	response	Unicode Charis/Doulos SIL text layer
174	those	Pg	Pangi	Tindi	i	1	woɾ	woɾ	80	72	4	prior_list	response	Unicode Charis/Doulos SIL text layer
174	those	Ch	Chinali	Gushal	9	1	onɛ	onɛ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Ch	Chinali	Nalda	f	1	tɛ̪ ne	tɛ̪ ne	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Lo	Lohari	Gondhla	1	1	bʌth̪ e	bʌth̪ e	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Lo	Lohari	Gawzang	9	1	onɛ	onɛ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Jobrang	3	1	duɾe	duɾe	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Thirot	3	1	doɾe	doɾe	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Udeypur	3	1	d̪oɾe	d̪oɾe	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Udeypur	7	2	nuɾ	nuɾ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Gushal	3	1	dhoɾe	dhoɾe	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Mooling	5	1	d̪okhɐ	d̪okhɐ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Tholang	3	1	d̪uɾe	d̪uɾe	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Chimrat	3	1	d̪oɾ	d̪oɾ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Pa	Pattani	Salgram	3	1	d̪oɾto̪ d ̪	d̪oɾto̪ d ̪	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Ti	Tinani	Sissu	3	1	doɾe	doɾe	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Ti	Tinani	Gondhla	7	1	nu	nu	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Ga	Gahri	Keylong	d	1	tɐzunĩtsɐi	tɐzunĩtsɐi	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Ga	Gahri	Stingri	d	1	th̪ ʌzudʒi	th̪ ʌzudʒi	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Ga	Gahri	Gawzang	d	1	tʌdzujɐmɐ	tʌdzujɐmɐ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Bh	Bhoti	Darcha	6	1	hɐi,kdetso	hɐi,kdetso	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Bh	Bhoti	Kolong	2	1	degũŋ	degũŋ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Bh	Bhoti	Kolong	8	2	ode.tsʌŋ.mɐ	ode.tsʌŋ.mɐ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer; wrapped form joined after visual review
174	those	Bh	Bhoti	Rarig	4	1	d̪ɛɾud̪u	d̪ɛɾud̪u	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Bh	Bhoti	Tingrat	b	1	peidõ	peidõ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Bh	Bhoti	Tingrat	g	2	ti̪siɾi	ti̪siɾi	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Bh	Bhoti	Khoksar	e	1	tsɐʔmɐ	tsɐʔmɐ	80	72	4	target	response	Unicode Charis/Doulos SIL text layer
174	those	Ld	Ladakhi	Leh	j	1	ʌgun	ʌgun	80	72	4	prior_list	response	Unicode Charis/Doulos SIL text layer
174	those	Bh	Bhoti	Spiti	c	1	pigjɐ	pigjɐ	80	72	4	prior_list	response	Unicode Charis/Doulos SIL text layer
174	those	Tb	Tibetan	Lhasa	a	1	partso	partso	80	72	4	comparison	response	Unicode Charis/Doulos SIL text layer
175	same	Hi	Hindi	Standard	4	1	ekse	ekse	80	72	5	comparison	response	Unicode Charis/Doulos SIL text layer
175	same	Hi	Hindi	Standard	8	2	ekse	ekse	80	72	5	comparison	response	Unicode Charis/Doulos SIL text layer
175	same	Pg	Pangi	Tindi	1	1	bɐrɐbɐ	bɐrɐbɐ	80	72	5	prior_list	response	Unicode Charis/Doulos SIL text layer
175	same	Ch	Chinali	Gushal	3	1	eke	eke	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ch	Chinali	Gushal	4	2	eke	eke	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ch	Chinali	Nalda	3	1	ekẽghɐʈe	ekẽghɐʈe	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Lo	Lohari	Gondhla	3	1	eketho	eketho	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Lo	Lohari	Gawzang	3	1	ekhegɐthe	ekhegɐthe	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Jobrang	5	1	itse.	itse.	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Jobrang	8	2	itse	itse	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Thirot	5	1	itsi.to	itsi.to	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Udeypur	5	1	itʃe.gʌʈːɛ	itʃe.gʌʈːɛ	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Gushal	5	1	ɪtʃə.mɐnɛ	ɪtʃə.mɐnɛ	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Mooling	5	1	itʃə.mʌne	itʃə.mʌne	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Tholang	5	1	itse.tɕo	itse.tɕo	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Chimrat	5	1	itʃ. kʌɖe	itʃ. kʌɖe	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Pa	Pattani	Salgram	5	1	itsɐ.ɽe	itsɐ.ɽe	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ti	Tinani	Sissu	5	1	itse.	itse.	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ti	Tinani	Sissu	8	2	itse	itse	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ti	Tinani	Gondhla	5	1	itsɐ.noʃʌd ̪	itsɐ.noʃʌd ̪	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ga	Gahri	Keylong	6	1	tʃok. tse	tʃok. tse	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ga	Gahri	Stingri	6	1	tsok. se	tsok. se	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ga	Gahri	Gawzang	6	1	thok̚.phɐ	thok̚.phɐ	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ga	Gahri	Gawzang	7	2	thok̚phɐ	thok̚phɐ	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Bh	Bhoti	Darcha	6	1	tsose	tsose	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Bh	Bhoti	Kolong	6	1	tsok̚.se	tsok̚.se	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Bh	Bhoti	Kolong	7	2	tʃik̚pɐ	tʃik̚pɐ	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Bh	Bhoti	Rarig	6	1	jutsoʔ.sɛ	jutsoʔ.sɛ	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Bh	Bhoti	Tingrat	6	1	tsɔʔ.se	tsɔʔ.se	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Bh	Bhoti	Khoksar	2	1	ɖɾʌndɐ	ɖɾʌndɐ	80	72	5	target	response	Unicode Charis/Doulos SIL text layer
175	same	Ld	Ladakhi	Leh	6	1	tsoks	tsoks	80	72	5	prior_list	response	Unicode Charis/Doulos SIL text layer
175	same	Bh	Bhoti	Spiti	7	1	tʃikpɐ	tʃikpɐ	80	72	5	prior_list	response	Unicode Charis/Doulos SIL text layer
175	same	Tb	Tibetan	Lhasa	7	1	tʃikpa	tʃikpa	80	72	5	comparison	response	Unicode Charis/Doulos SIL text layer
176	different	Hi	Hindi	Standard	3	1	fʌɾʌk	fʌɾʌk	81	73	1	comparison	response	Unicode Charis/Doulos SIL text layer
176	different	Pg	Pangi	Tindi	2	1	duɾduɾ	duɾduɾ	81	73	1	prior_list	response	Unicode Charis/Doulos SIL text layer
176	different	Ch	Chinali	Gushal	3	1	fʌɾʌk	fʌɾʌk	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Ch	Chinali	Nalda	3	1	ɸʌɾʌk	ɸʌɾʌk	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Lo	Lohari	Gondhla	1	1	bikɾe.bikɾe	bikɾe.bikɾe	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Lo	Lohari	Gawzang	1	1	bikɾe	bikɾe	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Jobrang	9	1	sɐte.sɐte	sɐte.sɐte	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Jobrang	c	2	tʃiʃu	tʃiʃu	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Thirot	9	1	ʃɐtɐ̪ .ʃɐtɐ	ʃɐtɐ̪ .ʃɐtɐ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Udeypur	7	1	phʌɾki	phʌɾki	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Udeypur	9	2	ʃɐtɐ	ʃɐtɐ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Gushal	3	1	ɸəɾək	ɸəɾək	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Gushal	3	2	phəɾək	phəɾək	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Mooling	6	1	mʌtʃiki	mʌtʃiki	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Tholang	9	1	ʃɐtɐ̪ .ʃɐtɐ	ʃɐtɐ̪ .ʃɐtɐ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Chimrat	9	1	ʃɐt. ʃɐt	ʃɐt. ʃɐt	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Pa	Pattani	Salgram	e	1	ʌmu	ʌmu	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Ti	Tinani	Sissu	9	1	ʃɐthə	ʃɐthə	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Ti	Tinani	Gondhla	3	1	fʌɾʌk	fʌɾʌk	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Ga	Gahri	Keylong	a	1	sɐsɐ	sɐsɐ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Ga	Gahri	Stingri	a	1	sesʌ	sesʌ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Ga	Gahri	Gawzang	a	1	sʌsʌ	sʌsʌ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Ga	Gahri	Gawzang	b	2	sʌsʌ	sʌsʌ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Bh	Bhoti	Darcha	b	1	sosososo	sosososo	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Bh	Bhoti	Kolong	a	1	sʌsʌ	sʌsʌ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Bh	Bhoti	Kolong	b	2	sʌsʌ	sʌsʌ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Bh	Bhoti	Rarig	4	1	khɛd	khɛd	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Bh	Bhoti	Tingrat	b	1	soso	soso	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Bh	Bhoti	Khoksar	8	1	pʌʔɾɐ	pʌʔɾɐ	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Bh	Bhoti	Khoksar	b	2	soso	soso	81	73	1	target	response	Unicode Charis/Doulos SIL text layer
176	different	Ld	Ladakhi	Leh	b	1	soso	soso	81	73	1	prior_list	response	Unicode Charis/Doulos SIL text layer
176	different	Bh	Bhoti	Spiti	b	1	sosososo	sosososo	81	73	1	prior_list	response	Unicode Charis/Doulos SIL text layer
176	different	Tb	Tibetan	Lhasa	5	1	lɔkər	lɔkər	81	73	1	comparison	response	Unicode Charis/Doulos SIL text layer
177	whole	Hi	Hindi	Standard	6	1	pʊɾɐ	pʊɾɐ	81	73	2	comparison	response	Unicode Charis/Doulos SIL text layer
177	whole	Pg	Pangi	Tindi	6	1	pʌri	pʌri	81	73	2	prior_list	response	Unicode Charis/Doulos SIL text layer
177	whole	Ch	Chinali	Gushal	6	1	puɾ	puɾ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Ch	Chinali	Nalda	1	1	bʌd̪he	bʌd̪he	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Lo	Lohari	Gondhla	6	1	puɾɐ	puɾɐ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Lo	Lohari	Gawzang	6	1	puɾɐ	puɾɐ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Pa	Pattani	Jobrang	7	1	sɐbɐt	sɐbɐt	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Pa	Pattani	Thirot	6	1	puɾɐ	puɾɐ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Pa	Pattani	Udeypur	1	1	bʌtɛ̪	bʌtɛ̪	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Pa	Pattani	Gushal	8	1	sɐɾe	sɐɾe	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Pa	Pattani	Mooling	1	1	bʌte̪	bʌte̪	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Pa	Pattani	Tholang	1	1	bhʌte̪	bhʌte̪	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Pa	Pattani	Chimrat	1	1	bətɛ̪	bətɛ̪	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Pa	Pattani	Salgram	d	1	tsopɐ	tsopɐ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Ti	Tinani	Sissu	8	1	sɐɾe	sɐɾe	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Ti	Tinani	Gondhla	4	1	mʌd̪ɐkti̪	mʌd̪ɐkti̪	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Ga	Gahri	Keylong	b	1	tsɐi	tsɐi	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Ga	Gahri	Stingri	b	1	tsɐĩ	tsɐĩ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Ga	Gahri	Gawzang	b	1	tsɐĩ	tsɐĩ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Bh	Bhoti	Darcha	a	1	tsʌŋpo	tsʌŋpo	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Bh	Bhoti	Kolong	a	1	tsʌŋ.po	tsʌŋ.po	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Bh	Bhoti	Rarig	a	1	tʃʌŋ.mɐ	tʃʌŋ.mɐ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Bh	Bhoti	Tingrat	3	1	mɐtʃɐʔ.pɐh	mɐtʃɐʔ.pɐh	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Bh	Bhoti	Tingrat	5	2	okɐ	okɐ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Bh	Bhoti	Khoksar	c	1	tsɐmɐ	tsɐmɐ	81	73	2	target	response	Unicode Charis/Doulos SIL text layer
177	whole	Ld	Ladakhi	Leh	0	1	ɴo entry	ɴo entry	81	73	2	prior_list	no_entry	Unicode Charis/Doulos SIL text layer
177	whole	Bh	Bhoti	Spiti	9	1	siŋpu	siŋpu	81	73	2	prior_list	response	Unicode Charis/Doulos SIL text layer
177	whole	Tb	Tibetan	Lhasa	2	1	gaŋtsa	gaŋtsa	81	73	2	comparison	response	Unicode Charis/Doulos SIL text layer
178	broken	Hi	Hindi	Standard	4	1	ʈʊʈɐ	ʈʊʈɐ	81	73	3	comparison	response	Unicode Charis/Doulos SIL text layer
178	broken	Hi	Hindi	Standard	7	2	ʈʊʈɐ	ʈʊʈɐ	81	73	3	comparison	response	Unicode Charis/Doulos SIL text layer
178	broken	Hi	Hindi	Standard	9	3	ʌdhuɾɐ	ʌdhuɾɐ	81	73	3	comparison	response	Unicode Charis/Doulos SIL text layer
178	broken	Pg	Pangi	Tindi	5	1	tʃutʌ	tʃutʌ	81	73	3	prior_list	response	Unicode Charis/Doulos SIL text layer
178	broken	Ch	Chinali	Gushal	5	1	thɾuʈoɾɐ	thɾuʈoɾɐ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Ch	Chinali	Nalda	4	1	tɾ̪uʈɐ	tɾ̪uʈɐ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Ch	Chinali	Nalda	5	2	tɾ̪uʈɐ	tɾ̪uʈɐ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Lo	Lohari	Gondhla	7	1	tutoɾɐ	tutoɾɐ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Lo	Lohari	Gawzang	7	1	tutoɾɐ	tutoɾɐ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Pa	Pattani	Jobrang	1	1	dʌkʃi	dʌkʃi	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Pa	Pattani	Thirot	1	1	dʌkʃɐ	dʌkʃɐ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Pa	Pattani	Udeypur	1	1	d̪ʌkʃi	d̪ʌkʃi	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Pa	Pattani	Gushal	1	1	d̪həkʃ	d̪həkʃ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Pa	Pattani	Mooling	1	1	d̪ʌkʃ	d̪ʌkʃ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Pa	Pattani	Tholang	1	1	d̪ʌgtʃi	d̪ʌgtʃi	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Pa	Pattani	Chimrat	1	1	dʌʃhi	dʌʃhi	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Pa	Pattani	Salgram	2	1	khʌni	khʌni	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Ti	Tinani	Sissu	1	1	dʌkhi	dʌkhi	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Ti	Tinani	Gondhla	1	1	d̪ɐkti̪	d̪ɐkti̪	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Ga	Gahri	Keylong	1	1	dʌkʃh	dʌkʃh	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Ga	Gahri	Stingri	1	1	dʌktʃɨ	dʌktʃɨ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Ga	Gahri	Gawzang	1	1	dʌktʃi	dʌktʃi	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Bh	Bhoti	Darcha	6	1	tʃʌkpo	tʃʌkpo	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Bh	Bhoti	Kolong	6	1	tʃɐʔ.po	tʃɐʔ.po	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Bh	Bhoti	Kolong	6	2	tʃɐk.ʌn	tʃɐk.ʌn	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Bh	Bhoti	Rarig	6	1	tʃʌk.po	tʃʌk.po	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Bh	Bhoti	Tingrat	3	1	pɛʔtʃɐ	pɛʔtʃɐ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Bh	Bhoti	Tingrat	6	2	tʃɐʔ.dekʌn	tʃɐʔ.dekʌn	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Bh	Bhoti	Khoksar	6	1	tʃhɐʔ.poʔ	tʃhɐʔ.poʔ	81	73	3	target	response	Unicode Charis/Doulos SIL text layer
178	broken	Ld	Ladakhi	Leh	6	1	tʃhɐkpo	tʃhɐkpo	81	73	3	prior_list	response	Unicode Charis/Doulos SIL text layer
178	broken	Bh	Bhoti	Spiti	6	1	tʃʌk.po	tʃʌk.po	81	73	3	prior_list	response	Unicode Charis/Doulos SIL text layer
178	broken	Tb	Tibetan	Lhasa	6	1	tʃak.pa	tʃak.pa	81	73	3	comparison	response	Unicode Charis/Doulos SIL text layer
179	few	Hi	Hindi	Standard	3	1	kʊtʃh	kʊtʃh	81	73	4	comparison	response	Unicode Charis/Doulos SIL text layer
179	few	Hi	Hindi	Standard	8	2	thoɖi	thoɖi	81	73	4	comparison	response	Unicode Charis/Doulos SIL text layer
179	few	Pg	Pangi	Tindi	2	1	kibɐ	kibɐ	81	73	4	prior_list	response	Unicode Charis/Doulos SIL text layer
179	few	Ch	Chinali	Gushal	8	1	thoɖɐ	thoɖɐ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ch	Chinali	Nalda	a	1	tsiʈɐ	tsiʈɐ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Lo	Lohari	Gondhla	8	1	to̪ ɖɐ	to̪ ɖɐ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Lo	Lohari	Gawzang	8	1	thoɾɐ	thoɾɐ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Pa	Pattani	Jobrang	5	1	pho	pho	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Pa	Pattani	Thirot	5	1	po	po	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Pa	Pattani	Udeypur	5	1	poɐ	poɐ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Pa	Pattani	Gushal	a	1	tʃɪtən	tʃɪtən	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Pa	Pattani	Mooling	5	1	po	po	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Pa	Pattani	Tholang	8	1	th̪ oɖeɐɾ	th̪ oɖeɐɾ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Pa	Pattani	Chimrat	8	1	thode	thode	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Pa	Pattani	Salgram	5	1	phoɐɾ	phoɐɾ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ti	Tinani	Sissu	6	1	pijo	pijo	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ti	Tinani	Sissu	9	2	tʃuŋgi	tʃuŋgi	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ti	Tinani	Gondhla	9	1	tʃuŋi	tʃuŋi	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ga	Gahri	Keylong	c	1	tsunɛt	tsunɛt	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ga	Gahri	Stingri	9	1	tʃũi	tʃũi	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ga	Gahri	Stingri	c	2	tsunɛti	tsunɛti	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ga	Gahri	Gawzang	7	1	sunɛti ̥	sunɛti ̥	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Bh	Bhoti	Darcha	4	1	ɲiun	ɲiun	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Bh	Bhoti	Darcha	d	2	tsɐbik	tsɐbik	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Bh	Bhoti	Kolong	4	1	ɲiun	ɲiun	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Bh	Bhoti	Rarig	4	1	ɲiun	ɲiun	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Bh	Bhoti	Tingrat	4	1	ɲjuŋzeʔ	ɲjuŋzeʔ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Bh	Bhoti	Tingrat	b	2	tʃikiːʃ	tʃikiːʃ	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Bh	Bhoti	Khoksar	9	1	tʃhundʒi	tʃhundʒi	81	73	4	target	response	Unicode Charis/Doulos SIL text layer
179	few	Ld	Ladakhi	Leh	3	1	kɐtʃik	kɐtʃik	81	73	4	prior_list	response	Unicode Charis/Doulos SIL text layer
179	few	Ld	Ladakhi	Leh	4	2	ɲuntse	ɲuntse	81	73	4	prior_list	response	Unicode Charis/Doulos SIL text layer
