ID,Tag,Language_ID,Source_Language_ID,Name,Glottocode,Latitude,Longitude,Clade,Location,Quality
sil-kuki-chin-2011-manglung-headman-para,dialect:KhumiChin:sil-kuki-chin-2011-manglung-headman-para:Manglung%20Headman%20Para,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,Manglung Headman Para,khum1248,21.78,92.43,Other,"Manglung Headman Para, Thanchi, Bandarban district, Bangladesh; approximate subdistrict coordinate",C
sil-kuki-chin-2011-prongphung-para,dialect:KhumiChin:sil-kuki-chin-2011-prongphung-para:Prongphung%20Para,KhumiChin,sil-kuki-chin-2011-prongphung-para,Prongphung Para,khum1248,22.05,92.42,Other,"Prongphung Para, Ruma, Bandarban district, Bangladesh; approximate subdistrict coordinate",C
abrahammonpa2018_monpa_kalaktang,dialect:KalaktangMonpa:abrahammonpa2018_monpa_kalaktang:Kalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,Kalaktang,kala1376,27.104162,92.113017,Other,"Monpa Kalaktang survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_balemu,dialect:KalaktangMonpa:abrahammonpa2018_monpa_balemu:Balemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,Balemu,kala1376,26.964717,92.164581,Other,"Monpa Balemu survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_tomko,dialect:KalaktangMonpa:abrahammonpa2018_monpa_tomko:Tomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,Tomko,kala1376,27.16536,92.23077,Other,"Monpa Tomko survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_namsu,dialect:KalaktangMonpa:abrahammonpa2018_monpa_namsu:Namsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,Namsu,kala1376,27.359505,92.34921,Other,"Monpa Namsu survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_tembang,dialect:Tshangla:abrahammonpa2018_monpa_tembang:Tembang,Tshangla,abrahammonpa2018_monpa_tembang,Tembang,tsha1245,27.333876,92.40513,Other,"Monpa Tembang survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_dirang_dum,dialect:Tshangla:abrahammonpa2018_monpa_dirang_dum:Dirang%20Dum,Tshangla,abrahammonpa2018_monpa_dirang_dum,Dirang Dum,tsha1245,27.334341,92.293734,Other,"Monpa Dirang Dum survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_sangti,dialect:Tshangla:abrahammonpa2018_monpa_sangti:Sangti,Tshangla,abrahammonpa2018_monpa_sangti,Sangti,tsha1245,27.402266,92.314934,Other,"Monpa Sangti survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_dirang,dialect:Tshangla:abrahammonpa2018_monpa_dirang:Dirang,Tshangla,abrahammonpa2018_monpa_dirang,Dirang,tsha1245,27.34959,92.27914,Other,"Monpa Dirang survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_tawang_monastery,dialect:Dakpakha:abrahammonpa2018_monpa_tawang_monastery:Tawang%20Monastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,Tawang Monastery,dakp1242,27.586829,91.85796,Other,"Monpa Tawang Monastery survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_zimithang,dialect:Dakpakha:abrahammonpa2018_monpa_zimithang:Zimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,Zimithang,dakp1242,27.335901,92.306528,Other,"Monpa Zimithang survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_monpa_changprong,dialect:Dakpakha:abrahammonpa2018_monpa_changprong:Changprong,Dakpakha,abrahammonpa2018_monpa_changprong,Changprong,dakp1242,27.578928,91.876393,Other,"Monpa Changprong survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_sartang_khoitam,dialect:Khoitam:abrahammonpa2018_sartang_khoitam:Khoitam,Khoitam,abrahammonpa2018_sartang_khoitam,Khoitam,khoi1252,27.358518,92.438415,Other,"Sartang Khoitam survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_chug_parchu,dialect:Chug:abrahammonpa2018_chug_parchu:Parchu,Chug,abrahammonpa2018_chug_parchu,Parchu,chug1252,27.420054,92.234173,Other,"Chug Parchu survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_sartang_darbu_a,dialect:Sartang:abrahammonpa2018_sartang_darbu_a:Darbu%201,Sartang,abrahammonpa2018_sartang_darbu_a,Darbu 1,sart1249,27.329171,92.358727,Other,"Sartang Darbu 1 survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_miji_nafra,dialect:Miji:abrahammonpa2018_miji_nafra:Nafra,Miji,abrahammonpa2018_miji_nafra,Nafra,miji1239,27.373776,92.546071,Other,"Miji Nafra survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_lish_lish,dialect:Lish:abrahammonpa2018_lish_lish:Lish,Lish,abrahammonpa2018_lish_lish,Lish,lish1235,27.368692,92.249809,Other,"Lish Lish survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_sherdukpen_rupa,dialect:Sherdukpen:abrahammonpa2018_sherdukpen_rupa:Rupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,Rupa,sher1256,27.203981,92.398629,Other,"Sherdukpen Rupa survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_hruso_aka_jamiri,dialect:Hruso:abrahammonpa2018_hruso_aka_jamiri:Jamiri,Hruso,abrahammonpa2018_hruso_aka_jamiri,Jamiri,hrus1242,27.184929,92.599114,Other,"Hruso Aka Jamiri survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_sartang_darbu_b,dialect:Sartang:abrahammonpa2018_sartang_darbu_b:Darbu%202,Sartang,abrahammonpa2018_sartang_darbu_b,Darbu 2,sart1249,27.329171,92.358727,Other,"Sartang Darbu 2 survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_sartang_khoina,dialect:Khoina:abrahammonpa2018_sartang_khoina:Khoina,Khoina,abrahammonpa2018_sartang_khoina,Khoina,khoi1253,27.337381,92.529683,Other,"Sartang Khoina survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
sil-bareli-2018-rathwi-pauri-amalwadi,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi,RathwiBareli,sil-bareli-2018-rathwi-pauri-amalwadi,Amalwadi,rath1242,,,Bhil,"Amalwadi, Chopda tahsil, Jalgaon district, Maharashtra; wordlist reused from the earlier Dhule survey",C
sil-bareli-2018-rathwi-pauri-segwi,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi,RathwiBareli,sil-bareli-2018-rathwi-pauri-segwi,Segwi,rath1242,,,Bhil,"Segwi, Niwali tahsil, Barwani district, Madhya Pradesh; wordlist reused from the earlier Dhule survey",C
sil-bareli-2018-rathwi-bareli-tharadpura,dialect:RathwiBareli:sil-bareli-2018-rathwi-bareli-tharadpura:Tharadpura,RathwiBareli,sil-bareli-2018-rathwi-bareli-tharadpura,Tharadpura,rath1242,,,Bhil,"Tharadpura, Bhagawanpura tahsil, Khargone district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-rathwi-bareli-udainagar,dialect:RathwiBareli:sil-bareli-2018-rathwi-bareli-udainagar:Udainagar,RathwiBareli,sil-bareli-2018-rathwi-bareli-udainagar,Udainagar,rath1242,,,Bhil,"Udainagar, Bagli tahsil, Dewas district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-rathwi-bareli-chiklia,dialect:RathwiBareli:sil-bareli-2018-rathwi-bareli-chiklia:Chiklia,RathwiBareli,sil-bareli-2018-rathwi-bareli-chiklia,Chiklia,rath1242,,,Bhil,"Chiklia, Barwani tahsil and district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-rathwi-chenpur,dialect:RathwiBareli:sil-bareli-2018-rathwi-chenpur:Chenpur,RathwiBareli,sil-bareli-2018-rathwi-chenpur,Chenpur,rath1242,,,Bhil,"Chenpur, Jhirniya tahsil, Khargone district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-bareli-2018-rathwi-dongargaon,dialect:RathwiBareli:sil-bareli-2018-rathwi-dongargaon:Dongargaon,RathwiBareli,sil-bareli-2018-rathwi-dongargaon,Dongargaon,rath1242,,,Bhil,"Dongargaon, Pandhana tahsil, Khandwa district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-bareli-2018-bhilali-bodugam,dialect:Bhilali:sil-bareli-2018-bhilali-bodugam:Bodugam,Bhilali,sil-bareli-2018-bhilali-bodugam,Bodugam,bhil1253,,,Bhil,"Bodugam, Alirajpur tahsil, Jhabua district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-bhili-punyawat,dialect:Bhili:sil-bareli-2018-bhili-punyawat:Punyawat,Bhili,sil-bareli-2018-bhili-punyawat,Punyawat,bhil1251,,,Bhil,"Punyawat, Alirajpur tahsil, Jhabua district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-bhili-anjhera,dialect:Bhili:sil-bareli-2018-bhili-anjhera:Anjhera,Bhili,sil-bareli-2018-bhili-anjhera,Anjhera,bhil1251,,,Bhil,"Anjhera, Gandhavani tahsil, Dhar district, Madhya Pradesh; Bhili wordlist reused from the Bhil-country survey",C
sil-bareli-2018-bhilali-anjhera,dialect:Bhilali:sil-bareli-2018-bhilali-anjhera:Anjhera,Bhilali,sil-bareli-2018-bhilali-anjhera,Anjhera,bhil1253,,,Bhil,"Anjhera, Gandhavani tahsil, Dhar district, Madhya Pradesh; Bhilali wordlist reused from the Bhil-country survey",C
sil-bareli-2018-bhilali-mandwi,dialect:Bhilali:sil-bareli-2018-bhilali-mandwi:Mandwi,Bhilali,sil-bareli-2018-bhilali-mandwi,Mandwi,bhil1253,,,Bhil,"Mandwi, Jhirniya tahsil, Khargone district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-bhilali-navalpura,dialect:Bhilali:sil-bareli-2018-bhilali-navalpura:Navalpura,Bhilali,sil-bareli-2018-bhilali-navalpura,Navalpura,bhil1253,,,Bhil,"Navalpura, Sendhwa tahsil, Barwani district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-bareli-2018-bhilali-agar,dialect:Bhilali:sil-bareli-2018-bhilali-agar:Agar,Bhilali,sil-bareli-2018-bhilali-agar,Agar,bhil1253,,,Bhil,"Agar, Bagh tahsil, Dhar district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-bareli-2018-bhilali-udaigadh,dialect:Bhilali:sil-bareli-2018-bhilali-udaigadh:Udaigadh,Bhilali,sil-bareli-2018-bhilali-udaigadh,Udaigadh,bhil1253,,,Bhil,"Udaigadh, Jobat tahsil, Jhabua district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-bareli-2018-bhilali-kattivada,dialect:Bhilali:sil-bareli-2018-bhilali-kattivada:Kattivada,Bhilali,sil-bareli-2018-bhilali-kattivada,Kattivada,bhil1253,,,Bhil,"Kattivada, Alirajpur tahsil, Jhabua district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-bareli-2018-parya-bhilali-bhorwada,dialect:Bhilali:sil-bareli-2018-parya-bhilali-bhorwada:Bhorwada,Bhilali,sil-bareli-2018-parya-bhilali-bhorwada,Bhorwada,bhil1253,,,Bhil,"Bhorwada, Rajpur tahsil, Barwani district, Madhya Pradesh; Parya Bhilali ESR 2018-011 project wordlist",C
sil-bareli-2018-bhili-piplia,dialect:Bhili:sil-bareli-2018-bhili-piplia:Piplia,Bhili,sil-bareli-2018-bhili-piplia,Piplia,bhil1251,,,Bhil,"Piplia, Jhabua tahsil and district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-bhili-kharod,dialect:Bhili:sil-bareli-2018-bhili-kharod:Kharod,Bhili,sil-bareli-2018-bhili-kharod,Kharod,bhil1251,,,Bhil,"Kharod, Dahod tahsil and district, Gujarat; wordlist reused from the Garasia survey",C
sil-bareli-2018-bhilali-aspai,dialect:Bhilali:sil-bareli-2018-bhilali-aspai:Aspai,Bhilali,sil-bareli-2018-bhilali-aspai,Aspai,bhil1253,,,Bhil,"Aspai, Alirajpur tahsil, Jhabua district, Madhya Pradesh; wordlist reused from the Dungra Bhil survey",C
sil-bareli-2018-rathawi-mankodi,dialect:Rathawi:sil-bareli-2018-rathawi-mankodi:Mankodi,Rathawi,sil-bareli-2018-rathawi-mankodi,Mankodi,rath1243,,,Bhil,"Mankodi, Kawant tahsil, historical Baroda district, Gujarat; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-palya-choutharya,dialect:PalyaBareli:sil-bareli-2018-palya-choutharya:Choutharya,PalyaBareli,sil-bareli-2018-palya-choutharya,Choutharya,paly1238,,,Bhil,"Choutharya, Rajpur tahsil, Barwani district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-bareli-2018-palya-natvada,dialect:PalyaBareli:sil-bareli-2018-palya-natvada:Natvada,PalyaBareli,sil-bareli-2018-palya-natvada,Natvada,paly1238,,,Bhil,"Natvada, Shirpur tahsil, Dhule district, Maharashtra; ESR 2018-011 project wordlist",C
sil-bareli-2018-bareli-pauri-shahana,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana,PauriBareli,sil-bareli-2018-bareli-pauri-shahana,Shahana,paur1238,,,Bhil,"Shahana, Shahada tahsil, Nandurbar district, Maharashtra; wordlist reused from the earlier Dhule survey",C
sil-bareli-2018-bareli-pauri-mandvi,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi,PauriBareli,sil-bareli-2018-bareli-pauri-mandvi,Mandvi,paur1238,,,Bhil,"Mandvi, Dhadgaon tahsil, Nandurbar district, Maharashtra; wordlist reused from the earlier Dhule survey",C
sil-bareli-2018-bareli-pauri-khadki,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-khadki:Khadki,PauriBareli,sil-bareli-2018-bareli-pauri-khadki,Khadki,paur1238,,,Bhil,"Khadki, Pansemal tahsil, Barwani district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-nimadi-khargone,dialect:Nimadi:sil-bareli-2018-nimadi-khargone:Khargone,Nimadi,sil-bareli-2018-nimadi-khargone,Khargone,nima1243,,,Rajasthanic,"Khargone city and district, Madhya Pradesh; wordlist reused from the Bhil-country survey",C
sil-bareli-2018-nimadi-awlia,dialect:Nimadi:sil-bareli-2018-nimadi-awlia:Awlia,Nimadi,sil-bareli-2018-nimadi-awlia,Awlia,nima1243,,,Rajasthanic,"Awlia, Khandwa tahsil and district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-bareli-2018-nimadi-ashapur,dialect:Nimadi:sil-bareli-2018-nimadi-ashapur:Ashapur,Nimadi,sil-bareli-2018-nimadi-ashapur,Ashapur,nima1243,,,Rajasthanic,"Ashapur, Maheshwar tahsil, Khargone district, Madhya Pradesh; ESR 2018-011 project wordlist",C
sil-nimadi-2012-sonipura-balai,dialect:Nimadi:sil-nimadi-2012-sonipura-balai:Sonipura-Balai,Nimadi,sil-nimadi-2012-sonipura-balai,Sonipura-Balai,nima1243,,,Rajasthanic,"Sonipura, Khargone tahsil and district, Madhya Pradesh; Balai community; source wordlist code e",C
sil-nimadi-2012-sonipura-patidar,dialect:Nimadi:sil-nimadi-2012-sonipura-patidar:Sonipura-Patidar,Nimadi,sil-nimadi-2012-sonipura-patidar,Sonipura-Patidar,nima1243,,,Rajasthanic,"Sonipura, Khargone tahsil and district, Madhya Pradesh; Patidar community; source wordlist code f",C
sil-nimadi-2012-balkhad-brahmin,dialect:Nimadi:sil-nimadi-2012-balkhad-brahmin:Balkhad-Brahmin,Nimadi,sil-nimadi-2012-balkhad-brahmin,Balkhad-Brahmin,nima1243,,,Rajasthanic,"Balkhad, Kasarawad tahsil, Khargone district, Madhya Pradesh; Brahmin community; source wordlist code b",C
sil-nimadi-2012-jajamkhedi-obc,dialect:Nimadi:sil-nimadi-2012-jajamkhedi-obc:Jajamkhedi-OBC,Nimadi,sil-nimadi-2012-jajamkhedi-obc,Jajamkhedi-OBC,nima1243,,,Rajasthanic,"Jajamkhedi, Manawar tahsil, Dhar district, Madhya Pradesh; OBC community; source wordlist code o",C
sil-nimadi-2012-bhilkheda-bhilala,dialect:Nimadi:sil-nimadi-2012-bhilkheda-bhilala:Bhilkheda-Bhilala,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,Bhilkheda-Bhilala,nima1243,,,Rajasthanic,"Bhilkheda, Barwani tahsil and district, Madhya Pradesh; Bhilala community; source wordlist code l",C
sil-nimadi-2012-awlia-dhar-bhilala,dialect:Nimadi:sil-nimadi-2012-awlia-dhar-bhilala:Awlia-Dhar-Bhilala,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,Awlia-Dhar-Bhilala,nima1243,,,Rajasthanic,"Awlia, Nalcha tahsil, Dhar district, Madhya Pradesh; Bhilala community; source wordlist code n",C
sil-nimadi-2012-khajuri-bhilala,dialect:Nimadi:sil-nimadi-2012-khajuri-bhilala:Khajuri-Bhilala,Nimadi,sil-nimadi-2012-khajuri-bhilala,Khajuri-Bhilala,nima1243,,,Rajasthanic,"Khajuri, Thikri tahsil, Rajpur district, Barwani, Madhya Pradesh; Bhilala community; source wordlist code j",C
sil-nimadi-2012-maheshwar-bhilala,dialect:Nimadi:sil-nimadi-2012-maheshwar-bhilala:Maheshwar-Bhilala,Nimadi,sil-nimadi-2012-maheshwar-bhilala,Maheshwar-Bhilala,nima1243,,,Rajasthanic,"Maheshwar, Maheshwar tahsil, Khargone district, Madhya Pradesh; Bhilala community; source wordlist code c",C
sil-nimadi-2012-rupkheda-brahmin,dialect:Nimadi:sil-nimadi-2012-rupkheda-brahmin:Rupkheda-Brahmin,Nimadi,sil-nimadi-2012-rupkheda-brahmin,Rupkheda-Brahmin,nima1243,,,Rajasthanic,"Rupkheda, Barwa tahsil, Khargone district, Madhya Pradesh; Brahmin community; source wordlist code r",C
sil-nimadi-2012-khargone-general,dialect:Nimadi:sil-nimadi-2012-khargone-general:Khargone-General,Nimadi,sil-nimadi-2012-khargone-general,Khargone-General,nima1243,,,Rajasthanic,"Khargone town, Khargone tahsil and district, Madhya Pradesh; general sample; source wordlist code k",C
sil-nimadi-2012-awlia-khandwa-balai,dialect:Nimadi:sil-nimadi-2012-awlia-khandwa-balai:Awlia-Khandwa-Balai,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,Awlia-Khandwa-Balai,nima1243,,,Rajasthanic,"Awlia, Khandwa tahsil and district, Madhya Pradesh; Balai community; source wordlist code a",C
sil-nimadi-2012-sirpur-melgav-obc,dialect:Nimadi:sil-nimadi-2012-sirpur-melgav-obc:Sirpur-Melgav-OBC,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,Sirpur-Melgav-OBC,nima1243,,,Rajasthanic,"Sirpur and Malgav, Khalwa tahsil, Harsood subdivision, Khandwa district, Madhya Pradesh; OBC community; source wordlist code s",C
sil-nimadi-2012-kupdol-badgav-darbar,dialect:Nimadi:sil-nimadi-2012-kupdol-badgav-darbar:Kupdol-Badgav-Darbar,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,Kupdol-Badgav-Darbar,nima1243,,,Rajasthanic,"Kupdol and Badgav, Khargone tahsil and district, Madhya Pradesh; Darbar community; source wordlist code d",C
sil-bareli-2018-ahirani-dhule,dialect:Khandesi:sil-bareli-2018-ahirani-dhule:Dhule,Khandesi,sil-bareli-2018-ahirani-dhule,Dhule,khan1272,,,Bhil,"Wadibhokkar, Dhule tahsil and district, Maharashtra; Ahirani wordlist reused from an earlier Ahirani source",C
abrahammonpa2018_namrei_nabolang,dialect:Miji:abrahammonpa2018_namrei_nabolang:Nabolang,Miji,abrahammonpa2018_namrei_nabolang,Nabolang,miji1239,27.546333,92.797975,Other,"Namrei Nabolang survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_namrei_bisai,dialect:Miji:abrahammonpa2018_namrei_bisai:Bisai,Miji,abrahammonpa2018_namrei_bisai,Bisai,miji1239,27.682796,92.700031,Other,"Namrei Bisai survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_dammai_rurang,dialect:Miji:abrahammonpa2018_dammai_rurang:Rurang,Miji,abrahammonpa2018_dammai_rurang,Rurang,miji1239,27.368455,92.500637,Other,"Dammai Rurang survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
abrahammonpa2018_dammai_dibin,dialect:Miji:abrahammonpa2018_dammai_dibin:Dibin,Miji,abrahammonpa2018_dammai_dibin,Dibin,miji1239,27.437363,92.531354,Other,"Dammai Dibin survey site, western Arunachal Pradesh, India; coordinate from the Lexibank v3.0 source metadata",C
sil-malvi-2009-harsodan-ujjaini,dialect:mewari_basad:sil-malvi-2009-harsodan-ujjaini:Harsodan-Ujjaini,mewari_basad,sil-malvi-2009-harsodan-ujjaini,Harsodan-Ujjaini,malv1243,,,Rajasthanic,"Harsodan, Ujjain tahsil and district, Madhya Pradesh; Ujjaini Malvi; source code 3",C
sil-malvi-2009-chandukhedi-ujjaini,dialect:mewari_basad:sil-malvi-2009-chandukhedi-ujjaini:Chandukhedi-Ujjaini,mewari_basad,sil-malvi-2009-chandukhedi-ujjaini,Chandukhedi-Ujjaini,malv1243,,,Rajasthanic,"Chandukhedi, Ujjain tahsil and district, Madhya Pradesh; Ujjaini Malvi; source code C",C
sil-malvi-2009-nain-ujjaini,dialect:mewari_basad:sil-malvi-2009-nain-ujjaini:Nain-Ujjaini,mewari_basad,sil-malvi-2009-nain-ujjaini,Nain-Ujjaini,malv1243,,,Rajasthanic,"Nain, Nagda tahsil, Ujjain district, Madhya Pradesh; Ujjaini Malvi; source code N",C
sil-malvi-2009-koyal-ujjaini,dialect:mewari_basad:sil-malvi-2009-koyal-ujjaini:Koyal-Ujjaini,mewari_basad,sil-malvi-2009-koyal-ujjaini,Koyal-Ujjaini,malv1243,,,Rajasthanic,"Koyal, Mahidpur tahsil, Ujjain district, Madhya Pradesh; Ujjaini Malvi; source code K",C
sil-malvi-2009-rojdi-ujjaini,dialect:mewari_basad:sil-malvi-2009-rojdi-ujjaini:Rojdi-Ujjaini,mewari_basad,sil-malvi-2009-rojdi-ujjaini,Rojdi-Ujjaini,malv1243,,,Rajasthanic,"Rojdi, Indore tahsil and district, Madhya Pradesh; Ujjaini Malvi; source code R",C
sil-malvi-2009-thillorkhurd-ujjaini,dialect:mewari_basad:sil-malvi-2009-thillorkhurd-ujjaini:Thillorkhurd-Ujjaini,mewari_basad,sil-malvi-2009-thillorkhurd-ujjaini,Thillorkhurd-Ujjaini,malv1243,,,Rajasthanic,"Thillorkhurd, Indore tahsil and district, Madhya Pradesh; Ujjaini Malvi; wordlist reused from the Bhil-country report; source code T",C
sil-malvi-2009-kumardi-ujjaini,dialect:mewari_basad:sil-malvi-2009-kumardi-ujjaini:Kumardi-Ujjaini,mewari_basad,sil-malvi-2009-kumardi-ujjaini,Kumardi-Ujjaini,malv1243,,,Rajasthanic,"Kumardi, Sonkatch tahsil, Dewas district, Madhya Pradesh; Ujjaini Malvi; source code I",C
sil-malvi-2009-jokhar-ujjaini,dialect:mewari_basad:sil-malvi-2009-jokhar-ujjaini:Jokhar-Ujjaini,mewari_basad,sil-malvi-2009-jokhar-ujjaini,Jokhar-Ujjaini,malv1243,,,Rajasthanic,"Jhokher, Maksi tahsil, Shajapur district, Madhya Pradesh; Ujjaini Malvi; source code V",C
sil-malvi-2009-bercha-ujjaini,dialect:mewari_basad:sil-malvi-2009-bercha-ujjaini:Bercha-Ujjaini,mewari_basad,sil-malvi-2009-bercha-ujjaini,Bercha-Ujjaini,malv1243,,,Rajasthanic,"Bercha respondent resident in Dewas, Madhya Pradesh; Ujjaini Malvi; source code Y",C
sil-malvi-2009-moondikhedi-ujjaini,dialect:mewari_basad:sil-malvi-2009-moondikhedi-ujjaini:Moondikhedi-Ujjaini,mewari_basad,sil-malvi-2009-moondikhedi-ujjaini,Moondikhedi-Ujjaini,malv1243,,,Rajasthanic,"Moondikhedi, Ashta tahsil, Sehore district, Madhya Pradesh; Ujjaini Malvi; source code 1",C
sil-malvi-2009-lojithara-rajwadi,dialect:mewari_basad:sil-malvi-2009-lojithara-rajwadi:Lojithara-Rajwadi,mewari_basad,sil-malvi-2009-lojithara-rajwadi,Lojithara-Rajwadi,malv1243,,,Rajasthanic,"Logithara, Ratlam tahsil and district, Madhya Pradesh; Rajwadi Malvi; source code L",C
sil-malvi-2009-bhimakhedi-rajwadi,dialect:mewari_basad:sil-malvi-2009-bhimakhedi-rajwadi:Bhimakhedi-Rajwadi,mewari_basad,sil-malvi-2009-bhimakhedi-rajwadi,Bhimakhedi-Rajwadi,malv1243,,,Rajasthanic,"Bhimakhedi, Jaora tahsil, Ratlam district, Madhya Pradesh; Rajwadi Malvi; source code Q",C
sil-malvi-2009-kishorpura-rajwadi,dialect:mewari_basad:sil-malvi-2009-kishorpura-rajwadi:Kishorpura-Rajwadi,mewari_basad,sil-malvi-2009-kishorpura-rajwadi,Kishorpura-Rajwadi,malv1243,,,Rajasthanic,"Kishorepura, Sitamau tahsil, Mandsaur district, Madhya Pradesh; Rajwadi Malvi; source code O",C
sil-malvi-2009-bhunyakhedi-rajwadi,dialect:mewari_basad:sil-malvi-2009-bhunyakhedi-rajwadi:Bhunyakhedi-Rajwadi,mewari_basad,sil-malvi-2009-bhunyakhedi-rajwadi,Bhunyakhedi-Rajwadi,malv1243,,,Rajasthanic,"Bhunyakhedi, Mandsaur tahsil and district, Madhya Pradesh; Rajwadi Malvi; source code 4",C
sil-malvi-2009-jesingpura-rajwadi,dialect:mewari_basad:sil-malvi-2009-jesingpura-rajwadi:Jesingpura-Rajwadi,mewari_basad,sil-malvi-2009-jesingpura-rajwadi,Jesingpura-Rajwadi,malv1243,,,Rajasthanic,"Jesingapura, Neemuch tahsil and district, Madhya Pradesh; Rajwadi Malvi; source code J",C
sil-malvi-2009-bhandia-rajwadi,dialect:mewari_basad:sil-malvi-2009-bhandia-rajwadi:Bhandia-Rajwadi,mewari_basad,sil-malvi-2009-bhandia-rajwadi,Bhandia-Rajwadi,malv1243,,,Rajasthanic,"Bhandia, Manasa tahsil, Neemuch district, Madhya Pradesh; Rajwadi Malvi; source code B",C
sil-malvi-2009-jhadmu-umadwadi,dialect:mewari_basad:sil-malvi-2009-jhadmu-umadwadi:Jhadmu-Umadwadi,mewari_basad,sil-malvi-2009-jhadmu-umadwadi,Jhadmu-Umadwadi,malv1243,,,Rajasthanic,"Jhadmu, Zirapur tahsil, Rajgarh district, Madhya Pradesh; Umadwadi Malvi; source code X",C
