Cell_Key	PDF_Page	Printed_Page	Row	Item	List_Key	Source_Label	Scope	Language_ID	Dialect_ID	OCR_Gloss_Scaffold	OCR_Form_Scaffold	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:maddur_betta:i035	416	411	10	35	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	tree stunp			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i036	416	411	11	36	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	floor			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i037	416	411	12	37	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	roof			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i038	416	411	13	38	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	door			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i039	416	411	14	39	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	wall			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i040	416	411	15	40	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	fence			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i041	416	411	16	41	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	dew			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i042	416	411	17	42	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	frost			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i043	416	411	18	43	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	storm			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i044	416	411	19	44	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	fog			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i045	416	411	20	45	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	thunder			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i046	416	411	21	46	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	lightning			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i047	416	411	22	47	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	rainbow			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i048	416	411	23	48	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	earthquake			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i049	416	411	24	49	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	cliff			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i050	416	411	25	50	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	cave			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i051	417	412	1	51	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	hill			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i052	417	412	2	52	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	valley			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i053	417	412	3	53	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	ríver			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i054	417	412	4	54	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	lake			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i055	417	412	5	55	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	sea			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i056	417	412	6	56	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	person	alə		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i057	417	412	7	57	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	man	BANUSAN		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i058	417	412	8	58	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	Woman	PAnakka		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i059	417	412	9	59	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	child (cf. 325)	MAge		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i060	417	412	10	60	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	boy	ganAmAge		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i061	417	412	11	61	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	girl	panakkanmAge		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i062	417	412	12	62	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	name	pare		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i063	417	412	13	63	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	body	feruge		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i064	417	412	14	64	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	head	MAnde		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i065	417	412	15	65	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	face	more		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i066	417	412	16	66	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	forehead	nitte		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i067	417	412	17	67	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	hair	kucu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i068	417	412	18	68	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	body hair	kure		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i069	417	412	19	69	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	ye	kAnqu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i070	417	412	20	70	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	nose	ukku		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i071	417	412	21	71	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	mouth	baje		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i072	417	412	22	72	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	lip	kLru		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i073	417	412	23	73	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	tooth	pallu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i074	417	412	24	74	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	tongue	neluf		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i075	417	412	25	75	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	75			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i076	418	413	1	76	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	neck	koma|e		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i077	418	413	2	77	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	throat	toądko lke		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i078	418	413	3	78	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	shoulder	Lcuppu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i079	418	413	4	79	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	back	kurumadɖe		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i080	418	413	5	80	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	rib	becupaĻe		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i081	418	413	6	81	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	chest	jede		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i082	418	413	7	82	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	breast	b^osi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i083	418	413	8	83	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	milk	palu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i084	418	413	9	84	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	arm	kestola		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i085	418	413	10	85	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	arm, upper	kejje		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i086	418	413	11	86	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	hand	kujje		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i087	418	413	12	87	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	palm	Angje		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i088	418	413	13	88	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	finger	bottu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i089	418	413	14	89	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	fingermail	Aguru		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i090	418	413	15	90	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	leg	kalu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i091	418	413	16	91	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	foot	paļs		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i092	418	413	17	92	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	knee	mAngale		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i093	418	413	18	93	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	skin	tolu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i094	418	413	19	94	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bone	Jeluva		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i095	418	413	20	95	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	blood	neffru		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i096	418	413	21	96	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	old man			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i097	418	413	22	97	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	old woman			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i098	418	413	23	98	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	young man			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i099	418	413	24	99	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i100	418	413	25	100	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	l00 chief			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i101	419	414	1	101	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	shaman			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i102	419	414	2	102	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	corpse			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i103	419	414	3	103	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	spirit			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i104	419	414	4	104	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	ghost			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i105	419	414	5	105	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	evil spirit			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i106	419	414	6	106	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	god			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i107	419	414	7	107	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	dream			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i108	419	414	8	108	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	story			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i109	419	414	9	109	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	eyebrow			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i110	419	414	10	110	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	beard			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i111	419	414	11	111	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	fur			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i112	419	414	12	112	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	Jaw			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i113	419	414	13	113	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	chin			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i114	419	414	14	114	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	cheek			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i115	419	414	15	115	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	voicebox			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i116	419	414	16	116	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	elbow			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i117	419	414	17	117	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	thigh			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i118	419	414	18	118	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	buttock			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i119	419	414	19	119	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	heel			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i120	419	414	20	120	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	ankle			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i121	419	414	21	121	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	backbone			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i122	419	414	22	122	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	saliva			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i123	419	414	23	123	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	tears			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i124	419	414	24	124	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	Sweat			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i125	419	414	25	125	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	125			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i126	420	415	1	126	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	nasal mucus			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i127	420	415	2	127	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	vein			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i128	420	415	3	128	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	navel cy			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i129	420	415	4	129	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	stomach			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i130	420	415	5	130	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	spleen			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i131	420	415	6	131	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	lung			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i132	420	415	7	132	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	hoof			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i133	420	415	8	133	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	Snout			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i134	420	415	9	134	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	beak-			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i135	420	415	10	135	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	belly	potte		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i136	420	415	11	136	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	heart			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i137	420	415	12	137	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	liver	Juru		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i138	420	415	13	138	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	intestine	kadlu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i139	420	415	14	139	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	kidney			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i140	420	415	15	140	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	breath	suslu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i141	420	415	16	141	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	feces	tfane		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i142	420	415	17	142	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	urine			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i143	420	415	18	143	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	flesh			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i144	420	415	19	144	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	meeat	rusu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i145	420	415	20	145	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	fat	tenev		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i146	420	415	21	146	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	hon	konbu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i147	420	415	22	147	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	tail	balu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i148	420	415	23	148	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	feather	$vuye		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i149	420	415	24	149	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	wing	$arukkulu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i150	420	415	25	150	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	150			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i151	421	416	1	151	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	claw			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i152	421	416	2	152	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	louse, head	penu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i153	421	416	3	153	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	louse, bođy	b+llu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i154	421	416	4	154	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	leech, land	Atte		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i155	421	416	5	155	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	leech, water			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i156	421	416	6	156	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	fly	Jippl		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i157	421	416	7	157	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	bee	$anuj ipp.		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:maddur_betta:i158	421	416	8	158	maddur_betta	NST, Maddur Colony Betta Kurumba	target	BettaKurumba	sil-kurumba-1985-maddur-betta	butterfly	pkke		pending				OCR is an untrusted locator only; transcribe from rendered scan
