bhal,11726,byẽoṇi,drum-stick,,,f,CDIAL,2:
Indo-Aryan,11727,vittá,"found; a find; goods, power",,,AV; AitBr; RV,CDIAL,1:
Pa,11727,vitta,wealth,,,n,CDIAL,2:
Pk,11727,vitta,wealth,,,n,CDIAL,2:
S,11727,vitu,"power, ability",,,m,CDIAL,2:
A,11727,bit,money,,,,CDIAL,2:
Or,11727,bita,wealth,,,,CDIAL,2:
Mth,11727,bit,wealth,,,,CDIAL,2:
G,11727,vīt,wealth,,,n,CDIAL,2:
Indo-Aryan,11727a,vitta,celebrated for,,,²,CDIAL,1:
Indo-Aryan,11727a,vittaka,renowned,,,Daś,CDIAL,1:@variant
Indo-Aryan,11727a,prasādavittaka,high in favour,,,Kāv,CDIAL,1:@variant
Indo-Aryan,11727a,prasādavitta,high in favour,,,Kāv,CDIAL,1:@variant
Pa,11727a,vitta,happy,,,,CDIAL,2:
Pa,11727a,vittaka,becoming rich,,,,CDIAL,2:
Pk,11727a,vitta,famous,,,,CDIAL,2:
kṭg,11727a,bɪttɔ,"beautiful, good",,,,CDIAL,2:
sat,11727a,bītau,"beautiful, good",,,"LSI ix 4, 648 (so Him.I 146 in view of J. <i>biu</i> 'good' &lt; †<smallcaps>viditá</smallcaps>-¹, but cf. <smallcaps>vyàkta</smallcaps>- 'adorned, beautiful' RV., Pk. <i>viyatta</i>- 'wise')","CDIAL;LSI[ix 4, 648];Him.I[146]",2:
Indo-Aryan,11728,*vittha,bowl,,,,CDIAL,1:
Pa,11728,vittha,drinking bowl,,,n; (<i>āvēsana</i>-),CDIAL,2:
Pa,11728,vitthaka,small bowl for needles &amp;c.,,,n,CDIAL,2:
Si,11728,vit-a,drinking vessel,,,,CDIAL,2:
Indo-Aryan,11729,*vitruṭati,is broken,,,,CDIAL,1:
S,11729,viṭruṛaṇu,to be broken into masses (as sour milk from boiling),,,,CDIAL,2:
G,11729,vatraṛvũ,to scratch with the nails,,,,CDIAL,3:
G,11729,vataṛvũ,to scratch with the nails,,,rather &lt; *<smallcaps>vitr̥dati</smallcaps>,CDIAL,3:
Indo-Aryan,11730,vídadhāti,"apportions, puts in order; ordains",,,RV; Gr̥ŚrS,CDIAL,1:
Indo-Aryan,11730,víhita,,,,RV,CDIAL,1:
Indo-Aryan,11730,vidhāpayati,,,,R,CDIAL,1:
Pa,11730,vidadhāti,"assigns, practises",,,,CDIAL,2:1
Pa,11730,vidahati,"assigns, practises",,,,CDIAL,2:1
Aś,11730,vidahāmi,"assigns, practises",,,,CDIAL,2:1
Pk,11730,vihēi,makes,,,,CDIAL,2:1
A,11730,bihiba,to lay down as a rule,,,,CDIAL,2:1
Or,11730,bihibā,"to ordain, arrange, accomplish",,,,CDIAL,2:1
OM,11730,vihiṇeṁ,"to ordain, settle",,,,CDIAL,2:1
Paš,11730,ǰah,"to place, put",,,"(IIFL iii 3, 86) rather &lt; <smallcaps>jáhāti</smallcaps>","CDIAL;IIFL[iii 3, 86]",3:
Paš,11730,ǰh,"to place, put",,,"(IIFL iii 3, 86) rather &lt; <smallcaps>jáhāti</smallcaps>","CDIAL;IIFL[iii 3, 86]",3:
Pa,11730,vihita,arranged,,,,CDIAL,4:2
Pa,11730,vihitaka,arranged,,,,CDIAL,4:2
Pk,11730,vihia,arranged,,,,CDIAL,4:2
OM,11730,vihīleṁ,arranged,,,,CDIAL,4:2
Pk,11730,vihāvaṇa,arrangement,,,,CDIAL,5:3
N,11730,bhiyāunu,"to be able, to finish",,,(semant. cf. <i>saknu</i> s.v. *<smallcaps>śakyati</smallcaps> if &lt; <smallcaps>śaknṓti</smallcaps>),CDIAL,5:3
Or,11730,bihāibā,"to cause to happen, arrange",,,,CDIAL,5:3
Or,11730,bhiāibā,"to cause to happen, arrange",,,,CDIAL,5:3
Indo-Aryan,11731,vidara,fissure; tearing asunder,,,m; Naiṣ; lex,CDIAL,1:
MIA,11731,dd,fissure; tearing asunder,,,:,CDIAL,2:With
H,11731,bīdar,a kind of harrow used to loosen soil and remove weeds from standing rice,,,m,CDIAL,2:With
Indo-Aryan,11732,*vidarati,breaks,,,,CDIAL,1:
M,11732,virṇẽ,to crumble (of rice or pulse under husking or grinding),,,intr,CDIAL,2:
Kt,11732,wideŕ,to fear,,,Rep¹ 60,CDIAL,3:
OAw,11732,biḍaraï,to fear,,,,CDIAL,3:
Indo-Aryan,11733,vidalati,splits asunder,,,tr,CDIAL,1:
A,11733,biyaliba,"to be distended before being actually torn, spreads",,,,CDIAL,2:
Indo-Aryan,11734,vidāraṇa,tearing,,,n; MBh,CDIAL,1:
Pa,11734,vidāraṇa,splitting,,,n,CDIAL,2:
Pk,11734,viāraṇa,splitting,,,n,CDIAL,2:
NIA,11734,dd,,,,:,CDIAL,3:
MIA,11734,dd,,,,:,CDIAL,3:
H,11734,bidāran,tearing,,,m,CDIAL,3:
G,11734,vidāraṇ,"tearing, killing",,,n,CDIAL,3:
M,11734,vidāraṇ,"tearing, killing",,,n,CDIAL,3:
Indo-Aryan,11735,vidārayati,opens; tears to pieces; scatters,,,AitBr; MBh; R,CDIAL,1:
Pa,11735,vidārēti,splits,,,,CDIAL,2:
Pk,11735,viārēi,splits,,,,CDIAL,2:
MIA,11735,dd,,,,:,CDIAL,3:With
Ap,11735,viddāraṇa,,,,adj,CDIAL,3:With
P,11735,baḍārnā,"to remove, cast out (evil spirits)",,,,CDIAL,3:With
P,11735,baḍār,exorciser,,,m,CDIAL,3:With
B,11735,bidārā,"to split, pierce",,,,CDIAL,3:With
Or,11735,bidāribā,"to split, pierce",,,,CDIAL,3:With
Mth,11735,bidārab,"to split, pierce",,,,CDIAL,3:With
OAw,11735,bidāraï,splits,,,,CDIAL,3:With
OAw,11735,biḍārī,put to flight,,,f,CDIAL,3:With
H,11735,bidārnā,to tear,,,,CDIAL,3:With
G,11735,vidārvũ,"to tear, cut, lay open",,,,CDIAL,3:With
G,11735,viḍārvũ,"to tear, cut, lay open",,,,CDIAL,3:With
M,11735,vidārṇẽ,to tear to pieces,,,,CDIAL,3:With
Indo-Aryan,11735a,viditá,known,,,AV,CDIAL,1:
Pa,11735a,vidita,known,,,,CDIAL,2:
Pk,11735a,vidiya,known,,,,CDIAL,2:
Pk,11735a,viia,known,,,,CDIAL,2:
WPah,11735a,biu,good,,,,CDIAL,2:
WPah,11735a,biyā,good,,,(cf. †<smallcaps>vitta</smallcaps>-² Him.I 146),CDIAL;Him.I[146],2:
J,11735a,biu,good,,,,CDIAL,2:
J,11735a,biyā,good,,,(cf. †<smallcaps>vitta</smallcaps>-² Him.I 146),CDIAL;Him.I[146],2:
Md,11735a,viya,"sums, problems",,,?,CDIAL,3:
Indo-Aryan,11736,vídūṣayati,disgraces,,,RV,CDIAL,1:
Pa,11736,vidūsita,corrupted,,,,CDIAL,2:
MIA,11736,dd,,,,:,CDIAL,3:with
P,11736,vadūhṇā,to calumniate,,,,CDIAL,3:with
P,11736,badūhṇā,to calumniate,,,,CDIAL,3:with
Indo-Aryan,11737,*vidr̥ṁhati,makes firm,,,,CDIAL,1:
H,11737,bidahnā,to harrow rice or millet crop in the beginning,,,?,CDIAL,2:
Indo-Aryan,11738,vidēśyà,foreign,,,AV,CDIAL,1:
Pk,11738,vidēsia,foreigner,,,,CDIAL,2:
Pk,11738,viddēsia,foreigner,,,"m; (-<i>dd</i>- prob. anal., but poss. in this case due to association with <i>viddēsia</i>- 'hated' &lt; <i>vidvēṣita</i>-)",CDIAL,2:
Ash,11738,vidiša,"guest, foreigner",,,,CDIAL,2:
Ash,11738,widišā,"guest, foreigner",,,,CDIAL,2:
Wg,11738,vidiša,"guest, foreigner",,,,CDIAL,2:
Wg,11738,widišā,"guest, foreigner",,,,CDIAL,2:
Kt,11738,vudēšå,"guest, foreigner",,,(Rep¹ 60 poss. &lt; <i>*uddēśya</i>- cf. Av. <i>uz-dah́yu</i>-),CDIAL,2:
Indo-Aryan,11739,viddhá,"pierced, wounded; thrown",,,AV; lex,CDIAL,1:
Pa,11739,viddha,pierced,,,(whence Pk. <i>viddhaï</i> 'pierces'),CDIAL,2:
Pk,11739,viddha,pierced,,,(whence Pk. <i>viddhaï</i> 'pierces'),CDIAL,2:
Wg,11739,wid,to fear,,,,CDIAL,2:
Sh,11739,bīdo,,,,pp,CDIAL,2:
Sh,11739,biǰoiki,"to be lying down, be lost",,,(&lt; <smallcaps>vidhyatē</smallcaps>),CDIAL,2:
S,11739,vidho,,,,pp,CDIAL,2:
S,11739,vijhaṇu,to pierce,,,(&lt; <smallcaps>vídhyati</smallcaps>),CDIAL,2:
P,11739,vidhṇā,to be pierced,,,,CDIAL,2:
Ku,11739,bidhṇo,to pierce,,,pass,CDIAL,2:
Ku,11739,bidhiṇo,,,,,CDIAL,2:
Or,11739,bidhā,blow with fist,,,,CDIAL,2:
H,11739,bīdhnā,to pierce,,,caus,CDIAL,2:
H,11739,bidhānā,,,,,CDIAL,2:
OMarw,11739,abīdha,unpierced,,,,CDIAL,2:
G,11739,vīdhũ,hole,,,n,CDIAL,2:
Si,11739,vidi,pierced,,,,CDIAL,2:
Si,11739,vit-a,hole,,,(&lt; <i>vit</i> &lt; <i>*vid</i>),CDIAL,2:
S,11739,vedhaṇu,to  pierce,,,,CDIAL,3:Transitives formed with substitution of <i>e</i> for <i>i</i>
Ku,11739,bedhṇo,to  pierce,,,,CDIAL,3:Transitives formed with substitution of <i>e</i> for <i>i</i>
N,11739,bedhnu,"to penetrate, overlap",,,,CDIAL,3:Transitives formed with substitution of <i>e</i> for <i>i</i>
H,11739,bedhnā,to pierce,,,,CDIAL,3:Transitives formed with substitution of <i>e</i> for <i>i</i>
G,11739,vedhvũ,to pierce,,,,CDIAL,3:Transitives formed with substitution of <i>e</i> for <i>i</i>
M,11739,vedhṇẽ,to pierce,,,,CDIAL,3:Transitives formed with substitution of <i>e</i> for <i>i</i>
Md,11739,vidu,hole,,,,CDIAL,4:
Indo-Aryan,11740,viddhi,act of piercing,,,f; Pāṇ,CDIAL,1:
Si,11740,vit,"shooting, archery",,,,CDIAL,2:
Indo-Aryan,11741,vidyā́,knowledge,,,f; RV,CDIAL,1:
Pa,11741,vijjā,knowledge,,,f,CDIAL,2:
Pk,11741,vijjā,knowledge,,,f,CDIAL,2:
S,11741,vij̄a,knowledge,,,f,CDIAL,2:
Si,11741,vida,knowledge,,,,CDIAL,2:
N,11741,bijuwā,sorcerer,,,,CDIAL,3:Deriv
Indo-Aryan,11742,vidyút,flashing; lightning,,,f; RV,CDIAL,1:
Pa,11742,vijju,lightning,,,,CDIAL,2:
Pa,11742,vijjutā,lightning,,,f,CDIAL,2:
Pk,11742,vijju,lightning,,,m,CDIAL,2:
Pk,11742,vijjuā,lightning,,,f,CDIAL,2:
Phal,11742,biǰǰi,lightning,,,,CDIAL,2:
Phal,11742,biǰi,lightning,,,,CDIAL,2:
S,11742,vij̄u,lightning,,,f,CDIAL,2:
L,11742,vījj,lightning,,,f,CDIAL,2:
P,11742,bijj,lightning,,,f,CDIAL,2:
Or,11742,biju,lightning,,,,CDIAL,2:
OAw,11742,bīju,lightning,,,f,CDIAL,2:
G,11742,vīj,lightning,,,f,CDIAL,2:
M,11742,vīj̈,lightning,,,,CDIAL,2:
M,11742,vij̈ū,lightning,,,f,CDIAL,2:
Ko,11742,ij,lightning,,,m,CDIAL,2:
Ko,11742,vīju,lightning,,,,CDIAL,2:
Si,11742,vidu,lightning,,,,CDIAL,2:
Md,11742,vidu,lightning,,,,CDIAL,2:
kṭg,11742,b<smallcaps>ī</smallcaps>j̈,lightning,,,f,CDIAL,3:
J,11742,bīj,thunderbolt,,,m; (X <smallcaps>vájra</smallcaps>- Him.I 145),CDIAL;Him.I[145],4:
Indo-Aryan,11743,vidyutyà,existing in lightning,,,VS,CDIAL,1:
Sh,11743,bičuṣ,lightning,,,m; (&lt; <i>*biǰuč</i>?) or &lt,CDIAL,2:
Sh,11743,*biǰuc̣,lightning,,,&lt,CDIAL,2:
Sh,11743,*vidyuttra,lightning,,,,CDIAL,2:
Indo-Aryan,11744,vidyúnmant,gleaming,,,RV,CDIAL,1:
Tor,11744,biǰmot,lightning,,,m; : doubtful since -<i>nt</i>- &gt; -<i>n</i> in,CDIAL,2:
Indo-Aryan,11745,vidyullatā,forked lightning,,,f; Kathās,CDIAL,1:
Pa,11745,vijjullatā,forked lightning,,,f,CDIAL,2:
Pk,11745,vijjullayā,lightning,,,,CDIAL,2:
Pk,11745,vijjulaā,lightning,,,,CDIAL,2:
Pk,11745,vijjuliā,lightning,,,,CDIAL,2:
Pk,11745,vijjulī,lightning,,,,CDIAL,2:
Pk,11745,vijjulā,lightning,,,f,CDIAL,2:
L,11745,vijjlī,lightning,,,f,CDIAL,2:
P,11745,bijlī,lightning,,,f,CDIAL,2:
khaś,11745,bij̈li,a very swift bullock,,,,CDIAL,2:
N,11745,bijuli,lightning,,,,CDIAL,2:
A,11745,bizuli,,,,,CDIAL,2:
A,11745,biduli,,,,(-<i>d</i>- infl. by Sk.),CDIAL,2:
B,11745,bijuli,,,,,CDIAL,2:
Or,11745,bijuḷi,,,,,CDIAL,2:
Mth,11745,bijurī,,,,,CDIAL,2:
H,11745,bijulī,,,,,CDIAL,2:
H,11745,bijlī,,,,,CDIAL,2:
H,11745,bījurī,,,,f,CDIAL,2:
OMarw,11745,bījalī,,,,f,CDIAL,2:
G,11745,vijḷī,,,,f,CDIAL,2:
M,11745,bij̈lī,,,,f,CDIAL,2:
Si,11745,viduli-ya,,,,,CDIAL,2:
kṭg,11745,bɪj̈lɪ,"lightning, electric light",,,f,CDIAL,3:
Indo-Aryan,11745a,vidyōtatē,shines,,,RV,CDIAL,1:
Pa,11745a,vijjōtati,shines,,,,CDIAL,2:
Pk,11745a,vijjōvia,resplendent,,,,CDIAL,2:
Pk,11745a,vijjōia,resplendent,,,,CDIAL,2:
Md,11745a,vidanī,"lightens, sparkles",,,,CDIAL,2:
Indo-Aryan,11746,vidrava,"flight, panic",,,m; MBh,CDIAL,1:
Pk,11746,viddava,"destruction, loss",,,m,CDIAL,2:
Indo-Aryan,11747,*vidravakāra,panicking,,,,CDIAL,1:
bhal,11747,biḍḷār,a mischievous or nervous bullock,,,m,CDIAL,2:
Indo-Aryan,11748,vídravati,"runs apart; is divided, bursts",,,RV; MBh,CDIAL,1:
Indo-Aryan,11748,vidrāvayati,puts to flight,,,MBh,CDIAL,1:
Pk,11748,viddavaï,drives away,,,,CDIAL,2:1
K,11748,vẹ̆dᵃrun,"to become slack, loose, or feeble",,,,CDIAL,2:1
K,11748,vẹ̆dᵃrāwun,"to loosen, slacken, make feeble (by opposition, assisting in defeat, robbing, &amp;c.)",,,,CDIAL,3:2
Indo-Aryan,11749,*vidrōhayati,injures,,,,CDIAL,1:
H,11749,bidoṛnā,to mock,,,,CDIAL,2:-<i>ḍa</i>-
H,11749,bidornā,to mock,,,?,CDIAL,2:-<i>ḍa</i>-
Indo-Aryan,11750,*vidharati,holds firm,,,,CDIAL,1:
P,11750,viharnā,"to insist, defy",,,,CDIAL,2:
Indo-Aryan,11751,*vidharga,without movement,,,,CDIAL,1:
Bshk,11751,bilɔg,"ill, sick",,,,CDIAL,2:
Phal,11751,bidrā́gu,"ill, sick",,,,CDIAL,2:
Indo-Aryan,11752,vidhávā,widow,,,f; RV,CDIAL,1:
Pa,11752,vidhavā,widow,,,f,CDIAL,2:
Pk,11752,vidhavā,widow,,,f,CDIAL,2:
Pk,11752,vihavā,widow,,,f,CDIAL,2:
germ,11752,phibli,widow,,,,CDIAL,2:
rum,11752,phiulí,widow,,,,CDIAL,2:
gr,11752,pivlí,widow,,,"(whence m. 'widower': hung. <i>phivlo manuš</i>, germ. <i>phiblo</i>, gr. <i>pivló</i>)",CDIAL,2:
P,11752,bevā,widow,,,f,CDIAL,2:
A,11752,bẽwā,surname added after a widow's name,,,,CDIAL,2:
Bi,11752,bewā,widow,,,,CDIAL,2:
Indo-Aryan,11753,vidhātŕ̥,arranger; a name of Brahmā,,,m; RV; MBh,CDIAL,1:
Pa,11753,vidhātar,arranger,,,m,CDIAL,2:
Pk,11753,vihāu,arranger,,,,CDIAL,2:
Pk,11753,vidhāya,arranger,,,m,CDIAL,2:
H,11753,bihāī,a spirit which by whispering alternately sad and pleasing things in infants,,,f; ears causes them to cry and laugh in their sleep',CDIAL,2:
WPah.poet,11753,bia mata,the goddess of fate,,,f,CDIAL,3:
Indo-Aryan,11754,vidhā́na,"arrangement, order; making",,,n; RV; Mn,CDIAL,1:
Pa,11754,vidhāna,arrangement,,,n,CDIAL,2:
man,11754,vidhanaṁ,arrangement,,,,CDIAL,2:
top,11754,vidhāne,arrangement,,,,CDIAL,2:
Pk,11754,vihāṇa,arrangement,,,n,CDIAL,2:
Or,11754,bhiāṇa,"construction, beginning, boiling of molasses to make syrup",,,,CDIAL,2:
Indo-Aryan,11755,vidhi,rule; fate,,,m; Gr̥ŚrS; MBh,CDIAL,1:
Pa,11755,vidhi,"rule, fate",,,f,CDIAL,2:
Aś,11755,vidhi,order,,,m,CDIAL,2:
Pk,11755,vihi,"rule, sort",,,m,CDIAL,2:
P,11755,beh-mātā,fate,,,f,CDIAL,2:
A,11755,bihi,fate,,,,CDIAL,2:
Mth,11755,bihi,fate,,,,CDIAL,2:
Mth,11755,bīh,fate,,,,CDIAL,2:
OG,11755,vihi,fate,,,m,CDIAL,2:
Indo-Aryan,11756,*vidhira,piercing,,,,CDIAL,1:
Bshk,11756,bīr,awl,,,AO xviii 228,CDIAL;AO[xviii 228],2:
Indo-Aryan,11757,vídhūnōti,shakes about,,,RV,CDIAL,1:
Indo-Aryan,11757,vidhunōti,destroys,,,MBh,CDIAL,1:@variant
Pa,11757,vidhunāti,"shakes, removes, skins (an animal)",,,,CDIAL,2:
Pk,11757,vihuṇaï,"shakes, makes tremble",,,,CDIAL,2:
Pk,11757,vihuya,crushed,,,,CDIAL,2:
Or,11757,bhiṇibā,"to scutch cotton, tear to shreds",,,,CDIAL,2:
Or,11757,bhiṇā,"carding, tearing, splitting up",,,,CDIAL,2:
Indo-Aryan,11758,vidhmāpayati,extinguishes,,,HYogay,CDIAL,1:
Si,11758,vidavanavā,to destroy,,,or &lt; *<smallcaps>vijjhāpayati</smallcaps>,CDIAL,2:
Indo-Aryan,11759,vídhyati,"pierces, afflicts, drives away",,,RV,CDIAL,1:
Pa,11759,vijjhati,"pierces, shoots with an arrow",,,,CDIAL,2:
Pa,11759,vijjhana,"pierces, shoots with an arrow",,,n,CDIAL,2:
NiDoc,11759,vijaṁti,they wound,,,,CDIAL,2:
NiDoc,11759,vijitaǵa,a wound,,,,CDIAL,2:
Pk,11759,vijjhaï,pierces,,,,CDIAL,2:
S,11759,vijhaṇu,"to throw down, put in, sheathe",,,(pp. <i>vidho</i> &lt; <smallcaps>viddhá</smallcaps>-),CDIAL,2:
L,11759,cā-vijhan,"to attach to, apply",,,(<i>cā</i>- &lt; <smallcaps>cāpayati</smallcaps>),CDIAL,2:
N,11759,bijhnu,to pierce (of a thorn),,,,CDIAL,2:
N,11759,bijhāunu,to prick,,,,CDIAL,2:
Bi,11759,bījhal,weevileaten,,,,CDIAL,2:
H,11759,bījhnā,to tear up earth with horns and hoofs (of a bull),,,,CDIAL,2:
Si,11759,vidinavā,"to pierce, bore through, shoot",,,pp,CDIAL,2:
Si,11759,vidi,,,,caus,CDIAL,2:
Si,11759,viddanavā,,,,,CDIAL,2:
Md,11759,videnī,inserts itself,,,,CDIAL,3:
Md,11759,viddanī,pokes,,,,CDIAL,3:
Indo-Aryan,11760,vidhyatē,is pierced,,,MBh,CDIAL,1:
Pa,11760,vijjhati,is pierced,,,,CDIAL,2:
Sh,11760,biǰoiki,"to be lying down, be split, be lost",,,(pp. <i>bido</i> &lt; <smallcaps>viddhá</smallcaps>-),CDIAL,2:
H,11760,bījhnā,to be worm-eaten,,,,CDIAL,2:
Indo-Aryan,11761,vidhyamāna,being pierced,,,Bhaṭṭ,CDIAL,1:
Pa,11761,vijjhamāna,being shot,,,,CDIAL,2:
Si,11761,vidamana,"perforation, hole, archery",,,,CDIAL,2:
Indo-Aryan,11762,vidhvaṁsayati,causes to fall to pieces,,,MBh,CDIAL,1:
Pa,11762,viddhaṁsati,falls down,,,,CDIAL,2:
Pa,11762,viddhaṁsita,shattered,,,,CDIAL,2:
Pk,11762,viddhaṁsēi,destroys,,,pp,CDIAL,2:
Pk,11762,viddhaṁsiya,,,,,CDIAL,2:
H,11762,bidhā̃snā,destroys,,,,CDIAL,2:
H,11762,bidhãsnā,destroys,,,,CDIAL,2:
Si,11762,vidahanavā,"to spread out, unfold, open",,,,CDIAL,2:
Si,11762,vidanavā,"to spread out, unfold, open",,,(or &lt; <smallcaps>visr̥jati</smallcaps>),CDIAL,2:
Indo-Aryan,11763,vinati,obeissance,,,f; Bhartr̥,CDIAL,1:
OAw,11763,binaya,request,,,,CDIAL,2:
Indo-Aryan,11764,vinada,noise,,,m; R,CDIAL,1:
S,11764,viṇo,"abuse, ill-language",,,m,CDIAL,2:
Indo-Aryan,11764a,vinadati,"roars, thunders; fills with cries",,,MBh; Hariv,CDIAL,1:
Pa,11764a,vinadati,"cries out, scolds",,,,CDIAL,2:
A,11764a,bināiba,to moan in distress,,,AFD 337,CDIAL;AFD[337],2:
A,11765,binani,lamentation,,,,CDIAL,1:
Indo-Aryan,11766,vinamati,bows down,,,MBh,CDIAL,1:
Indo-Aryan,11766,vinamita,bent towards,,,lex,CDIAL,1:
Pa,11766,vināmēti,,,,,CDIAL,2:1
Pk,11766,viṇamaṁta,bowing,,,,CDIAL,2:1
OAw,11766,binavaï,bows,,,,CDIAL,2:1
H,11766,binaunā,to adore,,,,CDIAL,2:1
Pk,11766,viṇamia,bent right over,,,,CDIAL,3:2
H,11766,binaī,bent; suppliant,,,m,CDIAL,3:2
Indo-Aryan,11767,vinayá,"leading away; guidance, good breeding; rules for monks",,,RV; MBh; BHSk,CDIAL,1:
Pa,11767,vinaya,"removal, rule, morality",,,m,CDIAL,2:
Pk,11767,viṇaya,"removal, rule, morality",,,m,CDIAL,2:
OAw,11767,binaü,courtesy,,,,CDIAL,2:
Si,11767,vina,obedience,,,,CDIAL,2:
Pk,11767,viṇaya,"courtesy, conciliation (<i>anunaya</i>- PSM)",,,m,CDIAL;PSM,3:
OP,11767,binaü,entreaty,,,m,CDIAL,3:
OAw,11767,binaya,request,,,rather than &lt; <smallcaps>vinati</smallcaps>-; but poss,CDIAL,4:
Indo-Aryan,11768,vínayati,"leads away; guides, trains",,,RV; MBh,CDIAL,1:
Indo-Aryan,11768,*vinīyatē,,,,3,CDIAL,1:
Indo-Aryan,11768,vinīta,,,,,CDIAL,1:
Pa,11768,vinēti,"removes, instructs",,,,CDIAL,2:1
Pk,11768,viṇēi,"drives out, educates, teaches",,,,CDIAL,2:1
Sh,11768,bunoiki,"to rear, make grow up",,,,CDIAL,2:1
Pk,11768,viṇijjamāṇa,being educated,,,,CDIAL,3:2
Sh,11768,buniǰoiki,"to grow up, grow big",,,,CDIAL,3:2
Pa,11768,vinīta,trained,,,,CDIAL,4:3
Pk,11768,viṇīa,trained,,,,CDIAL,4:3
Sh,11768,bunīlo,grown up,,,,CDIAL,5:ext. -<i>ll</i>-
Indo-Aryan,11769,*vinavati,makes a sound,,,,CDIAL,1:
M,11769,viṇavṇẽ,"to groan, moan, whine",,,,CDIAL,2:
M,11769,vinavṇẽ,"to groan, moan, whine",,,,CDIAL,2:
M,11769,viṇavṇī,"to groan, moan, whine",,,f,CDIAL,2:
Indo-Aryan,11770,vínaśyati,perishes,,,RV,CDIAL,1:
Pa,11770,vinassati,is lost,,,,CDIAL,2:
Pk,11770,viṇassaï,is lost,,,,CDIAL,2:
ludh,11770,binasnā,to be killed,,,,CDIAL,2:
OAw,11770,binasaï,is destroyed,,,,CDIAL,2:
H,11770,binasnā,to be spoilt,,,,CDIAL,2:
OG,11770,viṇasaï,dies,,,,CDIAL,2:
G,11770,vaṇasvũ,"to perish, be spoilt",,,,CDIAL,2:
Indo-Aryan,11771,vínaṣṭa,"ruined, lost; corrupted",,,MBh; Mn,CDIAL,1:
Pa,11771,vinaṭṭha,lost,,,,CDIAL,2:
NiDoc,11771,vinaṭha,,,,,CDIAL,2:
NiDoc,11771,vinaṭhaǵa,,,,,CDIAL,2:
NiDoc,11771,vinaṭhaṁti,,,,,CDIAL,2:
Pk,11771,viṇaṭṭha,,,,,CDIAL,2:
OB,11771,biṇaṭhā,was destroyed,,,,CDIAL,2:
H,11771,bilaṭnā,"to be destroyed, be lost, become bad",,,,CDIAL,2:
OMarw,11771,binaṭhī,wretch,,,f,CDIAL,2:
OG,11771,viṇaṭhaü,destroyed,,,,CDIAL,2:
Indo-Aryan,11772,vínā,without,,,(<i>vinā́</i> Pāṇ.); ŚBr,CDIAL,1:
Pa,11772,vinā,without,,,,CDIAL,2:
Pk,11772,viṇā,without,,,,CDIAL,2:
Ap,11772,viṇu,without,,,,CDIAL,2:
K,11772,vĕn,without,,,,CDIAL,2:
K,11772,vĕna,without,,,,CDIAL,2:
K,11772,vin,without,,,,CDIAL,2:
K,11772,vina,without,,,(w. abl. of things or dat. of persons),CDIAL,2:
P,11772,biṇ,without,,,,CDIAL,2:
N,11772,binu,without,,,,CDIAL,2:
A,11772,bine,without,,,,CDIAL,2:
B,11772,bini,without,,,,CDIAL,2:
Mth,11772,bin,without,,,,CDIAL,2:
Mth,11772,binu,without,,,(→ Or. <i>binu</i>),CDIAL,2:
Mth,11772,binahi,without,,,,CDIAL,2:
OAw,11772,binu,without,,,,CDIAL,2:
H,11772,bin,without,,,,CDIAL,2:
G,11772,viṇ,without,,,,CDIAL,2:
G,11772,vaṇ,without,,,,CDIAL,2:
M,11772,vīṇ,without,,,,CDIAL,2:
M,11772,viṇẽ,without,,,,CDIAL,2:
Or,11772,binu,,,,,CDIAL,2:Mth →
kc,11772,bɪṇ,without,,,,CDIAL,3:
kṭg,11772,bɪṇa,without,,,prep,CDIAL,3:
kṭg,11772,biṇi,without,,,postp,CDIAL,3:
Indo-Aryan,11773,*vināti,weaves,,,,CDIAL,1:
Indo-Aryan,11773,*vunāti,,,,through influence of forms with,CDIAL,1:
Indo-Aryan,11773,ū,,,,e,CDIAL,1:@variant
Indo-Aryan,11773,ūta,,,,,CDIAL,1:@variant
Pa,11773,vināti,weaves,,,caus,CDIAL,2:1
Pa,11773,vināpēti,,,,,CDIAL,2:1
Pk,11773,viṇaṇa,weaving,,,n,CDIAL,2:1
Kal,11773,bhī́nim,I knit,,,,CDIAL,2:1
Kho,11773,binik,"to knit, weave, twist, contrive a plot",,,,CDIAL,2:1
P,11773,biṇṇā,to weave,,,,CDIAL,2:1
B,11773,bināna,"to plait, braid",,,,CDIAL,2:1
H,11773,binnā,to weave,,,caus,CDIAL,2:1
H,11773,binānā,,,,,CDIAL,2:1
OMarw,11773,bināi,,,,,CDIAL,2:1
G,11773,vaṇvũ,,,,,CDIAL,2:1
M,11773,viṇṇẽ,,,,(LM 409 &lt; <i>vayana</i>-),CDIAL;LM[409],2:1
Pk,11773,vuṇiya,woven,,,,CDIAL,3:2
Pk,11773,vuṇaṇa,weaving,,,n,CDIAL,3:2
Woṭ,11773,bun,to weave,,,,CDIAL,3:2
Bshk,11773,bun,to weave,,,,CDIAL,3:2
Phal,11773,bulū́m,I plait,,,with,CDIAL,3:2
Phal,11773,l,to sew,,,after,CDIAL,3:2
Phal,11773,sil,to sew,,,,CDIAL,3:2
K,11773,wōnun,to weave; the woof,,,"(pp. <i>wūnᵘ</i> &lt; *<smallcaps>ūna</smallcaps>-²), m",CDIAL,3:2
S,11773,uṇaṇu,to weave,,,,CDIAL,3:2
L,11773,vuṇaṇ,to weave,,,,CDIAL,3:2
