Item	Gloss	Similarity_Group	Raw_Form	Form	Site_Codes	Printed_Page	Response	Review
244	big	5	ba khrao	ba khrao̯	K	80	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
245	small	1	sbiat	sbia̯t	ABCDEIJ	80	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
245	small	2	bain	baʈʃin	F	80	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
245	small	3	khin	khiə̯n	G	80	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
245	small	4	du dt	du dɪt	H	80	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
245	small	5	ret	ret	KL	80	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	1	dar	dʒarɔŋ	G	80	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	1	kr	kərɔŋ	J	80	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	1	kr	kɔrɔŋ	ABCDEI	80	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	2	dar	dʒarɔŋ	G	80	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	2	dro	dʒroŋ	KL	80	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	2	r	ʈʃrɔŋ	F	80	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	3	dar	dʒarɔŋ	G	80	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	3	der ro	dʒer roŋ	H	80	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	1	hert	ʈʃherɪt	B	80	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	1	hrt	ʈʃhrɪt	ADEI	80	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	1	rt	ʈʃrɨt	J	80	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	2	sbiat du	sbia̯t du	C	80	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	3	taban	taban	G	80	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	3	tbian	tbia̯n	F	80	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	4	l kt	lɨŋ kɔt	L	80	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	4	to kut	toŋ kut	H	80	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	5	l kt	lɨŋ kɔt	L	80	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	5	l 	lɨŋ ŋɔŋ	K	80	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
248	heavy	1	stu	stuʔ	ABCDEIJ	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
248	heavy	2	khia	khia̯	FL	81	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
248	heavy	2	khie	khie̯	K	81	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
248	heavy	2	khi	khiə̯	G	81	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
248	heavy	3	khn ja	khɨn ja	H	81	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	1	stia	stia̯ŋ	ABCDEIJ	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	1	stin	stin	G	81	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	1	sti	stiŋ	FKL	81	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	2	sn ti	sɨn tiŋ	H	81	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	2	stia	stia̯ŋ	ABCDEIJ	81	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	2	sti	stiŋ	FKL	81	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	1	mea	mea̯	B	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	1	mia	mia̯	ACDEI	81	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	2	bahe	bahe	F	81	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	3	s ai	sɨŋ ŋai̯	KL	81	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	3	s eit	sɨŋ ŋei̯t	G	81	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	4	m mir	əm mir	H	81	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	5	l mu	lə muŋ	J	81	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	1	rh	rɔhɔʔ	AIJ	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	2	sbiat	sbia̯t	BDE	81	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	3	sbiat du	sbia̯t duʔ	C	81	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	4	raikh	rai̯khɔ	KL	81	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	4	rekh	rekhɔ	F	81	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	4	rkh	rɔkhɔ	G	81	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	5	khru	khɨru	H	81	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	1	bhia	bhia̯ʔ	A	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	2	mea	mea̯	BJ	81	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	2	mia	mia̯	EI	81	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	3	kr diam	kɔrɔŋ dia̯m	C	81	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	4	hia	hia̯ŋ	D	81	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	5	bahe	bahe	F	81	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	6	kmai	kmai̯	G	81	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	7	kmba	kɨmbaʔ	H	81	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	8	jar	jar	KL	81	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
253	narrow	1	sbiat	sbia̯t	ABCEIJ	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
253	narrow	2	khim	khiə̯m	G	81	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
253	narrow	2	khim	khim	DKL	81	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
253	narrow	3	bin	bʈʃin	F	81	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
253	narrow	4	du dit	du dit	H	81	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	1	hrou	ʈʃhərou̯	DE	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	1	herou	ʈʃherou̯	BCI	81	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	1	hrou	ʈʃhrou̯	AJ	81	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	2	d l	dʒɨ lɨ	H	81	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	2	d lu	dʒɨ lu	G	81	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	2	 leo	ʈʃɨ leo̯	F	81	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	2	 lio	ʈʃɨ lio̯	L	81	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	3	sa am	saŋ ŋam	K	81	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
256	full (cup)	1	dap	dap	ABCDEFGHIJKL	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	1	tm ph	tɨm phɔʔ	ADEIJ	81	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	1	tem ph	tem phɔʔ	BC	81	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	2	th an	thɨŋ an	FKL	81	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	2	tha an	thaŋ an	G	81	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	3	h li	hɨ liʔ	H	81	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	1	thria	thɨria̯ŋ	J	82	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	1	the ria	the ria̯ŋ	ABCDEI	82	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	2	th an um	thɨŋ an um	F	82	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	2	tha an um	thaŋ an um	G	82	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	3	de ra um	dʒe raŋ gum	H	82	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	4	slia	slia̯ŋ	KL	82	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
260	sweet	1	ba	baŋ	ABCDEFGIJ	82	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
260	sweet	2	thia	thia̯ŋ	HKL	82	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	1	a hat	ʈʃa hat	ACDEIJ	82	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	1	er hat	ʈʃer hat	B	82	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	2	ua	ʈʃua̯	F	82	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	3	dao	dʒao̯	G	82	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	4	 du	ɨŋ dʒu	H	82	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	5	dou	dʒou̯	L	82	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	5	du	dʒu	K	82	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	1	kha	khʃaŋ	BJ	82	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	1	khia	khʃia̯ŋ	CDEF	82	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	1	khsa	khsaŋ	A	82	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	1	khsia	khsia̯ŋ	I	82	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	2	kh tha	khɨ thaŋ	KL	82	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	2	kha	khʃaŋ	BJ	82	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	2	khsa	khsaŋ	A	82	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	2	khtha	khthaŋ	G	82	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	3	n tha	ɨn thaŋ	H	82	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	3	kh tha	khɨ thaŋ	KL	82	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	4	khtha	khthaŋ	G	82	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	4	kh tha	khɨ thaŋ	KL	82	12	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	1	su u	su uʔ	ADEI	82	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	1	su ua	su ua̯ʔ	J	82	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	1	suu	suʔu	B	82	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	1	suu	suʔuʔ	C	82	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	2	tr ha	tɨr ha	F	82	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	3	jie	jie̯	G	82	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	4	n sat	ɨn sat	H	82	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	5	dlep	dʒlep	L	82	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	6	sat	sat	K	82	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	1	e en	ʃe en	B	82	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	1	s en	sɨ en	DE	82	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	1	se en	se en	A	82	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	1	si en	si en	CIJ	82	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	2	i	i	FGKL	82	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	3	n neit	ɨn nei̯t	H	82	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
265	rotten (fruit)	1	p t	pɔ ɔt	ABCDEIJL	82	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
265	rotten (fruit)	1	put	puə̯t	K	82	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
265	rotten (fruit)	1	put	put	FG	82	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
265	rotten (fruit)	2	d lip	dʒɨ lip	H	82	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	1	p ka	pɨ kʈʃaŋ	E	82	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	1	pe ke a	pe ke ʈʃaŋ	B	82	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	1	p ke a	pə ke ʈʃaŋ	I	82	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	2	pr smat	pɨr smat	D	82	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	2	pasmat	pasmat	G	82	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	3	phet pk a	phet pɨk ʈʃaŋ	C	82	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	4	kli kli	klɔi̯ klɔi̯	F	82	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	5	 leit	ɨ lei̯t	H	82	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	6	stet	stet	KL	82	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	7	kha	khʈʃaŋ	J	82	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	7	phkha	phkhʈʃaŋ	A	82	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	8	p ka	pɨ kʈʃaŋ	E	82	12	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	8	phkha	phkhʈʃaŋ	A	82	13	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	1	siao siao	siao̯ siao̯	DJ	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	1	sio sio	sio̯ sio̯	ABCEFI	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	2	mon mon	mon mon	G	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	3	su ki	su ki	KL	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	4	m mon m mon	ɨm mon ɨm mon	H	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	1	hu	ʈʃhuʔ	A	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	1	u	ʈʃuʔ	CDEIJ	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	1	ui	ʈʃuʔi	B	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	2	kau	kaʈʃu	F	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	2	k du	kə dʒu	K	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	3	hi deit	ʈʃhi dʒei̯t	G	83	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	4	srim	sɨrim	H	83	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	5	k du	kə dʒu	K	83	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	5	kum do	kum dʒo	L	83	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	1	phla	phɨla	FG	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	1	phili	phili	ABCDEI	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	2	mau lei	mau̯ lei̯	H	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	3	ja pher	ja pher	J	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	4	pher	pher	L	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	5	fer	fer	K	83	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	1	rhia	rhia̯ŋ	ABCDEIJ	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	1	rkhia	rkhia̯ŋ	GKL	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	2	rkhia	rkhia̯ŋ	GKL	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	2	thkhia	thkhia̯ŋ	F	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	3	thra	thɨraŋ	H	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	4	rhia	rhia̯ŋ	ABCDEIJ	83	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	4	rhia	rʌhia̯ŋ	K	83	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	1	 riat	ʈʃɨ ria̯t	J	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	1	e ria	ʈʃe ria̯	CD	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	1	e ria	ʈʃe ria̯ʔ	ABEI	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	2	duan	dua̯n	F	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	3	de	dʒe	GL	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	3	di	dʒi	K	83	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	4	dm bait	dʒɨm bai̯t	H	83	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	5	de riat	dʒe ria̯t	L	83	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	5	e ria	ʈʃe ria̯	CD	83	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	5	e ria	ʈʃe ria̯ʔ	ABEI	83	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	5	e riat	ʈʃe ria̯t	J	83	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot	1	saao / kn thap	saʔao̯ / kɨn thap	ABCDEIJ	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot	2	iet	ʃie̯t	K	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot	2	it	ʃit	FL	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot	2	hit	ʈʃhit	G	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot	3	 lup	ɨ lup	H	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold	1	kh am	khɨ ʈʃam	ABCDEIJ	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold	2	iam	ʃiŋam	F	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold	2	saam	saŋŋam	K	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold	3	kdam	kdʒam	G	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold	4	bn sir	bɨn sir	H	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold	5	khriat	khria̯t	L	83	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
274	good	1	r um	rə um	J	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
274	good	1	ru um	ru um	ABCDEI	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
274	good	2	hiam	hia̯m	F	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
274	good	3	bha	bha	GKL	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
274	good	4	mr hia	mɨr hia̯ŋ	H	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
275	bad	1	km	kɔm	ABCDEFIJ	83	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
275	bad	2	s	sɪʔ	G	83	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
275	bad	3	kn thia	kɨn thia̯	H	83	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
275	bad	4	sneo	sneo̯	K	83	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
275	bad	4	snio	snio̯	L	83	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	1	thma	thma	DE	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	1	thma	thmaʔ	ABCI	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	1	thmai	thmai̯	F	84	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	1	thme	thme	J	84	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	2	thm mai	thɨm mai̯	HKL	84	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	2	them me	them me	G	84	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	1	se rem	se rem	ABCDEI	84	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	1	s rem	sə rem	J	84	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
