Item	Site	Response	Transcription	Review	Uncertainty
131	BOO	1	tʃikkud̪ɨ	reviewed	source-raster-affricate; source-raster-coronal
131	THA	1	sinnʌd̪ɨ	reviewed	source-raster-coronal
131	NEL	1	tʃinʌd̪u	reviewed	source-raster-affricate; source-raster-coronal
132	KUN	1	beɾʌ	reviewed	
132	KOL	1	beɾʌ	reviewed	
132	CHE	1	beɾʌ	reviewed	
132	KIL	1	beɾʌ	reviewed	
132	MET	1	beɾʌ	reviewed	
132	CHO	1	beɾʌ	reviewed	
132	MAV	1	bʌɾʌ	reviewed	
132	ANA	1	t̪ukkʌ	reviewed	source-raster-coronal
132	BOO	1	t̪ukkuʋʌgʌɖʌ	reviewed	source-raster-coronal
132	THA	1	beɾʌ	reviewed	
132	NEL	1	gʌnʌmʌ	reviewed	
133	KUN	1	beɾʌkʌmmi	reviewed	
133	KOL	1	poɭɭʌnʌ	reviewed	source-raster-coronal
133	CHE	1	beɾʌkʌmmi	reviewed	
133	KIL	1	beɾʌkʌmmi	reviewed	
133	MET	1	beɾʌkʌmmi	reviewed	
133	CHO	1	boɭɭʌnʌ	reviewed	source-raster-coronal
133	MAV	1	osi	reviewed	
133	ANA	1	boɭɭʌnʌ	reviewed	source-raster-coronal
133	BOO	1	boɭɭʌgʌɖʌ	reviewed	source-raster-coronal
133	THA	1	solot̪ɨ	reviewed	source-raster-coronal
133	NEL	1	kʌmmiʌ	reviewed	source-raster-vowel
134	KUN	1	uɖɖʌ	reviewed	source-raster-coronal
134	KOL	1	mele	reviewed	
134	CHE	1	uɖɖʌ	reviewed	source-raster-coronal
134	KIL	1	uɖɖʌli	reviewed	source-raster-coronal
134	MET	1	mele	reviewed	
134	CHO	1	melʌ	reviewed	
134	MAV	1	melʌ	reviewed	
134	ANA	1	mele	reviewed	
134	BOO	1	megʌ	reviewed	
134	THA	1	mel	reviewed	
134	NEL	1	melʌ	reviewed	
135	KUN	1	ʌɖijʌ	reviewed	source-raster-coronal
135	KOL	1	kuʋe	reviewed	
135	CHE	1	ɾʌkkʌ	reviewed	
135	KIL	1	uɖɖʌli	reviewed	source-raster-coronal
135	MET	1	kuʋe	reviewed	
135	CHO	1	pʌɭɭi	reviewed	source-raster-coronal
135	MAV	1	kuʋe	reviewed	
135	ANA	1	kuʋe	reviewed	
135	BOO	1	keɭʌgʌ	reviewed	source-raster-coronal
135	THA	1	ʌɖi	reviewed	source-raster-coronal
135	NEL	1	kiɭʌ	reviewed	source-raster-coronal
136	KUN	1	ʋeɭɭʌɪ	reviewed	source-raster-coronal; source-raster-legacy-glyph-ɪ
136	KOL	1	ʋeɭɭe	reviewed	source-raster-coronal
136	CHE	1	ʋeɭɭʌ	reviewed	source-raster-coronal
136	KIL	1	ʋoɭɭe	reviewed	source-raster-coronal
136	MET	1	ʋeɭɭe	reviewed	source-raster-coronal
136	CHO	1	beɭɭʌ	reviewed	source-raster-coronal
136	MAV	1	beɭʌɖu	reviewed	source-raster-coronal
136	ANA	1	beɭijʌ	reviewed	source-raster-coronal
136	BOO	1	beɭʌgʌɖʌ	reviewed	source-raster-coronal
136	THA	1	ʋeɭɭʌɪ	reviewed	source-raster-coronal; source-raster-legacy-glyph-ɪ
136	NEL	1	ʋeɭɭʌ	reviewed	source-raster-coronal
137	KUN	1	kʌɾipu	reviewed	
137	KOL	1	kʌɾuppɨ	reviewed	
137	CHE	1	kʌɾuppɨ	reviewed	
137	KIL	1	kenɾʌ	reviewed	
137	MET	1	kʌɾuppɨ	reviewed	
137	CHO	1	kʌɭʌ	reviewed	source-raster-coronal
137	MAV	1	kʌɾʌɖu	reviewed	source-raster-coronal
137	MAV	2	kʌɾgʌɖʌ	reviewed	source-raster-coronal
137	ANA	1	kʌɭʌ	reviewed	source-raster-coronal
137	THA	1	kʌɾuppu	reviewed	
137	NEL	1	kʌɾɨpu	reviewed	
138	KUN	1	kʌnʌppʌ	reviewed	
138	KOL	1	kʌnʌpʌ	reviewed	
138	CHE	1	kʌnʌppe	reviewed	
138	KIL	1	kʌnʌppʌ	reviewed	
138	MET	1	kʌnʌppʌ	reviewed	
138	CHO	1	kempi	reviewed	
138	MAV	1	kempi	reviewed	
138	ANA	1	kempinʌ	reviewed	
138	BOO	1	kempgʌ	reviewed	
138	THA	1	siʋʌppu	reviewed	
138	NEL	1	soppu	reviewed	
139	KUN	1	oɳɾɨ	reviewed	source-raster-coronal
139	KOL	1	oɳɾɨ	reviewed	source-raster-coronal
139	CHE	1	oɳɾi	reviewed	source-raster-coronal
139	KIL	1	oɳɳu	reviewed	source-raster-coronal
139	MET	1	oɳɾɨ	reviewed	source-raster-coronal
139	CHO	1	oɳɳɨ	reviewed	source-raster-coronal
139	MAV	1	oɳɳu	reviewed	source-raster-coronal
139	ANA	1	oɳɾɨ	reviewed	source-raster-coronal
139	BOO	1	oɳɖɨ	reviewed	source-raster-coronal
139	THA	1	oɳɖɨ	reviewed	source-raster-coronal
139	NEL	1	oɳɳu	reviewed	source-raster-coronal
140	KUN	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	KOL	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	CHE	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	KIL	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	MET	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	CHO	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	MAV	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	ANA	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	BOO	1	ɾʌɖɨ	reviewed	source-raster-coronal
140	THA	1	ɾeɳɖɨ	reviewed	source-raster-coronal
140	NEL	1	ɾeɳɖɨ	reviewed	source-raster-coronal
141	KUN	1	muɳɾɨ	reviewed	source-raster-coronal
141	KOL	1	muɳɾɨ	reviewed	source-raster-coronal
141	CHE	1	muɳɾɨ	reviewed	source-raster-coronal
141	KIL	1	muɳɾu	reviewed	source-raster-coronal
141	MET	1	muɳɾɨ	reviewed	source-raster-coronal
141	CHO	1	muɳɖɨ	reviewed	source-raster-coronal
141	MAV	1	muɳɾu	reviewed	source-raster-coronal
141	ANA	1	muːɳɖɨ	reviewed	source-raster-coronal; source-raster-length
141	BOO	1	muɾu	reviewed	
141	THA	1	muɳu	reviewed	source-raster-coronal
141	NEL	1	muɳɨ	reviewed	source-raster-coronal
142	KUN	1	nʌlu	reviewed	
142	KOL	1	nʌlɨ	reviewed	
142	CHE	1	nʌlɨ	reviewed	
142	KIL	1	nʌlu	reviewed	
142	MET	1	nʌlɨ	reviewed	
142	CHO	1	nʌlɨ	reviewed	
142	MAV	1	nʌlɨ	reviewed	
142	ANA	1	nʌlɨ	reviewed	
142	BOO	1	nʌkku	reviewed	
142	THA	1	nʌlu	reviewed	
142	NEL	1	nʌlɨ	reviewed	
143	KUN	1	ʌɲʤu	reviewed	source-raster-affricate
143	KOL	1	ʌɲʤɨ	reviewed	source-raster-affricate
143	CHE	1	ʌɲʤɨ	reviewed	source-raster-affricate
143	KIL	1	ʌɲʤu	reviewed	source-raster-affricate
143	MET	1	ʌnɨ	reviewed	source-raster-coronal
143	CHO	1	ʌɲʤɨ	reviewed	source-raster-affricate
143	MAV	1	ʌɲʤu	reviewed	source-raster-affricate
143	ANA	1	ʌɲʤɨ	reviewed	source-raster-affricate
143	BOO	1	ʌɪɖɨ	reviewed	source-raster-legacy-glyph-ɪ; source-raster-coronal
143	THA	1	ʌɲʤɨ	reviewed	source-raster-affricate
143	NEL	1	ʌɲʤɨ	reviewed	source-raster-affricate
144	KUN	1	ʌɾu	reviewed	
144	KOL	1	ʌɾɨ	reviewed	
144	CHE	1	ʌɾu	reviewed	
144	KIL	1	ʌɾu	reviewed	
144	MET	1	ʌɾɨ	reviewed	
144	CHO	1	ʌɾɨ	reviewed	
144	MAV	1	ʌɾu	reviewed	
144	ANA	1	ʌɾɨ	reviewed	
144	BOO	1	ʌɾɨ	reviewed	
144	THA	1	ʌɾɨ	reviewed	
144	NEL	1	ʌɾu	reviewed	
145	KUN	1	ɛɭu	reviewed	source-raster-coronal
145	KOL	1	ɛɭɨ	reviewed	source-raster-coronal
145	CHE	1	ɛɭɨ	reviewed	source-raster-coronal
145	KIL	1	ɛɭu	reviewed	source-raster-coronal
145	MET	1	ɛɭɨ	reviewed	source-raster-coronal
145	CHO	1	ɛɭɨ	reviewed	source-raster-coronal
145	MAV	1	ɛɭu	reviewed	source-raster-coronal
145	ANA	1	ɛɭɨ	reviewed	source-raster-coronal
145	BOO	1	ɛɭɨ	reviewed	source-raster-coronal
145	THA	1	ɛɭɨ	reviewed	source-raster-coronal
145	NEL	1	ɛɭɨ	reviewed	source-raster-coronal
146	KUN	1	ɛʈʈɨ	reviewed	source-raster-coronal
146	KOL	1	ɛʈʈɨ	reviewed	source-raster-coronal
146	CHE	1	ɛʈʈɨ	reviewed	source-raster-coronal
146	KIL	1	ɛʈʈu	reviewed	source-raster-coronal
146	MET	1	ɛʈʈɨ	reviewed	source-raster-coronal
146	CHO	1	ɛʈʈɨ	reviewed	source-raster-coronal
146	MAV	1	ɛʈʈɨ	reviewed	source-raster-coronal
146	ANA	1	ɛʈʈɨ	reviewed	source-raster-coronal
146	BOO	1	eɳʈu	reviewed	source-raster-coronal
146	THA	1	ɛʈʈɨ	reviewed	source-raster-coronal
146	NEL	1	ɛʈʈu	reviewed	source-raster-coronal
147	KUN	1	ombʌd̪ɨ	reviewed	source-raster-coronal
147	KOL	1	ombʌd̪ɨ	reviewed	source-raster-coronal
147	CHE	1	ombʌd̪ɨ	reviewed	source-raster-coronal
147	KIL	1	ombʌd̪u	reviewed	source-raster-coronal
147	MET	1	ombʌd̪ɨ	reviewed	source-raster-coronal
147	CHO	1	ombʌʈʈɨ	reviewed	source-raster-coronal
147	MAV	1	omboɖu	reviewed	source-raster-coronal
147	ANA	1	ombʌʈʈɨ	reviewed	source-raster-coronal
147	BOO	1	ombʌʈʈɨ	reviewed	source-raster-coronal
147	THA	1	ombʌd̪ɨ	reviewed	source-raster-coronal
147	NEL	1	ombʌd̪ɨ	reviewed	source-raster-coronal
148	KUN	1	pʌʈʈɨ	reviewed	source-raster-coronal
148	KOL	1	pʌʈʈɨ	reviewed	source-raster-coronal
148	CHE	1	pʌʈʈɨ	reviewed	source-raster-coronal
148	KIL	1	pʌʈʈu	reviewed	source-raster-coronal
148	MET	1	pʌʈʈɨ	reviewed	source-raster-coronal
148	CHO	1	pʌʈʈɨ	reviewed	source-raster-coronal
148	MAV	1	pʌʈʈɨ	reviewed	source-raster-coronal
148	ANA	1	pʌʈʈɨ	reviewed	source-raster-coronal
148	BOO	1	oʈʈɨ	reviewed	source-raster-coronal
148	THA	1	pʌʈʈɨ	reviewed	source-raster-coronal
148	NEL	1	pʌʈʈɨ	reviewed	source-raster-coronal
149	KUN	1	pʌt̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	KOL	1	pʌd̪ʌnoɳɨ	reviewed	source-raster-coronal
149	CHE	1	pʌd̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	KIL	1	pʌd̪onoɳɳu	reviewed	source-raster-coronal
149	MET	1	pʌt̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	CHO	1	pʌd̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	MAV	1	pʌd̪onoɳɳu	reviewed	source-raster-coronal
149	ANA	1	ʌnnoɳɖɨ	reviewed	source-raster-coronal
149	BOO	1	ʌnoɳɖɨ	reviewed	source-raster-coronal
149	THA	1	pʌt̪ʌnoɳɳɨ	reviewed	source-raster-coronal
149	NEL	1	pʌnoɳɨ	reviewed	source-raster-coronal
150	KUN	1	pʌnneɳɖɨ	reviewed	source-raster-coronal
150	KOL	1	pʌnneɳɖɨ	reviewed	source-raster-coronal
150	CHE	1	pʌnneɳɖɨ	reviewed	source-raster-coronal
150	KIL	1	pʌnʌɳɖɨ	reviewed	source-raster-coronal
150	MET	1	pʌneɳɖɨ	reviewed	source-raster-coronal
150	CHO	1	pʌneɳɖɨ	reviewed	source-raster-coronal
150	MAV	1	pʌneɳɖu	reviewed	source-raster-coronal
150	ANA	1	pʌneɳɖɨ	reviewed	source-raster-coronal
150	BOO	1	ʌnneɾʌɖu	reviewed	source-raster-coronal
150	THA	1	pʌnneɳɖɨ	reviewed	source-raster-coronal
150	NEL	1	pʌneɳɖɨ	reviewed	source-raster-coronal
151	KUN	1	iɾuʋʌɖɨ	reviewed	source-raster-coronal
151	KOL	1	iɾuʋʌɖu	reviewed	source-raster-coronal
151	CHE	1	iɾuʋʌɖɨ	reviewed	source-raster-coronal
151	KIL	1	iɾuʋʌɖu	reviewed	source-raster-coronal
151	MET	1	iɾuʋʌɖɨ	reviewed	source-raster-coronal
151	CHO	1	iɾupʌʈʈɨ	reviewed	source-raster-coronal
151	MAV	1	iɾuppʌɖu	reviewed	source-raster-coronal
151	ANA	1	iɾpʌʈʈɨ	reviewed	source-raster-coronal
151	BOO	1	ippʌʈu	reviewed	source-raster-coronal
151	THA	1	iɾʌʋʌɖu	reviewed	source-raster-coronal
151	NEL	1	iɾuʋʌɖu	reviewed	source-raster-coronal
152	KUN	1	nuɾu	reviewed	
152	KOL	1	nuɾu	reviewed	
152	CHE	1	nuɾu	reviewed	
152	KIL	1	nuɾu	reviewed	
152	MET	1	nuɾu	reviewed	
152	CHO	1	nuɾɨ	reviewed	
152	MAV	1	nuɾu	reviewed	
152	ANA	1	nuɾɨ	reviewed	
152	BOO	1	nuɾu	reviewed	
152	THA	1	nuɾu	reviewed	
152	NEL	1	nuɾu	reviewed	
153	KUN	1	ʌɾɨ	reviewed	
153	KOL	1	ʌɾu	reviewed	
153	CHE	1	jʌɾu	reviewed	
153	MET	1	ʌɾɨ	reviewed	
153	CHO	1	ʌɾɨ	reviewed	
153	MAV	1	oɾu	reviewed	
153	ANA	1	jʌɾɨ	reviewed	
153	BOO	1	jʌɾʌ	reviewed	
153	THA	1	jʌɾu	reviewed	
153	NEL	1	jʌɾu	reviewed	
154	KUN	1	ennʌ	reviewed	
154	KOL	1	ennʌ	reviewed	
154	CHE	1	ennʌ	reviewed	
154	KIL	1	ennʌ	reviewed	
154	MET	1	innʌ	reviewed	
154	CHO	1	innʌ	reviewed	
154	MAV	1	innʌ	reviewed	
154	ANA	1	ennʌʈʈʌɖɨ	reviewed	source-raster-coronal
154	BOO	1	jʌnʌ	reviewed	
154	THA	1	enʌɖu	reviewed	source-raster-coronal
154	NEL	1	ennʌ	reviewed	
155	KUN	1	ɛppʌ	reviewed	
155	KOL	1	ɛppu	reviewed	
155	CHE	1	ɛppo	reviewed	
155	KIL	1	ɛppu	reviewed	
155	MET	1	ɛppʌ	reviewed	
155	CHO	1	ɛppɨ	reviewed	
155	MAV	1	ɛppu	reviewed	
155	ANA	1	ɛppɨ	reviewed	
155	BOO	1	jʌʋʌʈʈʌ	reviewed	source-raster-coronal
155	THA	1	ɛppʌ	reviewed	
155	NEL	1	ɛppo	reviewed	
156	KUN	1	eʈʈʌni	reviewed	source-raster-coronal
156	KOL	1	eʈʈʌni	reviewed	source-raster-coronal
156	CHE	1	eʈʈʌni	reviewed	source-raster-coronal
156	KIL	1	eʈʈʌni	reviewed	source-raster-coronal
156	MET	1	eʈʈʌni	reviewed	source-raster-coronal
156	CHO	1	eʈʈʌni	reviewed	source-raster-coronal
156	MAV	1	eʈʈʌli	reviewed	source-raster-coronal
156	ANA	1	eʈʈʌli	reviewed	source-raster-coronal
156	BOO	1	esʈʌ	reviewed	source-raster-coronal
156	THA	1	eʈʈʌni	reviewed	source-raster-coronal
156	NEL	1	eʈʈʌnʌ	reviewed	source-raster-coronal
157	KUN	1	id̪ɨ	reviewed	source-raster-coronal
157	KOL	1	id̪ɨ	reviewed	source-raster-coronal
157	CHE	1	id̪ɨ	reviewed	source-raster-coronal
157	KIL	1	id̪u	reviewed	source-raster-coronal
157	MET	1	id̪ɨ	reviewed	source-raster-coronal
157	CHO	1	id̪ɨ	reviewed	source-raster-coronal
157	MAV	1	id̪ɨ	reviewed	source-raster-coronal
157	ANA	1	id̪ɨ	reviewed	source-raster-coronal
157	BOO	1	id̪ɨ	reviewed	source-raster-coronal
157	THA	1	id̪u	reviewed	source-raster-coronal
157	NEL	1	id̪u	reviewed	source-raster-coronal
158	KUN	1	ʌd̪ɨ	reviewed	source-raster-coronal
158	KOL	1	ʌd̪ɨ	reviewed	source-raster-coronal
158	CHE	1	ʌd̪ɨ	reviewed	source-raster-coronal
158	KIL	1	ʌd̪u	reviewed	source-raster-coronal
158	MET	1	ʌd̪ɨ	reviewed	source-raster-coronal
158	CHO	1	ʌd̪ɨ	reviewed	source-raster-coronal
158	MAV	1	ʌd̪ɨ	reviewed	source-raster-coronal
158	ANA	1	ʌd̪ɨ	reviewed	source-raster-coronal
158	BOO	1	ʌd̪ɨ	reviewed	source-raster-coronal
158	THA	1	ʌd̪u	reviewed	source-raster-coronal
158	NEL	1	ʌd̪u	reviewed	source-raster-coronal
159	KUN	1	mukke	reviewed	
159	KOL	1	mukkʌ	reviewed	
159	CHE	1	muɭɨ	reviewed	source-raster-coronal
159	KIL	1	mukke	reviewed	
159	MET	1	muɭutʃʌ	reviewed	source-raster-coronal; source-raster-affricate
159	CHO	1	iɾumʌkkʌ	reviewed	
159	MAV	1	muɭusu	reviewed	source-raster-coronal
159	ANA	1	uɳɖʌ	reviewed	source-raster-coronal
159	BOO	1	uɳɖʌ	reviewed	source-raster-coronal
159	THA	1	mukke	reviewed	
159	NEL	1	muɭusʌ	reviewed	source-raster-coronal
160	KUN	1	ɖeɳɖɨ	reviewed	source-raster-coronal
160	KOL	1	ɖeɳɖɨ	reviewed	source-raster-coronal
160	CHE	1	ɖeɳɖɨ	reviewed	source-raster-coronal
160	KIL	1	ɖeɳɖɨ	reviewed	source-raster-coronal
160	MET	1	ɖeɳɖɨ	reviewed	source-raster-coronal
160	CHO	1	oɖʌɳɖɨ	reviewed	source-raster-coronal
160	MAV	1	uɖeɳɖu	reviewed	source-raster-coronal
160	ANA	1	uɖʌɳɖɨ	reviewed	source-raster-coronal
160	BOO	1	oɖʌɖoɪ ʈʈɨ	reviewed	source-raster-coronal; source-raster-legacy-glyph-ɪ
160	THA	1	ɖeɳɖu	reviewed	source-raster-coronal
160	NEL	1	ɖeɳɖɨ	reviewed	source-raster-coronal
161	KUN	1	ʌppeɾʌ	reviewed	
161	KOL	1	tʃinnʌɖu	reviewed	source-raster-affricate; source-raster-coronal
161	CHE	1	tʃinnʌɖɨ	reviewed	source-raster-affricate; source-raster-coronal
161	KIL	1	iʈʈʌni	reviewed	source-raster-coronal
161	MET	1	iʈʈʌni	reviewed	source-raster-coronal
161	CHO	1	oʃi	reviewed	
161	MAV	1	osi	reviewed	
161	ANA	1	ʃeʈʈikʌ	reviewed	source-raster-coronal
161	BOO	1	seluppʌ	reviewed	
161	THA	1	iʈʈini	reviewed	source-raster-coronal
161	NEL	1	koɲʤo	reviewed	source-raster-affricate
162	KUN	1	ellʌ	reviewed	
162	KOL	1	ʌppʌɾʌ	reviewed	
162	CHE	1	ʌppʌɾʌ	reviewed	
162	KIL	1	ʌppʌɾʌ	reviewed	
162	MET	1	ʌppʌɾʌ	reviewed	
162	CHO	1	etʃʌ	reviewed	source-raster-affricate
162	MAV	1	t̪umbʌ	reviewed	source-raster-coronal
162	ANA	1	puɾʌ	reviewed	
162	BOO	1	ʒʌsʈi	reviewed	source-raster-coronal
162	THA	1	nokkʌnʌ	reviewed	
162	NEL	1	neɾʌɪjʌ	reviewed	source-raster-legacy-glyph-ɪ
163	KUN	1	t̪innɨ	reviewed	source-raster-coronal
163	KOL	1	t̪iŋgo	reviewed	source-raster-coronal
163	CHE	1	t̪innɨ	reviewed	source-raster-coronal
163	KIL	1	t̪innɨ	reviewed	source-raster-coronal
163	MET	1	t̪innɨ	reviewed	source-raster-coronal
163	CHO	1	t̪innɨ	reviewed	source-raster-coronal
163	MAV	1	t̪innɨ	reviewed	source-raster-coronal
163	ANA	1	t̪innɨ	reviewed	source-raster-coronal
163	BOO	1	t̪innɨ	reviewed	source-raster-coronal
163	THA	1	t̪innu	reviewed	source-raster-coronal
163	NEL	1	t̪innɨ	reviewed	source-raster-coronal
164	KUN	1	ʋeɾkʌɖikkuɖɨ	reviewed	source-raster-coronal
164	KOL	1	ʋeɾɨkʌɖɨkkiɖu	reviewed	source-raster-coronal
164	CHE	1	ʋeɾɨkʌɖikkuɖɨ	reviewed	source-raster-coronal
164	KIL	1	ʋeɾipʌɖikkiɖu	reviewed	source-raster-coronal
164	MET	1	ʋeɾɨkʌɖikkiɖu	reviewed	source-raster-coronal
164	CHO	1	ʋeɾpʌsikkiɖɨ	reviewed	source-raster-coronal
164	MAV	1	ʋeɾɨpʌsikuɖu	reviewed	source-raster-coronal
164	ANA	1	ʋeɾpʌsikkiɖɨ	reviewed	source-raster-coronal
164	BOO	1	ʋʌʈʈʌtʃiʈʈɨ	reviewed	source-raster-coronal; source-raster-affricate
164	THA	1	pʌʃi	reviewed	
164	NEL	1	pʌʃi	reviewed	
165	KUN	1	kuɖi	reviewed	source-raster-coronal
165	KOL	1	kuɖi	reviewed	source-raster-coronal
165	CHE	1	kuɖi	reviewed	source-raster-coronal
165	KIL	1	kuɖi	reviewed	source-raster-coronal
165	MET	1	kuɖi	reviewed	source-raster-coronal
165	CHO	1	uɳɳɨ	reviewed	source-raster-coronal
165	MAV	1	uɳɳɨ	reviewed	source-raster-coronal
165	ANA	1	uɳɳɨ	reviewed	source-raster-coronal
165	BOO	1	kuɖi	reviewed	source-raster-coronal
165	THA	1	kuɖi	reviewed	source-raster-coronal
165	NEL	1	kuɖi	reviewed	source-raster-coronal
166	KUN	1	ʋekkɛ	reviewed	
166	KOL	1	ʋeɾkiɖu	reviewed	source-raster-coronal
166	CHE	1	ʋeɾkkuɖɨ	reviewed	source-raster-coronal
166	KIL	1	ʋekkɨɖu	reviewed	source-raster-coronal
166	MET	1	ʋekkuɖɨ	reviewed	source-raster-coronal
166	CHO	1	ɖʌʋu	reviewed	source-raster-coronal
166	MAV	1	ɖʌʋu	reviewed	source-raster-coronal
166	ANA	1	ɖʌʋɨ	reviewed	source-raster-coronal
166	BOO	1	ɖʌʋʌ	reviewed	source-raster-coronal
166	THA	1	ʋekkɛ	reviewed	
166	NEL	1	ɖʌhʌmʌ	reviewed	source-raster-coronal
167	KUN	1	ɾoŋgɨ	reviewed	
167	KOL	1	ɾoŋgɨ	reviewed	
167	CHE	1	ɾoŋgɨ	reviewed	
167	KIL	1	ɾoŋgɨ	reviewed	
167	MET	1	ɾoŋgɨ	reviewed	
167	CHO	1	ɾoŋgɨ	reviewed	
167	MAV	1	ɾoŋgu	reviewed	
167	ANA	1	ɾoŋgɨ	reviewed	
167	BOO	1	monugu	reviewed	
167	THA	1	ɾoŋgɨ	reviewed	
167	NEL	1	t̪uŋgɨ	reviewed	source-raster-coronal
168	KUN	1	kʌɖʌɳɖuko	reviewed	source-raster-coronal
168	KOL	1	keɖʌɳɖɨko	reviewed	source-raster-coronal
168	CHE	1	keɖʌɳɖuko	reviewed	source-raster-coronal
168	KIL	1	kʌɖʌ	reviewed	source-raster-coronal
168	MET	1	kiɖʌɳɖɨkʌ	reviewed	source-raster-coronal
168	CHO	1	ʋuɳɖɨko	reviewed	source-raster-coronal
168	MAV	1	ʋuɳɖuko	reviewed	source-raster-coronal
168	ANA	1	ʋuɳɖɨko	reviewed	source-raster-coronal
168	BOO	1	monikʌ	reviewed	
168	THA	1	keɖʌɳɖɨko	reviewed	source-raster-coronal
168	NEL	1	pʌɖɨʈʈʌko	reviewed	source-raster-coronal
169	KUN	1	kuhʌɳɖɨko	reviewed	source-raster-coronal
169	KOL	1	kukʌʋi	reviewed	
169	CHE	1	kukkʌ	reviewed	
169	KIL	1	ʌɖijʌkʋʌ	reviewed	source-raster-coronal
169	MET	1	kukʌɳɖɨko	reviewed	source-raster-coronal
169	CHO	1	ukkʌɳɖɨko	reviewed	source-raster-coronal
169	MAV	1	uʈʌɾu	reviewed	source-raster-coronal
169	ANA	1	ukkʌɳɖɨko	reviewed	source-raster-coronal
169	BOO	1	kuʈukʌ	reviewed	source-raster-coronal
169	THA	1	kukku	reviewed	
169	NEL	1	kukku	reviewed	
170	KUN	1	koɖɨ	reviewed	source-raster-coronal
170	KOL	1	koɖu	reviewed	source-raster-coronal
170	CHE	1	koɖɨ	reviewed	source-raster-coronal
170	KIL	1	koɖu	reviewed	source-raster-coronal
170	MET	1	koɖɨ	reviewed	source-raster-coronal
170	CHO	1	koɖɨ	reviewed	source-raster-coronal
170	MAV	1	t̪ʌ	reviewed	source-raster-coronal
170	ANA	1	koɖɨ	reviewed	source-raster-coronal
170	BOO	1	koɖɨ	reviewed	source-raster-coronal
170	THA	1	koɖɨ	reviewed	source-raster-coronal
170	NEL	1	kuɖɨ	reviewed	source-raster-coronal
171	KUN	1	sʌʈʈɨ	reviewed	source-raster-coronal
171	KOL	1	sʌʈʈu	reviewed	source-raster-coronal
171	CHE	1	tʃʌʋu	reviewed	source-raster-affricate
171	KIL	1	sʌʋu	reviewed	
171	MET	1	tʃʌʋɨ	reviewed	source-raster-affricate
171	CHO	1	sʌ	reviewed	
171	MAV	1	sʌ	reviewed	
171	ANA	1	sʌʋɨ	reviewed	
171	BOO	1	sʌɪ	reviewed	source-raster-legacy-glyph-ɪ
171	THA	1	sʌ	reviewed	
171	NEL	1	sʌ	reviewed	
172	KUN	1	koɳɾɨ	reviewed	source-raster-coronal
172	KOL	1	koɳɾɨ	reviewed	source-raster-coronal
172	CHE	1	koɳɾɨ	reviewed	source-raster-coronal
172	KIL	1	koɳɾoɾi	reviewed	source-raster-coronal
172	MET	1	koɳɾi	reviewed	source-raster-coronal
172	CHO	1	koɳɾɨ	reviewed	source-raster-coronal
172	MAV	1	koɳɾu	reviewed	source-raster-coronal
172	ANA	1	koɭɭɨ	reviewed	source-raster-coronal
172	BOO	1	sʌɪ su	reviewed	source-raster-legacy-glyph-ɪ
172	THA	1	koɭʌ	reviewed	source-raster-coronal
172	NEL	1	sʌhʌɖi	reviewed	source-raster-coronal
173	KUN	1	pʌɾu	reviewed	
173	KOL	1	pʌɾʌ	reviewed	
173	CHE	1	poɾʌɳɖɨpoguɖɨ	reviewed	source-raster-coronal
173	KIL	1	pʌɾʌ	reviewed	
173	MET	1	pʌɾʌ	reviewed	
173	CHO	1	pʌɾʌ	reviewed	
173	MAV	1	pʌɾguɖu	reviewed	source-raster-coronal
173	ANA	1	pʌɾɨ	reviewed	
173	BOO	1	ʌɾt̪u	reviewed	source-raster-coronal
173	THA	1	pʌɾʌ	reviewed	
173	NEL	1	pʌɾʌ	reviewed	
174	KUN	1	nʌɖʌ	reviewed	source-raster-coronal
174	KOL	1	nʌɖʌ	reviewed	source-raster-coronal
174	CHE	1	nʌɖʌ	reviewed	source-raster-coronal
174	KIL	1	nʌɖʌ	reviewed	source-raster-coronal
174	MET	1	nʌɖʌ	reviewed	source-raster-coronal
174	CHO	1	ge	reviewed	
174	MAV	1	gʌ	reviewed	
174	ANA	1	nʌɖʌ	reviewed	source-raster-coronal
174	BOO	1	nʌɖʌ	reviewed	source-raster-coronal
174	THA	1	nʌɖʌ	reviewed	source-raster-coronal
174	NEL	1	nʌɖʌ	reviewed	source-raster-coronal
175	KUN	1	oɖɨ	reviewed	source-raster-coronal
175	KOL	1	oɖɨ	reviewed	source-raster-coronal
175	CHE	1	oɖɨ	reviewed	source-raster-coronal
175	KIL	1	oɖu	reviewed	source-raster-coronal
175	MET	1	oɖɨ	reviewed	source-raster-coronal
175	CHO	1	oɖɨ	reviewed	source-raster-coronal
175	MAV	1	oɖu	reviewed	source-raster-coronal
