Status,Reason,Proto_Burushaski_ID,Proto_Source_Key,CDIAL_ID,Claim_Source_Entry_ID,Legacy_Form_ID,Source_Key,Language_ID,Form,Gloss,Source,Prior_Relation,New_Relation,Comparison_IDs
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6261-d8e64915d04a,proto-burushaski:indo-aryan:ia-6261-d8e64915d04a,6261,6261,45-1999,berger-entry-1955,Bur,dā̂do,grandfather (both sides),berger-auto[p. 58 (printed p. 108)],reflex,reflex,burushaski:ia-6261-d8e64915d04a:cdial:6261:37e5620711
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6298-71718469da0c,proto-burushaski:indo-aryan:ia-6298-71718469da0c,6298,6298,45-2135,berger-entry-2126,Bur,darógo,"daráguy -muċć stick, stick, stick",berger-auto[p. 61 (printed p. 115)],reflex,reflex,burushaski:ia-6298-71718469da0c:cdial:6298:bb2a85e181
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6298-71718469da0c,proto-burushaski:indo-aryan:ia-6298-71718469da0c,6298,6298,45-2136,berger-entry-2126:dialect:1,Bur,daráguy,"daráguy -muċć stick, stick, stick",berger-auto[p. 61 (printed p. 115)],variant,variant,burushaski:ia-6298-71718469da0c:cdial:6298:bb2a85e181
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6339-2d8e3164b13e,proto-burushaski:indo-aryan:ia-6339-2d8e3164b13e,6339,6339,45-2225,berger-entry-2232,Bur,dis,(?) dis,berger-auto[p. 64 (printed p. 120)],reflex,reflex,burushaski:ia-6339-2d8e3164b13e:cdial:6339:d236b255e3
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6343-40c32360e609,proto-burushaski:indo-aryan:ia-6343-40c32360e609,6343,6343,0-70456,,Bur,teśtik,,CDIAL,borrowed,reflex,burushaski:ia-6343-40c32360e609:cdial:6343:5b908740ea
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6343-40c32360e609,proto-burushaski:indo-aryan:ia-6343-40c32360e609,6343,6343,0-70457,,Bur,tiṣʦ̣i,,CDIAL,borrowed,reflex,burushaski:ia-6343-40c32360e609:cdial:6343:5b908740ea
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6343-40c32360e609,proto-burushaski:indo-aryan:ia-6343-40c32360e609,6343,6343,45-8780,berger-entry-9258,Bur,tíśçi,"(x or y depending on the object) span, distance from the tip of the thumb to that of the little finger when the hand is stretched",berger-auto[p. 217 (printed p. 427)],reflex,reflex,burushaski:ia-6343-40c32360e609:cdial:6343:e49c572411
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6343-40c32360e609,proto-burushaski:indo-aryan:ia-6343-40c32360e609,6343,6343,45-8781,berger-entry-9258:dialect:1,Bur,téśṭik,"(x or y depending on the object) span, distance from the tip of the thumb to that of the little finger when the hand is stretched",berger-auto[p. 217 (printed p. 427)],variant,variant,burushaski:ia-6343-40c32360e609:cdial:6343:e49c572411
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6368-d47c104b1f3c,proto-burushaski:indo-aryan:ia-6368-d47c104b1f3c,6368,6368,45-4608,berger:p234:c2:e002,Bur,jigá,bhz.ng. adv. long time,berger-auto[p. 121 (printed p. 234)],reflex,reflex,burushaski:ia-6368-d47c104b1f3c:cdial:6368:36d4c948f0
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6429-36e4bf0c0cef,proto-burushaski:indo-aryan:ia-6429-36e4bf0c0cef,6429,6429,45-4519,berger-entry-4654,Bur,jum,"steep (mountain, path), difficult to pass",berger-auto[p. 119 (printed p. 230)],reflex,reflex,burushaski:ia-6429-36e4bf0c0cef:cdial:6429:7a318eb7f0
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6438-8f0400c1644b,proto-burushaski:indo-aryan:ia-6438-8f0400c1644b,6438,6438,45-2280,berger-entry-2312,Bur,dubóli,small round thing (T 6438) pejorative in,berger-auto[p. 65 (printed p. 123)],reflex,reflex,burushaski:ia-6438-8f0400c1644b:cdial:6438:925602b2aa
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-644-19ddeb7e5182,proto-burushaski:indo-aryan:ia-644-19ddeb7e5182,644,644,20-6,berger-entry-58-dialect-1,Bur,áḍe,"remaining, remaining; less good, unworthy",berger[p. 12],reflex,reflex,burushaski:ia-644-19ddeb7e5182:cdial:644:2cad7d9420
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-644-4a6ccf82eb87,proto-burushaski:indo-aryan:ia-644-4a6ccf82eb87,644,644,20-5,berger-entry-58,Bur,áḍa,"remaining, remaining; lesser, unworthy",berger[p. 12],reflex,reflex,burushaski:ia-644-4a6ccf82eb87:cdial:644:2cad7d9420
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6508-a12caa0868d5,proto-burushaski:indo-aryan:ia-6508-a12caa0868d5,6508,6508,45-2177,berger-entry-2164,Bur,day,"also -ánė thick, ""strong, robust""",berger-auto[p. 62 (printed p. 117)],reflex,reflex,burushaski:ia-6508-a12caa0868d5:cdial:6508:2281299b65
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6523-22489aebe68b,proto-burushaski:indo-aryan:ia-6523-22489aebe68b,6523,6523,45-2196,berger-entry-2188,Bur,déu,"art Spirit, = phut",berger-auto[p. 63 (printed p. 118)],reflex,reflex,burushaski:ia-6523-22489aebe68b:cdial:6523:8dcf04e77f
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6568-793535ad18d0,proto-burushaski:indo-aryan:ia-6568-793535ad18d0,6568,6568,45-4605,berger-entry-4729,Bur,jē̌k man,"mån- stretching, stretched out there Gh. jeék, T 6568",berger-auto[p. 121 (printed p. 234)],reflex,reflex,burushaski:ia-6568-793535ad18d0:cdial:6568:36d4c948f0
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6591-405eb853855e,proto-burushaski:indo-aryan:ia-6591-405eb853855e,6591,6591,45-2241,berger-entry-2251,Bur,dō̌i,the (annual) yield of milk and milk products,berger-auto[p. 64 (printed p. 121)],reflex,reflex,burushaski:ia-6591-405eb853855e:cdial:6591:88d6ccb98f
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6615-fe50e2be2aa4,proto-burushaski:indo-aryan:ia-6615-fe50e2be2aa4,6615,6615,45-4579,berger-entry-4719,Bur,jaù,office of the village chief occupied by Me,berger-auto[p. 120 (printed p. 233)],reflex,reflex,burushaski:ia-6615-fe50e2be2aa4:cdial:6615:cde2a0125e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6615-fe50e2be2aa4,proto-burushaski:indo-aryan:ia-6615-fe50e2be2aa4,6615,6615,45-4580,berger-entry-4719:dialect:1,Bur,jaŋ,office of the village chief occupied by Me,berger-auto[p. 120 (printed p. 233)],variant,variant,burushaski:ia-6615-fe50e2be2aa4:cdial:6615:cde2a0125e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6640-0b5b30714b6b,proto-burushaski:indo-aryan:ia-6640-0b5b30714b6b,6640,6640,45-4622,berger:p235:c1:e009,Bur,jómanaçó,maními something bad happened,berger-auto[p. 121 (printed p. 235)],reflex,reflex,burushaski:ia-6640-0b5b30714b6b:cdial:6640:423d2ced9e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6640-0b5b30714b6b,proto-burushaski:indo-aryan:ia-6640-0b5b30714b6b,6640,6640,45-4623,berger:p235:c1:e009:dialect:1,Bur,jo,maními something bad happened,berger-auto[p. 121 (printed p. 235)],variant,variant,burushaski:ia-6640-0b5b30714b6b:cdial:6640:423d2ced9e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6651-f0b6851fd546,proto-burushaski:indo-aryan:ia-6651-f0b6851fd546,6651,6651,45-2130,berger-entry-2120,Bur,darí,windows,berger-auto[p. 61 (printed p. 115)],reflex,reflex,burushaski:ia-6651-f0b6851fd546:cdial:6651:bb2a85e181
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6658-4385b7bbfd3b,proto-burushaski:indo-aryan:ia-6658-4385b7bbfd3b,6658,6658,20-33,berger:gold:cdial6658:balaac-man,Bur,balā̂ʦ̣ man-́,"after a throw to stand upright, happy omen, counts for the bone cube (ćartán) 12 points",berger[p. 32],reflex,reflex,burushaski:ia-6658-4385b7bbfd3b:cdial:6658:0a1aec8916
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6658-a6250b22e980,proto-burushaski:indo-aryan:ia-6658-a6250b22e980,6658,6658,20-24,berger-entry-359,Bur,bā̂i,"sum of money, formerly 12, in Lorimer's time worth 16 rupees, now = 1 ox; = 2 qhar",berger[p. 25],reflex,reflex,burushaski:ia-6658-a6250b22e980:cdial:6658:bb35214aea
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6740-aef36b67c549,proto-burushaski:indo-aryan:ia-6740-aef36b67c549,6740,6740,45-2503,berger:p134:c2:e004,Bur,dor,funnel of the mill,berger-auto[p. 71 (printed p. 134)],reflex,reflex,burushaski:ia-6740-aef36b67c549:cdial:6740:e18ca75ce8
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6776-0e8328dd9e00,proto-burushaski:indo-aryan:ia-6776-0e8328dd9e00,6776,6776,45-9123,berger-entry-9593,Bur,tʰō̌n,"thoóyo coriander (cultivated because of the seeds, aphrodisiac)",berger-auto[p. 224 (printed p. 441)],reflex,reflex,burushaski:ia-6776-0e8328dd9e00:cdial:6776:29c168b862
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6776-0e8328dd9e00,proto-burushaski:indo-aryan:ia-6776-0e8328dd9e00,6776,6776,45-9124,berger-entry-9593:dialect:1,Bur,tʰaún,"thoóyo coriander (cultivated because of the seeds, aphrodisiac)",berger-auto[p. 224 (printed p. 441)],variant,variant,burushaski:ia-6776-0e8328dd9e00:cdial:6776:29c168b862
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6807-a8c3f39a41c0,proto-burushaski:indo-aryan:ia-6807-a8c3f39a41c0,6807,6807,45-2144,berger-entry-2133,Bur,darúm,"now still, still , (with negated verb) not yet ; ; ; L",berger-auto[p. 62 (printed p. 116)],reflex,reflex,burushaski:ia-6807-a8c3f39a41c0:cdial:6807:3869a17f2c
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6807-a8c3f39a41c0,proto-burushaski:indo-aryan:ia-6807-a8c3f39a41c0,6807,6807,45-2145,berger-entry-2133:dialect:1,Bur,dâs,"now still, still , (with negated verb) not yet ; ; ; L",berger-auto[p. 62 (printed p. 116)],variant,variant,burushaski:ia-6807-a8c3f39a41c0:cdial:6807:3869a17f2c
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6901-73bed2ec0171,proto-burushaski:indo-aryan:ia-6901-73bed2ec0171,6901,6901,45-2108,berger-entry-2080,Bur,dáni,(slow) music,berger-auto[p. 61 (printed p. 114)],reflex,reflex,burushaski:ia-6901-73bed2ec0171:cdial:6901:0daf57df57
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-6908-fc4d42134d6d,proto-burushaski:indo-aryan:ia-6908-fc4d42134d6d,6908,6908,45-6127,berger-entry-6368,Bur,nō̌l,"weasel, mongoose (visits houses and is considered lucky)",berger-auto[p. 156 (printed p. 305)],reflex,reflex,burushaski:ia-6908-fc4d42134d6d:cdial:6908:e1187ce1aa
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-708-5ea4f95420f2,proto-burushaski:indo-aryan:ia-708-5ea4f95420f2,708,708,20-11,berger-entry-166,Bur,alū̂śo,see alaláso,berger[p. 17],reflex,reflex,burushaski:ia-708-5ea4f95420f2:cdial:708:ff2119657d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-708-b779f8024b8b,proto-burushaski:indo-aryan:ia-708-b779f8024b8b,708,708,20-10,berger-entry-117,Bur,alaláso,"weak, weak (people, plants)",berger[p. 15],reflex,reflex,burushaski:ia-708-b779f8024b8b:cdial:708:cd8a2d7336
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7084-020b73f1fe45,proto-burushaski:indo-aryan:ia-7084-020b73f1fe45,7084,7084,45-5994,berger-entry-6211,Bur,narāzgí,"harassment, displeasure; {u. nā rāzī] flavoring cooked (= tapóo) (as nääs from 'nas?)",berger-auto[p. 153 (printed p. 298)],reflex,reflex,burushaski:ia-7084-020b73f1fe45:cdial:7084:ef78cc2c2b
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7627-a807d32a0281,proto-burushaski:indo-aryan:ia-7627-a807d32a0281,7627,7627,45-6196,berger-entry-6448,Bur,páçi,"side; party; share, portion; season; 283",berger-auto[p. 158 (printed p. 309)],reflex,reflex,burushaski:ia-7627-a807d32a0281:cdial:7627:78c9007e2d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7636-7da05afc3c2a,proto-burushaski:indo-aryan:ia-7636-7da05afc3c2a,7636,7636,45-4896,berger-entry-5025,Bur,kúrpa,"çhin NH species fabulous bird (like Phoenix, Simurg) (folk setymologically after çhin from dum )",berger-auto[p. 128 (printed p. 248)],reflex,reflex,burushaski:ia-7636-7da05afc3c2a:cdial:7636:dd4caa908b
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7654-9d5ad7a9aece,proto-burushaski:indo-aryan:ia-7654-9d5ad7a9aece,7654,7654,45-765,berger-entry-541,Bur,bayú,"salt: x rock salt in chunks, y ground, powdered salt",berger-auto[p. 25 (printed p. 45)],reflex,reflex,burushaski:ia-7654-9d5ad7a9aece:cdial:7654:c58270e820
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7733-5b0ce0fe7806,proto-burushaski:indo-aryan:ia-7733-5b0ce0fe7806,7733,7733,45-6266,berger-entry-6525,Bur,patáħů,leaves,berger-auto[p. 160 (printed p. 313)],reflex,reflex,burushaski:ia-7733-5b0ce0fe7806:cdial:7733:32cd2e2fac
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7872-5fdc66508cd1,proto-burushaski:indo-aryan:ia-7872-5fdc66508cd1,7872,7872,45-6500,berger-entry-6786,Bur,pʰarát,+t- bz.ng. screw,berger-auto[p. 166 (printed p. 324)],reflex,reflex,burushaski:ia-7872-5fdc66508cd1:cdial:7872:fef7712085
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7872-5fdc66508cd1,proto-burushaski:indo-aryan:ia-7872-5fdc66508cd1,7872,7872,45-6501,berger-entry-6786:dialect:1,Bur,schrauben,+t- bz.ng. screw,berger-auto[p. 166 (printed p. 324)],variant,variant,burushaski:ia-7872-5fdc66508cd1:cdial:7872:fef7712085
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7934-b478d87ca5b1,proto-burushaski:indo-aryan:ia-7934-b478d87ca5b1,7934,7934,45-6225,berger-entry-6478,Bur,pápa,"bread, food (children's language)",berger-auto[p. 159 (printed p. 311)],reflex,reflex,burushaski:ia-7934-b478d87ca5b1:cdial:7934:1c91a2ac90
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7968-179cf8015f79,proto-burushaski:indo-aryan:ia-7968-179cf8015f79,7968,7968,45-6429,berger-entry-6709,Bur,pʰalát man,"rolling, rolling 9.22",berger-auto[p. 164 (printed p. 321)],reflex,reflex,burushaski:ia-7968-179cf8015f79:cdial:7968:4aef63a1c1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-7987-848b39bc94e1,proto-burushaski:indo-aryan:ia-7987-848b39bc94e1,7987,7987,45-6274,berger-entry-6534,Bur,payā̂li,"kind bird, sings early in the morning",berger-auto[p. 160 (printed p. 313)],reflex,reflex,burushaski:ia-7987-848b39bc94e1:cdial:7987:32cd2e2fac
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8000-7d8f3cc379b7,proto-burushaski:indo-aryan:ia-8000-7d8f3cc379b7,8000,8000,20-1,berger-entry-40,Bur,aćári,"backward (village, area)",berger[p. 11],reflex,reflex,burushaski:ia-8000-7d8f3cc379b7:cdial:8000:ececdaf157
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8012-70287c380aac,proto-burushaski:indo-aryan:ia-8012-70287c380aac,8012,8012,45-6255,berger-entry-6516,Bur,paśanō̌,"daydream, vision",berger-auto[p. 160 (printed p. 313)],reflex,reflex,burushaski:ia-8012-70287c380aac:cdial:8012:32cd2e2fac
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8012-70287c380aac,proto-burushaski:indo-aryan:ia-8012-70287c380aac,8012,8012,45-6256,berger-entry-6516:dialect:1,Bur,paśanó,"daydream, vision",berger-auto[p. 160 (printed p. 313)],variant,variant,burushaski:ia-8012-70287c380aac:cdial:8012:32cd2e2fac
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8055-99327e7b704a,proto-burushaski:indo-aryan:ia-8055-99327e7b704a,8055,8055,45-6546,berger-entry-6838,Bur,pʰáta,"wooden bowl (larger than phul), the upper arched part, seat of the saddle; wooden container under the mill funnel; belly of the sitar",berger-auto[p. 167 (printed p. 326)],reflex,reflex,burushaski:ia-8055-99327e7b704a:cdial:8055:f9eb6dc549
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8055-99327e7b704a,proto-burushaski:indo-aryan:ia-8055-99327e7b704a,8055,8055,45-6547,berger-entry-6838:dialect:1,Bur,pʰáte,"wooden bowl (larger than phul), the upper arched part, seat of the saddle; wooden container under the mill funnel; belly of the sitar",berger-auto[p. 167 (printed p. 326)],variant,variant,burushaski:ia-8055-99327e7b704a:cdial:8055:f9eb6dc549
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8168-d0f1608071f2,proto-burushaski:indo-aryan:ia-8168-d0f1608071f2,8168,8168,45-6306,berger:p315:c1:e004,Bur,píni,"the word also means -å human leg from knee to ankle, calf",berger-auto[p. 161 (printed p. 315)],reflex,reflex,burushaski:ia-8168-d0f1608071f2:cdial:8168:1f49c3e9cb
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8171-26eb3a0e95de,proto-burushaski:indo-aryan:ia-8171-26eb3a0e95de,8171,8171,45-893,berger-entry-649,Bur,bidirī̂ko,t 8171,berger-auto[p. 28 (printed p. 51)],reflex,reflex,burushaski:ia-8171-26eb3a0e95de:cdial:8171:da253ee322
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8174-0a38474e8687,proto-burushaski:indo-aryan:ia-8174-0a38474e8687,8174,8174,45-5757,berger-entry-5967,Bur,miná,"oil cake, apricot kernels from which the oil is squeezed",berger-auto[p. 148 (printed p. 288)],reflex,reflex,burushaski:ia-8174-0a38474e8687:cdial:8174:99a95baa7b
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8181-c9be1c9a709e,proto-burushaski:indo-aryan:ia-8181-c9be1c9a709e,8181,8181,45-6322,berger-entry-6583,Bur,pit,"heat and itching, heat picks",berger-auto[p. 162 (printed p. 316)],reflex,reflex,burushaski:ia-8181-c9be1c9a709e:cdial:8181:ba5281171e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8181-c9be1c9a709e,proto-burushaski:indo-aryan:ia-8181-c9be1c9a709e,8181,8181,45-6323,berger-entry-6583:dialect:1,Bur,pét,"heat and itching, heat picks",berger-auto[p. 162 (printed p. 316)],variant,variant,burushaski:ia-8181-c9be1c9a709e:cdial:8181:ba5281171e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8201-4c233558548a,proto-burushaski:indo-aryan:ia-8201-4c233558548a,8201,8201,24-2376,,Bur,pilīlī,ant,backstrom1992,reflex,reflex,burushaski:ia-8201-4c233558548a:cdial:8201:fc38adb0db
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8201-4c233558548a,proto-burushaski:indo-aryan:ia-8201-4c233558548a,8201,8201,24-2377,,Bur,pilīlī,ant,backstrom1992,reflex,reflex,burushaski:ia-8201-4c233558548a:cdial:8201:fc38adb0db
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8398-cc409991b627,proto-burushaski:indo-aryan:ia-8398-cc409991b627,8398,8398,45-6347,berger-entry-6604,Bur,pőóro,"cavity, angle ; 186 c (T 8398)",berger-auto[p. 162 (printed p. 316)],reflex,reflex,burushaski:ia-8398-cc409991b627:cdial:8398:ba5281171e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8400-e40aa1a35492,proto-burushaski:indo-aryan:ia-8400-e40aa1a35492,8400,8400,24-1824,,Bur,pacī,cloth,backstrom1992,reflex,reflex,burushaski:ia-8400-e40aa1a35492:cdial:8400:65559a4858
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8400-e40aa1a35492,proto-burushaski:indo-aryan:ia-8400-e40aa1a35492,8400,8400,24-1825,,Bur,pacī,cloth,backstrom1992,reflex,reflex,burushaski:ia-8400-e40aa1a35492:cdial:8400:65559a4858
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8400-e40aa1a35492,proto-burushaski:indo-aryan:ia-8400-e40aa1a35492,8400,8400,24-1826,,Bur,pacī,cloth,backstrom1992,reflex,reflex,burushaski:ia-8400-e40aa1a35492:cdial:8400:65559a4858
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8400-e40aa1a35492,proto-burushaski:indo-aryan:ia-8400-e40aa1a35492,8400,8400,24-1827,,Bur,pacī,cloth,backstrom1992,reflex,reflex,burushaski:ia-8400-e40aa1a35492:cdial:8400:65559a4858
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8400-e40aa1a35492,proto-burushaski:indo-aryan:ia-8400-e40aa1a35492,8400,8400,24-1828,,Bur,pacī,cloth,backstrom1992,reflex,reflex,burushaski:ia-8400-e40aa1a35492:cdial:8400:65559a4858
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-8431-ae535420bd32,proto-burushaski:indo-aryan:ia-8431-ae535420bd32,8431,8431,20-30,berger:gold:cdial8431:bakor,Bur,bakór,"grass scar, a piece of (pierced) lawn; ng. so: earth excavated with the shovel from a canal",berger[p. 31],reflex,reflex,burushaski:ia-8431-ae535420bd32:cdial:8431:c52e1ca66c
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9050-0b75b6c0fe4e,proto-burushaski:indo-aryan:ia-9050-0b75b6c0fe4e,9050,9050,45-6491,berger-entry-6776,Bur,pʰar,"spinning, circulating, back f",berger-auto[p. 165 (printed p. 323)],reflex,reflex,burushaski:ia-9050-0b75b6c0fe4e:cdial:9050:feb26194a8
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9051-20be2aec8d3b,proto-burushaski:indo-aryan:ia-9051-20be2aec8d3b,9051,9051,45-6417,berger-entry-6689,Bur,pʰal,l also -mo,berger-auto[p. 164 (printed p. 320)],reflex,reflex,burushaski:ia-9051-20be2aec8d3b:cdial:9051:8fcbc7cc23
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9063-1ac0f21d5b05,proto-burushaski:indo-aryan:ia-9063-1ac0f21d5b05,9063,9063,45-6402,berger-entry-6672,Bur,pʰā̌k,"fig, y fig tree",berger-auto[p. 164 (printed p. 320)],reflex,reflex,burushaski:ia-9063-1ac0f21d5b05:cdial:9063:8fcbc7cc23
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9078-4c8cdd9b4815,proto-burushaski:indo-aryan:ia-9078-4c8cdd9b4815,9078,9078,45-6664,berger-entry-6949,Bur,pʰirí,"again, again; then, also, next ; ; (from sh. pher-, phir- ""return"", T 9078)",berger-auto[p. 169 (printed p. 331)],reflex,reflex,burushaski:ia-9078-4c8cdd9b4815:cdial:9078:47fedc15ba
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9083-37843426241e,proto-burushaski:indo-aryan:ia-9083-37843426241e,9083,9083,45-6779,berger-entry-7066,Bur,pʰúŋńi,moustache,berger-auto[p. 172 (printed p. 336)],reflex,reflex,burushaski:ia-9083-37843426241e:cdial:9083:80492b1b57
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9085-19b7223e7834,proto-burushaski:indo-aryan:ia-9085-19b7223e7834,9085,9085,24-2365,,Bur,pʰīʦ̣o,mosquito,backstrom1992,reflex,reflex,burushaski:ia-9085-19b7223e7834:cdial:9085:4f3efe6e95
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-910-44e1ec7108b9,proto-burushaski:indo-aryan:ia-910-44e1ec7108b9,910,910,20-20,berger-entry-333,Bur,ayár,hail,berger[p. 24],reflex,reflex,burushaski:ia-910-44e1ec7108b9:cdial:910:53661a32f2
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9101-d1301770c09b,proto-burushaski:indo-aryan:ia-9101-d1301770c09b,9101,9101,45-6735,berger:p334:c1:e004,Bur,?pʰu ét,blow,berger-auto[p. 171 (printed p. 334)],reflex,reflex,burushaski:ia-9101-d1301770c09b:cdial:9101:828e6a190e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9108-6c1ab5320852,proto-burushaski:indo-aryan:ia-9108-6c1ab5320852,9108,9108,45-6608,berger-entry-6898,Bur,pʰī̂imiù,"and phimićiṅ, ng. phíiniù small wave, welengekräusel, foam",berger-auto[p. 168 (printed p. 328)],reflex,reflex,burushaski:ia-9108-6c1ab5320852:cdial:9108:aa45baef6d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9108-6c1ab5320852,proto-burushaski:indo-aryan:ia-9108-6c1ab5320852,9108,9108,45-6609,berger-entry-6898:dialect:1,Bur,pʰémiŋù,"and phimićiṅ, ng. phíiniù small wave, welengekräusel, foam",berger-auto[p. 168 (printed p. 328)],variant,variant,burushaski:ia-9108-6c1ab5320852:cdial:9108:aa45baef6d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9108-6c1ab5320852,proto-burushaski:indo-aryan:ia-9108-6c1ab5320852,9108,9108,45-6610,berger-entry-6898:dialect:2,Bur,pʰī̂niù,"and phimićiṅ, ng. phíiniù small wave, welengekräusel, foam",berger-auto[p. 168 (printed p. 328)],variant,variant,burushaski:ia-9108-6c1ab5320852:cdial:9108:aa45baef6d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-9126-53ab4930d701,proto-burushaski:indo-aryan:ia-9126-53ab4930d701,9126,9126,45-450,berger-entry-434,Bur,bádo,prisoner,berger-auto[p. 17 (printed p. 29)],reflex,reflex,burushaski:ia-9126-53ab4930d701:cdial:9126:8c60ba6f63
