Language_ID	Parameter_ID	Form	Gloss	Native	Phonemic	Notes	Source	Cognateset	Etymology	Entry_Key	Variant_Of_Key	Borrowed_From_Key	Derivation_Parent_Keys	Tags
markodi_pannithadam		t̪uːre	Far		t̪uːre	JLSR 2025-005 physical p.34 / printed p.28 / item 138 / MTP / right column	canvin2025[p. 28, item 138, MTP]			sil-mavilan-2025-138-mtp				
markodi_vannarkadav		d̪ure	Far		d̪ure	JLSR 2025-005 physical p.34 / printed p.28 / item 138 / MTV / right column	canvin2025[p. 28, item 138, MTV]			sil-mavilan-2025-138-mtv				
markodi_ennappara		d̪ureɨ	Far		d̪ureɨ	JLSR 2025-005 physical p.34 / printed p.28 / item 138 / MTE / right column	canvin2025[p. 28, item 138, MTE]			sil-mavilan-2025-138-mte				
markodi_pannithadam		mallɑt̪u	Big		mallɑt̪u	JLSR 2025-005 physical p.34 / printed p.28 / item 139 / MTP / right column	canvin2025[p. 28, item 139, MTP]			sil-mavilan-2025-139-mtp				
markodi_vannarkadav		perijə	Big		perijə	JLSR 2025-005 physical p.34 / printed p.28 / item 139 / MTV / right column	canvin2025[p. 28, item 139, MTV]			sil-mavilan-2025-139-mtv				
markodi_ennappara		malːa	Big		malːa	JLSR 2025-005 physical p.34 / printed p.28 / item 139 / MTE / right column	canvin2025[p. 28, item 139, MTE]			sil-mavilan-2025-139-mte				
markodi_pannithadam		kuɲuŋʌt̪	Small		kuɲuŋʌt̪	JLSR 2025-005 physical p.34 / printed p.28 / item 140 / MTP / right column	canvin2025[p. 28, item 140, MTP]			sil-mavilan-2025-140-mtp				
markodi_vannarkadav		kuɲːiget̪ᵊ	Small		kuɲːiget̪ᵊ	JLSR 2025-005 physical p.34 / printed p.28 / item 140 / MTV / right column	canvin2025[p. 28, item 140, MTV]			sil-mavilan-2025-140-mtv				
markodi_ennappara		kuɲːat̪	Small		kuɲːat̪	JLSR 2025-005 physical p.34 / printed p.28 / item 140 / MTE / right column	canvin2025[p. 28, item 140, MTE]			sil-mavilan-2025-140-mte				
markodi_pannithadam		kanʌm	Heavy		kanʌm	JLSR 2025-005 physical p.34 / printed p.28 / item 141 / MTP / right column	canvin2025[p. 28, item 141, MTP]			sil-mavilan-2025-141-mtp				
markodi_vannarkadav		kanapːugit̪	Heavy		kanapːugit̪	JLSR 2025-005 physical p.34 / printed p.28 / item 141 / MTV / right column	canvin2025[p. 28, item 141, MTV]			sil-mavilan-2025-141-mtv				
markodi_ennappara		kænapet̪u	Heavy		kænapet̪u	JLSR 2025-005 physical p.34 / printed p.28 / item 141 / MTE / right column	canvin2025[p. 28, item 141, MTE]			sil-mavilan-2025-141-mte				
markodi_pannithadam		kanamiɖi	Light		kanamiɖi	JLSR 2025-005 physical p.34 / printed p.28 / item 142 / MTP / right column	canvin2025[p. 28, item 142, MTP]			sil-mavilan-2025-142-mtp				
markodi_vannarkadav		kanaiːri	Light		kanaiːri	JLSR 2025-005 physical p.34 / printed p.28 / item 142 / MTV / right column	canvin2025[p. 28, item 142, MTV]			sil-mavilan-2025-142-mtv				
markodi_ennappara		kanəipit̪i	Light		kanəipit̪i	JLSR 2025-005 physical p.34 / printed p.28 / item 142 / MTE / right column	canvin2025[p. 28, item 142, MTE]			sil-mavilan-2025-142-mte				
markodi_pannithadam		mit̪ːɨ	Above		mit̪ːɨ	JLSR 2025-005 physical p.34 / printed p.28 / item 143 / MTP / right column	canvin2025[p. 28, item 143, MTP]			sil-mavilan-2025-143-mtp				
markodi_vannarkadav		melɨ	Above		melɨ	JLSR 2025-005 physical p.34 / printed p.28 / item 143 / MTV / right column	canvin2025[p. 28, item 143, MTV]			sil-mavilan-2025-143-mtv				
markodi_ennappara		mit̪ei	Above		mit̪ei	JLSR 2025-005 physical p.34 / printed p.28 / item 143 / MTE / right column	canvin2025[p. 28, item 143, MTE]			sil-mavilan-2025-143-mte				
markodi_pannithadam		tʃidət̪	Below		tʃidət̪	JLSR 2025-005 physical p.34 / printed p.28 / item 144 / MTP / right column	canvin2025[p. 28, item 144, MTP]			sil-mavilan-2025-144-mtp				
markodi_vannarkadav		kiː	Below		kiː	JLSR 2025-005 physical p.34 / printed p.28 / item 144 / MTV / right column	canvin2025[p. 28, item 144, MTV]			sil-mavilan-2025-144-mtv				
markodi_ennappara		tʃːide	Below		tʃːide	JLSR 2025-005 physical p.34 / printed p.28 / item 144 / MTE / right column	canvin2025[p. 28, item 144, MTE]			sil-mavilan-2025-144-mte				
markodi_pannithadam		peɭɭeⁱ	White		peɭɭeⁱ	JLSR 2025-005 physical p.35 / printed p.29 / item 145 / MTP / left column	canvin2025[p. 29, item 145, MTP]			sil-mavilan-2025-145-mtp				
markodi_vannarkadav		beɭɭe	White		beɭɭe	JLSR 2025-005 physical p.35 / printed p.29 / item 145 / MTV / left column	canvin2025[p. 29, item 145, MTV]			sil-mavilan-2025-145-mtv				
markodi_ennappara		pɜɭɭə	White		pɜɭɭə	JLSR 2025-005 physical p.35 / printed p.29 / item 145 / MTE / left column	canvin2025[p. 29, item 145, MTE]			sil-mavilan-2025-145-mte				
markodi_pannithadam		kaːri	Black		kaːri	JLSR 2025-005 physical p.35 / printed p.29 / item 146 / MTP / left column	canvin2025[p. 29, item 146, MTP]			sil-mavilan-2025-146-mtp				
markodi_vannarkadav		kaːri	Black		kaːri	JLSR 2025-005 physical p.35 / printed p.29 / item 146 / MTV / left column	canvin2025[p. 29, item 146, MTV]			sil-mavilan-2025-146-mtv				
markodi_ennappara		kaːrɨ	Black		kaːrɨ	JLSR 2025-005 physical p.35 / printed p.29 / item 146 / MTE / left column	canvin2025[p. 29, item 146, MTE]			sil-mavilan-2025-146-mte				
markodi_pannithadam		tʃore	Red		tʃore	JLSR 2025-005 physical p.35 / printed p.29 / item 147 / MTP / left column	canvin2025[p. 29, item 147, MTP]			sil-mavilan-2025-147-mtp				
markodi_vannarkadav		tʃore	Red		tʃore	JLSR 2025-005 physical p.35 / printed p.29 / item 147 / MTV / left column	canvin2025[p. 29, item 147, MTV]			sil-mavilan-2025-147-mtv				
markodi_ennappara		tʃorəⁱ	Red		tʃorəⁱ	JLSR 2025-005 physical p.35 / printed p.29 / item 147 / MTE / left column	canvin2025[p. 29, item 147, MTE]			sil-mavilan-2025-147-mte				
markodi_pannithadam		oɲtʃi	One		oɲtʃi	JLSR 2025-005 physical p.35 / printed p.29 / item 148 / MTP / left column	canvin2025[p. 29, item 148, MTP]			sil-mavilan-2025-148-mtp				
markodi_vannarkadav		oɲtʃi	One		oɲtʃi	JLSR 2025-005 physical p.35 / printed p.29 / item 148 / MTV / left column	canvin2025[p. 29, item 148, MTV]			sil-mavilan-2025-148-mtv				
markodi_ennappara		oɲtʃːɨ	One		oɲtʃːɨ	JLSR 2025-005 physical p.35 / printed p.29 / item 148 / MTE / left column	canvin2025[p. 29, item 148, MTE]			sil-mavilan-2025-148-mte				
markodi_pannithadam		d̪ad	Two		d̪ad	JLSR 2025-005 physical p.35 / printed p.29 / item 149 / MTP / left column	canvin2025[p. 29, item 149, MTP]			sil-mavilan-2025-149-mtp				
markodi_vannarkadav		d̪adᵘ	Two		d̪adᵘ	JLSR 2025-005 physical p.35 / printed p.29 / item 149 / MTV / left column	canvin2025[p. 29, item 149, MTV]			sil-mavilan-2025-149-mtv				
markodi_ennappara		d̪eɖ	Two		d̪eɖ	JLSR 2025-005 physical p.35 / printed p.29 / item 149 / MTE / left column	canvin2025[p. 29, item 149, MTE]			sil-mavilan-2025-149-mte				
markodi_pannithadam		mudʒi	Three		mudʒi	JLSR 2025-005 physical p.35 / printed p.29 / item 150 / MTP / left column	canvin2025[p. 29, item 150, MTP]			sil-mavilan-2025-150-mtp				
markodi_vannarkadav		muːdʒi	Three		muːdʒi	JLSR 2025-005 physical p.35 / printed p.29 / item 150 / MTV / left column	canvin2025[p. 29, item 150, MTV]			sil-mavilan-2025-150-mtv				
markodi_ennappara		muːdʒɨ	Three		muːdʒɨ	JLSR 2025-005 physical p.35 / printed p.29 / item 150 / MTE / left column	canvin2025[p. 29, item 150, MTE]			sil-mavilan-2025-150-mte				
markodi_pannithadam		nal	Four		nal	JLSR 2025-005 physical p.35 / printed p.29 / item 151 / MTP / left column	canvin2025[p. 29, item 151, MTP]			sil-mavilan-2025-151-mtp				
markodi_vannarkadav		naːl	Four		naːl	JLSR 2025-005 physical p.35 / printed p.29 / item 151 / MTV / left column	canvin2025[p. 29, item 151, MTV]			sil-mavilan-2025-151-mtv				
markodi_ennappara		nɑl	Four		nɑl	JLSR 2025-005 physical p.35 / printed p.29 / item 151 / MTE / left column	canvin2025[p. 29, item 151, MTE]			sil-mavilan-2025-151-mte				
markodi_pannithadam		aɲtʃ	Five		aɲtʃ	JLSR 2025-005 physical p.35 / printed p.29 / item 152 / MTP / middle column	canvin2025[p. 29, item 152, MTP]			sil-mavilan-2025-152-mtp				
markodi_vannarkadav		aɲtʃ	Five		aɲtʃ	JLSR 2025-005 physical p.35 / printed p.29 / item 152 / MTV / middle column	canvin2025[p. 29, item 152, MTV]			sil-mavilan-2025-152-mtv				
markodi_ennappara		æɲtʃː	Five		æɲtʃː	JLSR 2025-005 physical p.35 / printed p.29 / item 152 / MTE / middle column	canvin2025[p. 29, item 152, MTE]			sil-mavilan-2025-152-mte				
markodi_pannithadam		aːr	Six		aːr	JLSR 2025-005 physical p.35 / printed p.29 / item 153 / MTP / middle column	canvin2025[p. 29, item 153, MTP]			sil-mavilan-2025-153-mtp				
markodi_vannarkadav		aːr	Six		aːr	JLSR 2025-005 physical p.35 / printed p.29 / item 153 / MTV / middle column	canvin2025[p. 29, item 153, MTV]			sil-mavilan-2025-153-mtv				
markodi_ennappara		aːrᵘ	Six		aːrᵘ	JLSR 2025-005 physical p.35 / printed p.29 / item 153 / MTE / middle column	canvin2025[p. 29, item 153, MTE]			sil-mavilan-2025-153-mte				
markodi_pannithadam		eɕu	Seven		eɕu	JLSR 2025-005 physical p.35 / printed p.29 / item 154 / MTP / middle column	canvin2025[p. 29, item 154, MTP]			sil-mavilan-2025-154-mtp				
markodi_vannarkadav		eɕɨ	Seven		eɕɨ	JLSR 2025-005 physical p.35 / printed p.29 / item 154 / MTV / middle column	canvin2025[p. 29, item 154, MTV]			sil-mavilan-2025-154-mtv				
markodi_ennappara		eɕɨ	Seven		eɕɨ	JLSR 2025-005 physical p.35 / printed p.29 / item 154 / MTE / middle column	canvin2025[p. 29, item 154, MTE]			sil-mavilan-2025-154-mte				
markodi_pannithadam		eʈʈ	Eight		eʈʈ	JLSR 2025-005 physical p.35 / printed p.29 / item 155 / MTP / middle column	canvin2025[p. 29, item 155, MTP]			sil-mavilan-2025-155-mtp				
markodi_vannarkadav		eʈʈ	Eight		eʈʈ	JLSR 2025-005 physical p.35 / printed p.29 / item 155 / MTV / middle column	canvin2025[p. 29, item 155, MTV]			sil-mavilan-2025-155-mtv				
markodi_ennappara		ɛʈː	Eight		ɛʈː	JLSR 2025-005 physical p.35 / printed p.29 / item 155 / MTE / middle column	canvin2025[p. 29, item 155, MTE]			sil-mavilan-2025-155-mte				
markodi_pannithadam		ompɑt̪u	Nine		ompɑt̪u	JLSR 2025-005 physical p.35 / printed p.29 / item 156 / MTP / middle column	canvin2025[p. 29, item 156, MTP]			sil-mavilan-2025-156-mtp				
markodi_vannarkadav		ompat̪u	Nine		ompat̪u	JLSR 2025-005 physical p.35 / printed p.29 / item 156 / MTV / middle column	canvin2025[p. 29, item 156, MTV]			sil-mavilan-2025-156-mtv				
markodi_ennappara		ompɛt̪	Nine		ompɛt̪	JLSR 2025-005 physical p.35 / printed p.29 / item 156 / MTE / middle column	canvin2025[p. 29, item 156, MTE]			sil-mavilan-2025-156-mte				
markodi_pannithadam		pɑt̪ːɨ	Ten		pɑt̪ːɨ	JLSR 2025-005 physical p.35 / printed p.29 / item 157 / MTP / middle column	canvin2025[p. 29, item 157, MTP]			sil-mavilan-2025-157-mtp				
markodi_vannarkadav		pat̪ːɨ	Ten		pat̪ːɨ	JLSR 2025-005 physical p.35 / printed p.29 / item 157 / MTV / middle column	canvin2025[p. 29, item 157, MTV]			sil-mavilan-2025-157-mtv				
markodi_ennappara		pɑt̪ː	Ten		pɑt̪ː	JLSR 2025-005 physical p.35 / printed p.29 / item 157 / MTE / middle column	canvin2025[p. 29, item 157, MTE]			sil-mavilan-2025-157-mte				
markodi_pannithadam		pat̪inonnu	Eleven		pat̪inonnu	JLSR 2025-005 physical p.35 / printed p.29 / item 158 / MTP / middle column	canvin2025[p. 29, item 158, MTP]			sil-mavilan-2025-158-mtp				
markodi_vannarkadav		pat̪inonnu	Eleven		pat̪inonnu	JLSR 2025-005 physical p.35 / printed p.29 / item 158 / MTV / middle column	canvin2025[p. 29, item 158, MTV]			sil-mavilan-2025-158-mtv				
markodi_ennappara		pat̪inonːᵘ	Eleven		pat̪inonːᵘ	JLSR 2025-005 physical p.35 / printed p.29 / item 158 / MTE / middle column	canvin2025[p. 29, item 158, MTE]			sil-mavilan-2025-158-mte				
markodi_pannithadam		pɑnd̪raɳd	Twelve		pɑnd̪raɳd	JLSR 2025-005 physical p.35 / printed p.29 / item 159 / MTP / right column	canvin2025[p. 29, item 159, MTP]			sil-mavilan-2025-159-mtp				
markodi_vannarkadav		pand̪raɳd	Twelve		pand̪raɳd	JLSR 2025-005 physical p.35 / printed p.29 / item 159 / MTV / right column	canvin2025[p. 29, item 159, MTV]			sil-mavilan-2025-159-mtv				
markodi_ennappara		pɑnd̪raɳd	Twelve		pɑnd̪raɳd	JLSR 2025-005 physical p.35 / printed p.29 / item 159 / MTE / right column	canvin2025[p. 29, item 159, MTE]			sil-mavilan-2025-159-mte				
markodi_pannithadam		irupat̪u	Twenty		irupat̪u	JLSR 2025-005 physical p.35 / printed p.29 / item 160 / MTP / right column	canvin2025[p. 29, item 160, MTP]			sil-mavilan-2025-160-mtp				
markodi_vannarkadav		irupat̪u	Twenty		irupat̪u	JLSR 2025-005 physical p.35 / printed p.29 / item 160 / MTV / right column	canvin2025[p. 29, item 160, MTV]			sil-mavilan-2025-160-mtv				
markodi_ennappara		ɨrupɑt̪	Twenty		ɨrupɑt̪	JLSR 2025-005 physical p.35 / printed p.29 / item 160 / MTE / right column	canvin2025[p. 29, item 160, MTE]			sil-mavilan-2025-160-mte				
markodi_pannithadam		nuːrⁱ	One hundred		nuːrⁱ	JLSR 2025-005 physical p.35 / printed p.29 / item 161 / MTP / right column	canvin2025[p. 29, item 161, MTP]			sil-mavilan-2025-161-mtp				
markodi_vannarkadav		nuːrⁱ	One hundred		nuːrⁱ	JLSR 2025-005 physical p.35 / printed p.29 / item 161 / MTV / right column	canvin2025[p. 29, item 161, MTV]			sil-mavilan-2025-161-mtv				
markodi_ennappara		nuːr	One hundred		nuːr	JLSR 2025-005 physical p.35 / printed p.29 / item 161 / MTE / right column	canvin2025[p. 29, item 161, MTE]			sil-mavilan-2025-161-mte				
markodi_pannithadam		eru	Who		eru	JLSR 2025-005 physical p.35 / printed p.29 / item 162 / MTP / right column	canvin2025[p. 29, item 162, MTP]			sil-mavilan-2025-162-mtp				
markodi_vannarkadav		erə	Who		erə	JLSR 2025-005 physical p.35 / printed p.29 / item 162 / MTV / right column	canvin2025[p. 29, item 162, MTV]			sil-mavilan-2025-162-mtv				
markodi_ennappara		ɛreu	Who		ɛreu	JLSR 2025-005 physical p.35 / printed p.29 / item 162 / MTE / right column	canvin2025[p. 29, item 162, MTE]			sil-mavilan-2025-162-mte				
markodi_pannithadam		tʃanɑ	What		tʃanɑ	JLSR 2025-005 physical p.35 / printed p.29 / item 163 / MTP / right column	canvin2025[p. 29, item 163, MTP]			sil-mavilan-2025-163-mtp				
markodi_vannarkadav		tʃan̪d̪ⁱ	What		tʃan̪d̪ⁱ	JLSR 2025-005 physical p.35 / printed p.29 / item 163 / MTV / right column	canvin2025[p. 29, item 163, MTV]			sil-mavilan-2025-163-mtv				
markodi_ennappara		tʃena	What		tʃena	JLSR 2025-005 physical p.35 / printed p.29 / item 163 / MTE / right column	canvin2025[p. 29, item 163, MTE]			sil-mavilan-2025-163-mte				
markodi_pannithadam		eɭɭu	Where		eɭɭu	JLSR 2025-005 physical p.35 / printed p.29 / item 164 / MTP / right column	canvin2025[p. 29, item 164, MTP]			sil-mavilan-2025-164-mtp				
markodi_vannarkadav		eɭɭə	Where		eɭɭə	JLSR 2025-005 physical p.35 / printed p.29 / item 164 / MTV / right column	canvin2025[p. 29, item 164, MTV]			sil-mavilan-2025-164-mtv				
markodi_ennappara		eɭːu	Where		eɭːu	JLSR 2025-005 physical p.35 / printed p.29 / item 164 / MTE / right column	canvin2025[p. 29, item 164, MTE]			sil-mavilan-2025-164-mte				
markodi_pannithadam		epːo	When		epːo	JLSR 2025-005 physical p.35 / printed p.29 / item 165 / MTP / right column	canvin2025[p. 29, item 165, MTP]			sil-mavilan-2025-165-mtp				
markodi_vannarkadav		eppo	When		eppo	JLSR 2025-005 physical p.35 / printed p.29 / item 165 / MTV / right column	canvin2025[p. 29, item 165, MTV]			sil-mavilan-2025-165-mtv				
markodi_ennappara		jepːo	When		jepːo	JLSR 2025-005 physical p.35 / printed p.29 / item 165 / MTE / right column	canvin2025[p. 29, item 165, MTE]			sil-mavilan-2025-165-mte				
markodi_pannithadam		et̪rɑ eɳɳʌm	How many		et̪rɑ eɳɳʌm	JLSR 2025-005 physical p.36 / printed p.30 / item 166 / MTP / left column	canvin2025[p. 30, item 166, MTP]			sil-mavilan-2025-166-mtp				
markodi_vannarkadav		et̪ra	How many		et̪ra	JLSR 2025-005 physical p.36 / printed p.30 / item 166 / MTV / left column	canvin2025[p. 30, item 166, MTV]			sil-mavilan-2025-166-mtv				
markodi_ennappara		et̪rɑ eɳː	How many		et̪rɑ eɳː	JLSR 2025-005 physical p.36 / printed p.30 / item 166 / MTE / left column	canvin2025[p. 30, item 166, MTE]			sil-mavilan-2025-166-mte				
markodi_pannithadam		in̪d̪ tʃɑn	What kind		in̪d̪ tʃɑn	JLSR 2025-005 physical p.36 / printed p.30 / item 167 / MTP / left column	canvin2025[p. 30, item 167, MTP]			sil-mavilan-2025-167-mtp				
markodi_vannarkadav		tʃan̪d̪i	What kind		tʃan̪d̪i	JLSR 2025-005 physical p.36 / printed p.30 / item 167 / MTV / left column	canvin2025[p. 30, item 167, MTV]			sil-mavilan-2025-167-mtv				
markodi_ennappara		tʃɑnin̪d̪	What kind		tʃɑnin̪d̪	JLSR 2025-005 physical p.36 / printed p.30 / item 167 / MTE / left column	canvin2025[p. 30, item 167, MTE]			sil-mavilan-2025-167-mte				
markodi_pannithadam		in̪d̪	This		in̪d̪	JLSR 2025-005 physical p.36 / printed p.30 / item 168 / MTP / left column	canvin2025[p. 30, item 168, MTP]			sil-mavilan-2025-168-mtp				
markodi_vannarkadav		in̪d̪	This		in̪d̪	JLSR 2025-005 physical p.36 / printed p.30 / item 168 / MTV / left column	canvin2025[p. 30, item 168, MTV]			sil-mavilan-2025-168-mtv				
markodi_ennappara		ɛn̪d	This		ɛn̪d	JLSR 2025-005 physical p.36 / printed p.30 / item 168 / MTE / left column	canvin2025[p. 30, item 168, MTE]			sil-mavilan-2025-168-mte				
markodi_pannithadam		at̪	That		at̪	JLSR 2025-005 physical p.36 / printed p.30 / item 169 / MTP / left column	canvin2025[p. 30, item 169, MTP]			sil-mavilan-2025-169-mtp				
markodi_vannarkadav		at̪	That		at̪	JLSR 2025-005 physical p.36 / printed p.30 / item 169 / MTV / left column	canvin2025[p. 30, item 169, MTV]			sil-mavilan-2025-169-mtv				
markodi_ennappara		ət̪	That		ət̪	JLSR 2025-005 physical p.36 / printed p.30 / item 169 / MTE / left column	canvin2025[p. 30, item 169, MTE]			sil-mavilan-2025-169-mte				
markodi_pannithadam		in̪d̪at̪i	These		in̪d̪at̪i	JLSR 2025-005 physical p.36 / printed p.30 / item 170 / MTP / left column	canvin2025[p. 30, item 170, MTP]			sil-mavilan-2025-170-mtp				
markodi_vannarkadav		on̪d̪enə	These		on̪d̪enə	JLSR 2025-005 physical p.36 / printed p.30 / item 170 / MTV / left column	canvin2025[p. 30, item 170, MTV]			sil-mavilan-2025-170-mtv				
markodi_ennappara		in̪deʈ	These		in̪deʈ	JLSR 2025-005 physical p.36 / printed p.30 / item 170 / MTE / left column	canvin2025[p. 30, item 170, MTE]			sil-mavilan-2025-170-mte				
markodi_pannithadam		ɑd̪ene	Those		ɑd̪ene	JLSR 2025-005 physical p.36 / printed p.30 / item 171 / MTP / left column	canvin2025[p. 30, item 171, MTP]			sil-mavilan-2025-171-mtp				
markodi_vannarkadav		at̪enə	Those		at̪enə	JLSR 2025-005 physical p.36 / printed p.30 / item 171 / MTV / left column	canvin2025[p. 30, item 171, MTV]			sil-mavilan-2025-171-mtv				
markodi_ennappara		ɑt̪enaⁱ	Those		ɑt̪enaⁱ	JLSR 2025-005 physical p.36 / printed p.30 / item 171 / MTE / left column	canvin2025[p. 30, item 171, MTE]			sil-mavilan-2025-171-mte				
markodi_pannithadam		oɲtʃijenneⁱ	Same (like)		oɲtʃijenneⁱ	JLSR 2025-005 physical p.36 / printed p.30 / item 172 / MTP / left column	canvin2025[p. 30, item 172, MTP]			sil-mavilan-2025-172-mtp				
markodi_vannarkadav		orepolt̪e	Same (like)		orepolt̪e	JLSR 2025-005 physical p.36 / printed p.30 / item 172 / MTV / left column	canvin2025[p. 30, item 172, MTV]			sil-mavilan-2025-172-mtv				
markodi_ennappara		oɲdʒine	Same (like)		oɲdʒine	JLSR 2025-005 physical p.36 / printed p.30 / item 172 / MTE / left column	canvin2025[p. 30, item 172, MTE]			sil-mavilan-2025-172-mte				
markodi_pannithadam		pete petːe	Different (other)		pete petːe	JLSR 2025-005 physical p.36 / printed p.30 / item 173 / MTP / middle column	canvin2025[p. 30, item 173, MTP]			sil-mavilan-2025-173-mtp				
markodi_vannarkadav		matːʌm	Different (other)		matːʌm	JLSR 2025-005 physical p.36 / printed p.30 / item 173 / MTV / middle column	canvin2025[p. 30, item 173, MTV]			sil-mavilan-2025-173-mtv				
markodi_ennappara		pəta	Different (other)		pəta	JLSR 2025-005 physical p.36 / printed p.30 / item 173 / MTE / middle column	canvin2025[p. 30, item 173, MTE]			sil-mavilan-2025-173-mte				
markodi_pannithadam		pɑtːa	Whole (unbroken)		pɑtːa	JLSR 2025-005 physical p.36 / printed p.30 / item 174 / MTP / middle column	canvin2025[p. 30, item 174, MTP]			sil-mavilan-2025-174-mtp				
markodi_vannarkadav		pɑtːe	Whole (unbroken)		pɑtːe	JLSR 2025-005 physical p.36 / printed p.30 / item 174 / MTV / middle column	canvin2025[p. 30, item 174, MTV]			sil-mavilan-2025-174-mtv				
markodi_ennappara		pɛʈɑ	Whole (unbroken)		pɛʈɑ	JLSR 2025-005 physical p.36 / printed p.30 / item 174 / MTE / middle column	canvin2025[p. 30, item 174, MTE]			sil-mavilan-2025-174-mte				
markodi_pannithadam		poɭiɳɖ	Broken (pot)		poɭiɳɖ	JLSR 2025-005 physical p.36 / printed p.30 / item 175 / MTP / middle column	canvin2025[p. 30, item 175, MTP]			sil-mavilan-2025-175-mtp				
markodi_vannarkadav		poʈʈi	Broken (pot)		poʈʈi	JLSR 2025-005 physical p.36 / printed p.30 / item 175 / MTV / middle column	canvin2025[p. 30, item 175, MTV]			sil-mavilan-2025-175-mtv				
markodi_ennappara		poʈːɨ	Broken (pot)		poʈːɨ	JLSR 2025-005 physical p.36 / printed p.30 / item 175 / MTE / middle column	canvin2025[p. 30, item 175, MTE]			sil-mavilan-2025-175-mte				
markodi_pannithadam		iɲine	Few		iɲine	JLSR 2025-005 physical p.36 / printed p.30 / item 176 / MTP / middle column	canvin2025[p. 30, item 176, MTP]			sil-mavilan-2025-176-mtp				
markodi_vannarkadav		iɲːinə	Few		iɲːinə	JLSR 2025-005 physical p.36 / printed p.30 / item 176 / MTV / middle column	canvin2025[p. 30, item 176, MTV]			sil-mavilan-2025-176-mtv				
markodi_ennappara		iɲenːeɨ	Few		iɲenːeɨ	JLSR 2025-005 physical p.36 / printed p.30 / item 176 / MTE / middle column	canvin2025[p. 30, item 176, MTE]			sil-mavilan-2025-176-mte				
markodi_pannithadam		d̪əmːa	Many		d̪əmːa	JLSR 2025-005 physical p.36 / printed p.30 / item 177 / MTP / middle column	canvin2025[p. 30, item 177, MTP]			sil-mavilan-2025-177-mtp				
markodi_vannarkadav		nalːonʌm	Many		nalːonʌm	JLSR 2025-005 physical p.36 / printed p.30 / item 177 / MTV / middle column	canvin2025[p. 30, item 177, MTV]			sil-mavilan-2025-177-mtv				
markodi_ennappara		neratɕ	Many		neratɕ	JLSR 2025-005 physical p.36 / printed p.30 / item 177 / MTE / middle column	canvin2025[p. 30, item 177, MTE]			sil-mavilan-2025-177-mte				
markodi_pannithadam		pɑtːa	All		pɑtːa	JLSR 2025-005 physical p.36 / printed p.30 / item 178 / MTP / middle column	canvin2025[p. 30, item 178, MTP]			sil-mavilan-2025-178-mtp				
markodi_vannarkadav		pɑtːe	All		pɑtːe	JLSR 2025-005 physical p.36 / printed p.30 / item 178 / MTV / middle column	canvin2025[p. 30, item 178, MTV]			sil-mavilan-2025-178-mtv				
markodi_ennappara		Muɻɔn	All		Muɻɔn	JLSR 2025-005 physical p.36 / printed p.30 / item 178 / MTE / middle column	canvin2025[p. 30, item 178, MTE]			sil-mavilan-2025-178-mte				
markodi_pannithadam		t̪ikːɳe	Eat		t̪ikːɳe	JLSR 2025-005 physical p.36 / printed p.30 / item 179 / MTP / middle column	canvin2025[p. 30, item 179, MTP]			sil-mavilan-2025-179-mtp				
markodi_vannarkadav		t̪inːᵊ	Eat		t̪inːᵊ	JLSR 2025-005 physical p.36 / printed p.30 / item 179 / MTV / middle column	canvin2025[p. 30, item 179, MTV]			sil-mavilan-2025-179-mtv				
markodi_ennappara		t̪inːɔ	Eat		t̪inːɔ	JLSR 2025-005 physical p.36 / printed p.30 / item 179 / MTE / middle column	canvin2025[p. 30, item 179, MTE]			sil-mavilan-2025-179-mte				
markodi_pannithadam		tʃitʃige	It (the dog) bit		tʃitʃige	JLSR 2025-005 physical p.36 / printed p.30 / item 180 / MTP / right column	canvin2025[p. 30, item 180, MTP]			sil-mavilan-2025-180-mtp				
markodi_vannarkadav		tʃitʃigenu	It (the dog) bit		tʃitʃigenu	JLSR 2025-005 physical p.36 / printed p.30 / item 180 / MTV / right column	canvin2025[p. 30, item 180, MTV]			sil-mavilan-2025-180-mtv				
markodi_ennappara		tʃɨtʃːɨgɜt̪ː	It (the dog) bit		tʃɨtʃːɨgɜt̪ː	JLSR 2025-005 physical p.36 / printed p.30 / item 180 / MTE / right column	canvin2025[p. 30, item 180, MTE]			sil-mavilan-2025-180-mte				
markodi_pannithadam		vadɑgurugen	He is hungry		vadɑgurugen	JLSR 2025-005 physical p.36 / printed p.30 / item 181 / MTP / right column	canvin2025[p. 30, item 181, MTP]			sil-mavilan-2025-181-mtp				
markodi_vannarkadav		bɑdɑverugənə	He is hungry		bɑdɑverugənə	JLSR 2025-005 physical p.36 / printed p.30 / item 181 / MTV / right column	canvin2025[p. 30, item 181, MTV]			sil-mavilan-2025-181-mtv				
markodi_ennappara		beɖɑguruge	He is hungry		beɖɑguruge	JLSR 2025-005 physical p.36 / printed p.30 / item 181 / MTE / right column	canvin2025[p. 30, item 181, MTE]			sil-mavilan-2025-181-mte				
markodi_pannithadam		niːreruguɳu	He is thirsty		niːreruguɳu	JLSR 2025-005 physical p.36 / printed p.30 / item 182 / MTP / right column	canvin2025[p. 30, item 182, MTP]			sil-mavilan-2025-182-mtp				
