PDF_Page	Printed_Page	Line	Item	Gloss	Similarity_Group	Manual_Form	Site_Codes	Unknown_Site_Codes	Confidence	Review_Status	Review_Note
77	67	81	115	boy	1	koɖa tʃoɳɖija	T		high	complete	
77	67	82	115	boy	1	koɖa tʃuɳɖidʒ	bdmtw		high	complete	
77	67	83	115	boy	1	koɽa	U		high	complete	
77	67	84	115	boy	2	hɔpoɲ	j		high	complete	
77	67	85	115	boy	2	koɖa hɔpɔɲ	cpw		high	complete	
77	67	86	115	boy	3	beʈa	GKLR		high	complete	
77	67	87	115	boy	4	lɐiŋg	L		high	complete	
77	67	88	115	boy	4	laɪ̃dʒ	CZ		high	complete	
77	67	89	115	boy	4	lʌnidʒɨ	R		high	complete	
77	67	90	115	boy	5	lɐŋɪʔt̪iŋ	G		high	complete	
77	67	91	115	boy	5	lʌnidʒɨ	R		high	complete	
77	67	92	115	boy	6	lɐɖka	BV		high	complete	
77	67	93	115	boy	7	ɖɪŋgha	D		high	complete	
77	67	94	115	boy	7	ɖɪŋha	H		high	complete	
77	67	95	115	boy	8	mɐɾɐd̪ laɪdʒ	M		high	complete	
77	67	96	115	boy	9	tʃhõʈɐ	k		high	complete	
77	67	97	115	boy	a	tʃhɐuva	B		high	complete	
77	67	98	115	boy	b	hɛrel hon	K		high	complete	
77	67	101	116	girl	1	kɔɖi	J		high	complete	
77	67	102	116	girl	1	koɖi hɔpɔɲ	bcjpw		high	complete	
77	67	103	116	girl	1	koɖi tʃuɳɖidʒ	bw		high	complete	
77	67	104	116	girl	1	kʊɽi	U		high	complete	
77	67	105	116	girl	1	kuɖi	A		high	complete	
77	67	106	116	girl	1	kuɖi tʃoɳɖija	T		high	complete	
77	67	107	116	girl	1	kuɖi tʃuɳɖidʒ	Sdmt		high	complete	
77	67	108	116	girl	2	d̪hʌŋgɖi	CD		high	complete	
77	67	109	116	girl	2	d̪hʌŋgəɽi	H		high	complete	
77	67	110	116	girl	3	beʈi	GKLR		high	complete	
77	67	111	116	girl	4	hoɳt̪iŋ	G		high	complete	
77	67	112	116	girl	4	hoɳt̪iŋg	R		high	complete	
77	67	113	116	girl	5	lɐɖki	BV		high	complete	
77	67	114	116	girl	6	lʌɪŋg	L		high	complete	
77	67	115	116	girl	7	ajumi laɪdʒ	M		high	complete	
77	67	116	116	girl	7	ami laj	Z		high	complete	
77	67	117	116	girl	8	tʃhõʈi	k		high	complete	
77	67	118	116	girl	9	jɛra hon	K		high	complete	
77	67	121	117	day	1	d̪ɪn	CDGHKLRSTdkm		high	complete	
77	67	122	117	day	1	d̪in	BVZbcjptw		high	complete	
77	67	123	117	day	2	siɲdʒ	cdw		high	complete	
77	67	124	117	day	2	siɲdʒɨ	bmt		high	complete	
77	67	125	117	day	2	siŋg	AJ		high	complete	
77	67	126	117	day	2	siŋgi	U		high	complete	
77	67	127	117	day	3	musiŋg	A		high	complete	
77	67	128	117	day	3	t̪ɪsɪŋg	M		high	complete	
77	67	129	117	day	4	sin̪d̪ɔ	Z		high	complete	
77	67	132	118	night	1	rɐit	k		high	complete	
77	67	133	118	night	1	rait̪	CDGHKLMRS		high	complete	
77	67	134	118	night	1	rat̪	V		high	complete	
77	67	135	118	night	1	rat̪he	d		high	complete	
77	67	136	118	night	1	rat̪i	B		high	complete	
77	67	137	118	night	2	ɐn̪d̪hra	mw		high	complete	
77	67	138	118	night	2	ɐn̪d̪ra	GHRZ		high	complete	
78	68	3	118	night	2	ɐn̪d̪ra jena	T		high	complete	
78	68	4	118	night	2	ɐn̪d̪ra kena	c		high	complete	
78	68	5	118	night	2	ʌnhɐrija	S		high	complete	
78	68	6	118	night	3	ɲɪn̪d̪ jana	m		high	complete	
78	68	7	118	night	3	ɲin̪d̪	jpt		high	complete	
78	68	8	118	night	3	nid̪a	U		high	complete	
78	68	9	118	night	3	nin̪d̪	bdw		high	complete	
78	68	10	118	night	3	nin̪d̪ kena	Sbc		high	complete	
78	68	11	118	night	3	n̪iʔd̪a	A		high	complete	
78	68	12	118	night	4	ajuʔum	U		high	complete	
78	68	13	118	night	4	ajub	J		high	complete	
78	68	16	119	morning	1	aŋga ena	w		high	complete	
78	68	17	119	morning	1	aŋga kena	cd		high	complete	
78	68	18	119	morning	1	aŋgena	C		high	complete	
78	68	19	119	morning	1	aŋgjana	LM		high	complete	
78	68	20	119	morning	1	aŋgʌjena	STm		high	complete	
78	68	21	119	morning	1	aŋgʌna	K		high	complete	
78	68	22	119	morning	1	aŋjena	DGR		high	complete	
78	68	23	119	morning	2	ɲin̪d̪at̪	j		high	complete	
78	68	24	119	morning	2	ɲin̪d̪at̪e	mp		high	complete	
78	68	25	119	morning	2	nɪd̪ʋa	A		high	complete	
78	68	26	119	morning	2	nɪn̪d̪ava	CHK		high	complete	
78	68	27	119	morning	2	nɪn̪d̪avana	Z		high	complete	
78	68	28	119	morning	2	nɪn̪d̪ʋa	J		high	complete	
78	68	29	119	morning	2	nin̪d̪at̪	bdw		high	complete	
78	68	30	119	morning	2	nin̪d̪at̪e	t		high	complete	
78	68	31	119	morning	3	bɪhɐn	BVk		high	complete	
78	68	32	119	morning	4	set̪t̪aʔa	U		high	complete	
78	68	35	120	noon	1	d̪ɔpɛhɾa	A		high	complete	
78	68	36	120	noon	1	d̪opɐhɐr	V		high	complete	
78	68	37	120	noon	1	d̪ʊipʌhʌra	CGK		high	complete	
78	68	38	120	noon	1	d̪ʊpʌhʌra	DHLRT		high	complete	
78	68	39	120	noon	1	d̪ʊpʌhʌrɪja	S		high	complete	
78	68	40	120	noon	2	t̪ɪkɪn jena	m		high	complete	
78	68	41	120	noon	2	t̪ɪkin	J		high	complete	
78	68	42	120	noon	2	t̪ikin	Up		high	complete	
78	68	43	120	noon	2	t̪ikin kena	Sbcdjptw		high	complete	
78	68	44	120	noon	3	d̪ʊibʌdʒʌjanʌ	M		high	complete	
78	68	45	120	noon	4	dʒuar kena	w		high	complete	
78	68	46	120	noon	5	uɭʈibelɐ	k		high	complete	
78	68	47	120	noon	6	mɐdʒhin	B		high	complete	
78	68	48	120	noon	7	baɾa bɐdʒe	T		high	complete	
78	68	51	121	evening/afternoon	1	sɪŋaɽ	K		high	complete	
78	68	52	121	evening/afternoon	1	sɪŋaɽ jana	M		high	complete	
78	68	53	121	evening/afternoon	1	sɪŋaɽ jena	D		high	complete	
78	68	54	121	evening/afternoon	1	sɪŋŋaɳ	H		high	complete	
78	68	55	121	evening/afternoon	1	siŋaɖ	G		high	complete	
78	68	56	121	evening/afternoon	1	siŋɠɽ gana	Z		high	complete	
78	68	57	121	evening/afternoon	1	siŋgaɽ	CLRbm		high	complete	
78	68	58	121	evening/afternoon	1	siŋgaɽɨ	Scdjptw		high	complete	
78	68	59	121	evening/afternoon	2	sɐndʒi	k		high	complete	
78	68	60	121	evening/afternoon	2	sãɲdʒɨ	BT		high	complete	
78	68	61	121	evening/afternoon	3	aib kena	d		high	complete	
78	68	62	121	evening/afternoon	3	aibiɛne	J		high	complete	
78	68	63	121	evening/afternoon	3	ajub	A		high	complete	
78	68	64	121	evening/afternoon	3	ajubsaɲdʒɨ	U		high	complete	
78	68	65	121	evening/afternoon	3	ʌjub kena	S		high	complete	
78	68	66	121	evening/afternoon	4	sam	V		high	complete	
78	68	67	121	evening/afternoon	5	pɐɖt̪e	U		high	complete	
78	68	68	121	evening/afternoon	6	berio ɖubokena	T		high	complete	
78	68	72	122	yesterday	1	hɔɭa	A		high	complete	
78	68	73	122	yesterday	1	hɔla	Jjp		high	complete	
78	68	74	122	yesterday	1	hola	CDGKMSTZbcmptw		high	complete	
78	68	75	122	yesterday	1	holam	HR		high	complete	
78	68	76	122	yesterday	1	holat̪	L		high	complete	
78	68	77	122	yesterday	1	holla	U		high	complete	
78	68	78	122	yesterday	2	kɐil	k		high	complete	
78	68	79	122	yesterday	2	kail	B		high	complete	
78	68	81	122	yesterday	2	kal	V		high	complete	
78	68	82	122	yesterday	3	holam	HR		high	complete	
78	68	85	123	today	1	t̪ɛhiŋg	J		high	complete	
78	68	86	123	today	1	t̪esiɲ	cjpw		high	complete	
78	68	87	123	today	1	t̪esiŋg	bdw		high	complete	
78	68	88	123	today	1	t̪ɪsiɲ	t		high	complete	
78	68	89	123	today	1	t̪ɪsiŋg	CDGHKLMRSUm		high	complete	
78	68	90	123	today	1	t̪isiɲdʒ	m		high	complete	
78	68	91	123	today	1	t̪isiŋg	A		high	complete	
78	68	92	123	today	2	ɐidʒ	k		high	complete	
78	68	93	123	today	2	aidʒɨ	BV		high	complete	
78	68	94	123	today	3	nehu	Z		high	complete	
78	68	95	123	today	4	t̪oiɲdʒ	T		high	complete	
78	68	98	124	tomorrow	1	d̪ʌppa	S		high	complete	
78	68	99	124	tomorrow	1	gɐppa	CDGHKLMRTUZcjmptw		high	complete	
78	68	100	124	tomorrow	1	gʌpa	AJ		high	complete	
78	68	101	124	tomorrow	2	nin̪d̪at̪ɛ	m		high	complete	
78	68	102	124	tomorrow	2	nin̪d̪ava	Sbd		high	complete	
78	68	103	124	tomorrow	3	kɐil	k		high	complete	
78	68	104	124	tomorrow	3	kail	BV		high	complete	
78	68	107	125	week	1	hɐpht̪a	AJ		high	complete	
78	68	108	125	week	1	hɐpt̪a	BCDHKLMSTVZcjmpw		high	complete	
78	68	109	125	week	1	hɐpt̪e	RUbcdjt		high	complete	
78	68	110	125	week	1	həpt̪ɐ	k		high	complete	
78	68	111	125	week	2	t̪ɛrmaŋg	GR		high	complete	
78	68	114	126	month	1	mɐhina	BGVZbcjpw		high	complete	
78	68	115	126	month	1	mɐhine	dt		high	complete	
78	68	116	126	month	1	mɛhɪnɐ	k		high	complete	
78	68	117	126	month	1	məhina	AJ		high	complete	
78	68	118	126	month	1	mʌhɪna	CDHKLMRSTm		high	complete	
78	68	119	126	month	2	tʃɐɳɖu	U		high	complete	
78	68	122	127	year	1	sal	ABCDGHJKLMRSTVZbcdjmptw		high	complete	
78	68	123	127	year	2	bɐris	B		high	complete	
78	68	124	127	year	2	bəɾɐs	k		high	complete	
78	68	125	127	year	2	bʌɾɪs	C		high	complete	
78	68	126	127	year	3	sirma	U		high	complete	
78	68	129	128	old	1	maːɾi	U		high	complete	
78	68	130	128	old	1	mɐriʔa	bpw		high	complete	
78	68	131	128	old	1	mɐria	c		high	complete	
78	68	132	128	old	1	mɐriena	jt		high	complete	
78	68	133	128	old	1	mɐrikena	cd		high	complete	
78	68	134	128	old	1	maɾil	A		high	complete	
78	68	135	128	old	1	marekena	T		high	complete	
78	68	136	128	old	1	mʌɾːi	J		high	complete	
78	68	137	128	old	1	mʌɾɪjena	m		high	complete	
78	68	138	128	old	1	mʌɾɪkena	S		high	complete	
78	68	139	128	old	2	dʒʊna	BCDHKLMRVZ		high	complete	
79	69	3	128	old	2	dʒʊnɐʔɐ	G		high	complete	
79	69	4	128	old	3	puɾɳɐ	k		high	complete	
79	69	5	128	old	3	purana	SV		high	complete	
79	69	8	129	new	1	nɐvã	GTUZt		high	complete	
79	69	9	129	new	1	nɐvãʔ	Sdjp		high	complete	
79	69	10	129	new	1	nɐvãʔa	bcmw		high	complete	
79	69	11	129	new	1	nəʋa	A		high	complete	
79	69	12	129	new	1	nəʋɐ	k		high	complete	
79	69	13	129	new	1	nɔve	d		high	complete	
79	69	14	129	new	1	nʌʋa	J		high	complete	
79	69	15	129	new	1	nʌva	BKLMRV		high	complete	
79	69	16	129	new	1	nʌvʌ̃	CDHSm		high	complete	
79	69	19	130	good	1	bɐɖhiã	Zj		high	complete	
79	69	20	130	good	1	bɐɖhijã	BCDGMSTbdjptw		high	complete	
79	69	21	130	good	1	bɐɖhijãʔa	c		high	complete	
79	69	22	130	good	1	bɛɽhɪja	H		high	complete	
79	69	23	130	good	1	bəɽɦija	AJ		high	complete	
79	69	24	130	good	1	bʌɖhijãh	m		high	complete	
79	69	25	130	good	1	bʌɽhija	KR		high	complete	
79	69	26	130	good	2	nʌppʌja	M		high	complete	
79	69	27	130	good	2	nʌppʌjɪd̪ʌ	L		high	complete	
79	69	28	130	good	3	ʈhik	BV		high	complete	
79	69	29	130	good	4	bẽs	Uk		high	complete	
79	69	30	130	good	5	tʃikɨna	b		high	complete	
79	69	31	130	good	5	tʃikanə	d		high	complete	
79	69	32	130	good	6	t̪ilaimi	S		high	complete	
79	69	33	130	good	7	buʊgin	U		high	complete	
79	69	38	131	bad	1	behlur	m		high	complete	
79	69	39	131	bad	1	bekar	B		high	complete	
79	69	40	131	bad	1	bekhɐɾ	k		high	complete	
79	69	41	131	bad	1	belur	DGKMSbdw		high	complete	
79	69	42	131	bad	2	benelur	C		high	complete	
79	69	43	131	bad	2	binalʊɾ	jp		high	complete	
79	69	44	131	bad	2	menelur	w		high	complete	
79	69	45	131	bad	3	aɖɨ	C		high	complete	
79	69	46	131	bad	3	aɖəna	R		high	complete	
79	69	47	131	bad	3	aɖjena	GH		high	complete	
79	69	48	131	bad	4	udʒɐɖ keɖa	c		high	complete	
79	69	49	131	bad	4	udʒɐɽjana	mt		high	complete	
79	69	50	131	bad	5	mena bɐɖhɪja	bd		high	complete	
79	69	51	131	bad	5	na bɐdhija	T		high	complete	
79	69	52	131	bad	6	khɐrab	VZ		high	complete	
79	69	53	131	bad	6	khəɾɐb	k		high	complete	
79	69	54	131	bad	7	dʒɐna hɔvã	pw		high	complete	
79	69	55	131	bad	8	sɛja	J		high	complete	
79	69	56	131	bad	8	seja	A		high	complete	
79	69	57	131	bad	9	nʌbap	D		high	complete	
79	69	58	131	bad	a	kʌɪɾʌna	M		high	complete	
79	69	59	131	bad	b	hʌppʌ konedʒa	L		high	complete	
79	69	60	131	bad	c	sit̪ru	U		high	complete	
79	69	63	132	wet	1	bhɪdʒa ena	MZ		high	complete	
79	69	64	132	wet	1	bhɪdʒʌ	H		high	complete	
79	69	65	132	wet	1	bhɪdʒʌʊena	CDLRS		high	complete	
79	69	66	132	wet	1	bhɪdʒʌʊt̪ɔ	K		high	complete	
79	69	67	132	wet	1	bhidʒ	B		high	complete	
79	69	68	132	wet	1	bhidʒaona	G		high	complete	
79	69	69	132	wet	2	lɔha ʔa	p		high	complete	
79	69	70	132	wet	2	loʔa kuna	T		high	complete	
79	69	71	132	wet	2	loha ena	mt		high	complete	
79	69	72	132	wet	2	loha kena	Sbcdjw		high	complete	
79	69	73	132	wet	3	loʔa kuna	T		high	complete	
79	69	74	132	wet	3	loha kena	Sbcdjw		high	complete	
79	69	75	132	wet	3	soja kena	bd		high	complete	
79	69	76	132	wet	4	leja	cw		high	complete	
79	69	77	132	wet	4	luʈu	A		high	complete	
79	69	78	132	wet	5	kɐɲtʃa	V		high	complete	
79	69	79	132	wet	5	kaɲtʃa	B		high	complete	
79	69	80	132	wet	6	bhindʒal	k		high	complete	
79	69	81	132	wet	6	bhintʃɔ	J		high	complete	
79	69	82	132	wet	7	bhɪdʒʌʊt̪ɔ	K		high	complete	
79	69	83	132	wet	7	bhindʒal	k		high	complete	
79	69	84	132	wet	8	luːm	U		high	complete	
79	69	87	133	dry	1	dʒhura	BCDHKLMRj		high	complete	
79	69	88	133	dry	1	dʒhura ena	SZmt		high	complete	
79	69	89	133	dry	1	dʒhurajana	G		high	complete	
79	69	90	133	dry	2	lohɐɽ kena	bd		high	complete	
79	69	91	133	dry	2	lohaɖ kuna	T		high	complete	
79	69	92	133	dry	2	lohaɽ kena	cj		high	complete	
79	69	93	133	dry	2	lohɔɽ	pw		high	complete	
79	69	94	133	dry	2	lohɔɽ kena	Smt		high	complete	
79	69	95	133	dry	3	lohɔɽ	pw		high	complete	
79	69	96	133	dry	3	ɾɔhɔɽ	A		high	complete	
79	69	97	133	dry	3	rɔhɔɖə	J		high	complete	
79	69	98	133	dry	3	rohɔɽɨ	U		high	complete	
79	69	99	133	dry	4	sʊkha	V		high	complete	
79	69	100	133	dry	4	sʊkhɐl	k		high	complete	
79	69	103	134	long	1	ɭombɐ	k		high	complete	
79	69	104	134	long	1	lʌmba	BHV		high	complete	
79	69	105	134	long	1	lʌmbi	BCDGKLMRT		high	complete	
79	69	106	134	long	2	dʒɪlɪɲ	Sb		high	complete	
79	69	107	134	long	2	dʒɪlɪŋ	t		high	complete	
79	69	108	134	long	2	dʒiliɲdʒ	m		high	complete	
79	69	109	134	long	2	dʒiliɲdʒɨ	cd		high	complete	
79	69	110	134	long	2	dʒiliŋg	AJUcjpw		high	complete	
79	69	111	134	long	3	lɐma	Z		high	complete	
79	69	112	134	long	4	geleŋg ed̪ena	T		high	complete	
79	69	115	135	short	1	hɔɖiŋg	bjpw		high	complete	
79	69	116	135	short	1	hɔɖiŋga	d		high	complete	
79	69	117	135	short	1	hɔdiɲdʒ	c		high	complete	
79	69	118	135	short	1	hoɖiɲ	S		high	complete	
79	69	119	135	short	1	hodiɲ	c		high	complete	
79	69	120	135	short	1	hʊɖiŋg	CKMUZmt		high	complete	
79	69	121	135	short	1	ɔɖiŋg	J		high	complete	
79	69	122	135	short	2	pʊɖa	GHLR		high	complete	
79	69	123	135	short	2	pʊɖɖa	D		high	complete	
79	69	124	135	short	3	thɔth	w		high	complete	
79	69	125	135	short	3	tʃhot	k		high	complete	
79	69	126	135	short	3	tʃhote	BV		high	complete	
79	69	127	135	short	4	ʈupa	A		high	complete	
79	69	128	135	short	4	tʃhote	BV		high	complete	
79	69	129	135	short	5	ʈutku	A		high	complete	
79	69	130	135	short	5	thʊʈke	w		high	complete	
79	69	131	135	short	6	gunhun	D		high	complete	
79	69	132	135	short	6	gunmɪn	C		high	complete	
79	69	133	135	short	7	mɪhi	d		high	complete	
79	69	134	135	short	8	n̪d̪uguʔi	U		high	complete	
79	69	135	135	short	9	kaʈigele ed̪ena	T		high	complete	
80	70	4	136	hot	1	ɭoɭɔ	A		high	complete	
80	70	5	136	hot	1	lɔlɔʔa	bd		high	complete	
80	70	6	136	hot	1	lolo	CDHKLMRUm		high	complete	
80	70	7	136	hot	1	loloʔ	Sjpw		high	complete	
80	70	8	136	hot	1	loloʔa	ct		high	complete	
80	70	9	136	hot	1	lolot̪a	GZ		high	complete	
80	70	10	136	hot	2	ɖɔɭo	J		high	complete	
80	70	11	136	hot	2	ɭoɭɔ	A		high	complete	
80	70	12	136	hot	2	lolo	CDHKLMRUm		high	complete	
80	70	13	136	hot	2	loloʔ	Sjpw		high	complete	
80	70	14	136	hot	3	gɐrɐm	BV		high	complete	
80	70	15	136	hot	3	gəɾɐm	k		high	complete	
80	70	16	136	hot	4	ɖipʌʊ	KM		high	complete	
80	70	17	136	hot	4	dhɪpːəl	k		high	complete	
80	70	18	136	hot	5	ugɐrt̪ana	j		high	complete	
80	70	19	136	hot	5	ugʌr	m		high	complete	
80	70	20	136	hot	6	t̪at̪a	B		high	complete	
80	70	21	136	hot	7	loh	T		high	complete	
80	70	24	137	cold	1	lɐɖeidʒɨkena	b		high	complete	
80	70	25	137	cold	1	lɐdedʒ	j		high	complete	
80	70	26	137	cold	1	lɐdeidʒ	cw		high	complete	
80	70	27	137	cold	1	lɐdeidʒɨ	pt		high	complete	
80	70	28	137	cold	1	lʌɖɛɪgjanʌ	GLM		high	complete	
80	70	29	137	cold	1	lʌɖedʒɨ	m		high	complete	
80	70	30	137	cold	1	lʌɖidʒɨkena	S		high	complete	
80	70	31	137	cold	2	ʈhɐɳɖa	BV		high	complete	
80	70	32	137	cold	2	ʈhɐʈɐ	k		high	complete	
80	70	33	137	cold	2	ʈhare	d		high	complete	
80	70	34	137	cold	2	ʈhãɖɨ	CDT		high	complete	
80	70	35	137	cold	2	ʈhʌɾah	S		high	complete	
80	70	36	137	cold	3	dʒuɖɛ jena	L		high	complete	
80	70	37	137	cold	3	dʒuɖʌ	DRd		high	complete	
80	70	38	137	cold	4	rəbʌŋg	A		high	complete	
80	70	39	137	cold	4	rʌraŋ	K		high	complete	
80	70	40	137	cold	4	rʌraŋt̪a	K		high	complete	
80	70	41	137	cold	4	ruruŋ	H		high	complete	
80	70	42	137	cold	5	ʈhɐr	B		high	complete	
80	70	43	137	cold	5	ʈhare	d		high	complete	
80	70	44	137	cold	5	ʈhʌɾah	S		high	complete	
80	70	45	137	cold	6	lɪjeɖɨ	m		high	complete	
80	70	46	137	cold	6	lijeɽ	t		high	complete	
80	70	47	137	cold	7	ɾejaɽɨ	U		high	complete	
80	70	48	137	cold	8	gɐlat̪ɐnd	Z		high	complete	
80	70	49	137	cold	9	kʌʈru	J		high	complete	
80	70	52	138	right	1	dʒɐuni	B		high	complete	
80	70	53	138	right	1	dʒiuni	MZ		high	complete	
80	70	54	138	right	1	d̪ɐhɪna	A		high	complete	
80	70	55	138	right	1	d̪ehina	V		high	complete	
80	70	56	138	right	1	khʌʊna	CDHKLR		high	complete	
80	70	57	138	right	1	khʌʊna t̪ih	G		high	complete	
80	70	58	138	right	2	dʒɔm	AU		high	complete	
80	70	59	138	right	2	dʒɔm hɔɾ	J		high	complete	
80	70	60	138	right	2	dʒɔm t̪iɲ	m		high	complete	
80	70	61	138	right	2	dʒom hɐn	c		high	complete	
80	70	62	138	right	2	dʒom hɐɲ	t		high	complete	
80	70	63	138	right	2	dʒom hɐn̪t̪e	T		high	complete	
80	70	64	138	right	2	dʒom pɐɽ	U		high	complete	
80	70	65	138	right	2	dʒom t̪ih	Sbdjptw		high	complete	
80	70	66	138	right	3	bhət̪kijɐ	k		high	complete	
80	70	69	139	left	1	ɖeri	B		high	complete	
80	70	70	139	left	1	ɖɪrhi	HK		high	complete	
80	70	71	139	left	1	ɖɪrhija	C		high	complete	
80	70	72	139	left	1	ɖɪrija	DR		high	complete	
80	70	73	139	left	1	dɪrhi t̪ih	G		high	complete	
80	70	74	139	left	1	diri	Z		high	complete	
80	70	75	139	left	1	d̪ɛɾi	DLR		high	complete	
80	70	76	139	left	1	d̪ɪɾih	LM		high	complete	
80	70	77	139	left	2	kɔɲdʒɨ	jp		high	complete	
80	70	78	139	left	2	køɲdʒra hɔr	J		high	complete	
80	70	79	139	left	2	koɲdʒ hɐɲ	t		high	complete	
80	70	80	139	left	2	koɲdʒ t̪ih	bdtw		high	complete	
80	70	81	139	left	2	koɲdʒ t̪iɲ	m		high	complete	
80	70	82	139	left	2	koɲdʒɨ hɐn	c		high	complete	
80	70	83	139	left	2	koɲdʒe hɐn̪t̪e	T		high	complete	
80	70	84	139	left	3	ɖɪbhɾi	D		high	complete	
80	70	85	139	left	3	ɖɪrhija	C		high	complete	
80	70	86	139	left	3	ɖɪrija	DR		high	complete	
80	70	87	139	left	4	baɪjã	V		high	complete	
80	70	88	139	left	4	bãja	A		high	complete	
80	70	89	139	left	4	bʌɪjãt̪ih	S		high	complete	
80	70	90	139	left	5	lɛŋgɐ	k		high	complete	
80	70	91	139	left	5	leŋga pɐɽ	U		high	complete	
80	70	92	139	left	6	pɪkɖi	A		high	complete	
80	70	95	140	near	1	lʌge	KZ		high	complete	
80	70	96	140	near	1	lʌghɛ	BCDGLRSV		high	complete	
80	70	97	140	near	2	ʈhaʋɨ	S		high	complete	
80	70	98	140	near	2	ʈhãure	bdptw		high	complete	
80	70	99	140	near	2	ʈhãʋẽ	C		high	complete	
80	70	100	140	near	3	ʈhavẽre jãh	m		high	complete	
80	70	101	140	near	3	ʈhãure	bdptw		high	complete	
80	70	102	140	near	4	ʈhaʋɨ	S		high	complete	
80	70	103	140	near	4	ʈhãʋ	J		high	complete	
80	70	104	140	near	4	ʈhãʋẽ	C		high	complete	
80	70	105	140	near	4	taṽ	cp		high	complete	
80	70	106	140	near	5	nɐɳe	U		high	complete	
80	70	107	140	near	5	nʌdʒɪ	H		high	complete	
80	70	108	140	near	6	nʌdʒɪ	H		high	complete	
80	70	109	140	near	6	nʌdʒɪk	K		high	complete	
80	70	110	140	near	7	pas	M		high	complete	
80	70	111	140	near	7	pəsɛ̃	k		high	complete	
80	70	112	140	near	8	bɐn̪d̪ɛr	j		high	complete	
80	70	113	140	near	9	sɐtle	T		high	complete	
80	70	114	140	near	a	henaɖ	A		high	complete	
80	70	117	141	far	1	durhija	M		high	complete	
80	70	118	141	far	1	duriha	BV		high	complete	
80	70	119	141	far	1	durijə	Z		high	complete	
80	70	120	141	far	1	d̪ʊɾɾɨ	S		high	complete	
80	70	121	141	far	1	d̪ʊrhɪa	CHKL		high	complete	
80	70	122	141	far	1	d̪uriha	T		high	complete	
80	70	123	141	far	2	sɐŋgiɲ	SUbcdj		high	complete	
80	70	124	141	far	2	sɐŋiɲdʒɨ rejã	m		high	complete	
80	70	125	141	far	2	sɐ̃ŋgiɲdʒɨ	cptw		high	complete	
80	70	126	141	far	2	saŋiŋg	J		high	complete	
80	70	127	141	far	3	duriha	BV		high	complete	
80	70	128	141	far	3	d̪ʊɾɾɨ	S		high	complete	
80	70	129	141	far	3	d̪uɾ	k		high	complete	
80	70	130	141	far	4	ləŋka	A		high	complete	
80	70	131	141	far	4	lʌŋka	DGLR		high	complete	
80	70	132	141	far	5	bese t̪ɐnre	T		high	complete	
80	70	135	142	big	1	bɐʈ	k		high	complete	
80	70	136	142	big	1	rɔʈ	CKMV		high	complete	
80	70	137	142	big	1	roʈ	BCDGLMR		high	complete	
80	70	138	142	big	2	bɐɖe	Bt		high	complete	
81	71	3	142	big	2	bɐdɛʔ	jp		high	complete	
81	71	4	142	big	2	bɐdeʔ	bw		high	complete	
81	71	5	142	big	2	bʌɖa	LS		high	complete	
81	71	6	142	big	2	bʌɖɛ	J		high	complete	
81	71	7	142	big	2	bʌɖka	V		high	complete	
81	71	8	142	big	3	bɐɖɖeʔe	d		high	complete	
81	71	9	142	big	3	bɐdɛʔ	jp		high	complete	
81	71	10	142	big	3	bɐdeʔ	bw		high	complete	
81	71	11	142	big	3	bɐdeʔa	Tcm		high	complete	
81	71	12	142	big	4	usul	DHLR		high	complete	
81	71	13	142	big	5	mɐrɔŋg	U		high	complete	
81	71	14	142	big	6	pot rot	Z		high	complete	
81	71	15	142	big	7	dʒliŋg	A		high	complete	
81	71	18	143	small	1	hɔɖiŋg	Sjpw		high	complete	
81	71	19	143	small	1	hɔdiŋgija	c		high	complete	
81	71	20	143	small	1	hʊɖiɲdʒ	m		high	complete	
81	71	21	143	small	1	hʊɖiŋg	CGHKLMRUmt		high	complete	
81	71	22	143	small	1	ɔdiŋg	J		high	complete	
81	71	23	143	small	2	tʃhot	k		high	complete	
81	71	24	143	small	2	tʃhote	BV		high	complete	
81	71	25	143	small	2	tʃoʈe	A		high	complete	
81	71	26	143	small	2	tʃote rot	Z		high	complete	
81	71	27	143	small	3	mehiʔ	S		high	complete	
81	71	28	143	small	3	miha	b		high	complete	
81	71	29	143	small	3	mihi	d		high	complete	
81	71	30	143	small	4	gunhun	D		high	complete	
81	71	31	143	small	5	kɐtiʔa	T		high	complete	
81	71	34	144	heavy	1	hɐmbɐl	U		high	complete	
81	71	35	144	heavy	1	hɐmbal	CDGHMcjmpw		high	complete	
81	71	36	144	heavy	1	hɐmbala	dt		high	complete	
81	71	37	144	heavy	1	habal	c		high	complete	
81	71	38	144	heavy	1	hʌmal	RSTZb		high	complete	
81	71	39	144	heavy	1	hʌmalt̪a	L		high	complete	
81	71	40	144	heavy	2	odʒɐn	k		high	complete	
81	71	41	144	heavy	2	odʒana	S		high	complete	
81	71	42	144	heavy	2	vɐdʒɐn	V		high	complete	
81	71	43	144	heavy	3	ɖʌbbal	K		high	complete	
81	71	44	144	heavy	4	bodʒhɨ	B		high	complete	
81	71	45	144	heavy	5	bɐɖkha	V		high	complete	
81	71	46	144	heavy	6	dʒʌbʌr	C		high	complete	
81	71	47	144	heavy	7	d̪ohoɪ	R		high	complete	
81	71	48	144	heavy	8	poʈ gɐru	Z		high	complete	
81	71	49	144	heavy	9	bʌgɾa	A		high	complete	
81	71	50	144	heavy	a	best̪e	J		high	complete	
81	71	53	145	light	1	hɐlka	GV		high	complete	
