Form_ID,Position,Kind,Format,Content,Source
d2984,134,comparison,text,Cf. 3498 Ta. toṇṭai . DEDS 494.,"dedr[entry 2984, DEDS 494]"
d2989,181,comparison,text,Cf. 2978 Kol. tokre . DEDS 496 (DBIA 184).,"dedr[entry 2989, DEDS 496]"
d2995,370,comparison,text,"Cf. Mar. takaṭ, takṭẽ metal beaten into a plate or leaf. DED 2425.","dedr[entry 2995, DED 2425]"
d3000,225,comparison,text,Cf. Mar. tagar id. DED 2430.,"dedr[entry 3000, DED 2430]"
d3001,272,comparison,text,Cf. Skt. tamara- id. DED 2431.,"dedr[entry 3001, DED 2431]"
d3002,141,comparison,text,"Cf. Skt. sthakara-, sthagara-, tagara, tagaraka- ; Pali tagara- ; Pkt. ṭagara-, tagara- . DED 2432.","dedr[entry 3002, DED 2432]"
d3013,91,comparison,text,? < Skt. ṭaṅka- a stamped (gold) coin. DED 2442.,"dedr[entry 3013, DED 2442]"
d3016,439,comparison,text,"? Cf. Skt. tarasa- meat. DED (S, N) 2446.","dedr[entry 3016, DED(S, N) 2446]"
d3020,2113,comparison,text,"Cf. Mar. dāṭ thick, tight, close. DED (S, N) 2449, DED 2470.","dedr[entry 3020, DED(S, N) 2449, DED 2470]"
d3022,552,comparison,text,Cf. 2295 Ta. caṭakku .,dedr[entry 3022]
d3025,1126,comparison,text,? Cf. 3072 Ta. tappu. DED(S) 2454.,"dedr[entry 3025, DED(S) 2454]"
d3027,115,comparison,text,Cf. 2946 Pa. ṭanḍi . DED(S) 2456.,"dedr[entry 3027, DED(S) 2456]"
d3031,2841,comparison,text,Cf. 3036 Ta. taṭṭi and 3123 Ta. taḷ. DED(S) 2460.,"dedr[entry 3031, DED(S) 2460]"
d3033,821,comparison,text,"Cf. Pkt. taḍamaḍa- disturbed, DED(S) 2462.","dedr[entry 3033, DED(S) 2462]"
d3036,1018,comparison,text,Cf. 3031 Ta. taṭu .,dedr[entry 3036]
d3039,1334,comparison,text,Cf. 3156 Ka. tāṭu .,dedr[entry 3039]
d3041,139,comparison,text,Cf. 4937 Ta. muṭṭu . DED 2468.,"dedr[entry 3041, DED 2468]"
d3045,4071,comparison,text,Cf. 2408 Ta. caḷi.,dedr[entry 3045]
d3048,265,comparison,text,"Cf. Skt. dor-daṇḍa-, bāhu-daṇḍa- a long arm. DED(S) 2476.","dedr[entry 3048, DED(S) 2476]"
d3049,232,comparison,text,Cf. Mar. tã̄ḍel id. DED 2477.,"dedr[entry 3049, DED 2477]"
d305,430,comparison,text,Cf. note on 3790 Ta. noḷ. DED(S) 258.,"dedr[entry 305, DED(S) 258]"
d3051,149,comparison,text,? < Skt. daṇḍa- . DED 2479.,"dedr[entry 3051, DED 2479]"
d3055,308,comparison,text,"Cf. Apabhraṃśa ( Mahāpurāna ) taṇḍaa- a group, party, assemblage; Mar. tã̄ḍā a train or line (as of cattle), troop, party, company. DED(S) 2483.","dedr[entry 3055, DED(S) 2483]"
d3072,134,comparison,text,? Cf. 3025 Ta. taṭavu . DED(S) 2499.,"dedr[entry 3072, DED(S) 2499]"
d3079,75,comparison,text,Cf. 3171 Ka. dāre-huḷi . DED(S) 2507.,"dedr[entry 3079, DED(S) 2507]"
d3080,188,comparison,text,"Cf. Skt. draviḍa-, dramila-, drāviḍa- . DED 2508.","dedr[entry 3080, DED 2508]"
d3081,317,comparison,text,Cf. Skt. tamaṅga- platform; Pkt. tamaṅga- id. DED 2509.,"dedr[entry 3081, DED 2509]"
d3088,61,comparison,text,? < Skt. takra- buttermilk mixed with water. DED 2517.,"dedr[entry 3088, DED 2517]"
d3097,523,comparison,text,Cf. 2354 Ta. caracara . DED(S) 2525.,"dedr[entry 3097, DED(S) 2525]"
d3105,245,comparison,text,"Cf. 3130 Ka. taḷisu ; the Tu. Te. Go. items with l in the two entries are uncertain of assignment as between *l and *ḷ ; meaning and stem formation have been followed, but such items as Te. Go. talg- still present difficulty. DED(S) 2532.","dedr[entry 3105, DED(S) 2532]"
d311,301,comparison,text,? Cf. 405 Ta. āṟu . DED 262.,"dedr[entry 311, DED 262]"
d3120,558,comparison,text,"Cf. Skt. ( lex. ) tāḍya- = kloman- lung. DED(S, N) 2546.","dedr[entry 3120, DED(S, N) 2546]"
d3123,332,comparison,text,"Cf. 3031 Ta. taṭu . DED(S, N) 2548.","dedr[entry 3123, DED(S, N) 2548]"
d3128,785,comparison,text,Cf. 3253 Nk. (Ch.) tirg- .,dedr[entry 3128]
d3128,814,comparison,text,Cf. Skt. tarala- . DED(S) 2552.,"dedr[entry 3128, DED(S) 2552]"
d3129,108,comparison,text,"Cf. Skt. talāra(ka)-, talavarga- city guard ( Bṛhatkathākośa;Udayasundarīkathā 75); Pkt. talāra- town watchman; Mar. taḷvār an officer of a village; tarāḷ a man of low caste whose duty it is to protect a village. DED(S) 2553.","dedr[entry 3129, DED(S) 2553]"
d3130,290,comparison,text,"Cf. 3105 Ta. tallu , and see note there.",dedr[entry 3130]
d3130,333,comparison,text,"Cf. Apabhraṃśa ( Mahāpurāṇa ) talappa- a stroke, slap with the palm. DED(S, N) 2554.","dedr[entry 3130, DED(S, N) 2554]"
d3131,621,comparison,text,Cf. 3362 Ta. tuḷir . DED 2555.,"dedr[entry 3131, DED 2555]"
d3140,1307,comparison,text,"Cf. 3437 Ta. teṟi . DED(S, N) 2562.","dedr[entry 3140, DED(S, N) 2562]"
d3145,252,comparison,text,Cf. Mar. tarṭē baldness. DED (S) 2566.,"dedr[entry 3145, DED(S) 2566]"
d315,1579,comparison,text,"Cf. 3625 Ta. naṟukku. DED(S, N) 266.","dedr[entry 315, DED(S, N) 266]"
d3151,384,comparison,text,? Cf. 3177 Ta. tāvu . DED(S) 2571.,"dedr[entry 3151, DED(S) 2571]"
d3153,904,comparison,text,Cf. 2427 Ko. ca·k- . DED(S) 2573.,"dedr[entry 3153, DED(S) 2573]"
d3156,369,comparison,text,Cf. 3039 Ta. taṭṭu . DED(S) 2576.,"dedr[entry 3156, DED(S) 2576]"
d3158,942,comparison,text,"Cf. Skt. tāṇḍava- Śiva's dance. DED(S, N) 2578.","dedr[entry 3158, DED(S, N) 2578]"
d3160,324,comparison,text,Cf. Skt. tāta- father. DED(S) 2580.,"dedr[entry 3160, DED(S) 2580]"
d3162,1414,comparison,text,Cf. 3196 Ta. tāṉ. DED(S) 2582.,"dedr[entry 3162, DED(S) 2582]"
d3163,317,comparison,text,Cf. Skt. tāmarasa- id. DED(S) 2583.,"dedr[entry 3163, DED(S) 2583]"
d3164,43,comparison,text,Cf. Skt. tāmra- a kind of leprosy with large red spots. DED 2584.,"dedr[entry 3164, DED 2584]"
d3166,113,comparison,text,? Cf. Go. (Tr.) tārō the queen white ant ( Voc. 1708). DEDS 514.,"dedr[entry 3166, DEDS 514]"
d3170,179,comparison,text,"? Cf. Ta. atar way, path, public road, rule; (communicated by Bh. Krishnamurti). DED (S) 2589.","dedr[entry 3170, DED(S) 2589]"
d3171,81,comparison,text,Cf. 3079 Ta. tamarattai. DED(S) 2590.,"dedr[entry 3171, DED(S) 2590]"
d3175,582,comparison,text,"Cf. Skt. tāli- (Mayrhofer, s.v.). DED 2594.","dedr[entry 3175, DED 2594]"
d3177,369,comparison,text,? Cf. 3151 Pa. tāk- . DED(S) 2596.,"dedr[entry 3177, DED(S) 2596]"
d3178,4614,comparison,text,"Cf. 3184 Ta. tār̤vaṭam . DED(S, N) 2597.","dedr[entry 3178, DED(S, N) 2597]"
d318,121,comparison,text,Cf. 5163 Ta. (i)ravikkai . DED(S) 268.,"dedr[entry 318, DED(S) 268]"
d3182,180,comparison,text,? < Skt. sthālī- . DED 2600.,"dedr[entry 3182, DED 2600]"
d3184,289,comparison,text,Cf. 3178 Ta. tār̤ and 5220 Ta. vaṭam . DED 2602.,"dedr[entry 3184, DED 2602]"
d3196,2617,comparison,text,Cf. 3162 Ta. tām. DED(S) 2612.,"dedr[entry 3196, DED(S) 2612]"
d320,386,comparison,text,Cf. 2421 Te. caṟacu. DED 270.,"dedr[entry 320, DED 270]"
d3202,363,comparison,text,Cf. 3207 Ta. tikai. DED(S) 2618.,"dedr[entry 3202, DED(S) 2618]"
d3205,101,comparison,text,? Cf. 3243 Ma. tirakkuka. DEDS 517.,"dedr[entry 3205, DEDS 517]"
d3207,624,comparison,text,Cf. 3202 Ta. tikil. DED 2621.,"dedr[entry 3207, DED 2621]"
d3219,251,comparison,text,"Cf. Mar. dīḍ, dīḍī a wicket. DED(S, N) 2631.","dedr[entry 3219, DED(S, N) 2631]"
d3224,302,comparison,text,Cf. Mar. dīḍ a bale of cloth. DED 2636.,"dedr[entry 3224, DED 2636]"
d3226,46,comparison,text,? Cf. Ta. taṭi flesh. DED(S) 2638.,"dedr[entry 3226, DED(S) 2638]"
d3229,721,comparison,text,Cf. 3239 Ka. dimmi. DED(S) 2641.,"dedr[entry 3229, DED(S) 2641]"
d3237,50,comparison,text,"Cf. Skt. timilā- a musical instrument; Pkt. timila-, timilā- id. DED(S) 2648.","dedr[entry 3237, DED(S) 2648]"
d3239,275,comparison,text,Cf. 3229 Ta. tippai. DED(S) 2650.,"dedr[entry 3239, DED(S) 2650]"
d3243,306,comparison,text,? Cf. 3205 Konḍa tig-. DED(S) 2661.,"dedr[entry 3243, DED(S) 2661]"
d3253,503,comparison,text,"Cf. Ka. teraḷ , s.v. 3128 Ta. taḷampu . DED(S) 2662.","dedr[entry 3253, DED(S) 2662]"
d3256,138,comparison,text,Cf. Sgh. telakīriya E. agallocha . DED 2665.,"dedr[entry 3256, DED 2665]"
d3265,266,source-note,text,[S. italica Beauv. = P. italicum Linn.] DED 2671.,"dedr[entry 3265, DED 2671]"
d3268,1890,comparison,text,"? Cf. Pkt. ( DNM ) tiṇisa- honeycomb. DED(S, N) 2674.","dedr[entry 3268, DED(S, N) 2674]"
d327,430,comparison,text,Cf. Skt. anala-. DED 277.,"dedr[entry 327, DED 277]"
d328,405,comparison,text,Cf. 2423 Ka. cannu. DED 1999( b ).,"dedr[entry 328, DED 1999(b)]"
d3284,441,comparison,text,Cf. 3553 Ta. tōmpu . DED(S) 2686.,"dedr[entry 3284, DED(S) 2686]"
d3289,78,comparison,text,? Cf. 2977 Kol. ḍokke . From DED(S) 2415.,"dedr[entry 3289, DED(S) 2415]"
d3291,1881,comparison,text,? Cf. 3376( a ) Ta. tūṅku . DED(S) 2693.,"dedr[entry 3291, DED(S) 2693]"
d3293,174,source-note,text,[ S. indica Brongn. = R. circumscissus Linn.] DED 2695.,"dedr[entry 3293, DED 2695]"
d3295,261,comparison,text,? Cf. 3524 Ta. tor̤il. DED 2697.,"dedr[entry 3295, DED 2697]"
d3296,445,comparison,text,"Cf. 2664 Ta. cuṇṭu, coṇṭu, and 3311 Ta. tuṇṭam.",dedr[entry 3296]
d3297,431,comparison,text,"Cf. Mar. tuḍūm, tuḍũb a sort of kettle-drum. DED(S) 2699.","dedr[entry 3297, DED(S) 2699]"
d3298,52,comparison,text,Cf. Skt. truṭi- small cardamoms. DED(S) 2700.,"dedr[entry 3298, DED(S) 2700]"
d3299,184,comparison,text,? Cf. 3356 Ta. tur̤a. DED 2701.,"dedr[entry 3299, DED 2701]"
d3302,222,comparison,text,Cf. 2840 Ka. soṇṭa. DED(S) 2704.,"dedr[entry 3302, DED(S) 2704]"
d3305,1339,comparison,text,? Cf. 3310 Ta. tuṇṭam. DED(S) 2707.,"dedr[entry 3305, DED(S) 2707]"
d3308,924,comparison,text,? Cf. 3563 Ta. tōr̤aṉ . DED 2710.,"dedr[entry 3308, DED 2710]"
d3310,1128,comparison,text,? Cf. 3305 Ta. tuṇi . DED (N) 2712.,"dedr[entry 3310, DED(N) 2712]"
d3311,375,comparison,text,Cf. 2664 Ta. cuṇṭu and 3296 Ta. tuṭi.,dedr[entry 3311]
d3316,187,comparison,text,"Cf. Mar. tutārī a wind instrument, a sort of horn. DED 2718.","dedr[entry 3316, DED 2718]"
d3328,583,comparison,text,Cf. Pkt. tumbillī- honeycomb. DED(S) 2731.,"dedr[entry 3328, DED(S) 2731]"
d333,2960,comparison,text,Cf. 339 Go. āittānā .,dedr[entry 333]
d3331,613,comparison,text,"Cf. 3509 Ma. toppan. DED(S) 2735, 2739.","dedr[entry 3331, DED(S) 2735]"
d3334,335,source-note,text,[Leucas = Phlomis.] DED 2738.,"dedr[entry 3334, DED 2738]"
d335,336,comparison,text,Cf. 15 Ta. akai ; ? cf. 141 Kur. atxā. DED(S) 284.,"dedr[entry 335, DED(S) 284]"
d3355,245,comparison,text,? Cf. 3555 Ta. tōy. DED 2759.,"dedr[entry 3355, DED 2759]"
d3356,469,comparison,text,? Cf. 3299 Ta. tuṭuppu . DED 2760.,"dedr[entry 3356, DED 2760]"
d3362,377,comparison,text,"Cf. 3131 Ta. taḷir . DED(S, N) 2765.","dedr[entry 3362, DED(S, N) 2765]"
d3366,266,comparison,text,"Cf. 3547 Ta. tōṭṭi . DED(S, N) 2769.","dedr[entry 3366, DED(S, N) 2769]"
d3367,2817,comparison,text,"Cf. 3399( a ) Ta. tūr- , Ka. tūṟu.",dedr[entry 3367]
d3367,2854,comparison,text,Cf. Skt. (Hem. Uṇ. 326) turumba- gahanaḥ; Mar. turũb full ( adv. ). DED(S) 2770.,"dedr[entry 3367, DED(S) 2770]"
d3373,270,comparison,text,? Cf. 728 Ta. ū. DED(S) 2775.,"dedr[entry 3373, DED(S) 2775]"
d3376,4111,comparison,text,Cf. 3478 Ta. toṅku ; ? cf. 3291 Ta. tuñcu.,dedr[entry 3376]
d3376,4156,comparison,text,"Cf. OMar. (Master) tūka weight; tūk- to weigh, nod.",dedr[entry 3376]
d3379,81,comparison,text,? Cf. 3380 Ta. tūṇṭu. DED 2781.,"dedr[entry 3379, DED 2781]"
d3380,591,comparison,text,? Cf. 3379 Ta. tūṇṭil . DED 2782.,"dedr[entry 3380, DED 2782]"
d3384,99,comparison,text,"? Cf. Tu. kudaṇè, kudanè the fruit of S. pubescens. DED(N) 2784.","dedr[entry 3384, DED(N) 2784]"
d339,258,comparison,text,Cf. 333 Ta. ā. DEDS 46.,"dedr[entry 339, DEDS 46]"
d3397,863,comparison,text,Cf. 403 Ta. āṟātūṟu. DED(S) 2793.,"dedr[entry 3397, DED(S) 2793]"
d3399,1220,comparison,text,Cf. 3367 Ta. tuṟu .,dedr[entry 3399]
d3400,231,comparison,text,"Cf. Skt. ( lex. ) dūrya- faeces. DED (S, N) 2796.","dedr[entry 3400, DED(S, N) 2796]"
d3402,577,comparison,text,"? Cf. Skt. śūrpa- winnowing basket. DED (S, N) 2798.","dedr[entry 3402, DED(S, N) 2798]"
d3424,68,comparison,text,Cf. 2591 Ta. ciṟai. DED(N) 2819.,"dedr[entry 3424, DED(N) 2819]"
d3425,304,comparison,text,Cf. 3460 Kol. te·r . DEDS 539.,"dedr[entry 3425, DEDS 539]"
d3426,341,comparison,text,Cf. Mar. telãgā Telugu man; adj. talãgī . DED 2820.,"dedr[entry 3426, DED 2820]"
d3434,583,comparison,text,"Cf. Skt. talina- thin, fine, slender, meagre; Pkt. taliṇa- small, slender, weak; taḍiṇa- = virala- . DED(S, N) 2826.","dedr[entry 3434, DED(S, N) 2826]"
d3437,751,comparison,text,"Cf. 3140 Ta. taṟi. DED(S, N) 2829.","dedr[entry 3437, DED(S, N) 2829]"
d3440,677,comparison,text,"Cf. Mar. tirīp gleam of sunshine, hot blaze. DED(S, N) 2832.","dedr[entry 3440, DED(S, N) 2832]"
d3460,63,comparison,text,Cf. 3425 Konḍa terp-. DED (S) 2848.,"dedr[entry 3460, DED(S) 2848]"
d3478,985,comparison,text,Cf. 3376( a ) Ta. tūṅku.,dedr[entry 3478]
d3478,1012,comparison,text,"Cf. Mar. tõgal a head or ear of corn, pendent portion of an ear-ornament. DED(S) 2863.","dedr[entry 3478, DED(S) 2863]"
d3480,4005,comparison,text,Cf. 3536 Go. dohtānā .,dedr[entry 3480]
d3480,4030,comparison,text,Cf. Pkt. toḍara- a kind of garland. DED(S) 2865.,"dedr[entry 3480, DED(S) 2865]"
d3482,1255,comparison,text,Cf. 3545 Ta. tōṭu .,dedr[entry 3482]
d3482,1278,comparison,text,"Cf. Jaina Skt. ( IL 20.193) toḍaka- an anklet. DED(S, N) 2867.","dedr[entry 3482, DED(S, N) 2867]"
d3485,617,comparison,text,"Cf. 3526 Ta. tor̤u . DED(S, N) 2869.","dedr[entry 3485, DED(S, N) 2869]"
d349,188,comparison,text,Cf. Skt. āṭi-. āti- T. ginginianus (to be separated from āti- an aquatic bird). DED 291.,"dedr[entry 349, DED 291]"
d3498,338,comparison,text,"Cf. 2984 Go. ṭoḍra . DED(S, N) 2879.","dedr[entry 3498, DED(S, N) 2879]"
d35,271,comparison,text,? Cf. Skt. aṅgaṇa- courtyard. DED(S) 37.,"dedr[entry 35, DED(S) 37]"
d3500,212,source-note,text,[C. horrida Linn. = C. zeylanica Roxb.] DED(S) 2881.,"dedr[entry 3500, DED(S) 2881]"
d3509,144,comparison,text,Cf. 3331 Ta. tumpai . DED(S) 2890.,"dedr[entry 3509, DED(S) 2890]"
d3512,300,comparison,text,"Cf. 2680 Ko. si·l , Ka. suy . DED 2894.","dedr[entry 3512, DED 2894]"
d3524,898,comparison,text,? Cf. 3295 Ta. tuṭiyaṉ . DED (S) 2903.,"dedr[entry 3524, DED(S) 2903]"
d3526,417,comparison,text,Cf. 3485 Ta. toṭṭi . DED(S) 2905.,"dedr[entry 3526, DED(S) 2905]"
d3528,1615,comparison,text,"? Cf. 3532 Ta. toḷḷ-āyiram . DED(S, N) 2907.","dedr[entry 3528, DED(S, N) 2907]"
d3532,437,comparison,text,Cf. 1025 Ta. oṉpatu and ? cf. 3528 Ta. toḷ . DED 2910.,"dedr[entry 3532, DED 2910]"
d3536,362,comparison,text,Cf. 3480 Ta. toṭu . DED(S) 2914.,"dedr[entry 3536, DED(S) 2914]"
d3538,573,comparison,text,Cf. 2875 Ka. sōge . DED 2916.,"dedr[entry 3538, DED 2916]"
d3541,244,comparison,text,Cf. 2982 Ta. toṅkaṉ . DED(S) 2919.,"dedr[entry 3541, DED(S) 2919]"
d3542,266,comparison,text,"Cf. Skt. dhosaka-, dośā- id. (P. K. Gode, Indian Linguistics 16. 226-31). DED 2920.","dedr[entry 3542, DED 2920]"
d3544,263,comparison,text,"Cf. 3559 Ta. tōl . DED(S, N) 2922.","dedr[entry 3544, DED(S, N) 2922]"
d3545,55,comparison,text,Cf. 3482 Ta. toṭu . DED 2923.,"dedr[entry 3545, DED 2923]"
d3547,619,comparison,text,Cf. 3366 Ta. tuṟaṭṭi . DED(S) 2925.,"dedr[entry 3547, DED(S) 2925]"
d3549,1840,comparison,text,"Cf. Or. toṭā pleasure-garden, mango-tope. DED(S, N) 2927.","dedr[entry 3549, DED(S, N) 2927]"
d355,106,comparison,text,"Cf. 378 Ka. āri , 384 Ta. āli , and 406 Pa. ēdir . DED 297.","dedr[entry 355, DED 297]"
d3553,109,comparison,text,Cf. 3284 Ta. tukir . DED 2931.,"dedr[entry 3553, DED 2931]"
d3554,242,comparison,text,? Cf. 2868 Pe. jō- . DED(S) 2932.,"dedr[entry 3554, DED(S) 2932]"
d3555,998,comparison,text,? Cf. 3355 Ta. tuvai .,dedr[entry 3555]
d3559,1212,comparison,text,Cf. 3544 Ta. tōṭu . DED(S) 2937.,"dedr[entry 3559, DED(S) 2937]"
d356,370,comparison,text,Cf. 5157 Ta. āḷ to rule. DED(S) 298.,"dedr[entry 356, DED(S) 298]"
d3561,58,comparison,text,"Cf. Pkt. ( DNM ) ṭolamba- mahua tree, ḍola- fruit of mahua tree. DEDS (N) 558.",dedr[entry 3561]
d3563,1322,comparison,text,"? Cf. 3308 Ta. tuṇai . DED(S, N) 2939.","dedr[entry 3563, DED(S, N) 2939]"
d3568,197,comparison,text,"Cf. Skt. nagara- town, city. DED 2943.","dedr[entry 3568, DED 2943]"
d357,108,comparison,text,Cf. 135 Ta. ataḷi. DED(N) 299.,"dedr[entry 357, DED(N) 299]"
d3576,641,comparison,text,Cf. 3600 Ta. nampu and 3602 Ta. naya . DED 2951.,"dedr[entry 3576, DED 2951]"
d3584,1500,comparison,text,"Cf. Ta. naḷ middle, centre. DED(S, N) 2959.","dedr[entry 3584, DED(S, N) 2959]"
d3588,1361,comparison,text,Cf. 120 Ta. aṇai. DED 2962.,"dedr[entry 3588, DED 2962]"
d3592,80,comparison,text,Cf. Skt. ( Vaijayantī ) naktaka- owl. DED 2966.,"dedr[entry 3592, DED 2966]"
d3594,100,comparison,text,Cf. 3617 Ta. navu . DED(S) 2969.,"dedr[entry 3594, DED(S) 2969]"
d3596,204,comparison,text,Cf. Skt. ( lex. ) narmaṭha- chin. DED(S) 2971.,"dedr[entry 3596, DED(S) 2971]"
d3598,543,comparison,text,Cf. 3648 Ta. nāmpu . DED(S) 2973.,"dedr[entry 3598, DED(S) 2973]"
d3599,342,comparison,text,Cf. 5510 Ta. veḷḷai-namai . DED(S) 2974.,"dedr[entry 3599, DED(S) 2974]"
d3600,936,comparison,text,Cf. 3576 Ta. naccu and 3602 Ta. naya . DED(S) 2975.,"dedr[entry 3600, DED(S) 2975]"
d3602,1835,comparison,text,"Cf. 3576 Ta. naccu and 3600 Ta. nampu . DED (S, N) 2977.","dedr[entry 3602, DED(S, N) 2977]"
d3610,2032,comparison,text,"Cf. Skt. Nala- n.pr. of a man. DED 2986, 2989, and from DED(S) 2988.","dedr[entry 3610, DED 2986, DED(S) 2988]"
d3613,398,comparison,text,"Cf. 235 Ta. al . DED(S) 2985, 2990.","dedr[entry 3613, DED(S) 2985]"
d3617,242,comparison,text,Cf. 3594 Ta. nama . DED(S) 2994.,"dedr[entry 3617, DED(S) 2994]"
d3619,122,comparison,text,? Cf. 3634 Ta. nāku . DEDS 560.,"dedr[entry 3619, DEDS 560]"
d3625,659,comparison,text,Cf. 315 Ta. aṟu . DED(S) 3001.,"dedr[entry 3625, DED(S) 3001]"
d3627,87,comparison,text,Cf. 5408 Ta. viracu . DED(S) 3003.,"dedr[entry 3627, DED(S) 3003]"
d363,1284,comparison,text,Cf. 377 Ta. ārāy. DED(S) 306.,"dedr[entry 363, DED(S) 306]"
d3634,396,comparison,text,"? Cf. 3619 Ta. navvi . DED(S, N) 3010.","dedr[entry 3634, DED(S, N) 3010]"
d3637,523,comparison,text,"Cf. 3766 Ta. nēṭu , 3794 Ta. nōṭṭam , and 3642 Pa. nã̄ḍ- . DED(S) 3011.","dedr[entry 3637, DED(S) 3011]"
d3638,1694,comparison,text,Cf. Mar. nāṭ a place. DED(S) 3012.,"dedr[entry 3638, DED(S) 3012]"
d364,1643,comparison,text,Cf. 196( b ) Ta. aiya.,dedr[entry 364]
d3642,214,comparison,text,Cf. 3637 Ta. nāṭu . DED(S) 3016.,"dedr[entry 3642, DED(S) 3016]"
d3647,417,comparison,text,Cf. 5154 Ta. yām . DED 3019.,"dedr[entry 3647, DED 3019]"
d3648,186,comparison,text,Cf. 3598 Ta. namai . DED 3020.,"dedr[entry 3648, DED 3020]"
d3650,894,comparison,text,? Cf. 2916 Ta. ñāḷi.,dedr[entry 3650]
d3650,917,comparison,text,Cf. Nahali nāy dog. DED(S) 3022.,"dedr[entry 3650, DED(S) 3022]"
d3655,2412,comparison,text,"Cf. Nahali nālku, nālo four. DED(S) 3024.","dedr[entry 3655, DED(S) 3024]"
d3662,751,comparison,text,"Cf. 3692 Ta. nīḷ . DED(S, N) 3030.","dedr[entry 3662, DED(S, N) 3030]"
d3665,583,comparison,text,? Cf. 3730 Ta. niva . DED(S) 3033.,"dedr[entry 3665, DED(S) 3033]"
d3672,1078,comparison,text,Cf. 3682 Ta. niṟai (in Te. there has been convergence so that separation is impossible); cf. 3770 Ta. nēr . DED(N) 3041.,"dedr[entry 3672, DED(N) 3041]"
d3673,1151,comparison,text,Cf. 3772 Ta. nēr . DED(S) 3042.,"dedr[entry 3673, DED(S) 3042]"
d3675,5176,comparison,text,? Cf. 3689 Kui nīm ba. DED(S) 3043.,"dedr[entry 3675, DED(S) 3043]"
d3676,493,comparison,text,Cf. 2913 Ta. ñālam . DED 3044.,"dedr[entry 3676, DED 3044]"
d368,676,comparison,text,? Cf. 377 Ta. ārāy . DED(S) 313.,"dedr[entry 368, DED(S) 313]"
d3682,4124,comparison,text,"Cf. 3672 Ta. nira (in Te. there has been convergence so that separation is impossible). DED(S, N) 3049.","dedr[entry 3682, DED(S, N) 3049]"
d3684,824,comparison,text,Cf. 3688 Ta. nīm . DED(S) 3051.,"dedr[entry 3684, DED(S) 3051]"
d3688,886,comparison,text,Cf. 3684 Ta. nī . DED(S) 3055.,"dedr[entry 3688, DED(S) 3055]"
d3689,266,comparison,text,? Cf. 3675 Ta. nil . DED(S) 3056.,"dedr[entry 3689, DED(S) 3056]"
d3692,3290,comparison,text,Cf. 3662 Ma. nikaḷam and 3738 Ta. neṭu . DED(S) 3059.,"dedr[entry 3692, DED(S) 3059]"
d3694,282,comparison,text,? < Skt. yuga- . DED(S) 3061.,"dedr[entry 3694, DED(S) 3061]"
d3695,279,comparison,text,Cf. 3697 Ta. nuṅku . DED 3062.,"dedr[entry 3695, DED 3062]"
d3697,524,comparison,text,Cf. 3695 Ta. nukar ; 3791 Ta. noḷ (Pfeiffer). DED 3064.,"dedr[entry 3697, DED 3064]"
d3699,284,comparison,text,Cf. 3715 Ta. nuḷampu and 3779 Ta. no . From DED(S) 3077.,"dedr[entry 3699, DED(S) 3077]"
d37,897,comparison,text,Cf. 137 Ta. atir. DED(S) 39.,"dedr[entry 37, DED(S) 39]"
d3714,3146,comparison,text,"Cf. 4994 Ta. mur̤ai . DED(S, N) 3076.","dedr[entry 3714, DED(S, N) 3076]"
d3715,623,comparison,text,"Cf. 700 Ta. uḷu and 3699 Ka. nusi. DED(S, N) 3077.","dedr[entry 3715, DED(S, N) 3077]"
d372,122,comparison,text,? Cf. 106 Te. aḍḍa.,dedr[entry 372]
d372,144,comparison,text,"Cf. Skt. ālu-, āluka- ebony; kāñcanāra-, kāñcanāla-, kudāra-, kudāla-, kuddā̆la-, kovidāra-, kāntāra- mountain ebony.",dedr[entry 372]
d3730,1771,comparison,text,"Cf. 411 Ta. ika and 870 Ta. ē ; ? cf. 3665 Konḍa niŋ- . DED(S, N) 3091, and from DED 352.","dedr[entry 3730, DED(S, N) 3091, DED 352]"
d3738,2031,comparison,text,Cf. 3692 Ta. nīḷ. DED(S) 3099.,"dedr[entry 3738, DED(S) 3099]"
d3739,1180,comparison,text,"Cf. Mar. nīṭ straight; fit, right, proper. DED(S) 3100.","dedr[entry 3739, DED(S) 3100]"
d3742,123,comparison,text,"< Skt. netra- according to Kitt., but this meaning is not found in Skt., Pkt., or NIA (acc. to Turner). DEDS 576.","dedr[entry 3742, DEDS 576]"
d3744,54,comparison,text,Cf. Skt. ( lex. ) nemi- id. DEDS 577.,"dedr[entry 3744, DEDS 577]"
d3746,992,comparison,text,Cf. 5496( b ) Ta. veṇ-ṇey. DED(S) 3104.,"dedr[entry 3746, DED(S) 3104]"
d3751,186,comparison,text,? Cf. Kol. (Kin.) mirjeṛ intestines (Kamaleswaran). DED(N) 3110.,"dedr[entry 3751, DED(N) 3110]"
d3758,638,comparison,text,"Cf. 5020( b ) for Ko. and To. DED(S, N) 3109, DEDS 827 (Su. 1973, p. 141: Kui-Kuwi *neṟ- > *nṟe- > re- ).","dedr[entry 3758, DED(S, N) 3109, DEDS 827]"
d3766,390,comparison,text,Cf. 3637 Ta. nāṭu and 3794 Ta. nōṭṭam. DED(N) 3121.,"dedr[entry 3766, DED(N) 3121]"
d377,849,comparison,text,Cf. 363 Ta. āy and ? 368 Ta. ār. DED 319.,"dedr[entry 377, DED 319]"
