section,pdf_page,printed_page,top,native,raw_head,form,pos,gloss,cdial_ids,link_method,etymology,ocr_confidence,confidence,review_reasons,gold_rows,raw_entry
later_gurus,339,304,1274,,paracūnu,paracūnu,adj,very few,,unlinked,,87.14061216666666,0.77,,,"paracūnu, adj. ‘ very few’, in pūrabi janami paracūna kamāe NnA3. M4."
later_gurus,339,304,1320,,[para- + 4889 cūrna-: cf. H.P. parcün ‘ meal,[para- + 4889 cūrna-: cf. H.P. parcün ‘ meal,f,,4889,explicit,"para- + 4889 cūrna-: cf. H.P. parcün ‘ meal, fiour °",75.30907327272728,0.28,missing_gloss;suspicious_headword,,"[para- + 4889 cūrna-: cf. H.P. parcün ‘ meal, fiour °]"
later_gurus,339,304,1363,,"paran? (pā- Bh6"")",paran,m,,,unlinked,,68.65174578571428,0.38,missing_gloss,,"paran? (pā- Bh6""), m. ‘ refuge, support °, e.g. āāpu chaddi sadā rahai paranai"
later_gurus,339,304,1409,,RaV21. M3,RaV21. M,m,,,unlinked,for Sk. pranaya- ??,85.59835385714287,0.32,missing_gloss;suspicious_headword,,"RaV21. M3, M52. [for Sk. pranaya- ??]"
later_gurus,339,304,1454,,parati,parati,f,another,,unlinked,= °PARATRIA,75.0284118888889,0.6499999999999999,,,"parati, f. ‘ another’s wife °. M5. [= °PARATRIA]"
later_gurus,339,304,1498,,paradrohi,paradrohi,adj,injuring others °,6646,explicit,para- + 6646 drohin-]),75.83652654545455,0.7299999999999999,,,"paradrohi, adj. ‘ injuring others °. M4. [para- + 6646 drohin-])"
later_gurus,339,304,1542,,parādhu,parādhu,m,"sin °: parādhī, m. ‘ sinner °",,rejected,"= °APARĀDHU, -1)",62.250020846153845,0.57,unverified_cdial_candidate,,"parādhu, m. ‘sin °: parādhī, m. ‘ sinner °’. M519. [= °APARĀDHU, -1)"
later_gurus,339,304,1587,,parithā,parithā,pp,served °,7879,explicit,7879 parivista-,68.4579324,0.7299999999999999,,,"parithā, pp. of °PaRĪsI ‘ served °. M4r. [7879 parivista-]"
later_gurus,339,304,1633,,paieti,paieti,vt,,10942,crossref,= PALETI,64.5637605,0.46,missing_gloss,,"paieti, v.t. * wrap °. M5. [= PALETI]"
later_gurus,339,304,1677,,parosi,parosi,vt,,,unlinked,"= ""PaRisI",72.5824973,0.38,missing_gloss,,"parosi, v.t. ‘ serve (food) °. M4, M5. [= ""PaRisI]"
later_gurus,339,304,1719,,palaka (-c),palaka,f,,,unlinked,,80.6365038125,0.5,missing_gloss,,"palaka (-c), f. ‘eyelash °; palaka na lāgai AsC14 ‘is unable to sleep °: but usu."
later_gurus,339,304,1760,,as adv. ‘for a moment’. M4,as adv. ‘for a moment’. M,m,,,unlinked,"< °PaLu, with ext. as BINDAKA, MUHATTAKA, °RATTAKA, etc. ; also Pers. palak ‘ eyelash °",87.0773442576923,0.32,missing_gloss;suspicious_headword,,"as adv. ‘for a moment’. M4, M5!°, [< °PaLu, with ext. as BINDAKA, MUHATTAKA, °RATTAKA, etc. ; also Pers. palak ‘ eyelash °]"
later_gurus,339,304,1850,,"palaci (-āi"")",palaci,vi,"become addicted to, acquire liking for",8737,explicit,8737 *prarajyate),77.21685920833333,0.7299999999999999,,,"palaci (-āi""), v.i. ‘become addicted to, acquire liking for’. M35, M5. [8737 *prarajyate)"
later_gurus,340,305,46,,palhari,palhari,vt,"abandon, shun °",7899,crossref,= °PARAHARI,77.90934788888889,0.7299999999999999,,,"palhari, v.t. ‘ abandon, shun °. M37. [= °PARAHARI]"
later_gurus,340,305,89,,palāina (-xa),palāina,f,"flight, running away °.",7960,explicit,7960 palāsa-,76.41071877272728,0.7299999999999999,,,"palāina (-xa), f. ‘ flight, running away °. M55. [7956 palāyana-] pålāsa, ni. ‘ the tree Butea frondosa ’. M42. [7960 palāsa-]]"
later_gurus,340,305,178,,pavārā (pā-),pavārā,m,,8795,explicit,8795 pravāda- + -da-,68.84537425,0.46,missing_gloss,,"pavārā (pā-), m. * row, quarrel °. M5?r. [8795 pravāda- + -da-]"
later_gurus,340,305,222,,pāsāru,pāsāru,m,,8835,explicit,8835 prasāra-: cf. °PÄĀHÄRĀ,68.4251558,0.46,missing_gloss,,"pāsāru, m. ‘ shopkeeper °. M5""(S117]). [8835 prasāra-: cf. °PÄĀHÄRĀ]"
later_gurus,340,305,267,,"pākasāla (-ra"")",pākasāla,f,kitchen °,,unlinked,Sk. pākasālā-,69.08365844444444,0.6499999999999999,,,"pākasāla (-ra""), f. ‘ kitchen °. M53. [Sk. pākasālā-]"
later_gurus,340,305,311,,"pākhu (-ā', -ī1)",pākhu,m,"side; refuge, protection",,unlinked,,80.54378276923077,0.77,,,"pākhu (-ā', -ī1), m. ‘side; refuge, protection’: also ppn. ‘ beside, towards ’."
later_gurus,340,305,357,,M4,M,m,,7627,explicit,7627 pakşa-,69.4319095,0.46,missing_gloss,,"M4, M53. [7627 pakşa-]"
later_gurus,340,305,400,,pāgi,pāgi,vt,,,unlinked,pragāhate ?,72.0219428,0.38,missing_gloss,,"pāgi, v.t. * immerse in, delight °. M5%r. [pragāhate ?]"
later_gurus,340,305,444,,pātat,pātat,f,"courtesan, dancing girl °",,unlinked,pāātra-,74.783112,0.6499999999999999,,,"pātat, f. ‘ courtesan, dancing girl °. M5. [pāātra-]"
later_gurus,340,305,489,,pānihāru (-ā),pānihāru,m,,,unlinked,??,70.7413096,0.38,missing_gloss,,"pānihāru (-ā), m. ‘ water carrier °, M53. [= °PANIHÄRĪI] pāraca, in mühiā moka bandhamhi nita pāraca Su33. M5"". [??]"
later_gurus,340,305,576,,piāi,piāi,vt,"cause fo be drunk, give to drink °",,unlinked,= °PIAÄL PIALI,78.36434720000001,0.6499999999999999,,,"piāi, v.t. ‘ cause fo be drunk, give to drink °’. M33. [= °PIAÄL PIALI]"
later_gurus,340,305,615,,pikhi,pikhi,vt,see °,8994,crossref,= °PEKHI : cf. DIKHI,69.197188,0.7299999999999999,,,"pikhi, v.t. ‘ see °’. M44, M52. [= °PEKHI : cf. DIKHI]"
later_gurus,340,305,663,,pingulu (-uriā Gal15!),pingulu,adj,"lame, cripple °",7649,explicit,7649 *pingula-,71.58669191666667,0.7299999999999999,,,"pingulu (-uriā Gal15!), adj., m. ‘ lame, cripple °. M55. [7649 *pingula-]"
later_gurus,340,305,708,,°picchai: also ext. pichāhām,picchai: also ext. pichāhām,adv,backwards,,unlinked,,76.943971,0.4699999999999999,suspicious_headword,,"°picchai: also ext. pichāhām, adv. ‘ backwards’: picchom, adv. ‘ afterwards ’,"
later_gurus,340,305,753,,"behind ’, ext. picchomde. M3","behind ’, ext. picchomde. M",m,,,unlinked,,89.91468714285715,0.32,missing_gloss;suspicious_headword,,"behind ’, ext. picchomde. M3, M44, M5."
later_gurus,340,305,794,,pitthi,pitthi,f,back °: pithi de ‘turn the back °,8730,explicit,8730 prsti-),67.76878607142858,0.7299999999999999,,,"pitthi, f. ‘ back °: pithi de ‘turn the back °’. M42. [8730 prsti-)"
later_gurus,340,305,841,,pinni,pinni,vt,,8170,explicit,8170 pindayati,78.361432,0.46,missing_gloss,,"pinni, v.t. “ beg °. M5. [8170 pindayati]"
later_gurus,340,305,886,,piāli,piāli,vt,give to drink °,,rejected,= °Piā1,72.3701832,0.57,unverified_cdial_candidate,,"piāli, v.t. “ give to drink °’. M5. [= °Piā1]"
later_gurus,340,305,931,,pici,pici,vi,be drunk,,unlinked,= °risI,73.129065,0.6499999999999999,,,"pici, v.i. ‘ be drunk ’. M3, M4'. [= °risI]"
later_gurus,340,305,975,,pithā,pithā,pp,ground °: also m. ‘a kind of bread,8218,explicit,8218 pista-,73.86000952941176,0.7299999999999999,,,"pithā, pp. of °rīsI ‘ ground °: also m. ‘a kind of bread ’. M5°. [8218 pista-]"
later_gurus,340,305,1017,,pipa,pipa,f,fruit of the tree Ficus religiosa °,8208,explicit,8208 piplu-] :,85.34548514285714,0.85,,,"pipa, f. ‘ fruit of the tree Ficus religiosa °. M4. [8208 piplu-] :"
later_gurus,340,305,1063,,pilaku,pilaku,m,,,unlinked,,80.7725845,0.5,missing_gloss,,"pilaku, m. ‘ elephant-driver, mahout °. M3. (< Pers. pil]"
later_gurus,340,305,1108,,pirhi,pirhi,f,"stool, throne (of the Guruship) °: ‘ offspring, descendants",,unlinked,,83.295322,0.77,,,"pirhi, f. ‘ stool, throne (of the Guruship) °: ‘ offspring, descendants ’; in vaddhī"
later_gurus,340,305,1153,,veli bahu pirhi cālì A3101. M4?,veli bahu pirhi cālì A3101. M4,m,,8222,explicit,8222 pīthikā-,66.1157211,0.28,missing_gloss;suspicious_headword,,"- veli bahu pirhi cālì A3101. M4?, M5. [8222 pīthikā-]"
later_gurus,340,305,1197,,puni,puni,vt,sift °,8277,explicit,8277 punāti,59.79626857142858,0.7299999999999999,,,"puni, v.t. ‘sift °. M5. [8277 punāti]"
later_gurus,340,305,1239,,putalā,putalā,m,,8269,explicit,"8269 *putrala-, putrikā-",77.38177507142858,0.46,missing_gloss,,"putalā, m. ‘ image, effigy °: sim. putari, f. M32, M54. [8269 *putrala-, putrikā-]"
later_gurus,340,305,1283,,"punahacaranas (-nā', -cāra)",punahacaranas,m,"acts winning religious merit, meritorious deeds °",,unlinked,for Sk. *punyāscarana- ?,77.9961857936508,0.6499999999999999,,,"punahacaranas (-nā', -cāra), mp. ‘acts winning religious merit, meritorious deeds °. M55. [for Sk. *punyāscarana- ?]"
later_gurus,340,305,1370,,pūlu,pūlu,m,"sheaf, bundle of grass °",8349,explicit,8349 pūla-,75.90294872727273,0.7299999999999999,,,"pūlu, m. ‘ sheaf, bundle of grass °. M5t. [8349 pūla-]"
later_gurus,340,305,1415,,pekhanāā,pekhanāā,m,,,rejected,899] prekşsana-,67.93887233333334,0.3,missing_gloss;unverified_cdial_candidate,,"pekhanāā, m. ‘ show, spectacle °. M9(S123). [899] prekşsana-]"
later_gurus,340,305,1456,,peru,peru,m,foot °,7756,crossref,= °PAIRU,58.68687171428571,0.7299999999999999,,,"peru, m. ‘foot °’. M5r, [= °PAIRU]"
later_gurus,340,305,1499,,paisā,paisā,m,,7761,explicit,7761 *padāmsa-,80.72945675,0.58,missing_gloss,,"paisā, m. ‘ copper °. M9"". [7761 *padāmsa-]"
later_gurus,340,305,1545,,paikānai,paikānai,f,jewel ?,,unlinked,"Pers. paikānī ‘ ruby, turquoise ’ ?",80.46859524999999,0.77,,,"paikānai, f. ? ‘jewel ? ’, in tā kau sumati dei paikānai K!5. M4"". [Pers. paikānī ‘ ruby, turquoise ’ ?]"
later_gurus,340,305,1634,,paikhāka (-ā),paikhāka,f,,,unlinked,Pers. pāy-khāāk : = °PĀKHĀKA] -,75.55794135294117,0.38,missing_gloss,,"paikhāka (-ā), f. ‘ dust under the feet (of) °. M5?t. [Pers. pāy-khāāk : = °PĀKHĀKA] -"
later_gurus,340,305,1676,,°paija,paija,f,honour,,unlinked,,75.2464649,0.6499999999999999,,,"°paija, f.: better with comm. as ‘ honour ’, e.g. rūmanāma kī paija vader mere thākuri āpi rakhīī BaA1. M4, etc."
later_gurus,340,305,1764,,paihdā,paihdā,m,"way, journey °",7753,explicit,7753 *padadanda-,70.73634322222222,0.7299999999999999,,,"paihdā, m. ‘ way, journey °’. M52. [7753 *padadanda-]"
later_gurus,340,305,1809,,paidāāisi,paidāāisi,f,creation °,,unlinked,Pers. paidāish),72.698839625,0.6499999999999999,,,"paidāāisi, f. ‘ creation °’. M5. [Pers. paidāish)"
later_gurus,340,305,1854,,pocāri!,pocāri,vt,"smear, wipe °, in rakkhamhi pocāri mātī kā bhāmĪdā Su20",,unlinked,< Poci,63.02687665384616,0.6499999999999999,,,"pocāri!, v.t. ‘smear, wipe °, in rakkhamhi pocāri mātī kā bhāmĪdā Su20. M5. [< Poci]"
later_gurus,341,306,27,,pocāri? (pu-),pocāri,vt,make love to,8248,explicit,< 8248 *pucca- ?? : = P. puckāārnā,74.52009219444444,0.7299999999999999,,,"pocāri? (pu-), v.t. ‘make love to’, e.g. jiurn kāpurakhu pucārai nārī Gal60. M52. [< 8248 *pucca- ?? : = P. puckāārnā]"
later_gurus,341,306,158,,phaüja,phaüja,f,,,unlinked,Ar. fauj] . -,71.0412048,0.38,missing_gloss,,"phaüja, f. * army °. M52. [Ar. fauj] . -"
later_gurus,341,306,197,,phahi,phahi,vi,,13814,explicit,v.i. < 13814 spāsayati : cf. °PHĀSI,64.6748024,0.46,missing_gloss,,"phahi, v.i. ‘ be caught °. Mit, M5"". [v.i. < 13814 spāsayati : cf. °PHĀSI]"
later_gurus,341,306,247,,phakkā,phakkā,m,mouthful of food °,9034,explicit,9034 *phakk-,79.3894927,0.7299999999999999,,,"phakkā, m. ‘ mouthful of food °. M4. [9034 *phakk-]"
later_gurus,341,306,291,,phaggannu,phaggannu,m,the month February-March,9065,explicit,9065 phalguna-: cf. °PHALAGUŅU,43.729899777777774,0.6099999999999999,low_ocr_confidence,,"phaggannu, m. ‘the month February-March’. M5. [9065 phalguna-: cf. °PHALAGUŅU]"
later_gurus,341,306,380,,phatiha,phatiha,f,victory °,,unlinked,Ar. fath,82.671242625,0.77,,,"phatiha, f. ‘ victory °. M5. [Ar. fath]"
later_gurus,341,306,423,,phandā (-u),phandā,m,,,unlinked,= °PHANDRU,50.121427727272724,0.26,low_ocr_confidence;missing_gloss,,"phandā (-u), m. ‘ noose, trap °. M4"", M5°r. [= °PHANDRU]"
later_gurus,341,306,461,,phani,phani,adj,hooded,9046,explicit,9046 phanin-] -,74.75361783333334,0.7299999999999999,,,"phani, adj. ‘ hooded ’, only as sakasa phani ‘ 1000-headed (of Seşanāga) ’. M52. [9046 phanin-] -"
later_gurus,341,306,560,,vhabbi,vhabbi,vi,"look well, adorn °",13808;14712,explicit,"13808 *sparvati, cf. 14712 *phalph-",73.25588524999999,0.7299999999999999,,,"vhabbi, v.i. ‘look well, adorn °. M527. [13808 *sparvati, cf. 14712 *phalph-]"
later_gurus,341,306,605,,pharahā,pharahā,m,"leaf of door, gate °",9053,explicit,9053 pkala-3,80.60905100000001,0.85,,,"pharahā, m. ‘ leaf of door, gate °. M5. [9053 pkala-3]"
later_gurus,341,306,648,,jJharaku,jJharaku,m,"difference, distinction °",,unlinked,Ar. farq),73.33281063636365,0.6499999999999999,,,"jJharaku, m. ‘ difference, distinction °’ (+ kari). M33. [Ar. farq)"
later_gurus,341,306,692,,yharū,yharū,m,"one who seizes hand, i.e. helper",,unlinked,< °PnaR,76.51111487606838,0.6499999999999999,,,"yharū, m. ‘one who seizes hand, i.e. helper’; in jamakālai vasi jagu bāmdhiā tisa kā pharū na koi VaV1.1. M3. [< °PnaR]"
later_gurus,341,306,783,,pharosi,pharosi,f,"selling °, in galla pharosì kare bahuteri GaV8.2, i.e. ‘ gossiping",,unlinked,Pers. Jarosh?,74.88016633333334,0.6499999999999999,,,"pharosi, f. ‘ selling °, in galla pharosì kare bahuteri GaV8.2, i.e. ‘ gossiping ’. M4. [Pers. Jarosh?]"
later_gurus,341,306,870,,yhārthki!,yhārthki,vi,,9035,explicit,9035 phakkati,58.127505791666664,0.46,missing_gloss,,"yhārthki!, v.i. ‘sin, fornicate °, in paradārā sangi phānmkai S026. M5"". [9035 phakkati]"
later_gurus,341,306,957,,yhāthki?,yhāthki,vi,be misled,,rejected,9032 *phakk-?,64.08423825,0.57,unverified_cdial_candidate,,"yhāthki?, v.i. ‘be misled’, e.g. ati garabai mohi phāmkīì As1l2. M54. [9032 *phakk-?]"
later_gurus,341,306,1047,,hāga,hāga,m,"the Holi festival °. M5"". [9062 phalgu-",9062,explicit,9062 phalgu-',75.45724763636363,0.6099999999999999,suspicious_gloss,,";hāga, m., f. ‘ the Holi festival °. M5"". [9062 phalgu-']]"
later_gurus,341,306,1091,,hāvā,hāvā,adj,disgraced; distracted; exhausted,,unlinked,Pers. fāvā ‘ disgraced °] aa,73.0930813409091,0.6499999999999999,,,";hāvā, adj. ‘ disgraced; distracted; exhausted’. M3, M4, M5. [Pers. fāvā ‘ disgraced °] aa"
later_gurus,341,306,1178,,"yhitaki (-ār?"")",yhitaki,vt,,,unlinked,,52.583765,0.26,low_ocr_confidence;missing_gloss,,"yhitaki (-ār?""), v.t. * curse: phijaka phitakāām M3 (S14) * I curse with curses °."
later_gurus,341,306,1225,,M32,M,m,,,unlinked,< eurrTU -+ -k-,63.45403414285715,0.38,missing_gloss,,"M32, M46, M5. [< eurrTU -+ -k-]]"
later_gurus,341,306,1269,,yhussi,yhussi,m,coward °,9100,explicit,9100 *phussa-,69.87178875000001,0.7299999999999999,,,"yhussi, m. ‘ coward °. M3. [9100 *phussa-]"
later_gurus,341,306,1313,,hüchi,hüchi,f,,,unlinked,,68.77118963636363,0.38,missing_gloss,,"hüchi, f. * foul-mouthed woman °. M5'. (9105 *phūha- + -da-]"
later_gurus,341,306,1358,,pheta,pheta,f,blow °,,unlinked,,83.2208131875,0.77,,,"pheta, f.: better with comm. as ‘ blow °’, cf. jamakālai ki phiri āvai na phetai"
later_gurus,341,306,1401,,"M3 (Bal6), kacchu na lāgai phela M5 (Sal04). M3t",M,m,,13838,explicit,< 13838 *sphityati ? : = P. phet),80.19437704166667,0.58,missing_gloss,,"M3 (Bal6), kacchu na lāgai phela M5 (Sal04). M3t, M5"". [< 13838 *sphityati ? : = P. phet)"
later_gurus,341,306,1491,,yhenu,yhenu,m,foam °,9108,explicit,9108 phena-,74.59362333333334,0.7299999999999999,,,"yhenu, m. ? ‘ foam °. M53. [9108 phena-]"
later_gurus,341,306,1536,,hoku,hoku,adj,,8391,crossref,= °PHOKATU] i l,65.0703427,0.46,missing_gloss,,"hoku, adj. ‘ vain °. M5"". [= °PHOKATU] i l"
later_gurus,341,306,1577,,horu,horu,m,twinkling (of an eye) °,,rejected,cf. 13487 *sphura- ? : = P. phor,80.74750894117648,0.6900000000000001,unverified_cdial_candidate,,"horu, m. ‘ twinkling (of an eye) °. M527. [cf. 13487 *sphura- ? : = P. phor]"
later_gurus,341,306,1662,,jaserā (-0),jaserā,m,,11594,explicit,11594 *vāsakara-,78.41169733333332,0.46,missing_gloss,,"jaserā (-0), m. ‘ resting place, abode °. M3, M57. [11594 *vāsakara-]"
later_gurus,341,306,1707,,ghala,ghala,f,cart ? °,11458,explicit,11458 vakala-,75.65302657291667,0.7299999999999999,,,"ghala, f. ‘cart ? °’, in prāna manu dhanu santa bakala Mg4, i.e. ‘ sacrificed to the saints °’. M57. [11458 vakala-]"
later_gurus,341,306,1798,,ahalā,ahalā,adj,"much, many *",9182,explicit,9182 bakala-,64.15566033333333,0.7299999999999999,,,"ahalā, adj. ‘ much, many *’. M32. [9182 bakala-]"
later_gurus,341,306,1842,,ahuriā,ahuriā,f,"wife, bride °",,rejected,11251] vadhutī-: cf. tvanurti,60.712816000000004,0.57,unverified_cdial_candidate,,"ahuriā, f. ‘ wife, bride °. M5r. [11251] vadhutī-: cf. tvanurti]"
later_gurus,341,306,1884,,"yahori (-ri"")",yahori,vt,,12192,explicit,12192 *vyāghotati),66.84666323076922,0.46,missing_gloss,,"yahori (-ri""), v.t. < turn back, make turn °’. M3, M5"". [12192 *vyāghotati)"
later_gurus,342,307,90,,bakhili,bakhili,f,,,unlinked,< °BAKHĪLA,88.25859966666667,0.5,missing_gloss,,"bakhili, f. ‘ speaking ill of others °. M3, M45. [< °BAKHĪLA]"
later_gurus,342,307,128,,bakhori,bakhori,vt,eat °,,unlinked,"Pers. bakhor, imp. 2s. of khordan : cf. Bucor)",83.53642753333334,0.77,,,"bakhori, v.t. ‘ eat °. M5t. [Pers. bakhor, imp. 2s. of khordan : cf. Bucor)"
later_gurus,342,307,176,,bacarā,bacarā,m,,424,explicit,424 apatya-,90.16719945454545,0.58,missing_gloss,,"bacarā, m. ‘ young (of crane) °. M4, M5. [424 apatya-]"
later_gurus,342,307,221,,battariā,battariā,m,,,unlinked,< °BĀTA,78.4281265,0.38,missing_gloss,,"battariā, m. ‘ traveller °. M5"". [< °BĀTA]"
later_gurus,342,307,263,,batavārā,batavārā,m,highway robber,972,crossref,"°BĀTA + °PĀRI ‘tear, split’: = VAȚAVĀRĀJ",64.92534159090908,0.7299999999999999,,,"batavārā, m. ‘highway robber’. M4, M5c. [°BĀTA + °PĀRI ‘tear, split’: = VAȚAVĀRĀJ"
later_gurus,342,307,354,,batāū,batāū,m,traveller °,,unlinked,= °vatāŬ,75.542138125,0.6499999999999999,,,"batāū, m. ‘ traveller °. M5. [= °vatāŬ]"
later_gurus,342,307,398,,badapanā,badapanā,m,greatness °,,unlinked,*vadratvana-,77.49345814285714,0.6499999999999999,,,"badapanā, m. ‘ greatness °. M5. [*vadratvana-]"
later_gurus,342,307,442,,badiri,badiri,vt,"make big, bring up (child) °",,unlinked,< °BAppĀ,84.03846441666667,0.77,,,"badiri, v.t. ‘ make big, bring up (child) °. M4. [< °BAppĀ]"
later_gurus,342,307,485,,badhāi,badhāi,vt,increase,11376,explicit,11376 vardhate : = °VADHĀI,73.3618751875,0.7299999999999999,,,"badhāi, v.t. ‘ increase ’ : also badhi, v.i. M57, M92. [11376 vardhate : = °VADHĀI]"
later_gurus,342,307,532,,batana,batana,m,mouth °,,unlinked,for Sk. vadana- (X °BĀTA ?): = °BADANU,83.23068950000001,0.77,,,"batana, m. ‘ mouth °. M5. [for Sk. vadana- (X °BĀTA ?): = °BADANU]"
later_gurus,342,307,575,,°batāi,batāi,vt,tell,,unlinked,,84.26440157142858,0.77,,,"°batāi, v.t.: also ‘tell’ (+ de). M5."
later_gurus,342,307,618,,battisa (-īka),battisa,num,,6657,explicit,6657 dvātrimsat-,77.75310879999999,0.46,missing_gloss,,"battisa (-īka), num. ‘ 32 °. M4, M5. [6657 dvātrimsat-]"
later_gurus,342,307,662,,bandasi,bandasi,f,form °,,unlinked,Pers. bandish,82.59844825,0.77,,,"bandasi, f. ‘ form °. M5. [Pers. bandish]"
later_gurus,342,307,708,,badaduāi,badaduāi,f,curse ° (+ lāi),,unlinked,Ar. > Pers. bad-du‘ā,76.16808350000001,0.6499999999999999,,,"badaduāi, f. ‘ curse ° (+ lāi). M5. [Ar. > Pers. bad-du‘ā]"
later_gurus,342,307,752,,bandanu (-ā),bandanu,m,salutation ° (+ kari): sim. banda (according to comm.) in lasakara tarakasabanda banda jiu jru sagalī kita SrA26,11271,explicit,11271 (or Sk.) vandana-,80.81315643650794,0.85,,,"bandanu (-ā), m. ‘ salutation ° (+ kari): sim. banda (according to comm.) in lasakara tarakasabanda banda jiu jru sagalī kita SrA26. M520. [11271 (or Sk.) vandana-]"
later_gurus,342,307,884,,badanārmu,badanārmu,adj,,,unlinked,Pers. bad-nāām x °NA`U,53.4157509,0.26,low_ocr_confidence;missing_gloss,,"badanārmu, adj. “ dishonoured °. M3r. [Pers. bad-nāām x °NA`U]"
later_gurus,342,307,929,,badali (-āāku SoV22.1),badali,vi,,,unlinked,"< Ar. badal],",77.80738545454545,0.38,missing_gloss,,"badali (-āāku SoV22.1), v.i. * change °. M31. [< Ar. badal],"
later_gurus,342,307,974,,bandi?,bandi,vt,salute respectfully °,11270,explicit,11270 (or Sk.) vandate),86.78667072727272,0.85,,,"bandi?, v.t. ‘ salute respectfully °. M5. [11270 (or Sk.) vandate)"
later_gurus,342,307,1019,,bandi’,bandi’,f,,9135,explicit,"f. < °BANDĀ, or 9135 bandī-",81.2567613076923,0.39999999999999997,missing_gloss;suspicious_headword,,"bandi’, f. ‘ female slave °. M3(SrV18.2). [f. < °BANDĀ, or 9135 bandī-]"
later_gurus,342,307,1063,,bandimoca,bandimoca,m,liberator from captivity (of God),,unlinked,°Banni! + Sk. moca(ka)-,78.31643772727273,0.6499999999999999,,,"bandimoca, m. ‘liberator from captivity (of God)’. M5?r. [°Banni! + Sk. moca(ka)-]"
later_gurus,342,307,1150,,"bamdhānu (-a', -3"")",bamdhānu,m,,9141,explicit,9141 *bandhāna-,80.99175075641026,0.58,missing_gloss,,"bamdhānu (-a', -3""), m. ‘ construction, foundation; solid form ° (+ kari). M1, M54. [9141 *bandhāna-]"
later_gurus,342,307,1239,,bandhipu (-0),bandhipu,m,relative °,,unlinked,= °BANDHAPU,81.81180522222222,0.77,,,"bandhipu (-0), m. ‘ relative °. M53. [= °BANDHAPU]"
later_gurus,342,307,1279,,°banāi,banāi,vt,,,unlinked,,57.70810316666667,0.38,missing_gloss,,"°banāi, v.t.: also * make’. M5."
later_gurus,342,307,1328,,babārā,babārā,m,talking nonsense °. M5,,unlinked,"cf. BARARĀI] ,",72.7230133,0.6499999999999999,,,"babārā, m. ‘ talking nonsense °. M5'. [cf. BARARĀI] ,"
later_gurus,342,307,1370,,barakhuradāra,barakhuradāra,adj,"prosperous, successful °",,unlinked,Pers. bar-khurdār,80.92232644444444,0.77,,,"barakhuradāra, adj. ‘ prosperous, successful °. M5t. [Pers. bar-khurdār]"
later_gurus,342,307,1413,,baralu,baralu,m,"craziness, madness",,unlinked,?? : = P. baral: cf. ARALU BARALU] .,73.84269604444444,0.6499999999999999,,,"baralu, m. ‘craziness, madness’: baraliā S136, pp. ‘gone mad’. M3s. [?? : = P. baral: cf. ARALU BARALU] ."
later_gurus,342,307,1502,,bararāāi,bararāāi,vi,talk in one,9122,explicit,cf. 9122 *badabada-,82.49628475,0.85,,,"bararāāi, v.i. ‘ talk in one’s sleep °. M5. [cf. 9122 *badabada-]"
later_gurus,342,307,1546,,barā,barā,adj,,11308,explicit,11308 vara-?),75.21380244444444,0.46,missing_gloss,,"barā, adj. ‘ good, best °. M5"". [11308 vara-?)"
later_gurus,342,307,1589,,barāāha,barāāha,m,wild boar,11325,explicit,11325 varāha-,79.545016625,0.7299999999999999,,,"barāāha, m. ‘ wild boar’. M5. [11325 varāha-]]"
later_gurus,342,307,1633,,barīā,barīā,f,,,unlinked,< °BĀRA,76.94732184615386,0.38,missing_gloss,,"barīā, f. ‘ time, turn, occasion °. M5?° (usu. 1), M9. [< °BĀRA]]"
later_gurus,342,307,1679,,baladu,baladu,m,,9176,explicit,9176 balivarda-,89.84424633333333,0.58,missing_gloss,,"baladu, m. ‘ ox °. M4, M5. [9176 balivarda-]"
later_gurus,342,307,1723,,balanu,balanu,m,household goods °,11406,explicit,11406 valana- ?? : cf. VALEVĀ,75.02624466666666,0.7299999999999999,,,"balanu, m. ‘ household goods °’, as balana baratana, mp. ‘ goods and chattels °. M52. [11406 valana- ?? : cf. VALEVĀ]"
later_gurus,342,307,1809,,balabañcu (-ā),balabañcu,m,"deceit, trickery",,unlinked,,86.55377258333334,0.77,,,"balabañcu (-ā), m. ‘deceit, trickery ’ (+ kari): balabañcīā M4 (BgC3), adj."
later_gurus,342,307,1858,,‘ deceitful °. M4,‘ deceitful °. M,m,,,rejected,11421 vali- + Sk. vañoā- ? : = VALAVAÑŇCU,77.52105628571428,0.12,missing_gloss;unverified_cdial_candidate;suspicious_headword,,"‘ deceitful °. M4, M54. [11421 vali- + Sk. vañoā- ? : = VALAVAÑŇCU]"
later_gurus,342,307,1902,,balūā,balūā,f,sand °,,unlinked,< °BĀLŪ,76.019895375,0.6499999999999999,,,"balūā, f. ‘ sand °’. M5. [< °BĀLŪ]"
later_gurus,342,307,1946,,bāāsā,bāāsā,m,,,unlinked,Pers. bāska),64.449769375,0.38,missing_gloss,,"bāāsā, m. ‘ sparrow-hawk °. M5(Sa61). [Pers. bāska)"
later_gurus,343,308,75,,bāgāti,bāgāti,f,garden °,,unlinked,Pers. bāghāt ‘ gardens °,72.88242281818181,0.6499999999999999,,,"bāgāti, f. ‘ garden °. M5r. [Pers. bāghāt ‘ gardens °]"
