section,pdf_page,printed_page,top,native,raw_head,form,pos,gloss,cdial_ids,link_method,etymology,ocr_confidence,confidence,review_reasons,gold_rows,raw_entry
later_gurus,338,303,709,,nimānu,nimānu,m,,,unlinked,vs. °NIMĀNĀJ,78.20669255555555,0.38,missing_gloss,,"nimānu, m. ‘ dishonour °. M5 (BlC4). [vs. °NIMĀNĀJ"
later_gurus,338,303,751,,nimmuniādā (nimuniādā),nimmuniādā,adj,"having no foundation, baseless, infirm °",,unlinked,nis- + Pers. bunyāād,78.07202329545456,0.6499999999999999,,,"nimmuniādā (nimuniādā), adj. ‘ having no foundation, baseless, infirm °’. M52. [nis- + Pers. bunyāād]"
later_gurus,338,303,839,,nirakhi,nirakhi,vt,"look at, see °. M45, M54., [7280 nirīksate] niranaü, in kketi miālām ucciām gharu uccā niranauü GjV21.1, comm. ‘I see",,unlinked,??,75.65306150793651,0.5299999999999999,suspicious_gloss,,"nirakhi, v.t. ‘look at, see °. M45, M54., [7280 nirīksate] niranaü, in kketi miālām ucciām gharu uccā niranauü GjV21.1, comm. ‘I see’, or ‘* fresh water °>—??. M3r. [??]"
later_gurus,338,303,1058,,nisi,nisi,vs,is not,,unlinked,"ef., °NīmmI (ls.]): = Sir. nissi",60.148604266666666,0.6499999999999999,,,"nisi, v.s. ‘is not’, in kicchu nīsī chandā JtCl. M5å. [ef., °NīmmI (ls.]): = Sir. nissi]"
later_gurus,338,303,1144,,niri?,niri,vt,,7143,explicit,7143 *nikirati,81.456183,0.58,missing_gloss,,"niri?, v.t. ‘ irrigate, water °. M3 (SrA19). [7143 *nikirati]"
later_gurus,338,303,1188,,niri?,niri,vt,serve (food) °,,unlinked,T162 *nigatayati,69.73767933333335,0.6499999999999999,,,"niri?, v.t. ‘ serve (food) °. M52. [T162 *nigatayati]"
later_gurus,338,303,1235,,nüra,nüra,m,,,unlinked,Ar. nür,77.39310228571428,0.38,missing_gloss,,"nüra, m. ‘light °. M52t, [Ar. nür]"
later_gurus,338,303,1278,,netrā,netrā,m,,7588,explicit,7588 netra-3,82.5422774,0.58,missing_gloss,,"netrā, m. ‘ rope, halter °. M5 (Ga160). [7588 netra-3]"
later_gurus,338,303,1540,,i.e. ‘ again and again °’. M3,i.e. ‘ again and again °’. M,m,,,unlinked,,82.80126622222222,0.32,missing_gloss;suspicious_headword,,"i.e. ‘ again and again °’. M3, M4, M5."
later_gurus,338,303,1670,,passi,passi,vt,,8012,explicit,8012 pasyati,67.318770875,0.46,missing_gloss,,"passi, v.t. * see °. M584, [8012 pasyati]"
later_gurus,338,303,1760,,pahilavānu (ext. -arā),pahilavānu,m,,,unlinked,Pers. pahlavān,76.0918031,0.38,missing_gloss,,"pahilavānu (ext. -arā), m. * wrestler °. M5"". [Pers. pahlavān]"
later_gurus,338,303,1891,,pahu,pahu,ppn,from °,,unlinked,= Ħ°PANI,71.53485642857143,0.6499999999999999,,,"pahu, ppn. ‘from °. M4. [= Ħ°PANI]"
later_gurus,339,304,0,,pahbhuita,pahbhuita,pp,,,unlinked,0110 praonua- | > EK. paruwa-j,55.74426414285715,0.38,missing_gloss,,"pahbhuita, pp. Or PAHUCCI arrive . M97, Mo. [0110 praonua- | > EK. paruwa-j"
later_gurus,339,304,35,,pañku,pañku,m,wing,,unlinked,,70.87903769230769,0.6499999999999999,,,"pañku, m. ‘ wing ’, in pankaja phāthe panka Ph15. M5. (= °PAŃKHU]"
later_gurus,339,304,81,,°pankhi,pankhi,f,,,unlinked,,73.05650361538461,0.38,missing_gloss,,"°pankhi, f. ‘bird °: later m., e.g. pakhi birakhi suhāvarā SrA20. M3, etc."
later_gurus,339,304,174,,pabůn,pabůn,f,destroy,,unlinked,v.c. < °Paci,60.0520221875,0.4699999999999999,suspicious_headword,,"pabůn, f. © mud ’. M4. [= °PAÑKA] °pacāi : also v.t. ‘destroy’, e.g. so karatai āpi pacāiā GaV 10.2. M4. [v.c. < °Paci]"
later_gurus,339,304,259,,pacārā,pacārā,m,proclaiming °,,unlinked,"for Sk. pracāra-: cf. °PACĀRI, and PATĪĀRI?])",70.59627437777777,0.6499999999999999,,,"pacārā, m. ‘ proclaiming °’, only as loka pacārā, e.g. loka pacārā karai dinu rāti SM4.5, i.e. ‘ makes public show ? °. M53. [for Sk. pracāra-: cf. °PACĀRI, and PATĪĀRI?])"
later_gurus,339,304,395,,"pachāu (p. -āviā"")",pachāu,m,,8500,explicit,8500 pracchāya-,74.93960754545455,0.46,missing_gloss,,"pachāu (p. -āviā""), m. ‘ shadow, shade °. M5"". [8500 pracchāya-]"
later_gurus,339,304,439,,pachānū (-nū),pachānū,m,"one who recognizes, one who is aware; friend",,unlinked,< PAcHĀyI: cf. JÄNÖ,62.430521166666665,0.6499999999999999,,,"pachānū (-nū), m. ‘one who recognizes, one who is aware; friend’. M5”. [< PAcHĀyI: cf. JÄNÖ]"
later_gurus,339,304,528,,pachutāpi,pachutāpi,vi,repent °,,unlinked,"= °PacHuTĀI, with Sk. -p-)",67.75183872727273,0.6499999999999999,,,"pachutāpi, v.i. ‘ repent °. M53. [= °PacHuTĀI, with Sk. -p-)"
later_gurus,339,304,618,,M5. [< *pañcajiraka- ?? : = H.P. pañjiri,M5. [< *pañcajiraka- ?? : = H.P. pañjiri,f,,,unlinked,"< *pañcajiraka- ?? : = H.P. pañjiri, f.)",79.75051988888889,0.2,missing_gloss;suspicious_headword,,"M5. [< *pañcajiraka- ?? : = H.P. pañjiri, f.)"
later_gurus,339,304,663,,°pataigu,pataigu,m,the least bit,,unlinked,,72.08333361538462,0.6499999999999999,,,"°pataigu, m.: also adv. ‘the least bit’, e.g. onhām mailu patangu na laggar"
later_gurus,339,304,707,,“8145. M3,“8145. M,m,,,unlinked,,64.83896633333333,0.2,missing_gloss;suspicious_headword,,"“8145. M3, M5(MrS6)."
later_gurus,339,304,793,,M4,M,m,,,unlinked,,96.715694,0.5,missing_gloss,,"M4, M5."
later_gurus,339,304,837,,patiāri,patiāri,vt,make happy,,unlinked,< °PATĪĀRĀ: cf. PACĀRĀ ?,67.91430595833333,0.6499999999999999,,,"patiāri, v.t. ‘make happy’, in loka patīiārai kacchu na poiai Su2. M5. [< °PATĪĀRĀ: cf. PACĀRĀ ?]"
later_gurus,339,304,927,,°pattu,pattu,m,,,unlinked,,73.88930225,0.38,missing_gloss,,"°pattu, m. : also * gourd on kiñguri ’ (RaA1). M3. ,"
later_gurus,339,304,1100,,pamdhānü (pām-),pamdhānü,m,traveller °,,unlinked,= °PAMDHÄŬ,62.56682322222222,0.6499999999999999,,,"pamdhānü (pām-), m. ‘ traveller °. M524. [= °PAMDHÄŬ]"
later_gurus,339,304,1146,,panāābi,panāābi,f,,,unlinked,= ȚPANAHA,68.516411875,0.38,missing_gloss,,"panāābi, f. ‘ refuge °. M54r, [= ȚPANAHA]"
later_gurus,339,304,1190,,papoli (-rċ),papoli,vt,"foster, nourish °",,unlinked,?? : = P. papolnā,69.71777492307692,0.6499999999999999,,,"papoli (-rċ), v.t. ‘ foster, nourish °. M53. [?? : = P. papolnā]"
later_gurus,339,304,1320,,[para- + 4889 cūrna-: cf. H.P. parcün ‘ meal,[para- + 4889 cūrna-: cf. H.P. parcün ‘ meal,f,,4889,explicit,"para- + 4889 cūrna-: cf. H.P. parcün ‘ meal, fiour °",75.30907327272728,0.28,missing_gloss;suspicious_headword,,"[para- + 4889 cūrna-: cf. H.P. parcün ‘ meal, fiour °]"
later_gurus,339,304,1363,,"paran? (pā- Bh6"")",paran,m,,,unlinked,,68.65174578571428,0.38,missing_gloss,,"paran? (pā- Bh6""), m. ‘ refuge, support °, e.g. āāpu chaddi sadā rahai paranai"
later_gurus,339,304,1409,,RaV21. M3,RaV21. M,m,,,unlinked,for Sk. pranaya- ??,85.59835385714287,0.32,missing_gloss;suspicious_headword,,"RaV21. M3, M52. [for Sk. pranaya- ??]"
later_gurus,339,304,1454,,parati,parati,f,another,,unlinked,= °PARATRIA,75.0284118888889,0.6499999999999999,,,"parati, f. ‘ another’s wife °. M5. [= °PARATRIA]"
later_gurus,339,304,1542,,parādhu,parādhu,m,"sin °: parādhī, m. ‘ sinner °",,rejected,"= °APARĀDHU, -1)",62.250020846153845,0.57,unverified_cdial_candidate,,"parādhu, m. ‘sin °: parādhī, m. ‘ sinner °’. M519. [= °APARĀDHU, -1)"
later_gurus,339,304,1633,,paieti,paieti,vt,,10942,crossref,= PALETI,64.5637605,0.46,missing_gloss,,"paieti, v.t. * wrap °. M5. [= PALETI]"
later_gurus,339,304,1677,,parosi,parosi,vt,,,unlinked,"= ""PaRisI",72.5824973,0.38,missing_gloss,,"parosi, v.t. ‘ serve (food) °. M4, M5. [= ""PaRisI]"
later_gurus,339,304,1719,,palaka (-c),palaka,f,,,unlinked,,80.6365038125,0.5,missing_gloss,,"palaka (-c), f. ‘eyelash °; palaka na lāgai AsC14 ‘is unable to sleep °: but usu."
later_gurus,339,304,1760,,as adv. ‘for a moment’. M4,as adv. ‘for a moment’. M,m,,,unlinked,"< °PaLu, with ext. as BINDAKA, MUHATTAKA, °RATTAKA, etc. ; also Pers. palak ‘ eyelash °",87.0773442576923,0.32,missing_gloss;suspicious_headword,,"as adv. ‘for a moment’. M4, M5!°, [< °PaLu, with ext. as BINDAKA, MUHATTAKA, °RATTAKA, etc. ; also Pers. palak ‘ eyelash °]"
later_gurus,340,305,178,,pavārā (pā-),pavārā,m,,8795,explicit,8795 pravāda- + -da-,68.84537425,0.46,missing_gloss,,"pavārā (pā-), m. * row, quarrel °. M5?r. [8795 pravāda- + -da-]"
later_gurus,340,305,222,,pāsāru,pāsāru,m,,8835,explicit,8835 prasāra-: cf. °PÄĀHÄRĀ,68.4251558,0.46,missing_gloss,,"pāsāru, m. ‘ shopkeeper °. M5""(S117]). [8835 prasāra-: cf. °PÄĀHÄRĀ]"
later_gurus,340,305,267,,"pākasāla (-ra"")",pākasāla,f,kitchen °,,unlinked,Sk. pākasālā-,69.08365844444444,0.6499999999999999,,,"pākasāla (-ra""), f. ‘ kitchen °. M53. [Sk. pākasālā-]"
later_gurus,340,305,357,,M4,M,m,,7627,explicit,7627 pakşa-,69.4319095,0.46,missing_gloss,,"M4, M53. [7627 pakşa-]"
later_gurus,340,305,400,,pāgi,pāgi,vt,,,unlinked,pragāhate ?,72.0219428,0.38,missing_gloss,,"pāgi, v.t. * immerse in, delight °. M5%r. [pragāhate ?]"
later_gurus,340,305,444,,pātat,pātat,f,"courtesan, dancing girl °",,unlinked,pāātra-,74.783112,0.6499999999999999,,,"pātat, f. ‘ courtesan, dancing girl °. M5. [pāātra-]"
later_gurus,340,305,489,,pānihāru (-ā),pānihāru,m,,,unlinked,??,70.7413096,0.38,missing_gloss,,"pānihāru (-ā), m. ‘ water carrier °, M53. [= °PANIHÄRĪI] pāraca, in mühiā moka bandhamhi nita pāraca Su33. M5"". [??]"
later_gurus,340,305,576,,piāi,piāi,vt,"cause fo be drunk, give to drink °",,unlinked,= °PIAÄL PIALI,78.36434720000001,0.6499999999999999,,,"piāi, v.t. ‘ cause fo be drunk, give to drink °’. M33. [= °PIAÄL PIALI]"
later_gurus,340,305,708,,°picchai: also ext. pichāhām,picchai: also ext. pichāhām,adv,backwards,,unlinked,,76.943971,0.4699999999999999,suspicious_headword,,"°picchai: also ext. pichāhām, adv. ‘ backwards’: picchom, adv. ‘ afterwards ’,"
later_gurus,340,305,753,,"behind ’, ext. picchomde. M3","behind ’, ext. picchomde. M",m,,,unlinked,,89.91468714285715,0.32,missing_gloss;suspicious_headword,,"behind ’, ext. picchomde. M3, M44, M5."
later_gurus,340,305,841,,pinni,pinni,vt,,8170,explicit,8170 pindayati,78.361432,0.46,missing_gloss,,"pinni, v.t. “ beg °. M5. [8170 pindayati]"
later_gurus,340,305,886,,piāli,piāli,vt,give to drink °,,rejected,= °Piā1,72.3701832,0.57,unverified_cdial_candidate,,"piāli, v.t. “ give to drink °’. M5. [= °Piā1]"
later_gurus,340,305,931,,pici,pici,vi,be drunk,,unlinked,= °risI,73.129065,0.6499999999999999,,,"pici, v.i. ‘ be drunk ’. M3, M4'. [= °risI]"
later_gurus,340,305,1063,,pilaku,pilaku,m,,,unlinked,,80.7725845,0.5,missing_gloss,,"pilaku, m. ‘ elephant-driver, mahout °. M3. (< Pers. pil]"
later_gurus,340,305,1153,,veli bahu pirhi cālì A3101. M4?,veli bahu pirhi cālì A3101. M4,m,,8222,explicit,8222 pīthikā-,66.1157211,0.28,missing_gloss;suspicious_headword,,"- veli bahu pirhi cālì A3101. M4?, M5. [8222 pīthikā-]"
later_gurus,340,305,1239,,putalā,putalā,m,,8269,explicit,"8269 *putrala-, putrikā-",77.38177507142858,0.46,missing_gloss,,"putalā, m. ‘ image, effigy °: sim. putari, f. M32, M54. [8269 *putrala-, putrikā-]"
later_gurus,340,305,1283,,"punahacaranas (-nā', -cāra)",punahacaranas,m,"acts winning religious merit, meritorious deeds °",,unlinked,for Sk. *punyāscarana- ?,77.9961857936508,0.6499999999999999,,,"punahacaranas (-nā', -cāra), mp. ‘acts winning religious merit, meritorious deeds °. M55. [for Sk. *punyāscarana- ?]"
later_gurus,340,305,1415,,pekhanāā,pekhanāā,m,,,rejected,899] prekşsana-,67.93887233333334,0.3,missing_gloss;unverified_cdial_candidate,,"pekhanāā, m. ‘ show, spectacle °. M9(S123). [899] prekşsana-]"
later_gurus,340,305,1499,,paisā,paisā,m,,7761,explicit,7761 *padāmsa-,80.72945675,0.58,missing_gloss,,"paisā, m. ‘ copper °. M9"". [7761 *padāmsa-]"
later_gurus,340,305,1634,,paikhāka (-ā),paikhāka,f,,,unlinked,Pers. pāy-khāāk : = °PĀKHĀKA] -,75.55794135294117,0.38,missing_gloss,,"paikhāka (-ā), f. ‘ dust under the feet (of) °. M5?t. [Pers. pāy-khāāk : = °PĀKHĀKA] -"
later_gurus,340,305,1676,,°paija,paija,f,honour,,unlinked,,75.2464649,0.6499999999999999,,,"°paija, f.: better with comm. as ‘ honour ’, e.g. rūmanāma kī paija vader mere thākuri āpi rakhīī BaA1. M4, etc."
later_gurus,340,305,1809,,paidāāisi,paidāāisi,f,creation °,,unlinked,Pers. paidāish),72.698839625,0.6499999999999999,,,"paidāāisi, f. ‘ creation °’. M5. [Pers. paidāish)"
later_gurus,340,305,1854,,pocāri!,pocāri,vt,"smear, wipe °, in rakkhamhi pocāri mātī kā bhāmĪdā Su20",,unlinked,< Poci,63.02687665384616,0.6499999999999999,,,"pocāri!, v.t. ‘smear, wipe °, in rakkhamhi pocāri mātī kā bhāmĪdā Su20. M5. [< Poci]"
later_gurus,341,306,158,,phaüja,phaüja,f,,,unlinked,Ar. fauj] . -,71.0412048,0.38,missing_gloss,,"phaüja, f. * army °. M52. [Ar. fauj] . -"
later_gurus,341,306,197,,phahi,phahi,vi,,13814,explicit,v.i. < 13814 spāsayati : cf. °PHĀSI,64.6748024,0.46,missing_gloss,,"phahi, v.i. ‘ be caught °. Mit, M5"". [v.i. < 13814 spāsayati : cf. °PHĀSI]"
later_gurus,341,306,291,,phaggannu,phaggannu,m,the month February-March,9065,explicit,9065 phalguna-: cf. °PHALAGUŅU,43.729899777777774,0.6099999999999999,low_ocr_confidence,,"phaggannu, m. ‘the month February-March’. M5. [9065 phalguna-: cf. °PHALAGUŅU]"
later_gurus,341,306,423,,phandā (-u),phandā,m,,,unlinked,= °PHANDRU,50.121427727272724,0.26,low_ocr_confidence;missing_gloss,,"phandā (-u), m. ‘ noose, trap °. M4"", M5°r. [= °PHANDRU]"
later_gurus,341,306,648,,jJharaku,jJharaku,m,"difference, distinction °",,unlinked,Ar. farq),73.33281063636365,0.6499999999999999,,,"jJharaku, m. ‘ difference, distinction °’ (+ kari). M33. [Ar. farq)"
later_gurus,341,306,692,,yharū,yharū,m,"one who seizes hand, i.e. helper",,unlinked,< °PnaR,76.51111487606838,0.6499999999999999,,,"yharū, m. ‘one who seizes hand, i.e. helper’; in jamakālai vasi jagu bāmdhiā tisa kā pharū na koi VaV1.1. M3. [< °PnaR]"
later_gurus,341,306,783,,pharosi,pharosi,f,"selling °, in galla pharosì kare bahuteri GaV8.2, i.e. ‘ gossiping",,unlinked,Pers. Jarosh?,74.88016633333334,0.6499999999999999,,,"pharosi, f. ‘ selling °, in galla pharosì kare bahuteri GaV8.2, i.e. ‘ gossiping ’. M4. [Pers. Jarosh?]"
later_gurus,341,306,870,,yhārthki!,yhārthki,vi,,9035,explicit,9035 phakkati,58.127505791666664,0.46,missing_gloss,,"yhārthki!, v.i. ‘sin, fornicate °, in paradārā sangi phānmkai S026. M5"". [9035 phakkati]"
later_gurus,341,306,957,,yhāthki?,yhāthki,vi,be misled,,rejected,9032 *phakk-?,64.08423825,0.57,unverified_cdial_candidate,,"yhāthki?, v.i. ‘be misled’, e.g. ati garabai mohi phāmkīì As1l2. M54. [9032 *phakk-?]"
later_gurus,341,306,1047,,hāga,hāga,m,"the Holi festival °. M5"". [9062 phalgu-",9062,explicit,9062 phalgu-',75.45724763636363,0.6099999999999999,suspicious_gloss,,";hāga, m., f. ‘ the Holi festival °. M5"". [9062 phalgu-']]"
later_gurus,341,306,1091,,hāvā,hāvā,adj,disgraced; distracted; exhausted,,unlinked,Pers. fāvā ‘ disgraced °] aa,73.0930813409091,0.6499999999999999,,,";hāvā, adj. ‘ disgraced; distracted; exhausted’. M3, M4, M5. [Pers. fāvā ‘ disgraced °] aa"
later_gurus,341,306,1178,,"yhitaki (-ār?"")",yhitaki,vt,,,unlinked,,52.583765,0.26,low_ocr_confidence;missing_gloss,,"yhitaki (-ār?""), v.t. * curse: phijaka phitakāām M3 (S14) * I curse with curses °."
later_gurus,341,306,1225,,M32,M,m,,,unlinked,< eurrTU -+ -k-,63.45403414285715,0.38,missing_gloss,,"M32, M46, M5. [< eurrTU -+ -k-]]"
later_gurus,341,306,1313,,hüchi,hüchi,f,,,unlinked,,68.77118963636363,0.38,missing_gloss,,"hüchi, f. * foul-mouthed woman °. M5'. (9105 *phūha- + -da-]"
later_gurus,341,306,1401,,"M3 (Bal6), kacchu na lāgai phela M5 (Sal04). M3t",M,m,,13838,explicit,< 13838 *sphityati ? : = P. phet),80.19437704166667,0.58,missing_gloss,,"M3 (Bal6), kacchu na lāgai phela M5 (Sal04). M3t, M5"". [< 13838 *sphityati ? : = P. phet)"
later_gurus,341,306,1536,,hoku,hoku,adj,,8391,crossref,= °PHOKATU] i l,65.0703427,0.46,missing_gloss,,"hoku, adj. ‘ vain °. M5"". [= °PHOKATU] i l"
later_gurus,341,306,1577,,horu,horu,m,twinkling (of an eye) °,,rejected,cf. 13487 *sphura- ? : = P. phor,80.74750894117648,0.6900000000000001,unverified_cdial_candidate,,"horu, m. ‘ twinkling (of an eye) °. M527. [cf. 13487 *sphura- ? : = P. phor]"
later_gurus,341,306,1662,,jaserā (-0),jaserā,m,,11594,explicit,11594 *vāsakara-,78.41169733333332,0.46,missing_gloss,,"jaserā (-0), m. ‘ resting place, abode °. M3, M57. [11594 *vāsakara-]"
later_gurus,341,306,1842,,ahuriā,ahuriā,f,"wife, bride °",,rejected,11251] vadhutī-: cf. tvanurti,60.712816000000004,0.57,unverified_cdial_candidate,,"ahuriā, f. ‘ wife, bride °. M5r. [11251] vadhutī-: cf. tvanurti]"
later_gurus,341,306,1884,,"yahori (-ri"")",yahori,vt,,12192,explicit,12192 *vyāghotati),66.84666323076922,0.46,missing_gloss,,"yahori (-ri""), v.t. < turn back, make turn °’. M3, M5"". [12192 *vyāghotati)"
later_gurus,342,307,90,,bakhili,bakhili,f,,,unlinked,< °BAKHĪLA,88.25859966666667,0.5,missing_gloss,,"bakhili, f. ‘ speaking ill of others °. M3, M45. [< °BAKHĪLA]"
later_gurus,342,307,176,,bacarā,bacarā,m,,424,explicit,424 apatya-,90.16719945454545,0.58,missing_gloss,,"bacarā, m. ‘ young (of crane) °. M4, M5. [424 apatya-]"
later_gurus,342,307,221,,battariā,battariā,m,,,unlinked,< °BĀTA,78.4281265,0.38,missing_gloss,,"battariā, m. ‘ traveller °. M5"". [< °BĀTA]"
later_gurus,342,307,354,,batāū,batāū,m,traveller °,,unlinked,= °vatāŬ,75.542138125,0.6499999999999999,,,"batāū, m. ‘ traveller °. M5. [= °vatāŬ]"
later_gurus,342,307,398,,badapanā,badapanā,m,greatness °,,unlinked,*vadratvana-,77.49345814285714,0.6499999999999999,,,"badapanā, m. ‘ greatness °. M5. [*vadratvana-]"
later_gurus,342,307,618,,battisa (-īka),battisa,num,,6657,explicit,6657 dvātrimsat-,77.75310879999999,0.46,missing_gloss,,"battisa (-īka), num. ‘ 32 °. M4, M5. [6657 dvātrimsat-]"
later_gurus,342,307,708,,badaduāi,badaduāi,f,curse ° (+ lāi),,unlinked,Ar. > Pers. bad-du‘ā,76.16808350000001,0.6499999999999999,,,"badaduāi, f. ‘ curse ° (+ lāi). M5. [Ar. > Pers. bad-du‘ā]"
later_gurus,342,307,884,,badanārmu,badanārmu,adj,,,unlinked,Pers. bad-nāām x °NA`U,53.4157509,0.26,low_ocr_confidence;missing_gloss,,"badanārmu, adj. “ dishonoured °. M3r. [Pers. bad-nāām x °NA`U]"
later_gurus,342,307,929,,badali (-āāku SoV22.1),badali,vi,,,unlinked,"< Ar. badal],",77.80738545454545,0.38,missing_gloss,,"badali (-āāku SoV22.1), v.i. * change °. M31. [< Ar. badal],"
later_gurus,342,307,1019,,bandi’,bandi’,f,,9135,explicit,"f. < °BANDĀ, or 9135 bandī-",81.2567613076923,0.39999999999999997,missing_gloss;suspicious_headword,,"bandi’, f. ‘ female slave °. M3(SrV18.2). [f. < °BANDĀ, or 9135 bandī-]"
later_gurus,342,307,1063,,bandimoca,bandimoca,m,liberator from captivity (of God),,unlinked,°Banni! + Sk. moca(ka)-,78.31643772727273,0.6499999999999999,,,"bandimoca, m. ‘liberator from captivity (of God)’. M5?r. [°Banni! + Sk. moca(ka)-]"
later_gurus,342,307,1150,,"bamdhānu (-a', -3"")",bamdhānu,m,,9141,explicit,9141 *bandhāna-,80.99175075641026,0.58,missing_gloss,,"bamdhānu (-a', -3""), m. ‘ construction, foundation; solid form ° (+ kari). M1, M54. [9141 *bandhāna-]"
later_gurus,342,307,1279,,°banāi,banāi,vt,,,unlinked,,57.70810316666667,0.38,missing_gloss,,"°banāi, v.t.: also * make’. M5."
later_gurus,342,307,1328,,babārā,babārā,m,talking nonsense °. M5,,unlinked,"cf. BARARĀI] ,",72.7230133,0.6499999999999999,,,"babārā, m. ‘ talking nonsense °. M5'. [cf. BARARĀI] ,"
later_gurus,342,307,1413,,baralu,baralu,m,"craziness, madness",,unlinked,?? : = P. baral: cf. ARALU BARALU] .,73.84269604444444,0.6499999999999999,,,"baralu, m. ‘craziness, madness’: baraliā S136, pp. ‘gone mad’. M3s. [?? : = P. baral: cf. ARALU BARALU] ."
later_gurus,342,307,1546,,barā,barā,adj,,11308,explicit,11308 vara-?),75.21380244444444,0.46,missing_gloss,,"barā, adj. ‘ good, best °. M5"". [11308 vara-?)"
later_gurus,342,307,1633,,barīā,barīā,f,,,unlinked,< °BĀRA,76.94732184615386,0.38,missing_gloss,,"barīā, f. ‘ time, turn, occasion °. M5?° (usu. 1), M9. [< °BĀRA]]"
later_gurus,342,307,1679,,baladu,baladu,m,,9176,explicit,9176 balivarda-,89.84424633333333,0.58,missing_gloss,,"baladu, m. ‘ ox °. M4, M5. [9176 balivarda-]"
later_gurus,342,307,1858,,‘ deceitful °. M4,‘ deceitful °. M,m,,,rejected,11421 vali- + Sk. vañoā- ? : = VALAVAÑŇCU,77.52105628571428,0.12,missing_gloss;unverified_cdial_candidate;suspicious_headword,,"‘ deceitful °. M4, M54. [11421 vali- + Sk. vañoā- ? : = VALAVAÑŇCU]"
later_gurus,342,307,1902,,balūā,balūā,f,sand °,,unlinked,< °BĀLŪ,76.019895375,0.6499999999999999,,,"balūā, f. ‘ sand °’. M5. [< °BĀLŪ]"
later_gurus,342,307,1946,,bāāsā,bāāsā,m,,,unlinked,Pers. bāska),64.449769375,0.38,missing_gloss,,"bāāsā, m. ‘ sparrow-hawk °. M5(Sa61). [Pers. bāska)"
later_gurus,343,308,75,,bāgāti,bāgāti,f,garden °,,unlinked,Pers. bāghāt ‘ gardens °,72.88242281818181,0.6499999999999999,,,"bāgāti, f. ‘ garden °. M5r. [Pers. bāghāt ‘ gardens °]"
later_gurus,343,308,119,,bāgīicā (ba-),bāgīicā,m,garden °,,unlinked,Pers. bāghīca,78.52891911111111,0.6499999999999999,,,"bāgīicā (ba-), m. ‘ garden °. M52. [Pers. bāghīca]"
later_gurus,343,308,252,,bāthchi (pres. pte. also bañchata),bāthchi,vi,,11478,explicit,11478 (or Sk.) vāñchati,66.36567213333333,0.46,missing_gloss,,"bāthchi (pres. pte. also bañchata), v.i. * desire °. M4‘, M560, M9. [11478 (or Sk.) vāñchati]"
later_gurus,343,308,334,,bāja?,bāja,f,"musical sound ; fame, report °",,unlinked,< °BÄJ1,73.6208835,0.6499999999999999,,,"bāja?, f. ‘ musical sound ; fame, report °. M52. [< °BÄJ1]"
later_gurus,343,308,385,,bāmhjhā,bāmhjhā,adj,,11275,explicit,11275 vandhya-,60.049772625,0.46,missing_gloss,,"bāmhjhā, adj. ‘ barren °. M4!. [11275 vandhya-]"
later_gurus,343,308,431,,bāmtti,bāmtti,vt,,,unlinked,= °vaypi,58.49426928571428,0.38,missing_gloss,,"bāmtti, v.t. ‘ share °.`M5. [= °vaypi]"
later_gurus,343,308,563,,bādhi,bādhi,vt,cut °,,unlinked,= °vappar,73.45657188888889,0.6499999999999999,,,"bādhi, v.t. ‘ cut °’. M4, M5. [= °vappar]"
later_gurus,343,308,606,,bāna,bāna,f,nature °,,unlinked,,73.41805357894737,0.6499999999999999,,,"bāna, f. ‘ nature °’, as ‘ bad habit ’, in jā ke cākara kaü nahī bāna GaA6. M5""."
later_gurus,343,308,651,,batega,batega,adj,relating to forebears °.,,unlinked,adj. < °BÄBĀ] = 'BÄyĪ?,62.66488504545455,0.6499999999999999,,,"batega, adj. ‘ relating to forebears °. M3. [adj. < °BÄBĀ] = 'BÄyĪ?]"
later_gurus,343,308,737,,bāri!,bāri,vt,sacrifice ° (4 jāi),,unlinked,= °vĀāRI,67.0065925,0.6499999999999999,,,"bāri!, v.t. ‘ sacrifice ° (4 jāi). M5. [= °vĀāRI]"
later_gurus,343,308,781,,bāri?,bāri,f,,,unlinked,= °vāgi?,63.561125625,0.38,missing_gloss,,"bāri?, f. ‘ fence °. M5""(Ga16). [= °vāgi?]"
later_gurus,343,308,826,,bāla,bāla,m,,,unlinked,= °vāru,65.79669925,0.38,missing_gloss,,"bāla, mp. ‘ hair °. M4t(Pr2). [= °vāru]"
later_gurus,343,308,915,,°biā (po. biannhi MrV15.34),biā,adj,"besides, furthermore",,unlinked,"cf. ""HORU, BE",58.55383786666667,0.6499999999999999,,,"°biā (po. biannhi MrV15.34), adj.: also cj. ‘besides, furthermore’. M5. [cf. ""HORU, BE]"
later_gurus,343,308,1050,,completely °,completely °,m,,11618,explicit,"11618 *vinnsama-: cf. °BĪSA, ard °vIsuĀ ?",71.00942979999999,0.28,missing_gloss;suspicious_headword,,"completely °, M53. [11618 *vinnsama-: cf. °BĪSA, ard °vIsuĀ ?]"
later_gurus,343,308,1095,,bisūru (-ā),bisūru,m,"distress, pain °",,unlinked,= vIsŪRĀ,70.9057526,0.6499999999999999,,,"bisūru (-ā), m. ‘ distress, pain °’. M5?f. [= vIsŪRĀ]"
later_gurus,343,308,1139,,bihājhi,bihājhi,vt,,,unlinked,= vIBĀJEHI] -,70.003361,0.38,missing_gloss,,"bihājhi, v.t. * buy °. M3, M4, M5?. [= vIBĀJEHI] -"
