PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Raw_Fragments	Notes	Source_Status
154	154	187	sleep!, he slept	Ujjaini-Malvi-Kumardi	1	1	soⁱdʒʌ, sojgʌ	soid(cid:60)(cid:106), soj(cid:73)(cid:106)		response
154	154	187	sleep!, he slept	Ujjaini-Malvi-Jokhar	1	1	soⁱdʒʌ, sogʌjo	soid(cid:60)(cid:106), so(cid:73)(cid:106)jo		response
154	154	187	sleep!, he slept	Ujjaini-Malvi-Bercha	1	1	sov, sojgjo	sov, soj(cid:73)jo		response
154	154	187	sleep!, he slept	Ujjaini-Malvi-Moondikhedi	1	1	soⁱdʒɑ, soⁱgʌjo	soid(cid:60)(cid:35), soi(cid:73)(cid:106)jo		response
154	154	187	sleep!, he slept	Rajwadi-Malvi-Lojithara	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
154	154	187	sleep!, he slept	Rajwadi-Malvi-Bhimakhedi	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
154	154	187	sleep!, he slept	Rajwadi-Malvi-Kishorpura	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
154	154	187	sleep!, he slept	Rajwadi-Malvi-Bhunyakhedi	1	1	hujdʒao, hujgjo	hujd(cid:60)ao, huj(cid:73)jo		response
154	154	187	sleep!, he slept	Rajwadi-Malvi-Jesingpura	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
154	154	187	sleep!, he slept	Rajwadi-Malvi-Bhandia	1	1	hujdʒao, hujgjo	hujd(cid:60)ao, huj(cid:73)jo		response
154	154	187	sleep!, he slept	Umadwadi-Malvi-Jhadmu	1	1	soⁱdʒɑ, soⁱgʌjo	soid(cid:60)(cid:35), soi(cid:73)(cid:106)jo		response
154	154	187	sleep!, he slept	Umadwadi-Malvi-Semlikakad	1	1	sodʒao, sogʌjɑ	sod(cid:60)ao, so(cid:73)(cid:106)j(cid:35)		response
154	154	187	sleep!, he slept	Umadwadi-Malvi-Semlikakad	1	2	sodʒao, sojɑ	sod(cid:60)ao, soj(cid:35)		response
154	154	187	sleep!, he slept	Umadwadi-Malvi-Sagpur	1	1	sodʒɑ, sogɑjo	sod(cid:60)(cid:35), so(cid:73)(cid:35)jo		response
154	154	187	sleep!, he slept	Umadwadi-Malvi-Paldyabana	3	1	poɖdʒɑ, poɖgajo	po(cid:122)d(cid:60)(cid:35), po(cid:122)(cid:73)ajo		response
154	154	187	sleep!, he slept	Umadwadi-Malvi-Mungavali	1	1	soⁱdʒʌ, sojgʌ	soid(cid:60)(cid:106), soj(cid:73)(cid:106)		response
154	154	187	sleep!, he slept	Umadwadi-Malvi-Mungavali	1	2	soⁱdʒʌ, sogʌjo	soid(cid:60)(cid:106), so(cid:73)(cid:106)jo		response
154	154	187	sleep!, he slept	Sondhwadi-Malvi-Harnauda	1	1	hujdʒao, hujgjo	hujd(cid:60)ao, huj(cid:73)jo		response
154	154	187	sleep!, he slept	Sondhwadi-Malvi-Narana	1	1	hodʒɑ, hut̪ot̪ʰo	hod(cid:60)(cid:35), hut(cid:196)ot(cid:196)ho		response
154	154	187	sleep!, he slept	Sondhwadi-Malvi-Adakhedi	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
154	154	187	sleep!, he slept	Sondhwadi-Malvi-Era	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
154	154	187	sleep!, he slept	Sondhwadi-Malvi-Deevdi	1	1	hɔdʒʌo, hogjʌ	h(cid:107)d(cid:60)(cid:106)o, ho(cid:73)j(cid:106)		response
154	154	187	sleep!, he slept	Sondhwadi-Malvi-Jamli	1	1	huⁱdʒʌ, huⁱgjʌ	huid(cid:60)(cid:106), hui(cid:73)j(cid:106)		response
154	154	187	sleep!, he slept	Gond-Malvi-Kalwar	1	1	sodʒɑ, solijo	sod(cid:60)(cid:35), solijo		response
154	154	187	sleep!, he slept	Gond-Malvi-Samapura	1	1	soⁱdʒɑ, soⁱgʌjo	soid(cid:60)(cid:35), soi(cid:73)(cid:106)jo		response
154	154	187	sleep!, he slept	Bhil-Malvi-Bhandikhali	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
154	154	187	sleep!, he slept	Bhili-Kankaria	1	1	huidʒɑ, huⁱgjo	huid(cid:60)(cid:35), hui(cid:73)jo		response
154	154	187	sleep!, he slept	Bhili-Athwaniya	1	1	huidʒɑ, huⁱgjo	huid(cid:60)(cid:35), hui(cid:73)jo		response
154	154	187	sleep!, he slept	Nimadi-Jajumkhedi	1	1	soⁱdʒɑ, soⁱgʌjo	soid(cid:60)(cid:35), soi(cid:73)(cid:106)jo		response
154	154	187	sleep!, he slept	Nimadi-Sonipura	1	1	sɔjdʒʌ, sɔjlijo	s(cid:107)jd(cid:60)(cid:106), s(cid:107)jlijo		response
154	154	187	sleep!, he slept	Bhopali-Rpura	1	1	soⁱdʒʌ, sogʌjo	soid(cid:60)(cid:106), so(cid:73)(cid:106)jo		response
154	154	187	sleep!, he slept	Hindi-standard	1	1	so	so		response
154	154	187	sleep!, he slept	Gujarati-Standard	1	1	sui	sui		response
154	154	187	sleep!, he slept	Marathi-Standard	2	1	dzʱop	dz(cid:137)op		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Harsodan	1	1	suⁱdʒʌ, suⁱgjo	suid(cid:60)(cid:106), sui(cid:73)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Chandukhedi	2	1	ʌɖʌpʌɖidʒɑ, ʌɖʌpʌɖigɪjo	(cid:106)(cid:122)(cid:106)p(cid:106)(cid:122)id(cid:60)(cid:35), (cid:106)(cid:122)(cid:106)p(cid:106)(cid:122)i(cid:73)(cid:43)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Nain	1	1	huⁱdʒɑ, hujgjo	huid(cid:60)(cid:35), huj(cid:73)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Nain	2	2	ʌɖʌpʌɖidʒɑ, ʌɖʌpʌɖigɪjo	(cid:106)(cid:122)(cid:106)p(cid:106)(cid:122)id(cid:60)(cid:35), (cid:106)(cid:122)(cid:106)p(cid:106)(cid:122)i(cid:73)(cid:43)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Koyal	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Rojdi	1	1	suⁱdʒʌ, suⁱgɪjo	suid(cid:60)(cid:106), sui(cid:73)(cid:43)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Rojdi	2	2	ʌɖʌpʌɖidʒɑ, ʌɖʌpʌɖigɪjo	(cid:106)(cid:122)(cid:106)p(cid:106)(cid:122)id(cid:60)(cid:35), (cid:106)(cid:122)(cid:106)p(cid:106)(cid:122)i(cid:73)(cid:43)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Thillorkhurd	2	1	aɖopʌɖidʒɑ, aɖopʌɖijo	a(cid:122)op(cid:106)(cid:122)id(cid:60)(cid:35), a(cid:122)op(cid:106)(cid:122)ijo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Thillorkhurd	6	2	loʈidʒʌ, loʈɪɾʌjo	lo(cid:121)id(cid:60)(cid:106), lo(cid:121)(cid:43)(cid:52)(cid:106)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Thillorkhurd	6	3	luʈidʒɑ, lʊʈigio	lu(cid:121)id(cid:60)(cid:35), l(cid:55)(cid:121)i(cid:73)io		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Kumardi	6	1	loʈidʒʌ, loʈɪɾʌjo	lo(cid:121)id(cid:60)(cid:106), lo(cid:121)(cid:43)(cid:52)(cid:106)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Jokhar	1	1	sodʒɑ, soigajo	sod(cid:60)(cid:35), soi(cid:73)ajo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Bercha	6	1	leʈidʒɑo, leʈigjo	le(cid:121)id(cid:60)(cid:35)o, le(cid:121)i(cid:73)jo		response
155	155	188	lie down!, he lay down	Ujjaini-Malvi-Moondikhedi	1	1	sojdʒa, sojgʌjo	sojd(cid:60)a, soj(cid:73)(cid:106)jo		response
155	155	188	lie down!, he lay down	Rajwadi-Malvi-Lojithara	2	1	aɖopʌɖidʒɑ, aɖopʌɖigʌjo	a(cid:122)op(cid:106)(cid:122)id(cid:60)(cid:35), a(cid:122)op(cid:106)(cid:122)i(cid:73)(cid:106)jo		response
155	155	188	lie down!, he lay down	Rajwadi-Malvi-Bhimakhedi	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
155	155	188	lie down!, he lay down	Rajwadi-Malvi-Kishorpura	2	1	ɑɖovʌⁱdʒɑ, ɑɖovʌjjo	(cid:35)(cid:122)ov(cid:106)id(cid:60)(cid:35), (cid:35)(cid:122)ov(cid:106)jjo		response
155	155	188	lie down!, he lay down	Rajwadi-Malvi-Bhunyakhedi	2	1	aɖopʌɖidʒɑ, aɖopʌɖigʌjo	a(cid:122)op(cid:106)(cid:122)id(cid:60)(cid:35), a(cid:122)op(cid:106)(cid:122)i(cid:73)(cid:106)jo		response
155	155	188	lie down!, he lay down	Rajwadi-Malvi-Jesingpura	2	1	hɑɖonimdʒɑ, hɑɖomigjo	h(cid:35)(cid:122)onimd(cid:60)(cid:35), h(cid:35)(cid:122)omi(cid:73)jo		response
155	155	188	lie down!, he lay down	Rajwadi-Malvi-Bhandia	2	1	aɖopʌɖidʒɑ, aɖopʌɖijo	a(cid:122)op(cid:106)(cid:122)id(cid:60)(cid:35), a(cid:122)op(cid:106)(cid:122)ijo		response
155	155	188	lie down!, he lay down	Umadwadi-Malvi-Jhadmu	6	1	loɖdʒɑ, loɖəgjɔ	lo(cid:122)d(cid:60)(cid:35), lo(cid:122)(cid:101)(cid:73)j(cid:107)		response
155	155	188	lie down!, he lay down	Umadwadi-Malvi-Semlikakad	1	1	sodʒao, soja	sod(cid:60)ao, soja		response
155	155	188	lie down!, he lay down	Umadwadi-Malvi-Sagpur	6	1	leʈdʒɑ, leʈgajo	le(cid:121)d(cid:60)(cid:35), le(cid:121)(cid:73)ajo		response
155	155	188	lie down!, he lay down	Umadwadi-Malvi-Paldyabana	4	1	poɖdzɑ, poɖgajo	po(cid:122)dz(cid:35), po(cid:122)(cid:73)ajo		response
155	155	188	lie down!, he lay down	Umadwadi-Malvi-Mungavali	4	1	pʌɭdʒɑʋo, pʌɭgʌjɑ	p(cid:106)(cid:124)d(cid:60)(cid:35)(cid:56)o, p(cid:106)(cid:124)(cid:73)(cid:106)j(cid:35)		response
155	155	188	lie down!, he lay down	Sondhwadi-Malvi-Harnauda	1	1	hujdʒao, hujjo	hujd(cid:60)ao, hujjo		response
155	155	188	lie down!, he lay down	Sondhwadi-Malvi-Narana	1	1	hodʒɑ, hut̪ot̪ʰo	hod(cid:60)(cid:35), hut(cid:196)ot(cid:196)ho		response
155	155	188	lie down!, he lay down	Sondhwadi-Malvi-Adakhedi	7	1	dʒɑgiɾi, dʒɑgirit̪i	d(cid:60)(cid:35)(cid:73)i(cid:52)i, d(cid:60)(cid:35)(cid:73)irit(cid:196)i		response
155	155	188	lie down!, he lay down	Sondhwadi-Malvi-Era	1	1	hodʒɑ, hut̪ot̪ʰo	hod(cid:60)(cid:35), hut(cid:196)ot(cid:196)ho		response
155	155	188	lie down!, he lay down	Sondhwadi-Malvi-Deevdi	6	1	loʈdʒʌu, lɔʈjo	lo(cid:121)d(cid:60)(cid:106)u, l(cid:107)(cid:121)jo		response
155	155	188	lie down!, he lay down	Sondhwadi-Malvi-Jamli	2	1	aɖohuⁱdʒʌ,aɖohuⁱgjʌ	a(cid:122)ohuid(cid:60)(cid:106),a(cid:122)ohui(cid:73)j(cid:106)		response
155	155	188	lie down!, he lay down	Gond-Malvi-Kalwar	6	1	loʈdʒɑ, loʈgʌjo	lo(cid:121)d(cid:60)(cid:35), lo(cid:121)(cid:73)(cid:106)jo		response
155	155	188	lie down!, he lay down	Gond-Malvi-Samapura	2	1	aɖopʌɖidʒɑ, aɖopʌɖigʌjo	a(cid:122)op(cid:106)(cid:122)id(cid:60)(cid:35), a(cid:122)op(cid:106)(cid:122)i(cid:73)(cid:106)jo		response
155	155	188	lie down!, he lay down	Gond-Malvi-Samapura	6	2	loɖdʒɑ, loɖəgjɔ	lo(cid:122)d(cid:60)(cid:35), lo(cid:122)(cid:101)(cid:73)j(cid:107)		response
155	155	188	lie down!, he lay down	Bhil-Malvi-Bhandikhali	1	1	huⁱdʒɑ, hujgɪjo	huid(cid:60)(cid:35), huj(cid:73)(cid:43)jo		response
155	155	188	lie down!, he lay down	Bhili-Kankaria	0	1		No entry		no_entry
155	155	188	lie down!, he lay down	Bhili-Athwaniya	2	1	ɑɖopʌɖdʒɑ, ɑɖo pʌɖi gjo	(cid:35)(cid:122)op(cid:106)(cid:122)d(cid:60)(cid:35), (cid:35)(cid:122)o p(cid:106)(cid:122)i (cid:73)jo		response
155	155	188	lie down!, he lay down	Nimadi-Jajumkhedi	6	1	leʈdʒʌ, leʈgʌjɔ	le(cid:121)d(cid:60)(cid:106), le(cid:121)(cid:73)(cid:106)j(cid:107)		response
155	155	188	lie down!, he lay down	Nimadi-Sonipura	2	1	gʌɽbʌɖidzʌ, aɖopʌɖigo	(cid:73)(cid:106)(cid:95)b(cid:106)(cid:122)idz(cid:106), a(cid:122)op(cid:106)(cid:122)i(cid:73)o		response
155	155	188	lie down!, he lay down	Bhopali-Rpura	1	1	sodʒɑ, soigajo	sod(cid:60)(cid:35), soi(cid:73)ajo		response
155	155	188	lie down!, he lay down	Hindi-standard	6	1	leʈ	le(cid:121)		response
155	155	188	lie down!, he lay down	Gujarati-Standard	3	1	pəɖiɾ	p(cid:101)(cid:122)i(cid:52)		response
155	155	188	lie down!, he lay down	Marathi-Standard	5	1	lek	lek		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Harsodan	2	1	beʈidʒɑ, beʈʌ	be(cid:121)id(cid:60)(cid:35), be(cid:121)(cid:106)		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Chandukhedi	2	1	bʱʌⁱdʒɑo, bɛʈʈohe	b(cid:137)(cid:106)id(cid:60)(cid:35)o, b(cid:39)(cid:121)(cid:121)ohe		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Chandukhedi	3	2	bʱʌⁱdʒɑo, bɛʈʈohe	b(cid:137)(cid:106)id(cid:60)(cid:35)o, b(cid:39)(cid:121)(cid:121)ohe		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Nain	3	1	bʌⁱdʒʌ, bʌⁱgɪjo	b(cid:106)id(cid:60)(cid:106), b(cid:106)i(cid:73)(cid:43)jo		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Koyal	3	1	bʱʌᶦdʒʌ, bʱʌᶦgjo	b(cid:137)(cid:106)(cid:43)d(cid:60)(cid:106), b(cid:137)(cid:106)(cid:43)(cid:73)jo		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Koyal	3	2	bʱʌᶦdʒao, bʱʌⁱgjo	b(cid:137)(cid:106)(cid:43)d(cid:60)ao, b(cid:137)(cid:106)i(cid:73)jo		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Rojdi	2	1	beʈːidʒʌ, bʌʈːigjo	be(cid:121)(cid:3)id(cid:60)(cid:106), b(cid:106)(cid:121)(cid:3)i(cid:73)jo		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Thillorkhurd	2	1	beʈidʒɑ, beʈjo	be(cid:121)id(cid:60)(cid:35), be(cid:121)jo		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Kumardi	2	1	bʌʈʰo, bʌʈigo	b(cid:106)(cid:121)ho, b(cid:106)(cid:121)i(cid:73)o		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Jokhar	3	1	bʌⁱʈdʒɑ, bʌjʈgjo	b(cid:106)i(cid:121)d(cid:60)(cid:35), b(cid:106)j(cid:121)(cid:73)jo		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Jokhar	2	2	bʌⁱʈdʒɑ, bʌjʈgjo	b(cid:106)i(cid:121)d(cid:60)(cid:35), b(cid:106)j(cid:121)(cid:73)jo		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Bercha	2	1	beʈidʒɑo, beʈɪgjo	be(cid:121)id(cid:60)(cid:35)o, be(cid:121)(cid:43)(cid:73)jo		response
156	156	189	sit down!, he sat down	Ujjaini-Malvi-Moondikhedi	2	1	beʈdʒɑ, beʈgɑjo	be(cid:121)d(cid:60)(cid:35), be(cid:121)(cid:73)(cid:35)jo		response
156	156	189	sit down!, he sat down	Rajwadi-Malvi-Lojithara	2	1	bʌᶦʈo, bʌᶦgʌjo	b(cid:106)(cid:43)(cid:121)o, b(cid:106)(cid:43)(cid:73)(cid:106)jo		response
156	156	189	sit down!, he sat down	Rajwadi-Malvi-Lojithara	3	2	bʌᶦʈo, bʌᶦgʌjo	b(cid:106)(cid:43)(cid:121)o, b(cid:106)(cid:43)(cid:73)(cid:106)jo		response
156	156	189	sit down!, he sat down	Rajwadi-Malvi-Lojithara	3	3	bʌⁱdʒɑ, bʌjgɪj	b(cid:106)id(cid:60)(cid:35), b(cid:106)j(cid:73)(cid:43)j		response
156	156	189	sit down!, he sat down	Rajwadi-Malvi-Bhimakhedi	3	1	bʌⁱdʒɑ, bʌjgɪj	b(cid:106)id(cid:60)(cid:35), b(cid:106)j(cid:73)(cid:43)j		response
156	156	189	sit down!, he sat down	Rajwadi-Malvi-Kishorpura	3	1	bʌⁱdʒɑ, bʌjgɪj	b(cid:106)id(cid:60)(cid:35), b(cid:106)j(cid:73)(cid:43)j		response
156	156	189	sit down!, he sat down	Rajwadi-Malvi-Bhunyakhedi	3	1	bʌⁱdʒao, bʌⁱgjo	b(cid:106)id(cid:60)ao, b(cid:106)i(cid:73)jo		response
156	156	189	sit down!, he sat down	Rajwadi-Malvi-Jesingpura	5	1	bidʒɑ, bigijɔ	bid(cid:60)(cid:35), bi(cid:73)ij(cid:107)		response
156	156	189	sit down!, he sat down	Rajwadi-Malvi-Bhandia	5	1	bidʒɑ, bigijɔ	bid(cid:60)(cid:35), bi(cid:73)ij(cid:107)		response
156	156	189	sit down!, he sat down	Umadwadi-Malvi-Jhadmu	2	1	beʈdʒɑ, beʈigjo	be(cid:121)d(cid:60)(cid:35), be(cid:121)i(cid:73)jo		response
156	156	189	sit down!, he sat down	Umadwadi-Malvi-Semlikakad	2	1	beʈʰo, beʈʰʌ	be(cid:121)ho, be(cid:121)h(cid:106)		response
156	156	189	sit down!, he sat down	Umadwadi-Malvi-Sagpur	2	1	beʈdʒɑ, beʈgɑjo	be(cid:121)d(cid:60)(cid:35), be(cid:121)(cid:73)(cid:35)jo		response
156	156	189	sit down!, he sat down	Umadwadi-Malvi-Paldyabana	5	1	biɾɑdza, biɾadzgaja	bi(cid:52)(cid:35)dza, bi(cid:52)adz(cid:73)aja		response
156	156	189	sit down!, he sat down	Umadwadi-Malvi-Mungavali	2	1	beʈo, beʈʈijʌ	be(cid:121)o, be(cid:121)(cid:121)ij(cid:106)		response
156	156	189	sit down!, he sat down	Sondhwadi-Malvi-Harnauda	3	1	bʌⁱdʒao, bʱʌjijo	b(cid:106)id(cid:60)ao, b(cid:137)(cid:106)jijo		response
156	156	189	sit down!, he sat down	Sondhwadi-Malvi-Narana	2	1	beʈo, beʈʰe t̪ʰʌ	be(cid:121)o, be(cid:121)he t(cid:196)h(cid:106)		response
156	156	189	sit down!, he sat down	Sondhwadi-Malvi-Adakhedi	3	1	bʌⁱdʒɑ, bʌjgɪj	b(cid:106)id(cid:60)(cid:35), b(cid:106)j(cid:73)(cid:43)j		response
156	156	189	sit down!, he sat down	Sondhwadi-Malvi-Era	5	1	bidʒɑ, bigijɔ	bid(cid:60)(cid:35), bi(cid:73)ij(cid:107)		response
156	156	189	sit down!, he sat down	Sondhwadi-Malvi-Deevdi	2	1	beɖɨdʒɑ, beʈʰjʌ	be(cid:122)(cid:98)d(cid:60)(cid:35), be(cid:121)hj(cid:106)		response
156	156	189	sit down!, he sat down	Sondhwadi-Malvi-Jamli	3	1	bʌⁱdʒʌ, bʌⁱgʌjʌ	b(cid:106)id(cid:60)(cid:106), b(cid:106)i(cid:73)(cid:106)j(cid:106)		response
156	156	189	sit down!, he sat down	Gond-Malvi-Kalwar	2	1	beːʈ, beʈgʌjo	be(cid:3)(cid:121), be(cid:121)(cid:73)(cid:106)jo		response
156	156	189	sit down!, he sat down	Gond-Malvi-Samapura	2	1	beʈdʒɑ, beʈgɑjo	be(cid:121)d(cid:60)(cid:35), be(cid:121)(cid:73)(cid:35)jo		response
156	156	189	sit down!, he sat down	Bhil-Malvi-Bhandikhali	2	1	beʈo, beʈo he	be(cid:121)o, be(cid:121)o he		response
156	156	189	sit down!, he sat down	Bhil-Malvi-Bhandikhali	2	2	bʱʌⁱdʒɑ, bɛʈʈohe	b(cid:137)(cid:106)id(cid:60)(cid:35), b(cid:39)(cid:121)(cid:121)ohe		response
156	156	189	sit down!, he sat down	Bhil-Malvi-Bhandikhali	3	3	bʱʌⁱdʒɑ, bɛʈʈohe	b(cid:137)(cid:106)id(cid:60)(cid:35), b(cid:39)(cid:121)(cid:121)ohe		response
156	156	189	sit down!, he sat down	Bhili-Kankaria	4	1	bɛhidʒɑ, bɛhigjo	b(cid:39)hid(cid:60)(cid:35), b(cid:39)hi(cid:73)jo		response
156	156	189	sit down!, he sat down	Bhili-Athwaniya	3	1	bʌj dʒɑ, bʌji gjo	b(cid:106)j d(cid:60)(cid:35), b(cid:106)ji (cid:73)jo		response
156	156	189	sit down!, he sat down	Nimadi-Jajumkhedi	2	1	bʌʈidʒʌ, bʌʈigʌjɔ	b(cid:106)(cid:121)id(cid:60)(cid:106), b(cid:106)(cid:121)i(cid:73)(cid:106)j(cid:107)		response
156	156	189	sit down!, he sat down	Nimadi-Sonipura	2	1	bʌʈʰidzʌ, bʌʈʰeltʃʰe	b(cid:106)(cid:121)hidz(cid:106), b(cid:106)(cid:121)helt(cid:53)he		response
156	156	189	sit down!, he sat down	Bhopali-Rpura	2	1	betdʒɑ, beʈo	betd(cid:60)(cid:35), be(cid:121)o		response
156	156	189	sit down!, he sat down	Hindi-standard	2	1	bɛʲʈʰ	b(cid:39)j(cid:121)h		response
156	156	189	sit down!, he sat down	Gujarati-Standard	1	1	bes	bes		response
156	156	189	sit down!, he sat down	Marathi-Standard	1	1	bʌs	b(cid:106)s		response
157	157	190	give!, he gave	Ujjaini-Malvi-Harsodan	3	1	d̪ʌⁱd̪o, d̪ʌⁱd̪ɪjo	d(cid:196)(cid:106)id(cid:196)o, d(cid:196)(cid:106)id(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Ujjaini-Malvi-Chandukhedi	3	1	d̪ʌᶦd̪o, d̪ʌᶦd̪ɪd̪o	d(cid:196)(cid:106)(cid:43)d(cid:196)o, d(cid:196)(cid:106)(cid:43)d(cid:196)(cid:43)d(cid:196)o		response
157	157	190	give!, he gave	Ujjaini-Malvi-Nain	3	1	d̪ʌᶦd̪e, d̪ʌᶦd̪ɪd̪o	d(cid:196)(cid:106)(cid:43)d(cid:196)e, d(cid:196)(cid:106)(cid:43)d(cid:196)(cid:43)d(cid:196)o		response
157	157	190	give!, he gave	Ujjaini-Malvi-Koyal	3	1	d̪ʌᶦd̪o, d̪ʌᶦd̪ɪd̪o	d(cid:196)(cid:106)(cid:43)d(cid:196)o, d(cid:196)(cid:106)(cid:43)d(cid:196)(cid:43)d(cid:196)o		response
157	157	190	give!, he gave	Ujjaini-Malvi-Rojdi	3	1	d̪id̪e, d̪id̪ɪjo	d(cid:196)id(cid:196)e, d(cid:196)id(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Ujjaini-Malvi-Thillorkhurd	3	1	d̪ʌⁱd̪o, d̪ʌⁱd̪ɪjo	d(cid:196)(cid:106)id(cid:196)o, d(cid:196)(cid:106)id(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Ujjaini-Malvi-Thillorkhurd	3	2	d̪id̪e, d̪id̪id̪o	d(cid:196)id(cid:196)e, d(cid:196)id(cid:196)id(cid:196)o		response
157	157	190	give!, he gave	Ujjaini-Malvi-Kumardi	3	1	d̪id̪o, d̪id̪ɪjo	d(cid:196)id(cid:196)o, d(cid:196)id(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Ujjaini-Malvi-Jokhar	3	1	d̪ed̪e, d̪ed̪ɪjo	d(cid:196)ed(cid:196)e, d(cid:196)ed(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Ujjaini-Malvi-Bercha	3	1	d̪ʌᶦd̪o, d̪ʌᶦd̪ɪd̪o	d(cid:196)(cid:106)(cid:43)d(cid:196)o, d(cid:196)(cid:106)(cid:43)d(cid:196)(cid:43)d(cid:196)o		response
157	157	190	give!, he gave	Ujjaini-Malvi-Moondikhedi	3	1	d̪ʌⁱd̪o, d̪ʌⁱd̪ɪjo	d(cid:196)(cid:106)id(cid:196)o, d(cid:196)(cid:106)id(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Rajwadi-Malvi-Lojithara	3	1	d̪e, d̪ʌjd̪ɪjo	d(cid:196)e, d(cid:196)(cid:106)jd(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Rajwadi-Malvi-Bhimakhedi	3	1	d̪ʌᶦd̪o, d̪ʌᶦd̪ɪd̪o	d(cid:196)(cid:106)(cid:43)d(cid:196)o, d(cid:196)(cid:106)(cid:43)d(cid:196)(cid:43)d(cid:196)o		response
157	157	190	give!, he gave	Rajwadi-Malvi-Kishorpura	3	1	d̪ed̪o, d̪ʌjd̪ɪjo	d(cid:196)ed(cid:196)o, d(cid:196)(cid:106)jd(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Rajwadi-Malvi-Bhunyakhedi	3	1	dʌjd̪o, d̪ʌjd̪d̪o	d(cid:106)jd(cid:196)o, d(cid:196)(cid:106)jd(cid:196)d(cid:196)o		response
157	157	190	give!, he gave	Rajwadi-Malvi-Jesingpura	3	1	d̪id̪e, d̪id̪id̪o	d(cid:196)id(cid:196)e, d(cid:196)id(cid:196)id(cid:196)o		response
157	157	190	give!, he gave	Rajwadi-Malvi-Bhandia	3	1	d̪id̪e, d̪id̪id̪o	d(cid:196)id(cid:196)e, d(cid:196)id(cid:196)id(cid:196)o		response
157	157	190	give!, he gave	Umadwadi-Malvi-Jhadmu	3	1	d̪ed̪e, d̪ed̪ijo	d(cid:196)ed(cid:196)e, d(cid:196)ed(cid:196)ijo		response
157	157	190	give!, he gave	Umadwadi-Malvi-Semlikakad	3	1	d̪ed̪o, d̪ɪjɑ	d(cid:196)ed(cid:196)o, d(cid:196)(cid:43)j(cid:35)		response
157	157	190	give!, he gave	Umadwadi-Malvi-Sagpur	3	1	d̪ed̪o, d̪ʌjd̪ɪjo	d(cid:196)ed(cid:196)o, d(cid:196)(cid:106)jd(cid:196)(cid:43)jo		response
157	157	190	give!, he gave	Umadwadi-Malvi-Paldyabana	3	1	d̪ed̪e, d̪ed̪ijo	d(cid:196)ed(cid:196)e, d(cid:196)ed(cid:196)ijo		response
