Item	Gloss	Site_Key	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Review_Status	Disposition	Reason	Language_ID	Dialect_ID	Source	Installed_Count	Entry_Keys	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewer_Declaration
187	he sleeps; he slept	DDK	target	64	59	right	2	sutdʒa / sutʌlɾʌhʊ	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 59 (PDF p. 64), item 187, DDK]	2	webster2017westerntharu:item187:ddk:form1 | webster2017westerntharu:item187:ddk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
187	he sleeps; he slept	DGC	target	64	59	right	2	suʈʌt	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 59 (PDF p. 64), item 187, DGC]	1	webster2017westerntharu:item187:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
187	he sleeps; he slept	DkR	target	64	59	right	2	sut / sutsekʌnu	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 59 (PDF p. 64), item 187, DkR]	2	webster2017westerntharu:item187:dkr:form1 | webster2017westerntharu:item187:dkr:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
187	he sleeps; he slept	CCC	target	64	59	right	2	sutʌi	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 59 (PDF p. 64), item 187, CCC]	1	webster2017westerntharu:item187:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
187	he sleeps; he slept	HIN	control	64	59	right	1	soo / soja	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 59 (PDF p. 64), item 187, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	BNM	target	64	59	right	1	leʈo / leʈa	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 59 (PDF p. 64), item 188, BNM]	2	webster2017westerntharu:item188:bnm:form1 | webster2017westerntharu:item188:bnm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	BNT	target	64	59	right	1	leʈedʒa / leʈʌgʌtʰa	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 59 (PDF p. 64), item 188, BNT]	2	webster2017westerntharu:item188:bnt:form1 | webster2017westerntharu:item188:bnt:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	RNK	target	64	59	right	1	leʈdʒa / leʈoɾʌhæ	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 59 (PDF p. 64), item 188, RNK]	2	webster2017westerntharu:item188:rnk:form1 | webster2017westerntharu:item188:rnk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	RNS_Sisaikhara	target	64	59	right	1	leʈdʒa / leʈoɾʌhæ	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 59 (PDF p. 64), item 188, RNS occurrence 1]	2	webster2017westerntharu:item188:rns_sisaikhara:form1 | webster2017westerntharu:item188:rns_sisaikhara:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	RNS_Sisana	target	64	59	right	1	leʈdʒa / leʈoɾʌhæ	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 59 (PDF p. 64), item 188, RNS occurrence 2]	2	webster2017westerntharu:item188:rns_sisana:form1 | webster2017westerntharu:item188:rns_sisana:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	RKM	target	64	59	right	1	ledʒdʒaːleʈõɾʌhõ	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 59 (PDF p. 64), item 188, RkM]	1	webster2017westerntharu:item188:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	RKB	target	64	59	right	1	leʈdʒa / leʈa	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 59 (PDF p. 64), item 188, RKB]	2	webster2017westerntharu:item188:rkb:form1 | webster2017westerntharu:item188:rkb:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	TkN	target	64	59	right	1	leʈdʒa / leʈoɾʌho	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 59 (PDF p. 64), item 188, TkN]	2	webster2017westerntharu:item188:tkn:form1 | webster2017westerntharu:item188:tkn:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	KkP	target	65	60	left	1	leʈgʌ̃jʌl	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 188, KkP]	1	webster2017westerntharu:item188:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	SkP	target	65	60	left	2	ʊɽʌɾdʒa / ʊɽʌɾʌl	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 188, SkP]	2	webster2017westerntharu:item188:skp:form1 | webster2017westerntharu:item188:skp:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	DKS	target	65	60	left	3	suʈo / suʈʌgʌj	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 60 (PDF p. 65), item 188, DKS]	2	webster2017westerntharu:item188:dks:form1 | webster2017westerntharu:item188:dks:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	DDK	target	65	60	left	3	sutdʒa / sutʌl	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 60 (PDF p. 65), item 188, DDK]	2	webster2017westerntharu:item188:ddk:form1 | webster2017westerntharu:item188:ddk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	DGC	target	65	60	left	2	bolʌɾdʒa	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 60 (PDF p. 65), item 188, DGC]	1	webster2017westerntharu:item188:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	DkR	target	64 / 65	59 / 60	right / left	1		source_blank	excluded	source explicitly prints no response for this conceptual cell	Dang	Tharu-DkR	webster[Appendix B, printed p. 59 / 60 (PDF p. 64 / 65), item 188, DkR]	0		high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	CCC	target	65	60	left	2 / 4	ulʈʌi / pulʈʌi	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 60 (PDF p. 65), item 188, CCC]	2	webster2017westerntharu:item188:ccc:form1 | webster2017westerntharu:item188:ccc:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
188	lie down!; he lay down	HIN	control	64	59	right	1	leʈo / leʈa	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 59 (PDF p. 64), item 188, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	BNM	target	65	60	left	1	bæʈʰo / bæʈʰa	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, BNM]	2	webster2017westerntharu:item189:bnm:form1 | webster2017westerntharu:item189:bnm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	BNT	target	65	60	left	1	bæʈʰo / bæʈʰa	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, BNT]	2	webster2017westerntharu:item189:bnt:form1 | webster2017westerntharu:item189:bnt:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	RNK	target	65	60	left	1	bæʈdʒa / baʈʰoɾʌʊ	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, RNK]	2	webster2017westerntharu:item189:rnk:form1 | webster2017westerntharu:item189:rnk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	RNS_Sisaikhara	target	65	60	left	1	bæʈdʒa / baʈʰoɾʌʊ	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, RNS occurrence 1]	2	webster2017westerntharu:item189:rns_sisaikhara:form1 | webster2017westerntharu:item189:rns_sisaikhara:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	RNS_Sisana	target	65	60	left	1	bæʈʰdʒa / bæʈʰoɾʌh	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, RNS occurrence 2]	2	webster2017westerntharu:item189:rns_sisana:form1 | webster2017westerntharu:item189:rns_sisana:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	RKM	target	65	60	left	1	bæʈʰdʒa / bæʈoɾʌho	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, RkM]	2	webster2017westerntharu:item189:rkm:form1 | webster2017westerntharu:item189:rkm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	RKB	target	65	60	left	1	bæʈʰʌgʌo / bæʈʰa	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, RKB]	2	webster2017westerntharu:item189:rkb:form1 | webster2017westerntharu:item189:rkb:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	TkN	target	65	60	left	1	bæʈʰdʒa / bæʈʰoɾʌh	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, TkN]	2	webster2017westerntharu:item189:tkn:form1 | webster2017westerntharu:item189:tkn:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	KkP	target	65	60	left	1	bæʈgjʌl	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, KkP]	1	webster2017westerntharu:item189:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	SkP	target	65	60	left	1	bæʈʰdʒa / bæʈʰʌl	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, SkP]	2	webster2017westerntharu:item189:skp:form1 | webster2017westerntharu:item189:skp:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	DKS	target	65	60	left	1	bæʈʰai / bæʈʰʌgʌjjinʊ	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, DKS]	2	webster2017westerntharu:item189:dks:form1 | webster2017westerntharu:item189:dks:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	DDK	target	65	60	left	1	bæʈtaji / bæʈʌlɾʌhʊ	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, DDK]	2	webster2017westerntharu:item189:ddk:form1 | webster2017westerntharu:item189:ddk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	DGC	target	65	60	left	1	bæʈʰʌl	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, DGC]	1	webster2017westerntharu:item189:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	DkR	target	65	60	left	1	bæʈʰ / bæʈʰʌl	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, DkR]	2	webster2017westerntharu:item189:dkr:form1 | webster2017westerntharu:item189:dkr:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	CCC	target	65	60	left	1 / 2	betʌi / besʌi	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 60 (PDF p. 65), item 189, CCC]	2	webster2017westerntharu:item189:ccc:form1 | webster2017westerntharu:item189:ccc:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
189	sit down; he sat do	HIN	control	65	60	left	1	bæʈʰo / bæʈʰa	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 60 (PDF p. 65), item 189, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	BNM	target	65	60	left	1	do / doja	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, BNM]	2	webster2017westerntharu:item190:bnm:form1 | webster2017westerntharu:item190:bnm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	BNT	target	65	60	left	1	do / dija	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, BNT]	2	webster2017westerntharu:item190:bnt:form1 | webster2017westerntharu:item190:bnt:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	RNK	target	65	60	left	2	dæjʌdæ / dʌiɾʌhæ	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, RNK]	2	webster2017westerntharu:item190:rnk:form1 | webster2017westerntharu:item190:rnk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	RNS_Sisaikhara	target	65	60	left	2	dæjʌdæ / dʌiɾʌhæ	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, RNS occurrence 1]	2	webster2017westerntharu:item190:rns_sisaikhara:form1 | webster2017westerntharu:item190:rns_sisaikhara:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	RNS_Sisana	target	65	60	left	2	dejʌde / dejʌdɪ	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, RNS occurrence 2]	2	webster2017westerntharu:item190:rns_sisana:form1 | webster2017westerntharu:item190:rns_sisana:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	RKM	target	65	60	left	2	dæidæ / dæidæi	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, RkM]	2	webster2017westerntharu:item190:rkm:form1 | webster2017westerntharu:item190:rkm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	RKB	target	65	60	left	2	dedæ / dija	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, RKB]	2	webster2017westerntharu:item190:rkb:form1 | webster2017westerntharu:item190:rkb:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	TkN	target	65	60	left	2	dæjde / dejdʌi	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, TkN]	2	webster2017westerntharu:item190:tkn:form1 | webster2017westerntharu:item190:tkn:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	KkP	target	65	60	left	2	dedʌhʌl	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, KkP]	1	webster2017westerntharu:item190:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	SkP	target	65	60	left	2	dedʌja / djal	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, SkP]	2	webster2017westerntharu:item190:skp:form1 | webster2017westerntharu:item190:skp:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	DKS	target	65	60	left	2	de / dædenʊ	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, DKS]	2	webster2017westerntharu:item190:dks:form1 | webster2017westerntharu:item190:dks:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	DDK	target	65	60	left	2	dæitæ / delʌs	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, DDK]	2	webster2017westerntharu:item190:ddk:form1 | webster2017westerntharu:item190:ddk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	DGC	target	65	60	left	2	de	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, DGC]	1	webster2017westerntharu:item190:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	DkR	target	65	60	left	2	de / dehʌl	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, DkR]	2	webster2017westerntharu:item190:dkr:form1 | webster2017westerntharu:item190:dkr:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	CCC	target	65	60	left	2	dei	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 60 (PDF p. 65), item 190, CCC]	1	webster2017westerntharu:item190:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
190	give!; he gave	HIN	control	65	60	left	1	do / doja	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 60 (PDF p. 65), item 190, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	BNM	target	65	60	right	3	pʌdʒʌɾ / pʌdʒʌɾʌti	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, BNM]	2	webster2017westerntharu:item191:bnm:form1 | webster2017westerntharu:item191:bnm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	BNT	target	65	60	right	3	pʌdʒʌɾ / pʌdʒʌɾʌti	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, BNT]	2	webster2017westerntharu:item191:bnt:form1 | webster2017westerntharu:item191:bnt:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	RNK	target	65	60	right	3	pʌdʒʌɾ / pʌdʒʌɾʌt	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, RNK]	2	webster2017westerntharu:item191:rnk:form1 | webster2017westerntharu:item191:rnk:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	RNS_Sisaikhara	target	65	60	right	3	pʌdʒʌɾ / pʌdʒʌɾʌt	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, RNS occurrence 1]	2	webster2017westerntharu:item191:rns_sisaikhara:form1 | webster2017westerntharu:item191:rns_sisaikhara:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	RNS_Sisana	target	65	60	right	3	pʌdʒʌɾʌt / pʌdʒʌɾʌt	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, RNS occurrence 2]	2	webster2017westerntharu:item191:rns_sisana:form1 | webster2017westerntharu:item191:rns_sisana:form2	high	medium	duplicate source code RNS; within-item occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
191	it burns; it burned	RKM	target	65	60	right	3	pʰʌdʒʌɾʌjji / pʌ	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 60 (PDF p. 65), item 191, RkM]	2	webster2017westerntharu:item191:rkm:form1 | webster2017westerntharu:item191:rkm:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
