Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Installed_Count	Entry_Keys
147	below	NGO	Noiri-Gomon	64	58	right	niso	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list NGO]	1	noira2015:p064:i147:NGO:a1
147	below	BMU	Barutiya-Mutalwad	64	58	right	nise	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list BMU]	0	
147	below	DBM	Dungra Bhili-Mathwad	64	58	right	nisɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list DBM]	1	noira2015:p064:i147:DBM:a1
147	below	DBA	Dungra Bhili-Ambadungar	64	58	right	nisɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list DBA]	1	noira2015:p064:i147:DBA:a1
147	below	NTO	Nahali-Toranmal	64	58	right	boɳɖ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list NTO]	0	
147	below	KNA	Kotli-Narayanpur	64	58	right	heʈa	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list KNA]	1	noira2015:p064:i147:KNA:a1
147	below	KTA	Kotli-Taradi	64	58	right	leʈa	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list KTA]	1	noira2015:p064:i147:KTA:a1
147	below	GTA	Gujari-Taradi	64	58	right	eʈa	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list GTA]	1	noira2015:p064:i147:GTA:a1
147	below	GUJ	Gujarati	64	58	right	nitʃe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list GUJ]	0	
147	below	MAR	Marati	64	58	right	khali	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list MAR]	0	
147	below	HIN	Hindi	64	58	right	nitʃe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list HIN]	0	
147	below	NTE	Nahali-Tembhi	64	58	right	iʈa	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list NTE]	1	noira2015:p064:i147:NTE:a1
147	below	TKO	Tukaithad-Korku	64	58	right	iʈa	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list TKO]	1	noira2015:p064:i147:TKO:a1
147	below	NJA	Nihali-Jamod	64	58	right	beʈer	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 147, list NJA]	1	noira2015:p064:i147:NJA:a1
148	white	NCH	Noiri-Chillare	64	58	right	ɖhʌulɔ	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list NCH]	1	noira2015:p064:i148:NCH:a1
148	white	NPN	Noiri-Pannali	64	58	right	ɖhʌulɔ	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list NPN]	1	noira2015:p064:i148:NPN:a1
148	white	NAS	Noiri-Astambha	64	58	right	paɳɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list NAS]	0	
148	white	NGO	Noiri-Gomon	64	58	right	paɳɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list NGO]	1	noira2015:p064:i148:NGO:a1
148	white	BMU	Barutiya-Mutalwad	64	58	right	paɳɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list BMU]	0	
148	white	DBM	Dungra Bhili-Mathwad	64	58	right	bogno	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list DBM]	1	noira2015:p064:i148:DBM:a1
148	white	DBA	Dungra Bhili-Ambadungar	64	58	right	bɔgnɔ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list DBA]	1	noira2015:p064:i148:DBA:a1
148	white	NTO	Nahali-Toranmal	64	58	right	ɖoɭo	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list NTO]	0	
148	white	KNA	Kotli-Narayanpur	64	58	right	ɖhovja	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list KNA]	1	noira2015:p064:i148:KNA:a1
148	white	KTA	Kotli-Taradi	64	58	right	ɖhʌvja	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list KTA]	1	noira2015:p064:i148:KTA:a1
148	white	GTA	Gujari-Taradi	64	58	right	ɖhouɭu	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 58, item 148, list GTA]	1	noira2015:p064:i148:GTA:a1
148	white	GUJ	Gujarati	65	59	left	ɖhoɭo	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 148, list GUJ]	0	
148	white	MAR	Marati	65	59	left	paɳɖhra	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 148, list MAR]	0	
148	white	HIN	Hindi	65	59	left	səɸeɖ	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 148, list HIN]	0	
148	white	NTE	Nahali-Tembhi	65	59	left	pulum	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 148, list NTE]	1	noira2015:p065:i148:NTE:a1
148	white	TKO	Tukaithad-Korku	65	59	left	pulum	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 148, list TKO]	1	noira2015:p065:i148:TKO:a1
148	white	NJA	Nihali-Jamod	65	59	left	pander | pander	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 148, list NJA]	2	noira2015:p065:i148:NJA:a1 | noira2015:p065:i148:NJA:a2
149	black	NCH	Noiri-Chillare	65	59	left	kʌllo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list NCH]	1	noira2015:p065:i149:NCH:a1
149	black	NPN	Noiri-Pannali	65	59	left	kallo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list NPN]	1	noira2015:p065:i149:NPN:a1
149	black	NAS	Noiri-Astambha	65	59	left	kalɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list NAS]	0	
149	black	NGO	Noiri-Gomon	65	59	left	kalo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list NGO]	1	noira2015:p065:i149:NGO:a1
149	black	BMU	Barutiya-Mutalwad	65	59	left	kalu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list BMU]	0	
149	black	DBM	Dungra Bhili-Mathwad	65	59	left	kʌllo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list DBM]	1	noira2015:p065:i149:DBM:a1
149	black	DBA	Dungra Bhili-Ambadungar	65	59	left	kalɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list DBA]	1	noira2015:p065:i149:DBA:a1
149	black	NTO	Nahali-Toranmal	65	59	left	kaɭo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list NTO]	0	
149	black	KNA	Kotli-Narayanpur	65	59	left	kaja	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list KNA]	1	noira2015:p065:i149:KNA:a1
149	black	KTA	Kotli-Taradi	65	59	left	kaja	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list KTA]	1	noira2015:p065:i149:KTA:a1
149	black	GTA	Gujari-Taradi	65	59	left	kaɭu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list GTA]	1	noira2015:p065:i149:GTA:a1
149	black	GUJ	Gujarati	65	59	left	kaɭũ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list GUJ]	0	
149	black	MAR	Marati	65	59	left	kaɭʌ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list MAR]	0	
149	black	HIN	Hindi	65	59	left	kala	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list HIN]	0	
149	black	NTE	Nahali-Tembhi	65	59	left	kẽɳdʒe	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list NTE]	1	noira2015:p065:i149:NTE:a1
149	black	TKO	Tukaithad-Korku	65	59	left	keɳɖe	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list TKO]	1	noira2015:p065:i149:TKO:a1
149	black	NJA	Nihali-Jamod	65	59	left	bʌda	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 149, list NJA]	1	noira2015:p065:i149:NJA:a1
150	red	NCH	Noiri-Chillare	65	59	left	raʈno	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list NCH]	1	noira2015:p065:i150:NCH:a1
150	red	NPN	Noiri-Pannali	65	59	left	rʌʈlo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list NPN]	1	noira2015:p065:i150:NPN:a1
150	red	NAS	Noiri-Astambha	65	59	left	rʌʈɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list NAS]	0	
150	red	NGO	Noiri-Gomon	65	59	left	rʌʈo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list NGO]	1	noira2015:p065:i150:NGO:a1
150	red	BMU	Barutiya-Mutalwad	65	59	left	rʌʈo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list BMU]	0	
150	red	DBM	Dungra Bhili-Mathwad	65	59	left	rʌʈʌno	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list DBM]	1	noira2015:p065:i150:DBM:a1
150	red	DBA	Dungra Bhili-Ambadungar	65	59	left	rʌʈnɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list DBA]	1	noira2015:p065:i150:DBA:a1
150	red	NTO	Nahali-Toranmal	65	59	left	rʌʈʌɭõ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list NTO]	0	
150	red	KNA	Kotli-Narayanpur	65	59	left	lal	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list KNA]	1	noira2015:p065:i150:KNA:a1
150	red	KTA	Kotli-Taradi	65	59	left	lal	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list KTA]	1	noira2015:p065:i150:KTA:a1
150	red	GTA	Gujari-Taradi	65	59	left	lal	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list GTA]	1	noira2015:p065:i150:GTA:a1
150	red	GUJ	Gujarati	65	59	left	lal	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list GUJ]	0	
150	red	MAR	Marati	65	59	left	lal	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list MAR]	0	
150	red	HIN	Hindi	65	59	left	lal	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list HIN]	0	
150	red	NTE	Nahali-Tembhi	65	59	left	reʈa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list NTE]	1	noira2015:p065:i150:NTE:a1
150	red	TKO	Tukaithad-Korku	65	59	left	rʌʈa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list TKO]	1	noira2015:p065:i150:TKO:a1
150	red	NJA	Nihali-Jamod	65	59	left	rata	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 150, list NJA]	1	noira2015:p065:i150:NJA:a1
151	one	NCH	Noiri-Chillare	65	59	left	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list NCH]	1	noira2015:p065:i151:NCH:a1
151	one	NPN	Noiri-Pannali	65	59	left	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list NPN]	1	noira2015:p065:i151:NPN:a1
151	one	NAS	Noiri-Astambha	65	59	left	lek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list NAS]	0	
151	one	NGO	Noiri-Gomon	65	59	left	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list NGO]	1	noira2015:p065:i151:NGO:a1
151	one	BMU	Barutiya-Mutalwad	65	59	left	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list BMU]	0	
151	one	DBM	Dungra Bhili-Mathwad	65	59	left	eke	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list DBM]	1	noira2015:p065:i151:DBM:a1
151	one	DBA	Dungra Bhili-Ambadungar	65	59	left	eke	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list DBA]	1	noira2015:p065:i151:DBA:a1
151	one	NTO	Nahali-Toranmal	65	59	right	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list NTO]	0	
151	one	KNA	Kotli-Narayanpur	65	59	right	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list KNA]	1	noira2015:p065:i151:KNA:a1
151	one	KTA	Kotli-Taradi	65	59	right	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list KTA]	1	noira2015:p065:i151:KTA:a1
151	one	GTA	Gujari-Taradi	65	59	right	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list GTA]	1	noira2015:p065:i151:GTA:a1
151	one	GUJ	Gujarati	65	59	right	ɛk	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list GUJ]	0	
151	one	MAR	Marati	65	59	right	ek	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list MAR]	0	
151	one	HIN	Hindi	65	59	right	ɛk	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list HIN]	0	
151	one	NTE	Nahali-Tembhi	65	59	right	mja	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list NTE]	1	noira2015:p065:i151:NTE:a1
151	one	TKO	Tukaithad-Korku	65	59	right	mja	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list TKO]	1	noira2015:p065:i151:TKO:a1
151	one	NJA	Nihali-Jamod	65	59	right	bʌda	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 151, list NJA]	1	noira2015:p065:i151:NJA:a1
152	two	NCH	Noiri-Chillare	65	59	right	ben	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list NCH]	1	noira2015:p065:i152:NCH:a1
152	two	NPN	Noiri-Pannali	65	59	right	ben	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list NPN]	1	noira2015:p065:i152:NPN:a1
152	two	NAS	Noiri-Astambha	65	59	right	ben	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list NAS]	0	
152	two	NGO	Noiri-Gomon	65	59	right	ben	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list NGO]	1	noira2015:p065:i152:NGO:a1
152	two	BMU	Barutiya-Mutalwad	65	59	right	ben	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list BMU]	0	
152	two	DBM	Dungra Bhili-Mathwad	65	59	right	bene	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list DBM]	1	noira2015:p065:i152:DBM:a1
152	two	DBA	Dungra Bhili-Ambadungar	65	59	right	bene	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list DBA]	1	noira2015:p065:i152:DBA:a1
152	two	NTO	Nahali-Toranmal	65	59	right	ɖwi	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list NTO]	0	
152	two	KNA	Kotli-Narayanpur	65	59	right	ben	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list KNA]	1	noira2015:p065:i152:KNA:a1
152	two	KTA	Kotli-Taradi	65	59	right	ben	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list KTA]	1	noira2015:p065:i152:KTA:a1
152	two	GTA	Gujari-Taradi	65	59	right	be	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 59, item 152, list GTA]	1	noira2015:p065:i152:GTA:a1
