Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Staged_Entry_Keys
223	to love	MN	Minyong	32	28	middle	ajanam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list MN]	padung-sako2015adi:item:223:site:MN:response:1
223	to love	BR	Bori	32	28	middle	ajanam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list BR]	padung-sako2015adi:item:223:site:BR:response:1
223	to love	RM	Ramo	32	28	middle	ajanam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list RM]	padung-sako2015adi:item:223:site:RM:response:1
223	to love	ML	Milang	32	28	middle	ajanma	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list ML]	padung-sako2015adi:item:223:site:ML:response:1
223	to love	PL	Pailibo	32	28	middle	ajanam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list PL]	padung-sako2015adi:item:223:site:PL:response:1
223	to love	AS	Ashing (Bogum Bokang)	32	28	middle	ajanam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list AS]	padung-sako2015adi:item:223:site:AS:response:1
223	to love	PD	Padam	32	28	middle	ajanam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list PD]	padung-sako2015adi:item:223:site:PD:response:1
223	to love	SM	Shimong	32	28	middle	ajanam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list SM]	padung-sako2015adi:item:223:site:SM:response:1
223	to love	BK	Bokar	32	28	middle	ajanam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 223, list BK]	padung-sako2015adi:item:223:site:BK:response:1
224	to hate	MN	Minyong	32	28	middle	muurenam	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list MN]	padung-sako2015adi:item:224:site:MN:response:1
224	to hate	BR	Bori	32	28	middle	kaŋkinam	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list BR]	padung-sako2015adi:item:224:site:BR:response:1
224	to hate	RM	Ramo	32	28	middle	kõlõrnam	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list RM]	padung-sako2015adi:item:224:site:RM:response:1
224	to hate	ML	Milang	32	28	middle	miaŋuuma	4	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list ML]	padung-sako2015adi:item:224:site:ML:response:1
224	to hate	PL	Pailibo	32	28	middle	karornam	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list PL]	padung-sako2015adi:item:224:site:PL:response:1
224	to hate	AS	Ashing (Bogum Bokang)	32	28	middle	ajamanam	5	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list AS]	padung-sako2015adi:item:224:site:AS:response:1
224	to hate	PD	Padam	32	28	middle	kaŋkinam	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list PD]	padung-sako2015adi:item:224:site:PD:response:1
224	to hate	SM	Shimong	32	28	middle	kaŋkinam	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list SM]	padung-sako2015adi:item:224:site:SM:response:1
224	to hate	BK	Bokar	32	28	middle	kõlõrnam	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 224, list BK]	padung-sako2015adi:item:224:site:BK:response:1
225	one	MN	Minyong	32	28	middle	aʔir	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list MN]	padung-sako2015adi:item:225:site:MN:response:1
225	one	BR	Bori	32	28	middle	akon	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list BR]	padung-sako2015adi:item:225:site:BR:response:1
225	one	RM	Ramo	32	28	middle	akhin	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list RM]	padung-sako2015adi:item:225:site:RM:response:1
225	one	ML	Milang	32	28	middle	akan	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list ML]	padung-sako2015adi:item:225:site:ML:response:1
225	one	PL	Pailibo	32	28	middle	akhen	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list PL]	padung-sako2015adi:item:225:site:PL:response:1
225	one	AS	Ashing (Bogum Bokang)	32	28	middle	akon	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list AS]	padung-sako2015adi:item:225:site:AS:response:1
225	one	PD	Padam	32	28	middle	at̪əl	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list PD]	padung-sako2015adi:item:225:site:PD:response:1
225	one	SM	Shimong	32	28	middle	at̪əl	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list SM]	padung-sako2015adi:item:225:site:SM:response:1
225	one	BK	Bokar	32	28	middle	akhen	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 225, list BK]	padung-sako2015adi:item:225:site:BK:response:1
226	two	MN	Minyong	32	28	middle	aŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list MN]	padung-sako2015adi:item:226:site:MN:response:1
226	two	BR	Bori	32	28	middle	aŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list BR]	padung-sako2015adi:item:226:site:BR:response:1
226	two	RM	Ramo	32	28	middle	eɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list RM]	padung-sako2015adi:item:226:site:RM:response:1
226	two	ML	Milang	32	28	middle	nə	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list ML]	padung-sako2015adi:item:226:site:ML:response:1
226	two	PL	Pailibo	32	28	middle	aɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list PL]	padung-sako2015adi:item:226:site:PL:response:1
226	two	AS	Ashing (Bogum Bokang)	32	28	right	aŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list AS]	padung-sako2015adi:item:226:site:AS:response:1
226	two	PD	Padam	32	28	right	aŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list PD]	padung-sako2015adi:item:226:site:PD:response:1
226	two	SM	Shimong	32	28	right	aŋɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list SM]	padung-sako2015adi:item:226:site:SM:response:1
226	two	BK	Bokar	32	28	right	aɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 226, list BK]	padung-sako2015adi:item:226:site:BK:response:1
227	three	MN	Minyong	32	28	right	aum	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list MN]	padung-sako2015adi:item:227:site:MN:response:1
227	three	BR	Bori	32	28	right	aun	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list BR]	padung-sako2015adi:item:227:site:BR:response:1
227	three	RM	Ramo	32	28	right	eum	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list RM]	padung-sako2015adi:item:227:site:RM:response:1
227	three	ML	Milang	32	28	right	ham	4	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list ML]	padung-sako2015adi:item:227:site:ML:response:1
227	three	PL	Pailibo	32	28	right	aum	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list PL]	padung-sako2015adi:item:227:site:PL:response:1
227	three	AS	Ashing (Bogum Bokang)	32	28	right	ad̪un	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list AS]	padung-sako2015adi:item:227:site:AS:response:1
227	three	PD	Padam	32	28	right	aŋum	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list PD]	padung-sako2015adi:item:227:site:PD:response:1
227	three	SM	Shimong	32	28	right	aum	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list SM]	padung-sako2015adi:item:227:site:SM:response:1
227	three	BK	Bokar	32	28	right	aum	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 227, list BK]	padung-sako2015adi:item:227:site:BK:response:1
228	four	MN	Minyong	32	28	right	aʔi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list MN]	padung-sako2015adi:item:228:site:MN:response:1
228	four	BR	Bori	32	28	right	appi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list BR]	padung-sako2015adi:item:228:site:BR:response:1
228	four	RM	Ramo	32	28	right	epi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list RM]	padung-sako2015adi:item:228:site:RM:response:1
228	four	ML	Milang	32	28	right	pə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list ML]	padung-sako2015adi:item:228:site:ML:response:1
228	four	PL	Pailibo	32	28	right	appi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list PL]	padung-sako2015adi:item:228:site:PL:response:1
228	four	AS	Ashing (Bogum Bokang)	32	28	right	appi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list AS]	padung-sako2015adi:item:228:site:AS:response:1
228	four	PD	Padam	32	28	right	appi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list PD]	padung-sako2015adi:item:228:site:PD:response:1
228	four	SM	Shimong	32	28	right	appi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list SM]	padung-sako2015adi:item:228:site:SM:response:1
228	four	BK	Bokar	32	28	right	appi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 228, list BK]	padung-sako2015adi:item:228:site:BK:response:1
229	five	MN	Minyong	32	28	right	aŋɲo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list MN]	padung-sako2015adi:item:229:site:MN:response:1
229	five	BR	Bori	32	28	right	aŋɲo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list BR]	padung-sako2015adi:item:229:site:BR:response:1
229	five	RM	Ramo	32	28	right	aŋo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list RM]	padung-sako2015adi:item:229:site:RM:response:1
229	five	ML	Milang	32	28	right	paŋu	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list ML]	padung-sako2015adi:item:229:site:ML:response:1
229	five	PL	Pailibo	32	28	right	aŋo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list PL]	padung-sako2015adi:item:229:site:PL:response:1
229	five	AS	Ashing (Bogum Bokang)	32	28	right	əŋo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list AS]	padung-sako2015adi:item:229:site:AS:response:1
229	five	PD	Padam	32	28	right	pilŋo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list PD]	padung-sako2015adi:item:229:site:PD:response:1
229	five	SM	Shimong	32	28	right	pirŋo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list SM]	padung-sako2015adi:item:229:site:SM:response:1
229	five	BK	Bokar	32	28	right	õŋo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 229, list BK]	padung-sako2015adi:item:229:site:BK:response:1
230	six	MN	Minyong	32	28	right	akkeŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list MN]	padung-sako2015adi:item:230:site:MN:response:1
230	six	BR	Bori	32	28	right	akke	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list BR]	padung-sako2015adi:item:230:site:BR:response:1
230	six	RM	Ramo	32	28	right	ekhi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list RM]	padung-sako2015adi:item:230:site:RM:response:1
230	six	ML	Milang	32	28	right	saːp	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list ML]	padung-sako2015adi:item:230:site:ML:response:1
230	six	PL	Pailibo	32	28	right	akkhe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list PL]	padung-sako2015adi:item:230:site:PL:response:1
230	six	AS	Ashing (Bogum Bokang)	32	28	right	akkhuu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list AS]	padung-sako2015adi:item:230:site:AS:response:1
230	six	PD	Padam	32	28	right	akkeŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list PD]	padung-sako2015adi:item:230:site:PD:response:1
230	six	SM	Shimong	32	28	right	akkeŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list SM]	padung-sako2015adi:item:230:site:SM:response:1
230	six	BK	Bokar	32	28	right	akkhuu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 230, list BK]	padung-sako2015adi:item:230:site:BK:response:1
231	seven	MN	Minyong	32	28	right	kənnut̪	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 231, list MN]	padung-sako2015adi:item:231:site:MN:response:1
231	seven	BR	Bori	32	28	right	kinit̪	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 231, list BR]	padung-sako2015adi:item:231:site:BR:response:1
231	seven	RM	Ramo	32	28	right	kũnnu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 231, list RM]	padung-sako2015adi:item:231:site:RM:response:1
231	seven	ML	Milang	32	28	right	raŋal	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 28, item 231, list ML]	padung-sako2015adi:item:231:site:ML:response:1
231	seven	PL	Pailibo	33	29	left	kənə | khuunuu	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 231, list PL]	padung-sako2015adi:item:231:site:PL:response:1 | padung-sako2015adi:item:231:site:PL:response:2
231	seven	AS	Ashing (Bogum Bokang)	33	29	left	kuunut̪	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 231, list AS]	padung-sako2015adi:item:231:site:AS:response:1
231	seven	PD	Padam	33	29	left	kuunut̪	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 231, list PD]	padung-sako2015adi:item:231:site:PD:response:1
231	seven	SM	Shimong	33	29	left	kuunut̪	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 231, list SM]	padung-sako2015adi:item:231:site:SM:response:1
231	seven	BK	Bokar	33	29	left	kũnuu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 231, list BK]	padung-sako2015adi:item:231:site:BK:response:1
232	eight	MN	Minyong	33	29	left	piɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list MN]	padung-sako2015adi:item:232:site:MN:response:1
232	eight	BR	Bori	33	29	left	piɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list BR]	padung-sako2015adi:item:232:site:BR:response:1
232	eight	RM	Ramo	33	29	left	piɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list RM]	padung-sako2015adi:item:232:site:RM:response:1
232	eight	ML	Milang	33	29	left	rajeŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list ML]	padung-sako2015adi:item:232:site:ML:response:1
232	eight	PL	Pailibo	33	29	left	piɲi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 29, item 232, list PL]	padung-sako2015adi:item:232:site:PL:response:1
