Record_Type,Report,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Comparison_Role,Response,Group,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,adimathara2019mudhili,32,28,3,167,where?,Panuku,Panukuvalasa,target,1,1,eremən,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Panukuvalasa]",silgadaba2019:g167:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,32,28,3,167,where?,Panuku,Panukuvalasa,target,2,3,elu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Panukuvalasa]",silgadaba2019:g167:sil-gadaba-2019-panukuvalasa:i2
wordlist response,adimathara2019mudhili,32,28,3,167,where?,Reyavani,Reyavanivalasa,target,1,3,etːu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Reyavanivalasa]",silgadaba2019:g167:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,32,28,3,167,where?,Kotha,Kothavalasa,target,1,1,emen,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Kothavalasa]",silgadaba2019:g167:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,32,28,3,167,where?,Kotha,Kothavalasa,target,2,3,elu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Kothavalasa]",silgadaba2019:g167:sil-gadaba-2019-kothavalasa:i2
wordlist response,adimathara2019mudhili,32,28,3,167,where?,Suregadi,Suregadivalasa,target,1,1,emen,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Suregadivalasa]",silgadaba2019:g167:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,32,28,3,167,where?,Suregadi,Suregadivalasa,target,2,3,elu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Suregadivalasa]",silgadaba2019:g167:sil-gadaba-2019-suregadivalasa:i2
wordlist response,adimathara2019mudhili,32,28,3,167,where?,Chinachipuru,Chinachipuruvalasa,target,1,3,elu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Chinachipuruvalasa]",silgadaba2019:g167:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,32,28,3,167,where?,TELUGU,Srikakulam Telugu,comparison control,1,4,ekːəɖe,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 28, item 167, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,1,168,when?,Bobbili,Bobbilivalasa,target,1,1,etʃer,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 168, Bobbilivalasa]",silgadaba2019:g168:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,168,when?,Gogada,Gogaduvalasa,target,1,1,etʃel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 168, Gogaduvalasa]",silgadaba2019:g168:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,168,when?,Panuku,Panukuvalasa,target,1,1,etʃel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 168, Panukuvalasa]",silgadaba2019:g168:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,168,when?,Reyavani,Reyavanivalasa,target,1,1,etʃel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 168, Reyavanivalasa]",silgadaba2019:g168:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,168,when?,Kotha,Kothavalasa,target,1,1,etʃer,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 168, Kothavalasa]",silgadaba2019:g168:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,168,when?,Suregadi,Suregadivalasa,target,1,1,etʃel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 168, Suregadivalasa]",silgadaba2019:g168:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,168,when?,Chinachipuru,Chinachipuruvalasa,target,1,1,etʃel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 168, Chinachipuruvalasa]",silgadaba2019:g168:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,168,when?,TELUGU,Srikakulam Telugu,comparison control,1,3,epːuɖu,visually transcribed at quarter-column zoom,source-raster-coronal,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 168, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Bobbili,Bobbilivalasa,target,1,2,eŋgi,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Bobbilivalasa]",silgadaba2019:g169:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Bobbili,Bobbilivalasa,target,2,3,eŋgi,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Bobbilivalasa]",silgadaba2019:g169:sil-gadaba-2019-bobbilivalasa:i2
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Gogada,Gogaduvalasa,target,1,2,eŋgi,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Gogaduvalasa]",silgadaba2019:g169:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Gogada,Gogaduvalasa,target,2,3,eŋgi,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Gogaduvalasa]",silgadaba2019:g169:sil-gadaba-2019-gogaduvalasa:i2
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Panuku,Panukuvalasa,target,1,3,eŋgil,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Panukuvalasa]",silgadaba2019:g169:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Reyavani,Reyavanivalasa,target,1,2,eŋgi,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Reyavanivalasa]",silgadaba2019:g169:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Reyavani,Reyavanivalasa,target,2,3,eŋgi,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Reyavanivalasa]",silgadaba2019:g169:sil-gadaba-2019-reyavanivalasa:i2
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Kotha,Kothavalasa,target,1,2,eŋgiʈ,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Kothavalasa]",silgadaba2019:g169:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Kotha,Kothavalasa,target,2,3,eŋgiʈ,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Kothavalasa]",silgadaba2019:g169:sil-gadaba-2019-kothavalasa:i2
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Suregadi,Suregadivalasa,target,1,2,eŋgiʈ,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Suregadivalasa]",silgadaba2019:g169:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Suregadi,Suregadivalasa,target,2,3,eŋgiʈ,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Suregadivalasa]",silgadaba2019:g169:sil-gadaba-2019-suregadivalasa:i2
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,Chinachipuru,Chinachipuruvalasa,target,1,3,eŋgil,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Chinachipuruvalasa]",silgadaba2019:g169:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,TELUGU,Srikakulam Telugu,comparison control,1,5,enːi,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,1,169,how many?,TELUGU,Srikakulam Telugu,comparison control,2,6,ent̪ə,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 169, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,1,170,what kind?,Bobbili,Bobbilivalasa,target,1,1,eʈeʈekʌnʈve,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 170, Bobbilivalasa]",silgadaba2019:g170:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,170,what kind?,Gogada,Gogaduvalasa,target,1,3,enərekəm,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 170, Gogaduvalasa]",silgadaba2019:g170:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,170,what kind?,Panuku,Panukuvalasa,target,1,1,eʈeʈe,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 170, Panukuvalasa]",silgadaba2019:g170:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,170,what kind?,Reyavani,Reyavanivalasa,target,1,1,eʈeʈerekəm,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 170, Reyavanivalasa]",silgadaba2019:g170:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,170,what kind?,Kotha,Kothavalasa,target,1,3,enəenə,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 170, Kothavalasa]",silgadaba2019:g170:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,170,what kind?,Suregadi,Suregadivalasa,target,1,3,enenːe,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 170, Suregadivalasa]",silgadaba2019:g170:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,170,what kind?,Chinachipuru,Chinachipuruvalasa,target,1,1,eʈeʈo,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 170, Chinachipuruvalasa]",silgadaba2019:g170:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,170,what kind?,TELUGU,Srikakulam Telugu,comparison control,1,4,erəkəmu,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 170, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,1,171,this,Bobbili,Bobbilivalasa,target,1,1,iɖu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 171, Bobbilivalasa]",silgadaba2019:g171:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,171,this,Gogada,Gogaduvalasa,target,1,1,iɖu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 171, Gogaduvalasa]",silgadaba2019:g171:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,171,this,Panuku,Panukuvalasa,target,1,1,iɖu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 171, Panukuvalasa]",silgadaba2019:g171:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,171,this,Reyavani,Reyavanivalasa,target,1,1,iɖu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 171, Reyavanivalasa]",silgadaba2019:g171:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,171,this,Kotha,Kothavalasa,target,1,1,iɖu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 171, Kothavalasa]",silgadaba2019:g171:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,171,this,Suregadi,Suregadivalasa,target,1,1,iɖu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 171, Suregadivalasa]",silgadaba2019:g171:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,171,this,Chinachipuru,Chinachipuruvalasa,target,1,1,iɖu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 171, Chinachipuruvalasa]",silgadaba2019:g171:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,1,171,this,TELUGU,Srikakulam Telugu,comparison control,1,1,eɖi,visually transcribed at quarter-column zoom,source-raster-coronal,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 171, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,2,172,that,Bobbili,Bobbilivalasa,target,1,1,ʌɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 172, Bobbilivalasa]",silgadaba2019:g172:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,172,that,Gogada,Gogaduvalasa,target,1,1,ʌɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 172, Gogaduvalasa]",silgadaba2019:g172:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,172,that,Panuku,Panukuvalasa,target,1,1,əɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 172, Panukuvalasa]",silgadaba2019:g172:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,172,that,Reyavani,Reyavanivalasa,target,1,1,ʌɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 172, Reyavanivalasa]",silgadaba2019:g172:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,172,that,Kotha,Kothavalasa,target,1,1,əɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 172, Kothavalasa]",silgadaba2019:g172:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,172,that,Suregadi,Suregadivalasa,target,1,1,əɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 172, Suregadivalasa]",silgadaba2019:g172:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,172,that,Chinachipuru,Chinachipuruvalasa,target,1,1,ʌɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 172, Chinachipuruvalasa]",silgadaba2019:g172:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,172,that,TELUGU,Srikakulam Telugu,comparison control,1,1,əɖi,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 172, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,2,173,these,Bobbili,Bobbilivalasa,target,1,1,ivːu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 173, Bobbilivalasa]",silgadaba2019:g173:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,173,these,Gogada,Gogaduvalasa,target,1,1,ivu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 173, Gogaduvalasa]",silgadaba2019:g173:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,173,these,Panuku,Panukuvalasa,target,1,1,ivu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 173, Panukuvalasa]",silgadaba2019:g173:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,173,these,Reyavani,Reyavanivalasa,target,1,1,ivːu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 173, Reyavanivalasa]",silgadaba2019:g173:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,173,these,Kotha,Kothavalasa,target,1,1,ivu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 173, Kothavalasa]",silgadaba2019:g173:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,173,these,Suregadi,Suregadivalasa,target,1,1,ivu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 173, Suregadivalasa]",silgadaba2019:g173:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,173,these,Chinachipuru,Chinachipuruvalasa,target,1,1,ivu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 173, Chinachipuruvalasa]",silgadaba2019:g173:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,173,these,TELUGU,Srikakulam Telugu,comparison control,1,1,ivi,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 173, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,2,174,those,Bobbili,Bobbilivalasa,target,1,1,ʌvːu,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 174, Bobbilivalasa]",silgadaba2019:g174:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,174,those,Gogada,Gogaduvalasa,target,1,1,ʌvu,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 174, Gogaduvalasa]",silgadaba2019:g174:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,174,those,Panuku,Panukuvalasa,target,1,1,əvu,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 174, Panukuvalasa]",silgadaba2019:g174:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,174,those,Reyavani,Reyavanivalasa,target,1,1,ʌvːu,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 174, Reyavanivalasa]",silgadaba2019:g174:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,174,those,Kotha,Kothavalasa,target,1,1,əvu,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 174, Kothavalasa]",silgadaba2019:g174:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,174,those,Suregadi,Suregadivalasa,target,1,1,əvo,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 174, Suregadivalasa]",silgadaba2019:g174:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,174,those,Chinachipuru,Chinachipuruvalasa,target,1,1,ʌvu,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 174, Chinachipuruvalasa]",silgadaba2019:g174:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,174,those,TELUGU,Srikakulam Telugu,comparison control,1,1,əvi,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 174, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,33,29,2,175,same,Bobbili,Bobbilivalasa,target,1,4,ukːute,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Bobbilivalasa]",silgadaba2019:g175:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,175,same,Gogada,Gogaduvalasa,target,1,4,ukːute,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Gogaduvalasa]",silgadaba2019:g175:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,175,same,Panuku,Panukuvalasa,target,1,2,səriŋge,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Panukuvalasa]",silgadaba2019:g175:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,33,29,2,175,same,Panuku,Panukuvalasa,target,2,4,ukːuɖu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Panukuvalasa]",silgadaba2019:g175:sil-gadaba-2019-panukuvalasa:i2
wordlist response,adimathara2019mudhili,33,29,2,175,same,Panuku,Panukuvalasa,target,3,5,vəɖgen,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Panukuvalasa]",silgadaba2019:g175:sil-gadaba-2019-panukuvalasa:i3
wordlist response,adimathara2019mudhili,33,29,2,175,same,Reyavani,Reyavanivalasa,target,1,4,ukːut,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 29, item 175, Reyavanivalasa]",silgadaba2019:g175:sil-gadaba-2019-reyavanivalasa:i1
