Status,Entry_Key,Snapshot_Revision,Snapshot_Timestamp,Wikitext_Line,Raw_Gloss,Gloss,Raw_Form,Form,Raw_Origin,Origin,Raw_Page_Marker,Variant_Number
ingested,nagaraja2014-wiktionary:1246,88143027,2025-11-12T18:53:49Z,2501,[[white]] [[ant]],white ant,nindir,nindir,,,,1
ingested,nagaraja2014-wiktionary:1247,88143027,2025-11-12T18:53:49Z,2503,to [[enter]],to enter,nitto-be (ṭṭ),nitto-be,,,,1
ingested,nagaraja2014-wiktionary:1248,88143027,2025-11-12T18:53:49Z,2505,[[wild]] [[cow]],wild cow,niːl,niːl,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:1249,88143027,2025-11-12T18:53:49Z,2507,[[green]],green,niːla,niːla,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1250,88143027,2025-11-12T18:53:49Z,2509,[[grass]] – [[green]],grass – green,niːla boːy,niːla boːy,,,,1
ingested,nagaraja2014-wiktionary:1251,88143027,2025-11-12T18:53:49Z,2511,[[neem]] [[tree]],neem tree,niːmbo aːḍḍo,niːmbo aːḍḍo,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1252,88143027,2025-11-12T18:53:49Z,2513,to [[remove]] ([[weed]]),to remove (weed),niːnḍo-be,niːnḍo-be,,,,1
ingested,nagaraja2014-wiktionary:1253,88143027,2025-11-12T18:53:49Z,2515,[[how]],how,nu,nu,,,,1
ingested,nagaraja2014-wiktionary:1253:v2,88143027,2025-11-12T18:53:49Z,2515,[[how]],how,nawki,nawki,,,,2
ingested,nagaraja2014-wiktionary:1253:v3,88143027,2025-11-12T18:53:49Z,2515,[[how]],how,nusaːn,nusaːn,,,,3
ingested,nagaraja2014-wiktionary:1254,88143027,2025-11-12T18:53:49Z,2517,[[why]],why,nuwa(ː)y,nuwa(ː)y,,,,1
ingested,nagaraja2014-wiktionary:1255,88143027,2025-11-12T18:53:49Z,2519,to [[lift]],to lift,ocal-be (a > o),ocal-be,Marathi?,Marathi?,,1
ingested,nagaraja2014-wiktionary:1256,88143027,2025-11-12T18:53:49Z,2521,to [[carry]] a [[load]],to carry a load,oja-be,oja-be,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:1257,88143027,2025-11-12T18:53:49Z,2523,[[light]],light,ojor,ojor,,,,1
ingested,nagaraja2014-wiktionary:1258,88143027,2025-11-12T18:53:49Z,2525,[[plough]],plough,okhar,okhar,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1259,88143027,2025-11-12T18:53:49Z,2527,"to [[put]], [[save]], [[keep]]","to put, save, keep",okki-be,okki-be,,,,1
ingested,nagaraja2014-wiktionary:1260,88143027,2025-11-12T18:53:49Z,2529,[[hiccough]],hiccough,okuṛ-,okuṛ-,,,*,1
ingested,nagaraja2014-wiktionary:1261,88143027,2025-11-12T18:53:49Z,2531,[[what]] [[matter]]?,what matter?,okun,okun,,,,1
ingested,nagaraja2014-wiktionary:1262,88143027,2025-11-12T18:53:49Z,2533,[[snake]]’s [[outer]] [[skin]],snake’s outer skin,ola,ola,,,,1
ingested,nagaraja2014-wiktionary:1263,88143027,2025-11-12T18:53:49Z,2535,to [[make]] [[wet]],to make wet,olaː-kamaː-,olaː-kamaː-,,,,1
ingested,nagaraja2014-wiktionary:1264,88143027,2025-11-12T18:53:49Z,2537,[[cooked]] [[pulse]],cooked pulse,olaːn,olaːn,,,,1
ingested,nagaraja2014-wiktionary:1265,88143027,2025-11-12T18:53:49Z,2539,to [[be]] [[wet]],to be wet,olaːy,olaːy,,,,1
ingested,nagaraja2014-wiktionary:1266,88143027,2025-11-12T18:53:49Z,2541,"[[fungus]], to [[develop]] [[fungus]]","fungus, to develop fungus",olki,olki,,,,1
ingested,nagaraja2014-wiktionary:1267,88143027,2025-11-12T18:53:49Z,2543,[[rat]],rat,onḍor,onḍor,Marathi,Marathi,,1
ingested,nagaraja2014-wiktionary:1268,88143027,2025-11-12T18:53:49Z,2545,[[stripes]] ([[as]] [[on]] [[tiger]]),stripes (as on tiger),onol,onol,,,,1
ingested,nagaraja2014-wiktionary:1269,88143027,2025-11-12T18:53:49Z,2547,[[yet]] to [[daybreak]],yet to daybreak,opon,opon,,,,1
ingested,nagaraja2014-wiktionary:1270,88143027,2025-11-12T18:53:49Z,2549,[[air]],air,ora,ora,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1271,88143027,2025-11-12T18:53:49Z,2551,[[duststorm]],duststorm,ora dhunḍi,ora dhunḍi,,,,1
ingested,nagaraja2014-wiktionary:1272,88143027,2025-11-12T18:53:49Z,2553,[[millet]],millet,oro,oro,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1273,88143027,2025-11-12T18:53:49Z,2555,[[jowar]] [[roti]],jowar roti,oro sokra,oro sokra,,,,1
ingested,nagaraja2014-wiktionary:1274,88143027,2025-11-12T18:53:49Z,2557,"to [[apply]] ([[something]] [[on]] [[face]], [[etc]].)","to apply (something on face, etc.)",orpo,orpo,,,,1
ingested,nagaraja2014-wiktionary:1275,88143027,2025-11-12T18:53:49Z,2559,"to [[return]] ([[from]] a [[place]], [[point]])","to return (from a place, point)",orta-be,orta-be,,,,1
ingested,nagaraja2014-wiktionary:1275:v2,88143027,2025-11-12T18:53:49Z,2559,"to [[return]] ([[from]] a [[place]], [[point]])","to return (from a place, point)",wortaː-,wortaː-,,,,2
ingested,nagaraja2014-wiktionary:1276,88143027,2025-11-12T18:53:49Z,2561,[[wall]],wall,oṛaw,oṛaw,,,,1
ingested,nagaraja2014-wiktionary:1277,88143027,2025-11-12T18:53:49Z,2563,to [[boil]] ([[water]]),to boil (water),oson-,oson-,IA,IA,,1
ingested,nagaraja2014-wiktionary:1278,88143027,2025-11-12T18:53:49Z,2565,to [[boil]] ([[tr]].),to boil (tr.),osonkamaː-be,osonkamaː-be,,,,1
ingested,nagaraja2014-wiktionary:1279,88143027,2025-11-12T18:53:49Z,2567,[[dwarf]],dwarf,othra,othra,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1280,88143027,2025-11-12T18:53:49Z,2569,[[end]] [[part]] of [[lady]]’s [[garment]] [[used]] [[temporarily]] to [[keep]] [[some]] [[odd]] [[things]],end part of lady’s garment used temporarily to keep some odd things,oṭṭhya,oṭṭhya,,,*,1
ingested,nagaraja2014-wiktionary:1281,88143027,2025-11-12T18:53:49Z,2571,to [[pullout]],to pullout,otti-be (ṭṭ),otti-be,,,,1
ingested,nagaraja2014-wiktionary:1282,88143027,2025-11-12T18:53:49Z,2573,"[[son]]’s [[wife]], [[younger]] [[brother]]’s [[wife]]","son’s wife, younger brother’s wife",owaːri,owaːri,,,,1
ingested,nagaraja2014-wiktionary:1283,88143027,2025-11-12T18:53:49Z,2575,to [[beg]],to beg,oyni,oyni,,,,1
ingested,nagaraja2014-wiktionary:1284,88143027,2025-11-12T18:53:49Z,2577,[[beggar]],beggar,oyni-re,oyni-re,,,,1
ingested,nagaraja2014-wiktionary:1285,88143027,2025-11-12T18:53:49Z,2579,[[buffalo]],buffalo,oːḍow/oḍaw,oːḍow/oḍaw,,,,1
ingested,nagaraja2014-wiktionary:1286,88143027,2025-11-12T18:53:49Z,2581,[[mortar]] – [[paddy]] [[pounding]],mortar – paddy pounding,oːhan,oːhan,,,,1
ingested,nagaraja2014-wiktionary:1287,88143027,2025-11-12T18:53:49Z,2583,[[carpenter]],carpenter,oːri,oːri,,,,1
ingested,nagaraja2014-wiktionary:1288,88143027,2025-11-12T18:53:49Z,2585,[[medicine]],medicine,oːs,oːs,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:1289,88143027,2025-11-12T18:53:49Z,2587,[[square]] ([[used]] [[for]] [[worship]]),square (used for worship),oːṭa,oːṭa,,,,1
ingested,nagaraja2014-wiktionary:1290,88143027,2025-11-12T18:53:49Z,2589,[[chin]],chin,oːṭha,oːṭha,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1291,88143027,2025-11-12T18:53:49Z,2591,[[platform]] [[around]] a [[tree]],platform around a tree,oːtla,oːtla,,,,1
ingested,nagaraja2014-wiktionary:1292,88143027,2025-11-12T18:53:49Z,2593,[[wall]] [[and]] [[floor]] [[meeting]] [[point]] ([[=]] [[corner]]),wall and floor meeting point (= corner),oːṭo,oːṭo,,,,1
ingested,nagaraja2014-wiktionary:1293,88143027,2025-11-12T18:53:49Z,2595,[[guest]],guest,pa(ː)hun,pa(ː)hun,Marathi,Marathi,,1
ingested,nagaraja2014-wiktionary:1294,88143027,2025-11-12T18:53:49Z,2597,to [[lift]] [[up]],to lift up,pacol-be,pacol-be,,,,1
ingested,nagaraja2014-wiktionary:1295,88143027,2025-11-12T18:53:49Z,2599,to [[kill]],to kill,paḍa-be,paḍa-be,,,,1
ingested,nagaraja2014-wiktionary:1296,88143027,2025-11-12T18:53:49Z,2601,[[roof]],roof,padre,padre,,,,1
ingested,nagaraja2014-wiktionary:1297,88143027,2025-11-12T18:53:49Z,2603,[[turban]],turban,pagri,pagri,Hindi,Hindi,*,1
ingested,nagaraja2014-wiktionary:1298,88143027,2025-11-12T18:53:49Z,2605,[[welcome]] ([[guests]]),welcome (guests),pahuncaːri,pahuncaːri,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:1299,88143027,2025-11-12T18:53:49Z,2607,[[arm]] ([[upper]]),arm (upper),pakhra,pakhra,,,,1
ingested,nagaraja2014-wiktionary:1300,88143027,2025-11-12T18:53:49Z,2609,[[armpit]],armpit,pakhraːko khoḍḍokhoḍḍo,pakhraːko khoḍḍokhoḍḍo,,,,1
ingested,nagaraja2014-wiktionary:1301,88143027,2025-11-12T18:53:49Z,2611,[[peacock]],peacock,pakin (f),pakin,,,,1
ingested,nagaraja2014-wiktionary:1302,88143027,2025-11-12T18:53:49Z,2613,"[[definite]], [[good]]","definite, good",pakka,pakka,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1303,88143027,2025-11-12T18:53:49Z,2615,[[body]],body,pakor,pakor,,,,1
ingested,nagaraja2014-wiktionary:1304,88143027,2025-11-12T18:53:49Z,2617,[[plot]],plot,palaːt,palaːt,English > Hindi,English > Hindi,,1
ingested,nagaraja2014-wiktionary:1305,88143027,2025-11-12T18:53:49Z,2619,[[fan]],fan,pankha,pankha,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1306,88143027,2025-11-12T18:53:49Z,2621,[[knitted]] [[bamboo]],knitted bamboo,para,para,,,,1
ingested,nagaraja2014-wiktionary:1307,88143027,2025-11-12T18:53:49Z,2623,[[river]],river,paraːy,paraːy,,,,1
ingested,nagaraja2014-wiktionary:1308,88143027,2025-11-12T18:53:49Z,2625,[[screen]],screen,parda,parda,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1309,88143027,2025-11-12T18:53:49Z,2627,to [[press]]/[[iron]] ([[cloth]]),to press/iron (cloth),pareskam-be,pareskam-be,,,,1
ingested,nagaraja2014-wiktionary:1310,88143027,2025-11-12T18:53:49Z,2629,[[family]],family,pariwar,pariwar,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1311,88143027,2025-11-12T18:53:49Z,2631,[[cot]],cot,parkom,parkom,,,,1
ingested,nagaraja2014-wiktionary:1312,88143027,2025-11-12T18:53:49Z,2633,[[cotton]],cotton,parti,parti,Dr.,Dr.,,1
ingested,nagaraja2014-wiktionary:1313,88143027,2025-11-12T18:53:49Z,2635,"[[behind]], [[previous]]","behind, previous",pasla,pasla,,,,1
ingested,nagaraja2014-wiktionary:1314,88143027,2025-11-12T18:53:49Z,2637,[[leg]] – [[rear]],leg – rear,pasla khuri,pasla khuri,,,,1
ingested,nagaraja2014-wiktionary:1315,88143027,2025-11-12T18:53:49Z,2639,[[last]] [[year]],last year,pasla saːl,pasla saːl,,,,1
ingested,nagaraja2014-wiktionary:1316,88143027,2025-11-12T18:53:49Z,2641,[[behind]] – [[far]] [[behind]],behind – far behind,paslang,paslang,,,,1
ingested,nagaraja2014-wiktionary:1317,88143027,2025-11-12T18:53:49Z,2643,"to [[dry]] ([[intr]].), [[wither]]","to dry (intr.), wither",pataːr,pataːr,,,,1
ingested,nagaraja2014-wiktionary:1318,88143027,2025-11-12T18:53:49Z,2645,[[grass]] – [[dry]] ([[straw]]),grass – dry (straw),pataːr(i) boːy,pataːr(i) boːy,,,*,1
ingested,nagaraja2014-wiktionary:1319,88143027,2025-11-12T18:53:49Z,2647,[[dry]],dry,pataːri,pataːri,,,,1
ingested,nagaraja2014-wiktionary:1320,88143027,2025-11-12T18:53:49Z,2649,to [[dry]] in the [[sun]],to dry in the sun,pataːr-kamaːy,pataːr-kamaːy,,,,1
ingested,nagaraja2014-wiktionary:1321,88143027,2025-11-12T18:53:49Z,2651,[[kite]] – ([[paper]]),kite – (paper),patan(g),patan(g),,,,1
ingested,nagaraja2014-wiktionary:1322,88143027,2025-11-12T18:53:49Z,2653,a [[thorny]] [[bush]],a thorny bush,pataṭi,pataṭi,,,,1
ingested,nagaraja2014-wiktionary:1323,88143027,2025-11-12T18:53:49Z,2655,[[thin]] ([[smooth]]),thin (smooth),pateːr (ṭ),pateːr,,,,1
ingested,nagaraja2014-wiktionary:1323:v2,88143027,2025-11-12T18:53:49Z,2655,[[thin]] ([[smooth]]),thin (smooth),paːtier,paːtier,,,,2
ingested,nagaraja2014-wiktionary:1324,88143027,2025-11-12T18:53:49Z,2657,to [[dilute]],to dilute,pateːr- (ṭ),pateːr-,,,,1
ingested,nagaraja2014-wiktionary:1325,88143027,2025-11-12T18:53:49Z,2659,[[footpath]],footpath,paydal ḍãːy,paydal ḍãːy,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1326,88143027,2025-11-12T18:53:49Z,2661,[[tail]],tail,paːgo,paːgo,,,,1
ingested,nagaraja2014-wiktionary:1327,88143027,2025-11-12T18:53:49Z,2663,[[flute]] – a [[type]],flute – a type,paːhuy,paːhuy,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1328,88143027,2025-11-12T18:53:49Z,2665,[[wing]] ([[bird]]’s),wing (bird’s),paːkha,paːkha,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1329,88143027,2025-11-12T18:53:49Z,2667,to [[stress]] [[oneself]],to stress oneself,paːkhoːr haṭu,paːkhoːr haṭu,,,,1
ingested,nagaraja2014-wiktionary:1330,88143027,2025-11-12T18:53:49Z,2669,[[bone]],bone,paːkṭo,paːkṭo,,,,1
ingested,nagaraja2014-wiktionary:1331,88143027,2025-11-12T18:53:49Z,2671,[[main]] [[beam]] [[used]] in [[building]] [[house]],main beam used in building house,paːl,paːl,,,,1
ingested,nagaraja2014-wiktionary:1332,88143027,2025-11-12T18:53:49Z,2673,[[leaf]] (of [[tree]]),leaf (of tree),paːla,paːla,Korku/Hindi?,Korku/Hindi?,,1
ingested,nagaraja2014-wiktionary:1333,88143027,2025-11-12T18:53:49Z,2675,[[lamb]] ([[sheep]]/[[goat]]),lamb (sheep/goat),"paːlso (menḍa-, seri-)",paːlso,,,,1
ingested,nagaraja2014-wiktionary:1334,88143027,2025-11-12T18:53:49Z,2677,[[betel]] [[leaf]],betel leaf,paːn,paːn,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1335,88143027,2025-11-12T18:53:49Z,2679,[[plantation]] – [[betel]],plantation – betel,paːn ṭaːnḍa,paːn ṭaːnḍa,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1336,88143027,2025-11-12T18:53:49Z,2681,[[white]],white,paːnḍer,paːnḍer,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1337,88143027,2025-11-12T18:53:49Z,2683,to [[fall]] ([[something]]),to fall (something),paːnḍi-be,paːnḍi-be,,,,1
ingested,nagaraja2014-wiktionary:1338,88143027,2025-11-12T18:53:49Z,2685,"to [[lift]] [[leg]], [[cross]] [[over]]","to lift leg, cross over",paːnḍo-be,paːnḍo-be,,,,1
ingested,nagaraja2014-wiktionary:1339,88143027,2025-11-12T18:53:49Z,2687,[[all]],all,paːr,paːr,Hindi/Mar.?,Hindi/Mar.?,*,1
ingested,nagaraja2014-wiktionary:1340,88143027,2025-11-12T18:53:49Z,2689,[[crowbar]],crowbar,paːr,paːr,Dr.,Dr.,,1
ingested,nagaraja2014-wiktionary:1341,88143027,2025-11-12T18:53:49Z,2691,[[cotton]],cotton,paːraṭi,paːraṭi,Dr.?,Dr.?,,1
ingested,nagaraja2014-wiktionary:1342,88143027,2025-11-12T18:53:49Z,2693,[[eagle]] ([[bird]]),eagle (bird),paːrdya,paːrdya,,,,1
ingested,nagaraja2014-wiktionary:1343,88143027,2025-11-12T18:53:49Z,2695,[[striped]] [[leopard]],striped leopard,paːsona tembrya,paːsona tembrya,,,,1
ingested,nagaraja2014-wiktionary:1344,88143027,2025-11-12T18:53:49Z,2697,[[next]] [[year]],next year,paːṭ(o)saːl,paːṭ(o)saːl,,,,1
ingested,nagaraja2014-wiktionary:1345,88143027,2025-11-12T18:53:49Z,2699,"[[old]], [[elder]]","old, elder",paːtha (ṭ),paːtha,Dr.,Dr.,,1
ingested,nagaraja2014-wiktionary:1346,88143027,2025-11-12T18:53:49Z,2701,to [[come]],to come,paːṭo,paːṭo,,,,1
ingested,nagaraja2014-wiktionary:1347,88143027,2025-11-12T18:53:49Z,2703,[[flute]] – a [[kind]],flute – a kind,paːwi,paːwi,,,,1
ingested,nagaraja2014-wiktionary:1348,88143027,2025-11-12T18:53:49Z,2705,[[step]],step,paːyri,paːyri,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1349,88143027,2025-11-12T18:53:49Z,2707,[[five]],five,pãːsõ,pãːsõ,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1350,88143027,2025-11-12T18:53:49Z,2709,[[head]],head,pe(ː)ñ,pe(ː)ñ,,,,1
ingested,nagaraja2014-wiktionary:1351,88143027,2025-11-12T18:53:49Z,2711,"to [[abduct]], [[elope]]","to abduct, elope",pejak-kamaː-,pejak-kamaː-,,,,1
ingested,nagaraja2014-wiktionary:1352,88143027,2025-11-12T18:53:49Z,2713,to [[run]],to run,pejko-be,pejko-be,,,,1
ingested,nagaraja2014-wiktionary:1353,88143027,2025-11-12T18:53:49Z,2715,"[[shin]] of [[leg]], [[calf]] of the [[leg]]","shin of leg, calf of the leg",pendri,pendri,Hindi/Marathi?,Hindi/Marathi?,,1
ingested,nagaraja2014-wiktionary:1354,88143027,2025-11-12T18:53:49Z,2717,[[saliva]],saliva,pephrya,pephrya,,,,1
ingested,nagaraja2014-wiktionary:1355,88143027,2025-11-12T18:53:49Z,2719,to [[sit]],to sit,peṭe-be,peṭe-be,,,,1
ingested,nagaraja2014-wiktionary:1356,88143027,2025-11-12T18:53:49Z,2721,to [[tear]] ([[intr]].),to tear (intr.),peṭek,peṭek,,,,1
ingested,nagaraja2014-wiktionary:1357,88143027,2025-11-12T18:53:49Z,2723,to [[tear]] [[something]],to tear something,petekkamaː- (ṭ),petekkamaː-,,,,1
ingested,nagaraja2014-wiktionary:1358,88143027,2025-11-12T18:53:49Z,2725,to [[make]] to [[sit]],to make to sit,peṭekkamaː-be,peṭekkamaː-be,,,,1
ingested,nagaraja2014-wiktionary:1359,88143027,2025-11-12T18:53:49Z,2727,[[torn]] [[pants]],torn pants,peṭko corna,peṭko corna,,,,1
ingested,nagaraja2014-wiktionary:1360,88143027,2025-11-12T18:53:49Z,2729,[[anklet]],anklet,petti,petti,IA/Dr.?,IA/Dr.?,,1
ingested,nagaraja2014-wiktionary:1361,88143027,2025-11-12T18:53:49Z,2731,"to [[squeeze]], [[wring]]","to squeeze, wring",peṭṭo-be,peṭṭo-be,,,*,1
ingested,nagaraja2014-wiktionary:1362,88143027,2025-11-12T18:53:49Z,2733,[[yellow]] ([[ripe]]) [[banana]],yellow (ripe) banana,pewri keːre,pewri keːre,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1363,88143027,2025-11-12T18:53:49Z,2735,[[pila]] [[rang]],pila rang,pewriji,pewriji,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1364,88143027,2025-11-12T18:53:49Z,2737,[[anklet]],anklet,peyjom,peyjom,,,,1
ingested,nagaraja2014-wiktionary:1365,88143027,2025-11-12T18:53:49Z,2739,to [[conceal]] ([[intr]].),to conceal (intr.),peyko,peyko,,,,1
ingested,nagaraja2014-wiktionary:1366,88143027,2025-11-12T18:53:49Z,2741,to [[conceal]] ([[something]]),to conceal (something),peyko kama,peyko kama,,,,1
ingested,nagaraja2014-wiktionary:1367,88143027,2025-11-12T18:53:49Z,2743,[[silently]],silently,peyko-peyko,peyko-peyko,,,,1
ingested,nagaraja2014-wiktionary:1368,88143027,2025-11-12T18:53:49Z,2745,to [[conceal]] [[oneself]] ([[hide]]),to conceal oneself (hide),peyku jere(y),peyku jere(y),,,,1
ingested,nagaraja2014-wiktionary:1369,88143027,2025-11-12T18:53:49Z,2747,a [[dish]] [[prepared]] [[using]] [[millets]],a dish prepared using millets,peːjo,peːjo,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1370,88143027,2025-11-12T18:53:49Z,2749,[[parrot]] ([[bird]]),parrot (bird),peːpo,peːpo,,,,1
ingested,nagaraja2014-wiktionary:1370:v2,88143027,2025-11-12T18:53:49Z,2749,[[parrot]] ([[bird]]),parrot (bird),peapo,peapo,,,,2
ingested,nagaraja2014-wiktionary:1371,88143027,2025-11-12T18:53:49Z,2751,[[beam]] – [[long]] [[one]],beam – long one,pha(ː)ṭa,pha(ː)ṭa,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1372,88143027,2025-11-12T18:53:49Z,2753,[[spade]] (to [[remove]] [[weed]]),spade (to remove weed),pha(ː)wra,pha(ː)wra,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:1373,88143027,2025-11-12T18:53:49Z,2755,[[bunch]] ([[cluster]]),bunch (cluster),phani,phani,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1374,88143027,2025-11-12T18:53:49Z,2757,to [[divide]] ([[property]]),to divide (property),pharikamaːy,pharikamaːy,,,,1
ingested,nagaraja2014-wiktionary:1375,88143027,2025-11-12T18:53:49Z,2759,a [[trap]] ([[for]] [[mouse]]),a trap (for mouse),phaṭ(a)ka,phaṭ(a)ka,,,,1
ingested,nagaraja2014-wiktionary:1376,88143027,2025-11-12T18:53:49Z,2761,[[slipper]] – [[female]] [[only]],slipper – female only,phaṭaːkri cappal,phaṭaːkri cappal,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1377,88143027,2025-11-12T18:53:49Z,2763,[[gate]],gate,phaṭko,phaṭko,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1378,88143027,2025-11-12T18:53:49Z,2765,[[knife]] – [[vegetable]],knife – vegetable,phaːwsi,phaːwsi,,,,1
ingested,nagaraja2014-wiktionary:1379,88143027,2025-11-12T18:53:49Z,2767,to [[blow]] [[nose]],to blow nose,phẽkam-be,phẽkam-be,,,,1
ingested,nagaraja2014-wiktionary:1380,88143027,2025-11-12T18:53:49Z,2769,[[morning]],morning,phejer,phejer,Korku/Hindi,Korku/Hindi,,1
ingested,nagaraja2014-wiktionary:1381,88143027,2025-11-12T18:53:49Z,2771,[[ground]] [[nut]],ground nut,phellya biːjo,phellya biːjo,,,,1
ingested,nagaraja2014-wiktionary:1382,88143027,2025-11-12T18:53:49Z,2773,[[vine]],vine,phendra,phendra,,,*,1
ingested,nagaraja2014-wiktionary:1383,88143027,2025-11-12T18:53:49Z,2775,"to [[remove]], [[open]], [[clean]]","to remove, open, clean",pher-be,pher-be,,,,1
ingested,nagaraja2014-wiktionary:1384,88143027,2025-11-12T18:53:49Z,2777,to [[come]] to [[heat]] ([[animal]]),to come to heat (animal),pherni-ka,pherni-ka,,,,1
ingested,nagaraja2014-wiktionary:1385,88143027,2025-11-12T18:53:49Z,2779,[[foam]],foam,pheːso,pheːso,,,,1
ingested,nagaraja2014-wiktionary:1386,88143027,2025-11-12T18:53:49Z,2781,"[[mild]], [[wild]] (?)","mild, wild (?)",phika,phika,,,,1
ingested,nagaraja2014-wiktionary:1387,88143027,2025-11-12T18:53:49Z,2783,to [[settle]] a [[payment]],to settle a payment,phittakamaːy,phittakamaːy,,,,1
ingested,nagaraja2014-wiktionary:1388,88143027,2025-11-12T18:53:49Z,2785,to [[bear]] [[fruits]],to bear fruits,phorouter,phorouter,,,,1
ingested,nagaraja2014-wiktionary:1389,88143027,2025-11-12T18:53:49Z,2787,[[covering]] of [[seed]],covering of seed,photre,photre,,,,1
ingested,nagaraja2014-wiktionary:1390,88143027,2025-11-12T18:53:49Z,2789,to [[splash]] ([[water]]),to splash (water),phuḍu-phuḍu,phuḍu-phuḍu,,,,1
ingested,nagaraja2014-wiktionary:1391,88143027,2025-11-12T18:53:49Z,2791,to [[swell]] ([[as]] [[seed]]),to swell (as seed),phulaṭine,phulaṭine,,,,1
ingested,nagaraja2014-wiktionary:1392,88143027,2025-11-12T18:53:49Z,2793,[[finger]] [[joint]],finger joint,phuli,phuli,,,,1
ingested,nagaraja2014-wiktionary:1392:v2,88143027,2025-11-12T18:53:49Z,2793,[[finger]] [[joint]],finger joint,/bakko-phuli,/bakko-phuli,,,,2
ingested,nagaraja2014-wiktionary:1393,88143027,2025-11-12T18:53:49Z,2795,[[darkness]],darkness,phuṭkaːre,phuṭkaːre,,,,1
ingested,nagaraja2014-wiktionary:1394,88143027,2025-11-12T18:53:49Z,2797,[[flower]],flower,phuːl,phuːl,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1395,88143027,2025-11-12T18:53:49Z,2799,[[spleen]],spleen,piya,piya,,,,1
ingested,nagaraja2014-wiktionary:1396,88143027,2025-11-12T18:53:49Z,2801,to [[jump]],to jump,pinḍa-be,pinḍa-be,,,,1
ingested,nagaraja2014-wiktionary:1397,88143027,2025-11-12T18:53:49Z,2803,[[star]],star,piphinjor,piphinjor,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1398,88143027,2025-11-12T18:53:49Z,2805,"[[girls]], [[daughters]]","girls, daughters",piratta,piratta,,,,1
ingested,nagaraja2014-wiktionary:1399,88143027,2025-11-12T18:53:49Z,2807,"[[daughter]], [[girl]]","daughter, girl",pirjo,pirjo,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1400,88143027,2025-11-12T18:53:49Z,2809,[[fallow]] [[land]],fallow land,pirto-jaga,pirto-jaga,Hindi/IA,Hindi/IA,,1
ingested,nagaraja2014-wiktionary:1401,88143027,2025-11-12T18:53:49Z,2811,[[money]] [[lender]],money lender,piːcuːṭa,piːcuːṭa,IA?,IA?,,1
ingested,nagaraja2014-wiktionary:1401:v2,88143027,2025-11-12T18:53:49Z,2811,[[money]] [[lender]],money lender,picuhela,picuhela,IA?,IA?,,2
ingested,nagaraja2014-wiktionary:1402,88143027,2025-11-12T18:53:49Z,2813,"[[joint]](s), [[ankle]] [[bone]]","joint(s), ankle bone",piːṛi,piːṛi,,,,1
ingested,nagaraja2014-wiktionary:1403,88143027,2025-11-12T18:53:49Z,2815,[[jacket]],jacket,po(ː)lka,po(ː)lka,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1404,88143027,2025-11-12T18:53:49Z,2817,[[soot]],soot,popoːri,popoːri,,,*,1
ingested,nagaraja2014-wiktionary:1405,88143027,2025-11-12T18:53:49Z,2819,[[w:Pola (festival)|Pora]] [[festival]],Pora festival,poːra tiwaːr,poːra tiwaːr,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1406,88143027,2025-11-12T18:53:49Z,2821,[[bucket]],bucket,poːra,poːra,,,,1
ingested,nagaraja2014-wiktionary:1406:v2,88143027,2025-11-12T18:53:49Z,2821,[[bucket]],bucket,pawra,pawra,,,,2
