PDF_Page,Printed_Page,Column,Head_Source,Form,Dialect,Language_ID,POS,Gloss,CDIAL_ID,Link_Source,CDIAL_Candidates,Entry_Text
381,371,2,"lhúṣ, -àh (rf) (G, J)",lhúṣ,G,Gowro,n.m,a thief,11098,dictionary,11098,"lhúṣ, -àh (rf) (G, J) n.m. ‘a thief’. < lūṣáyati1 (11098)."
381,371,2,"lhúṣ, -àh (rf) (G, J)",lhúṣ,J,Mai-Jijal,n.m,a thief,11098,dictionary,11098,"lhúṣ, -àh (rf) (G, J) n.m. ‘a thief’. < lūṣáyati1 (11098)."
381,371,2,lhüṣ (B),lhüṣ,B,bhatr,n.f,a louse,,unlinked,,lhüṣ (B) n.f. ‘a louse’. Same as J lhī́ṣ.
381,371,2,lhuṣíṅgʌr,lhuṣíṅgʌr,J,Mai-Jijal,adj.m,(being a) a black sheep of the family who indulges in lazy life and womanizing,5524,dictionary,5524,lhuṣíṅgʌr adj.m.; n.m. ‘(being a) a black sheep of the family who indulges in lazy life and womanizing’. Prob. a compound ← lhúṣ plus < ḍiṅgara- (5524).
382,372,1,lhuṣī́ (G),lhuṣī́,G,Gowro,n.f,a theft,,unlinked,,lhuṣī́ (G) n.f. ‘a theft’. ← lhúṣ.
382,372,1,+ ghō̃́,lhuṣī́ ghō̃́,G,Gowro,,to steal,,unlinked,,+ ghō̃́ ‘to steal’.
382,372,1,lhū̀,lhū̀,J,Mai-Jijal,adj.m,red,11165,dictionary,11165,lhū̀ adj.m. ‘red’. < lṓhita- (11165) with leftshift of aspiratioṇ See adj.f. lhúī 2.
382,372,1,"lhèṭh, -ah",lhèṭh,J,Mai-Jijal,n.f,"a “cut” ﬁeld: in case a terrace wall between two ﬁelds gets smaller and ﬁnally ends, then one ﬁeld cuts away, as it were, the other ﬁeld",11054,dictionary,11054,"lhèṭh, -ah n.f. ‘a “cut” ﬁeld: in case a terrace wall between two ﬁelds gets smaller and ﬁnally ends, then one ﬁeld cuts away, as it were, the other ﬁeld’. < *leṭṭha- (11054) with leftshift of aspiratioṇ"
382,372,1,lhel (B),lhel,B,bhatr,n.f,a broom,,unlinked,,lhel (B) n.f. ‘a broom’. Same as J lhʌṽʌỹ̀li.
382,372,1,lhē (B),lhē,B,bhatr,adv,near,,unlinked,,lhē (B) adv. ‘near’. Same as G lē.
382,372,1,"lhḕṭh, -ah",lhḕṭh,J,Mai-Jijal,n.m,,11169,dictionary,11169,"lhḕṭh, -ah n.m. ‘a gold pheasant with shining green feathers and a ‘crown”. Same as G lēṣṭ and Š lḕṣ. < *lohiṣṭha- (11169)."
382,372,1,lhēṇḍɑ̄́,lhēṇḍɑ̄́,J,Mai-Jijal,,,,unlinked,,lhēṇḍɑ̄́ same as lēṇḍɑ̄́.
382,372,1,"lhḗš, -àh",lhḗš,J,Mai-Jijal,n.f,awn(s),,unlinked,,"lhḗš, -àh n.f. ‘awn(s)’. Same as J lhɑ̄́š and B lhiɛ̄š."
382,372,1,lhoéši,lhoéši,J,Mai-Jijal,,,,unlinked,,lhoéši same as loéši.
382,372,1,"lhōš, -áh (G)",lhōš,G,Gowro,n.f,a broom,,unlinked,,"lhōš, -áh (G) n.f. ‘a broom’. Same as prec̣ and J loéši. V"
382,372,1,vàh,vàh,J,Mai-Jijal,interj,"o, oh; hullo",,unlinked,,"vàh interj. ‘o, oh; hullo’. Same as vṓ. Paš. vo: ‘oh’, P. vo ‘o!’"
383,373,2,vʌ́ī,vʌ́ī,J,Mai-Jijal,interj,o my goodness!,,unlinked,,vʌ́ī interj. ‘o my goodness!’. Intenṣ of vàh.
383,373,2,+ gìh hún (n2),vʌ́ī gìh hún,J,Mai-Jijal,,"o my goodness, what is happening!",,unlinked,,"+ gìh hún (n2) ‘o my goodness, what is happening!’ ← gìh, last word prob. 1 borrowing from Sh. hanu ‘is’."
383,373,2,vʌī́li,vʌī́li,J,Mai-Jijal,n.f,a judgment,,unlinked,,vʌī́li n.f. ‘a judgment’.
383,373,2,vʌ̀x or vʌ̀xʌt,vʌ̀x,J,Mai-Jijal,n.m,time,,unlinked,,vʌ̀x or vʌ̀xʌt n.m. ‘time’. Pshṭ vaxt (Aṛ vaqt).
383,373,2,vʌ̀x or vʌ̀xʌt,vʌ̀xʌt,J,Mai-Jijal,n.m,time,,unlinked,,vʌ̀x or vʌ̀xʌt n.m. ‘time’. Pshṭ vaxt (Aṛ vaqt).
383,373,2,vʌxt (B),vʌxt,B,bhatr,adv,tomorrow,,unlinked,,vʌxt (B) adv. ‘tomorrow’. See nexṭ
383,373,2,vʌxta (B),vʌxta,B,bhatr,adv,in the morning,,unlinked,,vʌxta (B) adv. ‘in the morning’. Pshṭ vaxtī.
383,373,2,vʌxt-ʌs tār (B),vʌxt-ʌs tār,B,bhatr,,the morning star,5798,dictionary,5798,vʌxt-ʌs tār (B) ‘the morning star’. Regarding ﬁrst word cf. prec̣ but here apparently meaning ‘morning’. Followed by genitive postp. and last word < tārā- (5798).
383,373,2,vʌ̀xtʌ-mā̃ or vʌ̀xtʌ-mʌz,vʌ̀xtʌ-mā̃,J,Mai-Jijal,postp,at the time of,9804,dictionary,9804,"vʌ̀xtʌ-mā̃ or vʌ̀xtʌ-mʌz postp. ‘at the time of’. See vʌ̀x; -mā̃ is not used elsewhere, derives < mádhya- (9804)."
383,373,2,vʌ̀xtʌ-mā̃ or vʌ̀xtʌ-mʌz,vʌ̀xtʌ-mʌz,J,Mai-Jijal,postp,at the time of,9804,dictionary,9804,"vʌ̀xtʌ-mā̃ or vʌ̀xtʌ-mʌz postp. ‘at the time of’. See vʌ̀x; -mā̃ is not used elsewhere, derives < mádhya- (9804)."
383,373,2,vʌxtiʌ̀ṽ,vʌxtiʌ̀ṽ,J,Mai-Jijal,adv,in the morning,,unlinked,,vʌxtiʌ̀ṽ adv. ‘in the morning’. Ex.: màh hʌ́r vʌxtiʌ̀ṽ bḗth ‘I am going every morning’. ← next plus derivational sufﬁx.
383,373,2,"vʌxtī̀, -ah (J, G [no pl.])",vʌxtī̀,J,Mai-Jijal,adv,in the morning; morning,,unlinked,,"vʌxtī̀, -ah (J, G [no pl.]) adv.,n.m.; vʌxta (B) adv. ‘in the morning; morning’. Pshṭ vaxtī (see J vʌ̀x)."
383,373,2,+ J sahʌrʌ̀ỹ-khʌỹ,vʌxtī̀ sahʌrʌ̀ỹ-khʌỹ,J,Mai-Jijal,adv,early morning,,unlinked,,+ J sahʌrʌ̀ỹ-khʌỹ adv. ‘early morning’. Aṛ sah.ar plus grammeme.
383,373,2,vʌɣēràh,vʌɣēràh,J,Mai-Jijal,adv,and so on,,unlinked,,vʌɣēràh adv. ‘and so on’. Perṣ (Aṛ) va gaira.
383,373,2,vʌ̀zɑ-nɑ̄̃,vʌ̀zɑ-nɑ̄̃,J,Mai-Jijal,postp,because of (this),,unlinked,,vʌ̀zɑ-nɑ̄̃ postp. ‘because of (this)’. Aṛ vajh plus J nā̃́ 3.
384,374,1,"vʌzʌ́n, -àh",vʌzʌ́n,J,Mai-Jijal,n.m,weight,,unlinked,,"vʌzʌ́n, -àh n.m. ‘weight’. Aṛ vazṇ"
384,374,1,vʌzʌndɑ̄̀r,vʌzʌndɑ̄̀r,J,Mai-Jijal,adj,"(fully) outﬁtted, furnished, dressed up",,unlinked,,"vʌzʌndɑ̄̀r adj. ‘(fully) outﬁtted, furnished, dressed up’. Perṣ (Aṛ) vazandār ‘weighty’."
384,374,1,"vʌzīphàh, -ī́ (J); vʌzpháh (G)",vʌzīphàh,J,Mai-Jijal,n.m,an allowance,,unlinked,,"vʌzīphàh, -ī́ (J); vʌzpháh (G) n.m. ‘an allowance’. Aṛ vazīfa."
384,374,1,"vʌzīphàh, -ī́ (J); vʌzpháh (G)",vʌzpháh,G,Gowro,n.m,an allowance,,unlinked,,"vʌzīphàh, -ī́ (J); vʌzpháh (G) n.m. ‘an allowance’. Aṛ vazīfa."
384,374,1,+ J diyʌ́ṽ or milʌ́ṽ and G diō̃́,vʌzīphàh diyʌ́ṽ or milʌ́ṽ,J,Mai-Jijal,,to accord an allowance,,unlinked,,+ J diyʌ́ṽ or milʌ́ṽ and G diō̃́ ‘to accord an allowance’.
384,374,1,+ J diyʌ́ṽ or milʌ́ṽ and G diō̃́,vʌzīphàh diō̃́,G,Gowro,,to accord an allowance,,unlinked,,+ J diyʌ́ṽ or milʌ́ṽ and G diō̃́ ‘to accord an allowance’.
384,374,1,"vʌzī̀r, -ah",vʌzī̀r,J,Mai-Jijal,n.m,a vizier,,unlinked,,"vʌzī̀r, -ah n.m. ‘a vizier’. Aṛ vazīṛ"
384,374,1,"vʌ̀ž or vʌỳži, -ah",vʌ̀ž,J,Mai-Jijal,n.f,an aspect; reason,,unlinked,,"vʌ̀ž or vʌỳži, -ah n.f. ‘an aspect; reason’. Aṛ vajh."
384,374,1,"vʌ̀ž or vʌỳži, -ah",vʌỳži,J,Mai-Jijal,n.f,an aspect; reason,,unlinked,,"vʌ̀ž or vʌỳži, -ah n.f. ‘an aspect; reason’. Aṛ vajh."
384,374,1,vʌ̀ža-nā̃,vʌ̀ža-nā̃,J,Mai-Jijal,postp,"because of this, for this reason",,unlinked,,"vʌ̀ža-nā̃ postp. ‘because of this, for this reason’. Cf. prec̣, same as vʌ̀za-nā̃."
384,374,1,"vʌžū̀d, -ah",vʌžū̀d,J,Mai-Jijal,n.m,"heart, mind",,unlinked,,"vʌžū̀d, -ah n.m. ‘heart, mind’. Aṛ vujūḍ"
384,374,1,vʌ́ṭh 1,vʌ́ṭh,J,Mai-Jijal,n.m,stubble(s in ﬁeld),,unlinked,,vʌ́ṭh 1 n.m. ‘stubble(s in ﬁeld)’. Cf. vaṭʌ́ṽ.
384,374,1,vʌ́ṭ 2 -vʌ́ṭh,vʌ́ṭ-vʌ́ṭh,J,Mai-Jijal,adj,tossing about,11346,dictionary,11346,vʌ́ṭ 2 -vʌ́ṭh adj. ‘tossing about’. < varta-1 (11346).
384,374,1,vaṭʌ̀kh,vaṭʌ̀kh,J,Mai-Jijal,adv,quickly,,unlinked,,vaṭʌ̀kh adv. ‘quickly’.
384,374,1,+ karʌ́ṽ,vaṭʌ̀kh karʌ́ṽ,J,Mai-Jijal,,to hurry up,,unlinked,,+ karʌ́ṽ ‘to hurry up’.
384,374,1,"vʌḍḕr, -ah",vʌḍḕr,J,Mai-Jijal,n.m,"a baron, big landlord",12074,dictionary,12074,"vʌḍḕr, -ah n.m. ‘a baron, big landlord’. < vṛddhatara- (12074)."
384,374,1,vʌṛi (G),vʌṛi,G,Gowro,,a loom,11218,dictionary,11218,vʌṛi (G) ‘a loom’. < vaṭin- (11218)?
384,374,1,vʌ́ṇḍ˚ karʌ́ṽ or diyʌ́ṽ,vʌ́ṇḍ˚ karʌ́ṽ,J,Mai-Jijal,,"to beat s.o. or s.th. with a loud voice (e.g., laundry while washing)",2280,dictionary,2280,"vʌ́ṇḍ˚ karʌ́ṽ or diyʌ́ṽ ‘to beat s.o. or s.th. with a loud voice (e.g., laundry while washing)’. Prob. same as Buṛ/Sh. 2wan -̇t- ‘heftig und mit Geräusch schlagen’. Berger considers derivation < *upahanaka- (2280) but cf. vʌhùṇ"
384,374,1,vʌ́ṇḍ˚ karʌ́ṽ or diyʌ́ṽ,diyʌ́ṽ,J,Mai-Jijal,,"to beat s.o. or s.th. with a loud voice (e.g., laundry while washing)",2280,dictionary,2280,"vʌ́ṇḍ˚ karʌ́ṽ or diyʌ́ṽ ‘to beat s.o. or s.th. with a loud voice (e.g., laundry while washing)’. Prob. same as Buṛ/Sh. 2wan -̇t- ‘heftig und mit Geräusch schlagen’. Berger considers derivation < *upahanaka- (2280) but cf. vʌhùṇ"
384,374,2,"vʌtʌ́n, -àh",vʌtʌ́n,J,Mai-Jijal,n.m,"a country, native country",,unlinked,,"vʌtʌ́n, -àh n.m. ‘a country, native country’. Aṛ vataṇ"
384,374,2,vàtʌr,vàtʌr,J,Mai-Jijal,adj,"humid, ﬁt for sowing (as a ﬁeld)",11289,dictionary,11289,"vàtʌr adj. ‘humid, ﬁt for sowing (as a ﬁeld)’. < *vaptra- (11289)."
384,374,2,"vʌdɑ̄̀n, -ah (G, J)",vʌdɑ̄̀n,G,Gowro,adj,"wealthy, rich; a wealthy or rich person",11380,dictionary,11380,"vʌdɑ̄̀n, -ah (G, J) adj.; n.m. ‘wealthy, rich; a wealthy or rich person’. < várdhamāna- (11380)."
384,374,2,"vʌdɑ̄̀n, -ah (G, J)",vʌdɑ̄̀n,J,Mai-Jijal,adj,"wealthy, rich; a wealthy or rich person",11380,dictionary,11380,"vʌdɑ̄̀n, -ah (G, J) adj.; n.m. ‘wealthy, rich; a wealthy or rich person’. < várdhamāna- (11380)."
384,374,2,vayʌ́ṽ 1,vayʌ́ṽ,J,Mai-Jijal,,,,unlinked,,vayʌ́ṽ 1 same as váṽ 1.
384,374,2,vayʌ́ṽ 2,vayʌ́ṽ,J,Mai-Jijal,,,,unlinked,,vayʌ́ṽ 2 same as váṽ 2.
384,374,2,vʌyžṓami (G),vʌyžṓami,G,Gowro,n.f,a type of marsh grass,,unlinked,,vʌyžṓami (G) n.f. ‘a type of marsh grass’. Cf. J vḕ 2 -ghɑ̄̀.
384,374,2,"vʌýri 1, -àh",vʌýri,J,Mai-Jijal,n.f,"a curse, condemnation",,unlinked,,"vʌýri 1, -àh n.f. ‘a curse, condemnation’. Kal. walí ‘curse’. Cf. J vɑ̄́r 2 and OIA *vari- ‘speech’ (11327)."
384,374,2,+ diyʌ́ṽ 1,vʌýri diyʌ́ṽ,J,Mai-Jijal,,to curse,,unlinked,,+ diyʌ́ṽ 1 ‘to curse’.
384,374,2,"vʌỳri 2, -ah",vʌỳri,J,Mai-Jijal,n.f,a belly; a lap,1932,dictionary,1932,"vʌỳri 2, -ah n.f. ‘a belly; a lap’. < udára- (1932)."
384,374,2,+ čàṭhʌṽ (n2),vʌỳri čàṭhʌṽ,J,Mai-Jijal,adj,(lying on a bed) with the belly downwards,,unlinked,,+ čàṭhʌṽ (n2) adj. ‘(lying on a bed) with the belly downwards’.
384,374,2,+ ḍāšḕrʌṽ (n2),vʌỳri ḍāšḕrʌṽ,J,Mai-Jijal,adj,(lying on a bed) with the belly upwards,,unlinked,,+ ḍāšḕrʌṽ (n2) adj. ‘(lying on a bed) with the belly upwards’. ← ḍɑ̄̀ plus ?
384,374,2,+ bhāṣʌ́ṽ,vʌỳri bhāṣʌ́ṽ,J,Mai-Jijal,,"to stuff oṣ, make a real pig of oṣ",,unlinked,,"+ bhāṣʌ́ṽ ‘to stuff oṣ, make a real pig of oṣ’ Ex.: sùh tā̃̀ vʌỳri bhāṣɑ̄́th ‘he stuffs his stomach’."
384,374,2,+ bhāṣzʌ́ṽ passive meaning of prec̣ Ex.: vʌỳri bhāṣzḗth,vʌỳri bhāṣzʌ́ṽ,J,Mai-Jijal,,the stomach is stuffed,,unlinked,,+ bhāṣzʌ́ṽ passive meaning of prec̣ Ex.: vʌỳri bhāṣzḗth ‘the stomach is stuffed’.
384,374,2,+ bhāṣrʌ́ṽ causative of prec̣ verb:,vʌỳri bhāṣrʌ́ṽ,J,Mai-Jijal,,"to overeat, stuff oṣ with",,unlinked,,"+ bhāṣrʌ́ṽ causative of prec̣ verb: ‘to overeat, stuff oṣ with’. Ex.: sùh tā̃̀ vʌỳri bhāṣrɑ̄́th ‘he stuffs his stomach’ (same meaning as ﬁrst conjunct verb)."
384,374,2,"vʌ́r, -àh",vʌ́r,J,Mai-Jijal,n.m,a turn,,unlinked,,"vʌ́r, -àh n.m. ‘a turn’. Kal. war 1 ‘turn in an activity or game’ (acc̣ to Trail from Pshṭ). Cf. S. vari ‘turn’ (sub OIA váli- [11412]), J vʌ́l 1 and vɑ̄̀r 1, Pshṭ val ‘turn’, and OIA válati (11405)."
384,374,2,+ karʌ́ṽ,vʌ́r karʌ́ṽ,J,Mai-Jijal,,to turn s.th.,,unlinked,,+ karʌ́ṽ ‘to turn s.th.’
384,374,2,+ ho-,vʌ́r ho-,J,Mai-Jijal,,to turn,,unlinked,,+ ho- ‘to turn’.
384,374,2,vʌ́r-vʌr,vʌ́r-vʌr,J,Mai-Jijal,n.m,"rotation, spin (e.g., of a top)",,unlinked,,"vʌ́r-vʌr n.m. ‘rotation, spin (e.g., of a top)’. ← vʌ́ṛ"
385,375,1,+ karʌ́ṽ,vʌ́r-vʌr karʌ́ṽ,J,Mai-Jijal,,"to rotate, spin",,unlinked,,"+ karʌ́ṽ ‘to rotate, spin’."
385,375,1,"vʌ̀rʌx, -ah",vʌ̀rʌx,J,Mai-Jijal,n.m,water channel in a ﬁeld,,unlinked,,"vʌ̀rʌx, -ah n.m. ‘water channel in a ﬁeld’. Pshṭ varxa."
385,375,1,"vʌ̀ri, -ʒ (Š); vʌrī́, vʌrḗ (G)",vʌ̀ri,Š,Mai-Shatot,n.f,stomach,,unlinked,,"vʌ̀ri, -ʒ (Š); vʌrī́, vʌrḗ (G) n.f. ‘stomach’. Same as J vʌỳri 2."
385,375,1,"vʌ̀ri, -ʒ (Š); vʌrī́, vʌrḗ (G)",vʌrī́,G,Gowro,n.f,stomach,,unlinked,,"vʌ̀ri, -ʒ (Š); vʌrī́, vʌrḗ (G) n.f. ‘stomach’. Same as J vʌỳri 2."
385,375,1,"vʌ̀ri, -ʒ (Š); vʌrī́, vʌrḗ (G)",vʌrḗ,G,Gowro,n.f,stomach,,unlinked,,"vʌ̀ri, -ʒ (Š); vʌrī́, vʌrḗ (G) n.f. ‘stomach’. Same as J vʌỳri 2."
385,375,1,vʌrxɑ̄́ṛʌy,vʌrxɑ̄́ṛʌy,J,Mai-Jijal,n.f,a green vegetable with very small leaves,,unlinked,,vʌrxɑ̄́ṛʌy n.f. ‘a green vegetable with very small leaves’. Pshṭ varxāṛaī ‘the herb purslain (Portulaca oleracea)’. Same vegetable as phiċíli šɑ̄̀.
385,375,1,"vʌrbʌ́l, -àh",vʌrbʌ́l,J,Mai-Jijal,n.m,a curl,,unlinked,,"vʌrbʌ́l, -àh n.m. ‘a curl’. Pshṭ vurbal."
385,375,1,vʌrbūz or vʌrbuze (B),vʌrbūz,B,bhatr,n.m,"a snout, trunk (of elefant)",,unlinked,,"vʌrbūz or vʌrbuze (B) n.m. ‘a snout, trunk (of elefant)’. Pshṭ vurbūẓ"
385,375,1,vʌrbūz or vʌrbuze (B),vʌrbuze,B,bhatr,n.m,"a snout, trunk (of elefant)",,unlinked,,"vʌrbūz or vʌrbuze (B) n.m. ‘a snout, trunk (of elefant)’. Pshṭ vurbūẓ"
385,375,1,vʌ́l 1,vʌ́l,J,Mai-Jijal,adj,"twisted, twiddled (thread, knot)",11412,dictionary,11412,"vʌ́l 1 adj. ‘twisted, twiddled (thread, knot)’. As an adjective prob. not directly < váli- (11412) but borrowed from Pshṭ val ‘turn’ (which itself borrowed the word from IA). Although the Pshṭ word is a noun, it must have been borrowed into Kohistani from the verbal expression val kedal ‘to become twisted’."
385,375,1,"vʌ́l 2, -àh",vʌ́l,J,Mai-Jijal,n.m,"a method, means; preparation; skill; craftmanship",9161,dictionary,9161,"vʌ́l 2, -àh n.m. ‘a method, means; preparation; skill; craftmanship’. < bála- (9161)."
385,375,1,+ iáṽ,vʌ́l iáṽ,J,Mai-Jijal,,to be able (to do s.th.),,unlinked,,+ iáṽ ‘to be able (to do s.th.)’. Ex.: migìh bhɑ̄́ sanʌ̀ỹ vʌ́l ḗth ‘I know to build a house’.
385,375,1,+ karʌ́ṽ,vʌ́l karʌ́ṽ,J,Mai-Jijal,,to prepare s.th.,,unlinked,,+ karʌ́ṽ ‘to prepare s.th.’
385,375,1,"vʌlī̀, -ah",vʌlī̀,J,Mai-Jijal,n.m,a religiously well-versed old man,,unlinked,,"vʌlī̀, -ah n.m. ‘a religiously well-versed old man’. Aṛ valī."
385,375,1,valḗ or valʌ́y,valḗ,J,Mai-Jijal,adv,"but, however",,unlinked,,"valḗ or valʌ́y adv. ‘but, however’. Perṣ vale."
385,375,1,valḗ or valʌ́y,valʌ́y,J,Mai-Jijal,adv,"but, however",,unlinked,,"valḗ or valʌ́y adv. ‘but, however’. Perṣ vale."
385,375,1,vʌ.lḍíṅg,vʌ.lḍíṅg,J,Mai-Jijal,n.m,welding,,unlinked,,vʌ.lḍíṅg n.m. ‘welding’. Eng.
385,375,1,+ karʌ́ṽ,vʌ.lḍíṅg karʌ́ṽ,J,Mai-Jijal,,to weld,,unlinked,,+ karʌ́ṽ ‘to weld’.
385,375,1,vʌ̀llāhū ālʌ́m (n1),vʌ̀llāhū ālʌ́m,J,Mai-Jijal,interj,Allah knows (better),,unlinked,,vʌ̀llāhū ālʌ́m (n1) interj. ‘Allah knows (better)’ Aṛ va ’llāh ālam.
385,375,1,vʌ̀ṣ karʌ́ṽ,vʌ̀ṣ karʌ́ṽ,J,Mai-Jijal,,"to beat s.o. with a stick, drive an animal (usually goats or cattle) with a switch or stick",12080-3,chapter-6,12080-3,"vʌ̀ṣ karʌ́ṽ ‘to beat s.o. with a stick, drive an animal (usually goats or cattle) with a switch or stick’. < vŕ.kṣate (12080). Cf. Buṛ waṣ -̇t- ‘(Holz) biegen, um es zu brechen’ and Sh. vaṣ th- (do.) which have a certain semantic similarity with Kal. waṣ parík ‘to split open’."
385,375,2,"vʌ̀s, -àh (note accent)",vʌ̀s,J,Mai-Jijal,n.m,"strength, power (of person, animal)",,unlinked,,"vʌ̀s, -àh (note accent) n.m. ‘strength, power (of person, animal)’. Pshṭ vas ‘power’, P. vass ‘power’. Lw. (< váśa- ‘power’ [11430]) or ← Aṛ vas‘ ‘power’?"
385,375,2,vasíz (G),vasíz,G,Gowro,adj,still-born,,unlinked,,vasíz (G) adj. ‘still-born’.
385,375,2,"vʌsvʌsàh, -ī́",vʌsvʌsàh,J,Mai-Jijal,n.m,a doubt; a temptation,,unlinked,,"vʌsvʌsàh, -ī́ n.m. ‘a doubt; a temptation’. Pshṭ (Aṛ) vasvasa."
385,375,2,vʌhùn,vʌhùn,J,Mai-Jijal,adj,"damaged, destroyed",2280,dictionary,2280,"vʌhùn adj. ‘damaged, destroyed’. < *upahanaka- (2280)?"
385,375,2,+ karʌ́ṽ,vʌhùn karʌ́ṽ,J,Mai-Jijal,,"to damage, destroy",,unlinked,,"+ karʌ́ṽ ‘to damage, destroy’."
385,375,2,vʌ̀hē,vʌ̀hē,J,Mai-Jijal,adj.m,"sloping, falling away",841,dictionary,841,"vʌ̀hē adj.m. – adj.f. vʌ̀hī ‘sloping, falling away’. Note vʌ̀hē-mʌz ‘downwards on a slope’ which means the opposite of čʌ̀ṭhē-mʌẓ Like váṽ 2 < *avavahati (841)."
385,375,2,"vāestàh, -ī́",vāestàh,J,Mai-Jijal,n.f,a relationship (of blood or marriage),,unlinked,,"vāestàh, -ī́ n.f. ‘a relationship (of blood or marriage)’."
385,375,2,vɑ̄̀kh,vɑ̄̀kh,J,Mai-Jijal,n.f,"consent, approval; (own) will",,unlinked,,"vɑ̄̀kh n.f. ‘consent, approval; (own) will’. Same origin as bɑ̄̀kh."
386,376,1,+ diyʌ́ṽ 1,vɑ̄̀kh diyʌ́ṽ,J,Mai-Jijal,,to give one,,unlinked,,+ diyʌ́ṽ 1 ‘to give one’s approval or consent (usually in a Jirga council or in a marriage negotiation)’.
386,376,1,"vɑ̄kdɑ̄̀r, -i (G)",vɑ̄kdɑ̄̀r,G,Gowro,n.m,an elder (of a family or village),,unlinked,,"vɑ̄kdɑ̄̀r, -i (G) n.m. ‘an elder (of a family or village)’. ← Pshṭ vāk ‘authority’ plus Perṣ agent sufﬁx -dāṛ"
386,376,1,vāxlàh,vāxlàh,J,Mai-Jijal,adj,empty; deserted,,unlinked,,vāxlàh adj. ‘empty; deserted’.
386,376,1,vāqʌ́y,vāqʌ́y,J,Mai-Jijal,adv,"really, truly; real, true",,unlinked,,"vāqʌ́y adv.; adj. ‘really, truly; real, true’. Aṛ vāqi‘."
386,376,1,vāqɑ̄̀th,vāqɑ̄̀th,J,Mai-Jijal,n.f,"an incident, happening",,unlinked,,"vāqɑ̄̀th n.f. ‘an incident, happening’. Aṛ vāqi‘āt ‘accidents, occurrences’."
386,376,1,"vāqìph (G, J)",vāqìph,G,Gowro,adj,acquainted,,unlinked,,"vāqìph (G, J) adj. ‘acquainted’. Aṛ vāqif."
386,376,1,"vāqìph (G, J)",vāqìph,J,Mai-Jijal,adj,acquainted,,unlinked,,"vāqìph (G, J) adj. ‘acquainted’. Aṛ vāqif."
386,376,1,+ J karʌ́ṽ and G ghō̃́,vāqìph karʌ́ṽ,J,Mai-Jijal,,to acquaint,,unlinked,,+ J karʌ́ṽ and G ghō̃́ ‘to acquaint’.
386,376,1,+ J karʌ́ṽ and G ghō̃́,vāqìph ghō̃́,G,Gowro,,to acquaint,,unlinked,,+ J karʌ́ṽ and G ghō̃́ ‘to acquaint’.
386,376,1,vāɣɛ̄ràh (Š?),vāɣɛ̄ràh,Š,Mai-Shatot,adv,"and so on, and the rest",,unlinked,,"vāɣɛ̄ràh (Š?) adv. ‘and so on, and the rest’. Same as J vʌɣēràh."
386,376,1,"vɑ̄̀z 1, -ah (J)",vɑ̄̀z,J,Mai-Jijal,n.f,"a speech (e.g., of a politician or a Maulvi)",11511,dictionary,11511,"vɑ̄̀z 1, -ah (J) n.f. ‘a speech (e.g., of a politician or a Maulvi)’; vāz (G) n.f. ‘an advise, admonition’. < vɑ̄́dya- (11511)."
386,376,1,+ J karʌ́ṽ,vɑ̄̀z karʌ́ṽ,J,Mai-Jijal,,to give a speech,,unlinked,,+ J karʌ́ṽ ‘to give a speech’.
386,376,1,+ G ghō̃́,vɑ̄̀z ghō̃́,G,Gowro,,"to advise, admonish",,unlinked,,"+ G ghō̃́ ‘to advise, admonish’."
386,376,1,"vɑ̄̀z 2, vʌ̀z",vɑ̄̀z,J,Mai-Jijal,n.m,the inner organs; fatty tissue (which is hung outside the shops by Kohistani butchers as a sign),11511,chapter-6,11511,"vɑ̄̀z 2, vʌ̀z n.m. ‘the inner organs; fatty tissue (which is hung outside the shops by Kohistani butchers as a sign)’. Pshṭ vāzda ‘fat’."
386,376,1,"vɑ̄̀z 2, vʌ̀z",vʌ̀z,J,Mai-Jijal,n.m,the inner organs; fatty tissue (which is hung outside the shops by Kohistani butchers as a sign),,unlinked,,"vɑ̄̀z 2, vʌ̀z n.m. ‘the inner organs; fatty tissue (which is hung outside the shops by Kohistani butchers as a sign)’. Pshṭ vāzda ‘fat’."
386,376,1,"vādàh, -ī́",vādàh,J,Mai-Jijal,n.m,a promise; an agreement,,unlinked,,"vādàh, -ī́ n.m. ‘a promise; an agreement’. Aṛ va‘da."
386,376,1,+ karʌ́ṽ,vādàh karʌ́ṽ,J,Mai-Jijal,,to promise,,unlinked,,+ karʌ́ṽ ‘to promise’.
386,376,1,vāpʌ̀s,vāpʌ̀s,J,Mai-Jijal,adv,"back, back again",,unlinked,,"vāpʌ̀s adv. ‘back, back again’. Perṣ vā-paṣ"
386,376,1,+ iáṽ,vāpʌ̀s iáṽ,J,Mai-Jijal,,"to return, come back",,unlinked,,"+ iáṽ ‘to return, come back’."
386,376,1,+ karʌ́ṽ,vāpʌ̀s karʌ́ṽ,J,Mai-Jijal,,to give back,,unlinked,,+ karʌ́ṽ ‘to give back’.
386,376,1,+ c̣ēyʌ́ṽ,vāpʌ̀s c̣ēyʌ́ṽ,J,Mai-Jijal,,to send back,,unlinked,,+ c̣ēyʌ́ṽ ‘to send back’.
386,376,1,+ biyʌ́ṽ,vāpʌ̀s biyʌ́ṽ,J,Mai-Jijal,,"to return, go back",,unlinked,,"+ biyʌ́ṽ ‘to return, go back’."
