Record_Type,Report,Raw_Line,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Comparison_Role,Response,Group,Raw_OCR,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,ernest-oleary-kelsall2018irula,4024,50,45,3,167,sleep,KAN,Kannada,,comparison list culled from Blair 2012,1,4,maleagu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 45, item 167, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,4025,50,45,3,167,sleep,BAD,Badaga,,comparison list culled from Blair 2012,1,6,worugu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 45, item 167, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4026,50,45,3,167,sleep,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,5,worangijadu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 45, item 167, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,4027,50,45,3,167,sleep,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,7,batni,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 45, item 167, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,4028,50,45,3,167,sleep,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,4,malugu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 45, item 167, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,4032,51,46,1,168,lie down,KUN,Kunjapanai,Mele Nadu,target,1,1,Kadanduko,kʌɖʌɳɖuko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Kunjapanai (KUN)]",silirula2018:g168:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,4033,51,46,1,168,lie down,KOL,Kolikarai,Mele Nadu,target,1,1,kedandiko,keɖʌɳɖɨko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Kolikarai (KOL)]",silirula2018:g168:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4034,51,46,1,168,lie down,CHE,Chemmanarai,Mele Nadu,target,1,1,kedanduko,keɖʌɳɖuko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Chemmanarai (CHE)]",silirula2018:g168:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4035,51,46,1,168,lie down,KIL,Kilkupkad,Mele Nadu,target,1,2,kada,kʌɖʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Kilkupkad (KIL)]",silirula2018:g168:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,4037,51,46,1,168,lie down,MET,Mettukal,Mele Nadu,target,1,1,kidandika,kiɖʌɳɖɨkʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Mettukal (MET)]",silirula2018:g168:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,4038,51,46,1,168,lie down,CHO,Chokkanalli,Northern,target,1,3,vundiko,ʋuɳɖɨko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Chokkanalli (CHO)]",silirula2018:g168:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,4039,51,46,1,168,lie down,MAV,Mavanalla,Northern,target,1,3,vunduko,ʋuɳɖuko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Mavanalla (MAV)]",silirula2018:g168:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,4040,51,46,1,168,lie down,ANA,Anaikatty,Northern,target,1,3,vundiko,ʋuɳɖɨko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Anaikatty (ANA)]",silirula2018:g168:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,4041,51,46,1,168,lie down,BOO,Bookapuram,Northern,target,1,4,monika,monikʌ,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Bookapuram (BOO)]",silirula2018:g168:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,4042,51,46,1,168,lie down,THA,Thaliyur,Vette Kada,target,1,1,Kedandiko,keɖʌɳɖɨko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Thaliyur (THA)]",silirula2018:g168:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,4043,51,46,1,168,lie down,NEL,Nellithurai,Vette Kada,target,1,5,padittako,pʌɖɨʈʈʌko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Nellithurai (NEL)]",silirula2018:g168:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,4044,51,46,1,168,lie down,CBT,Coimbatore Tamil,,elicited comparison list,1,6,padi,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,4046,51,46,1,168,lie down,MAD,MAD (unresolved),,unresolved comparison list,1,6,padqu,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4048,51,46,1,168,lie down,KAN,Kannada,,comparison list culled from Blair 2012,1,7,malegu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,4049,51,46,1,168,lie down,BAD,Badaga,,comparison list culled from Blair 2012,1,8,kijeade,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4050,51,46,1,168,lie down,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,4051,51,46,1,168,lie down,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,9,partatniss,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,4052,51,46,1,168,lie down,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,4,manrka,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 168, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,4054,51,46,1,169,sit down,KUN,Kunjapanai,Mele Nadu,target,1,1,kuhandéko,kuhʌɳɖɨko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Kunjapanai (KUN)]",silirula2018:g169:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,4055,51,46,1,169,sit down,KOL,Kolikarai,Mele Nadu,target,1,3,kukavi,kukʌʋi,reviewed,,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Kolikarai (KOL)]",silirula2018:g169:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4056,51,46,1,169,sit down,CHE,Chemmanarai,Mele Nadu,target,1,"3,4",kukka,kukkʌ,reviewed,,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Chemmanarai (CHE)]",silirula2018:g169:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4057,51,46,1,169,sit down,KIL,Kilkupkad,Mele Nadu,target,1,5,adqijakwa,ʌɖijʌkʋʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Kilkupkad (KIL)]",silirula2018:g169:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,4058,51,46,1,169,sit down,MET,Mettukal,Mele Nadu,target,1,"1,2",kukandiko,kukʌɳɖɨko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Mettukal (MET)]",silirula2018:g169:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,4059,51,46,1,169,sit down,CHO,Chokkanalli,Northern,target,1,2,ukkandiko,ukkʌɳɖɨko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Chokkanalli (CHO)]",silirula2018:g169:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,4060,51,46,1,169,sit down,MAV,Mavanalla,Northern,target,1,6,otaru,uʈʌɾu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Mavanalla (MAV)]",silirula2018:g169:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,4062,51,46,1,169,sit down,ANA,Anaikatty,Northern,target,1,2,ukkandiko,ukkʌɳɖɨko,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Anaikatty (ANA)]",silirula2018:g169:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,4063,51,46,1,169,sit down,BOO,Bookapuram,Northern,target,1,7,kutuka,kuʈukʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Bookapuram (BOO)]",silirula2018:g169:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,4064,51,46,1,169,sit down,THA,Thaliyur,Vette Kada,target,1,4,kukku,kukku,reviewed,,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Thaliyur (THA)]",silirula2018:g169:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,4066,51,46,1,169,sit down,NEL,Nellithurai,Vette Kada,target,1,4,kukku,kukku,reviewed,,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Nellithurai (NEL)]",silirula2018:g169:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,4068,51,46,1,169,sit down,CBT,Coimbatore Tamil,,elicited comparison list,1,10,ukkaré4,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,4069,51,46,1,169,sit down,MAD,MAD (unresolved),,unresolved comparison list,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4070,51,46,1,169,sit down,KAN,Kannada,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,4071,51,46,1,169,sit down,BAD,Badaga,,comparison list culled from Blair 2012,1,8,kuli,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4073,51,46,1,169,sit down,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,8,kuli,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,4075,51,46,1,169,sit down,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,9,ku:rsiso,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,4076,51,46,1,169,sit down,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,8,kuli,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 169, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,4080,51,46,1,170,give,KUN,Kunjapanai,Mele Nadu,target,1,1,kodé,koɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Kunjapanai (KUN)]",silirula2018:g170:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,4082,51,46,1,170,give,KOL,Kolikarai,Mele Nadu,target,1,1,koqu,koɖu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Kolikarai (KOL)]",silirula2018:g170:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4084,51,46,1,170,give,CHE,Chemmanarai,Mele Nadu,target,1,1,kodé,koɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Chemmanarai (CHE)]",silirula2018:g170:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4086,51,46,1,170,give,KIL,Kilkupkad,Mele Nadu,target,1,1,kodqu,koɖu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Kilkupkad (KIL)]",silirula2018:g170:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,4088,51,46,1,170,give,MET,Mettukal,Mele Nadu,target,1,1,kodé,koɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Mettukal (MET)]",silirula2018:g170:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,4090,51,46,1,170,give,CHO,Chokkanalli,Northern,target,1,1,kodé,koɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Chokkanalli (CHO)]",silirula2018:g170:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,4092,51,46,1,170,give,MAV,Mavanalla,Northern,target,1,2,ta,t̪ʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Mavanalla (MAV)]",silirula2018:g170:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,4094,51,46,1,170,give,ANA,Anaikatty,Northern,target,1,1,kodé,koɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Anaikatty (ANA)]",silirula2018:g170:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,4096,51,46,1,170,give,BOO,Bookapuram,Northern,target,1,1,koqé,koɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Bookapuram (BOO)]",silirula2018:g170:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,4098,51,46,1,170,give,THA,Thaliyur,Vette Kada,target,1,1,kodgé,koɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Thaliyur (THA)]",silirula2018:g170:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,4100,51,46,1,170,give,NEL,Nellithurai,Vette Kada,target,1,1,kudqé,kuɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Nellithurai (NEL)]",silirula2018:g170:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,4102,51,46,1,170,give,CBT,Coimbatore Tamil,,elicited comparison list,1,1,kudéa,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,4104,51,46,1,170,give,MAD,MAD (unresolved),,unresolved comparison list,1,1,kodu,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4107,51,46,2,170,give,KAN,Kannada,,comparison list culled from Blair 2012,1,1,kadu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,4108,51,46,2,170,give,BAD,Badaga,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4109,51,46,2,170,give,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,3,jida,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,4110,51,46,2,170,give,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,4,tararL,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,4111,51,46,2,170,give,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,1,kodqu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 170, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,4113,51,46,2,171,die,KUN,Kunjapanai,Mele Nadu,target,1,1,satté,sʌʈʈɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Kunjapanai (KUN)]",silirula2018:g171:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,4114,51,46,2,171,die,KOL,Kolikarai,Mele Nadu,target,1,1,sattu,sʌʈʈu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Kolikarai (KOL)]",silirula2018:g171:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4115,51,46,2,171,die,CHE,Chemmanarai,Mele Nadu,target,1,2,tJSavu,tʃʌʋu,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Chemmanarai (CHE)]",silirula2018:g171:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,4116,51,46,2,171,die,KIL,Kilkupkad,Mele Nadu,target,1,2,savu,sʌʋu,reviewed,,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Kilkupkad (KIL)]",silirula2018:g171:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,4117,51,46,2,171,die,MET,Mettukal,Mele Nadu,target,1,2,tfavi,tʃʌʋɨ,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Mettukal (MET)]",silirula2018:g171:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,4118,51,46,2,171,die,CHO,Chokkanalli,Northern,target,1,3,sa,sʌ,reviewed,,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Chokkanalli (CHO)]",silirula2018:g171:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,4119,51,46,2,171,die,MAV,Mavanalla,Northern,target,1,3,sa,sʌ,reviewed,,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Mavanalla (MAV)]",silirula2018:g171:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,4120,51,46,2,171,die,ANA,Anaikatty,Northern,target,1,2,savi,sʌʋɨ,reviewed,,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Anaikatty (ANA)]",silirula2018:g171:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,4121,51,46,2,171,die,BOO,Bookapuram,Northern,target,1,3,sa’,sʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Bookapuram (BOO)]",silirula2018:g171:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,4122,51,46,2,171,die,THA,Thaliyur,Vette Kada,target,1,3,sa,sʌ,reviewed,,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Thaliyur (THA)]",silirula2018:g171:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,4123,51,46,2,171,die,NEL,Nellithurai,Vette Kada,target,1,3,sa,sʌ,reviewed,,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Nellithurai (NEL)]",silirula2018:g171:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,4124,51,46,2,171,die,CBT,Coimbatore Tamil,,elicited comparison list,1,4,sahi,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,4125,51,46,2,171,die,MAD,MAD (unresolved),,unresolved comparison list,1,2,Savu,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4126,51,46,2,171,die,KAN,Kannada,,comparison list culled from Blair 2012,1,4,Saji,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,4127,51,46,2,171,die,BAD,Badaga,,comparison list culled from Blair 2012,1,5,Sattutta,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,4128,51,46,2,171,die,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,5,sattutaddu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,4129,51,46,2,171,die,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,1,sSetto,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,4130,51,46,2,171,die,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,1,sattu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 171, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,4132,51,46,2,172,kill,KUN,Kunjapanai,Mele Nadu,target,1,1,konré4,koɳɾɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 46, item 172, Kunjapanai (KUN)]",silirula2018:g172:nilgiri-irula-kunjapanai:i1
