Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,Site,Source_Classification,Similarity_Group,Extracted_Form,Verified_Form,Review_Method,Review_Status,Confidence,Record_Type,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
abraham-daimary2021amrikarbi,105,95,51,270,dry,H,"Hajarongpi, E K A",Karbi,2,kĕkɾeŋ,kĕkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site H]",silamrikarbi2021:p105:l051:H
abraham-daimary2021amrikarbi,105,95,52,270,dry,K,"Amguri, Kamrup",Amri Karbi,2,ʌ̆kɾeŋ,ʌ̆kɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site K]",silamrikarbi2021:p105:l052:K
abraham-daimary2021amrikarbi,105,95,53,270,dry,M,"PaboiMisamari, Sonitpur",Karbi,2,kĕkɾeŋ,kĕkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site M]",silamrikarbi2021:p105:l053:M
abraham-daimary2021amrikarbi,105,95,54,270,dry,M,"PaboiMisamari, Sonitpur",Karbi,2,kĭkɾeŋ,kĭkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site M]",silamrikarbi2021:p105:l054:M
abraham-daimary2021amrikarbi,105,95,55,270,dry,P,"Maina Kharong, Kamrup",Amri Karbi,2,ʌ̆kːiɾeŋ,ʌ̆kːiɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site P]",silamrikarbi2021:p105:l055:P
abraham-daimary2021amrikarbi,105,95,56,270,dry,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,2,kĭkɾeŋ,kĭkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site S]",silamrikarbi2021:p105:l056:S
abraham-daimary2021amrikarbi,105,95,57,270,dry,Z,"Assamese, Dibrugarh",Assamese control,1,hukan,hukan,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site Z]",
abraham-daimary2021amrikarbi,105,95,58,270,dry,a,"Amguri, W K A",Karbi,2,kĭkɾeŋ,kĭkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site a]",silamrikarbi2021:p105:l058:a
abraham-daimary2021amrikarbi,105,95,59,270,dry,a,"Amguri, W K A",Karbi,2,ʌ̆kɾeŋ,ʌ̆kɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site a]",silamrikarbi2021:p105:l059:a
abraham-daimary2021amrikarbi,105,95,60,270,dry,b,"Sermansingner, E K A",Karbi,2,kĕkɾeŋ,kĕkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site b]",silamrikarbi2021:p105:l060:b
abraham-daimary2021amrikarbi,105,95,61,270,dry,b,"Sermansingner, E K A",Karbi,2,kɾeŋ,kɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site b]",silamrikarbi2021:p105:l061:b
abraham-daimary2021amrikarbi,105,95,62,270,dry,c,"Langhemphi, W K A",Karbi,2,kĕkɾeŋ,kĕkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site c]",silamrikarbi2021:p105:l062:c
abraham-daimary2021amrikarbi,105,95,63,270,dry,d,"Umrinti, W K A",Karbi,2,kĕkɾeŋ,kĕkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site d]",silamrikarbi2021:p105:l063:d
abraham-daimary2021amrikarbi,105,95,64,270,dry,h,"Bankri, W K A",Karbi,2,kĕkɾeŋ,kĕkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site h]",silamrikarbi2021:p105:l064:h
abraham-daimary2021amrikarbi,105,95,65,270,dry,k,"Rongtheang, E K A",Karbi,2,kɾeŋ,kɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site k]",silamrikarbi2021:p105:l065:k
abraham-daimary2021amrikarbi,105,95,66,270,dry,l,"Sunajoli, Lakhimpur",Karbi,2,kĕkɾeŋ,kĕkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site l]",silamrikarbi2021:p105:l066:l
abraham-daimary2021amrikarbi,105,95,67,270,dry,m,"Mikirgaon, Nagaon",Karbi,2,ʌ̆kɾeŋ,ʌ̆kɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site m]",silamrikarbi2021:p105:l067:m
abraham-daimary2021amrikarbi,105,95,68,270,dry,s,"Sardoka Ingti, E K A",Karbi,2,kĕkɾeŋ,kĕkɾeŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 270, site s]",silamrikarbi2021:p105:l068:s
abraham-daimary2021amrikarbi,105,95,71,271,wet,A,"Holanki, Papumpare AP",Karbi,3,kĕtʃam,kĕtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site A]",silamrikarbi2021:p105:l071:A
abraham-daimary2021amrikarbi,105,95,72,271,wet,C,S Cherrapunjee,Khasi control,5,dʒəheʔ,dʒəheʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site C]",
abraham-daimary2021amrikarbi,105,95,73,271,wet,H,"Hajarongpi, E K A",Karbi,2,tʃʌ̆mʋo,tʃʌ̆mʋo,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site H]",silamrikarbi2021:p105:l073:H
abraham-daimary2021amrikarbi,105,95,74,271,wet,H,"Hajarongpi, E K A",Karbi,7,tʃʌ̆miɾlo,tʃʌ̆miɾlo,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site H]",silamrikarbi2021:p105:l074:H
abraham-daimary2021amrikarbi,105,95,75,271,wet,K,"Amguri, Kamrup",Amri Karbi,2,tʃʌ̆m,tʃʌ̆m,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site K]",silamrikarbi2021:p105:l075:K
abraham-daimary2021amrikarbi,105,95,76,271,wet,M,"PaboiMisamari, Sonitpur",Karbi,3,kĕtʃam,kĕtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site M]",silamrikarbi2021:p105:l076:M
abraham-daimary2021amrikarbi,105,95,77,271,wet,M,"PaboiMisamari, Sonitpur",Karbi,3,kĭtʃam,kĭtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site M]",silamrikarbi2021:p105:l077:M
abraham-daimary2021amrikarbi,105,95,78,271,wet,P,"Maina Kharong, Kamrup",Amri Karbi,3,kĭtʃam,kĭtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site P]",silamrikarbi2021:p105:l078:P
abraham-daimary2021amrikarbi,105,95,79,271,wet,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,3,kitʃʌm,kitʃʌm,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site S]",silamrikarbi2021:p105:l079:S
abraham-daimary2021amrikarbi,105,95,80,271,wet,Z,"Assamese, Dibrugarh",Assamese control,1,tĭwuwʌ̆,tĭwuwʌ̆,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site Z]",
abraham-daimary2021amrikarbi,105,95,81,271,wet,a,"Amguri, W K A",Karbi,3,kĕtʃam,kĕtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site a]",silamrikarbi2021:p105:l081:a
abraham-daimary2021amrikarbi,105,95,82,271,wet,b,"Sermansingner, E K A",Karbi,3,kĭtʃam,kĭtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site b]",silamrikarbi2021:p105:l082:b
abraham-daimary2021amrikarbi,105,95,83,271,wet,c,"Langhemphi, W K A",Karbi,3,kĕtʃam,kĕtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site c]",silamrikarbi2021:p105:l083:c
abraham-daimary2021amrikarbi,105,95,84,271,wet,d,"Umrinti, W K A",Karbi,3,kĕtʃam,kĕtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site d]",silamrikarbi2021:p105:l084:d
abraham-daimary2021amrikarbi,105,95,85,271,wet,h,"Bankri, W K A",Karbi,3,kĕtʃam,kĕtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site h]",silamrikarbi2021:p105:l085:h
abraham-daimary2021amrikarbi,105,95,86,271,wet,k,"Rongtheang, E K A",Karbi,3,tʃam,tʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site k]",silamrikarbi2021:p105:l086:k
abraham-daimary2021amrikarbi,105,95,87,271,wet,l,"Sunajoli, Lakhimpur",Karbi,3,kĕtʃam,kĕtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site l]",silamrikarbi2021:p105:l087:l
abraham-daimary2021amrikarbi,105,95,88,271,wet,l,"Sunajoli, Lakhimpur",Karbi,6,tʃamboʔ,tʃamboʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site l]",silamrikarbi2021:p105:l088:l
abraham-daimary2021amrikarbi,105,95,89,271,wet,m,"Mikirgaon, Nagaon",Karbi,3,kĭtʃam,kĭtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site m]",silamrikarbi2021:p105:l089:m
abraham-daimary2021amrikarbi,105,95,90,271,wet,s,"Sardoka Ingti, E K A",Karbi,3,kĕtʃam,kĕtʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 105, printed p. 95, item 271, site s]",silamrikarbi2021:p105:l090:s
abraham-daimary2021amrikarbi,106,96,4,272,hot,A,"Holanki, Papumpare AP",Karbi,1,kʌ̆ɾʔom,kʌ̆ɾʔom,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site A]",silamrikarbi2021:p106:l004:A
abraham-daimary2021amrikarbi,106,96,5,272,hot,A,"Holanki, Papumpare AP",Karbi,3,phaŋʔok,phaŋʔok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site A]",silamrikarbi2021:p106:l005:A
abraham-daimary2021amrikarbi,106,96,6,272,hot,C,S Cherrapunjee,Khasi control,4,ʃet,ʃet,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site C]",
abraham-daimary2021amrikarbi,106,96,7,272,hot,H,"Hajarongpi, E K A",Karbi,3,kephaŋok,kephaŋok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site H]",silamrikarbi2021:p106:l007:H
abraham-daimary2021amrikarbi,106,96,8,272,hot,K,"Amguri, Kamrup",Amri Karbi,2,kiʃo,kiʃo,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site K]",silamrikarbi2021:p106:l008:K
abraham-daimary2021amrikarbi,106,96,9,272,hot,M,"PaboiMisamari, Sonitpur",Karbi,3,kʌ̆paŋok,kʌ̆paŋok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site M]",silamrikarbi2021:p106:l009:M
abraham-daimary2021amrikarbi,106,96,10,272,hot,P,"Maina Kharong, Kamrup",Amri Karbi,1,goɾom,goɾom,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site P]",silamrikarbi2021:p106:l010:P
abraham-daimary2021amrikarbi,106,96,11,272,hot,P,"Maina Kharong, Kamrup",Amri Karbi,2,kiʃo,kiʃo,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site P]",silamrikarbi2021:p106:l011:P
abraham-daimary2021amrikarbi,106,96,12,272,hot,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,2,kĭso,kĭso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site S]",silamrikarbi2021:p106:l012:S
abraham-daimary2021amrikarbi,106,96,13,272,hot,Z,"Assamese, Dibrugarh",Assamese control,1,goɾom,goɾom,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site Z]",
abraham-daimary2021amrikarbi,106,96,14,272,hot,a,"Amguri, W K A",Karbi,3,kʌ̆phaŋʔok,kʌ̆phaŋʔok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site a]",silamrikarbi2021:p106:l014:a
abraham-daimary2021amrikarbi,106,96,15,272,hot,b,"Sermansingner, E K A",Karbi,3,phaŋok,phaŋok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site b]",silamrikarbi2021:p106:l015:b
abraham-daimary2021amrikarbi,106,96,16,272,hot,c,"Langhemphi, W K A",Karbi,1,kʌ̆ɾʔom,kʌ̆ɾʔom,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site c]",silamrikarbi2021:p106:l016:c
abraham-daimary2021amrikarbi,106,96,17,272,hot,c,"Langhemphi, W K A",Karbi,3,phaŋʔok,phaŋʔok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site c]",silamrikarbi2021:p106:l017:c
abraham-daimary2021amrikarbi,106,96,18,272,hot,d,"Umrinti, W K A",Karbi,1,kʌ̆ɾʔom,kʌ̆ɾʔom,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site d]",silamrikarbi2021:p106:l018:d
abraham-daimary2021amrikarbi,106,96,19,272,hot,d,"Umrinti, W K A",Karbi,3,phaŋʔok,phaŋʔok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site d]",silamrikarbi2021:p106:l019:d
abraham-daimary2021amrikarbi,106,96,20,272,hot,h,"Bankri, W K A",Karbi,3,phaŋʔok,phaŋʔok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site h]",silamrikarbi2021:p106:l020:h
abraham-daimary2021amrikarbi,106,96,21,272,hot,k,"Rongtheang, E K A",Karbi,3,phanoʔ,phanoʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site k]",silamrikarbi2021:p106:l021:k
abraham-daimary2021amrikarbi,106,96,22,272,hot,l,"Sunajoli, Lakhimpur",Karbi,2,kĕso,kĕso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site l]",silamrikarbi2021:p106:l022:l
abraham-daimary2021amrikarbi,106,96,23,272,hot,l,"Sunajoli, Lakhimpur",Karbi,3,kʌ̆phaŋʔok,kʌ̆phaŋʔok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site l]",silamrikarbi2021:p106:l023:l
abraham-daimary2021amrikarbi,106,96,24,272,hot,m,"Mikirgaon, Nagaon",Karbi,3,phaŋok,phaŋok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site m]",silamrikarbi2021:p106:l024:m
abraham-daimary2021amrikarbi,106,96,25,272,hot,s,"Sardoka Ingti, E K A",Karbi,3,kephaŋok,kephaŋok,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 272, site s]",silamrikarbi2021:p106:l025:s
abraham-daimary2021amrikarbi,106,96,28,273,cold,A,"Holanki, Papumpare AP",Karbi,2,kʌ̆ŋsam,kʌ̆ŋsam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 273, site A]",silamrikarbi2021:p106:l028:A
abraham-daimary2021amrikarbi,106,96,29,273,cold,C,S Cherrapunjee,Khasi control,3,pədʒaʔ,pədʒaʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 273, site C]",
abraham-daimary2021amrikarbi,106,96,30,273,cold,H,"Hajarongpi, E K A",Karbi,2,kʌ̆ŋsam,kʌ̆ŋsam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 273, site H]",silamrikarbi2021:p106:l030:H
abraham-daimary2021amrikarbi,106,96,31,273,cold,K,"Amguri, Kamrup",Amri Karbi,2,kʌ̆msʌ̆m,kʌ̆msʌ̆m,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 273, site K]",silamrikarbi2021:p106:l031:K
abraham-daimary2021amrikarbi,106,96,32,273,cold,M,"PaboiMisamari, Sonitpur",Karbi,2,kʌ̆ŋsam,kʌ̆ŋsam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 273, site M]",silamrikarbi2021:p106:l032:M
abraham-daimary2021amrikarbi,106,96,33,273,cold,P,"Maina Kharong, Kamrup",Amri Karbi,2,kʌ̆ŋʃam,kʌ̆ŋʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 273, site P]",silamrikarbi2021:p106:l033:P
abraham-daimary2021amrikarbi,106,96,34,273,cold,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,2,kʌ̆ŋʃam,kʌ̆ŋʃam,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 273, site S]",silamrikarbi2021:p106:l034:S
abraham-daimary2021amrikarbi,106,96,35,273,cold,Z,"Assamese, Dibrugarh",Assamese control,1,thʌ̆nɖʌ̆,thʌ̆nɖʌ̆,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 106, printed p. 96, item 273, site Z]",
