Snapshot_Date,Collation_Date,Printed_Page,PDF_Page,Column,Item,List,Letter,Raw_Headword,Raw_Grammar,Raw_Gloss_German,Raw_Etymology,Unit_Form,Unit_Relation,Status,Reason,Entry_Key,Language_ID,Tags,Gloss_English,Source_Marks,Citations,Etymon_Cited,Etymon_Status,Etymon_Candidates,Parameter_ID,Review,Record_SHA256
2026-08-25,2026-08-25,333,334,R,24,Griechische Etyma,Ć,ćunisarel,tr,schütteln,"kontam. aus gr. κουνῶ und kinosarel?, vgl. a. kunil",ćunisarel,head,ingested,,boretzky1994romani:gr:333:R:24,eur,verb tr uncertain,to shake,,,,no-etymon,,,,f8854d8e6ddd0a944db132e8852cf57b5653e92259e3c12b3938fe4f8a5ddb41
2026-08-25,2026-08-25,333,334,R,25,Griechische Etyma,D,dekafti,m,Meißel,< gr. ??,dekafti,head,ingested,,boretzky1994romani:gr:333:R:25,eur,m noun uncertain,chisel,,,,no-etymon,,,the source prints two question marks in place of a Greek etymon,124e6d6dae67865adbb661bade56e3607e2b45108d1c8aa62cb640a2b7b01816
2026-08-25,2026-08-25,333,334,R,26,Griechische Etyma,D,drom,m,"Weg, Straße","< gr. δρόμος ""Weg""",drom,head,ingested,,boretzky1994romani:gr:333:R:26,eur,m noun,way; road,,,,no-etymon,,,,da5ec9e9f5a0c44cc1b6e4c5e5c7027f34dff3e46518877423b53cc65c021d5a
2026-08-25,2026-08-25,333,334,R,27,Griechische Etyma,D,"dromin f (Sinti), tromin (Sa)",,Goldmünze,< gr. δραχμή (Pott)?; vgl.a. apabhr. pk. dramma,dromin,head,merged,merged into boretzky1994romani:ind:315:R:28,boretzky1994romani:gr:333:R:27,RomSint,f noun uncertain,gold coin,Sinti,,,no-etymon,,,,3fbae73ac93c07f42d3d70f4f3a9cb67ecbe7e0531e71e318b6e7c7478deec79
2026-08-25,2026-08-25,333,334,R,27,Griechische Etyma,D,"dromin f (Sinti), tromin (Sa)",,Goldmünze,< gr. δραχμή (Pott)?; vgl.a. apabhr. pk. dramma,tromin,variant,ingested,,boretzky1994romani:gr:333:R:27:variant:2,eur,f noun alternate uncertain,gold coin,Sa,sampson1926welsh,,no-etymon,,,,3fbae73ac93c07f42d3d70f4f3a9cb67ecbe7e0531e71e318b6e7c7478deec79
2026-08-25,2026-08-25,333,334,R,28,Griechische Etyma,D,drosin,f,Tau,< gr. δροσιά,drosin,head,ingested,,boretzky1994romani:gr:333:R:28,eur,f noun,dew,,,,no-etymon,,,,7fb722216694aac1cd7d5138055a1d6dc8372bffd9b0629b1125e5edabb0fd3a
2026-08-25,2026-08-25,333,334,R,29,Griechische Etyma,D,durika,num,"(Sa) zwölf, ein Dutzend",< gr. δώδεκα,durika,head,ingested,,boretzky1994romani:gr:333:R:29,eur,num,twelve; a dozen,Sa,sampson1926welsh,,no-etymon,,,,7ec6b98b5d0c56fc7909b7432bcf424f10bf3e6eaa609737e71bc0f4efae84b5
2026-08-25,2026-08-25,333,334,R,30,Griechische Etyma,E,efta,num,sieben,< gr. ἐφτά,efta,head,ingested,,boretzky1994romani:gr:333:R:30,eur,num,seven,,,,no-etymon,,,,96593480c4bebdfa5dce56402c0c9100236d29e3d181e25a241caa0e5fedb63a
2026-08-25,2026-08-25,333,334,R,31,Griechische Etyma,E,ela!,imp,komm!,< gr. ἔλα !,ela,head,ingested,,boretzky1994romani:gr:333:R:31,eur,impv verb,come!,,,,no-etymon,,,,f3c9163613659353b1cd3bdd9a366764916d63f6d3743a5389ec0588803ce722
2026-08-25,2026-08-25,334,335,L,01,Griechische Etyma,E,"enderja, venderja",pl,"Eingeweide, Gedärme",< gr. ἔντερα; s.a. Ind. Etyma,enderja,head,ingested,,boretzky1994romani:gr:334:L:01,eur,pl noun,entrails; bowels,,,,no-etymon,,,,b1903515a5f612c00b406bc7a4d1420add24087d5342dd1a2054fe356176ea66
2026-08-25,2026-08-25,334,335,L,01,Griechische Etyma,E,"enderja, venderja",pl,"Eingeweide, Gedärme",< gr. ἔντερα; s.a. Ind. Etyma,venderja,variant,ingested,,boretzky1994romani:gr:334:L:01:variant:2,eur,pl noun alternate,entrails; bowels,,,,no-etymon,,,,b1903515a5f612c00b406bc7a4d1420add24087d5342dd1a2054fe356176ea66
2026-08-25,2026-08-25,334,335,L,02,Griechische Etyma,E,enja,num,neun,< gr. ἐννιά,enja,head,ingested,,boretzky1994romani:gr:334:L:02,eur,num,nine,,,,no-etymon,,,,1c95536ee76d4f539e5f416209a22c9fe553d5f6afc97760c69e5337e2ae7803
2026-08-25,2026-08-25,334,335,L,03,Griechische Etyma,E,erni,xref,s. rini,,,,crossref,s. rini,,,,,,,,,,,see-reference,024a531a052625db98be50409c98bcfe9e606271bbc69ef8c38d3f099a323353
2026-08-25,2026-08-25,334,335,L,04,Griechische Etyma,F,faj (ma) impers es scheint (mir); fanavel (Thes),,gefallen,"< gr. ἐφάνη ""es schien"" zu φαίνεται?",faj,head,ingested,,boretzky1994romani:gr:334:L:04,eur,verb impersonal uncertain,it seems (to me),,,,no-etymon,,,,6dc7dadb4dbdc49a508cb10e3139f2c0f2a55a81161fb714bacc8fd987335f07
2026-08-25,2026-08-25,334,335,L,04,Griechische Etyma,F,faj (ma) impers es scheint (mir); fanavel (Thes),,gefallen,"< gr. ἐφάνη ""es schien"" zu φαίνεται?",fanavel,sibling,ingested,,boretzky1994romani:gr:334:L:04:sibling:2,eur,verb uncertain,to please,Thes,thesleff1901finnland,,no-etymon,,,,6dc7dadb4dbdc49a508cb10e3139f2c0f2a55a81161fb714bacc8fd987335f07
2026-08-25,2026-08-25,334,335,L,05,Griechische Etyma,F,farmači,f,Gift,< gr. φαρμάκι,farmači,head,ingested,,boretzky1994romani:gr:334:L:05,eur,f noun,poison,,,,no-etymon,,,,490642757bec8c7cc951ac622c310fc944884bb2f95f02850869d322b43e809f
2026-08-25,2026-08-25,334,335,L,06,Griechische Etyma,F,feli,f,"Schlinge, Falle","< gr. θελιά ""Schlinge""",feli,head,ingested,,boretzky1994romani:gr:334:L:06,eur,f noun,noose; trap,,,,no-etymon,,,,a650feb04a1a417007814f1bf1379f262211cdb6a5ae129ae1835f4896780260
2026-08-25,2026-08-25,334,335,L,07,Griechische Etyma,F,"filašni f (Thes), filišin (Sa), filecin (Sinti)",f,"Schloß, Gut","< gr. φυλακή ""Festung, Gefängnis""",filašni,head,ingested,,boretzky1994romani:gr:334:L:07,eur,f noun,castle; estate,Thes,thesleff1901finnland,,no-etymon,,,,e2a39077d4fe1e8488b34fcfb7bcba8954219b28c49c01c4570c62cc097f3067
2026-08-25,2026-08-25,334,335,L,07,Griechische Etyma,F,"filašni f (Thes), filišin (Sa), filecin (Sinti)",f,"Schloß, Gut","< gr. φυλακή ""Festung, Gefängnis""",filišin,variant,ingested,,boretzky1994romani:gr:334:L:07:variant:2,eur,f noun alternate,castle; estate,Sa,sampson1926welsh,,no-etymon,,,,e2a39077d4fe1e8488b34fcfb7bcba8954219b28c49c01c4570c62cc097f3067
2026-08-25,2026-08-25,334,335,L,07,Griechische Etyma,F,"filašni f (Thes), filišin (Sa), filecin (Sinti)",f,"Schloß, Gut","< gr. φυλακή ""Festung, Gefängnis""",filecin,variant,ingested,,boretzky1994romani:gr:334:L:07:variant:3,RomSint,f noun alternate,castle; estate,Sinti,,,no-etymon,,,,e2a39077d4fe1e8488b34fcfb7bcba8954219b28c49c01c4570c62cc097f3067
2026-08-25,2026-08-25,334,335,L,08,Griechische Etyma,F,folašo,m,"(Sa) Schal, Handschuh","< gr. φορεσιά ""Bekleidung"" ?",folašo,head,ingested,,boretzky1994romani:gr:334:L:08,eur,m noun uncertain,scarf; glove,Sa,sampson1926welsh,,no-etymon,,,,4d5f70552d2d5670a967a941359601db97eda9807551a37bbb437a1c8ccc8f62
2026-08-25,2026-08-25,334,335,L,09,Griechische Etyma,F,fora,,"Mal, -mal",< gr. φορά,fora,head,ingested,,boretzky1994romani:gr:334:L:09,eur,,time (occurrence),,,,no-etymon,,,no grammatical label,63f73ba9cf496c7787ac5a1cbab0ba6a696a180a7214577573ef48f71534b9e0
2026-08-25,2026-08-25,334,335,L,10,Griechische Etyma,F,foro,m,"Stadt, Markt, Platz",< gr. φόρος,foro,head,ingested,,boretzky1994romani:gr:334:L:10,eur,m noun,town; market; square,,,,no-etymon,,,,43d42bd9c65c93848deb5d62533a72f4d0109f03ce0a865894c6af03540b0d34
2026-08-25,2026-08-25,334,335,L,11,Griechische Etyma,F,funda,f,(So) Quaste,< gr. φούντα,funda,head,ingested,,boretzky1994romani:gr:334:L:11,eur,f noun,tassel,So,sowa1898zigeuner,,no-etymon,,,,d55c1d635811266a4dc5ff8a968a6c5fbe2c471cc3dff549b6b45973e0b2fe47
2026-08-25,2026-08-25,334,335,L,12,Griechische Etyma,G,gero,adj,arm; Verstorbener (Sinti),"kaum zu gr. ἱερός ""heilig""",gero,head,ingested,,boretzky1994romani:gr:334:L:12,eur,adj,poor; dead person,,,,no-etymon,,,,7e15151d0b7c4ae4d5a65fe8cf147e6d883186074df91c9660bd4a6798e763b0
2026-08-25,2026-08-25,334,335,L,13,Griechische Etyma,H,hamzinel,xref,s. xaštisarel,,,,crossref,s. xaštisarel,,,,,,,,,,,see-reference,7b8586518dc94973110c5fab47c918fc81d49cd04930de766e5b2583cac0468a
2026-08-25,2026-08-25,334,335,L,14,Griechische Etyma,H,handako,m,(So) Graben,< gr. χαντάκι,handako,head,ingested,,boretzky1994romani:gr:334:L:14,eur,m noun,ditch,So,sowa1898zigeuner,,no-etymon,,,,b229b5d096323f6f411ad1292de9e4c5af064871ac2272deffc2caf228d59da1
2026-08-25,2026-08-25,334,335,L,15,Griechische Etyma,H,hanosarel,tr,verzinnen,< gr. γανώνω,hanosarel,head,ingested,,boretzky1994romani:gr:334:L:15,eur,verb tr,to tin,,,,no-etymon,,,,d56b8268be5bc806cef9f1093991c7e4190fd81d64dba535b9d83c81e70821a9
2026-08-25,2026-08-25,334,335,L,16,Griechische Etyma,H,haravel,tr,"umstürzen, zertrümmern",< gr. χαλάω oder zu peravel/eravel?,haravel,head,ingested,,boretzky1994romani:gr:334:L:16,eur,verb tr uncertain,to overturn; to smash,,,,no-etymon,,,,c76c5f863a92cf03d29c84a8659aed1cfe26c4c7ebe0440b81a47f7d2fa0b78c
2026-08-25,2026-08-25,334,335,L,17,Griechische Etyma,H,"hramo(sare)l, ramosarel",tr,schreiben,Ableitung < gr. γράμμα,hramo(sare)l,head,ingested,,boretzky1994romani:gr:334:L:17,eur,verb tr,to write,,,,no-etymon,,,,dbe592f73d9b72df5a222cd07b57d68ef05bff6d3350b1c4a9ca99479a984566
2026-08-25,2026-08-25,334,335,L,17,Griechische Etyma,H,"hramo(sare)l, ramosarel",tr,schreiben,Ableitung < gr. γράμμα,ramosarel,variant,ingested,,boretzky1994romani:gr:334:L:17:variant:2,eur,verb tr alternate,to write,,,,no-etymon,,,,dbe592f73d9b72df5a222cd07b57d68ef05bff6d3350b1c4a9ca99479a984566
2026-08-25,2026-08-25,334,335,L,18,Griechische Etyma,H,hrimiti(sare)l,itr,wiehern,< gr. χρεμετίζω,hrimiti(sare)l,head,ingested,,boretzky1994romani:gr:334:L:18,eur,verb intr,to neigh,,,,no-etymon,,,,4045a6338cb2e6b49be0df130019e6ed51a1ea062dccc92eda82c072e737aaf0
2026-08-25,2026-08-25,334,335,L,19,Griechische Etyma,H,hunija,f,"Abgrund, Kluft",< gr. χωνί ?,hunija,head,ingested,,boretzky1994romani:gr:334:L:19,eur,f noun uncertain,abyss; chasm,,,,no-etymon,,,,14832b1c623b033abb95ae6ad83d8724b5c4dae2786d0368040b36fd90a65ed1
2026-08-25,2026-08-25,334,335,L,20,Griechische Etyma,X,xamos,m,Streit,"vgl. gr. χαμός ""Durcheinander""; möglicherweise Verbalnomen zu xal nach balk. Vorbild, vgl. gr. τρώγεται, alb. hahet ""sich streiten""",xamos,head,ingested,,boretzky1994romani:gr:334:L:20,eur,m noun,quarrel,,,,no-etymon,,,,c9f7229a5559ecd7cabd7fd8e6408b995f0831c3b66c357dd2c9cbf1417fffa6
2026-08-25,2026-08-25,334,335,L,21,Griechische Etyma,X,xarkuma,f,"Kupfer, Kupfergefäß","< gr. χάλκωμα, χάρκωμα",xarkuma,head,ingested,,boretzky1994romani:gr:334:L:21,eur,f noun,copper; copper vessel,,,,no-etymon,,,,b8cdfa9f3bfa2a8acded70233aa80621a774982a2da3a6d621f9d2d8a74c2d95
2026-08-25,2026-08-25,334,335,R,22,Griechische Etyma,X,xasarel,tr,verlieren,"< gr. χάνω, aor. ἔχασα",xasarel,head,ingested,,boretzky1994romani:gr:334:R:22,eur,verb tr,to lose,,,,no-etymon,,,,edd49d3c44ee05ea71eb2721879779d4760946a807a85900ee9d1ba3534b3be6
2026-08-25,2026-08-25,334,335,R,23,Griechische Etyma,X,"xašti(sare)l, hamzinel",itr,gähnen,< gr. χασμουριέμαι; vgl.a. Iran. Etyma: xamavel,xašti(sare)l,head,ingested,,boretzky1994romani:gr:334:R:23,eur,verb intr,to yawn,,,,no-etymon,,,,0ff0dc8d12e2598999d633ac8b6d0b3a0ae51e2d3fd86242e23092154b6064fd
2026-08-25,2026-08-25,334,335,R,23,Griechische Etyma,X,"xašti(sare)l, hamzinel",itr,gähnen,< gr. χασμουριέμαι; vgl.a. Iran. Etyma: xamavel,hamzinel,variant,ingested,,boretzky1994romani:gr:334:R:23:variant:2,eur,verb intr alternate,to yawn,,,,no-etymon,,,,0ff0dc8d12e2598999d633ac8b6d0b3a0ae51e2d3fd86242e23092154b6064fd
2026-08-25,2026-08-25,334,335,R,24,Griechische Etyma,X,"xljel (pe(s)), xinel",,"sich erleichtern, scheißen","kontam. < gr. χύνω ""ausgießen, ejakulieren"" u. χέζω ""scheißen"" ? oder zu ai. kiṭṭa- ""Kot""; hi. kīṭ/khīṭ ?",xljel,head,ingested,,boretzky1994romani:gr:334:R:24,eur,uncertain,to relieve oneself; to shit,,,,no-etymon,,,no grammatical label,45d4e653bf6fabde677acb81bc0479c029cbabf2d2e76f95e7f627ae55ffb7c6
2026-08-25,2026-08-25,334,335,R,24,Griechische Etyma,X,"xljel (pe(s)), xinel",,"sich erleichtern, scheißen","kontam. < gr. χύνω ""ausgießen, ejakulieren"" u. χέζω ""scheißen"" ? oder zu ai. kiṭṭa- ""Kot""; hi. kīṭ/khīṭ ?",xinel,variant,ingested,,boretzky1994romani:gr:334:R:24:variant:2,eur,alternate uncertain,to relieve oneself; to shit,,,,no-etymon,,,no grammatical label,45d4e653bf6fabde677acb81bc0479c029cbabf2d2e76f95e7f627ae55ffb7c6
2026-08-25,2026-08-25,334,335,R,25,Griechische Etyma,X,xoli(n),f,"Galle, Zorn, Ärger","< gr. χολή ""Galle, Zorn""",xoli(n),head,ingested,,boretzky1994romani:gr:334:R:25,eur,f noun,bile; anger; annoyance,,,,no-etymon,,,,d707cf9773c63f1538799b691b423de0d14b5e96d039e3b339d5dd48c24a8516
2026-08-25,2026-08-25,334,335,R,26,Griechische Etyma,X,xoljariko,adj,wütend,< gr. χολερικός,xoljariko,head,ingested,,boretzky1994romani:gr:334:R:26,eur,adj,furious,,,,no-etymon,,,,bb2751e0f205c48e7283e938885ed4767e58eb1ec480f708e64fecbd1322eef6
2026-08-25,2026-08-25,334,335,R,27,Griechische Etyma,X,"xoljavol itr böse werden, xoljarel",tr,ärgern,< gr. χολιάζω,xoljavol,head,ingested,,boretzky1994romani:gr:334:R:27,eur,verb intr,to become angry,,,,no-etymon,,,,dfc5586a7095b7844177df4c38b73f49525ec2746802972e31006ab6a9deeef5
2026-08-25,2026-08-25,334,335,R,27,Griechische Etyma,X,"xoljavol itr böse werden, xoljarel",tr,ärgern,< gr. χολιάζω,xoljarel,sibling,ingested,,boretzky1994romani:gr:334:R:27:sibling:2,eur,verb tr,to annoy,,,,no-etymon,,,,dfc5586a7095b7844177df4c38b73f49525ec2746802972e31006ab6a9deeef5
2026-08-25,2026-08-25,334,335,R,28,Griechische Etyma,X,xoni(k),f,Trichter,< gr. χωνί,xoni(k),head,ingested,,boretzky1994romani:gr:334:R:28,eur,f noun,funnel,,,,no-etymon,,,,a2cd316157255eebe5ca7df7a2472ee5387e0d68623ee6b65a38ac0b0b0254c8
2026-08-25,2026-08-25,334,335,R,29,Griechische Etyma,X,xoratil,itr,"reden, sprechen","< gr. χωρατεύω ""scherzen""",xoratil,head,ingested,,boretzky1994romani:gr:334:R:29,eur,verb intr,to talk; to speak,,,,no-etymon,,,,ae6206c2a3cb97191635309cb4b7b08f8cd63cde541d9430e4fb24e77b723f39
2026-08-25,2026-08-25,334,335,R,30,Griechische Etyma,X,xorusis,m,(Ješina) Chor,< gr. χορός,xorusis,head,ingested,,boretzky1994romani:gr:334:R:30,eur,m noun,choir,Ješina,jesina1886romanicib,,no-etymon,,,,70e935db0156ed7e37ecef93a747d521fc884650952f85773b8d5d5f8335cef2
2026-08-25,2026-08-25,334,335,R,31,Griechische Etyma,X,xovoli,f,Lauge (aus heißer Asche),"< gr. χόβολη ""glühende Asche""",xovoli,head,ingested,,boretzky1994romani:gr:334:R:31,eur,f noun,lye made from hot ashes,,,,no-etymon,,,,df2e845f578f466067b15393aed6c76483e716097a80c59d6a1774c426f1094a
2026-08-25,2026-08-25,334,335,R,32,Griechische Etyma,I,iri(sare)l,tr,"umdrehen, zurückgeben","< gr. γυρίζω ""wenden, drehen, zurückgeben""",iri(sare)l,head,ingested,,boretzky1994romani:gr:334:R:32,eur,verb tr,to turn round; to give back,,,,no-etymon,,,,4df6a6297933b08557dfa2a7473570b361422fc64e31a174dc6be42ece54b240
2026-08-25,2026-08-25,334,335,R,33,Griechische Etyma,I,ispolajvol,p-i,danken,< gr. σπολλάτη/ εἰς πολλά ἔτη; oder < maked. spolajti,ispolajvol,head,ingested,,boretzky1994romani:gr:334:R:33,eur,verb intr pass,to thank,,,,no-etymon,,,,8ee98602d62fb902dd36fe5c14c17f1d8e15a1b3b0e2b8f3fc9ddb7814504713
2026-08-25,2026-08-25,334,335,R,34,Griechische Etyma,J,jatrosarel,tr,"heilen, pflegen","< gr. ιατρός ""Arzt""; ιατρεύω ""heilen""",jatrosarel,head,ingested,,boretzky1994romani:gr:334:R:34,eur,verb tr,to heal; to nurse,,,,no-etymon,,,,ddc521f1c54f98b39841c54d919647f0f0c06443ab113ee21c33ebb3dc7e4c28
2026-08-25,2026-08-25,334,335,R,35,Griechische Etyma,J,jismata,pl,(Col) Kleider,< gr. ἱματισμός ?,jismata,head,ingested,,boretzky1994romani:gr:334:R:35,eur,pl noun uncertain,clothes,Col,colocci1889zingari,,no-etymon,,,,3590b9a41e15c1b4228ab5f763b57b3c4e128d55fd01d8962ade160a30b3748e
2026-08-25,2026-08-25,334,335,R,36,Griechische Etyma,K,kakaraška,f,Elster,"< gr. καρακάξα ""Elster""",kakaraška,head,ingested,,boretzky1994romani:gr:334:R:36,eur,f noun,magpie,,,,no-etymon,,,,afdaa14dcb59baddbe0fc2079ea544825c98a1df67be2b05061952ca1d813338
2026-08-25,2026-08-25,334,335,R,37,Griechische Etyma,K,kakavi,f,"Kessel, Kochtopf",< gr. κακκάβη,kakavi,head,ingested,,boretzky1994romani:gr:334:R:37,eur,f noun,kettle; cooking pot,,,,no-etymon,,,,e8fe98f8ee67c07f6c3ec529d2e18cbe73992285d0dec841ad29384a7d08da63
2026-08-25,2026-08-25,334,335,R,38,Griechische Etyma,K,"kalca, kalce",pl,Hose,< gr. κάλτσα,kalca,head,ingested,,boretzky1994romani:gr:334:R:38,eur,pl noun,trousers,,,,no-etymon,,,,98a11bdfb7b562ed521d21c728bc20d965dc64d7ae612e8bd960798b077295e6
2026-08-25,2026-08-25,334,335,R,38,Griechische Etyma,K,"kalca, kalce",pl,Hose,< gr. κάλτσα,kalce,variant,ingested,,boretzky1994romani:gr:334:R:38:variant:2,eur,pl noun alternate,trousers,,,,no-etymon,,,,98a11bdfb7b562ed521d21c728bc20d965dc64d7ae612e8bd960798b077295e6
2026-08-25,2026-08-25,334,335,R,39,Griechische Etyma,K,kalemida,f,"Emaille, Glasur","eher < rum. cărămidă als < gr. κεραμίδι ""Ziegel""?",kalemida,head,ingested,,boretzky1994romani:gr:334:R:39,eur,f noun uncertain,enamel; glaze,,,,no-etymon,,,,c217fa6f88a3b8b60498d068fd75374309743ad4d04d55859fd197f30439f82f
2026-08-25,2026-08-25,334,335,R,40,Griechische Etyma,K,kambana,f,(Sinti) Uhr,"< gr. καμπάνα ""Glocke"" ?",kambana,head,ingested,,boretzky1994romani:gr:334:R:40,RomSint,f noun uncertain,clock,Sinti,,,no-etymon,,,,917d18b17dce3b485520715c09bf73a98b15dbd43675e0aa0486f54b2c4e767d
2026-08-25,2026-08-25,334,335,R,41,Griechische Etyma,K,kanavi,f,Hanf,< gr. καννάβι,kanavi,head,ingested,,boretzky1994romani:gr:334:R:41,eur,f noun,hemp,,,,no-etymon,,,,022e9bbbf87163e67ad34d65863c3575268bf56426a74c9f516726c87fb50b10
2026-08-25,2026-08-25,335,336,L,01,Griechische Etyma,K,kanzavuri,,Igel,"< gr. σκαντζόχοιρος; ferner steht pers. xārāndaz ""Stachelschwein""",kanzavuri,head,merged,merged into boretzky1994romani:iran:330:L:10,boretzky1994romani:gr:335:L:01,eur,,hedgehog,,,,no-etymon,,,no grammatical label,b1001cf210cb7ed3305e992188250a102a137f45bb5e8e2f80365b0bc491e02c
2026-08-25,2026-08-25,335,336,L,02,Griechische Etyma,K,kapa,f,"Decke, Bettzeug",< gr. κάπ(π)α oder skr. kapa?,kapa,head,ingested,,boretzky1994romani:gr:335:L:02,eur,f noun uncertain,blanket; bedding,,,,no-etymon,,,,8a850ce52383acb2cfc34629fa2d9b269c193f2c538cfd0364410df729ecd37c
2026-08-25,2026-08-25,335,336,L,03,Griechische Etyma,K,karavdi,f,"Krebs, Krabbe",< gr. καραβίδα,karavdi,head,ingested,,boretzky1994romani:gr:335:L:03,eur,f noun,crayfish; crab,,,,no-etymon,,,,ef03d6d85e9ec94c065d28d9a57851f441e8659e5aed9afa82d90b797a64a53a
2026-08-25,2026-08-25,335,336,L,04,Griechische Etyma,K,karfin,f (m),Nagel,< gr. καρφί,karfin,head,ingested,,boretzky1994romani:gr:335:L:04,eur,mf noun,nail,,,,no-etymon,,,,38250055ca35ec010e0bab81ef030d096b5caadca2b456942748e9e8821966d0
2026-08-25,2026-08-25,335,336,L,05,Griechische Etyma,K,katun,f,"(Sa) Kleid, Decke, Leinen",< gr. κατούνα,katun,head,ingested,,boretzky1994romani:gr:335:L:05,eur,f noun,garment; blanket; linen,Sa,sampson1926welsh,,no-etymon,,,,e901b2aec86b8756ab41e316dc72cc07ecb8d92babf72daed2adad9fa33401f1
2026-08-25,2026-08-25,335,336,L,06,Griechische Etyma,K,kavadźi,f,"Anteri, Kleid, Mantel","< mgr. καβαδή ""männliches Kleidungsstück""",kavadźi,head,ingested,,boretzky1994romani:gr:335:L:06,eur,f noun,anteri; garment; coat,,,,no-etymon,,,,3bac05e2a104c485b691e7df410cda65adc793b289ed9a35b81cd0f61483a881
2026-08-25,2026-08-25,335,336,L,07,Griechische Etyma,K,"kerjasi f (So), kraš, kraši",f,(Sa) Kirsche,< gr. κεράσι,kerjasi,head,ingested,,boretzky1994romani:gr:335:L:07,eur,f noun,cherry,So,sowa1898zigeuner,,no-etymon,,,,1df8d3af4781ec2a37e35760bb36975f89d7a8ed6e6d3c16de6ac0252a0af006
2026-08-25,2026-08-25,335,336,L,07,Griechische Etyma,K,"kerjasi f (So), kraš, kraši",f,(Sa) Kirsche,< gr. κεράσι,kraš,variant,ingested,,boretzky1994romani:gr:335:L:07:variant:2,eur,f noun alternate,cherry,Sa,sampson1926welsh,,no-etymon,,,,1df8d3af4781ec2a37e35760bb36975f89d7a8ed6e6d3c16de6ac0252a0af006
2026-08-25,2026-08-25,335,336,L,07,Griechische Etyma,K,"kerjasi f (So), kraš, kraši",f,(Sa) Kirsche,< gr. κεράσι,kraši,variant,ingested,,boretzky1994romani:gr:335:L:07:variant:3,eur,f noun alternate,cherry,Sa,sampson1926welsh,,no-etymon,,,,1df8d3af4781ec2a37e35760bb36975f89d7a8ed6e6d3c16de6ac0252a0af006
2026-08-25,2026-08-25,335,336,L,08,Griechische Etyma,K,kinosarel,tr,schütteln,"< gr. κινώ ""bewegen""?",kinosarel,head,ingested,,boretzky1994romani:gr:335:L:08,eur,verb tr uncertain,to shake,,,,no-etymon,,,,7f9d533ae8baf677c0494534c4a23505ecec03933e369385cdfd71f5129ae9e9
2026-08-25,2026-08-25,335,336,L,09,Griechische Etyma,K,kirvo,m,Pate; Patenkind,kaum < gr. κουμπάρος (Mikl),kirvo,head,ingested,,boretzky1994romani:gr:335:L:09,eur,m noun,godfather; godchild,,,,no-etymon,,,,a28b6bf6d7e340d9b35681923bc0819325cc52e005934fc95fe4b457871f9766
2026-08-25,2026-08-25,335,336,L,10,Griechische Etyma,K,klidi,f,Schlüssel,< gr. κλειδί,klidi,head,ingested,,boretzky1994romani:gr:335:L:10,eur,f noun,key,,,,no-etymon,,,,7a6e0d53adaafe34b53cb2677c56566123b95da9c9c4bb7e22c5a7c1fc1069f1
2026-08-25,2026-08-25,335,336,L,11,Griechische Etyma,K,"kloškerida (Finck); kločika (Col); kockarida, lockarida",f,"Rülpsen, Schluckauf","vgl. gr. κλόξος, λόξυγγας",kloškerida,head,ingested,,boretzky1994romani:gr:335:L:11,eur,f noun,belching; hiccup,Finck,finck1903zigeuner,,no-etymon,,,,0fae29f72a4a44f816c455c31e9a11547012a0994f17d7ca346f632bad7af8ed
2026-08-25,2026-08-25,335,336,L,11,Griechische Etyma,K,"kloškerida (Finck); kločika (Col); kockarida, lockarida",f,"Rülpsen, Schluckauf","vgl. gr. κλόξος, λόξυγγας",kločika,variant,ingested,,boretzky1994romani:gr:335:L:11:variant:2,eur,f noun alternate,belching; hiccup,Col,colocci1889zingari,,no-etymon,,,,0fae29f72a4a44f816c455c31e9a11547012a0994f17d7ca346f632bad7af8ed
2026-08-25,2026-08-25,335,336,L,11,Griechische Etyma,K,"kloškerida (Finck); kločika (Col); kockarida, lockarida",f,"Rülpsen, Schluckauf","vgl. gr. κλόξος, λόξυγγας",kockarida,variant,ingested,,boretzky1994romani:gr:335:L:11:variant:3,eur,f noun alternate,belching; hiccup,,,,no-etymon,,,,0fae29f72a4a44f816c455c31e9a11547012a0994f17d7ca346f632bad7af8ed
2026-08-25,2026-08-25,335,336,L,11,Griechische Etyma,K,"kloškerida (Finck); kločika (Col); kockarida, lockarida",f,"Rülpsen, Schluckauf","vgl. gr. κλόξος, λόξυγγας",lockarida,variant,ingested,,boretzky1994romani:gr:335:L:11:variant:4,eur,f noun alternate,belching; hiccup,,,,no-etymon,,,,0fae29f72a4a44f816c455c31e9a11547012a0994f17d7ca346f632bad7af8ed
2026-08-25,2026-08-25,335,336,L,12,Griechische Etyma,K,klodol,tr,verschließen,< gr. κλειδώνω,klodol,head,ingested,,boretzky1994romani:gr:335:L:12,eur,verb tr,to lock,,,,no-etymon,,,,064f8de71e3accc30455aaa1bbf88278a6627e4023ca0fdc5439f01870cacff7
2026-08-25,2026-08-25,335,336,L,13,Griechische Etyma,K,klono,m,Traube,"< gr. κλώνος ""Zweig""",klono,head,ingested,,boretzky1994romani:gr:335:L:13,eur,m noun,grape,,,,no-etymon,,,,9ee44e5fc36dc07dfd20ccbfbd5a79984098ee5bad5fa87a3799bd538cda29fd
