Source_File,Location_Code,Concept_Number,Gloss,Form,Split,Raw
gojri,SAK,200,(you) listen!,suno,exact,bolo suno tEko
gojri,SAK,201,(you) look!,tEko,exact,bolo suno tEko
gojri,GJW,199,(you) speak!,bolnV,exact,bolnV sUnëV dʰEkʰ
gojri,GJW,200,(you) listen!,sUnëV,exact,bolnV sUnëV dʰEkʰ
gojri,GJW,201,(you) look!,dʰEkʰ,exact,bolnV sUnëV dʰEkʰ
gojri,IND,199,(you) speak!,bol / gVl,exact,bol / gVl ---- dekʰ / tVk
gojri,IND,201,(you) look!,dekʰ / tVk,exact,bol / gVl ---- dekʰ / tVk
gojri,KUN,202,I,hu3,exact,hu3 tu3 tVm
gojri,KUN,203,you (informal),tu3,exact,hu3 tu3 tVm
gojri,KUN,204,you (formal),tVm,exact,hu3 tu3 tVm
gojri,CHT,202,I,hu3,exact,hu3 tu3 tVm / to
gojri,CHT,203,you (informal),tu3,exact,hu3 tu3 tVm / to
gojri,CHT,204,you (formal),tVm / to,exact,hu3 tu3 tVm / to
gojri,DIR,202,I,hu3,exact,hu3 tʰu tVm
gojri,DIR,203,you (informal),tʰu,exact,hu3 tʰu tVm
gojri,DIR,204,you (formal),tVm,exact,hu3 tʰu tVm
gojri,SSW,202,I,me3 / u3,exact,me3 / u3 tu tVm
gojri,SSW,203,you (informal),tu,exact,me3 / u3 tu tVm
gojri,SSW,204,you (formal),tVm,exact,me3 / u3 tu tVm
gojri,TSW,202,I,me3,exact,me3 tu tu
gojri,TSW,203,you (informal),tu,exact,me3 tu tu
gojri,TSW,204,you (formal),tu,exact,me3 tu tu
gojri,GLT,202,I,hu3,exact,hu3 tu / tu3 to
gojri,GLT,203,you (informal),tu / tu3,exact,hu3 tu / tu3 to
gojri,GLT,204,you (formal),to,exact,hu3 tu / tu3 to
gojri,KGH,202,I,mà3Œ†,exact,mà3Œ† tu tVm
gojri,KGH,203,you (informal),tu,exact,mà3Œ† tu tVm
gojri,KGH,204,you (formal),tVm,exact,mà3Œ† tu tVm
gojri,SHZ,202,I,hu3,exact,hu3 tu3 tVm
gojri,SHZ,203,you (informal),tu3,exact,hu3 tu3 tVm
gojri,SHZ,204,you (formal),tVm,exact,hu3 tu3 tVm
gojri,NAK,202,I,u3,exact,u3 tVm / tu3 tVm
gojri,NAK,203,you (informal),tVm / tu3,exact,u3 tVm / tu3 tVm
gojri,NAK,204,you (formal),tVm,exact,u3 tVm / tu3 tVm
gojri,CAK,202,I,u3,exact,u3 tu tVm
gojri,CAK,203,you (informal),tu,exact,u3 tu tVm
gojri,CAK,204,you (formal),tVm,exact,u3 tu tVm
gojri,SAK,202,I,hu3,exact,hu3 tu / tVm tVm
gojri,SAK,203,you (informal),tu / tVm,exact,hu3 tu / tVm tVm
gojri,SAK,204,you (formal),tVm,exact,hu3 tu / tVm tVm
gojri,GJW,202,I,mà3Œ†,exact,mà3Œ† tVm tVm
gojri,GJW,203,you (informal),tVm,exact,mà3Œ† tVm tVm
gojri,GJW,204,you (formal),tVm,exact,mà3Œ† tVm tVm
gojri,IND,202,I,hu3 / mE3,exact,hu3 / mE3 tu3 ---
gojri,IND,203,you (informal),tu3,exact,hu3 / mE3 tu3 ---
gojri,KUN,205,he,wo,exact,wo wV hVm
gojri,KUN,206,she,wV,exact,wo wV hVm
gojri,KUN,207,we (inclusive),hVm,exact,wo wV hVm
gojri,CHT,205,he,wo,exact,wo wo hVm
gojri,CHT,206,she,wo,exact,wo wo hVm
gojri,CHT,207,we (inclusive),hVm,exact,wo wo hVm
gojri,DIR,205,he,yo,exact,yo wà hVm
gojri,DIR,206,she,wà,exact,yo wà hVm
gojri,DIR,207,we (inclusive),hVm,exact,yo wà hVm
gojri,SSW,205,he,wo,exact,wo wV hVm
gojri,SSW,206,she,wV,exact,wo wV hVm
gojri,SSW,207,we (inclusive),hVm,exact,wo wV hVm
gojri,TSW,205,he,wo / o,exact,wo / o wV / wo hVm
gojri,TSW,206,she,wV / wo,exact,wo / o wV / wo hVm
gojri,TSW,207,we (inclusive),hVm,exact,wo / o wV / wo hVm
gojri,GLT,205,he,wu,exact,wu wo hVm
gojri,GLT,206,she,wo,exact,wu wo hVm
gojri,GLT,207,we (inclusive),hVm,exact,wu wo hVm
gojri,KGH,205,he,o,exact,o wà hVm
gojri,KGH,206,she,wà,exact,o wà hVm
gojri,KGH,207,we (inclusive),hVm,exact,o wà hVm
gojri,SHZ,205,he,o,exact,o o Vm
gojri,SHZ,206,she,o,exact,o o Vm
gojri,SHZ,207,we (inclusive),Vm,exact,o o Vm
gojri,NAK,205,he,o,exact,o wV hVm
gojri,NAK,206,she,wV,exact,o wV hVm
gojri,NAK,207,we (inclusive),hVm,exact,o wV hVm
gojri,CAK,205,he,wo,exact,wo wà hVm
gojri,CAK,206,she,wà,exact,wo wà hVm
gojri,CAK,207,we (inclusive),hVm,exact,wo wà hVm
gojri,SAK,205,he,wo,exact,wo wo hVw
gojri,SAK,206,she,wo,exact,wo wo hVw
gojri,SAK,207,we (inclusive),hVw,exact,wo wo hVw
gojri,GJW,205,he,wo,exact,wo wà hVm
gojri,GJW,206,she,wà,exact,wo wà hVm
gojri,GJW,207,we (inclusive),hVm,exact,wo wà hVm
gojri,IND,205,he,wo,exact,wo wà ---
gojri,IND,206,she,wà,exact,wo wà ---
gojri,KUN,208,we (exclusive),hVm,exact,hVm tVm wi
gojri,KUN,209,you (plural),tVm,exact,hVm tVm wi
gojri,KUN,210,they,wi,exact,hVm tVm wi
gojri,CHT,208,we (exclusive),hVm,exact,hVm tVm we
gojri,CHT,209,you (plural),tVm,exact,hVm tVm we
gojri,CHT,210,they,we,exact,hVm tVm we
gojri,DIR,208,we (exclusive),hVm,exact,hVm tVm we
gojri,DIR,209,you (plural),tVm,exact,hVm tVm we
gojri,DIR,210,they,we,exact,hVm tVm we
gojri,SSW,208,we (exclusive),hVm,exact,hVm tVm we
gojri,SSW,209,you (plural),tVm,exact,hVm tVm we
gojri,SSW,210,they,we,exact,hVm tVm we
gojri,TSW,208,we (exclusive),hVm,exact,hVm tVm we / wo
gojri,TSW,209,you (plural),tVm,exact,hVm tVm we / wo
gojri,TSW,210,they,we / wo,exact,hVm tVm we / wo
gojri,GLT,208,we (exclusive),hVm,exact,hVm tVm wi
gojri,GLT,209,you (plural),tVm,exact,hVm tVm wi
gojri,GLT,210,they,wi,exact,hVm tVm wi
gojri,KGH,208,we (exclusive),hVm,exact,hVm tVm we
gojri,KGH,209,you (plural),tVm,exact,hVm tVm we
gojri,KGH,210,they,we,exact,hVm tVm we
gojri,SHZ,208,we (exclusive),Vm,exact,Vm tVm we
gojri,SHZ,209,you (plural),tVm,exact,Vm tVm we
gojri,SHZ,210,they,we,exact,Vm tVm we
gojri,NAK,208,we (exclusive),hVm,exact,hVm tVm we / o
gojri,NAK,209,you (plural),tVm,exact,hVm tVm we / o
gojri,NAK,210,they,we / o,exact,hVm tVm we / o
gojri,CAK,208,we (exclusive),hVm,exact,hVm tʲVm we
gojri,CAK,209,you (plural),tʲVm,exact,hVm tʲVm we
gojri,CAK,210,they,we,exact,hVm tʲVm we
gojri,SAK,208,we (exclusive),hVm,exact,hVm tVm wo
gojri,SAK,209,you (plural),tVm,exact,hVm tVm wo
gojri,SAK,210,they,wo,exact,hVm tVm wo
gojri,GJW,208,we (exclusive),hVm,exact,hVm tVm we3
gojri,GJW,209,you (plural),tVm,exact,hVm tVm we3
gojri,GJW,210,they,we3,exact,hVm tVm we3
gojri,IND,209,you (plural),tVm,exact,--- tVm we
gojri,IND,210,they,we,exact,--- tVm we
indus kohistani,KAN,1,body,sU'rVth,exact,sU'rVth | }I} bàl
indus kohistani,KAN,2,head,}I},exact,sU'rVth | }I} bàl
indus kohistani,KAN,3,hair,bàl,exact,sU'rVth | }I} bàl
indus kohistani,DUB,1,body,suë'rVt / bà'dVn,exact,suë'rVt / bà'dVn }i} bàlV / bàl
indus kohistani,DUB,2,head,}i},exact,suë'rVt / bà'dVn }i} bàlV / bàl
indus kohistani,DUB,3,hair,bàlV / bàl,exact,suë'rVt / bà'dVn }i} bàlV / bàl
indus kohistani,SEO,1,body,sU'rVt / wàjuth,exact,sU'rVt / wàjuth | }i} / S7IS7 bàl
indus kohistani,SEO,2,head,}i} / S7IS7,exact,sU'rVt / wàjuth | }i} / S7IS7 bàl
indus kohistani,SEO,3,hair,bàl,exact,sU'rVt / wàjuth | }i} / S7IS7 bàl
indus kohistani,PAT,1,body,sU'rVt,exact,sU'rVt }i} bàl
indus kohistani,PAT,2,head,}i},exact,sU'rVt }i} bàl
indus kohistani,PAT,3,hair,bàl,exact,sU'rVt }i} bàl
indus kohistani,JIJ,1,body,su'rVt,exact,su'rVt }i} bàl
indus kohistani,JIJ,2,head,}i},exact,su'rVt }i} bàl
indus kohistani,JIJ,3,hair,bàl,exact,su'rVt }i} bàl
indus kohistani,CHM,1,body,su'ràt,exact,su'ràt }i} bàl
indus kohistani,CHM,2,head,}i},exact,su'ràt }i} bàl
indus kohistani,CHM,3,hair,bàl,exact,su'ràt }i} bàl
indus kohistani,CHJ,1,body,su'ràt,exact,su'ràt S7iS7 bàl
indus kohistani,CHJ,2,head,S7iS7,exact,su'ràt S7iS7 bàl
indus kohistani,CHJ,3,hair,bàl,exact,su'ràt S7iS7 bàl
indus kohistani,GAB,1,body,su'rVt,exact,su'rVt S7iS7 bàl
indus kohistani,GAB,2,head,S7iS7,exact,su'rVt S7iS7 bàl
indus kohistani,GAB,3,hair,bàl,exact,su'rVt S7iS7 bàl
indus kohistani,BAT,1,body,su'rVt / wàjuth / bàdVn,exact,su'rVt / wàjuth | / bàdVn }i} bàl
indus kohistani,BAT,2,head,}i},exact,su'rVt / wàjuth | / bàdVn }i} bàl
indus kohistani,BAT,3,hair,bàl,exact,su'rVt / wàjuth | / bàdVn }i} bàl
indus kohistani,KAN,4,face,mhu3ë,exact,mh | u3ë à3ë'C7I / à3ëc 'kàNV
indus kohistani,KAN,5,eye,à3ë'C7I / à3ëc,exact,mh | u3ë à3ë'C7I / à3ëc 'kàNV
indus kohistani,KAN,6,ear,'kàNV,exact,mh | u3ë à3ë'C7I / à3ëc 'kàNV
indus kohistani,DUB,4,face,mhu3ë à3ë'C7i / à,heuristic,mh | u3ë à3ë'C7i / à 3ëc kàN
indus kohistani,DUB,5,eye,3ëc,heuristic,mh | u3ë à3ë'C7i / à 3ëc kàN
indus kohistani,DUB,6,ear,kàN,heuristic,mh | u3ë à3ë'C7i / à 3ëc kàN
indus kohistani,SEO,4,face,mu3ë,exact,mu3ë à3ëc kàN
indus kohistani,SEO,5,eye,à3ëc,exact,mu3ë à3ëc kàN
indus kohistani,SEO,6,ear,kàN,exact,mu3ë à3ëc kàN
indus kohistani,PAT,4,face,mu3ë,exact,mu3ë à3ëci / à3ëc kàN
indus kohistani,PAT,5,eye,à3ëci / à3ëc,exact,mu3ë à3ëci / à3ëc kàN
indus kohistani,PAT,6,ear,kàN,exact,mu3ë à3ëci / à3ëc kàN
indus kohistani,JIJ,4,face,mu3ë,exact,mu3ë àC7i / àC7 kàN
indus kohistani,JIJ,5,eye,àC7i / àC7,exact,mu3ë àC7i / àC7 kàN
indus kohistani,JIJ,6,ear,kàN,exact,mu3ë àC7i / àC7 kàN
indus kohistani,CHM,4,face,mhu3ë,exact,mh | u3ë à3C7 kàëN
indus kohistani,CHM,5,eye,à3C7,exact,mh | u3ë à3C7 kàëN
indus kohistani,CHM,6,ear,kàëN,exact,mh | u3ë à3C7 kàëN
indus kohistani,CHJ,4,face,mu3ë,exact,mu3ë àëC7 kàn
indus kohistani,CHJ,5,eye,àëC7,exact,mu3ë àëC7 kàn
indus kohistani,CHJ,6,ear,kàn,exact,mu3ë àëC7 kàn
indus kohistani,GAB,4,face,mu3ë,exact,mu3ë à3S7 kàn
indus kohistani,GAB,5,eye,à3S7,exact,mu3ë à3S7 kàn
indus kohistani,GAB,6,ear,kàn,exact,mu3ë à3S7 kàn
indus kohistani,BAT,4,face,mu3ë à3ë} / à,heuristic,mu3ë à3ë} / à 3C7 kàn
indus kohistani,BAT,5,eye,3C7,heuristic,mu3ë à3ë} / à 3C7 kàn
indus kohistani,BAT,6,ear,kàn,heuristic,mu3ë à3ë} / à 3C7 kàn
indus kohistani,KAN,7,nose,nV'sur,exact,nV'sur `V3Œ† dàn
indus kohistani,KAN,8,mouth,`V3Œ†,exact,nV'sur `V3Œ† dàn
indus kohistani,KAN,9,teeth,dàn,exact,nV'sur `V3Œ† dàn
indus kohistani,DUB,7,nose,nà'sur,exact,nà'sur `VŒ† dàn
indus kohistani,DUB,8,mouth,`VŒ†,exact,nà'sur `VŒ† dàn
indus kohistani,DUB,9,teeth,dàn,exact,nà'sur `VŒ† dàn
indus kohistani,SEO,7,nose,nà'thur,exact,nà'th | ur `V3Œ† dàn
indus kohistani,SEO,8,mouth,`V3Œ†,exact,nà'th | ur `V3Œ† dàn
indus kohistani,SEO,9,teeth,dàn,exact,nà'th | ur `V3Œ† dàn
indus kohistani,PAT,7,nose,nà'thur,exact,nà'th | ur `V3Œ† dVn
indus kohistani,PAT,8,mouth,`V3Œ†,exact,nà'th | ur `V3Œ† dVn
indus kohistani,PAT,9,teeth,dVn,exact,nà'th | ur `V3Œ† dVn
indus kohistani,JIJ,7,nose,nà'thur,exact,nà'th | ur `àŒ† dàn
indus kohistani,JIJ,8,mouth,`àŒ†,exact,nà'th | ur `àŒ† dàn
indus kohistani,JIJ,9,teeth,dàn,exact,nà'th | ur `àŒ† dàn
indus kohistani,CHM,7,nose,'nothu0,exact,'noth | u0 `VŒ† dàn / dVnV
indus kohistani,CHM,8,mouth,`VŒ†,exact,'noth | u0 `VŒ† dàn / dVnV
indus kohistani,CHM,9,teeth,dàn / dVnV,exact,'noth | u0 `VŒ† dàn / dVnV
indus kohistani,CHJ,7,nose,nothiƒ,exact,noth | iƒ `VŒ† dàn
indus kohistani,CHJ,8,mouth,`VŒ†,exact,noth | iƒ `VŒ† dàn
indus kohistani,CHJ,9,teeth,dàn,exact,noth | iƒ `VŒ† dàn
indus kohistani,GAB,7,nose,'nothu0,exact,'noth | u0 `àŒ† dàn
indus kohistani,GAB,8,mouth,`àŒ†,exact,'noth | u0 `àŒ† dàn
indus kohistani,GAB,9,teeth,dàn,exact,'noth | u0 `àŒ† dàn
indus kohistani,BAT,7,nose,nV'thur0,exact,nV'th | ur0 `V3 / `V3Œ† dàn / dVn
indus kohistani,BAT,8,mouth,`V3 / `V3Œ†,exact,nV'th | ur0 `V3 / `V3Œ† dàn / dVn
indus kohistani,BAT,9,teeth,dàn / dVn,exact,nV'th | ur0 `V3 / `V3Œ† dàn / dVn
indus kohistani,KAN,10,tongue,{ib,exact,{ib cic 'wEri
indus kohistani,KAN,11,breast,cic,exact,{ib cic 'wEri
indus kohistani,KAN,12,belly,'wEri,exact,{ib cic 'wEri
indus kohistani,DUB,10,tongue,jib,exact,jib cic 'wVri
indus kohistani,DUB,11,breast,cic,exact,jib cic 'wVri
indus kohistani,DUB,12,belly,'wVri,exact,jib cic 'wVri
indus kohistani,SEO,10,tongue,zib,exact,zib t_swit_s 'wEri
indus kohistani,SEO,11,breast,t_swit_s,exact,zib t_swit_s 'wEri
indus kohistani,SEO,12,belly,'wEri,exact,zib t_swit_s 'wEri
indus kohistani,PAT,10,tongue,zib,exact,zib t_sit_s 'wEri
indus kohistani,PAT,11,breast,t_sit_s,exact,zib t_sit_s 'wEri
indus kohistani,PAT,12,belly,'wEri,exact,zib t_sit_s 'wEri
indus kohistani,JIJ,10,tongue,zib,exact,zib t_sut_s 'wEri
indus kohistani,JIJ,11,breast,t_sut_s,exact,zib t_sut_s 'wEri
indus kohistani,JIJ,12,belly,'wEri,exact,zib t_sut_s 'wEri
indus kohistani,CHM,10,tongue,zib —,heuristic,zib — DV | her
indus kohistani,CHM,11,breast,DV,heuristic,zib — DV | her
indus kohistani,CHM,12,belly,her,heuristic,zib — DV | her
indus kohistani,CHJ,10,tongue,zib,exact,zib — Dh | er
indus kohistani,CHJ,11,breast,—,exact,zib — Dh | er
indus kohistani,CHJ,12,belly,Dher,exact,zib — Dh | er
indus kohistani,GAB,10,tongue,ziph,exact,ziph | t_swit_s Dh | er
indus kohistani,GAB,11,breast,t_swit_s,exact,ziph | t_swit_s Dh | er
indus kohistani,GAB,12,belly,Dher,exact,ziph | t_swit_s Dh | er
indus kohistani,BAT,10,tongue,zib t_sut_s,heuristic,zib t_sut_s dV | 'her
indus kohistani,BAT,11,breast,dV,heuristic,zib t_sut_s dV | 'her
indus kohistani,BAT,12,belly,'her,heuristic,zib t_sut_s dV | 'her
indus kohistani,KAN,13,hand,hà,exact,hà th | uK'guri tV'li / (hàtE)tVli
indus kohistani,KAN,14,elbow,thuK'guri,exact,hà th | uK'guri tV'li / (hàtE)tVli
indus kohistani,KAN,15,palm,tV'li / (hàtE)tVli,exact,hà th | uK'guri tV'li / (hàtE)tVli
indus kohistani,DUB,13,hand,hà,exact,hà th | uK'guri (hàtE)tVli
indus kohistani,DUB,14,elbow,thuK'guri,exact,hà th | uK'guri (hàtE)tVli
indus kohistani,DUB,15,palm,(hàtE)tVli,exact,hà th | uK'guri (hàtE)tVli
indus kohistani,SEO,13,hand,hà,exact,hà th | uK'guri hàr'zEli
indus kohistani,SEO,14,elbow,thuK'guri,exact,hà th | uK'guri hàr'zEli
indus kohistani,SEO,15,palm,hàr'zEli,exact,hà th | uK'guri hàr'zEli
indus kohistani,PAT,13,hand,hà,exact,hà th | uK'guri hàt`zVli
indus kohistani,PAT,14,elbow,thuK'guri,exact,hà th | uK'guri hàt`zVli
indus kohistani,PAT,15,palm,hàt`zVli,exact,hà th | uK'guri hàt`zVli
indus kohistani,JIJ,13,hand,hà / hVth,exact,hà / hVth | TuK'guri hàzVli / hàzVl
indus kohistani,JIJ,14,elbow,TuK'guri,exact,hà / hVth | TuK'guri hàzVli / hàzVl
indus kohistani,JIJ,15,palm,hàzVli / hàzVl,exact,hà / hVth | TuK'guri hàzVli / hàzVl
indus kohistani,CHM,13,hand,hàth,exact,hàth | Th | uKguri hà'twàë
indus kohistani,CHM,14,elbow,ThuKguri,exact,hàth | Th | uKguri hà'twàë
indus kohistani,CHM,15,palm,hà'twàë,exact,hàth | Th | uKguri hà'twàë
indus kohistani,CHJ,13,hand,hàth,exact,hàth | tuK'guri hà'to
indus kohistani,CHJ,14,elbow,tuK'guri,exact,hàth | tuK'guri hà'to
indus kohistani,CHJ,15,palm,hà'to,exact,hàth | tuK'guri hà'to
indus kohistani,GAB,13,hand,hàth,exact,hàth | th | uK'guri hà'twàë
indus kohistani,GAB,14,elbow,thuK'guri,exact,hàth | th | uK'guri hà'twàë
indus kohistani,GAB,15,palm,hà'twàë,exact,hàth | th | uK'guri hà'twàë
indus kohistani,BAT,13,hand,hàth,exact,hàth | 'kh | o3Œ† hà'tEl
indus kohistani,BAT,14,elbow,'kho3Œ†,exact,hàth | 'kh | o3Œ† hà'tEl
indus kohistani,BAT,15,palm,hà'tEl,exact,hàth | 'kh | o3Œ† hà'tEl
indus kohistani,KAN,16,finger,àK'gwi,exact,àK'gwi nàkh | kh | ur0
indus kohistani,KAN,17,nail,nàkh,exact,àK'gwi nàkh | kh | ur0
indus kohistani,KAN,18,foot,khur0,exact,àK'gwi nàkh | kh | ur0
indus kohistani,DUB,16,finger,àKgwi,exact,àKgwi nàkh | kh | ur0
indus kohistani,DUB,17,nail,nàkh,exact,àKgwi nàkh | kh | ur0
indus kohistani,DUB,18,foot,khur0,exact,àKgwi nàkh | kh | ur0
indus kohistani,SEO,16,finger,àK'gwi,exact,àK'gwi nàkh | / nàëkh | kh | ur0
indus kohistani,SEO,17,nail,nàkh / nàëkh,exact,àK'gwi nàkh | / nàëkh | kh | ur0
indus kohistani,SEO,18,foot,khur0,exact,àK'gwi nàkh | / nàëkh | kh | ur0
indus kohistani,PAT,16,finger,àK'gwi,exact,àK'gwi nàkh | 'kh | urV
indus kohistani,PAT,17,nail,nàkh,exact,àK'gwi nàkh | 'kh | urV
indus kohistani,PAT,18,foot,'khurV,exact,àK'gwi nàkh | 'kh | urV
indus kohistani,JIJ,16,finger,àK'gwi,exact,àK'gwi nàkh | kh | ur
indus kohistani,JIJ,17,nail,nàkh,exact,àK'gwi nàkh | kh | ur
indus kohistani,JIJ,18,foot,khur,exact,àK'gwi nàkh | kh | ur
indus kohistani,CHM,16,finger,hà'gwi,exact,hà'gwi noër kh | ur
indus kohistani,CHM,17,nail,noër,exact,hà'gwi noër kh | ur
indus kohistani,CHM,18,foot,khur,exact,hà'gwi noër kh | ur
indus kohistani,CHJ,16,finger,hà'gwi,exact,hà'gwi noër pà3
indus kohistani,CHJ,17,nail,noër,exact,hà'gwi noër pà3
indus kohistani,CHJ,18,foot,pà3,exact,hà'gwi noër pà3
indus kohistani,GAB,16,finger,hàK'gwi,exact,hàK'gwi nàkh | kh | ur†
indus kohistani,GAB,17,nail,nàkh,exact,hàK'gwi nàkh | kh | ur†
indus kohistani,GAB,18,foot,khur†,exact,hàK'gwi nàkh | kh | ur†
indus kohistani,BAT,16,finger,hàK'gwi,exact,hàK'gwi nàkh | kh | ur0
indus kohistani,BAT,17,nail,nàkh,exact,hàK'gwi nàkh | kh | ur0
indus kohistani,BAT,18,foot,khur0,exact,hàK'gwi nàkh | kh | ur0
indus kohistani,KAN,19,skin,càm hàR,heuristic,càm hàR hàlàly | u
indus kohistani,KAN,20,bone,hàlàly,heuristic,càm hàR hàlàly | u
indus kohistani,KAN,21,heart,u,heuristic,càm hàR hàlàly | u
indus kohistani,DUB,19,skin,càm,exact,càm hàR / hàRV hàlà'lyu
indus kohistani,DUB,20,bone,hàR / hàRV,exact,càm hàR / hàRV hàlà'lyu
indus kohistani,DUB,21,heart,hàlà'lyu,exact,càm hàR / hàRV hàlà'lyu
indus kohistani,SEO,19,skin,t_sàm,exact,t_sàm hàR hVlà'li
indus kohistani,SEO,20,bone,hàR,exact,t_sàm hàR hVlà'li
indus kohistani,SEO,21,heart,hVlà'li,exact,t_sàm hàR hVlà'li
indus kohistani,PAT,19,skin,t_sàm,exact,t_sàm hàR / hàRV hàlà'li
indus kohistani,PAT,20,bone,hàR / hàRV,exact,t_sàm hàR / hàRV hàlà'li
indus kohistani,PAT,21,heart,hàlà'li,exact,t_sàm hàR / hàRV hàlà'li
indus kohistani,JIJ,19,skin,t_sàm,exact,t_sàm hàR hàlà'li
indus kohistani,JIJ,20,bone,hàR,exact,t_sàm hàR hàlà'li
indus kohistani,JIJ,21,heart,hàlà'li,exact,t_sàm hàR hàlà'li
indus kohistani,CHM,19,skin,t_sàm,exact,t_sàm hàR hàlà'li
indus kohistani,CHM,20,bone,hàR,exact,t_sàm hàR hàlà'li
indus kohistani,CHM,21,heart,hàlà'li,exact,t_sàm hàR hàlà'li
indus kohistani,CHJ,19,skin,t_sàm,exact,t_sàm à3Th | iƒ hàlà'li
indus kohistani,CHJ,20,bone,à3Thiƒ,exact,t_sàm à3Th | iƒ hàlà'li
indus kohistani,CHJ,21,heart,hàlà'li,exact,t_sàm à3Th | iƒ hàlà'li
indus kohistani,GAB,19,skin,t_sàm,exact,t_sàm hàëR hàlà'li
indus kohistani,GAB,20,bone,hàëR,exact,t_sàm hàëR hàlà'li
indus kohistani,GAB,21,heart,hàlà'li,exact,t_sàm hàëR hàlà'li
indus kohistani,BAT,19,skin,t_sàm,exact,t_sàm hàR hàlà'li
indus kohistani,BAT,20,bone,hàR,exact,t_sàm hàR hàlà'li
indus kohistani,BAT,21,heart,hàlà'li,exact,t_sàm hàR hàlà'li
indus kohistani,KAN,22,blood,ràth,exact,ràth | mu{ bVhàr / guë
indus kohistani,KAN,23,urine,mu{,exact,ràth | mu{ bVhàr / guë
indus kohistani,KAN,24,feces,bVhàr / guë,exact,ràth | mu{ bVhàr / guë
indus kohistani,DUB,22,blood,ràth,exact,ràth | mu{ bVhàr / bol
indus kohistani,DUB,23,urine,mu{,exact,ràth | mu{ bVhàr / bol
indus kohistani,DUB,24,feces,bVhàr / bol,exact,ràth | mu{ bVhàr / bol
indus kohistani,SEO,22,blood,ràt,exact,ràt mu3{ bV'hàr / bol
indus kohistani,SEO,23,urine,mu3{,exact,ràt mu3{ bV'hàr / bol
indus kohistani,SEO,24,feces,bV'hàr / bol,exact,ràt mu3{ bV'hàr / bol
indus kohistani,PAT,22,blood,ràth,exact,ràth | mu{ bV'hàr / gu3u3
indus kohistani,PAT,23,urine,mu{,exact,ràth | mu{ bV'hàr / gu3u3
indus kohistani,PAT,24,feces,bV'hàr / gu3u3,exact,ràth | mu{ bV'hàr / gu3u3
indus kohistani,JIJ,22,blood,ràth,exact,ràth | muZ7 bV'hàr
indus kohistani,JIJ,23,urine,muZ7,exact,ràth | muZ7 bV'hàr
indus kohistani,JIJ,24,feces,bV'hàr,exact,ràth | muZ7 bV'hàr
indus kohistani,CHM,22,blood,ràth,exact,ràth | mu{ bV'hàr
indus kohistani,CHM,23,urine,mu{,exact,ràth | mu{ bV'hàr
indus kohistani,CHM,24,feces,bV'hàr,exact,ràth | mu{ bV'hàr
indus kohistani,CHJ,22,blood,ràth,exact,ràth | mu{ bol
indus kohistani,CHJ,23,urine,mu{,exact,ràth | mu{ bol
indus kohistani,CHJ,24,feces,bol,exact,ràth | mu{ bol
indus kohistani,GAB,22,blood,ràth,exact,ràth | muZ7 bVhàr / bol
indus kohistani,GAB,23,urine,muZ7,exact,ràth | muZ7 bVhàr / bol
indus kohistani,GAB,24,feces,bVhàr / bol,exact,ràth | muZ7 bVhàr / bol
indus kohistani,BAT,22,blood,ràth,exact,ràth | mu{ guth
indus kohistani,BAT,23,urine,mu{,exact,ràth | mu{ guth
indus kohistani,BAT,24,feces,guth,exact,ràth | mu{ guth
indus kohistani,KAN,25,village,—,exact,— bh | àu }àn
indus kohistani,KAN,26,house,bhàu,exact,— bh | àu }àn
indus kohistani,KAN,27,roof,}àn,exact,— bh | àu }àn
indus kohistani,DUB,25,village,gà3u3 / gà3 bV hàu / bV,heuristic,gà3u3 / gà3 bV | hàu / bV | hà '}ànd
indus kohistani,DUB,26,house,hà,heuristic,gà3u3 / gà3 bV | hàu / bV | hà '}ànd
indus kohistani,DUB,27,roof,'}ànd,heuristic,gà3u3 / gà3 bV | hàu / bV | hà '}ànd
indus kohistani,SEO,25,village,gà3,exact,gà3 bà }Vn'dàl / cVth
indus kohistani,SEO,26,house,bà,exact,gà3 bà }Vn'dàl / cVth
indus kohistani,SEO,27,roof,}Vn'dàl / cVth,exact,gà3 bà }Vn'dàl / cVth
indus kohistani,PAT,25,village,gà3,exact,gà3 bà }Vn'dàl
indus kohistani,PAT,26,house,bà,exact,gà3 bà }Vn'dàl
indus kohistani,PAT,27,roof,}Vn'dàl,exact,gà3 bà }Vn'dàl
indus kohistani,JIJ,25,village,gà3,exact,gà3 bà }àn'dVl
indus kohistani,JIJ,26,house,bà,exact,gà3 bà }àn'dVl
indus kohistani,JIJ,27,roof,}àn'dVl,exact,gà3 bà }àn'dVl
indus kohistani,CHM,25,village,'gà3u3 / gà3,exact,'gà3u3 / gà3 goëTh | 'bEli
indus kohistani,CHM,26,house,goëTh,exact,'gà3u3 / gà3 goëTh | 'bEli
indus kohistani,CHM,27,roof,'bEli,exact,'gà3u3 / gà3 goëTh | 'bEli
indus kohistani,CHJ,25,village,gà3u3,exact,gà3u3 goëth | }En
indus kohistani,CHJ,26,house,goëth,exact,gà3u3 goëth | }En
indus kohistani,CHJ,27,roof,}En,exact,gà3u3 goëth | }En
indus kohistani,GAB,25,village,'gVu3,exact,'gVu3 guë 'bVli
indus kohistani,GAB,26,house,guë,exact,'gVu3 guë 'bVli
indus kohistani,GAB,27,roof,'bVli,exact,'gVu3 guë 'bVli
