Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Final_Parameter,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,ex2:1:3,interlinear,18,145,"p. 145, example 2",tu,you(SG),example=2; language=Kalk; translation=Did he see you yesterday?,installed,read from the PDF text layer and installed unchanged,tu,you,,sg,,kalkoti:ex2:1:3,kalkoti:ex1:1:1,"kalkoti[p. 145, example 2]",5c1c9a8ad633ca7ecf52acb461a1cb887b4cd02cd2d10c8095f1fd31adb6f504
2026-08-25,ex2:1:4,interlinear,18,145,"p. 145, example 2",dris=ää,see.PFV.PST=Q,example=2; language=Kalk; translation=Did he see you yesterday?,installed,read from the PDF text layer and installed unchanged,dris,see,,pfv pret interr,,kalkoti:ex2:1:4,,"kalkoti[p. 145, example 2]",0c2b9f4753de0884dd6b5566a8316313d5cd7731b45f0bcada1f4842069d162f
2026-08-25,ex3:1:1,interlinear,19,146,"p. 146, example 3",mi,my,example=3; language=Kalk; translation=This tooth of mine hurts badly.,installed,read from the PDF text layer and installed unchanged,mi,my,,,,kalkoti:ex3:1:1,,"kalkoti[p. 146, example 3]",7c7f8a10f869a574023871863cec4d6c8f7d4a221ce3c535022fa9301219de0f
2026-08-25,ex3:1:2,interlinear,19,146,"p. 146, example 3",un,this,example=3; language=Kalk; translation=This tooth of mine hurts badly.,installed,read from the PDF text layer and installed unchanged,un,this,,,,kalkoti:ex3:1:2,,"kalkoti[p. 146, example 3]",462b9fcfa18035d5ed4b79e5d0754fce626a66ab3f8c5e8727d1332b88c1bc6c
2026-08-25,ex3:1:3,interlinear,19,146,"p. 146, example 3",daan,tooth,example=3; language=Kalk; translation=This tooth of mine hurts badly.,installed,read from the PDF text layer and installed unchanged,daan,tooth,,,,kalkoti:ex3:1:3,kalkoti:t12:1:7,"kalkoti[p. 146, example 3]",fb8fa9ea8be004f966aa766f6bd116c84ae646a62955150ea22d2518546df7b0
2026-08-25,ex3:1:4,interlinear,19,146,"p. 146, example 3",bääḍ,much,example=3; language=Kalk; translation=This tooth of mine hurts badly.,installed,read from the PDF text layer and installed unchanged,bääḍ,much,,,9202,kalkoti:ex3:1:4,,"kalkoti[p. 146, example 3]",7a09fc24919fecc67b22a0f70413bbbf6b67ac5d7741f4c3dfda01c6ae83b1c9
2026-08-25,ex3:1:5,interlinear,19,146,"p. 146, example 3",šil-uun,give.pain-IPFV.MSG,example=3; language=Kalk; translation=This tooth of mine hurts badly.,installed,read from the PDF text layer and installed unchanged,šiluun,give pain,,ipfv m sg,12576,kalkoti:ex3:1:5,,"kalkoti[p. 146, example 3]",a9b830e25efb7094f620dce386c4a17034f774107aeaf25afe5e58d44e2343a3
2026-08-25,ex4:1:1,interlinear,19,146,"p. 146, example 4",mi,I.ERG,example=4; language=Kalk; translation=I brought a letter from him.,installed,read from the PDF text layer and installed unchanged,mi,I,,erg,,kalkoti:ex4:1:1,kalkoti:t14:1sg:obl2,"kalkoti[p. 146, example 4]",9589fe6035a8eb42e04d1833818184867c5477405b486a5aec7a1581575a4d11
2026-08-25,ex4:1:2,interlinear,19,146,"p. 146, example 4",täs,him,example=4; language=Kalk; translation=I brought a letter from him.,installed,read from the PDF text layer and installed unchanged,täs,him,,,,kalkoti:ex4:1:2,,"kalkoti[p. 146, example 4]",d91fd8bfd8fe534a7f5faafaff9bb96e6c2b5f32520f434d941b4b0b9ded63aa
2026-08-25,ex4:1:3,interlinear,19,146,"p. 146, example 4",daa,from,example=4; language=Kalk; translation=I brought a letter from him.,installed,read from the PDF text layer and installed unchanged,daa,from,,,,kalkoti:ex4:1:3,,"kalkoti[p. 146, example 4]",5e0ffdadb993b9be0d44f1c04ae9a39762dd0375dcf88bb60ad539bb13b37a3a
2026-08-25,ex4:1:4,interlinear,19,146,"p. 146, example 4",xat,letter,example=4; language=Kalk; translation=I brought a letter from him.,installed,read from the PDF text layer and installed unchanged,xat,letter,,,,kalkoti:ex4:1:4,,"kalkoti[p. 146, example 4]",12deb046f891dd1248958fe13c4f1244f63831d6f04a84fd59e1f785e594f297
2026-08-25,ex4:1:5,interlinear,19,146,"p. 146, example 4",ɡiyaal,bring.PFV,example=4; language=Kalk; translation=I brought a letter from him.,installed,read from the PDF text layer and installed unchanged,ɡiyaal,bring,,pfv,4236,kalkoti:ex4:1:5,,"kalkoti[p. 146, example 4]",270ff8bac36a746ff3f558c32b4583547b1e8eab0f7bc13e53f15b3948753009
2026-08-25,ex5:1:1,interlinear,19,146,"p. 146, example 5",thi,you(SG).ERG,example=5; language=Kalk; translation=Did you see that white house?,installed,read from the PDF text layer and installed unchanged,thi,you,,sg erg,,kalkoti:ex5:1:1,,"kalkoti[p. 146, example 5]",ac03aa3dcadb10a2eb9d57ac6130d353c91852fcebdd9adee4aa2d12bf4aaca4
2026-08-25,ex5:1:2,interlinear,19,146,"p. 146, example 5",äär,that,example=5; language=Kalk; translation=Did you see that white house?,installed,read from the PDF text layer and installed unchanged,äär,that,,,,kalkoti:ex5:1:2,,"kalkoti[p. 146, example 5]",6f9137fa2cd428a11c2311b763eae1b3737a982d06e5d8a4052d32866af79bc5
2026-08-25,ex5:1:3,interlinear,19,146,"p. 146, example 5",pänär,white,example=5; language=Kalk; translation=Did you see that white house?,installed,read from the PDF text layer and installed unchanged,pänär,white,,,8047,kalkoti:ex5:1:3,,"kalkoti[p. 146, example 5]",70d37e7002d9f7ace8aa05bcd1cf8ee116d0d4cee59deab2f8f38a600c8554b3
2026-08-25,ex5:1:4,interlinear,19,146,"p. 146, example 5",šii,house,example=5; language=Kalk; translation=Did you see that white house?,installed,read from the PDF text layer and installed unchanged,šii,house,,,,kalkoti:ex5:1:4,kalkoti:t16:1:sg,"kalkoti[p. 146, example 5]",b461b0b9a723b2849ae12a478930acb03ec80b703126ac07d138967857ea8b03
2026-08-25,ex5:1:5,interlinear,19,146,"p. 146, example 5",driṣ=ää,see.PFV=Q,example=5; language=Kalk; translation=Did you see that white house?,installed,read from the PDF text layer and installed unchanged,driṣ,see,,pfv interr,,kalkoti:ex5:1:5,,"kalkoti[p. 146, example 5]",c9e97c6b1f3ce1755dc895f2a90b298bedc0642be14bc0f1db3ec464af3c3f61
2026-08-25,ex6:1:1,interlinear,20,147,"p. 147, example 6",ɡulus,Gulus,example=6; language=Kalk; translation=Gulus was bleeding from his head.,installed,read from the PDF text layer and installed unchanged,ɡulus,Gulus,,proper-noun,,kalkoti:ex6:1:1,,"kalkoti[p. 147, example 6]",c79f99d272f9907fbe2ff0a3ee71ff37d7a2b1c97436460c06ebe4f55d7a8871
2026-08-25,ex6:1:2,interlinear,20,147,"p. 147, example 6",koopär,skull,example=6; language=Kalk; translation=Gulus was bleeding from his head.,installed,read from the PDF text layer and installed unchanged,koopär,skull,,,3519,kalkoti:ex6:1:2,,"kalkoti[p. 147, example 6]",bd05e66ff2b5e80bda3efafe80272ac17aef3a1d4e99e7cef5177f9c46de0e7a
2026-08-25,ex6:1:3,interlinear,20,147,"p. 147, example 6",daa,from,example=6; language=Kalk; translation=Gulus was bleeding from his head.,installed,read from the PDF text layer and installed unchanged,daa,from,,,,kalkoti:ex6:1:3,kalkoti:ex4:1:3,"kalkoti[p. 147, example 6]",b3613c64786aaed2583ee850a54363e05cefdeeb3bf13cf20d2fd5c7ab0fcdec
2026-08-25,ex6:1:4,interlinear,20,147,"p. 147, example 6",raat,blood,example=6; language=Kalk; translation=Gulus was bleeding from his head.,installed,read from the PDF text layer and installed unchanged,raat,blood,,,,kalkoti:ex6:1:4,kalkoti:t12:1:5,"kalkoti[p. 147, example 6]",ef19efab19be0a1ee7b998cc2ee3d767f4e81fe16059de30f10fc42c97a89fcf
2026-08-25,ex6:1:5,interlinear,20,147,"p. 147, example 6",nikh-uun-s,come.out-IPFV.MSG-PST,example=6; language=Kalk; translation=Gulus was bleeding from his head.,installed,read from the PDF text layer and installed unchanged,nikhuuns,come out,,ipfv m sg pret,,kalkoti:ex6:1:5,,"kalkoti[p. 147, example 6]",e1e6d717487de27db719a53df8b82254d8b8e97b0b741ec7d31164bb970302f4
2026-08-25,ex7:1:1,interlinear,20,147,"p. 147, example 7",zumaan,Zaman,example=7; language=Kalk; translation=Zaman remembers this man.,installed,read from the PDF text layer and installed unchanged,zumaan,Zaman,,proper-noun,,kalkoti:ex7:1:1,,"kalkoti[p. 147, example 7]",c646bfc9837fb003f330b4d6766813bc05ec93d0044c8b8666fd0e464e629d75
2026-08-25,ex7:1:2,interlinear,20,147,"p. 147, example 7",tee,to,example=7; language=Kalk; translation=Zaman remembers this man.,installed,read from the PDF text layer and installed unchanged,tee,to,,,,kalkoti:ex7:1:2,,"kalkoti[p. 147, example 7]",2f572546a830dfd48f914e8a9d2f260f8fbc748259edb9b6c6fd7dbb7eebaa31
2026-08-25,ex7:1:3,interlinear,20,147,"p. 147, example 7",un,this,example=7; language=Kalk; translation=Zaman remembers this man.,installed,read from the PDF text layer and installed unchanged,un,this,,,,kalkoti:ex7:1:3,kalkoti:ex3:1:2,"kalkoti[p. 147, example 7]",a29452698597f587ba38ec575320c92d8d6753cf2ed2aaa4d6507544d95c0287
2026-08-25,ex7:1:4,interlinear,20,147,"p. 147, example 7",meeš,man,example=7; language=Kalk; translation=Zaman remembers this man.,installed,read from the PDF text layer and installed unchanged,meeš,man,,,,kalkoti:ex7:1:4,kalkoti:t16:6:sg,"kalkoti[p. 147, example 7]",956be3de15e6937c19ae46e8674068c85126d31d1faa6520448fb1e60d457881
2026-08-25,ex7:1:5,interlinear,20,147,"p. 147, example 7",yaad,memory,example=7; language=Kalk; translation=Zaman remembers this man.,installed,read from the PDF text layer and installed unchanged,yaad,memory,,,,kalkoti:ex7:1:5,,"kalkoti[p. 147, example 7]",d56d77cd53e7c0864703b16d46662124d34c0785c6312e805ebe6bda64c13594
2026-08-25,ex7:1:6,interlinear,20,147,"p. 147, example 7",in,be.PRS,example=7; language=Kalk; translation=Zaman remembers this man.,installed,read from the PDF text layer and installed unchanged,in,be,,pres,,kalkoti:ex7:1:6,,"kalkoti[p. 147, example 7]",54252bff379fcda1d40d495bb8323b2b121ef81b38fe6482c3c90ffbd2634a88
2026-08-25,ex8:1:1,interlinear,20,147,"p. 147, example 8",äsi,our,"example=8; language=Kalk; translation=In our village, there is a place called Shelkin.",installed,read from the PDF text layer and installed unchanged,äsi,our,,,,kalkoti:ex8:1:1,,"kalkoti[p. 147, example 8]",a027f433641981c6de780badd04074ff833e573ee80850776bd1d1d86ea2cd0c
2026-08-25,ex8:1:2,interlinear,20,147,"p. 147, example 8",draam,village,"example=8; language=Kalk; translation=In our village, there is a place called Shelkin.",installed,read from the PDF text layer and installed unchanged,draam,village,,,,kalkoti:ex8:1:2,kalkoti:t8:4,"kalkoti[p. 147, example 8]",2bb3b00178a72f5e977d6756e44cfab128d5f3cfea5ca2eed4e7aefc7810bb79
2026-08-25,ex8:1:3,interlinear,20,147,"p. 147, example 8",mi,in,"example=8; language=Kalk; translation=In our village, there is a place called Shelkin.",installed,read from the PDF text layer and installed unchanged,mi,in,,,9804,kalkoti:ex8:1:3,,"kalkoti[p. 147, example 8]",57b82c39bcda78f35b26a6b5588a71adcefcf96930e0f617771828e30e7b81f7
2026-08-25,ex8:1:4,interlinear,20,147,"p. 147, example 8",šilkin,Shelkin,"example=8; language=Kalk; translation=In our village, there is a place called Shelkin.",installed,read from the PDF text layer and installed unchanged,šilkin,Shelkin,,proper-noun,,kalkoti:ex8:1:4,,"kalkoti[p. 147, example 8]",5187ec42cb3ad36103fe32a03c3d8ee4148cd47ea69404c720c3244e4df61283
2026-08-25,ex8:1:5,interlinear,20,147,"p. 147, example 8",ä,a,"example=8; language=Kalk; translation=In our village, there is a place called Shelkin.",installed,read from the PDF text layer and installed unchanged,ä,a,,,,kalkoti:ex8:1:5,,"kalkoti[p. 147, example 8]",45cff70dd5935f5cd475398342d373813d4dc56e29e5ef7fcdae3bf255460dd6
2026-08-25,ex8:1:6,interlinear,20,147,"p. 147, example 8",baaɡ,place,"example=8; language=Kalk; translation=In our village, there is a place called Shelkin.",installed,read from the PDF text layer and installed unchanged,baaɡ,place,,,,kalkoti:ex8:1:6,,"kalkoti[p. 147, example 8]",83df78d1566d09c8fcdd8a33d41826f0ccabc13306d2cc9b0caa5b72ca7ceefb
2026-08-25,ex8:1:7,interlinear,20,147,"p. 147, example 8",in,be.PRS,"example=8; language=Kalk; translation=In our village, there is a place called Shelkin.",installed,read from the PDF text layer and installed unchanged,in,be,,pres,,kalkoti:ex8:1:7,kalkoti:ex7:1:6,"kalkoti[p. 147, example 8]",818dab5b619cf3c054163734cb2a0dbb40635fc4bf49c6aa4ef08efe1a631b67
2026-08-25,ex9:1:1,interlinear,20,147,"p. 147, example 9",muxáak,before,"example=9; language=Palula; translation=Long ago, there was a shepherd in our village.",skipped,"example (9) is quoted in Palula, not Kalkoti",,,,,,,,"kalkoti[p. 147, example 9]",a351d79114eb9b21ca7d24705c75e2ee91f869d285b034e7a0c5ea102c17f662
2026-08-25,ex9:1:2,interlinear,20,147,"p. 147, example 9",zamanée,of.time,"example=9; language=Palula; translation=Long ago, there was a shepherd in our village.",skipped,"example (9) is quoted in Palula, not Kalkoti",,,,,,,,"kalkoti[p. 147, example 9]",1beefd3b4a9d46376c944344d38cec04b7ee953c361e4debac6c975a921f58b3
2026-08-25,ex9:1:3,interlinear,20,147,"p. 147, example 9",asée,our,"example=9; language=Palula; translation=Long ago, there was a shepherd in our village.",skipped,"example (9) is quoted in Palula, not Kalkoti",,,,,,,,"kalkoti[p. 147, example 9]",5bc7008051d4d604a5d9af4d9eb9043fd0da295c33899a3b050ba44f073d7fe4
2026-08-25,ex9:1:4,interlinear,20,147,"p. 147, example 9",díiš-a,village-OBL,"example=9; language=Palula; translation=Long ago, there was a shepherd in our village.",skipped,"example (9) is quoted in Palula, not Kalkoti",,,,,,,,"kalkoti[p. 147, example 9]",965b107f6ceb1ae33a09c1ae04cdab1801784b1dd718151e924bcf1a56c94893
2026-08-25,ex9:1:5,interlinear,20,147,"p. 147, example 9",ak,a,"example=9; language=Palula; translation=Long ago, there was a shepherd in our village.",skipped,"example (9) is quoted in Palula, not Kalkoti",,,,,,,,"kalkoti[p. 147, example 9]",f9191f8f003fd73ad95a5bcdb5a1366c7ae2f3b8742c905eb30278d9d1d111fd
2026-08-25,ex9:1:6,interlinear,20,147,"p. 147, example 9",bakaraál,shepherd,"example=9; language=Palula; translation=Long ago, there was a shepherd in our village.",skipped,"example (9) is quoted in Palula, not Kalkoti",,,,,,,,"kalkoti[p. 147, example 9]",aa82b201eaec508b5bfba530eee9e4919229b6878884a00e1ff5dd090cc28904
2026-08-25,ex9:1:7,interlinear,20,147,"p. 147, example 9",de,be.PST,"example=9; language=Palula; translation=Long ago, there was a shepherd in our village.",skipped,"example (9) is quoted in Palula, not Kalkoti",,,,,,,,"kalkoti[p. 147, example 9]",cafc981553d223253dccfcb456c17a899d4beec9b23c6871623d06bb94563397
2026-08-25,ex10:1:1,interlinear,21,148,"p. 148, example 10",äsi,our,example=10; language=Kalk; translation=One of our friends asked a question (lit. did question).,installed,read from the PDF text layer and installed unchanged,äsi,our,,,,kalkoti:ex10:1:1,kalkoti:ex8:1:1,"kalkoti[p. 148, example 10]",2a5e327b41ec6122a9501e158cb54898af917c76f58febfb2efb74dbda0af30a
2026-08-25,ex10:1:2,interlinear,21,148,"p. 148, example 10",ä,one,example=10; language=Kalk; translation=One of our friends asked a question (lit. did question).,installed,read from the PDF text layer and installed unchanged,ä,one,,,,kalkoti:ex10:1:2,,"kalkoti[p. 148, example 10]",3d5dcbd4e6973d50d4fe9bd63917fd63987f26cd2b8b9cb3afdd95ecad91df82
2026-08-25,ex10:1:3,interlinear,21,148,"p. 148, example 10",mälɡir-ä,companion-ERG,example=10; language=Kalk; translation=One of our friends asked a question (lit. did question).,installed,read from the PDF text layer and installed unchanged,mälɡirä,companion,,erg,,kalkoti:ex10:1:3,,"kalkoti[p. 148, example 10]",fe084aa6bef24ef250e4b3451270f1c5c50b20154552386b109f8d26dc96a3a9
2026-08-25,ex10:1:4,interlinear,21,148,"p. 148, example 10",tapoos,question,example=10; language=Kalk; translation=One of our friends asked a question (lit. did question).,installed,read from the PDF text layer and installed unchanged,tapoos,question,,,e35,kalkoti:ex10:1:4,,"kalkoti[p. 148, example 10]",384659f1b88979ef54165ef8dc012b51ff8fbfb85788294effcb02084a957a19
2026-08-25,ex10:1:5,interlinear,21,148,"p. 148, example 10",thääl,do.PFV,example=10; language=Kalk; translation=One of our friends asked a question (lit. did question).,installed,read from the PDF text layer and installed unchanged,thääl,do,,pfv,,kalkoti:ex10:1:5,,"kalkoti[p. 148, example 10]",28fb3759fcd90c9b2eb75be438573a33b80de830bf8d27fb5dcd35e3f6c9142d
2026-08-25,ex11:1:1,interlinear,21,148,"p. 148, example 11",pulis-um,police-PL.OBL,example=11; language=Kalk; translation=The police charged with sticks and brought people under control.,installed,read from the PDF text layer and installed unchanged,pulisum,police,,pl obl,,kalkoti:ex11:1:1,,"kalkoti[p. 148, example 11]",548e0899bb4037498928ed617d5be13f92e01cbc275db76d4dd2617ef76735b5
2026-08-25,ex11:1:2,interlinear,21,148,"p. 148, example 11",lumaaṭ-um,stick-PL.OBL,example=11; language=Kalk; translation=The police charged with sticks and brought people under control.,installed,read from the PDF text layer and installed unchanged,lumaaṭum,stick,,pl obl,,kalkoti:ex11:1:2,,"kalkoti[p. 148, example 11]",41cce6b934878e3bc53030504ecefdbb6ffd40cee77cb881b8bc03c71b4aa2ed
2026-08-25,ex11:1:3,interlinear,21,148,"p. 148, example 11",dää,beat.CV,example=11; language=Kalk; translation=The police charged with sticks and brought people under control.,installed,read from the PDF text layer and installed unchanged,dää,beat,,conjunctive-participle,6145,kalkoti:ex11:1:3,,"kalkoti[p. 148, example 11]",30ccdc9d225a233d9a261d926e20627fef352286fb3f2c80b7727be86d4f7bdf
2026-08-25,ex11:1:4,interlinear,21,148,"p. 148, example 11",xäläq,people,example=11; language=Kalk; translation=The police charged with sticks and brought people under control.,installed,read from the PDF text layer and installed unchanged,xäläq,people,,,,kalkoti:ex11:1:4,,"kalkoti[p. 148, example 11]",8fb32669a4d24c6a191ec92731ec7f17f33543238f4598ac523560f46b11ed78
2026-08-25,ex11:1:5,interlinear,21,148,"p. 148, example 11",känṭärool,control,example=11; language=Kalk; translation=The police charged with sticks and brought people under control.,installed,read from the PDF text layer and installed unchanged,känṭärool,control,,,,kalkoti:ex11:1:5,,"kalkoti[p. 148, example 11]",a54008a22fb0393bc94db5821e948827478dd103e83e3ee1f055105dccf21051
2026-08-25,ex11:1:6,interlinear,21,148,"p. 148, example 11",thääl,do.PFV,example=11; language=Kalk; translation=The police charged with sticks and brought people under control.,installed,read from the PDF text layer and installed unchanged,thääl,do,,pfv,,kalkoti:ex11:1:6,kalkoti:ex10:1:5,"kalkoti[p. 148, example 11]",a9cb90afdae2f673ee1762a19ec232c7755eed2566a32d04122a2a24d297542d
2026-08-25,ex12:1:1,interlinear,22,149,"p. 149, example 12",ma,I,example=12; language=Kalk; translation=What should I do?,installed,read from the PDF text layer and installed unchanged,ma,I,,,,kalkoti:ex12:1:1,kalkoti:t4:1sg:nom,"kalkoti[p. 149, example 12]",13b4ba403f3a8bd7793b8e0a3fa646790838f788ac08a20d0952b3fc1adffb97
2026-08-25,ex12:1:2,interlinear,22,149,"p. 149, example 12",ɡuwaa,what,example=12; language=Kalk; translation=What should I do?,installed,read from the PDF text layer and installed unchanged,ɡuwaa,what,,,,kalkoti:ex12:1:2,,"kalkoti[p. 149, example 12]",66e24dd171bf232074ebe9792bb82317a8229793bf9ea98d7929f6598feb7265
2026-08-25,ex12:1:3,interlinear,22,149,"p. 149, example 12",th-um,do-1SG,example=12; language=Kalk; translation=What should I do?,installed,read from the PDF text layer and installed unchanged,thum,do,,1sg,,kalkoti:ex12:1:3,,"kalkoti[p. 149, example 12]",dc7b2a2a6618104b4462631bcf409966c2c2deb7a81d1bff872151c036536394
2026-08-25,ex13:1:1,interlinear,22,149,"p. 149, example 13",keedeeši,maybe,example=13; language=Kalk; translation=Maybe he/she will come.,installed,read from the PDF text layer and installed unchanged,keedeeši,maybe,,,,kalkoti:ex13:1:1,,"kalkoti[p. 149, example 13]",5c1ddbce1bf6f562b2d4400daa4f15c7e74046b1231fd5607f7171fc7e59b6a1
2026-08-25,ex13:1:2,interlinear,22,149,"p. 149, example 13",soo,he/she,example=13; language=Kalk; translation=Maybe he/she will come.,installed,read from the PDF text layer and installed unchanged,soo,he/she,,,,kalkoti:ex13:1:2,,"kalkoti[p. 149, example 13]",3bdd69593786fcb899280e504bd583af19ed42eeecb86b250b7a90f5fe7f766c
2026-08-25,ex13:1:3,interlinear,22,149,"p. 149, example 13",yä-Ø,come-3SG,example=13; language=Kalk; translation=Maybe he/she will come.,installed,read from the PDF text layer and installed unchanged,yä,come,,3sg,,kalkoti:ex13:1:3,,"kalkoti[p. 149, example 13]",8386d1ba4ff7eeeda289f040f7da0d829d59417f4f606c335069b767bf4f25f5
2026-08-25,ex14:1:1,interlinear,22,149,"p. 149, example 14",soo,3SG,example=14; language=Kalk; translation=She is crying.,installed,read from the PDF text layer and installed unchanged,soo,"he, she, it",,3sg pron,,kalkoti:ex14:1:1,kalkoti:t4:3sg:nom,"kalkoti[p. 149, example 14]",73a21c03ca03da420426ab8a2606690e8be2858e1b7175237f4cdec853d88492
2026-08-25,ex14:1:2,interlinear,22,149,"p. 149, example 14",čikaar,crying,example=14; language=Kalk; translation=She is crying.,installed,read from the PDF text layer and installed unchanged,čikaar,crying,,,,kalkoti:ex14:1:2,,"kalkoti[p. 149, example 14]",e773a933d854e1a7c8aa732856951eb0991012fb5c2f7519e34edd17bed1417f
2026-08-25,ex14:1:3,interlinear,22,149,"p. 149, example 14",d-iin,give-IPFV.F,example=14; language=Kalk; translation=She is crying.,installed,read from the PDF text layer and installed unchanged,diin,give,,ipfv f,,kalkoti:ex14:1:3,,"kalkoti[p. 149, example 14]",f688da044c0095b8fe2175f7659e0c5f68fdd773a89725845d3eb3a7186cf023
2026-08-25,ex15:1:1,interlinear,22,149,"p. 149, example 15",soo,3SG,example=15; language=Kalk; translation=He is coming now.,installed,read from the PDF text layer and installed unchanged,soo,"he, she, it",,3sg pron,,kalkoti:ex15:1:1,kalkoti:t4:3sg:nom,"kalkoti[p. 149, example 15]",349b6d502200a5e3fdebd0b5ca872984b63455318af3895921baa42332c8ca2b
2026-08-25,ex15:1:2,interlinear,22,149,"p. 149, example 15",tipä,now,example=15; language=Kalk; translation=He is coming now.,installed,read from the PDF text layer and installed unchanged,tipä,now,,,e36,kalkoti:ex15:1:2,,"kalkoti[p. 149, example 15]",4b1610d61913f423da34d09e23110ae4114ef2b0523e097ee39f1c5a3f02dc30
2026-08-25,ex15:1:3,interlinear,22,149,"p. 149, example 15",y-uun,come-IPFV.MSG,example=15; language=Kalk; translation=He is coming now.,installed,read from the PDF text layer and installed unchanged,yuun,come,,ipfv m sg,,kalkoti:ex15:1:3,,"kalkoti[p. 149, example 15]",4db6be7d5409c7cac45f2887a93b9f8712da30b8d8f6d555137964ea400b14a0
2026-08-25,ex16:1:1,interlinear,23,150,"p. 150, example 16",räs,3SG.OBL,example=16; language=Kalk; translation=To that we all laughed heartily.,installed,read from the PDF text layer and installed unchanged,räs,"he, she, it",,3sg obl pron,,kalkoti:ex16:1:1,,"kalkoti[p. 150, example 16]",07366e1b9c236e2abe4a2158cbf686f12a165049cdb7c835ac263e04cd87822e
2026-08-25,ex16:1:2,interlinear,23,150,"p. 150, example 16",räl,on,example=16; language=Kalk; translation=To that we all laughed heartily.,installed,read from the PDF text layer and installed unchanged,räl,on,,,,kalkoti:ex16:1:2,,"kalkoti[p. 150, example 16]",3da823c015c0a7accfafb251c997e0914d1f5b83c120740c63daa8d57fa6d151
2026-08-25,ex16:1:3,interlinear,23,150,"p. 150, example 16",bä,we,example=16; language=Kalk; translation=To that we all laughed heartily.,installed,read from the PDF text layer and installed unchanged,bä,we,,,,kalkoti:ex16:1:3,kalkoti:t4:1pl:nom,"kalkoti[p. 150, example 16]",05417c41b5bbbf5f64f8d4c63a033cdc96bae3de2718edf634fbd83ace55a7a3
2026-08-25,ex16:1:4,interlinear,23,150,"p. 150, example 16",suwaa,all,example=16; language=Kalk; translation=To that we all laughed heartily.,installed,read from the PDF text layer and installed unchanged,suwaa,all,,,13726,kalkoti:ex16:1:4,,"kalkoti[p. 150, example 16]",253cd2d70128a3788f17587f015c8648a266ca252dcfab3b67b9a6bd16a2a002
2026-08-25,ex16:1:5,interlinear,23,150,"p. 150, example 16",mälɡir,companions,example=16; language=Kalk; translation=To that we all laughed heartily.,installed,read from the PDF text layer and installed unchanged,mälɡir,companions,,,,kalkoti:ex16:1:5,,"kalkoti[p. 150, example 16]",1949150d97c8f30744953c911d495fa8a06747fd926f5cde5f7c9b5dd3225d90
2026-08-25,ex16:1:6,interlinear,23,150,"p. 150, example 16",bääḍ,much,example=16; language=Kalk; translation=To that we all laughed heartily.,installed,read from the PDF text layer and installed unchanged,bääḍ,much,,,,kalkoti:ex16:1:6,kalkoti:ex3:1:4,"kalkoti[p. 150, example 16]",985e33ab08e723518c825f0406e1a2915727ef1c357e147014ff7e35701c70d8
2026-08-25,ex16:1:7,interlinear,23,150,"p. 150, example 16",äsil,laugh.PFV,example=16; language=Kalk; translation=To that we all laughed heartily.,installed,read from the PDF text layer and installed unchanged,äsil,laugh,,pfv,,kalkoti:ex16:1:7,,"kalkoti[p. 150, example 16]",7c9a2021db88d8abe588318fe43d67db1dcf5728108c34ef47ecf73dfc046e56
2026-08-25,ex17:1:1,interlinear,23,150,"p. 150, example 17",thi,2SG.ERG,example=17; language=Kalk; translation=Did you take the book?,installed,read from the PDF text layer and installed unchanged,thi,you (singular),,2sg erg pron,,kalkoti:ex17:1:1,kalkoti:t14:2sg:obl2,"kalkoti[p. 150, example 17]",afc8d11eec85475728ac09d1c903ef060666acd6e3c7cfe44d666bd4b8f1de10
2026-08-25,ex17:1:2,interlinear,23,150,"p. 150, example 17",kitaab,book,example=17; language=Kalk; translation=Did you take the book?,installed,read from the PDF text layer and installed unchanged,kitaab,book,,,,kalkoti:ex17:1:2,,"kalkoti[p. 150, example 17]",e4eb28f0be9793bfcb4166617c54d775fabb1d9435a4acc9a5c19f90b5fed4e5
2026-08-25,ex17:1:3,interlinear,23,150,"p. 150, example 17",ɡiin=ää,take.PFV=Q,example=17; language=Kalk; translation=Did you take the book?,installed,read from the PDF text layer and installed unchanged,ɡiin,take,,pfv interr,4236,kalkoti:ex17:1:3,,"kalkoti[p. 150, example 17]",5f7dea244c3a4bbcdf53dcc87eb1a450055cbed6e39c005d1136a9c9bc244b52
2026-08-25,ex18:1:1,interlinear,26,153,"p. 153, example 18",ä,a,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,ä,a,,,,kalkoti:ex18:1:1,kalkoti:ex8:1:5,"kalkoti[p. 153, example 18]",c0536c9f1c3f8daa92543475b5acc7cd6ca61b69f82b211a29c942678dd8eae3
2026-08-25,ex18:1:2,interlinear,26,153,"p. 153, example 18",deer,time,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,deer,time,,,,kalkoti:ex18:1:2,,"kalkoti[p. 153, example 18]",b6f0cd7ca9a4111ca0eecbb7a70a62e6fb92139706e24b69ad12f720e28b5936
