Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Section,Span_Index,Raw_Form,Raw_Gloss,Status,Reason,Final_Forms,Final_Gloss,Final_Tags,Etymology,Emitted_Keys,Review,Material_Error,Source,Record_SHA256
2026-08-25,2026-08-25,4.2.4:1,23,145,4.2.4,1,Hesenes čhaja kotusi-len,Hassan,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.2.4]",cbe025146ab753bef57ac1f499d24f4877eb173c261204a27aed43fbd8b60f05
2026-08-25,2026-08-25,4.2.5:1,23,145,4.2.5,1,mi-phen qaqina xālās,my sister ate the chicken,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.2.5]",ce47085503658b6c9da88849994037b4fc50ed58f6633ed8e61e38cbd779a6bf
2026-08-25,2026-08-25,4.3.1:1,23,145,4.3.1,1,tinčhā-s(ku) daj,the child,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.3.1]",bf8054c8600a13311d4a19e105e335e3ba2b3e63048ecaf35d155f682237ad08
2026-08-25,2026-08-25,4.4.1:1,23,145,4.4.1,1,4.4.1. Coordinating clauses are formed with ām(m)ā,but,dup,repeated mention; citation folded into the record installed at 2.3.7:4,,,,,rezaibaghbidi2003zargari:p127:s2.3.7:i4,,no,"rezaibaghbidi2003zargari[p. 145, section 4.4.1]",5d16f2da2b14ab412656d6850d40c9095cd8e0d19cd0bbe50f77adf1cf1cf87b
2026-08-25,2026-08-25,4.5.1:1,23,145,4.5.1,1,džāv dikhāv,Let me go and/to see; I should go and see,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.5.1]",ed6e431acf9427ed689d37ba476538504b0a610ff50d9100032cff319d33cc26
2026-08-25,2026-08-25,4.6.1:1,23,145,4.6.1,1,4.6.1. Relative clauses are formed with ki,"who, whom, which, that",dup,repeated mention; citation folded into the record installed at 3.20.3.1:4,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i4,,no,"rezaibaghbidi2003zargari[p. 145, section 4.6.1]",94ecc5f20e1524e95c94948572a27d8f887750f145f018e20022b6f92b939e8b
2026-08-25,2026-08-25,4.6.2:1,23,145,4.6.2,1,4.6.2. Complement clauses with the verb,want,x-meta,"metalinguistic prose, an English gloss of a preceding gloss, a reconstruction, or a quotation",,,,,,"the English verb 'want', naming the complement-taking predicate",no,"rezaibaghbidi2003zargari[p. 145, section 4.6.2]",5b35da9ea6f462f4011e797b1c799da14d2bd559c43f6e5d14cec33d2096d785
2026-08-25,2026-08-25,4.2.1:2,23,145,4.2.1,2,nā-džānāvās ki mi-phen qaqina xālāsās,I did not know that my sister had eaten the chicken,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.2.1]",cefb326cbf28a08a3390d5598f086a3a705d7b5663109a3fbe6c810c1466f792
2026-08-25,2026-08-25,4.2.2:2,23,145,4.2.2,2,olus dikhani/dikhaniles,I see him,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.2.2]",97488ffe9c07390466967a3b47a8f58b5df180c371d22cfee528b5f0dfef0712
2026-08-25,2026-08-25,4.2.4:2,23,145,4.2.4,2,dār piter-len,open the doors!,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.2.4]",8de42c3a93b4012369ae3ca74c3976e42d1acf22369a5262bcdddf6637f50fec
2026-08-25,2026-08-25,4.4.1:2,23,145,4.4.1,2,jā,or,dup,repeated mention; citation folded into the record installed at 3.20.3.1:8,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i8,,no,"rezaibaghbidi2003zargari[p. 145, section 4.4.1]",6a2eb547f5a1b8b236a2e90c30fba87fb368e2f48f43e9e3d575a3695ad303b4
2026-08-25,2026-08-25,4.6.1:2,23,145,4.6.1,2,murš ki bešdosi,the man who is sitting,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.6.1]",e53e426a1a5b45d4767ff5103867c41b8120006b0f154c09ddc145bc8e12b174
2026-08-25,2026-08-25,4.6.2:2,23,145,4.6.2,2,māngulā te-džāl,he wants to go,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.6.2]",3f6f459e7ba3a354c19ea05172906504daf208796cf26e42b4e4e8a8e21de9a2
2026-08-25,2026-08-25,4.2.4:3,23,145,4.2.4,3,(cf. Hesenes čhaj kotusi,Hassan,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.2.4]",d4639f8f53874aebb2726bb911ecccda9ff35a948dafb7cfbf5540beb9afe907
2026-08-25,2026-08-25,4.4.1:3,23,145,4.4.1,3,( j)o,and,dup,repeated mention; citation folded into the record installed at 3.20.3.1:9,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i9,,no,"rezaibaghbidi2003zargari[p. 145, section 4.4.1]",4c61015e5028a02b8822a0c09d7c47a9d3085a12ad86cf6ea602a7e7cc3608b0
2026-08-25,2026-08-25,4.6.1:3,23,145,4.6.1,3,murš ki dikhlom,the man whom I saw,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.6.1]",18c30112668a9926405bb29f092e85e46203246df581d87f34e19aaaca766a55
2026-08-25,2026-08-25,4.6.2:3,23,145,4.6.2,3,qāmāvās te-džāv,I wanted to go,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.6.2]",2b5019ee889a80fa1ed7a394cc9a46e47e5008475e33235e81d45fdfc3ee23ee
2026-08-25,2026-08-25,4.2.4:4,23,145,4.2.4,4,dār piter,open the door!,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.2.4]",0eb200da560647fec74b86f1890c9b8ad83b7fa2a250ecd281cdac0a4617d10b
2026-08-25,2026-08-25,4.4.1:4,23,145,4.4.1,4,and vali,"but, however",dup,repeated mention; citation folded into the record installed at 3.20.3.1:7,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i7,,no,"rezaibaghbidi2003zargari[p. 145, section 4.4.1]",a6d235845a5580e13f045441514eaa5c0aed2477c805a6d2519159d34fce5182
2026-08-25,2026-08-25,4.6.1:4,23,145,4.6.1,4,murš ki kolustār ajilom,the man with whom I came,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 145, section 4.6.1]",3d38b9ce747d5a9877a4dfbbcbb8b91bf55f38cbbbd4f1cd0fd8879cae767c2c
2026-08-25,2026-08-25,4.6.3:1,24,146,4.6.3,1,4.6.3. Complement clauses with factual verbs are formed with ki,that,dup,repeated mention; citation folded into the record installed at 3.20.3.1:4,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i4,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.3]",8e76dbdfc1efb6a3a116b92eabfa51a8b88277f914092ba534a1247df247591b
2026-08-25,2026-08-25,4.6.4:1,24,146,4.6.4,1,4.6.4. Purpose clauses may be introduced by kālus güra,so that,dup,repeated mention; citation folded into the record installed at 3.20.3.1:3,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i3,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.4]",cb6f1532fe3bd55d4efe6114875a4170e3870971b12bd6850ddbedd36eef2b58
2026-08-25,2026-08-25,4.6.5:1,24,146,4.6.5,1,4.6.5. Conditional clauses are introduced by agar/aja,if,dup,repeated mention; citation folded into the record installed at 2.5.1:6,,,,,rezaibaghbidi2003zargari:p129:s2.5.1:i6,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.5]",614360386d152ca375b7b9541a6b7d5f7975cbe24c68c92082bfd2ad1e607739
2026-08-25,2026-08-25,5.1:1,24,146,5.1,1,bilakis,wrist,ingest,Zargari lexical item glossed by the source,bilakis,wrist,noun loanword,< Azari Turkish bilak.,rezaibaghbidi2003zargari:p146:s5.1:i1,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",91648436f9460bdede688ab11b02be767657cc3fb97592cdd47e49a6c7b7fbaa
2026-08-25,2026-08-25,5.2:1,24,146,5.2,1,āsemān,sky,ingest,Zargari lexical item glossed by the source,āsemān,sky,noun loanword,< Persian ās(e)mān.,rezaibaghbidi2003zargari:p146:s5.2:i1,,no,"rezaibaghbidi2003zargari[p. 146, section 5.2]",4c74efd531bf31f8149558bf28ec622a58a59a5824274906d1f78e9bcecbb7b6
2026-08-25,2026-08-25,5.3:1,24,146,5.3,1,āndāmā,together,dup,repeated mention; citation folded into the record installed at 3.20.1.8:2,,,,,rezaibaghbidi2003zargari:p144:s3.20.1.8:i2,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",2ea16274a8554b029e7c8915d26b1d4b42da2a37ab8e792ac25cf5c3479b676a
2026-08-25,2026-08-25,5.4:1,24,146,5.4,1,Zargari kān,ear,ingest,Zargari lexical item glossed by the source,kān,ear,noun,"Hindi kān, Sanskrit kárṇa-, cf. Seliyeri hal-kerne.",rezaibaghbidi2003zargari:p146:s5.4:i1,,no,"rezaibaghbidi2003zargari[p. 146, section 5.4]",c5d3e225a0dfd3720ba44642edd10dac42fe682b054d579b7f50d8a1b8916c22
2026-08-25,2026-08-25,4.6.3:2,24,146,4.6.3,2,šundum ki Alis gölusās,I heard that Ali had gone,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.3]",34cebf23065b3949dc352c71a93a3046d77a516e23b8b35c814d7166489b0ed9
2026-08-25,2026-08-25,4.6.4:2,24,146,4.6.4,2,ki,so that,dup,repeated mention; citation folded into the record installed at 3.20.3.1:4,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i4,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.4]",588a07f580e72723ab96d866aae9170be9a31d9f2d890d022623fde74a361274
2026-08-25,2026-08-25,4.6.5:2,24,146,4.6.5,2,and maja,unless,dup,repeated mention; citation folded into the record installed at 3.20.3.1:5,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i5,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.5]",ebc5f593d8c0e1a8a70c0dfbd4194c4134a4ed8898bfdaca8178546749895e4a
2026-08-25,2026-08-25,5.1:2,24,146,5.1,2,boluti,cloud,ingest,Zargari lexical item glossed by the source,boluti,cloud,noun loanword,< Azari Turkish bulut.,rezaibaghbidi2003zargari:p146:s5.1:i2,the stress-marked citation bulúti is printed at 2.5.1,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",88af8b508f70956587e025e6629d000788e3630f2c187269bb20efe8bb160944
2026-08-25,2026-08-25,5.2:2,24,146,5.2,2,diz,town,ingest,Zargari lexical item glossed by the source,diz,town,noun loanword,"< Persian dez/dež 'fortress, fortified town'.",rezaibaghbidi2003zargari:p146:s5.2:i2,,no,"rezaibaghbidi2003zargari[p. 146, section 5.2]",d80cf1d261fb0871223fab32145b771ba10d1bf2eab6656ec6f3badfe5ff91b7
2026-08-25,2026-08-25,5.3:2,24,146,5.3,2,durom,road,dup,repeated mention; citation folded into the record installed at 2.4.1:4,,,,,rezaibaghbidi2003zargari:p129:s2.4.1:i4,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",dcdc860168f715584fa08218f957b51e46d682e9cb4d2d5ac9ddb99b006d7be4
2026-08-25,2026-08-25,5.4:2,24,146,5.4,2,Zargari kāšt,tree,ingest,Zargari lexical item glossed by the source,kāšt,tree,noun,"Hindi kāṣṭh, kāṣṭha 'wood', Sanskrit kāṣṭhá- 'wood', cf. Qorbati of Širāz kāštā 'tree; wood'.",rezaibaghbidi2003zargari:p146:s5.4:i2,section 2.3.16 gives kāšt/qāšt in the sense 'wood',no,"rezaibaghbidi2003zargari[p. 146, section 5.4]",0f3ea82e20e07a58fa9238b3686ce87b8042ddc42ad134376891d7a3b838537c
2026-08-25,2026-08-25,4.6.3:3,24,146,4.6.3,3,phendās ki džās,he said that we should go,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.3]",9b7de52a09522621c93a3803622f936c9b071312bff0fd8089ad1e06e6a11db4
2026-08-25,2026-08-25,4.6.4:3,24,146,4.6.4,3,and tā,"in order that, so that",dup,repeated mention; citation folded into the record installed at 3.20.3.1:6,,,,,rezaibaghbidi2003zargari:p144:s3.20.3.1:i6,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.4]",c221f135539fdd5d5f570acae44a178b3d30543d06107036516af54216e31924
2026-08-25,2026-08-25,4.6.5:3,24,146,4.6.5,3,"aja t-āvul, kolus dikhesā","if he comes, you will see him",x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.5]",fcbe08fe0f58dd52051dc99536df217cdd9da502be43d304138a7223ccc40074
2026-08-25,2026-08-25,5.1:3,24,146,5.1,3,dirseki,elbow,ingest,Zargari lexical item glossed by the source,dirseki,elbow,noun loanword,< Azari Turkish dirsak.,rezaibaghbidi2003zargari:p146:s5.1:i3,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",8ed3494744ec72bbd42769133e87ced34ed4aa91b0aceaf9840bf78059a693ba
2026-08-25,2026-08-25,5.2:3,24,146,5.2,3,res-[ipej],to arrive,ingest,Zargari lexical item glossed by the source,resipej,to arrive,verb inf loanword,< Persian res-[idan].,rezaibaghbidi2003zargari:p146:s5.2:i3,printed res-[ipej],no,"rezaibaghbidi2003zargari[p. 146, section 5.2]",c3aef4fe406b13d4dbc4c931a941ebd0ff9c5d041772c38e8bf484d5f2d990b5
2026-08-25,2026-08-25,5.3:3,24,146,5.3,3,eftā,seven,dup,repeated mention; citation folded into the record installed at 2.3.15:1,,,,,rezaibaghbidi2003zargari:p128:s2.3.15:i1,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",34144ba99b1a056b1b10ff440347e0f0d7ce6ff6571d18875989828822ca21a3
2026-08-25,2026-08-25,5.4:3,24,146,5.4,3,"Hindi kāṣṭh, kāṣṭha",wood,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 5.4]",50a66d0e0b9fdab14bf389022ca1f172b71ea7677f3931bcc5b5af1b0c0fd026
2026-08-25,2026-08-25,4.6.2:4,24,146,4.6.2,4,qāmāvās te-džāl,I wanted him to go,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.2]",5f9dc6c39c7b605ba9a769bcf281d722e50995d7b68971787700dc78eb7d86b0
2026-08-25,2026-08-25,4.6.4:4,24,146,4.6.4,4,baγisti gölum [kālus güra/ki/tā] pābāj t-ānāv,I went to the garden to bring (some) apples,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.4]",eece91375c38b94c0925a9d8d60a58f67779a26b35524ce1e548beb2b39ffb8f
2026-08-25,2026-08-25,4.6.5:4,24,146,4.6.5,4,"aja kotu te-džāvās, olus dikhlomās","if I had gone there, I would have seen him",x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 4.6.5]",7a48fe16a890705e350896b8ed43f6282a71a0114ca816e9b5d7296e10428a85
2026-08-25,2026-08-25,5.1:4,24,146,5.1,4,döbiki,knee,ingest,Zargari lexical item glossed by the source,döbiki,knee,noun loanword,< Azari Turkish döbik.,rezaibaghbidi2003zargari:p146:s5.1:i4,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",5065c76d960623aa9998a33766be3cb77e204ef1bed98df5f151e9c21f0ca1ea
2026-08-25,2026-08-25,5.2:4,24,146,5.2,4,xoš,"good, pleasant",ingest,Zargari lexical item glossed by the source,xoš,good; pleasant,adj loanword,< Persian xoš.,rezaibaghbidi2003zargari:p146:s5.2:i4,,no,"rezaibaghbidi2003zargari[p. 146, section 5.2]",495d5da784951e1b3c810bc89daecb6d1154ca85fcca2dc737941f80eb2c6289
2026-08-25,2026-08-25,5.3:4,24,146,5.3,4,enna,nine,dup,repeated mention; citation folded into the record installed at 2.4.2:2,,,,,rezaibaghbidi2003zargari:p129:s2.4.2:i2,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",7068850d12e8b9560625949dd099e182623080de167997c659470f674b50682f
2026-08-25,2026-08-25,5.4:4,24,146,5.4,4,Sanskrit kāṣṭhá-,wood,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 5.4]",c7dcb3456d3bbbb525426efcd98a73d209ae0b24c3008f74cc77efad4430a287
2026-08-25,2026-08-25,5.1:5,24,146,5.1,5,jārpaki,leaf,ingest,Zargari lexical item glossed by the source,jārpaki,leaf,noun loanword,< Azari Turkish yārpak.,rezaibaghbidi2003zargari:p146:s5.1:i5,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",7927f8f941117eb1ad77f87022002faea50a39b12320acafe311a73eaf82f365
2026-08-25,2026-08-25,5.2:5,24,146,5.2,5,"(all of Persian origin, ās(e)mān, dez/dež","fortress, fortified town",x-donor,"donor-language form cited as an etymon, not a Zargari attestation",,,,,,the Persian donor forms listed together after the Zargari examples,no,"rezaibaghbidi2003zargari[p. 146, section 5.2]",3159f95d8f9d72a96d7e49d7f390f35cf7bc82549ee63f86395207bcadc9c243
2026-08-25,2026-08-25,5.3:5,24,146,5.3,5,luludi,flower,ingest,Zargari lexical item glossed by the source,luludi,flower,noun loanword,< Greek λουλούδι.,rezaibaghbidi2003zargari:p146:s5.3:i5,the article prints λoυλούλι,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",785dda9d0edd07a9fc94b977a3e82e2b671ae7c12254f6b5d50adc8fce176e69
2026-08-25,2026-08-25,5.4:5,24,146,5.4,5,cf. Qorbati of Širāz kāštā,tree; wood,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 146, section 5.4]",f460f3d0c2f7892d6637a39d8563750eaa354a6822668255ea7930dda98a649f
2026-08-25,2026-08-25,5.1:6,24,146,5.1,6,kujruka,tail,ingest,Zargari lexical item glossed by the source,kujruka,tail,noun loanword,< Azari Turkish kuyruk.,rezaibaghbidi2003zargari:p146:s5.1:i6,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",d45e447f63c8ad30a7613d4ee162de0224ea0cffde10ac800ff6fa233f9c08ce
2026-08-25,2026-08-25,5.2:6,24,146,5.2,6,ejbi,defect,ingest,Zargari lexical item glossed by the source,ejbi,defect,noun loanword,"< Arabic ‘aib, through Azari Turkish.",rezaibaghbidi2003zargari:p146:s5.2:i6,,no,"rezaibaghbidi2003zargari[p. 146, section 5.2]",a35ea3652b1078fe683cdcdee7ae9c54fe5c6fa68ab48aad57c923d427e55f5c
2026-08-25,2026-08-25,5.3:6,24,146,5.3,6,qoqālā,bone,dup,repeated mention; citation folded into the record installed at 2.5.1:9,,,,,rezaibaghbidi2003zargari:p129:s2.5.1:i9,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",d33eb76ac58dd430abd32a8f7a0c37f011bc08a5856dfbe149665f08de17ccea
2026-08-25,2026-08-25,5.1:7,24,146,5.1,7,naštaliki,breakfast,ingest,Zargari lexical item glossed by the source,naštaliki,breakfast,noun loanword,< Azari Turkish nāštāloq.,rezaibaghbidi2003zargari:p146:s5.1:i7,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",c18bbaaec5a8a43aa5561e5e10b77e460b48a3fc114068a557783cbc4d3dc2ea
2026-08-25,2026-08-25,5.3:7,24,146,5.3,7,oxto,eight,dup,repeated mention; citation folded into the record installed at 2.3.15:2,,,,,rezaibaghbidi2003zargari:p128:s2.3.15:i2,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",0c849f46cdecdc8a9e123bd50ec527e2d022a7e49e256265b432e138938f78d1
2026-08-25,2026-08-25,5.1:8,24,146,5.1,8,pāmboqi,cotton,ingest,Zargari lexical item glossed by the source,pāmboqi,cotton,noun loanword,< Azari Turkish pāmboq.,rezaibaghbidi2003zargari:p146:s5.1:i8,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",8c6454f15dd334c432ccf0034ccb774934435e29e3ee6aba74cde18bde9fe71c
2026-08-25,2026-08-25,5.3:8,24,146,5.3,8,sārāndā,forty,ingest,Zargari lexical item glossed by the source,sārāndā,forty,num loanword,< Greek σαράντα.,rezaibaghbidi2003zargari:p146:s5.3:i8,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",695ef7fbcda032857769c4507662d84a305d8e6c15359a2e4c8d41ae61cc4e6a
2026-08-25,2026-08-25,5.1:9,24,146,5.1,9,qaši,eyebrow,ingest,Zargari lexical item glossed by the source,qaši,eyebrow,noun loanword,< Azari Turkish qāš.,rezaibaghbidi2003zargari:p146:s5.1:i9,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",272762d64c194890dac88ce721d2fb239e445edef8fa25e01a2c6b51977bc33d
2026-08-25,2026-08-25,5.3:9,24,146,5.3,9,"tipta, in jek tipta",something,ingest,Zargari lexical item glossed by the source,tipta,something,pron indef loanword,< Greek τίποτα.,rezaibaghbidi2003zargari:p146:s5.3:i9,the source cites it inside jek tipta 'something',no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",1ccdc8ae3884cab0de543befc6e709570b69678e045c391e79b942e11d9395c9
2026-08-25,2026-08-25,5.1:10,24,146,5.1,10,qatiki,yoghurt,ingest,Zargari lexical item glossed by the source,qatiki,yoghurt,noun loanword,< Azari Turkish qātoq.,rezaibaghbidi2003zargari:p146:s5.1:i10,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",255ab2084f9c8a150603d331f3fb6ea9dc048f6dab465b742ddc7eb36ef9ad30
2026-08-25,2026-08-25,5.3:10,24,146,5.3,10,sir tipta,everything,ingest,Zargari lexical item glossed by the source,sir tipta,everything,pron indef multiword-expression loanword,< Greek τίποτα.,rezaibaghbidi2003zargari:p146:s5.3:i10,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",6bad1c1470f674ef8f8a383d99981809082cc624e9f3c88cc34c384632188681
2026-08-25,2026-08-25,5.1:11,24,146,5.1,11,saremsaki,garlic,ingest,Zargari lexical item glossed by the source,saremsaki,garlic,noun loanword,< Azari Turkish sarimsāq.,rezaibaghbidi2003zargari:p146:s5.1:i11,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",44d5e623f409fbcbe71c7d7a733fab9d6f9e79c1c89abaa2ce0adefa29d372f8
2026-08-25,2026-08-25,5.3:11,24,146,5.3,11,tirāndā,thirty,ingest,Zargari lexical item glossed by the source,tirāndā,thirty,num loanword,< Greek τριάντα.,rezaibaghbidi2003zargari:p146:s5.3:i11,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",84813223549f4fc8b488864be40a27099b7f6d8c776ba28f13156978e5f4e44d
2026-08-25,2026-08-25,5.1:12,24,146,5.1,12,süti,milk,ingest,Zargari lexical item glossed by the source,süti,milk,noun loanword,< Azari Turkish süt.,rezaibaghbidi2003zargari:p146:s5.1:i12,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",9ecbe0088389e447da2da418b31c63d13211b6dc4678d223a73c8e67226ceea6
2026-08-25,2026-08-25,5.3:12,24,146,5.3,12,zimi,"broth, soup",dup,repeated mention; citation folded into the record installed at 3.1.9:13,,,,,rezaibaghbidi2003zargari:p132:s3.1.9:i13,,no,"rezaibaghbidi2003zargari[p. 146, section 5.3]",b158c164d1bd5ecacdcc96ca7bcaab51e783250ca5acb78839d95db1e22d10e0
2026-08-25,2026-08-25,5.1:13,24,146,5.1,13,tosbāqās,tortoise,ingest,Zargari lexical item glossed by the source,tosbāqās,tortoise,noun loanword,< Azari Turkish tosbāqā.,rezaibaghbidi2003zargari:p146:s5.1:i13,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",4f72540319c9afd6896cf24029e77b65666e16a6f22d19ebfff34c18a3c45054
2026-08-25,2026-08-25,5.1:14,24,146,5.1,14,tulkina,fox,dup,repeated mention; citation folded into the record installed at 3.1.10:9,,,,,rezaibaghbidi2003zargari:p132:s3.1.10:i9,,no,"rezaibaghbidi2003zargari[p. 146, section 5.1]",3745d2ed21c5b3266b50bc96604e9f33a7bf43f4fad1b0bd3049b47b4478c3f2
2026-08-25,2026-08-25,5.4:6,25,147,5.4,6,Zargari mās,meat,ingest,Zargari lexical item glossed by the source,mās,meat,noun,"Hindi mās, Sanskrit māṁsá-, Vedic mās-, cf. Qorbati of Sabzevār and Neyšābur masi, masil, masir; Qorbati of Qā'enāt masi, masil, masir, moñsi.",rezaibaghbidi2003zargari:p147:s5.4:i6,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",b210c5bfc48f3498853f2c304e408cd6366d39b56193ae64e13e24a566081f1f
2026-08-25,2026-08-25,5.4:7,25,147,5.4,7,Zargari murš,man,dup,repeated mention; citation folded into the record installed at 3.1.8:16,,,,,rezaibaghbidi2003zargari:p131:s3.1.8:i16,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",684139a173100964dfdb97e106e54df71dd983d3c4167d683b4cb619a9f5cc0b
2026-08-25,2026-08-25,5.4:8,25,147,5.4,8,Hindi māriṣ,honourable man,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",bb0ea489296c0795d88a39ffa36b40a40cbee20a123542b7045f4b37cee5d6f0
2026-08-25,2026-08-25,5.4:9,25,147,5.4,9,Sanskrit māriṣa-,honourable man,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",5190e9268b6ffa1e7e64f44fa555d06f4b6f1e087ed491be73d4d95cc6eded4f
2026-08-25,2026-08-25,5.4:10,25,147,5.4,10,cf. Qorbati of Širāz mārez,man,x-compare,"comparandum in another language (Hindi, Sanskrit, Qorbati, Seliyeri)",,,,,,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",59ffb9c48e992d0185f9cf5a316d2f29bed62d92290b5b384febf9fe62746363
2026-08-25,2026-08-25,5.4:11,25,147,5.4,11,Zargari nāk,nose,ingest,Zargari lexical item glossed by the source,nāk,nose,noun,"Hindi nāk, Sanskrit nakra-/nakrā-, cf. Qorbati of Qā'enāt and Neyšābur bar-nōgi.",rezaibaghbidi2003zargari:p147:s5.4:i11,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",b86a91ab2fcab2b35ae20d2a59485ae8b13efe0c0bd0ddfbbb1962485cdc40e1
2026-08-25,2026-08-25,5.4:12,25,147,5.4,12,Zargari pāni,water,dup,repeated mention; citation folded into the record installed at 2.3.1:1,,,,,rezaibaghbidi2003zargari:p127:s2.3.1:i1,,no,"rezaibaghbidi2003zargari[p. 147, section 5.4]",cee9ac51717e828a65e1e1d385bd3b2c7d56c1f803ce28dc11cc16a88babe0a3
