Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,kim-kim2008meitei,67,293,what,3,Shivganj,"Meitei community, Bangladesh",1,2,kaino,kaɾino,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 293, Shivganj]",silmeitei2008:g293:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,67,293,what,4,Shivnagar,"Meitei community, Bangladesh",1,2,kaino,kaɾino,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 293, Shivnagar]",silmeitei2008:g293:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,67,293,what,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,kaino,kaɾino,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 293, Choto Dhamai]",silmeitei2008:g293:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,67,293,what,6,Kunagaon,"Meitei community, Bangladesh",1,2,kaino,kaɾino,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 293, Kunagaon]",silmeitei2008:g293:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,67,293,what,7,Lilong Bazaar,Manipur comparison variety,1,3,qi,qɐɹi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 293, Lilong Bazaar]",silmeitei2008:g293:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,293,what,8,Imphal,Manipur comparison variety,1,3,qi,qɐɹi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 293, Imphal]",silmeitei2008:g293:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,0,Standard Bangla,comparison control,1,1,kia,kɔi̯ʈa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,2,Humerjan,"Meitei community, Bangladesh",1,2,kaja,kaja,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Humerjan]",silmeitei2008:g294:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,3,Shivganj,"Meitei community, Bangladesh",1,2,kaja,kaja,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Shivganj]",silmeitei2008:g294:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,1,Mukabil,"Pangal community, Bangladesh",1,2,kajano,kajano,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Mukabil]",silmeitei2008:g294:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,4,Shivnagar,"Meitei community, Bangladesh",1,2,kajano,kajano,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Shivnagar]",silmeitei2008:g294:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,kajano,kajano,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Choto Dhamai]",silmeitei2008:g294:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,6,Kunagaon,"Meitei community, Bangladesh",1,2,kajano,kajano,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Kunagaon]",silmeitei2008:g294:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,7,Lilong Bazaar,Manipur comparison variety,1,3,kjmjmb,kɐjɐːmjɐːmbɐʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Lilong Bazaar]",silmeitei2008:g294:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,294,how many,8,Imphal,Manipur comparison variety,1,3,kjjmn,kɐjɐjɐːmnɐ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 294, Imphal]",silmeitei2008:g294:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,0,Standard Bangla,comparison control,1,1,ea,eʈa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,1,Mukabil,"Pangal community, Bangladesh",1,2,i,ʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Mukabil]",silmeitei2008:g295:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,6,Kunagaon,"Meitei community, Bangladesh",1,3,ai,aʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Kunagaon]",silmeitei2008:g295:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,2,Humerjan,"Meitei community, Bangladesh",1,3,mai,maʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Humerjan]",silmeitei2008:g295:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,3,Shivganj,"Meitei community, Bangladesh",1,3,mai,maʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Shivganj]",silmeitei2008:g295:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,4,Shivnagar,"Meitei community, Bangladesh",1,3,mai,maʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Shivnagar]",silmeitei2008:g295:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,5,Choto Dhamai,"Meitei community, Bangladesh",1,3,mai,maʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Choto Dhamai]",silmeitei2008:g295:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,7,Lilong Bazaar,Manipur comparison variety,1,4,ss,sɪgɪsɪ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Lilong Bazaar]",silmeitei2008:g295:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,295,this thing,8,Imphal,Manipur comparison variety,1,4,ss,sɪgɪsɪ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 295, Imphal]",silmeitei2008:g295:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,0,Standard Bangla,comparison control,1,1,oa,oʈa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,1,Mukabil,"Pangal community, Bangladesh",1,2,ahi,ahi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Mukabil]",silmeitei2008:g296:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,2,Humerjan,"Meitei community, Bangladesh",1,3,ai,aʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Humerjan]",silmeitei2008:g296:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,3,Shivganj,"Meitei community, Bangladesh",1,3,ai,aʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Shivganj]",silmeitei2008:g296:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,4,Shivnagar,"Meitei community, Bangladesh",1,3,ai,aʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Shivnagar]",silmeitei2008:g296:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,6,Kunagaon,"Meitei community, Bangladesh",1,3,ai,aʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Kunagaon]",silmeitei2008:g296:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,5,Choto Dhamai,"Meitei community, Bangladesh",1,4,aia,aʃiɾa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Choto Dhamai]",silmeitei2008:g296:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,7,Lilong Bazaar,Manipur comparison variety,1,5,mdudu,mɐdugɪdu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Lilong Bazaar]",silmeitei2008:g296:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,296,that thing,8,Imphal,Manipur comparison variety,1,5,mdudu,mɐdugɪdu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 296, Imphal]",silmeitei2008:g296:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,297,these things,0,Standard Bangla,comparison control,1,1,ulo,ɛgulo,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 297, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,67,297,these things,7,Lilong Bazaar,Manipur comparison variety,1,1,sss,sɪgɪsɪŋsɪ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 297, Lilong Bazaar]",silmeitei2008:g297:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,297,these things,8,Imphal,Manipur comparison variety,1,1,sss,sɪgɪsɪŋsɪ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 297, Imphal]",silmeitei2008:g297:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,297,these things,1,Mukabil,"Pangal community, Bangladesh",1,2,i i,ʃi ʃɪŋʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 297, Mukabil]",silmeitei2008:g297:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,67,297,these things,6,Kunagaon,"Meitei community, Bangladesh",1,2,i i,ʃi ʃɪŋʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 297, Kunagaon]",silmeitei2008:g297:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,0,Standard Bangla,comparison control,1,1,oulo,ogulo,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,6,Kunagaon,"Meitei community, Bangladesh",1,2,ahi i,ahi ʃɪŋʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Kunagaon]",silmeitei2008:g298:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,1,Mukabil,"Pangal community, Bangladesh",1,2,ai i,aʃi ʃɪŋʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Mukabil]",silmeitei2008:g298:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,2,Humerjan,"Meitei community, Bangladesh",1,2,ai i,aʃi ʃɪŋʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Humerjan]",silmeitei2008:g298:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,3,Shivganj,"Meitei community, Bangladesh",1,2,ai i,aʃi ʃɪŋʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Shivganj]",silmeitei2008:g298:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,4,Shivnagar,"Meitei community, Bangladesh",1,3,ai punma,aʃi punʌma,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Shivnagar]",silmeitei2008:g298:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,5,Choto Dhamai,"Meitei community, Bangladesh",1,3,ai punma,aʃi punʌma,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Choto Dhamai]",silmeitei2008:g298:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,7,Lilong Bazaar,Manipur comparison variety,1,4,mdusdu,mɐdusɪŋdu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Lilong Bazaar]",silmeitei2008:g298:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,298,those things,8,Imphal,Manipur comparison variety,1,4,mdusdu,mɐdusɪŋdu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 298, Imphal]",silmeitei2008:g298:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,0,Standard Bangla,comparison control,1,1,ami,ami,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,1,Mukabil,"Pangal community, Bangladesh",1,2,ai,ai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Mukabil]",silmeitei2008:g299:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,2,Humerjan,"Meitei community, Bangladesh",1,2,ai,ai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Humerjan]",silmeitei2008:g299:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,3,Shivganj,"Meitei community, Bangladesh",1,2,ai,ai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Shivganj]",silmeitei2008:g299:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,4,Shivnagar,"Meitei community, Bangladesh",1,2,ai,ai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Shivnagar]",silmeitei2008:g299:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,ai,ai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Choto Dhamai]",silmeitei2008:g299:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,6,Kunagaon,"Meitei community, Bangladesh",1,2,ai,ai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Kunagaon]",silmeitei2008:g299:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,7,Lilong Bazaar,Manipur comparison variety,1,2,i,ɛiː,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Lilong Bazaar]",silmeitei2008:g299:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,299,1s,8,Imphal,Manipur comparison variety,1,3,n,nɪ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 299, Imphal]",silmeitei2008:g299:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),0,Standard Bangla,comparison control,1,1,tumi,tumi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),7,Lilong Bazaar,Manipur comparison variety,1,2,n,nɐŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Lilong Bazaar]",silmeitei2008:g300:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),8,Imphal,Manipur comparison variety,1,2,n,nɐŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Imphal]",silmeitei2008:g300:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),1,Mukabil,"Pangal community, Bangladesh",1,2,na,naŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Mukabil]",silmeitei2008:g300:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),2,Humerjan,"Meitei community, Bangladesh",1,2,na,naŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Humerjan]",silmeitei2008:g300:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),3,Shivganj,"Meitei community, Bangladesh",1,2,na,naŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Shivganj]",silmeitei2008:g300:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),4,Shivnagar,"Meitei community, Bangladesh",1,2,na,naŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Shivnagar]",silmeitei2008:g300:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),5,Choto Dhamai,"Meitei community, Bangladesh",1,2,n,nʌŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Choto Dhamai]",silmeitei2008:g300:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,67,300,2s (familiar),6,Kunagaon,"Meitei community, Bangladesh",1,2,n,nʌŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 300, Kunagaon]",silmeitei2008:g300:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,67,301,2s (honorific),0,Standard Bangla,comparison control,1,1,apni,apni,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 301, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,67,301,2s (honorific),7,Lilong Bazaar,Manipur comparison variety,1,2,nhk,nɐhɐk,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 301, Lilong Bazaar]",silmeitei2008:g301:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,67,301,2s (honorific),8,Imphal,Manipur comparison variety,1,2,nhk,nɐhɐk,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 301, Imphal]",silmeitei2008:g301:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,67,301,2s (honorific),1,Mukabil,"Pangal community, Bangladesh",1,2,nahak,nahak,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 67, item 301, Mukabil]",silmeitei2008:g301:sil-meitei-2008-mukabil:i1
