Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Page,Row,Item,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Parameter_ID,Link_Status,Alignment_Method,Rau_Citation,Rau_Form,Rau_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,bahl1962korwa:C:c1.p73.r11.i981,"ɖambʰaː, ɖamhaː",a fruit.,,Korwa,kw,73,11,981,1,bahl1962korwa:C:c1.p73.r11.i981,,ɖambʰaː,a fruit.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 73, row 11, item 981]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,3c8cbf64ca0cf1832f11d5cf659ad9fd8102b72a377e70ec703dc4e55ea60e29
2026-08-28,bahl1962korwa:C:c1.p73.r11.i981,"ɖambʰaː, ɖamhaː",a fruit.,,Korwa,kw,73,11,981,2,bahl1962korwa:C:c1.p73.r11.i981:v2,bahl1962korwa:C:c1.p73.r11.i981,ɖamhaː,a fruit.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 73, row 11, item 981]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,3c8cbf64ca0cf1832f11d5cf659ad9fd8102b72a377e70ec703dc4e55ea60e29
2026-08-28,bahl1962korwa:C:c1.p73.r4.i974,ɖaɖub,to knod.,,Korwa,kw,73,4,974,1,bahl1962korwa:C:c1.p73.r4.i974,,ɖaɖub,to knod.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 73, row 4, item 974]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,c45a6fd0a5d36649f5228dafc6d20df0e61cf2d825a3bc2495014cb7efd64dc3
2026-08-28,bahl1962korwa:C:c1.p73.r5.i975,ɖaɲʈaː,rolling pin.,,Korwa,kw,73,5,975,1,bahl1962korwa:C:c1.p73.r5.i975,,ɖaɲʈaː,rolling pin.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 73, row 5, item 975]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,f24663dd391ae151386aca19f51528aa877d33bb3d5f9dad66f7ad3ad12a48da
2026-08-28,bahl1962korwa:C:c1.p73.r3.i973,ɖaʈmoʈ,stout person.,,Korwa,kw,73,3,973,1,bahl1962korwa:C:c1.p73.r3.i973,,ɖaʈmoʈ,stout person.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 73, row 3, item 973]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,4739ee82ee8b6efdca7ad33225249af739480ea66475e059b65ee2c4e90e34a9
2026-08-28,bahl1962korwa:C:c1.p73.r2.i972,ɖaʈom,a leaf cup.,,Korwa,kw,73,2,972,1,bahl1962korwa:C:c1.p73.r2.i972,,ɖaʈom,a leaf cup.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 73, row 2, item 972]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,0b4c85f3690aa903e2fefa27e5fa42eeba65fedbf2480be807ecfcd36ca013d4
2026-08-28,bahl1962korwa:C:c1.p74.r4.i987,ɖaːliː,a basket.,,Korwa,kw,74,4,987,1,bahl1962korwa:C:c1.p74.r4.i987,,ɖaːliː,a basket.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 4, item 987]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,2be57521bb6e2d672e784f9fb179e473a0e1ab7303f25b6ff468b920871a100d
2026-08-28,bahl1962korwa:C:c1.p74.r3.i986,ɖaːr,branch of a tree.,,Korwa,kw,74,3,986,1,bahl1962korwa:C:c1.p74.r3.i986,,ɖaːr,branch of a tree.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 3, item 986]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,2ab06a86b2c947c1bad83f2acca531f1e8bd7b2c726468218828afe37474714c
2026-08-28,bahl1962korwa:C:c1.p73.r1.i971,ɖãɖiː,line of a song.,,Korwa,kw,73,1,971,1,bahl1962korwa:C:c1.p73.r1.i971,,ɖãɖiː,line of a song.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 73, row 1, item 971]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,e7746902b8c764ff2fa0a1a5c4d5d5a094d03985cfbe78540d02a0bbcf5cb5fe
2026-08-28,bahl1962korwa:C:c1.p74.r1.i984,ɖãːgʈar,doctor.,,Korwa,kw,74,1,984,1,bahl1962korwa:C:c1.p74.r1.i984,,ɖãːgʈar,doctor.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 1, item 984]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,28f90c0708a3cce910fad0d0ad02abc4eebfe992f5da0cd8112c2f11efec6661
2026-08-28,bahl1962korwa:C:c1.p74.r2.i985,ɖãːɖ,to impose pecuniary punishment.,,Korwa,kw,74,2,985,1,bahl1962korwa:C:c1.p74.r2.i985,,ɖãːɖ,to impose pecuniary punishment.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 2, item 985]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,36f44538fcf1aba764ca27f8c9e75d83b9f4a1869feea9ff3f363c0f90e35ddd
2026-08-28,bahl1962korwa:C:c1.p75.r13.i1009,ɖegon,to jump.,,Korwa,kw,75,13,1009,1,bahl1962korwa:C:c1.p75.r13.i1009,,ɖegon,to jump.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 13, item 1009]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,020e43bb443372fcbe5dd9b46a888c128639a7a000dec13968ad1e6f269f5d14
2026-08-28,bahl1962korwa:C:c1.p75.r14.i1010,ɖevaː,to jump.,,Korwa,kw,75,14,1010,1,bahl1962korwa:C:c1.p75.r14.i1010,,ɖevaː,to jump.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 14, item 1010]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,faafcb48d4f7694a2e7f1693a3c80848e8970b1c0dfdfc69187de62a4ac34f00
2026-08-28,bahl1962korwa:C:c1.p75.r12.i1008,ɖẽbaː,baby.,,Korwa,kw,75,12,1008,1,bahl1962korwa:C:c1.p75.r12.i1008,,ɖẽbaː,baby.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 12, item 1008]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,9c3e2de51ed0fc0d8b48ae5bc6565f18f6da1be6e50bd6e4da895d1bb961628a
2026-08-28,bahl1962korwa:C:c1.p75.r5.i1001,ɖibariː,small oil lamp.,,Korwa,kw,75,5,1001,1,bahl1962korwa:C:c1.p75.r5.i1001,,ɖibariː,small oil lamp.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 5, item 1001]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,25fa877a73a5e0303a3d040014ec6c243267e1e7837fb899b8b5369673adf55d
2026-08-28,bahl1962korwa:C:c1.p74.r9.i992,ɖigciː,metal pot for cooking rice.,,Korwa,kw,74,9,992,1,bahl1962korwa:C:c1.p74.r9.i992,,ɖigciː,metal pot for cooking rice.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 9, item 992]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,6a86bee040476614081306fff1d5dd1981e06ceba642a6a7d7b5a66bd9f5f3a2
2026-08-28,bahl1962korwa:C:c1.p75.r1.i997,ɖihaɲiː,small platform for keeping things in a Korwa house.,,Korwa,kw,75,1,997,1,bahl1962korwa:C:c1.p75.r1.i997,,ɖihaɲiː,small platform for keeping things in a Korwa house.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 1, item 997]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,931a662d5f0d6a3e676ad5a8ab7cccf8a55ab149676949736bacd2eb3bc86c96
2026-08-28,bahl1962korwa:C:c1.p74.r13.i996,ɖilãgiː,bamboo shell for keeping grain.,,Korwa,kw,74,13,996,1,bahl1962korwa:C:c1.p74.r13.i996,,ɖilãgiː,bamboo shell for keeping grain.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 13, item 996]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,ab9d7407fbbc7c903705ddfb96cf0feee11003f22719b2b79dc7e2ab7c6ded1f
2026-08-28,bahl1962korwa:C:c1.p74.r11.i994,ɖiɖgar,fearless.,,Korwa,kw,74,11,994,1,bahl1962korwa:C:c1.p74.r11.i994,,ɖiɖgar,fearless.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 11, item 994]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,27a328d02cca7820a6e67981340aa8c7fa6dd1717e5fc5716b76189fd93442b2
2026-08-28,bahl1962korwa:C:c1.p74.r12.i995,ɖiɖgar,to have courage.,,Korwa,kw,74,12,995,1,bahl1962korwa:C:c1.p74.r12.i995,,ɖiɖgar,to have courage.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 12, item 995]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,4c552ee1d133476c74ff63cfb4990d3cf776f6e54da367b7dcfc34b008ded2e1
2026-08-28,bahl1962korwa:C:c1.p74.r10.i993,ɖiɖin,to stand on tip-toes and look at something.,,Korwa,kw,74,10,993,1,bahl1962korwa:C:c1.p74.r10.i993,,ɖiɖin,to stand on tip-toes and look at something.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 10, item 993]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,cd65083185496e18b31fb293e26356b90089f350f4e564bbcd5e4c423e5dc953
2026-08-28,bahl1962korwa:C:c1.p75.r6.i1002,ɖiːh,"settlement, village.",,Korwa,kw,75,6,1002,1,bahl1962korwa:C:c1.p75.r6.i1002,,ɖiːh,"settlement, village.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 6, item 1002]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,ee146988a31c08bf20d19e7ae3c9a5cfc56ca4c99f6a25f9fc62974e2f0739a2
2026-08-28,bahl1962korwa:C:c1.p75.r4.i1000,ɖiːpaː,"hillock, a river bank.",,Korwa,kw,75,4,1000,1,bahl1962korwa:C:c1.p75.r4.i1000,,ɖiːpaː,"hillock, a river bank.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 4, item 1000]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,22d6b2374887a7412593c1e6234bdeee75018ffecaf53e2b573bc96cfd70e08b
2026-08-28,bahl1962korwa:C:c1.p74.r5.i988,ɖĩguaː,man forsaken by his wife.,,Korwa,kw,74,5,988,1,bahl1962korwa:C:c1.p74.r5.i988,,ɖĩguaː,man forsaken by his wife.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 5, item 988]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,4d9f0fcb2544c77335c2e9fca8ae5773e55f8fa4d820bab9bcfdb874a704e7b6
2026-08-28,bahl1962korwa:C:c1.p74.r6.i989,ɖĩɖaː,batchelor.,,Korwa,kw,74,6,989,1,bahl1962korwa:C:c1.p74.r6.i989,,ɖĩɖaː,batchelor.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 6, item 989]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,6f9315f68136e7f1d9f902f5c74d2a84d355e40dec783a7770e1e600184d70cb
2026-08-28,bahl1962korwa:C:c1.p74.r7.i990,ɖĩɖon,to stand up.,!used only in the imperative form for children.  1240.,Korwa,kw,74,7,990,1,bahl1962korwa:C:c1.p74.r7.i990,,ɖĩɖon,to stand up.,used only in the imperative form for children.  1240.,,comment,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 7, item 990]",impv,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,7c753312ac01081b713061fc0d9d2150636b976a93df9c031962211749471026
2026-08-28,bahl1962korwa:C:c1.p74.r8.i991,ɖĩɖʰaː,pellet.,,Korwa,kw,74,8,991,1,bahl1962korwa:C:c1.p74.r8.i991,,ɖĩɖʰaː,pellet.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 74, row 8, item 991]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,920dc07710ffc12766d6796f8e3243e015dc3bd4edcf733bc203206fb63256ca
2026-08-28,bahl1962korwa:C:c1.p75.r3.i999,ɖĩːbuː,a wild fruit.,,Korwa,kw,75,3,999,1,bahl1962korwa:C:c1.p75.r3.i999,,ɖĩːbuː,a wild fruit.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 3, item 999]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,62c867c4f3fa13d43c7ac1b5b7fbeb2a46099d51472c55a3c104ea343ac5f69e
2026-08-28,bahl1962korwa:C:c1.p75.r2.i998,ɖĩːgʰaː,young man.,,Korwa,kw,75,2,998,1,bahl1962korwa:C:c1.p75.r2.i998,,ɖĩːgʰaː,young man.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 2, item 998]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,49cf3fe2bdb35a783450b55537d250acd2de6387892efa995d7f95abeb1bfc6b
2026-08-28,bahl1962korwa:C:c1.p76.r9.i1019,ɖobaraː,pool.,,Korwa,kw,76,9,1019,1,bahl1962korwa:C:c1.p76.r9.i1019,,ɖobaraː,pool.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 9, item 1019]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,7e0d4a97c625fffc9443d989ce074181a09779161d79c1f91339073b1258cc82
2026-08-28,bahl1962korwa:C:c1.p76.r3.i1013,ɖokoraː,old man.,,Korwa,kw,76,3,1013,1,bahl1962korwa:C:c1.p76.r3.i1013,,ɖokoraː,old man.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 3, item 1013]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,f16c1535fd3c4f358d8126a7a92e216b54e2175d9dcd04ed5ddb86e829306de6
2026-08-28,bahl1962korwa:C:c1.p76.r10.i1020,ɖomkoec,a kind of dance.,,Korwa,kw,76,10,1020,1,bahl1962korwa:C:c1.p76.r10.i1020,,ɖomkoec,a kind of dance.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 10, item 1020]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,323683acf5914dfe8e5e432d703b2de53b63e060f7610df79d1e9421a96d8c86
2026-08-28,bahl1962korwa:C:c1.p76.r12.i1022,ɖoraː,rope.,,Korwa,kw,76,12,1022,1,bahl1962korwa:C:c1.p76.r12.i1022,,ɖoraː,rope.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 12, item 1022]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,5fe20c2c6cd2661e4d874440683107f1acfb934b9c429b4c84f3e7fadfb8095c
2026-08-28,bahl1962korwa:C:c1.p76.r11.i1021,ɖoyoˀ,to nauseate.,,Korwa,kw,76,11,1021,1,bahl1962korwa:C:c1.p76.r11.i1021,,ɖoyoˀ,to nauseate.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 11, item 1021]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,e42cb093932a37c266a9f363d1c805bc7c4dd281c5c34cdbb92a36787ca4d2e3
2026-08-28,bahl1962korwa:C:c1.p76.r5.i1015,ɖoɖoŋ,child's penis.,,Korwa,kw,76,5,1015,1,bahl1962korwa:C:c1.p76.r5.i1015,,ɖoɖoŋ,child's penis.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 5, item 1015]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,3f6431a11378ed9dddcfa7252cebb25f98d5e2d4dcdd9ca6ef7890c904460d4f
2026-08-28,bahl1962korwa:C:c1.p76.r6.i1016,ɖoɖoˀ,child's penis.,!used only by children.  1550.,Korwa,kw,76,6,1016,1,bahl1962korwa:C:c1.p76.r6.i1016,,ɖoɖoˀ,child's penis.,used only by children.  1550.,,comment,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 6, item 1016]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,86f98f49fa302d01e3b31d8e09b3d0acbcffca07730e20d1a4f40f3cae8a5e9c
2026-08-28,bahl1962korwa:C:c1.p76.r7.i1017,ɖoɖʰaː,pit.,,Korwa,kw,76,7,1017,1,bahl1962korwa:C:c1.p76.r7.i1017,,ɖoɖʰaː,pit.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 7, item 1017]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,1d14c5fc29b2ec6867aae51874560652217d5dbdc27dc686d37e08508e00a752
2026-08-28,bahl1962korwa:C:c1.p76.r8.i1018,ɖoɖʰaː,to dig a pit.,,Korwa,kw,76,8,1018,1,bahl1962korwa:C:c1.p76.r8.i1018,,ɖoɖʰaː,to dig a pit.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 8, item 1018]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,cd1d56e252fbb7b4a2e9898e3d9253fa02f589e68f18b5941156d096941cc4b5
2026-08-28,bahl1962korwa:C:c1.p76.r4.i1014,ɖoʈakaː,a kind of squash.,,Korwa,kw,76,4,1014,1,bahl1962korwa:C:c1.p76.r4.i1014,,ɖoʈakaː,a kind of squash.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 4, item 1014]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,06035e800032f5091da52ad3e38d6a6b9a588638158465d5ff4488ef406d00d8
2026-08-28,bahl1962korwa:C:c1.p76.r1.i1011,ɖõgaː,boat.,,Korwa,kw,76,1,1011,1,bahl1962korwa:C:c1.p76.r1.i1011,,ɖõgaː,boat.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 1, item 1011]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,b4d530fe30b580c2fb60d9dcb28a2fe3100685cd2c2483aecb302d6aa8babd54
2026-08-28,bahl1962korwa:C:c1.p76.r2.i1012,ɖõɖaːh,money bag.,,Korwa,kw,76,2,1012,1,bahl1962korwa:C:c1.p76.r2.i1012,,ɖõɖaːh,money bag.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 76, row 2, item 1012]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,80920c5712f1b354e137d46465f2a23617cca06f0bf4635dc768e5606e81bfd6
2026-08-28,bahl1962korwa:C:c1.p75.r8.i1004,ɖuhũɖiː,nipple of the breast.,,Korwa,kw,75,8,1004,1,bahl1962korwa:C:c1.p75.r8.i1004,,ɖuhũɖiː,nipple of the breast.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 8, item 1004]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,1da30d075cd1e9e32b53334cb99543cb5882f6bd0737aa6a8c864b0604c2f3be
2026-08-28,bahl1962korwa:C:c1.p75.r11.i1007,ɖuriː,fruit of the Mahua tree.,,Korwa,kw,75,11,1007,1,bahl1962korwa:C:c1.p75.r11.i1007,,ɖuriː,fruit of the Mahua tree.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 11, item 1007]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,94ede3e83e85901a5790e96548593dc7bc6e9105a1c1737ab505d3c999a151de
2026-08-28,bahl1962korwa:C:c1.p75.r7.i1003,ɖuɖʰiː,"water spring, well.",,Korwa,kw,75,7,1003,1,bahl1962korwa:C:c1.p75.r7.i1003,,ɖuɖʰiː,"water spring, well.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 7, item 1003]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,916d9b9fc18b509c9edc07e875d0009546ebed07a390ab23a403fb27a06df7d2
2026-08-28,bahl1962korwa:C:c1.p75.r9.i1005,ɖuːbʰaniː,metallic cup.,,Korwa,kw,75,9,1005,1,bahl1962korwa:C:c1.p75.r9.i1005,,ɖuːbʰaniː,metallic cup.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 9, item 1005]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,fbbbe81d809f50201cec28dc81bbda05bbb9abccc737c7bbc29f97c57cda64d0
2026-08-28,bahl1962korwa:C:c1.p75.r10.i1006,ɖuːriaː,garland wich women wear around their tress.  ?wear in gloss supplied -CZ.,,Korwa,kw,75,10,1006,1,bahl1962korwa:C:c1.p75.r10.i1006,,ɖuːriaː,garland wich women wear around their tress.  ?wear in gloss supplied -CZ.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 75, row 10, item 1006]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,e85a107037c8cf526547b2a0f61473fd778342c52ac7264184b12ca6cef23fd1
