Snapshot_Table,Source_Row,Concept_Number,Source_Item,Source_Gloss,Canonical_Gloss,Source_Lect,Upstream_Language_ID,Jambu_Language_ID,Dialect_ID,Raw_Cell,Form_Index,Transcription,Status,Reason,Entry_Key
khobwa.tsv,260,255,,torest,to rest,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,tʃalomo,1,tʃalomo,installed,source-matrix form,abrahammonpa2018:khobwa:r260:d:v1
khobwa.tsv,260,255,,torest,to rest,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,tʃoŋloma,1,tʃoŋloma,installed,source-matrix form,abrahammonpa2018:khobwa:r260:l:v1
khobwa.tsv,260,255,,torest,to rest,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,thuŋmo,1,thuŋmo,installed,source-matrix form,abrahammonpa2018:khobwa:r260:m:v1
khobwa.tsv,260,255,,torest,to rest,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,ʃiʃoʔlama,1,ʃiʃoʔlama,installed,source-matrix form,abrahammonpa2018:khobwa:r260:c:v1
khobwa.tsv,260,255,,torest,to rest,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,tʃoʔlama,1,tʃoʔlama,installed,source-matrix form,abrahammonpa2018:khobwa:r260:g:v1
khobwa.tsv,261,256,,tosee,to see,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,rək,1,rək,installed,source-matrix form,abrahammonpa2018:khobwa:r261:w:v1
khobwa.tsv,261,256,,tosee,to see,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,rəg,1,rəg,installed,source-matrix form,abrahammonpa2018:khobwa:r261:x:v1
khobwa.tsv,261,256,,tosee,to see,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,rəkmage,1,rəkmage,installed,source-matrix form,abrahammonpa2018:khobwa:r261:v:v1
khobwa.tsv,261,256,,tosee,to see,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,rekpha,1,rekpha,installed,source-matrix form,abrahammonpa2018:khobwa:r261:y:v1
khobwa.tsv,261,256,,tosee,to see,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,rək,1,rək,installed,source-matrix form,abrahammonpa2018:khobwa:r261:z:v1
khobwa.tsv,261,256,,tosee,to see,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,lanmo,1,lanmo,installed,source-matrix form,abrahammonpa2018:khobwa:r261:E:v1
khobwa.tsv,261,256,,tosee,to see,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,lanmo,1,lanmo,installed,source-matrix form,abrahammonpa2018:khobwa:r261:i:v1
khobwa.tsv,261,256,,tosee,to see,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,adʒelaimu,1,adʒelaimu,installed,source-matrix form,abrahammonpa2018:khobwa:r261:b:v1
khobwa.tsv,261,256,,tosee,to see,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,læmboʔ,1,læmboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r261:d:v1
khobwa.tsv,261,256,,tosee,to see,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,lema,1,lema,installed,source-matrix form,abrahammonpa2018:khobwa:r261:l:v1
khobwa.tsv,261,256,,tosee,to see,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,lema,1,lema,installed,source-matrix form,abrahammonpa2018:khobwa:r261:m:v1
khobwa.tsv,261,256,,tosee,to see,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,daima,1,daima,installed,source-matrix form,abrahammonpa2018:khobwa:r261:c:v1
khobwa.tsv,261,256,,tosee,to see,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,duima,1,duima,installed,source-matrix form,abrahammonpa2018:khobwa:r261:g:v1
khobwa.tsv,262,257,,tosell,to sell,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,tʃoŋret,1,tʃoŋret,installed,source-matrix form,abrahammonpa2018:khobwa:r262:w:v1
khobwa.tsv,262,257,,tosell,to sell,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,leupha; tʃoŋrepha,1,leupha,installed,source-matrix form,abrahammonpa2018:khobwa:r262:x:v1
khobwa.tsv,262,257,,tosell,to sell,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,leupha; tʃoŋrepha,2,tʃoŋrepha,installed,source-matrix form,abrahammonpa2018:khobwa:r262:x:v2
khobwa.tsv,262,257,,tosell,to sell,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,leu,1,leu,installed,source-matrix form,abrahammonpa2018:khobwa:r262:v:v1
khobwa.tsv,262,257,,tosell,to sell,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,liupha,1,liupha,installed,source-matrix form,abrahammonpa2018:khobwa:r262:y:v1
khobwa.tsv,262,257,,tosell,to sell,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,liu,1,liu,installed,source-matrix form,abrahammonpa2018:khobwa:r262:z:v1
khobwa.tsv,262,257,,tosell,to sell,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,tʃomɾemo,1,tʃomɾemo,installed,source-matrix form,abrahammonpa2018:khobwa:r262:E:v1
khobwa.tsv,262,257,,tosell,to sell,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,tʃhoŋdamo,1,tʃhoŋdamo,installed,source-matrix form,abrahammonpa2018:khobwa:r262:i:v1
khobwa.tsv,262,257,,tosell,to sell,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,tʃomɾemo,1,tʃomɾemo,installed,source-matrix form,abrahammonpa2018:khobwa:r262:b:v1
khobwa.tsv,262,257,,tosell,to sell,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,tʃoŋɾagboʔ,1,tʃoŋɾagboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r262:d:v1
khobwa.tsv,262,257,,tosell,to sell,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,tʃoŋɾama,1,tʃoŋɾama,installed,source-matrix form,abrahammonpa2018:khobwa:r262:l:v1
khobwa.tsv,262,257,,tosell,to sell,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,tʃoŋɾama,1,tʃoŋɾama,installed,source-matrix form,abrahammonpa2018:khobwa:r262:m:v1
khobwa.tsv,262,257,,tosell,to sell,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,tʃoŋiede,1,tʃoŋiede,installed,source-matrix form,abrahammonpa2018:khobwa:r262:c:v1
khobwa.tsv,262,257,,tosell,to sell,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,ʔoŋthama,1,ʔoŋthama,installed,source-matrix form,abrahammonpa2018:khobwa:r262:g:v1
khobwa.tsv,263,258,,tosew,to sew,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,phijok,1,phijok,installed,source-matrix form,abrahammonpa2018:khobwa:r263:w:v1
khobwa.tsv,263,258,,tosew,to sew,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,phjokpha,1,phjokpha,installed,source-matrix form,abrahammonpa2018:khobwa:r263:x:v1
khobwa.tsv,263,258,,tosew,to sew,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,phijukamage,1,phijukamage,installed,source-matrix form,abrahammonpa2018:khobwa:r263:v:v1
khobwa.tsv,263,258,,tosew,to sew,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,phjokpha,1,phjokpha,installed,source-matrix form,abrahammonpa2018:khobwa:r263:y:v1
khobwa.tsv,263,258,,tosew,to sew,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,phijok,1,phijok,installed,source-matrix form,abrahammonpa2018:khobwa:r263:z:v1
khobwa.tsv,263,258,,tosew,to sew,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,tʃakmo,1,tʃakmo,installed,source-matrix form,abrahammonpa2018:khobwa:r263:E:v1
khobwa.tsv,263,258,,tosew,to sew,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,tʃagmo,1,tʃagmo,installed,source-matrix form,abrahammonpa2018:khobwa:r263:i:v1
khobwa.tsv,263,258,,tosew,to sew,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,jotʃĭmo,1,jotʃĭmo,installed,source-matrix form,abrahammonpa2018:khobwa:r263:b:v1
khobwa.tsv,263,258,,tosew,to sew,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,tʃiboʔ,1,tʃiboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r263:d:v1
khobwa.tsv,263,258,,tosew,to sew,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,tʃima,1,tʃima,installed,source-matrix form,abrahammonpa2018:khobwa:r263:l:v1
khobwa.tsv,263,258,,tosew,to sew,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,tʃagmo,1,tʃagmo,installed,source-matrix form,abrahammonpa2018:khobwa:r263:m:v1
khobwa.tsv,263,258,,tosew,to sew,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,ʃiŋde,1,ʃiŋde,installed,source-matrix form,abrahammonpa2018:khobwa:r263:c:v1
khobwa.tsv,263,258,,tosew,to sew,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,ʃiŋdi,1,ʃiŋdi,installed,source-matrix form,abrahammonpa2018:khobwa:r263:g:v1
khobwa.tsv,264,259,,tosing,to sing,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,bue,1,bue,installed,source-matrix form,abrahammonpa2018:khobwa:r264:w:v1
khobwa.tsv,264,259,,tosing,to sing,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,baipha,1,baipha,installed,source-matrix form,abrahammonpa2018:khobwa:r264:x:v1
khobwa.tsv,264,259,,tosing,to sing,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,ebubue,1,ebubue,installed,source-matrix form,abrahammonpa2018:khobwa:r264:v:v1
khobwa.tsv,264,259,,tosing,to sing,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,mə̆bai,1,mə̆bai,installed,source-matrix form,abrahammonpa2018:khobwa:r264:y:v1
khobwa.tsv,264,259,,tosing,to sing,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,bue,1,bue,installed,source-matrix form,abrahammonpa2018:khobwa:r264:z:v1
khobwa.tsv,264,259,,tosing,to sing,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,tamo,1,tamo,installed,source-matrix form,abrahammonpa2018:khobwa:r264:E:v1
khobwa.tsv,264,259,,tosing,to sing,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,tamo,1,tamo,installed,source-matrix form,abrahammonpa2018:khobwa:r264:i:v1
khobwa.tsv,264,259,,tosing,to sing,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,hũŋ tămu,1,hũŋ tămu,installed,source-matrix form,abrahammonpa2018:khobwa:r264:b:v1
khobwa.tsv,264,259,,tosing,to sing,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,huʔniboʔ,1,huʔniboʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r264:d:v1
khobwa.tsv,264,259,,tosing,to sing,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,nima,1,nima,installed,source-matrix form,abrahammonpa2018:khobwa:r264:l:v1
khobwa.tsv,264,259,,tosing,to sing,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,tamo,1,tamo,installed,source-matrix form,abrahammonpa2018:khobwa:r264:m:v1
khobwa.tsv,264,259,,tosing,to sing,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,teideʔ,1,teideʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r264:c:v1
khobwa.tsv,264,259,,tosing,to sing,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,teideʔ; teima,1,teideʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r264:g:v1
khobwa.tsv,264,259,,tosing,to sing,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,teideʔ; teima,2,teima,installed,source-matrix form,abrahammonpa2018:khobwa:r264:g:v2
khobwa.tsv,265,260,,tosit,to sit,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,tuk,1,tuk,installed,source-matrix form,abrahammonpa2018:khobwa:r265:w:v1
khobwa.tsv,265,260,,tosit,to sit,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,duk,1,duk,installed,source-matrix form,abrahammonpa2018:khobwa:r265:x:v1
khobwa.tsv,265,260,,tosit,to sit,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,dukma,1,dukma,installed,source-matrix form,abrahammonpa2018:khobwa:r265:v:v1
khobwa.tsv,265,260,,tosit,to sit,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,dəkmu,1,dəkmu,installed,source-matrix form,abrahammonpa2018:khobwa:r265:y:v1
khobwa.tsv,265,260,,tosit,to sit,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,dukmage,1,dukmage,installed,source-matrix form,abrahammonpa2018:khobwa:r265:z:v1
khobwa.tsv,265,260,,tosit,to sit,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,duŋmo,1,duŋmo,installed,source-matrix form,abrahammonpa2018:khobwa:r265:E:v1
khobwa.tsv,265,260,,tosit,to sit,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,dymoʔ,1,dymoʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r265:i:v1
khobwa.tsv,265,260,,tosit,to sit,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,dymuʔ,1,dymuʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r265:b:v1
khobwa.tsv,265,260,,tosit,to sit,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,dymo,1,dymo,installed,source-matrix form,abrahammonpa2018:khobwa:r265:d:v1
khobwa.tsv,265,260,,tosit,to sit,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,dymba,1,dymba,installed,source-matrix form,abrahammonpa2018:khobwa:r265:l:v1
khobwa.tsv,265,260,,tosit,to sit,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,deiŋma,1,deiŋma,installed,source-matrix form,abrahammonpa2018:khobwa:r265:m:v1
khobwa.tsv,265,260,,tosit,to sit,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,duŋdʒuma,1,duŋdʒuma,installed,source-matrix form,abrahammonpa2018:khobwa:r265:c:v1
khobwa.tsv,265,260,,tosit,to sit,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,dʒuʔ; dʒuma,1,dʒuʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r265:g:v1
khobwa.tsv,265,260,,tosit,to sit,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,dʒuʔ; dʒuma,2,dʒuma,installed,source-matrix form,abrahammonpa2018:khobwa:r265:g:v2
khobwa.tsv,266,261,,tosleep,to sleep,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,mijen,1,mijen,installed,source-matrix form,abrahammonpa2018:khobwa:r266:w:v1
khobwa.tsv,266,261,,tosleep,to sleep,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,mijanpha,1,mijanpha,installed,source-matrix form,abrahammonpa2018:khobwa:r266:x:v1
khobwa.tsv,266,261,,tosleep,to sleep,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,mijenmage,1,mijenmage,installed,source-matrix form,abrahammonpa2018:khobwa:r266:v:v1
khobwa.tsv,266,261,,tosleep,to sleep,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,men,1,men,installed,source-matrix form,abrahammonpa2018:khobwa:r266:y:v1
khobwa.tsv,266,261,,tosleep,to sleep,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,menpha,1,menpha,installed,source-matrix form,abrahammonpa2018:khobwa:r266:z:v1
khobwa.tsv,266,261,,tosleep,to sleep,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,dʒiŋmo,1,dʒiŋmo,installed,source-matrix form,abrahammonpa2018:khobwa:r266:E:v1
khobwa.tsv,266,261,,tosleep,to sleep,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,dʒiŋmo,1,dʒiŋmo,installed,source-matrix form,abrahammonpa2018:khobwa:r266:i:v1
khobwa.tsv,266,261,,tosleep,to sleep,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,dʒinmaɾmu,1,dʒinmaɾmu,installed,source-matrix form,abrahammonpa2018:khobwa:r266:b:v1
khobwa.tsv,266,261,,tosleep,to sleep,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,dʒiŋbo,1,dʒiŋbo,installed,source-matrix form,abrahammonpa2018:khobwa:r266:d:v1
khobwa.tsv,266,261,,tosleep,to sleep,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,dʒiŋma,1,dʒiŋma,installed,source-matrix form,abrahammonpa2018:khobwa:r266:l:v1
khobwa.tsv,266,261,,tosleep,to sleep,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,dʒiŋma,1,dʒiŋma,installed,source-matrix form,abrahammonpa2018:khobwa:r266:m:v1
khobwa.tsv,266,261,,tosleep,to sleep,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,mindeʔ,1,mindeʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r266:c:v1
khobwa.tsv,266,261,,tosleep,to sleep,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,minma,1,minma,installed,source-matrix form,abrahammonpa2018:khobwa:r266:g:v1
khobwa.tsv,267,262,,tospeak,to speak,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,je,1,je,installed,source-matrix form,abrahammonpa2018:khobwa:r267:w:v1
khobwa.tsv,267,262,,tospeak,to speak,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,jepha,1,jepha,installed,source-matrix form,abrahammonpa2018:khobwa:r267:x:v1
khobwa.tsv,267,262,,tospeak,to speak,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,jemage,1,jemage,installed,source-matrix form,abrahammonpa2018:khobwa:r267:v:v1
khobwa.tsv,267,262,,tospeak,to speak,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,sipha,1,sipha,installed,source-matrix form,abrahammonpa2018:khobwa:r267:y:v1
khobwa.tsv,267,262,,tospeak,to speak,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,jopha,1,jopha,installed,source-matrix form,abrahammonpa2018:khobwa:r267:z:v1
khobwa.tsv,267,262,,tospeak,to speak,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,somo,1,somo,installed,source-matrix form,abrahammonpa2018:khobwa:r267:E:v1
khobwa.tsv,267,262,,tospeak,to speak,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,amo; somo,1,amo,installed,source-matrix form,abrahammonpa2018:khobwa:r267:i:v1
khobwa.tsv,267,262,,tospeak,to speak,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,amo; somo,2,somo,installed,source-matrix form,abrahammonpa2018:khobwa:r267:i:v2
khobwa.tsv,267,262,,tospeak,to speak,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,anahu,1,anahu,installed,source-matrix form,abrahammonpa2018:khobwa:r267:b:v1
khobwa.tsv,267,262,,tospeak,to speak,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,ænmoʔ,1,ænmoʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r267:d:v1
khobwa.tsv,267,262,,tospeak,to speak,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,amma,1,amma,installed,source-matrix form,abrahammonpa2018:khobwa:r267:l:v1
khobwa.tsv,267,262,,tospeak,to speak,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,amo,1,amo,installed,source-matrix form,abrahammonpa2018:khobwa:r267:m:v1
khobwa.tsv,267,262,,tospeak,to speak,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,poŋpoŋlede,1,poŋpoŋlede,installed,source-matrix form,abrahammonpa2018:khobwa:r267:c:v1
khobwa.tsv,267,262,,tospeak,to speak,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,ʔinma,1,ʔinma,installed,source-matrix form,abrahammonpa2018:khobwa:r267:g:v1
khobwa.tsv,268,263,,tostand,to stand,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,rio,1,rio,installed,source-matrix form,abrahammonpa2018:khobwa:r268:w:v1
khobwa.tsv,268,263,,tostand,to stand,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,rio,1,rio,installed,source-matrix form,abrahammonpa2018:khobwa:r268:x:v1
khobwa.tsv,268,263,,tostand,to stand,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,rioma,1,rioma,installed,source-matrix form,abrahammonpa2018:khobwa:r268:v:v1
khobwa.tsv,268,263,,tostand,to stand,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,dʒoi,1,dʒoi,installed,source-matrix form,abrahammonpa2018:khobwa:r268:y:v1
khobwa.tsv,268,263,,tostand,to stand,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,dʒaimage,1,dʒaimage,installed,source-matrix form,abrahammonpa2018:khobwa:r268:z:v1
khobwa.tsv,268,263,,tostand,to stand,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,khimu,1,khimu,installed,source-matrix form,abrahammonpa2018:khobwa:r268:E:v1
khobwa.tsv,268,263,,tostand,to stand,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,khimo,1,khimo,installed,source-matrix form,abrahammonpa2018:khobwa:r268:i:v1
khobwa.tsv,268,263,,tostand,to stand,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,tʃeimuʔ,1,tʃeimuʔ,installed,source-matrix form,abrahammonpa2018:khobwa:r268:b:v1
khobwa.tsv,268,263,,tostand,to stand,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,joʔtʃibo,1,joʔtʃibo,installed,source-matrix form,abrahammonpa2018:khobwa:r268:d:v1
khobwa.tsv,268,263,,tostand,to stand,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,tʃiba,1,tʃiba,installed,source-matrix form,abrahammonpa2018:khobwa:r268:l:v1
khobwa.tsv,268,263,,tostand,to stand,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,tʃima,1,tʃima,installed,source-matrix form,abrahammonpa2018:khobwa:r268:m:v1
khobwa.tsv,268,263,,tostand,to stand,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,khiŋgide,1,khiŋgide,installed,source-matrix form,abrahammonpa2018:khobwa:r268:c:v1
khobwa.tsv,268,263,,tostand,to stand,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,khiŋma,1,khiŋma,installed,source-matrix form,abrahammonpa2018:khobwa:r268:g:v1
khobwa.tsv,269,264,,tosteal,to steal,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,məgəgau,1,məgəgau,installed,source-matrix form,abrahammonpa2018:khobwa:r269:w:v1
khobwa.tsv,269,264,,tosteal,to steal,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,məgəgoupha,1,məgəgoupha,installed,source-matrix form,abrahammonpa2018:khobwa:r269:x:v1
khobwa.tsv,269,264,,tosteal,to steal,Bugun (Singchung),BugunSingchung,Bugun,bugun_singchung,gau,1,gau,installed,source-matrix form,abrahammonpa2018:khobwa:r269:v:v1
khobwa.tsv,269,264,,tosteal,to steal,Bugun (Kaspi),BugunKaspi,Bugun,bugun_kaspi,məkəkou,1,məkəkou,installed,source-matrix form,abrahammonpa2018:khobwa:r269:y:v1
khobwa.tsv,269,264,,tosteal,to steal,Bugun (Namphri),BugunNamphri,Bugun,bugun_namphri,məgəgau,1,məgəgau,installed,source-matrix form,abrahammonpa2018:khobwa:r269:z:v1
khobwa.tsv,269,264,,tosteal,to steal,Sherdukpen (Shergaon),SherdukpenShergaon,Sherdukpen,abrahammonpa2018_sherdukpen_shergaon,jaumo,1,jaumo,installed,source-matrix form,abrahammonpa2018:khobwa:r269:E:v1
khobwa.tsv,269,264,,tosteal,to steal,Sherdukpen (Rupa),SherdukpenRupa,Sherdukpen,abrahammonpa2018_sherdukpen_rupa,jaumo,1,jaumo,installed,source-matrix form,abrahammonpa2018:khobwa:r269:i:v1
khobwa.tsv,269,264,,tosteal,to steal,Sartang (Khoitam),SartangKhoitam,Khoitam,abrahammonpa2018_sartang_khoitam,jone,1,jone,installed,source-matrix form,abrahammonpa2018:khobwa:r269:b:v1
khobwa.tsv,269,264,,tosteal,to steal,Sartang (Darbu 1),SartangDarbuA,Sartang,abrahammonpa2018_sartang_darbu_a,jobo,1,jobo,installed,source-matrix form,abrahammonpa2018:khobwa:r269:d:v1
khobwa.tsv,269,264,,tosteal,to steal,Sartang (Darbu 2),SartangDarbuB,Sartang,abrahammonpa2018_sartang_darbu_b,juma,1,juma,installed,source-matrix form,abrahammonpa2018:khobwa:r269:l:v1
khobwa.tsv,269,264,,tosteal,to steal,Sartang (Khoina),SartangKhoina,Khoina,abrahammonpa2018_sartang_khoina,dʒojo,1,dʒojo,installed,source-matrix form,abrahammonpa2018:khobwa:r269:m:v1
khobwa.tsv,269,264,,tosteal,to steal,Chug (Chug),ChugParchu,Chug,abrahammonpa2018_chug_parchu,bigulede,1,bigulede,installed,source-matrix form,abrahammonpa2018:khobwa:r269:c:v1
khobwa.tsv,269,264,,tosteal,to steal,Lish (Lish),LishLish,Lish,abrahammonpa2018_lish_lish,ŭma,1,ŭma,installed,source-matrix form,abrahammonpa2018:khobwa:r269:g:v1
khobwa.tsv,270,265,,toswim,to swim,Bugun (Wangho),BugunWangho,Bugun,bugun_wangho,phat,1,phat,installed,source-matrix form,abrahammonpa2018:khobwa:r270:w:v1
khobwa.tsv,270,265,,toswim,to swim,Bugun (Bichom),BugunBichom,Bugun,bugun_bichom,phat,1,phat,installed,source-matrix form,abrahammonpa2018:khobwa:r270:x:v1
