Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Dialect_Tag,Page,Row,Item,Source_Record,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Crossref_Target_Raw,Crossref_Target_Key,Crossref_Status,Crossref_Reason,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,bhattacharya1968bonda:C:c1.p25.r4.i469.s463,ɔsum-,to feed,!see /sum-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,4,469,463,1,1,bhattacharya1968bonda:C:c1.p25.r4.i469.s463,,ɔsum-,to feed,see /sum-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 4, item 469]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,add15e633440ee4511b995bbfdb52feffe00f91a12c30554e577bdcfc850216c
2026-08-28,bhattacharya1968bonda:C:c1.p25.r1.i466.s460,ɔsunum-,to try to destroy each other (lit. to eat one another),!see /sum-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,1,466,460,1,1,bhattacharya1968bonda:C:c1.p25.r1.i466.s460,,ɔsunum-,to try to destroy each other (lit. to eat one another),see /sum-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 1, item 466]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,d33a4af69b78634ecaf7bbc409a41db8b4c25faf0a972e53dad0dfc08af30f69
2026-08-28,bhattacharya1968bonda:C:c1.p24.r18.i465.s459,ɔsunuŋ-,"to throw at each other, to sell to one another",!/pambayɔŋ ɔsunuŋpa/ you two threw at each other;; see /suŋ-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,24,18,465,459,1,1,bhattacharya1968bonda:C:c1.p24.r18.i465.s459,,ɔsunuŋ-,"to throw at each other, to sell to one another",/pambayɔŋ ɔsunuŋpa/ you two threw at each other;; see /suŋ-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 24, row 18, item 465]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,f8ba077a3bcc3f1eca2b2aa3e0265f18d95eb3baedfc4201ee39e24b94cd4911
2026-08-28,bhattacharya1968bonda:C:c1.p25.r2.i467.s461,ɔsupɔr-,to lick one another,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,2,467,461,1,1,bhattacharya1968bonda:C:c1.p25.r2.i467.s461,,ɔsupɔr-,to lick one another,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 2, item 467]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,0adcf5580bea4bae01b70fd942f69fbd55b00559c5cca35ddb5944e713cf4b80
2026-08-28,bhattacharya1968bonda:C:c1.p25.r5.i470.s464,ɔsur,mask,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,5,470,464,1,1,bhattacharya1968bonda:C:c1.p25.r5.i470.s464,,ɔsur,mask,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 5, item 470]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,a1e3df5fbb8b57dfe2908b45cdffd45e32ae8d7cc689eb84be283f4180166a6c
2026-08-28,bhattacharya1968bonda:C:c1.p25.r6.i471.s465,ɔsusu?-,to make one wipe off another's sweat,"!/ɔ kuni, gun-suleŋ samai ɔsusu?/ O wife, have the child's sweat wiped off by him; see /susu?-/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,6,471,465,1,1,bhattacharya1968bonda:C:c1.p25.r6.i471.s465,,ɔsusu?-,to make one wipe off another's sweat,"/ɔ kuni, gun-suleŋ samai ɔsusu?/ O wife, have the child's sweat wiped off by him; see /susu?-/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 6, item 471]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,4e8c42cbc679e73863c15e58c9c47edda8638bf1c0ad64bd8f135e6f514db32e
2026-08-28,bhattacharya1968bonda:C:c1.p24.r17.i464.s458,ɔsuŋ-,to make throw (by another),!see /suŋ-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,24,17,464,458,1,1,bhattacharya1968bonda:C:c1.p24.r17.i464.s458,,ɔsuŋ-,to make throw (by another),see /suŋ-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 24, row 17, item 464]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,b3598043ab890b98abb70780f5c7cdc97654d0783fc25cd7c066ddc999696de5
2026-08-28,bhattacharya1968bonda:C:c1.p25.r14.i479.s473,ɔsɔlɔk-,to have something straightened by another person,"!/amai ɔsɔlɔk/ have it made straight by him; see /ɔsɔlɔk-/, /sɔlɔk ḍem-/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,14,479,473,1,1,bhattacharya1968bonda:C:c1.p25.r14.i479.s473,,ɔsɔlɔk-,to have something straightened by another person,"/amai ɔsɔlɔk/ have it made straight by him; see /ɔsɔlɔk-/, /sɔlɔk ḍem-/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 14, item 479]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,0f2244567234b144d4f141a9872abc59b6ef6bcfa5d1959f5e85bcaa1895e0e3
2026-08-28,bhattacharya1968bonda:C:c1.p25.r11.i476.s470,ɔsɔnɔp'-,to hold each other,!/naŋ ɔsɔnɔbnaŋ/ we two held each other; see /sɔp'-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,11,476,470,1,1,bhattacharya1968bonda:C:c1.p25.r11.i476.s470,,ɔsɔnɔp'-,to hold each other,/naŋ ɔsɔnɔbnaŋ/ we two held each other; see /sɔp'-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 11, item 476]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,17f136dc961e0e6ab717d1142f17fb970916b1472497e45c1c95d26fed9af702
2026-08-28,bhattacharya1968bonda:C:c1.p25.r12.i477.s471,ɔsɔp'-,"to make another hold, to sell",!see /sɔp'-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,12,477,471,1,1,bhattacharya1968bonda:C:c1.p25.r12.i477.s471,,ɔsɔp'-,"to make another hold, to sell",see /sɔp'-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 12, item 477]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,3d2f9ed8165723f9df59476fe2b3add6d1721e27d08bc5cd303df1948949ed29
2026-08-28,bhattacharya1968bonda:C:c1.p25.r13.i478.s472,ɔsɔrmɔ?-,to wake up,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,25,13,478,472,1,1,bhattacharya1968bonda:C:c1.p25.r13.i478.s472,,ɔsɔrmɔ?-,to wake up,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 25, row 13, item 478]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,132481b8dfce6d56350b1b10a59bf5e094ac1ba044b10c27f07ae3ce7913063d
2026-08-28,bhattacharya1968bonda:C:c1.p16.r15.i310.s304,ɔta:y-,to make weave,!see /ta:y-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,15,310,304,1,1,bhattacharya1968bonda:C:c1.p16.r15.i310.s304,,ɔta:y-,to make weave,see /ta:y-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 15, item 310]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,773c80231a3a4f446b17b4d239a346615cfedafb1af5c8a0b48fade93ca150b6
2026-08-28,bhattacharya1968bonda:C:c1.p16.r14.i309.s303,ɔta?mi-,to make sneeze,!see /ta?mi-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,14,309,303,1,1,bhattacharya1968bonda:C:c1.p16.r14.i309.s303,,ɔta?mi-,to make sneeze,see /ta?mi-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 14, item 309]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,c444b5fb524dde10d288f15d738f2d94a22b94776cf35fd77b2223930fea1c4f
2026-08-28,bhattacharya1968bonda:C:c1.p16.r13.i308.s302,ɔtara?-,"to make daytime, to make bright",!see /tara?-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,13,308,302,1,1,bhattacharya1968bonda:C:c1.p16.r13.i308.s302,,ɔtara?-,"to make daytime, to make bright",see /tara?-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 13, item 308]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,5b7f6ce91806615cfdfa79f5f6571814b2295da8e79cb1934f30e51f5490b824
2026-08-28,bhattacharya1968bonda:C:c1.p16.r12.i307.s301,ɔtaram-,to touch one another,!see /taram-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,12,307,301,1,1,bhattacharya1968bonda:C:c1.p16.r12.i307.s301,,ɔtaram-,to touch one another,see /taram-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 12, item 307]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,0d1f33f477cf241246cd627eee91e7d886e48863c6c4b60a06792a0f45b2a5d6
2026-08-28,bhattacharya1968bonda:C:c1.p16.r10.i305.s299,ɔtaŋaŋ-,to make another crawl,!see /taŋaŋ-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,10,305,299,1,1,bhattacharya1968bonda:C:c1.p16.r10.i305.s299,,ɔtaŋaŋ-,to make another crawl,see /taŋaŋ-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 10, item 305]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,72513c1f4c83b72275a8716497de08e266b02818ad42f9400433d7e8e0048acb
2026-08-28,bhattacharya1968bonda:C:c1.p16.r11.i306.s300,ɔtaŋmɔ?-,to have the eyes opened by another,!see /taŋmɔ?-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,11,306,300,1,1,bhattacharya1968bonda:C:c1.p16.r11.i306.s300,,ɔtaŋmɔ?-,to have the eyes opened by another,see /taŋmɔ?-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 11, item 306]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,df42dc16b000faf16a1446a514966007c42c3a585c734df6cd66540a15cee18f
2026-08-28,bhattacharya1968bonda:C:c1.p17.r9.i323.s317,ɔteŋgu?-,to make chase,!/amai ɔteŋguṛɔ?niŋ/ I made him chase (another); see /teŋgu?-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,9,323,317,1,1,bhattacharya1968bonda:C:c1.p17.r9.i323.s317,,ɔteŋgu?-,to make chase,/amai ɔteŋguṛɔ?niŋ/ I made him chase (another); see /teŋgu?-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 9, item 323]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,2a58bceed472080fe71d08382e92fb3db8f241efcbf04f3cdfe441cf7a38ff64
2026-08-28,bhattacharya1968bonda:C:c1.p17.r1.i315.s309,ɔtime-,to make something new,!see /time-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,1,315,309,1,1,bhattacharya1968bonda:C:c1.p17.r1.i315.s309,,ɔtime-,to make something new,see /time-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 1, item 315]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,dda68ae61f2e85156f036833d95b8333f0cec7c7a514c2638c9ea85e92d54ae7
2026-08-28,bhattacharya1968bonda:C:c1.p16.r18.i313.s307,ɔtiniŋ-,to shoot at another,!/ɔtiniŋpa/ you two shot at one another; see /tiŋ-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,18,313,307,1,1,bhattacharya1968bonda:C:c1.p16.r18.i313.s307,,ɔtiniŋ-,to shoot at another,/ɔtiniŋpa/ you two shot at one another; see /tiŋ-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 18, item 313]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,30a92f8fb6ef86069ef6f6d49f56f06447e5926cb1f6e3b9784ce1e7cf596c59
2026-08-28,bhattacharya1968bonda:C:c1.p16.r19.i314.s308,ɔtipa?-,to conceal another,!see /tipa?-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,19,314,308,1,1,bhattacharya1968bonda:C:c1.p16.r19.i314.s308,,ɔtipa?-,to conceal another,see /tipa?-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 19, item 314]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,8776600a34a6d5e69be833371dbab0b2c572d77df9206b74af851ae82123ee87
2026-08-28,bhattacharya1968bonda:C:c1.p16.r16.i311.s305,ɔtiŋ-,to ask another to pierce,!see /tiŋ-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,16,311,305,1,1,bhattacharya1968bonda:C:c1.p16.r16.i311.s305,,ɔtiŋ-,to ask another to pierce,see /tiŋ-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 16, item 311]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,8b7f060db2da9858ac745e2f39f2a6875fdbdb708ea1b7997da2d2235d2ecf50
2026-08-28,bhattacharya1968bonda:C:c1.p16.r17.i312.s306,ɔtiŋ-,to be pierced by another,!/mai amaktɔ mai ɔtiŋga/ he did not that he was pierced (by another),Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,16,17,312,306,1,1,bhattacharya1968bonda:C:c1.p16.r17.i312.s306,,ɔtiŋ-,to be pierced by another,/mai amaktɔ mai ɔtiŋga/ he did not that he was pierced (by another),,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 16, row 17, item 312]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,2c6f26d541a3d5581167fd53420317deb996c6030abca4df8c6a0fc7a6f82f59
2026-08-28,bhattacharya1968bonda:C:c1.p17.r3.i317.s311,ɔtu-,to have a person or thing tied,!see /tu-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,3,317,311,1,1,bhattacharya1968bonda:C:c1.p17.r3.i317.s311,,ɔtu-,to have a person or thing tied,see /tu-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 3, item 317]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,3255b544a4a2f5a92b9ebdb455dd3c4f1945d1fcb6d0a14e58c5526a76bb15ba
2026-08-28,bhattacharya1968bonda:C:c1.p17.r6.i320.s314,ɔtubɔk'-,to make another wear a turban,!see /tubɔk'-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,6,320,314,1,1,bhattacharya1968bonda:C:c1.p17.r6.i320.s314,,ɔtubɔk'-,to make another wear a turban,see /tubɔk'-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 6, item 320]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,ccd8586e3d6d42b034553ac8141c9155d8649bc424f2444741a9c189ab592075
2026-08-28,bhattacharya1968bonda:C:c1.p17.r2.i316.s310,ɔtuk'-,to make another weed,!see /tuk'-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,2,316,310,1,1,bhattacharya1968bonda:C:c1.p17.r2.i316.s310,,ɔtuk'-,to make another weed,see /tuk'-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 2, item 316]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,7c291d040d635665802f137da80734447aa7527166cc4168ad04b7f71c6e3ad0
2026-08-28,bhattacharya1968bonda:C:c1.p17.r5.i319.s313,ɔtunu-,"to fill, to fill up",!see /tunu-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,5,319,313,1,1,bhattacharya1968bonda:C:c1.p17.r5.i319.s313,,ɔtunu-,"to fill, to fill up",see /tunu-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 5, item 319]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,cde4b8348993e1e51480dc52b60fc72fc5725a176ed60d4ff04411c83848bb1f
2026-08-28,bhattacharya1968bonda:C:c1.p17.r7.i321.s315,ɔtur-,"to take out, to show, to expel, to turn out, to extract, to make emerge",!see /tur-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,7,321,315,1,1,bhattacharya1968bonda:C:c1.p17.r7.i321.s315,,ɔtur-,"to take out, to show, to expel, to turn out, to extract, to make emerge",see /tur-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 7, item 321]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,b43c4ce9579f62927ff230affb41855788c1a05e34365840a77412c4c0d41421
2026-08-28,bhattacharya1968bonda:C:c1.p17.r4.i318.s312,ɔtuŋ-,to make wear a ring,!see /tuŋ-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,4,318,312,1,1,bhattacharya1968bonda:C:c1.p17.r4.i318.s312,,ɔtuŋ-,to make wear a ring,see /tuŋ-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 4, item 318]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,4e188f4539abe50cc1304df1002d12ad0733aa8d8a8c7acaa491a5701dc30b65
2026-08-28,bhattacharya1968bonda:C:c1.p17.r8.i322.s316,ɔtuṛak'-,to make urinate,!see /tuṛak'-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,8,322,316,1,1,bhattacharya1968bonda:C:c1.p17.r8.i322.s316,,ɔtuṛak'-,to make urinate,see /tuṛak'-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 8, item 322]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,72819e73630a027fb2e3016dc3e635e7f69dea5382c7d74958269a1c1ded12c9
2026-08-28,bhattacharya1968bonda:C:c1.p17.r16.i330.s324,"ɔtɔ:-, tɔɔŋ-, ɔtɔn-","to make stand up, to make get up",!see /tɔ:-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,16,330,324,1,1,bhattacharya1968bonda:C:c1.p17.r16.i330.s324,,ɔtɔ:-,"to make stand up, to make get up",see /tɔ:-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 16, item 330]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,36a00bebe23543a8f94705bd4b1077d5d384b98da1a54c5b326bfa48d5b022df
2026-08-28,bhattacharya1968bonda:C:c1.p17.r16.i330.s324,"ɔtɔ:-, tɔɔŋ-, ɔtɔn-","to make stand up, to make get up",!see /tɔ:-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,16,330,324,1,2,bhattacharya1968bonda:C:c1.p17.r16.i330.s324:v2,bhattacharya1968bonda:C:c1.p17.r16.i330.s324,tɔɔŋ-,"to make stand up, to make get up",see /tɔ:-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 16, item 330]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,36a00bebe23543a8f94705bd4b1077d5d384b98da1a54c5b326bfa48d5b022df
2026-08-28,bhattacharya1968bonda:C:c1.p17.r16.i330.s324,"ɔtɔ:-, tɔɔŋ-, ɔtɔn-","to make stand up, to make get up",!see /tɔ:-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,17,16,330,324,1,3,bhattacharya1968bonda:C:c1.p17.r16.i330.s324:v3,bhattacharya1968bonda:C:c1.p17.r16.i330.s324,ɔtɔn-,"to make stand up, to make get up",see /tɔ:-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 17, row 16, item 330]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,36a00bebe23543a8f94705bd4b1077d5d384b98da1a54c5b326bfa48d5b022df
