Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Item,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Parameter_ID,Link_Status,Alignment_Method,Rau_Citation,Rau_Form,Rau_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,pinnow1960beitraege:C:i1273,pɔɽhɛ-,to read,"#Kh./paṛhe/, Sa., Mu./paṛhao/, Ho/paṛao/, H./pəṛhəna/, O./pɔṛhIba/.",Juang,ju,1273,1,pinnow1960beitraege:C:i1273,,pɔɽhɛ-,to read,,"#Kh./paṛhe/, Sa., Mu./paṛhao/, Ho/paṛao/, H./pəṛhəna/, O./pɔṛhIba/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1273],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,156e7ba901c594539d0501c9380656afcfbca742a771434eb119007273a2b6e7
2026-08-28,pinnow1960beitraege:C:i1276,pɔ̃rɛ,to swim,"#Kh./pãorɛ/, Sa./pacra/, H./pɛrəna/, O./pɔhɔ̃riba/, Nep./pəUrənU/, cf. Mu., Ho/ɔiar/.",Juang,ju,1276,1,pinnow1960beitraege:C:i1276,,pɔ̃rɛ,to swim,,"#Kh./pãorɛ/, Sa./pacra/, H./pɛrəna/, O./pɔhɔ̃riba/, Nep./pəUrənU/, cf. Mu., Ho/ɔiar/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1276],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,aaee2af2dfde4db46f0886ef42ae6811dbfd8149a59ed46efef8c4a5ab3f025d
2026-08-28,pinnow1960beitraege:C:i1248,pɛj,"rice water with the grain loosely floating in it, gruel","#Kh./pɛ'/ ""boiled rice"", /pɛ'j/ ""gruel"", Kh./ɔmpɛŋ/ ""flat rice"", Mon/pUŋ/ ""cooked rice""; H./pejə/ ""cream prepared from boiled milk"".",Juang,ju,1248,1,pinnow1960beitraege:C:i1248,,pɛj,"rice water with the grain loosely floating in it, gruel",,"#Kh./pɛ'/ ""boiled rice"", /pɛ'j/ ""gruel"", Kh./ɔmpɛŋ/ ""flat rice"", Mon/pUŋ/ ""cooked rice""; H./pejə/ ""cream prepared from boiled milk"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1248],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,752785b727e2828667b1d8983fe3e7ee52c4967d51f94a37130bf8afe69f241c
2026-08-28,pinnow1960beitraege:C:i1301,rab-,to roast,"#Sa., Mu., Ho/rapa'/ ""to roast on fire, to burn"", Kh./rab/ ""to bury"".",Juang,ju,1301,1,pinnow1960beitraege:C:i1301,,rab-,to roast,,"#Sa., Mu., Ho/rapa'/ ""to roast on fire, to burn"", Kh./rab/ ""to bury"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1301],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e9d0627a8e8f7134f142b3ad961eea17c54659473c3b5f284ff860b34f380297
2026-08-28,pinnow1960beitraege:C:i1303,rag-,to tear_(cloth),"#So./r'e:/ ""to be torn"".  Cf. /raj-/.",Juang,ju,1303,1,pinnow1960beitraege:C:i1303,,rag-,to tear (cloth),,"#So./r'e:/ ""to be torn"".  Cf. /raj-/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1303],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,2fc82c4ad55963bb9f2a3d9250c977541289cda2216c3b475aa1cd4332948cdb
2026-08-28,pinnow1960beitraege:C:i1305,ragua,?,"#Ho/rɛnṭa, Mu./ranṭa/, /rɛnṭa/, /ḍaeṛ̃i/, /ḍaiṛ̃i/ ""a cotton-gin"", H./carekha/ ""revolving wheel, spinning wheel"".",Juang,ju,1305,1,pinnow1960beitraege:C:i1305,,ragua,,Source gloss: ?,"#Ho/rɛnṭa, Mu./ranṭa/, /rɛnṭa/, /ḍaeṛ̃i/, /ḍaiṛ̃i/ ""a cotton-gin"", H./carekha/ ""revolving wheel, spinning wheel"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1305],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,32b23be2fd1b50a9499509869cfb5e955a85c5646ac9f56eb75df5c9776afcd0
2026-08-28,pinnow1960beitraege:C:i1304,ragɔ-e-,to get angry,"#Kh./ragɔm/; Sa./rag/, H./ragə/, O./ragɔ/ ""anger"", Sk./ragə/, B./raga/ ""to get into a rage"".",Juang,ju,1304,1,pinnow1960beitraege:C:i1304,,ragɔ-e-,to get angry,,"#Kh./ragɔm/; Sa./rag/, H./ragə/, O./ragɔ/ ""anger"", Sk./ragə/, B./raga/ ""to get into a rage"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1304],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,acfca5dc64fa93a5b9feffa97e0b0911d8538497e941404dd5969d8120a313f5
2026-08-28,pinnow1960beitraege:C:i1306,raija,cloud,"#Kh./raij/ ""kingdom"".",Juang,ju,1306,1,pinnow1960beitraege:C:i1306,,raija,cloud,,"#Kh./raij/ ""kingdom"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1306],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,d239bf17e0c47121ab7602586255686852cdc5b51e1769c6698c8d41d9884312
2026-08-28,pinnow1960beitraege:C:i1307,raika,hog,"#Sa./rəikə/ ""having long, heavy horns"", /rəiki/, /rəikə/ ""but applied to cows"", /raeka/ ""tall, long, big (word used about trees and male buffaloes' horns)"", St./rxkɛi/ ""wild boar"".",Juang,ju,1307,1,pinnow1960beitraege:C:i1307,,raika,hog,,"#Sa./rəikə/ ""having long, heavy horns"", /rəiki/, /rəikə/ ""but applied to cows"", /raeka/ ""tall, long, big (word used about trees and male buffaloes' horns)"", St./rxkɛi/ ""wild boar"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1307],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,f603ba04ecac3c635c4dbe4d5ba7fbe19ffef4c7f593f22d385c76c6e99d6a9d
2026-08-28,pinnow1960beitraege:C:i1308,raj-,to be broken,"#Kh./rapɔ'j/ ""to gripe with nails"", Sa./rəpu'd/, Mu./rapu'd/, Ho/rapu'ḍ/ ""to break"".  Cf. /rag-ɛ/.",Juang,ju,1308,1,pinnow1960beitraege:C:i1308,,raj-,to be broken,,"#Kh./rapɔ'j/ ""to gripe with nails"", Sa./rəpu'd/, Mu./rapu'd/, Ho/rapu'ḍ/ ""to break"".  Cf. /rag-ɛ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1308],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,a3fa71eb975d5b494a998c667ee18e52717279c49a295ab29ef9a279b314baf9
2026-08-28,pinnow1960beitraege:C:i1310,randɔ kuɽa,widower,"#Sa./raṇḍi/, Mu./ranḍa/, Ho/ranḍa koa/, H./rẽḍuva/.",Juang,ju,1310,1,pinnow1960beitraege:C:i1310,,randɔ kuɽa,widower,,"#Sa./raṇḍi/, Mu./ranḍa/, Ho/ranḍa koa/, H./rẽḍuva/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1310],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,87b4d559ee567fee0dbefb9675b50fef91f3f42e137a2fcc8ec9d370ad38f1e7
2026-08-28,pinnow1960beitraege:C:i1309,ranɖɔ juaŋɖai,widow,"#Sa./rəṇḍi/, /rəṇḍi era/, Mu./ranḍi/, /raṛ̃i/, Ho/ranḍi era/, H./rẽḍa/, /rãṛhə/, O./raṇḍɔ/, Sk./rəṇḍa/.",Juang,ju,1309,1,pinnow1960beitraege:C:i1309,,ranɖɔ juaŋɖai,widow,,"#Sa./rəṇḍi/, /rəṇḍi era/, Mu./ranḍi/, /raṛ̃i/, Ho/ranḍi era/, H./rẽḍa/, /rãṛhə/, O./raṇḍɔ/, Sk./rəṇḍa/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1309],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,bba139fd1c45f601e89bc7fba0f437027c54ac9f01ce928b9ae5ec36f1c401b6
2026-08-28,pinnow1960beitraege:C:i1313,raoɽia,"magician, shaman, diviner",,Juang,ju,1313,1,pinnow1960beitraege:C:i1313,,raoɽia,"magician, shaman, diviner",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1313],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,0f75c81f3ba95f7ee99a3b5e49d090a9996dd0c4acecb037923869261a8a2d3c
2026-08-28,pinnow1960beitraege:C:i1314,rasantaɽɔ,"summit, top, peak","#H./resatalə/ ""hell, underworld"".",Juang,ju,1314,1,pinnow1960beitraege:C:i1314,,rasantaɽɔ,"summit, top, peak",,"#H./resatalə/ ""hell, underworld"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1314],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,eac55dc15835cb9f03fade9479df0346d29031d93e6dcbb8dd3af367218b5eec
2026-08-28,pinnow1960beitraege:C:i1315,rasiŋ,flower,"#Kh./ra'/ ""to flower"", /ra'ra'/ ""flower"", So./r'a:/ ""to blossom"", Mon/raŋ/ ""id."", Hal./raŋ/, Bahn./ara:ŋ/ ""flower"".",Juang,ju,1315,1,pinnow1960beitraege:C:i1315,,rasiŋ,flower,,"#Kh./ra'/ ""to flower"", /ra'ra'/ ""flower"", So./r'a:/ ""to blossom"", Mon/raŋ/ ""id."", Hal./raŋ/, Bahn./ara:ŋ/ ""flower"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1315],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,62fb6d73fa12a247823e78d01a3e105cb087583acadb16b32dd24e8a2346ee2a
2026-08-28,pinnow1960beitraege:C:i1316,rasuɳɔ,"garlic, a cultivated herb","#Sa./rɔsun/, Mu./rasuṛ̃i/, So./anesuda:-n/, H./ləhəsUnə/, B./rɔ$Unɔ/, O./rəsUṇɔ/, Sk./lə$Unə/, /rəsUnə/.",Juang,ju,1316,1,pinnow1960beitraege:C:i1316,,rasuɳɔ,"garlic, a cultivated herb",,"#Sa./rɔsun/, Mu./rasuṛ̃i/, So./anesuda:-n/, H./ləhəsUnə/, B./rɔ$Unɔ/, O./rəsUṇɔ/, Sk./lə$Unə/, /rəsUnə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1316],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,26baf7822a3694f374693d4fd4090ebb78ecc462d7add42b2dab3df6e971710f
2026-08-28,pinnow1960beitraege:C:i1317,rati,night,"#H./ratə/, O./ratI/, Sk./ratri/.",Juang,ju,1317,1,pinnow1960beitraege:C:i1317,,rati,night,,"#H./ratə/, O./ratI/, Sk./ratri/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1317],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,01600dd15dda0c745dc1f5e9f324527b5064ddf1cd46f5eb2950caa8c9c060e7
2026-08-28,pinnow1960beitraege:C:i1312,raŋa dinɔ,winter season,,Juang,ju,1312,1,pinnow1960beitraege:C:i1312,,raŋa dinɔ,winter season,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1312],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,d89aaaec012379caaa20118fcae70b06216616820c082eac2a2e7627607a6fcb
2026-08-28,pinnow1960beitraege:C:i1311,raŋa,cold; to be cold,"#Kh./raŋga/, So./raŋa:-n/, Khm./rɔŋa/, Ku./raraŋ/, Sa., Mu., Ho/rabaŋ/.  Cf. /raŋa dinɔ/.",Juang,ju,1311,1,pinnow1960beitraege:C:i1311,,raŋa,cold; to be cold,,"#Kh./raŋga/, So./raŋa:-n/, Khm./rɔŋa/, Ku./raraŋ/, Sa., Mu., Ho/rabaŋ/.  Cf. /raŋa dinɔ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1311],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,cb1ab65d93c77f29983cf83f895533b956a878040df37e213eae3257345a289f
2026-08-28,pinnow1960beitraege:C:i1302,raɖia,"the Dal or pigeon Pea, a cultivated, erect, leguminous shrub","#Kh./rahaṛ/, Sa./raheṛ/, MuN/rahṛi/, /raheṛ/, Mu., H./raṛi/, Ho/reaṛi/, Sad./rahṛi/, H./rahəṛə/.",Juang,ju,1302,1,pinnow1960beitraege:C:i1302,,raɖia,"the Dal or pigeon Pea, a cultivated, erect, leguminous shrub",,"#Kh./rahaṛ/, Sa./raheṛ/, MuN/rahṛi/, /raheṛ/, Mu., H./raṛi/, Ho/reaṛi/, Sad./rahṛi/, H./rahəṛə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1302],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,3cf74014f1319e6c474c2909d8b0e30bb9569a70251aad50746fd056d118437a
2026-08-28,pinnow1960beitraege:C:i1318,"rãɔb, raɲɔb, raɔb",?,"#Mu., Ho, Sa./picki/, H./pekəci/.",Juang,ju,1318,1,pinnow1960beitraege:C:i1318,,rãɔb,,Source gloss: ?,"#Mu., Ho, Sa./picki/, H./pekəci/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1318],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,c2058b3d7fd073f7e991d1845d6c90c3a009c0198b0ce91dfd2e330c56df1e19
2026-08-28,pinnow1960beitraege:C:i1318,"rãɔb, raɲɔb, raɔb",?,"#Mu., Ho, Sa./picki/, H./pekəci/.",Juang,ju,1318,2,pinnow1960beitraege:C:i1318:v2,pinnow1960beitraege:C:i1318,raɲɔb,,Source gloss: ?,"#Mu., Ho, Sa./picki/, H./pekəci/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1318],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,c2058b3d7fd073f7e991d1845d6c90c3a009c0198b0ce91dfd2e330c56df1e19
2026-08-28,pinnow1960beitraege:C:i1318,"rãɔb, raɲɔb, raɔb",?,"#Mu., Ho, Sa./picki/, H./pekəci/.",Juang,ju,1318,3,pinnow1960beitraege:C:i1318:v3,pinnow1960beitraege:C:i1318,raɔb,,Source gloss: ?,"#Mu., Ho, Sa./picki/, H./pekəci/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1318],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,c2058b3d7fd073f7e991d1845d6c90c3a009c0198b0ce91dfd2e330c56df1e19
2026-08-28,pinnow1960beitraege:C:i1325,rigɽi,"gravel, gravelly earth","#Mu./rugṛi/, /rugu'd/, Ho/rugu'ḍ/, Kh./ro??'ḍ/, Sad., O./rugṛi/.",Juang,ju,1325,1,pinnow1960beitraege:C:i1325,,rigɽi,"gravel, gravelly earth",,"#Mu./rugṛi/, /rugu'd/, Ho/rugu'ḍ/, Kh./ro??'ḍ/, Sad., O./rugṛi/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1325],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,648ff4fe37f218ad3daf91083ae734d0ee980d448d9e4e31a96494dc38e0faac
2026-08-28,pinnow1960beitraege:C:i1326,rim-,to beat,,Juang,ju,1326,1,pinnow1960beitraege:C:i1326,,rim-,to beat,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1326],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e4d26b8392998205700c0d5f0dbb61caea5a4cf422bd7853a6a97c0a79ebc914
2026-08-28,pinnow1960beitraege:C:i1327,rima,I may go,,Juang,ju,1327,1,pinnow1960beitraege:C:i1327,,rima,I may go,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1327],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,b794dc04dcdb6bf0e4ad750bf2b3c5bbefc996f7726a40f1ed6b06e5077e484e
2026-08-28,pinnow1960beitraege:C:i1328,rir-,to taste,"#Sa./riri riri/, /ririə ririyi/ ""with great expections, gleefully, sanguinely"".",Juang,ju,1328,1,pinnow1960beitraege:C:i1328,,rir-,to taste,,"#Sa./riri riri/, /ririə ririyi/ ""with great expections, gleefully, sanguinely"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1328],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,8675c89501224acdd9cbced74486cd3f9f8854ab92bf69904f8e1aa97b062f17
2026-08-28,pinnow1960beitraege:C:i1324,riɖ-,to grind,"#Kh., Ho/ri'ḍ/, Sa., Mu./ri'd/.",Juang,ju,1324,1,pinnow1960beitraege:C:i1324,,riɖ-,to grind,,"#Kh., Ho/ri'ḍ/, Sa., Mu./ri'd/. Rau 2019 assigns Pinnow's Juang form to Proto-Munda m25; resolved by unique normalized source form and compatible meaning.",comparative,m25,linked,unique normalized source form plus compatible meaning,PJDW[p266],riɖ,grind (v),ingested,structured dictionary record,PJDW[item 1324],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,8676bbdf2b6aadad8df3d991aaf9b60aeb252a75757d059878d7d5a9379ae4b8
2026-08-28,pinnow1960beitraege:C:i1329,riɽag,to smear_with_cowdung,"#Kh./jo'ḍa'/, So./joda:/, /-ṛag/.",Juang,ju,1329,1,pinnow1960beitraege:C:i1329,,riɽag,to smear with cowdung,,"#Kh./jo'ḍa'/, So./joda:/, /-ṛag/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1329],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,7840217b1f5c16b21059301c728c11d29265f9a7f3ba508fd965f03239a84994
2026-08-28,pinnow1960beitraege:C:i1342,roʈi bɔnai-,?,"Cf. /roṭi/, /bɔnai-ɛ/.",Juang,ju,1342,1,pinnow1960beitraege:C:i1342,,roʈi bɔnai-,,Source gloss: ?,"Cf. /roṭi/, /bɔnai-ɛ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1342],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,9a6f7db5d26074a857e5b3e45689f1e31c8a44019a628f9f50ff9e436ef00366
2026-08-28,pinnow1960beitraege:C:i1341,roʈi,bread,"#Sa./roṭi/, /ruṭi/, H./roṭi/, B./rUṭI/, O./roṭi/.  Cf. /roṭi bɔnai-ɛ/.",Juang,ju,1341,1,pinnow1960beitraege:C:i1341,,roʈi,bread,,"#Sa./roṭi/, /ruṭi/, H./roṭi/, B./rUṭI/, O./roṭi/.  Cf. /roṭi bɔnai-ɛ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1341],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,7703f6dac9344edf5839f815caf16501e40d190e741632737680f25d6b991724
2026-08-28,pinnow1960beitraege:C:i1345,ru-i-,to keep,"#So./lU:/ ""to protect, to rear, to nourish"".",Juang,ju,1345,1,pinnow1960beitraege:C:i1345,,ru-i-,to keep,,"#So./lU:/ ""to protect, to rear, to nourish"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1345],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e521a49bfc9ffd6472f705d71481511d4f1b3f899d3afcfd6da234cef4f2d7da
2026-08-28,pinnow1960beitraege:C:i1344,rugɔ,"disease, sickness","#Mu., Ho/rog/, H./rogə/, O./rogɔ/, Sk./rogə/; Kh./rogae/ ""weak"".",Juang,ju,1344,1,pinnow1960beitraege:C:i1344,,rugɔ,"disease, sickness",,"#Mu., Ho/rog/, H./rogə/, O./rogɔ/, Sk./rogə/; Kh./rogae/ ""weak"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1344],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,ae7c08052386e726472be3b2f996f7788478398f5d3aa6fb93193920508fc267
2026-08-28,pinnow1960beitraege:C:i1346,rumtiɭa,a shrub,"#H./gŨja/, Ho/ramtia/, cf. Mu./-ramtorai/, /ramtorɔe/, H./ramətəroi/, Mu./ramjiŋga/, Sa./ramjhiŋgə/ ""lady's finger, Hibiscus esculentus"".",Juang,ju,1346,1,pinnow1960beitraege:C:i1346,,rumtiɭa,a shrub,,"#H./gŨja/, Ho/ramtia/, cf. Mu./-ramtorai/, /ramtorɔe/, H./ramətəroi/, Mu./ramjiŋga/, Sa./ramjhiŋgə/ ""lady's finger, Hibiscus esculentus"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1346],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,884cc1dfcf6de0d18b137d8d44e74ff706b93d501e2a7242feacf18209b3fa7c
2026-08-28,pinnow1960beitraege:C:i1349,rupa,silver,"#Kh., Mu., Ho/rupa/, Sa./rupə/, H./rupa/, O./rUpa/, Sk./rupyə/.",Juang,ju,1349,1,pinnow1960beitraege:C:i1349,,rupa,silver,,"#Kh., Mu., Ho/rupa/, Sa./rupə/, H./rupa/, O./rUpa/, Sk./rupyə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1349],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,6b70a7c0a7d6e079f7d86c351e9f40a865d96fd1d21aea01932fbd2d7262dee6
2026-08-28,pinnow1960beitraege:C:i1351,rusi,"Rusi, the cult hero of the Juang, semi-deified","#H., O., Sk./ṛSI/ ""sage, author of sacred hymns"".",Juang,ju,1351,1,pinnow1960beitraege:C:i1351,,rusi,"Rusi, the cult hero of the Juang, semi-deified",,"#H., O., Sk./ṛSI/ ""sage, author of sacred hymns"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1351],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,78c8138c517a3799d1ff41ad9098582317a0bed141df83829948ea929ccf20d5
2026-08-28,pinnow1960beitraege:C:i1350,rusi,to wash,,Juang,ju,1350,1,pinnow1960beitraege:C:i1350,,rusi,to wash,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1350],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,f0c42d5fe1d53f9fd558628e89ae80ffddaf6754a61fe7e5dabd98ee74dacba9
