Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,SEAlang_Record,Page,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Parameter_ID,Link_Status,Alignment_Method,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,munda1968proto:R:c2.p977.i125,rata,ripe,pre Mundari,PreMu,977,125,2,1,munda1968proto:R:c2.p977.i125,,rata,ripe,pkh-977-125,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 125, SEAlang record 977]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,00f6a01a8ee75ed4f44649ff1019129fa1d51677263f72ebc7b4a8290a4aacb4
2026-08-28,munda1968proto:R:c2.p977.i125-2,rata,ripe,pre Mundari,PreMu,977,125-2,2,1,munda1968proto:R:c2.p977.i125-2,,rata,ripe,pkh-977-125x2,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 125-2, SEAlang record 977]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,46d1d5cd7241f6799aab91311e6f2fd9fbbe46f7892a66bffd5ed3e96e6b0ddb
2026-08-28,munda1968proto:C:c1.p1034.i128,rataŋ,ice,Santali,sa,1034,128,1,1,munda1968proto:C:c1.p1034.i128,,rataŋ,ice,pkh-1034-128,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 128, SEAlang record 1034]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6f13162a718a6180a3798e8c51aa69297de6e8dc1dd0e2aee838b42da42d227a
2026-08-28,munda1968proto:R:c2.p1034.i128,rataŋ,ice,pre Mundari,PreMu,1034,128,2,1,munda1968proto:R:c2.p1034.i128,,rataŋ,ice,pkh-1034-128,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 128, SEAlang record 1034]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,3f4d7a249e4066d946b8a67e8fff5ac90d76066e49ae925fdf20216ca341738d
2026-08-28,munda1968proto:C:c1.p1043.i128-3,rawal,light,Santali,sa,1043,128-3,1,1,munda1968proto:C:c1.p1043.i128-3,,rawal,light,pkh-1043-128x3,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 128-3, SEAlang record 1043]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,895963a1d4104430ad0c02ae57c084750b4182c44d944da1a25e1c855b6b70af
2026-08-28,munda1968proto:C:c1.p998.i126,raɡad,rough,Santali,sa,998,126,1,1,munda1968proto:C:c1.p998.i126,,raɡad,rough,pkh-998-126,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 126, SEAlang record 998]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e79b8733f76bdd3470d6cba57a81cf5cd9f21c2a87b1a97248a6c1641a1ab650
2026-08-28,munda1968proto:R:c2.p998.i126,raɡad,rough,pre Mundari,PreMu,998,126,2,1,munda1968proto:R:c2.p998.i126,,raɡad,rough,pkh-998-126,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 126, SEAlang record 998]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f6e064561a29285bd34ef55bc34bae175aed040417641e2fc7b0b9d571828d8f
2026-08-28,munda1968proto:R:c3.p998.i126,raɡad,rough,proto Kherwarian,PKher,998,126,3,1,munda1968proto:R:c3.p998.i126,,raɡad,rough,pkh-998-126,linked,self,ingested,source reconstruction,"munda1968proto[p. 126, SEAlang record 998]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4465852600fc6e5f58ac56cc2f40e35a3bf88831e389e5fd80547853a62f1f32
2026-08-28,munda1968proto:C:c1.p651.i100,raɳɖɔ,big,Santali,sa,651,100,1,1,munda1968proto:C:c1.p651.i100,,raɳɖɔ,big,pkh-651-100,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 100, SEAlang record 651]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1b5f3b416c5fcd4c4c502fcb87fb03f1a0277906193557e685b5f961cd53e624
2026-08-28,munda1968proto:R:c2.p651.i100,raɳɖɔ,big,pre Mundari,PreMu,651,100,2,1,munda1968proto:R:c2.p651.i100,,raɳɖɔ,big,pkh-651-100,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 100, SEAlang record 651]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,dc573542f8840b0848cbb009ba9079a2d968026485ef1b1337886df2317456e9
2026-08-28,munda1968proto:C:c1.p655.i100,raɳɖɔb,to pinch,Santali,sa,655,100,1,1,munda1968proto:C:c1.p655.i100,,raɳɖɔb,to pinch,pkh-655-100,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 100, SEAlang record 655]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,bdab4fa711fbb8eb74219af6bd0b9f255ee2c168813f948755382e5c4474689c
2026-08-28,munda1968proto:R:c2.p655.i100,raɳɖɔb,to pinch,pre Mundari,PreMu,655,100,2,1,munda1968proto:R:c2.p655.i100,,raɳɖɔb,to pinch,pkh-655-100,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 100, SEAlang record 655]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f9c8d2690e9d618229491abcf78a2fe55663ed1944f63e0757de300d1eef8eac
2026-08-28,munda1968proto:C:c1.p978.i125,raɽa,to untie,Santali,sa,978,125,1,1,munda1968proto:C:c1.p978.i125,,raɽa,to untie,pkh-978-125,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 125, SEAlang record 978]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,dbecee758e579b12dc88dff95b83dc0d9af860e67ed0700bbbf4e901cfaa3873
2026-08-28,munda1968proto:R:c2.p978.i125,raɽa,to untie,pre Mundari,PreMu,978,125,2,1,munda1968proto:R:c2.p978.i125,,raɽa,to untie,pkh-978-125,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 125, SEAlang record 978]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,5a554d25b66fef0a98b8d1a1406e32e248997f4a174a53b49a51057fbf11213b
2026-08-28,munda1968proto:C:c1.p496.i88,raɽɛɟ,cool,Santali,sa,496,88,1,1,munda1968proto:C:c1.p496.i88,,raɽɛɟ,cool,pkh-496-88,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 88, SEAlang record 496]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,c4de24577c488c1b5a325999abe7051c9c36275f71b090464dbb874db7e32dc4
2026-08-28,munda1968proto:R:c2.p496.i88,raɽɛɟ,cool,pre Mundari,PreMu,496,88,2,1,munda1968proto:R:c2.p496.i88,,raɽɛɟ,cool,pkh-496-88,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 88, SEAlang record 496]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6e847ba848f029f9c639f8dd947b8b82085c70fea85beee7ba6bd567bc11bae9
2026-08-28,munda1968proto:C:c1.p766.i109,raʔ,to cry,Santali,sa,766,109,1,1,munda1968proto:C:c1.p766.i109,,raʔ,to cry,pkh-766-109,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 109, SEAlang record 766]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,88dbe82f1508cc566fa79b54f997efe68b67680aa7cffe092775a2d778f64590
2026-08-28,munda1968proto:R:c2.p766.i109,raʔ,to cry,pre Mundari,PreMu,766,109,2,1,munda1968proto:R:c2.p766.i109,,raʔ,to cry,pkh-766-109,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 109, SEAlang record 766]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e401ee1df4861bbc4467d81e8b69f4934ffe870d6d19c40551511cc922b59d57
2026-08-28,munda1968proto:C:c1.p291.i72,rel,to winnow,Santali,sa,291,72,1,1,munda1968proto:C:c1.p291.i72,,rel,to winnow,pkh-291-72,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 72, SEAlang record 291]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,ad23e1667ad78c6e2918a54d17f6a0fb9d1d0456255c9b9ab472573e1dcc1b37
2026-08-28,munda1968proto:C:c1.p296.i72,reŋɡod,maggot,Santali,sa,296,72,1,1,munda1968proto:C:c1.p296.i72,,reŋɡod,maggot,pkh-296-72,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 72, SEAlang record 296]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1e3639fe40beaa841520be6932fc4539dc002a676dfffd8177492b5fa7d495ce
2026-08-28,munda1968proto:C:c1.p1061.i130,ricab,to nibble,Santali,sa,1061,130,1,1,munda1968proto:C:c1.p1061.i130,,ricab,to nibble,pkh-1061-130,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 130, SEAlang record 1061]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,378863d494019c1a0d79fc5e3aca1f349c17efe04db63c97bc76c3804c8e104b
2026-08-28,munda1968proto:C:c1.p63.i56,rici,hawk,Santali,sa,63,56,1,1,munda1968proto:C:c1.p63.i56,,rici,hawk,pkh-63-56,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 56, SEAlang record 63]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4489cf1ca3b67a3a961192afc8830e93cbadaf898b68e14c63b4ec6d51ed4c19
2026-08-28,munda1968proto:R:c2.p63.i56,rici,hawk,pre Mundari,PreMu,63,56,2,1,munda1968proto:R:c2.p63.i56,,rici,hawk,pkh-63-56,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 56, SEAlang record 63]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,b7b931c7ef8dcddafdad8485aea967c68dfb7b48c0c16c91f2999e12ae165ceb
2026-08-28,munda1968proto:C:c1.p7.i51,rid,to grind,Santali,sa,7,51,1,1,munda1968proto:C:c1.p7.i51,,rid,to grind,pkh-7-51,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 51, SEAlang record 7]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,71873be0f0639b25672b72e3f4d5f45497e3ed3abf3ec32804fdf09fedb7e374
2026-08-28,munda1968proto:R:c2.p7.i51,rid,to grind,pre Mundari,PreMu,7,51,2,1,munda1968proto:R:c2.p7.i51,,rid,to grind,pkh-7-51,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 51, SEAlang record 7]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,0cbde6d8f220bbd51b3291c8c46ff3e03877b912a66b7bf5ddfb9a8ec4c8f991
2026-08-28,munda1968proto:C:c1.p29.i53,rika,"to do, keep, place",Santali,sa,29,53,1,1,munda1968proto:C:c1.p29.i53,,rika,"to do, keep, place",pkh-29-53,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 53, SEAlang record 29]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6c412ce91472960e4b7a0517017375d44e3001cf74b24d547c30bd12344e048d
2026-08-28,munda1968proto:R:c2.p29.i53,rika,"to do, keep, place",pre Mundari,PreMu,29,53,2,1,munda1968proto:R:c2.p29.i53,,rika,"to do, keep, place",pkh-29-53,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 53, SEAlang record 29]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,c78e20ef262a4f7f1a09d9483eead82dc39e98ddf6d42fe10d0bd50ec5ff0290
2026-08-28,munda1968proto:C:c1.p46.i54,rikub,to shut the mouth,Santali,sa,46,54,1,1,munda1968proto:C:c1.p46.i54,,rikub,to shut the mouth,pkh-46-54,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 54, SEAlang record 46]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,5f07985049e1d2d10590bb840d854bad4abb4b2504574f9dcaa79e72e62dd710
2026-08-28,munda1968proto:R:c2.p46.i54,rikub,to shut the mouth,pre Mundari,PreMu,46,54,2,1,munda1968proto:R:c2.p46.i54,,rikub,to shut the mouth,pkh-46-54,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 54, SEAlang record 46]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,167489ab11f5cd891ab125e9e33109244c7251917731732f28dca3eb53a9a755
2026-08-28,munda1968proto:R:c2.p291.i72,ril,to winnow,pre Mundari,PreMu,291,72,2,1,munda1968proto:R:c2.p291.i72,,ril,to winnow,pkh-291-72,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 72, SEAlang record 291]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,0bf5fc03e3aafd7592bf905ae40c7ce6134ff83ce50612a358ac8f795c2a3a7c
2026-08-28,munda1968proto:R:c2.p83.i57,rim(b)il,sky,pre Mundari,PreMu,83,57,2,1,munda1968proto:R:c2.p83.i57,,rim(b)il,sky,pkh-83-57,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 57, SEAlang record 83]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,0c7ba285c3eba534c2f0ce6c895de94060546370cdd943d41ee54a167c14ce73
2026-08-28,munda1968proto:R:c2.p288.i72,rim,to lift up,pre Mundari,PreMu,288,72,2,1,munda1968proto:R:c2.p288.i72,,rim,to lift up,pkh-288-72,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 72, SEAlang record 288]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4f4a1cc1a4f3cd488ac9532a2ece118fdfbc78203d7c70726bfd025574a8cf11
2026-08-28,munda1968proto:R:c2.p678.i103,rim-kud,to shut,pre Mundari,PreMu,678,103,2,1,munda1968proto:R:c2.p678.i103,,rim-kud,to shut,pkh-678-103,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 103, SEAlang record 678]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f157862598eeb59e1c2e6978af066278150cafd6e12f2cbabf4a45b49fa37d06
2026-08-28,munda1968proto:C:c1.p83.i57,rimil,sky,Santali,sa,83,57,1,1,munda1968proto:C:c1.p83.i57,,rimil,sky,pkh-83-57,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 57, SEAlang record 83]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,48fe251fb5e8b41f90c9556e6284ed5b5414385ee15403db13f4a740cfc7150d
2026-08-28,munda1968proto:R:c2.p296.i72,riŋɡud,maggot,pre Mundari,PreMu,296,72,2,1,munda1968proto:R:c2.p296.i72,,riŋɡud,maggot,pkh-296-72,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 72, SEAlang record 296]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,fe21a6e78872422ed470860c4bde04efb5393ae3400ae111ddb8da27dac1b730
2026-08-28,munda1968proto:R:c2.p76.i56,riɽiɲ ~ riɽiŋ,to forget,pre Mundari,PreMu,76,56,2,1,munda1968proto:R:c2.p76.i56,,riɽiɲ,to forget,pkh-76-56,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 56, SEAlang record 76]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6ee4a7f03a120439300dce6c6664e9f9f009cba4eea7b1da34081e3f9a7204db
2026-08-28,munda1968proto:R:c2.p76.i56,riɽiɲ ~ riɽiŋ,to forget,pre Mundari,PreMu,76,56,2,2,munda1968proto:R:c2.p76.i56:v2,munda1968proto:R:c2.p76.i56,riɽiŋ,to forget,pkh-76-56,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 56, SEAlang record 76]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6ee4a7f03a120439300dce6c6664e9f9f009cba4eea7b1da34081e3f9a7204db
2026-08-28,munda1968proto:C:c1.p180.i63,rua,"sickness, fever",Santali,sa,180,63,1,1,munda1968proto:C:c1.p180.i63,,rua,"sickness, fever",pkh-180-63,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 63, SEAlang record 180]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,3f60e28519f9f69ce922b68c24c16f78805d8d1e6af5a942da5d495f76a8d557
2026-08-28,munda1968proto:R:c2.p180.i63,rua,"sickness, fever",pre Mundari,PreMu,180,63,2,1,munda1968proto:R:c2.p180.i63,,rua,"sickness, fever",pkh-180-63,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 63, SEAlang record 180]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,b521dbef9a6e46c341a3015722520698bc26b96824abe4f78f5597b5735956f6
2026-08-28,munda1968proto:C:c1.p197.i64,ruaɽ,to return,Santali,sa,197,64,1,1,munda1968proto:C:c1.p197.i64,,ruaɽ,to return,pkh-197-64,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 64, SEAlang record 197]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,7ada7ef6c5a6ccd59c75a9bae754fbd32bc5db4c2cb165851604401b3ef67d7b
2026-08-28,munda1968proto:R:c2.p197.i64,ruaɽ,to return,pre Mundari,PreMu,197,64,2,1,munda1968proto:R:c2.p197.i64,,ruaɽ,to return,pkh-197-64,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 64, SEAlang record 197]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f78683c5cc2cc56e6780cfbf598e043ecb9e56fa4ce125f884bb8bdfba5f4159
2026-08-28,munda1968proto:C:c1.p135.i60,rub,to poison fish,Santali,sa,135,60,1,1,munda1968proto:C:c1.p135.i60,,rub,to poison fish,pkh-135-60,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 60, SEAlang record 135]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8ddf863b55967ab15cbba15e60d3cd481acb310ccf9be18830556e06e5197dd4
2026-08-28,munda1968proto:R:c2.p135.i60,rub,to poison fish,pre Mundari,PreMu,135,60,2,1,munda1968proto:R:c2.p135.i60,,rub,to poison fish,pkh-135-60,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 60, SEAlang record 135]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4dd864f24f4a1c33fe8b0c81e990e07cf682f99d25ec505a852216cb99acdca8
2026-08-28,munda1968proto:R:c2.p1061.i130,rucab,to nibble,pre Mundari,PreMu,1061,130,2,1,munda1968proto:R:c2.p1061.i130,,rucab,to nibble,pkh-1061-130,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 130, SEAlang record 1061]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,03aebeb553987d53302f6d2ce94690e3d2c4ef8a518fcf1779bf11f6c6c0d53e
2026-08-28,munda1968proto:C:c1.p209.i65,rucub,crispy,Santali,sa,209,65,1,1,munda1968proto:C:c1.p209.i65,,rucub,crispy,pkh-209-65,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 65, SEAlang record 209]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,de85f2453bded4f6f2f71c7fa96851e60701b81b7364c8a974f9eec57e3564c6
2026-08-28,munda1968proto:R:c2.p209.i65,rucub,crispy,pre Mundari,PreMu,209,65,2,1,munda1968proto:R:c2.p209.i65,,rucub,crispy,pkh-209-65,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 65, SEAlang record 209]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,5e610fe6d6e4be18bae6fd7120f8da02641599bfa91fbedf47ffde04fdf8c32e
2026-08-28,munda1968proto:R:c2.p171.i63,ruhid,to moan,pre Mundari,PreMu,171,63,2,1,munda1968proto:R:c2.p171.i63,,ruhid,to moan,pkh-171-63,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 63, SEAlang record 171]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,bff3bbfac8628669b701d1b772e4d9e968bb89cf5506a5b310721c7099c1d16a
2026-08-28,munda1968proto:C:c1.p171.i63,ruhɛd,to moan,Santali,sa,171,63,1,1,munda1968proto:C:c1.p171.i63,,ruhɛd,to moan,pkh-171-63,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 63, SEAlang record 171]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e2c4d58d3babb707a1b5e986910e1129964f6b0faa6dacc93208d012d22dfbf2
2026-08-28,munda1968proto:C:c1.p206.i65,ruku,to shake,Santali,sa,206,65,1,1,munda1968proto:C:c1.p206.i65,,ruku,to shake,pkh-206-65,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 65, SEAlang record 206]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,43695828f9fcd234b6f4b0555ffe9209d537c91eed52249632810bf1cbb7dd52
2026-08-28,munda1968proto:R:c2.p206.i65,ruku,to shake,pre Mundari,PreMu,206,65,2,1,munda1968proto:R:c2.p206.i65,,ruku,to shake,pkh-206-65,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 65, SEAlang record 206]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,eeff2dfe242bb3ccb18cf77cf1c9cda534d7fddbee906e07a255357965df80ea
2026-08-28,munda1968proto:C:c1.p147.i61,rul,to raise,Santali,sa,147,61,1,1,munda1968proto:C:c1.p147.i61,,rul,to raise,pkh-147-61,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 61, SEAlang record 147]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,d76318ac3692f9d39addbb5a167d63713468d8f348892308c588d8465dd17d8c
2026-08-28,munda1968proto:R:c2.p147.i61,rul,to raise,pre Mundari,PreMu,147,61,2,1,munda1968proto:R:c2.p147.i61,,rul,to raise,pkh-147-61,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 61, SEAlang record 147]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1b6a88fc7c1e5bddc0fa1a8eefb64b1281b9becb58ee85e521b9ad8398f2842e
2026-08-28,munda1968proto:R:c2.p708.i105,rul,to take off the fire,pre Mundari,PreMu,708,105,2,1,munda1968proto:R:c2.p708.i105,,rul,to take off the fire,pkh-708-105,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 105, SEAlang record 708]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,d758ebb022c793742c5ce555b62c97ad3bae7ebe3cfe576a83bca226b70712d6
2026-08-28,munda1968proto:C:c1.p1301.i145,ruɟi,clitoris,Santali,sa,1301,145,1,1,munda1968proto:C:c1.p1301.i145,,ruɟi,clitoris,pkh-1301-145,linked,locator+gloss,ingested,shared source locator and gloss,"munda1968proto[p. 145, SEAlang record 1301]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a046d0aa8ec651c21b9147281f5d9c595734431d25d7627e530e834723d7dddb
