Snapshot_Date,Collation_Date,Unit_ID,Printed_Page,Scan,Raw_Headline,Raw_Subparagraphs,Raw_Gloss_German,English_Gloss,Headwords,Labels,Turner_Claim,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Keys,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-27,2026-08-27,p294:e09,294,TN447377,"phátu postpos. (+ Obl) hinter. [Buddruss 1996, 48].","54, 380, 552. phatú 91, 245, 278.",hinter,behind,phátu,postpos. | (+ Obl),,installed_form,phátu,,degener-shina2008:p294:e09,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 9]",a67c6bd6cf578f8b40d5fa2a1911a485b93bccca0c56cddfec7130614c8386ee
2026-08-27,2026-08-27,p294:e10,294,TN447377,"phátu adv. nachher, später.","303, 528.","nachher, später","afterwards, later",phátu,adv.,,installed_form,phátu,,degener-shina2008:p294:e10,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 10]",97921bfa9a8444738eeb371a5650641ff5e7e8c00fa50bef2ac635d68b14faf5
2026-08-27,2026-08-27,p294:e11,294,TN447377,phatú čhup (hinteres) Ende (vgl. phátu čhúper schließlich).,743.,čhup (hinteres) Ende (vgl. phátu čhúper schließlich),(in phatú čhup) rear end,phatú,,,installed_form,phatú,,degener-shina2008:p294:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 11]",f816e6f4612e31d762c4834dc608b5a9707867604f94355e722e3e9c906c0886
2026-08-27,2026-08-27,p294:e12,294,TN447377,phatu-phariǰií nach hinten gedreht.,756.,nach hinten gedreht,turned backwards,phatu-phariǰií,,,installed_form,phatu-phariǰií,,degener-shina2008:p294:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 12]",2b365082299c925dec687dacee30ba2da2341446d7cc6dd6f7cd48b73bf627fd
2026-08-27,2026-08-27,p294:e13,294,TN447377,"phatúṭ adv. hinterher, rückwärts; früher.","526, 550.","hinterher, rückwärts; früher","behind, backwards; formerly",phatúṭ,adv.,,installed_form,phatúṭ,,degener-shina2008:p294:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 13]",2aede78995787d631c9b096dbcf964ae1a1e5a61ac512bf298a0328da6dfdd78
2026-08-27,2026-08-27,p294:e14,294,TN447377,"phaṭačáa, phačaṭáa fem. Fußtritt. [vgl. Bur. -pháči Huf].",503.,Fußtritt,kick,phaṭačáa | phačaṭáa,fem.,,installed_form,phaṭačáa,,degener-shina2008:p294:e14 degener-shina2008:p294:e14:v2,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 14]",e2816b4addf91a1252d9eafdea22cac44386e9c3aae399b243a0350c19360b0b
2026-08-27,2026-08-27,p294:e15,294,TN447377,"phaṭak- itr. kahl werden, die Haare verlieren.",Fut 3s pháṭakei 114.,"kahl werden, die Haare verlieren","go bald, lose one's hair",phaṭak-,itr.,,installed_form,phaṭak-,,degener-shina2008:p294:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 15]",8a38fb521e95bd9163a6041c844d77bcf2093d027015b5458e458b9c5723f537
2026-08-27,2026-08-27,p294:e16,294,TN447377,"phaṭáko (auch phaṛáko) adj. m. kahlköpfig (oder grindig; zur Bezeichnung einer Krankheit, die sich durch Haarverlust und Jucken äußert). [= Bur.].",Erg-s phaṭáku-s 177. ⁋ fem. phaṭáki 114.,"kahlköpfig (oder grindig; zur Bezeichnung einer Krankheit, die sich durch Haarverlust und Jucken äußert)",bald-headed (or scabby; of a disease causing hair loss and itching),phaṭáko | phaṛáko,adj. | m.,,installed_form,phaṭáko,,degener-shina2008:p294:e16 degener-shina2008:p294:e16:v2,printed alternate (auch phaṛáko) promoted to a variant row,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 16]",9cb178f624ce5a55aa47d102fb4b57fc7093e858af08411bf8a2cdccb243236d
2026-08-27,2026-08-27,p294:e17,294,TN447377,phaṭaáli fem. Schenkel. [Ikoh phäṭël thigh].,Loci-pl phaṭaályoǰ 718.,Schenkel,thigh,phaṭaáli,fem.,,installed_form,phaṭaáli,,degener-shina2008:p294:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 17]",2d4b6bd27b57936b2e59dc86cf298408e8d9149f63aca6e887d183fd78ebe775
2026-08-27,2026-08-27,p294:e18,294,TN447377,phaṭáŋ th- trans. umstoßen. [vgl. Bur. phaṭáṅ ~-t- öffnen?].,541.,umstoßen,knock over,phaṭáŋ th-,trans.,,installed_form,phaṭáŋ th-,,degener-shina2008:p294:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 18]",ab280b4ccc6a35a2a3137c483311c9652e3de0c8270933f6d0a2d9a3ded2c494
2026-08-27,2026-08-27,p294:e19,294,TN447377,"phaṭóoro adj. m. stark, dick.",fem. phaṭóori 530.,"stark, dick","strong, thick",phaṭóoro,adj. | m.,,installed_form,phaṭóoro,,degener-shina2008:p294:e19,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 19]",c1b158c19bbbf9d2e339d9b7677161d6e50bae25816160c83a27a320573ec708
2026-08-27,2026-08-27,p294:e20,294,TN447377,"phayiǰ- itr. (pass. von phai- trans. zerbrechen) platzen, aufbrechen.",Präs 3sf phayíiǰin 682. Fut 3s phayíiǰei 394.,"(pass. von phai- trans. zerbrechen) platzen, aufbrechen","burst, break open",phayiǰ-,itr.,,installed_form,phayiǰ-,,degener-shina2008:p294:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 20]",64ced6f105c7cdcfd1a094c89d361675749980fbdd29aaa12b2c1306be869b8b
2026-08-27,2026-08-27,p294:e21,294,TN447377,pher- s. phar-.,,,,pher-,,,audit_only_cross_reference,pher-,,,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 21]",895a138ba54afa49898103afba7d5412575a10700a8f156218765cac865ba911
2026-08-27,2026-08-27,p294:e22,294,TN447377,pheerá fem. Mal (fois).,742.,Mal (fois),time (occasion),pheerá,fem.,,installed_form,pheerá,,degener-shina2008:p294:e22,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 22]",3ef0a0ce90fae3c1f7b94ced407ae6a72ed63e809d085255ca2ce0bc8ebb14c0
2026-08-27,2026-08-27,p294:e23,294,TN447377,"phéeri Wirbel, (Wasser)strudel. [= Bur., T. 9078].",169.,"Wirbel, (Wasser)strudel","whirl, whirlpool",phéeri,,9078,installed_form,phéeri,9078,degener-shina2008:p294:e23,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 294, glossary entry 23]",9524c8381d2c122d1332367a68300bc7c0dc7c4224d82429aef605a437bedd9c
2026-08-27,2026-08-27,p295:e01,295,TN447377,"phičílo adj. m. schön, hübsch. [T. 8156].","fem. phičíli 147, 293.","schön, hübsch","beautiful, pretty",phičílo,adj. | m.,8156,installed_form,phičílo,8156,degener-shina2008:p295:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 1]",77b3e5a06fb0314ce53bb21607ecb348b32f305f74dc291d566127c662730ef0
2026-08-27,2026-08-27,p295:e02,295,TN447377,phíčiu-phíčiu Zwitschern eines Sperlings.,736.,Zwitschern eines Sperlings,chirping of a sparrow,phíčiu-phíčiu,,,installed_form,phíčiu-phíčiu,,degener-shina2008:p295:e02,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 2]",000bdda3860c324e7b17045bfc73e3de7197286a30dd56652524c6b37295633f
2026-08-27,2026-08-27,p295:e03,295,TN447377,"philiíli fem. Ameise. [T. 8201, Atlas 62].","393, 565.",Ameise,ant,philiíli,fem.,8201,installed_form,philiíli,8201,degener-shina2008:p295:e03,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 3]",c86f81deb2009befef95ab0e0625b8e49dfe96d1526ecbdab5ee08be26543e5b
2026-08-27,2026-08-27,p295:e04,295,TN447377,phíipi-phíipi Zwitschern eines Sperlings.,736.,Zwitschern eines Sperlings,chirping of a sparrow,phíipi-phíipi,,,installed_form,phíipi-phíipi,,degener-shina2008:p295:e04,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 4]",eee725d09a2086c4fea5278f9491c4e2d587a30f161c0a67fec0d5eb37a3434c
2026-08-27,2026-08-27,p295:e05,295,TN447377,"phiroón d- kreisen, sich im Kreis bewegen.","738, 767.4.","kreisen, sich im Kreis bewegen","circle, move in a circle",phiroón d-,,,installed_form,phiroón d-,,degener-shina2008:p295:e05,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 5]",b32de4323154f05f15d7fdf9976db8d06bfce32da081c2eacadb03cd6b9162bd
2026-08-27,2026-08-27,p295:e06,295,TN447377,"phírpiṭ Hirse, Hirseart. [Bur. phirpíṭ].",502.,"Hirse, Hirseart","millet, a kind of millet",phírpiṭ,,,installed_form,phírpiṭ,,degener-shina2008:p295:e06,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 6]",ebd4705eea2e09ed07a82112ccbb97d8ad157b6bca3a216de3238eaab2e39a2c
2026-08-27,2026-08-27,p295:e07,295,TN447377,"phíčo m. Schulter. [T. 13839, Atlas 51. -č- < *sphikya?].",Loci-pl phíčoǰ 656.1.,Schulter,shoulder,phíčo,m.,13839,installed_form,phíčo,13839,degener-shina2008:p295:e07,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 7]",4b07270275015a44ced0135ec03ba2b6819e1a8913f3a8677a7eb82a53aaa743
2026-08-27,2026-08-27,p295:e08,295,TN447377,"phóopuṣ m. Blase (auf der Hand), Beule. [vgl. Bur. phóqunas?, Bur.-Yasin pho Beule?].","333, 422.","Blase (auf der Hand), Beule","blister (on the hand), bump",phóopuṣ,m.,,installed_form,phóopuṣ,,degener-shina2008:p295:e08,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 8]",7ae2d71416ab9564d02549d1fb0b35e90e92e4580c9a5d8276aa0467f3062bca
2026-08-27,2026-08-27,p295:e09,295,TN447377,"phoṭ m. Schale (Zwiebel, Ei, Walnuss). [Bur. poṭ, Buddruss 1996, 48].",pl phoṭí 624.,"Schale (Zwiebel, Ei, Walnuss)","shell, peel (of onion, egg, walnut)",phoṭ,m.,,installed_form,phoṭ,,degener-shina2008:p295:e09,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 9]",04b0432b48e3f953522aa4af3f0efaa352072720462d2071fb5489a669b94385
2026-08-27,2026-08-27,p295:e10,295,TN447377,phúu Atem.,252.,Atem,breath,phúu,,,installed_form,phúu,,degener-shina2008:p295:e10,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 10]",3e68cf3974b70d5b1f3f094e42d79430846d95828bbed3bc0e6da50bf2913b8b
2026-08-27,2026-08-27,p295:e11,295,TN447377,"phúu th- pusten, blasen. [T. 9101, Bur. phu ét-].","619, 623, 666.","pusten, blasen","puff, blow",phúu th-,,9101,installed_form,phúu th-,9101,degener-shina2008:p295:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 11]",4b9175e759591517ba35bbf536e68865e61bad96aeda4d10b5bcddb659567632
2026-08-27,2026-08-27,p295:e12,295,TN447377,phuċ m. Tau. [Bur. phunċ].,686.,Tau,dew,phuċ,m.,,installed_form,phuċ,,degener-shina2008:p295:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 12]",88215557dac02dad45079d3941e5996ebc4693adad216bd7f34eddb634d84624
2026-08-27,2026-08-27,p295:e13,295,TN447377,"phú~e m. (pl) Schnurrbart. [T. 9083, Bur. phúṅi, Atlas 91].","313, 321.",Schnurrbart,moustache,phú~e,m. | (pl),9083,installed_form,phú~e,9083,degener-shina2008:p295:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 13]",beccc44f0cc81d7145412096cf278c7cd8ac986c8545d3af8423cf7c2b6e5872
2026-08-27,2026-08-27,p295:e14,295,TN447377,"phuk m. Trachom; Krümel, Stückchen. [Bur. phuk Stückchen, Körnchen].",685.,"Trachom; Krümel, Stückchen","trachoma; crumb, small piece",phuk,m.,,installed_form,phuk,,degener-shina2008:p295:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 14]",f8540f164691e4e940e75af9be904a208946063689fa8901695035575757f8f5
2026-08-27,2026-08-27,p295:e15,295,TN447377,phuk b- itr. platzen.,640.,platzen,burst,phuk b-,itr.,,installed_form,phuk b-,,degener-shina2008:p295:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 15]",ca83d6a1085416978008187aca8634cac10c22c5f372075064f225c115c6d92e
2026-08-27,2026-08-27,p295:e16,295,TN447377,"phunár fem. Blume, Blüte. [T. 13846; Ikoh phuṇḍr´ū].","228, 701.","Blume, Blüte","flower, blossom",phunár,fem.,13846,installed_form,phunár,13846,degener-shina2008:p295:e16,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 16]",62bb61dc8a47b6eee97f25f910af107d5b2bb5039a74d4dc3e7517d12f9a0efa
2026-08-27,2026-08-27,p295:e17,295,TN447377,phuniǰ- itr. blühen.,Fut 3s phuniíǰei 686.,blühen,bloom,phuniǰ-,itr.,,installed_form,phuniǰ-,,degener-shina2008:p295:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 17]",bcc1b9bb17a953532c359f6eb6bb523d43a36bcf17a61ebbe481e71027d1784b
2026-08-27,2026-08-27,p295:e18,295,TN447377,phupúṣ m. Feuerstelle mit zwei Steinen. [Bur. phu Feuer + ?].,"Gen-s phupúṣei 677. Abl-s phupúṣeǰo 626. Locii-s phupúṣer 190, 627, 629, 630.",Feuerstelle mit zwei Steinen,fireplace with two stones,phupúṣ,m.,,installed_form,phupúṣ,,degener-shina2008:p295:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 18]",111cb80f00ded273d8d8651e845a5ad6b6e38d7d711e7a5c646c7b7aa0ef93f6
2026-08-27,2026-08-27,p295:e19,295,TN447377,"phurċeṭ- trans. hin- und herwenden, aufscharren, stochern in.",Kond phurċeṭegóo-t 628.,"hin- und herwenden, aufscharren, stochern in","turn back and forth, scratch up, poke around in",phurċeṭ-,trans.,,installed_form,phurċeṭ-,,degener-shina2008:p295:e19,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 19]",f489202d29f5d655c1ee15c1461135d0777e9976b97f98c7ed6ba9f7be00abc7
2026-08-27,2026-08-27,p295:e20,295,TN447377,"phurúu Schilf, Binsen. [= Bur., Ikoh phurū´].","Gen-s phurúuwei 761, 766.1. Loci-s phurúweǰ 535.","Schilf, Binsen","reed, rushes",phurúu,,,installed_form,phurúu,,degener-shina2008:p295:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 20]",2555549d1dc442ef45e77135d148db1c1d45078d0749314ace2e1523d498204d
2026-08-27,2026-08-27,p295:e21,295,TN447377,phuru- herumfuchteln. [Bur. phur ét- mit etwas fuchtelnd tanzen].,Inf phuruwoóiky 620.,herumfuchteln,wave about,phuru-,,,installed_form,phuru-,,degener-shina2008:p295:e21,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 21]",732c2d829b7e8d386e7e3b37481ede3ba5a7155e00c07626b5bf19a29f53daf5
2026-08-27,2026-08-27,p295:e22,295,TN447377,phurúkus Spindelscheibe. [Bur. = Behälter für gesponnene und gereinigte Wolle].,17.,Spindelscheibe,spindle whorl,phurúkus,,,installed_form,phurúkus,,degener-shina2008:p295:e22,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 22]",0808ceb28e41b34eedeea34cffaa0dcbd95a6275ca44b259ee7ca53ef5e3c84c
2026-08-27,2026-08-27,p295:e23,295,TN447377,"phutáṣo m. angekohltes, halbverbranntes Holz. [Ikoh phutā´ṣ burning wood (big pieces)].",514.,"angekohltes, halbverbranntes Holz","charred, half-burnt wood",phutáṣo,m.,,installed_form,phutáṣo,,degener-shina2008:p295:e23,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 23]",4569040cdba8ca67f56924f8982aad3a92ff6f64c88be08608ef599307085587
2026-08-27,2026-08-27,p295:e24,295,TN447377,"phuṭ adv. dem Anschein nach. [Shina/ Bur phuṭ Öffnen der Augen, Blick].",230.,dem Anschein nach,"apparently, to all appearances",phuṭ,adv.,,installed_form,phuṭ,,degener-shina2008:p295:e24,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 24]",9e2dfa39a6a999a760f2855d2076d2c966a9d813652cca3a3ec503b8c41eed44
2026-08-27,2026-08-27,p295:e25,295,TN447377,"phuṭ- trans. brechen, zerbrechen. [T. 13845, Berger 1961, 60].","Inf phuṭoóiky 640. Prät 3sm phuṭeégu 403, 683, 770; 3sf phuṭeégi 538; 3pl phuṭeégye 600. pp Dat-s phuṭíitakeṭ 493.","brechen, zerbrechen","break, shatter",phuṭ-,trans.,13845,installed_form,phuṭ-,13845,degener-shina2008:p295:e25,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 295, glossary entry 25]",a8a7f32b40efe66e05a8e2f62b807382023ddb782ed415b27fd9373619db9098
2026-08-27,2026-08-27,p296:e01,296,TN447377,"phuṭ- itr. brechen, gebrochen werden.","Präs 3sf phúṭin 675, 711. Fut 3s phuṭéi 353. Opt phúṭot 419. Prät 3sm phuṭiílu-t 636; 3sf phuṭíli, phuṭiíli 392, 705.","brechen, gebrochen werden","break, be broken",phuṭ-,itr.,,installed_form,phuṭ-,,degener-shina2008:p296:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 1]",ac5e8affbe4a52a99391b2d3cee0c9bd9a2425ab5da8ad898b3686b8149fd44c
2026-08-27,2026-08-27,p296:e02,296,TN447377,"phuṭiǰ- itr. (pass. von phuṭ- brechen) zerbrochen werden, bersten.",Abs phuṭiǰií 747.,"(pass. von phuṭ- brechen) zerbrochen werden, bersten","be broken, burst",phuṭiǰ-,itr.,,installed_form,phuṭiǰ-,,degener-shina2008:p296:e02,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 2]",89267a688960484c2d4594561c035ab282dff243e920ad0a1c50b38de466fa41
2026-08-27,2026-08-27,p296:e03,296,TN447377,phyéelo m. Schulter. [T. 13839].,702.,Schulter,shoulder,phyéelo,m.,13839,installed_form,phyéelo,13839,degener-shina2008:p296:e03,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 3]",7131e169b31cba6a0d54cf5fe08ac7a36836ab3db6e07981bf0692b4b41ddce8
2026-08-27,2026-08-27,p296:e04,296,TN447377,phyu-phyú th- streuen.,690.,streuen,scatter,phyu-phyú th-,,,installed_form,phyu-phyú th-,,degener-shina2008:p296:e04,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 4]",a4d8a11b40692f8e3627daefaecf5b359fa5e27b67c71f7fd379f9afc360861c
2026-08-27,2026-08-27,p296:e05,296,TN447377,qábur fem. Grab. [← Ar.-Ur. qabr].,Dat-s qábureṭ 593.,Grab,grave,qábur,fem.,,installed_form,qábur,,degener-shina2008:p296:e05,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 5]",26272f430818b5157218e259aad73a873e9c906615e26fae6026dd2a66ad7d14
2026-08-27,2026-08-27,p296:e06,296,TN447377,"qulát fem. Erbse. [""gelehrte"" Aussprache, Shina/ Bur. kulát, zu T. 3335].",535.,Erbse,pea,qulát,fem.,,installed_form,qulát,,degener-shina2008:p296:e06,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 6]",ec7ef1b509981edb6b99cf4dd3d2e439706147251131670822af6b4253433716
2026-08-27,2026-08-27,p296:e07,296,TN447377,r- itr. weinen. [T. 10840].,Inf roóiky 261; Inf Abl-s roóikyeǰo 430. Fut 3s rei 603. Opt róot 419. Vb.nom. Dat-s roósaŋeṭ 337. Prät 1sm roólus 338. Perf 3pl roólen 477.,weinen,weep,r-,itr.,10840,installed_form,r-,10840,degener-shina2008:p296:e07,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 7]",4fd64e119d5dd4730ccbb803cd7783ce0802c7dae67ff50018acb34a413d96d7
2026-08-27,2026-08-27,p296:e08,296,TN447377,"ra- trans. sagen (Stämme r-, ra-, ray-). [T. 10620].","Präs 3sm ráan 656.2; 3sf ráain 759.2; 3pl ráanen 586, 588.4, 608, 613, 656.4, 715.1, 740, 756, 768, 769, 779, 785, 786. Imperf 3sm ráas 767.2. Abs reéi 763. pp-sm ríituk, rítuk 260; rayíituk einer, der gesagt hat 498.","sagen (Stämme r-, ra-, ray-)",say,ra-,trans.,10620,installed_form,ra-,10620,degener-shina2008:p296:e08,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 8]",a5e8cd2c496bbdd1fb793843275f4f951141b72a8833af7e53881f0df1c6a982
2026-08-27,2026-08-27,p296:e09,296,TN447377,ráa m. König. [T. 10679]. Vgl. raǰaá.,"152, 153, 154, 157, 474, 579. Gen-s ráai 156. Dat-s ráaṭ 474. Gen-pl raǰóo, raǰoó 155.",König. Vgl. raǰaá,king,ráa,m.,10679,installed_form,ráa,10679,degener-shina2008:p296:e09,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 9]",4bf7f39c5a3d8aea7164c731ecc0d2145f4ce4a8d34605f51c951375efab563f
2026-08-27,2026-08-27,p296:e10,296,TN447377,"rac̣h- trans. bewachen, schützen. [T. 10547].",Inf Obl-s rac̣hoóikye 710. Präs 3sm rác̣hen 603. Abs rac̣hií 513. pp-sm rac̣híituk 157.,"bewachen, schützen","guard, protect",rac̣h-,trans.,10547,installed_form,rac̣h-,10547,degener-shina2008:p296:e10,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 10]",cd79910abad2c60b45387ba0123a810ce272e203685d343d0e7c1ea5449d7353
2026-08-27,2026-08-27,p296:e11,296,TN447377,ráfal m. Gewehr. [← Englisch-Ur. rifle].,57.,Gewehr,rifle,ráfal,m.,,installed_form,ráfal,,degener-shina2008:p296:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 11]",7d96d8a2c638a60c127a0d1e089616b1ab354f09f60fe115bfbdf19a44873ca1
2026-08-27,2026-08-27,p296:e12,296,TN447377,"ragóoṭo adj. m. krank, Kranker. [Bur. rugóoṭo, T. 10759-60 (Berger)].","700. Erg-s ragóoṭus 683. Gen-s ragóoṭei 698. Dat-s ragóoṭeṭ 673, 699, 701.","krank, Kranker","sick, sick person",ragóoṭo,adj. | m.,,installed_form,ragóoṭo,,degener-shina2008:p296:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 12]",3e801a620880a9ba0a69a01fd01bc55dcd0f211c3c01b9b9a2003ba26cab9359
2026-08-27,2026-08-27,p296:e13,296,TN447377,ragoṭyaár fem. Krankheit.,"738, 777. pl ragoṭyari 655.",Krankheit,illness,ragoṭyaár,fem.,,installed_form,ragoṭyaár,,degener-shina2008:p296:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 13]",ccbd5cf4c9baa0b65664fb0ea49c13d2f94caa211cf230b5fe1051508105a279
2026-08-27,2026-08-27,p296:e14,296,TN447377,rahmát Barmherzigkeit. [← Ar.-Ur. rahmat].,Gen-s rahmatéi 724.,Barmherzigkeit,mercy,rahmát,,,installed_form,rahmát,,degener-shina2008:p296:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 296, glossary entry 14]",c8f03350fcdf0776b6fc6ef2445405fc7755d7753c04a44ce0fa8b7fd8cda3ff
