Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,List,Role,Existing_SSNP_Dialect,Source_Cell,Verified_Cell,Similarity_Groups,Expanded_Forms,Record_Type,Review_Method,Review_Status,Confidence,Status,Reason,Language_ID,Dialect_ID,Citation,Installed_Count,Entry_Keys
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,120,173,these (in hand),CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  je / 3  jo,1  je / 3  jo,1 | 3,je | jo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,121,173,these (in hand),UDH,Udhampur/J&K,new Indian target,,1  je,1  je,1,je,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list UDH]",1,sileasterngujari2023:p070:i173:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,122,173,these (in hand),JAM,Jammu/J&K,new Indian target,,1  i,1  i,1,i,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list JAM]",1,sileasterngujari2023:p070:i173:JAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,123,173,these (in hand),CHA,Chamba/H.P.,new Indian target,,1  je / 2  ɪt,1  je / 2  ɪt,1 | 2,je | ɪt,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list CHA]",2,sileasterngujari2023:p070:i173:CHA:a1 | sileasterngujari2023:p070:i173:CHA:a2
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,124,173,these (in hand),RAM,Rampur/H.P.,new Indian target,,1  je,1  je,1,je,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list RAM]",1,sileasterngujari2023:p070:i173:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,125,173,these (in hand),NAL,Nalagarh/H.P.,new Indian target,,1  je,1  je,1,je,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list NAL]",1,sileasterngujari2023:p070:i173:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,126,173,these (in hand),DEH,Dehradun/U.P.,new Indian target,,1  e,1  e,1,e,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list DEH]",1,sileasterngujari2023:p070:i173:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,127,173,these (in hand),KOT,Kotdwara/U.P.,new Indian target,,1  e,1  e,1,e,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list KOT]",1,sileasterngujari2023:p070:i173:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,128,173,these (in hand),HAL,Haldwani/U.P.,new Indian target,,1  e,1  e,1,e,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 173, list HAL]",1,sileasterngujari2023:p070:i173:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,132,174,those (distant),URD,Urdu,Urdu control,,2  wo,2  wo,2,wo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,133,174,those (distant),CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  wẽ,1  wẽ,1,wẽ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,134,174,those (distant),SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,3  jo,3  jo,3,jo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,135,174,those (distant),GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,1  wi / 2  wu,1  wi / 2  wu,1 | 2,wi | wu,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,136,174,those (distant),KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  we / 2  wo,1  we / 2  wo,1 | 2,we | wo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,137,174,those (distant),NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  we / 2  o,1  we / 2  o,1 | 2,we | o,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,138,174,those (distant),CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  ʋe / 2  ʋo,1  ʋe / 2  ʋo,1 | 2,ʋe | ʋo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,139,174,those (distant),UDH,Udhampur/J&K,new Indian target,,1  ʋe,1  ʋe,1,ʋe,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list UDH]",1,sileasterngujari2023:p070:i174:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,140,174,those (distant),JAM,Jammu/J&K,new Indian target,,1  ʋi,1  ʋi,1,ʋi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list JAM]",1,sileasterngujari2023:p070:i174:JAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,141,174,those (distant),CHA,Chamba/H.P.,new Indian target,,1  ʋe / 2  ʋo,1  ʋe / 2  ʋo,1 | 2,ʋe | ʋo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list CHA]",2,sileasterngujari2023:p070:i174:CHA:a1 | sileasterngujari2023:p070:i174:CHA:a2
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,142,174,those (distant),RAM,Rampur/H.P.,new Indian target,,1  ʋe,1  ʋe,1,ʋe,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list RAM]",1,sileasterngujari2023:p070:i174:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,143,174,those (distant),NAL,Nalagarh/H.P.,new Indian target,,2  o,2  o,2,o,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list NAL]",1,sileasterngujari2023:p070:i174:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,144,174,those (distant),DEH,Dehradun/U.P.,new Indian target,,1  oʋe,1  oʋe,1,oʋe,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list DEH]",1,sileasterngujari2023:p070:i174:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,145,174,those (distant),KOT,Kotdwara/U.P.,new Indian target,,1  oʋe,1  oʋe,1,oʋe,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list KOT]",1,sileasterngujari2023:p070:i174:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,70,62,146,174,those (distant),HAL,Haldwani/U.P.,new Indian target,,1  ʋi,1  ʋi,1,ʋi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 70, printed p. 62, item 174, list HAL]",1,sileasterngujari2023:p070:i174:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,25,175,same (like),URD,Urdu,Urdu control,,2  bʌɾɑbʌɾ / 8  ek hi,2  bʌɾɑbʌɾ / 8  ek hi,2 | 8,bʌɾɑbʌɾ | ek hi,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,26,175,same (like),CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,5  ɛk rʌŋg / 6  ɛk ʃɑn,5  ɛk rʌŋg / 6  ɛk ʃɑn,5 | 6,ɛk rʌŋg | ɛk ʃɑn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,27,175,same (like),SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,2  bʌɾɑbʌɾ,2  bʌɾɑbʌɾ,2,bʌɾɑbʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,28,175,same (like),GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,2 bʌɾɑbʌɾ/6 ɛk ʃɑn/7 ɛk ʃe,2 bʌɾɑbʌɾ/6 ɛk ʃɑn/7 ɛk ʃe,2 | 6 | 7,bʌɾɑbʌɾ | ɛk ʃɑn | ɛk ʃe,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,29,175,same (like),KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,2  bʌɾɑbʊɾ,2  bʌɾɑbʊɾ,2,bʌɾɑbʊɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,30,175,same (like),NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,4  ɛkh tʃio,4  ɛkh tʃio,4,ɛkh tʃio,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,31,175,same (like),CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,3  ɛk dʒɛso / 4  ɛk tʃiz,3  ɛk dʒɛso / 4  ɛk tʃiz,3 | 4,ɛk dʒɛso | ɛk tʃiz,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,32,175,same (like),UDH,Udhampur/J&K,new Indian target,,1  puɾɑ,1  puɾɑ,1,puɾɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list UDH]",1,sileasterngujari2023:p071:i175:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,33,175,same (like),JAM,Jammu/J&K,new Indian target,,2  bʌɾʌbʌɾ / 3  ekːo dʒɛsɑ,2  bʌɾʌbʌɾ / 3  ekːo dʒɛsɑ,2 | 3,bʌɾʌbʌɾ | ekːo dʒɛsɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list JAM]",2,sileasterngujari2023:p071:i175:JAM:a1 | sileasterngujari2023:p071:i175:JAM:a2
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,34,175,same (like),CHA,Chamba/H.P.,new Indian target,,2  bʌɾɑbʌɾ,2  bʌɾɑbʌɾ,2,bʌɾɑbʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list CHA]",1,sileasterngujari2023:p071:i175:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,35,175,same (like),RAM,Rampur/H.P.,new Indian target,,2  bʌɾʌbʌɾ,2  bʌɾʌbʌɾ,2,bʌɾʌbʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list RAM]",1,sileasterngujari2023:p071:i175:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,36,175,same (like),NAL,Nalagarh/H.P.,new Indian target,,2  bʌɾubʌɾ,2  bʌɾubʌɾ,2,bʌɾubʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list NAL]",1,sileasterngujari2023:p071:i175:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,38,175,same (like),DEH,Dehradun/U.P.,new Indian target,,2  bʌɾɑbʌɾ / 3  ekːo dʒɛsɑ,2  bʌɾɑbʌɾ / 3  ekːo dʒɛsɑ,2 | 3,bʌɾɑbʌɾ | ekːo dʒɛsɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list DEH]",2,sileasterngujari2023:p071:i175:DEH:a1 | sileasterngujari2023:p071:i175:DEH:a2
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,39,175,same (like),KOT,Kotdwara/U.P.,new Indian target,,2  bʌɾɑbʌɾ,2  bʌɾɑbʌɾ,2,bʌɾɑbʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list KOT]",1,sileasterngujari2023:p071:i175:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,40,175,same (like),HAL,Haldwani/U.P.,new Indian target,,2  bʌɾɑbʌɾ,2  bʌɾɑbʌɾ,2,bʌɾɑbʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 175, list HAL]",1,sileasterngujari2023:p071:i175:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,44,176,different (other),URD,Urdu,Urdu control,,9  mʊxtʌlɪf,9  mʊxtʌlɪf,9,mʊxtʌlɪf,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,45,176,different (other),CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,7  mosɑɾɑ / 8  tʃudɑ tʃudɑ,7  mosɑɾɑ / 8  tʃudɑ tʃudɑ,7 | 8,mosɑɾɑ | tʃudɑ tʃudɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,46,176,different (other),SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,5  dʒɪn dʒɪnʌ,5  dʒɪn dʒɪnʌ,5,dʒɪn dʒɪnʌ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,47,176,different (other),GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,6  ɑlʌg ɑlʌg,6  ɑlʌg ɑlʌg,6,ɑlʌg ɑlʌg,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,48,176,different (other),KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,9  mɑxtɑlɪf,9  mɑxtɑlɪf,9,mɑxtɑlɪf,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,49,176,different (other),NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  kʌni kʌni / 9  moxtalɪf,1  kʌni kʌni / 9  moxtalɪf,1 | 9,kʌni kʌni | moxtalɪf,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,50,176,different (other),CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  kʌni kʌni / 6  ɑlʌg ɑlʌg,1  kʌni kʌni / 6  ɑlʌg ɑlʌg,1 | 6,kʌni kʌni | ɑlʌg ɑlʌg,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,51,176,different (other),UDH,Udhampur/J&K,new Indian target,,1  kʌno kʌno,1  kʌno kʌno,1,kʌno kʌno,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list UDH]",1,sileasterngujari2023:p071:i176:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,52,176,different (other),JAM,Jammu/J&K,new Indian target,,4  bʌkhɾɑ bʌkhɾɑ / 10  fʌɾək,4  bʌkhɾɑ bʌkhɾɑ / 10  fʌɾək,4 | 10,bʌkhɾɑ bʌkhɾɑ | fʌɾək,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list JAM]",2,sileasterngujari2023:p071:i176:JAM:a1 | sileasterngujari2023:p071:i176:JAM:a2
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,53,176,different (other),CHA,Chamba/H.P.,new Indian target,,4  bʌxʌɾɑ bʌxʌɾɑ,4  bʌxʌɾɑ bʌxʌɾɑ,4,bʌxʌɾɑ bʌxʌɾɑ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list CHA]",1,sileasterngujari2023:p071:i176:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,54,176,different (other),RAM,Rampur/H.P.,new Indian target,,10 phʌɾək,10 phʌɾək,10,phʌɾək,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list RAM]",1,sileasterngujari2023:p071:i176:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,71,63,55,176,different (other),NAL,Nalagarh/H.P.,new Indian target,,2  eklo / 3 kʌnɑɾe kʌnɑɾe / 10 fʌɾək,2  eklo / 3 kʌnɑɾe kʌnɑɾe / 10 fʌɾək,2 | 3 | 10,eklo | kʌnɑɾe kʌnɑɾe | fʌɾək,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 71, printed p. 63, item 176, list NAL]",3,sileasterngujari2023:p071:i176:NAL:a1 | sileasterngujari2023:p071:i176:NAL:a2 | sileasterngujari2023:p071:i176:NAL:a3
