Status,Entry_Key,Printed_Page,Column,Source_Label,Raw_OCR_Label,Raw_OCR_Block,Form,Gloss,POS,Loan,Uncertain
ocr_unreviewed,mundlay1996:1235,35,2,1235,1235,otti (V) ‘to pull out’.,otti,to pull out,V,no,no
ocr_unreviewed,mundlay1996:1236,35,2,1236,1236,"owāri (N) ‘son’s wife, younger brother's wife’, cf. H. bouhañ.",owāri,son,N,no,no
ocr_unreviewed,mundlay1996:1237,35,2,1237,L1237,"oyjā (VN) ‘load; to carry a loaď’, cf. K. oyja.",oyjā,load; to carry a loaď,VN,yes,no
ocr_unreviewed,mundlay1996:1238,35,2,1238,1238,oyni! (V) ‘to weed’.,oyni!,to weed,V,no,no
ocr_unreviewed,mundlay1996:1239,35,2,1239,1239,oyni? (V) ‘to beg’. (Not alphabetically ordered) additional -o- words (in another dialect).,oyni?,to beg,V,no,no
ocr_unreviewed,mundlay1996:1240,35,2,1240,L1240,"worāri (N) ‘wedding guest’, cf. M. worari.",worāri,wedding guest,N,yes,no
ocr_unreviewed,mundlay1996:1241,35,2,1241,1241,worāri pakkā (N) ‘engagement’.,worāri pakkā,engagement,N,no,no
ocr_unreviewed,mundlay1996:1242,35,2,1242,1242,wortāy (V) ‘to arrive’.,wortāy,to arrive,V,no,no
ocr_unreviewed,mundlay1996:1243,35,2,1243,1243,wonci (V) ‘to beg’.,wonci,to beg,V,no,no
ocr_unreviewed,mundlay1996:1244,35,2,1244,1244,wokki (V) ‘to arrange’.,wokki,to arrange,V,no,no
ocr_unreviewed,mundlay1996:1245,35,2,1245,1245,wodi (N) ‘carpenter’.,wodi,carpenter,N,no,no
ocr_unreviewed,mundlay1996:1246,35,2,1246,L1246,"wos (N) ‘dew’, cf. H. os.",wos,dew,N,yes,no
ocr_unreviewed,mundlay1996:1247,35,2,1247,1247,"wot (N) ‘vote’, cf. H. vot.",wot,vote,N,no,no
ocr_unreviewed,mundlay1996:1248,35,2,1248,1248,wondor (N} ‘biceps’.,wondor,biceps,N,no,no
ocr_unreviewed,mundlay1996:1249,36,1,1249,1249,pádā (V) ‘to kill’.,pádā,to kill,V,no,no
ocr_unreviewed,mundlay1996:1250,36,1,1250,1250,págo (N) ‘tail.,págo,,N,no,no
ocr_unreviewed,mundlay1996:1251,36,1,1251,ŁL1251,"pagri (N) ‘head turban’, cf. M. pugdi.",pagri,head turban,N,yes,no
ocr_unreviewed,mundlay1996:1252,36,1,1252,ŁL1252,"pahād (N) ‘mountain’, cf. H. pahad.",pahād,mountain,N,yes,no
ocr_unreviewed,mundlay1996:1253,36,1,1253,L1253,"pāhuncāri (NV) ‘welcome’, cf M. pahuncar.",pāhuncāri,welcome,NV,yes,no
ocr_unreviewed,mundlay1996:1254,36,1,1254,L1254,"pāhun (V) ‘to be a guest, cf. M. pahuna.",pāhun,,V,yes,no
ocr_unreviewed,mundlay1996:1255,36,1,1255,1255,pāylu (N) ‘young parrot’.,pāylu,young parrot,N,no,no
ocr_unreviewed,mundlay1996:1256,36,1,1256,L1256,"pakkā (Adj) ‘definite’, cf. H. pakka.",pakkā,definite,Adj,yes,no
ocr_unreviewed,mundlay1996:1257,36,1,1257,1257,pākin (N) ‘her (OSk).,pākin,,N,no,no
ocr_unreviewed,mundlay1996:1258,36,1,1258,1258,pakhorā (N) ‘upper arm’.,pakhorā,upper arm,N,no,no
ocr_unreviewed,mundlay1996:1259,36,1,1259,?1259,pakhorāko khoddo-khoddo (NC) ‘armpit’.,pakhorāko khoddo-khoddo,armpit,NC,no,yes
ocr_unreviewed,mundlay1996:1260,36,1,1260,?1260,pakhoroko dandi (N) ‘forearm’.,pakhoroko dandi,forearm,N,no,yes
ocr_unreviewed,mundlay1996:1261,36,1,1261,?1261,pakhorā attu (V) ‘to stretch oneself.,pakhorā attu,,V,no,yes
ocr_unreviewed,mundlay1996:1262,36,1,1262,L1262,pākho (N) ‘wing’.,pākho,wing,N,yes,no
ocr_unreviewed,mundlay1996:1263,36,1,1263,L1263,"pala! (N) ‘leaves ofa tree’, cf. M. pala.",pala!,leaves ofa tree,N,yes,no
ocr_unreviewed,mundlay1996:1264,36,1,1264,L1264,palaz (N) ‘shop in the weekly market’.,palaz,shop in the weekly market,N,yes,no
ocr_unreviewed,mundlay1996:1265,36,1,1265,L1265,pān (N) ‘betel leaf.,pān,,N,yes,no
ocr_unreviewed,mundlay1996:1266,36,1,1266,L1266,"pānco (N) *village elder(sy , cf. M. panca.",pānco,,N,yes,no
ocr_unreviewed,mundlay1996:1267,36,1,1267,L1267,"pāndo (V) ‘to cross over’, cf. M. phandne.",pāndo,to cross over,V,yes,no
ocr_unreviewed,mundlay1996:1268,36,1,1268,Ł1268,panc (num) ‘five’.,panc,five,num,yes,no
ocr_unreviewed,mundlay1996:1269,36,1,1269,Ł1269,pānder cunā (N) ‘graveľ.,pānder cunā,,N,yes,no
ocr_unreviewed,mundlay1996:1270,36,1,1270,ŁL1270,pāndher (Adj) ‘white’.,pāndher,white,Adj,yes,no
ocr_unreviewed,mundlay1996:1271,36,1,1271,Ł1271,pankhā (N) ‘fan’.,pankhā,fan,N,yes,no
ocr_unreviewed,mundlay1996:1272,36,1,1272,L1272,"pāpi (Adj) ‘sinful, guilty’, cf. M. papi.",pāpi,"sinful, guilty",Adj,yes,no
ocr_unreviewed,mundlay1996:1273,36,1,1273,ŁL1273,"pár ‘everything’, cf. M. par.",pár,everything,,yes,no
ocr_unreviewed,mundlay1996:1274,36,1,1274,1274,"parãy (N) ‘river’, cf. konkani parhya.",parãy,river,N,no,no
ocr_unreviewed,mundlay1996:1275,36,1,1275,?1275,pasalā (Adj) ‘second; other’.,pasalā,second; other,Adj,no,yes
ocr_unreviewed,mundlay1996:1276,36,1,1276,1276,pachālk (V) ‘to itch’.,pachālk,to itch,V,no,no
ocr_unreviewed,mundlay1996:1277,36,1,1277,?1277,pasālā (N) ‘joint family paraphernalia’.,pasālā,joint family paraphernalia,N,no,yes
ocr_unreviewed,mundlay1996:1278,36,1,1278,1278,pátará (V) ‘to wait for someone’.,pátará,to wait for someone,V,no,no
ocr_unreviewed,mundlay1996:1279,36,1,1279,1279,pātā (V) ‘to attack’.,pātā,to attack,V,no,no
ocr_unreviewed,mundlay1996:1280,36,1,1280,Ł1280,"patār! (Adj - V) ‘thin’, cf. M. patal.",patār!,thin,Adj - V,yes,no
ocr_unreviewed,mundlay1996:1281,36,1,1281,1281,patār? (V) ‘to take clothes down from the line’.,patār?,to take clothes down from the line,V,no,no
ocr_unreviewed,mundlay1996:1282,36,1,1282,1282,pātāri (Adj) ‘dry’.,pātāri,dry,Adj,no,no
ocr_unreviewed,mundlay1996:1283,36,1,1283,1283,patār-kamāy (V) ‘to dry in the sun’.,patār-kamāy,to dry in the sun,V,no,no
ocr_unreviewed,mundlay1996:1284,36,1,1284,1284,"patāri boy (NC) ‘straw, dry grass’.",patāri boy,"straw, dry grass",NC,no,no
ocr_unreviewed,mundlay1996:1285,36,1,1285,L1285,patel (N) ‘chief.,patel,,N,yes,no
ocr_unreviewed,mundlay1996:1286,36,1,1286,L1286,"pateri (Adj) ‘thin; dilute’, cf. 1280.",pateri,thin; dilute,Adj,yes,no
ocr_unreviewed,mundlay1996:1287,36,1,1287,1287,pathā (Adj) ‘elder; old’.,pathā,elder; old,Adj,no,no
ocr_unreviewed,mundlay1996:1288,36,1,1288,1288,pathyā (N) ‘aged man’.,pathyā,aged man,N,no,no
ocr_unreviewed,mundlay1996:1289,36,1,1289,1289,"-pāti (PP) ‘inside’, e.g.,",-pāti,inside,PP,no,no
ocr_unreviewed,mundlay1996:1290,36,2,1290,1290,"páto (V) ‘to come, to approach’.",páto,"to come, to approach",V,no,no
ocr_unreviewed,mundlay1996:1291,36,2,1291,1291,páåto sāl ‘next year’.,páåto sāl,next year,,no,no
ocr_unreviewed,mundlay1996:1292,36,2,1292,1292,"patto (V)‘come’, see 1290.",patto,come,V,no,no
ocr_unreviewed,mundlay1996:1293,36,2,1293,L1293,"pāwi (N) ‘flute’, cf. M. pava, pawri.",pāwi,flute,N,yes,no
ocr_unreviewed,mundlay1996:1294,36,2,1294,L1294,pāwlyā (N) ‘flute player’.,pāwlyā,flute player,N,yes,no
ocr_unreviewed,mundlay1996:1295,36,2,1295,L1295,"pāwso (N) ‘shower of rain’, cf. M. paus.",pāwso,shower of rain,N,yes,no
ocr_unreviewed,mundlay1996:1296,36,2,1296,L1296,"pāyri (N) ‘step’, cf. M. payri.",pāyri,step,N,yes,no
ocr_unreviewed,mundlay1996:1297,36,2,1297,1297,pede (V} ‘to be in trouble; suffer’.,pede,to be in trouble; suffer,V,no,no
ocr_unreviewed,mundlay1996:1298,36,2,1298,1298,péjo (V) ‘to step ow.,péjo,,V,no,no
ocr_unreviewed,mundlay1996:1299,36,2,1299,1299,"pejāgo (V) ‘to elope’, e.g., itkel pejgi ‘the two eloped’.",pejāgo,to elope,V,no,no
ocr_unreviewed,mundlay1996:1300,36,2,1300,1300,pejāk-kāmāy (V} ‘to abduct’.,pejāk-kāmāy,to abduct,V,no,no
ocr_unreviewed,mundlay1996:1301,36,2,1301,1301,pejikoenkāmā (V) ‘to drive away (cattle).,pejikoenkāmā,,V,no,no
ocr_unreviewed,mundlay1996:1302,36,2,1302,1302,péku-jeré (V) ‘to hide in ambush’.,péku-jeré,to hide in ambush,V,no,no
ocr_unreviewed,mundlay1996:1303,36,2,1303,1303,péko (N) ‘cave’.,péko,cave,N,no,no
ocr_unreviewed,mundlay1996:1304,36,2,1304,1304,"pephryā (N) ‘saliva’, cf. M. phepre.",pephryā,saliva,N,no,no
ocr_unreviewed,mundlay1996:1305,36,2,1305,L1305,"péndģi)ri (N) ‘calf of the leg’, cf. M. pindri,",péndģi)ri,calf of the leg,N,yes,no
ocr_unreviewed,mundlay1996:1306,36,2,1306,1306,pyen (N) ‘head’.,pyen,head,N,no,no
ocr_unreviewed,mundlay1996:1307,36,2,1307,L1307,pensil (N) ‘pencil’.,pensil,pencil,N,yes,no
ocr_unreviewed,mundlay1996:1308,36,2,1308,1308,péráy (V) ‘to stay’.,péráy,to stay,V,no,no
ocr_unreviewed,mundlay1996:1309,36,2,1309,?1309,peri (N) ‘phalanx’.,peri,phalanx,N,no,yes
ocr_unreviewed,mundlay1996:1310,36,2,1310,1310,perto (V) ‘to squeeze’.,perto,to squeeze,V,no,no
ocr_unreviewed,mundlay1996:1311,36,2,1311,1311,pete (V} ‘to sit’.,pete,to sit,V,no,no
ocr_unreviewed,mundlay1996:1312,36,2,1312,1312,peté (V) ‘to alight from sky’.,peté,to alight from sky,V,no,no
ocr_unreviewed,mundlay1996:1313,36,2,1313,1313,petel see patel.,petel,,,no,no
ocr_unreviewed,mundlay1996:1314,36,2,1314,?1314,petek (V} ‘to break a thread’.,petek,to break a thread,V,no,yes
ocr_unreviewed,mundlay1996:1315,36,2,1315,1315,petekkāmā (V) ‘to tear clothes’.,petekkāmā,to tear clothes,V,no,no
ocr_unreviewed,mundlay1996:1316,36,2,1316,1316,péto see péte.,péto,,,no,no
ocr_unreviewed,mundlay1996:1317,36,2,1317,1317,petto (V) ‘wring’.,petto,wring,V,no,no
ocr_unreviewed,mundlay1996:1318,36,2,1318,1318,petekāmā (V) ‘to make to sit’.,petekāmā,to make to sit,V,no,no
ocr_unreviewed,mundlay1996:1319,36,2,1319,1319,pewrikere (N) ‘plantain’.,pewrikere,plantain,N,no,no
ocr_unreviewed,mundlay1996:1320,36,2,1320,?1320,pewñki ajni (V) ‘to vomit (bile).,pewñki ajni,,V,no,yes
ocr_unreviewed,mundlay1996:1321,36,2,1321,?1321,pyetako (Adj) ‘torn’.,pyetako,torn,Adj,no,yes
ocr_unreviewed,mundlay1996:1322,36,2,1322,1322,peyko peyko (N) ‘stalking gait’.,peyko peyko,stalking gait,N,no,no
ocr_unreviewed,mundlay1996:1323,36,2,1323,1323,piji bérto (N) ‘elder brother-in-law’.,piji bérto,elder brother-in-law,N,no,no
ocr_unreviewed,mundlay1996:1324,36,2,1324,Ł1324,pillāto (N) ‘plate’.,pillāto,plate,N,yes,no
ocr_unreviewed,mundlay1996:1325,36,2,1325,Ł1325,"pin (N) ‘hairpin’, cf. M. pin (through English).",pin,hairpin,N,yes,no
ocr_unreviewed,mundlay1996:1326,36,2,1326,1326,pindáå (V) ‘to jump’.,pindáå,to jump,V,no,no
ocr_unreviewed,mundlay1996:1327,36,2,1327,1327,pindiri gurohā (N) ‘shin’.,pindiri gurohā,shin,N,no,no
ocr_unreviewed,mundlay1996:1328,36,2,1328,1328,pirjo (N) ‘girl; daughter’.,pirjo,girl; daughter,N,no,no
ocr_unreviewed,mundlay1996:1329,36,2,1329,1329,pitrāki goyi (N) ‘lead bullet’.,pitrāki goyi,lead bullet,N,no,no
ocr_unreviewed,mundlay1996:1330,36,2,1330,1330,piu (N) ‘a bird locally called pawsa and said to be giving notice of rain’.,piu,a bird locally called pawsa and said to be giving notice of rain,N,no,no
ocr_unreviewed,mundlay1996:1331,36,2,1331,1331,"pivito (N) ‘hill, field’.",pivito,"hill, field",N,no,no
ocr_unreviewed,mundlay1996:1332,36,2,1332,?1332,piyāl (N) ‘spleen of a lamb’.,piyāl,spleen of a lamb,N,no,yes
ocr_unreviewed,mundlay1996:1333,36,2,1333,1333,piyē? (V) ‘to beckon’.,piyē?,to beckon,V,no,no
ocr_unreviewed,mundlay1996:1334,37,1,1334,L1334,piyeco (N) ‘key of a lamp’.,piyeco,key of a lamp,N,yes,no
ocr_unreviewed,mundlay1996:1335,37,1,1335,L1335,polkäã (N) ‘blouse’.,polkäã,blouse,N,yes,no
ocr_unreviewed,mundlay1996:1336,37,1,1336,1336,polor (V) ‘to exist’.,polor,to exist,V,no,no
ocr_unreviewed,mundlay1996:1337,37,1,1337,1337,pongā see narā pongā.,pongā,,,no,no
ocr_unreviewed,mundlay1996:1338,37,1,1338,1338,popä (N) ‘hole’.,popä,hole,N,no,no
ocr_unreviewed,mundlay1996:1339,37,1,1339,1339,-popāã see cón popa.,-popāã,,,no,no
ocr_unreviewed,mundlay1996:1340,37,1,1340,?L1340,"poppāti (Adj) ‘strong wind’, cf. phuphata.",poppāti,strong wind,Adj,yes,yes
ocr_unreviewed,mundlay1996:1341,37,1,1341,1341,poppá (V) ‘to bore a hole’.,poppá,to bore a hole,V,no,no
ocr_unreviewed,mundlay1996:1342,37,1,1342,1342,popo (N) ‘nipple’ (‘belly’ in another dialect).,popo,nipple,N,no,no
ocr_unreviewed,mundlay1996:1343,37,1,1343,1343,popo ér (V) ‘to suffer from dysentery or cholera’.,popo ér,to suffer from dysentery or cholera,V,no,no
ocr_unreviewed,mundlay1996:1344,37,1,1344,1344,"poporkā (Adj) ‘dirty’, -ka Korku suffix.",poporkā,dirty,Adj,no,no
ocr_unreviewed,mundlay1996:1345,37,1,1345,1345,poporā (Adj) ‘dark’.,poporā,dark,Adj,no,no
ocr_unreviewed,mundlay1996:1346,37,1,1346,1346,pori mānso (N) ‘male orphan’.,pori mānso,male orphan,N,no,no
ocr_unreviewed,mundlay1996:1347,37,1,1347,1347,pori pirjo (N) ‘male orphan’.,pori pirjo,male orphan,N,no,no
ocr_unreviewed,mundlay1996:1348,37,1,1348,L1348,"potā (N) ‘sack’, cf. M. pota.",potā,sack,N,yes,no
ocr_unreviewed,mundlay1996:1349,37,1,1349,L1349,"powrā (N) ‘bucket to draw water’, cf. Md. poyra.",powrā,bucket to draw water,N,yes,no
ocr_unreviewed,mundlay1996:1350,37,1,1350,?1350,"powāri (N) ‘conch’, cf. M. powli ‘coral’.",powāri,conch,N,no,yes
ocr_unreviewed,mundlay1996:1351,37,1,1351,1351,"poy (N) ‘bird’, (pl.) poyta.",poy,bird,N,no,no
ocr_unreviewed,mundlay1996:1352,37,1,1352,1352,"poye (N) ‘feather’, (pl.) poyeta.",poye,feather,N,no,no
ocr_unreviewed,mundlay1996:1353,37,1,1353,L1353,puch (V) ‘to wipe away’.,puch,to wipe away,V,yes,no
ocr_unreviewed,mundlay1996:1354,37,1,1354,1354,punam (N) ‘full-moon day’.,punam,full-moon day,N,no,no
ocr_unreviewed,mundlay1996:1355,37,1,1355,L12355,"pūnjā (V) ‘to make a heap’, cf. M. punjka ‘a heap, cluster’.",pūnjā,to make a heap,V,yes,no
ocr_unreviewed,mundlay1996:1356,37,1,1356,L1356,"punye (N), see 1354.",punye,,N,yes,no
ocr_unreviewed,mundlay1996:1357,37,1,1357,L1357,"puju (V) ‘worship’, cf. M. puja.",puju,worship,V,yes,no
ocr_unreviewed,mundlay1996:1358,37,1,1358,L1358,purā (Adj) ‘total’.,purā,total,Adj,yes,no
ocr_unreviewed,mundlay1996:1359,37,1,1359,L1359,purá (V) ‘to be complete’.,purá,to be complete,V,yes,no
ocr_unreviewed,mundlay1996:1360,37,1,1360,1360,púra (V) ‘to send’.,púra,to send,V,no,no
ocr_unreviewed,mundlay1996:1361,37,1,1361,1361,purlā sāl (NC) ‘last year’.,purlā sāl,last year,NC,no,no
ocr_unreviewed,mundlay1996:1362,37,1,1362,1362,púsi(V) ‘to erase’.,púsi,to erase,V,no,no
ocr_unreviewed,mundlay1996:1363,37,1,1363,1363,pusu (V) ‘to change money’.,pusu,to change money,V,no,no
ocr_unreviewed,mundlay1996:1364,37,1,1364,1364,pusuy (V) ‘to escape from pursuit’.,pusuy,to escape from pursuit,V,no,no
ocr_unreviewed,mundlay1996:1365,37,1,1365,1365,putá (V) ‘to be unfertile’.,putá,to be unfertile,V,no,no
ocr_unreviewed,mundlay1996:1366,37,1,1366,1366,puútā (V) ‘to bloom’.,puútā,to bloom,V,no,no
ocr_unreviewed,mundlay1996:1367,37,1,1367,1367,"putkiri-ja (N) ‘measles, chicken-pox’. ph",putkiri-ja,"measles, chicken-pox",N,no,no
ocr_unreviewed,mundlay1996:1368,37,1,1368,1368,phaddu-phaddu (V) ‘to splash water’.,phaddu-phaddu,to splash water,V,no,no
ocr_unreviewed,mundlay1996:1369,37,1,1369,1369,phāri-kāämāy (V) ‘to divide property’.,phāri-kāämāy,to divide property,V,no,no
ocr_unreviewed,mundlay1996:1370,37,1,1370,L1370,phārkati (N) ‘divorce’.,phārkati,divorce,N,yes,no
ocr_unreviewed,mundlay1996:1371,37,1,1371,L1371,pharsi (N) ‘tile on the floor’.,pharsi,tile on the floor,N,yes,no
ocr_unreviewed,mundlay1996:1372,37,1,1372,L1372,"phātako (N) ‘gate’, cf. M. phātak.",phātako,gate,N,yes,no
ocr_unreviewed,mundlay1996:1373,37,1,1373,L1373,"phāwra (N) ‘spade’, cf. M. phāvde.",phāwra,spade,N,yes,no
ocr_unreviewed,mundlay1996:1374,37,1,1374,L1374,phejer (N) ‘morning’.,phejer,morning,N,yes,no
ocr_unreviewed,mundlay1996:1375,37,1,1375,L1375,phellyā (N) ‘groundnut’.,phellyā,groundnut,N,yes,no
ocr_unreviewed,mundlay1996:1376,37,2,1376,1376,phendrā (N) ‘vine’.,phendrā,vine,N,no,no
ocr_unreviewed,mundlay1996:1377,37,2,1377,1377,phér (V) ‘to take a picture; draw’.,phér,to take a picture; draw,V,no,no
ocr_unreviewed,mundlay1996:1378,37,2,1378,1378,pherā (V) ‘to search’.,pherā,to search,V,no,no
ocr_unreviewed,mundlay1996:1379,37,2,1379,1379,pherātēňñ (dual noun) ‘hen and cock’.,pherātēňñ,hen and cock,dual noun,no,no
ocr_unreviewed,mundlay1996:1380,37,2,1380,1380,phernikā (dual noun) ‘cow and bull’.,phernikā,cow and bull,dual noun,no,no
ocr_unreviewed,mundlay1996:1381,37,2,1381,L1381,phetkā (N) ‘firecracker’.,phetkā,firecracker,N,yes,no
ocr_unreviewed,mundlay1996:1382,37,2,1382,11382,"phikā (Adj) ‘mild, pale’.",phikā,"mild, pale",Adj,no,no
ocr_unreviewed,mundlay1996:1383,37,2,1383,1383,"phikāy (V), see 1382, ‘to be pale’.",phikāy,to be pale,V,no,no
ocr_unreviewed,mundlay1996:1384,37,2,1384,1384,"phiki oyni (V) ‘to beg’, cf. M. bhik.",phiki oyni,to beg,V,no,no
ocr_unreviewed,mundlay1996:1385,37,2,1385,1385,phittākamāy (V) ‘change of seasons’.,phittākamāy,change of seasons,V,no,no
ocr_unreviewed,mundlay1996:1386,37,2,1386,L1386,phopsā (Adj) ‘soft’.,phopsā,soft,Adj,yes,no
ocr_unreviewed,mundlay1996:1387,37,2,1387,L1387,phór (NV) ‘fruit; to bear fruit’.,phór,fruit; to bear fruit,NV,yes,no
ocr_unreviewed,mundlay1996:1388,37,2,1388,L1388,photre (N) ‘chilies’.,photre,chilies,N,yes,no
ocr_unreviewed,mundlay1996:1389,37,2,1389,1389,phúl (NV) ‘flower; to blossom’.,phúl,flower; to blossom,NV,no,no
ocr_unreviewed,mundlay1996:1390,37,2,1390,1390,phul (N) ‘bridge’.,phul,bridge,N,no,no
ocr_unreviewed,mundlay1996:1391,37,2,1391,1391,phuntol-phuntol (N) ‘rattle (for babies}’.,phuntol-phuntol,rattle (for babies},N,no,no
ocr_unreviewed,mundlay1996:1392,37,2,1392,L1392,phutānā (N) ‘roasted horsegram’. r,phutānā,roasted horsegram,N,yes,no
ocr_unreviewed,mundlay1996:1393,37,2,1393,1393,rabān (N) ‘cold’.,rabān,cold,N,no,no
ocr_unreviewed,mundlay1996:1394,37,2,1394,1394,raccho (N) ‘honey; any juice’.,raccho,honey; any juice,N,no,no
ocr_unreviewed,mundlay1996:1395,37,2,1395,?1395,"rāggi (V) ‘to stand in a line’, cf. M. rap ‘queue’.",rāggi,to stand in a line,V,no,yes
ocr_unreviewed,mundlay1996:1396,37,2,1396,1396,rāgo (N) ‘Adam’s apple’.,rāgo,Adam,N,no,no
ocr_unreviewed,mundlay1996:1397,37,2,1397,1397,rakhom (V) ‘wait.,rakhom,,V,no,no
ocr_unreviewed,mundlay1996:1398,37,2,1398,L1398,"rām rām (N) ‘greetings’, cf. Md. ramram.",rām rām,greetings,N,yes,no
ocr_unreviewed,mundlay1996:1399,37,2,1399,L1399,"rānd (N) ‘prostitute’,",rānd,prostitute,N,yes,no
ocr_unreviewed,mundlay1996:1400,37,2,1400,L1400,"rāndā (V) ‘to cook’, cf. M. randhne.",rāndā,to cook,V,yes,no
ocr_unreviewed,mundlay1996:1401,37,2,1401,L1401,rangā (N) ‘color’.,rangā,color,N,yes,no
ocr_unreviewed,mundlay1996:1402,37,2,1402,1402,rangó (V) ‘to tum brown through over- cooking’.,rangó,to tum brown through over- cooking,V,no,no
ocr_unreviewed,mundlay1996:1403,37,2,1403,1403,rāngo-kāmāy (V) ‘to dye in color’.,rāngo-kāmāy,to dye in color,V,no,no
ocr_unreviewed,mundlay1996:1404,37,2,1404,1404,rāngitta (N} ‘molars’.,rāngitta,molars,N,no,no
ocr_unreviewed,mundlay1996:1405,37,2,1405,1405,"råon (N) ‘Ravan, a mythological demon of Hindus and a god of Nihals’.",råon,"Ravan, a mythological demon of Hindus and a god of Nihals",N,no,no
ocr_unreviewed,mundlay1996:1406,37,2,1406,1406,rāphid (V) ‘to blink’.,rāphid,to blink,V,no,no
ocr_unreviewed,mundlay1996:1407,37,2,1407,L1407,rāsto (V) ‘to blink’.,rāsto,to blink,V,yes,no
ocr_unreviewed,mundlay1996:1408,37,2,1408,1408,rāwanbí (V) ‘to die’.,rāwanbí,to die,V,no,no
ocr_unreviewed,mundlay1996:1409,37,2,1409,L1409,rãwa (N) ‘parrot’.,rãwa,parrot,N,yes,no
ocr_unreviewed,mundlay1996:1410,37,2,1410,1410,raymonyā (N) ‘a wild thorny bush’.,raymonyā,a wild thorny bush,N,no,no
ocr_unreviewed,mundlay1996:1411,37,2,1411,1411,re personalizer.,re,,,no,no
ocr_unreviewed,mundlay1996:1412,37,2,1412,1412,redigo (N) ‘radio; tape-recorder’.,redigo,radio; tape-recorder,N,no,no
ocr_unreviewed,mundlay1996:1413,37,2,1413,1413,rekki (V) ‘to crush’.,rekki,to crush,V,no,no
ocr_unreviewed,mundlay1996:1414,37,2,1414,1414,rewedi (Adj) ‘tight’.,rewedi,tight,Adj,no,no
ocr_unreviewed,mundlay1996:1415,37,2,1415,1415,ritáy (V) ‘to give birth’.,ritáy,to give birth,V,no,no
ocr_unreviewed,mundlay1996:1416,37,2,1416,1416,rithā (N) ‘soap nut.,rithā,,N,no,no
ocr_unreviewed,mundlay1996:1417,37,2,1417,1417,robān see raban.,robān,,,no,no
ocr_unreviewed,mundlay1996:1418,37,2,1418,L1418,rogā (N) ‘disease’.,rogā,disease,N,yes,no
ocr_unreviewed,mundlay1996:1419,38,1,1419,L1419,rogi (N) ‘diseased; sick man’.,rogi,diseased; sick man,N,yes,no
ocr_unreviewed,mundlay1996:1420,38,1,1420,L1420,rojoko ‘everyday’.,rojoko,everyday,,yes,no
ocr_unreviewed,mundlay1996:1421,38,1,1421,L1421,rojoka see 1420.,rojoka,,,yes,no
ocr_unreviewed,mundlay1996:1422,38,1,1422,1422,rangāyo see 1402.,rangāyo,,,no,no
ocr_unreviewed,mundlay1996:1423,38,1,1423,1423,rotā (Adj) ‘ripe’.,rotā,ripe,Adj,no,no
ocr_unreviewed,mundlay1996:1424,38,1,1424,L1424,"rupiya (N) ‘rupee’, cf. M. rupaya. s (š more often, occasionally s)",rupiya,rupee,N,yes,no
ocr_unreviewed,mundlay1996:1425,38,1,1425,1425,sa (num) ‘six’.,sa,six,num,no,no
ocr_unreviewed,mundlay1996:1426,38,1,1426,L1426,sababaki ‘because of.,sababaki,,,yes,no
ocr_unreviewed,mundlay1996:1427,38,1,1427,1427,sabu (NV) ‘soap’.,sabu,soap,NV,no,no
ocr_unreviewed,mundlay1996:1428,38,1,1428,L1428,saco (N) ‘breath’.,saco,breath,N,yes,no
ocr_unreviewed,mundlay1996:1429,38,1,1429,L1429,sacco (N) ‘true’.,sacco,true,N,yes,no
ocr_unreviewed,mundlay1996:1430,38,1,1430,L1430,sadbhai (N) ‘brother-in-law’.,sadbhai,brother-in-law,N,yes,no
ocr_unreviewed,mundlay1996:1431,38,1,1431,L1431,sadu (N) ‘medicine man’.,sadu,medicine man,N,yes,no
ocr_unreviewed,mundlay1996:1432,38,1,1432,L1432,sagai (N) ‘engagement’.,sagai,engagement,N,yes,no
ocr_unreviewed,mundlay1996:1433,38,1,1433,L1433,sagāy (N) ‘family (vert. extended)’.,sagāy,family (vert. extended),N,yes,no
ocr_unreviewed,mundlay1996:1434,38,1,1434,L1434,sagākkā (N) ‘descendants’.,sagākkā,descendants,N,yes,no
ocr_unreviewed,mundlay1996:1435,38,1,1435,L1435,sagarā ‘all ofit’.,sagarā,all ofit,,yes,no
ocr_unreviewed,mundlay1996:1436,38,1,1436,L1436,sajā (N and V) ‘true’.,sajā,true,N and V,yes,no
ocr_unreviewed,mundlay1996:1437,38,1,1437,L1437,sajā (N and V) ‘ʻreaľ (as opposed to magical).,sajā,,N and V,yes,no
ocr_unreviewed,mundlay1996:1438,38,1,1438,L14383,sajākā ‘pleasanť’.,sajākā,pleasanť,,yes,no
ocr_unreviewed,mundlay1996:1439,38,1,1439,L1439,sokārikā ‘early’.,sokārikā,early,,yes,no
ocr_unreviewed,mundlay1996:1440,38,1,1440,1440,sākhob (V) ‘to sweep’.,sākhob,to sweep,V,no,no
ocr_unreviewed,mundlay1996:1441,38,1,1441,L1441,sakkhar (N) ‘sugar’.,sakkhar,sugar,N,yes,no
ocr_unreviewed,mundlay1996:1442,38,1,1442,1442,sokorā (N) ‘bread’.,sokorā,bread,N,no,no
ocr_unreviewed,mundlay1996:1443,38,1,1443,L1443,sākryā (N) ‘sugar’.,sākryā,sugar,N,yes,no
ocr_unreviewed,mundlay1996:1444,38,1,1444,L1444,salāy (N) ‘sala tree’.,salāy,sala tree,N,yes,no
