Record_Type,Source_Key,PDF_Page,Printed_Page,Concept,Gloss,Lect,Scope,Category,Response_Index,Raw_Form,Form,Notes,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Bhi-Bhi,Nimadi target list,1,1,"N-Bhi-Bhi 1 kɑʈ, kɑʈijo","kɑʈ, kɑʈijo",,installed,,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Bhi-Bhi]",silnimadi2012:g183:sil-nimadi-2012-bhilkheda-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Dhar-Bhi,Nimadi target list,1,1,"N-Dhar-Bhi 1 kʌʈ, kʌʈʈikʌjo","kʌʈ, kʌʈʈikʌjo",,installed,,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Dhar-Bhi]",silnimadi2012:g183:sil-nimadi-2012-awlia-dhar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Khj-Bhi,Nimadi target list,1,1,"N-Khj-Bhi 1 kɑʈle, kɑʈjɔ","kɑʈle, kɑʈjɔ",,installed,,Nimadi,sil-nimadi-2012-khajuri-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Khj-Bhi]",silnimadi2012:g183:sil-nimadi-2012-khajuri-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Mah-Bhi,Nimadi target list,1,1,"N-Mah-Bhi 1 kɑʈle, kɑʈjɔ","kɑʈle, kɑʈjɔ",,installed,,Nimadi,sil-nimadi-2012-maheshwar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Mah-Bhi]",silnimadi2012:g183:sil-nimadi-2012-maheshwar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Rup-Br,Nimadi target list,1,1,"N-Rup-Br 1 kɑʈilə, kɑʈilio","kɑʈilə, kɑʈilio",,installed,,Nimadi,sil-nimadi-2012-rupkheda-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Rup-Br]",silnimadi2012:g183:sil-nimadi-2012-rupkheda-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Khr-Gen,Nimadi target list,1,1,"N-Khr-Gen 1 kɑʈ, kɑʈilijɔ","kɑʈ, kɑʈilijɔ",,installed,,Nimadi,sil-nimadi-2012-khargone-general,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Khr-Gen]",silnimadi2012:g183:sil-nimadi-2012-khargone-general:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Awl-Bal,Nimadi target list,1,1,"N-Awl-Bal 1 kɑʈ, kɑʈilijɔ","kɑʈ, kɑʈilijɔ",,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Awl-Bal]",silnimadi2012:g183:sil-nimadi-2012-awlia-khandwa-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Sir-OBC,Nimadi target list,4,1,"N-Sir-OBC 4 tʃʌo, tʃilio","tʃʌo, tʃilio",,installed,,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Sir-OBC]",silnimadi2012:g183:sil-nimadi-2012-sirpur-melgav-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",N-Kup-Dar,Nimadi target list,1,1,"N-Kup-Dar 1 kɑʈ, kɑʈilijo","kɑʈ, kɑʈilijo",,installed,,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, N-Kup-Dar]",silnimadi2012:g183:sil-nimadi-2012-kupdol-badgav-darbar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",Par Bhi,comparison list,1,1,"Par Bhi 1 kɑʈd̪o, kɑʈjo","kɑʈd̪o, kɑʈjo",,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, Par Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",Par Bhi,comparison list,1,2,"1 kaʈkʰajo, kaʈju","kaʈkʰajo, kaʈju",,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, Par Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",Malvi,comparison list,1,1,"Malvi 1 kɑʈd̪o, kɑʈjo","kɑʈd̪o, kɑʈjo",,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, Malvi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",Hindi,comparison list,1,1,Hindi 1 kɑʈɑ,kɑʈɑ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, Hindi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",Gujarati,comparison list,3,1,Gujarati 3 kʰɑɾɑɖ,kʰɑɾɑɖ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, Gujarati]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,183,"bite!, he bit",Marathi,comparison list,2,1,Marathi 2 tsɑu,tsɑu,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 183, Marathi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Son-Bal,Nimadi target list,1,1,"N-Son-Bal 1 bʱuklʌgi, bʱuklʌgti̪tʰ̪i","bʱuklʌgi, bʱuklʌgti̪tʰ̪i",,installed,,Nimadi,sil-nimadi-2012-sonipura-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Son-Bal]",silnimadi2012:g184:sil-nimadi-2012-sonipura-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Son-Pat,Nimadi target list,1,1,"N-Son-Pat 1 bʱukjɔtʃ, d̪ʱɑpigojo","bʱukjɔtʃ, d̪ʱɑpigojo",,installed,,Nimadi,sil-nimadi-2012-sonipura-patidar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Son-Pat]",silnimadi2012:g184:sil-nimadi-2012-sonipura-patidar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Bal-Br,Nimadi target list,1,1,"N-Bal-Br 1 bʰukəlʌgitʃ, bʰuklʌgitʰ̪i","bʰukəlʌgitʃ, bʰuklʌgitʰ̪i",,installed,,Nimadi,sil-nimadi-2012-balkhad-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Bal-Br]",silnimadi2012:g184:sil-nimadi-2012-balkhad-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Jaj-OBC,Nimadi target list,1,1,"N-Jaj-OBC 1 bʱukʱɔtʃʰe, bʱukʰjotʰ̪ɔ","bʱukʱɔtʃʰe, bʱukʰjotʰ̪ɔ",,installed,,Nimadi,sil-nimadi-2012-jajamkhedi-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Jaj-OBC]",silnimadi2012:g184:sil-nimadi-2012-jajamkhedi-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Bhi-Bhi,Nimadi target list,1,1,"N-Bhi-Bhi 1 bʰukʰlʌgi, bʰuklʌgiti̪","bʰukʰlʌgi, bʰuklʌgiti̪",,installed,,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Bhi-Bhi]",silnimadi2012:g184:sil-nimadi-2012-bhilkheda-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Dhar-Bhi,Nimadi target list,1,1,"N-Dhar-Bhi 1 bʰukʰlʌgi, bʰuklʌgiti̪","bʰukʰlʌgi, bʰuklʌgiti̪",,installed,,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Dhar-Bhi]",silnimadi2012:g184:sil-nimadi-2012-awlia-dhar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Khj-Bhi,Nimadi target list,1,1,N-Khj-Bhi 1 bʱukjo,bʱukjo,,installed,,Nimadi,sil-nimadi-2012-khajuri-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Khj-Bhi]",silnimadi2012:g184:sil-nimadi-2012-khajuri-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Mah-Bhi,Nimadi target list,1,1,"N-Mah-Bhi 1 bʱuklʌgi, bʱukjo","bʱuklʌgi, bʱukjo",,installed,,Nimadi,sil-nimadi-2012-maheshwar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Mah-Bhi]",silnimadi2012:g184:sil-nimadi-2012-maheshwar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Rup-Br,Nimadi target list,1,1,"N-Rup-Br 1 bʰukʰlʌgi, bʰuklʌgiti̪","bʰukʰlʌgi, bʰuklʌgiti̪",,installed,,Nimadi,sil-nimadi-2012-rupkheda-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Rup-Br]",silnimadi2012:g184:sil-nimadi-2012-rupkheda-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Khr-Gen,Nimadi target list,1,1,"N-Khr-Gen 1 bʱukʰjɔtʃe, bʱukʰjɔtɔ̪","bʱukʰjɔtʃe, bʱukʰjɔtɔ̪",,installed,,Nimadi,sil-nimadi-2012-khargone-general,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Khr-Gen]",silnimadi2012:g184:sil-nimadi-2012-khargone-general:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Awl-Bal,Nimadi target list,1,1,"N-Awl-Bal 1 bʱukʰjɔtʃe, bʱukʰjɔtɔ̪","bʱukʰjɔtʃe, bʱukʰjɔtɔ̪",,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Awl-Bal]",silnimadi2012:g184:sil-nimadi-2012-awlia-khandwa-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Sir-OBC,Nimadi target list,1,1,"N-Sir-OBC 1 bʰukʰlʌgi, bʰuklʌgiti̪","bʰukʰlʌgi, bʰuklʌgiti̪",,installed,,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Sir-OBC]",silnimadi2012:g184:sil-nimadi-2012-sirpur-melgav-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",N-Kup-Dar,Nimadi target list,1,1,"N-Kup-Dar 1 bʱuk, bʱukjotʰ̪o","bʱuk, bʱukjotʰ̪o",,installed,,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, N-Kup-Dar]",silnimadi2012:g184:sil-nimadi-2012-kupdol-badgav-darbar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",Par Bhi,comparison list,1,1,"Par Bhi 1 bʱʊkʰlutʃʰe, hʊtʊ̪","bʱʊkʰlutʃʰe, hʊtʊ̪",,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, Par Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",Malvi,comparison list,1,1,"Malvi 1 bʱukʰohe, bʱukʰotʰ̪o","bʱukʰohe, bʱukʰotʰ̪o",,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, Malvi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",Hindi,comparison list,1,1,Hindi 1 bʱukʰ,bʱukʰ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, Hindi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",Gujarati,comparison list,1,1,Gujarati 1 bʱukjo,bʱukjo,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, Gujarati]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,184,"he is hungry, he was hungry",Marathi,comparison list,1,1,Marathi 1 bʱukelɑ,bʱukelɑ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 184, Marathi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Son-Bal,Nimadi target list,1,1,"N-Son-Bal 1 pilə, pilijɔ","pilə, pilijɔ",,installed,,Nimadi,sil-nimadi-2012-sonipura-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Son-Bal]",silnimadi2012:g185:sil-nimadi-2012-sonipura-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Son-Pat,Nimadi target list,1,1,"N-Son-Pat 1 pilə, pilijɔ","pilə, pilijɔ",,installed,,Nimadi,sil-nimadi-2012-sonipura-patidar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Son-Pat]",silnimadi2012:g185:sil-nimadi-2012-sonipura-patidar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Bal-Br,Nimadi target list,1,1,"N-Bal-Br 1 pilo, pilijo","pilo, pilijo",,installed,,Nimadi,sil-nimadi-2012-balkhad-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Bal-Br]",silnimadi2012:g185:sil-nimadi-2012-balkhad-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Jaj-OBC,Nimadi target list,1,1,"N-Jaj-OBC 1 pi, pijɔ","pi, pijɔ",,installed,,Nimadi,sil-nimadi-2012-jajamkhedi-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Jaj-OBC]",silnimadi2012:g185:sil-nimadi-2012-jajamkhedi-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Bhi-Bhi,Nimadi target list,1,1,"N-Bhi-Bhi 1 pio, pigajo","pio, pigajo",,installed,,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Bhi-Bhi]",silnimadi2012:g185:sil-nimadi-2012-bhilkheda-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Dhar-Bhi,Nimadi target list,1,1,"N-Dhar-Bhi 1 pilʌ, pilijo","pilʌ, pilijo",,installed,,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Dhar-Bhi]",silnimadi2012:g185:sil-nimadi-2012-awlia-dhar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Khj-Bhi,Nimadi target list,1,1,"N-Khj-Bhi 1 pijo, pijɑ","pijo, pijɑ",,installed,,Nimadi,sil-nimadi-2012-khajuri-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Khj-Bhi]",silnimadi2012:g185:sil-nimadi-2012-khajuri-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Mah-Bhi,Nimadi target list,1,1,"N-Mah-Bhi 1 pijo, pijɑ","pijo, pijɑ",,installed,,Nimadi,sil-nimadi-2012-maheshwar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Mah-Bhi]",silnimadi2012:g185:sil-nimadi-2012-maheshwar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Rup-Br,Nimadi target list,1,1,"N-Rup-Br 1 pilʌ, pilijo","pilʌ, pilijo",,installed,,Nimadi,sil-nimadi-2012-rupkheda-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Rup-Br]",silnimadi2012:g185:sil-nimadi-2012-rupkheda-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Khr-Gen,Nimadi target list,1,1,"N-Khr-Gen 1 pi, pijɔ","pi, pijɔ",,installed,,Nimadi,sil-nimadi-2012-khargone-general,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Khr-Gen]",silnimadi2012:g185:sil-nimadi-2012-khargone-general:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Awl-Bal,Nimadi target list,1,1,"N-Awl-Bal 1 pə, pijo","pə, pijo",,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Awl-Bal]",silnimadi2012:g185:sil-nimadi-2012-awlia-khandwa-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Sir-OBC,Nimadi target list,1,1,"N-Sir-OBC 1 pio, pilio","pio, pilio",,installed,,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Sir-OBC]",silnimadi2012:g185:sil-nimadi-2012-sirpur-melgav-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",N-Kup-Dar,Nimadi target list,1,1,"N-Kup-Dar 1 pilə, pili","pilə, pili",,installed,,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, N-Kup-Dar]",silnimadi2012:g185:sil-nimadi-2012-kupdol-badgav-darbar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",Par Bhi,comparison list,1,1,"Par Bhi 1 piõ, pilju","piõ, pilju",,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, Par Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",Malvi,comparison list,1,1,"Malvi 1 pijo, pijɑ","pijo, pijɑ",,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, Malvi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",Hindi,comparison list,1,1,Hindi 1 pi,pi,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, Hindi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",Gujarati,comparison list,1,1,Gujarati 1 pi,pi,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, Gujarati]",
wordlist response,vunnamatla-john-samuvel2012nimadi,95,94,185,"drink!, he drank",Marathi,comparison list,1,1,Marathi 1 pi,pi,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 94, item 185, Marathi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Son-Bal,Nimadi target list,3,1,"N-Son-Bal 3 ti̪slʌgi, ti̪slʌgitʰ̪i","ti̪slʌgi, ti̪slʌgitʰ̪i",,installed,,Nimadi,sil-nimadi-2012-sonipura-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Son-Bal]",silnimadi2012:g186:sil-nimadi-2012-sonipura-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Son-Pat,Nimadi target list,3,1,"N-Son-Pat 3 ti̪slʌgi, ti̪slʌgeltʃʰe","ti̪slʌgi, ti̪slʌgeltʃʰe",,installed,,Nimadi,sil-nimadi-2012-sonipura-patidar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Son-Pat]",silnimadi2012:g186:sil-nimadi-2012-sonipura-patidar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Bal-Br,Nimadi target list,3,1,"N-Bal-Br 3 ti̪slʌgi, ti̪slʌgitʰ̪i","ti̪slʌgi, ti̪slʌgitʰ̪i",,installed,,Nimadi,sil-nimadi-2012-balkhad-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Bal-Br]",silnimadi2012:g186:sil-nimadi-2012-balkhad-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Jaj-OBC,Nimadi target list,3,1,"N-Jaj-OBC 3 ti̪slʌgi, ti̪slʌgitʰ̪i","ti̪slʌgi, ti̪slʌgitʰ̪i",,installed,,Nimadi,sil-nimadi-2012-jajamkhedi-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Jaj-OBC]",silnimadi2012:g186:sil-nimadi-2012-jajamkhedi-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Bhi-Bhi,Nimadi target list,3,1,"N-Bhi-Bhi 3 ti̪slʌgi, ti̪slʌgihoti̪","ti̪slʌgi, ti̪slʌgihoti̪",,installed,,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Bhi-Bhi]",silnimadi2012:g186:sil-nimadi-2012-bhilkheda-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Dhar-Bhi,Nimadi target list,0,1,N-Dhar-Bhi 0 No entry,No entry,,excluded,source explicitly says no entry,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Dhar-Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Khj-Bhi,Nimadi target list,3,1,N-Khj-Bhi 3 ti̪sjo,ti̪sjo,,installed,,Nimadi,sil-nimadi-2012-khajuri-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Khj-Bhi]",silnimadi2012:g186:sil-nimadi-2012-khajuri-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Mah-Bhi,Nimadi target list,3,1,"N-Mah-Bhi 3 ti̪slʌgi, ti̪sjo","ti̪slʌgi, ti̪sjo",,installed,,Nimadi,sil-nimadi-2012-maheshwar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Mah-Bhi]",silnimadi2012:g186:sil-nimadi-2012-maheshwar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Rup-Br,Nimadi target list,3,1,"N-Rup-Br 3 ti̪slʌgi, ti̪slʌgitʰ̪i","ti̪slʌgi, ti̪slʌgitʰ̪i",,installed,,Nimadi,sil-nimadi-2012-rupkheda-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Rup-Br]",silnimadi2012:g186:sil-nimadi-2012-rupkheda-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Khr-Gen,Nimadi target list,3,1,"N-Khr-Gen 3 ti̪sjɔtʃʰe, ti̪sjɔtʰ̪ɔ","ti̪sjɔtʃʰe, ti̪sjɔtʰ̪ɔ",,installed,,Nimadi,sil-nimadi-2012-khargone-general,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Khr-Gen]",silnimadi2012:g186:sil-nimadi-2012-khargone-general:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Awl-Bal,Nimadi target list,3,1,"N-Awl-Bal 3 ti̪sjɔtʃʰe, ti̪sjɔtʰ̪ɔ","ti̪sjɔtʃʰe, ti̪sjɔtʰ̪ɔ",,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Awl-Bal]",silnimadi2012:g186:sil-nimadi-2012-awlia-khandwa-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Sir-OBC,Nimadi target list,3,1,"N-Sir-OBC 3 ti̪slʌgi, ti̪slʌgitʰ̪i","ti̪slʌgi, ti̪slʌgitʰ̪i",,installed,,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Sir-OBC]",silnimadi2012:g186:sil-nimadi-2012-sirpur-melgav-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",N-Kup-Dar,Nimadi target list,3,1,"N-Kup-Dar 3 ti̪slʌgi, ti̪slʌgti̪tʰ̪i","ti̪slʌgi, ti̪slʌgti̪tʰ̪i",,installed,,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, N-Kup-Dar]",silnimadi2012:g186:sil-nimadi-2012-kupdol-badgav-darbar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,96,95,186,"he is thirsty, he was thirsty",Par Bhi,comparison list,3,1,"Par Bhi 3 ti̪slʊtʃʰe, hʊtʊ̪","ti̪slʊtʃʰe, hʊtʊ̪",,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 95, item 186, Par Bhi]",
