Snapshot_Date,Gandhari_ID,Entry_Key,Lemma,Homograph,Sanskrit,Status,Exclusion_Reason,CDIAL_ID,Candidates,Gloss,POS_Raw,SubPOS_Raw,Tags,Source_Citation,Article_URL,Volume,Page,Column,Morphology_Raw,Attestations_Raw,Native,Phonetic,Etymology_Raw
2026-08-05,5118,gandhari:5118,lohatva,,lobhātman,unmatched,No exact accent-normalized CDIAL head match,,,whose nature is greed.,adj.,,adj,"gandhari[entry 5118, lemma lohatva]",https://gandhari.org/dictionary/lohatva,,,,m. sg. gen. lobhātmano.,"CKD 523, r3 lobhātmano.",𐨫𐨆𐨱𐨟𐨿𐨬,,"(Skt. lobhātman, P lobhatta)"
2026-08-05,5120,gandhari:5120,parihinakala,,parihīṇakāla,unmatched,No exact accent-normalized CDIAL head match,,,time of loss.,m.,,noun m,"gandhari[entry 5120, lemma parihinakala]",https://gandhari.org/dictionary/parihinakala,,,,sg. loc. parihīnakāle.,"CKD 523, r3 parihīnakāle.",𐨤𐨪𐨁𐨱𐨁𐨣𐨐𐨫,,(Skt. parihīṇakāla)
2026-08-05,5121,gandhari:5121,raśi,,rāśi,matched,,10720,rāśí,heap.,m.,,noun m,"gandhari[entry 5121, lemma raśi]",https://gandhari.org/dictionary/ra%C5%9Bi,,,,pl. dir. rāśaya.,"CKD 523, r3 rāśaya.",𐨪𐨭𐨁,,"(Skt. rāśi, P rāsi)"
2026-08-05,5122,gandhari:5122,inadiśada,,atiśata,unmatched,No exact accent-normalized CDIAL head match,,,corresponding to more than a hundred debts(?).,adj.,,adj,"gandhari[entry 5122, lemma inadiśada]",https://gandhari.org/dictionary/inadi%C5%9Bada,,,,n. sg. gen. inātiśatasya.,"CKD 523, r3 inātiśatasya.",𐨀𐨁𐨣𐨡𐨁𐨭𐨡,,(#5695 + Skt. atiśata?)
2026-08-05,5124,gandhari:5124,bahudhana,,bahudhana,unmatched,No exact accent-normalized CDIAL head match,,,with much wealth.,adj.,,adj,"gandhari[entry 5124, lemma bahudhana]",https://gandhari.org/dictionary/bahudhana,,,,m. pl. gen. bahudhanānaṃ.,"CKD 523, r4 bahudhanānaṃ.",𐨦𐨱𐨂𐨢𐨣,,"(Skt. bahudhana, P bahudhana)"
2026-08-05,5125,gandhari:5125,budhi,,buddhi,matched,,9277,buddhi,intelligence.,f.,,noun f,"gandhari[entry 5125, lemma budhi]",https://gandhari.org/dictionary/budhi,,,,sg. dir. budhiḥ.,"CKD 523, r4 budhiḥ.",𐨦𐨂𐨢𐨁,,"(Skt. buddhi, P buddhi)"
2026-08-05,5126,gandhari:5126,saṃvibhaga,,saṃvibhāga,unmatched,No exact accent-normalized CDIAL head match,,,sharing.,m.,,noun m,"gandhari[entry 5126, lemma saṃvibhaga]",https://gandhari.org/dictionary/sa%E1%B9%83vibhaga,,,,sg. loc. saṃvibhāge.,"CKD 523, r4 saṃvibhāge.",𐨯𐨎𐨬𐨁𐨧𐨒,,"(Skt. saṃvibhāga, P saṃvibhāga)"
2026-08-05,5127,gandhari:5127,avayadi,,apayāti,unmatched,No exact accent-normalized CDIAL head match,,,goes away.,v.,,verb,"gandhari[entry 5127, lemma avayadi]",https://gandhari.org/dictionary/avayadi,,,,pres. sg. 3rd avayati.,"CKD 647, 3 avayati.",𐨀𐨬𐨩𐨡𐨁,,"(Skt. apayāti, P apayāti)"
2026-08-05,5128,gandhari:5128,nayaga,,nāyaka,unmatched,No exact accent-normalized CDIAL head match,,,leader.,m.,,noun m,"gandhari[entry 5128, lemma nayaga]",https://gandhari.org/dictionary/nayaga,,,,"sg. dir. nayag̱a, sg. gen. naïasa.","CKI 262, 1 naïasa; CKI 263, 1 naïasa; CKD 647, 3 nayag̱a.",𐨣𐨩𐨒,naːjəjə,"(Skt. nāyaka, P nāyaka)"
2026-08-05,5129,gandhari:5129,Jivaga,,Jīvaka,unmatched,No exact accent-normalized CDIAL head match,,,(personal name).,m.,,noun m,"gandhari[entry 5129, lemma Jivaga]",https://gandhari.org/dictionary/Jivaga,,,,"sg. dir. Jivag̱a, Jivaka, Jivaya, gen. Jivayas̱a, Jiveasa, Jivakasa, Jiv̱ag̱as̱a, Jiv̱ayas̱a, voc. Jivaka.","CKI 533, 1 Jivakasa; CKI 559, 1 Jiveasa; CKI 994, 1 Jiveasa; CKD 73, oD4 Jivaya; CKD 78, oA7 ; CKD 85, oD2 Jiv̱ag̱as̱a; CKD 185, oC2 Jivag̱a; CKD 312, ur1 Jiv̱ayas̱a; CKD 452, o3 Jivayas̱a; CKD 457, r6 Jivag̱a; CKD 560, oF4 Jivaka; CKD 601, rD3 Jivaka; CKD 618, o9 Jivaka; CKD 647, 3 Jivaka; CKD 762, oE2 Jivayas̱a.",𐨗𐨁𐨬𐨒,,"(Skt. Jīvaka, P Jīvaka)"
2026-08-05,5130,gandhari:5130,ṣunadi,,śrunoti,unmatched,No exact accent-normalized CDIAL head match,,,hears.,v.,,verb,"gandhari[entry 5130, lemma ṣunadi]",https://gandhari.org/dictionary/%E1%B9%A3unadi,,,,"pres. sg. 1st śrunaṃmi. ◾ impv. sg. 2nd śrunahi, pl. 3rd śunaṃtu.","CKD 159, r1 śrunaṃmi; CKD 647, 3 śrunahi; CKD 696, o7 śrunaṃmi; DhpSp 66 śunaṃtu.",𐨮𐨂𐨣𐨡𐨁,,(P suṇāti; cf. Skt. śrunoti)
2026-08-05,5131,gandhari:5131,parituṭhamanasa,,parituṣṭamanas,unmatched,No exact accent-normalized CDIAL head match,,,with contented mind.,adj.,,adj,"gandhari[entry 5131, lemma parituṭhamanasa]",https://gandhari.org/dictionary/paritu%E1%B9%ADhamanasa,,,,m. sg. dir. parituṭhamānasa.,"CKD 647, 3 parituṭhamānasa.",𐨤𐨪𐨁𐨟𐨂𐨛𐨨𐨣𐨯,,"(Skt. parituṣṭamanas, P parituṭṭhamanasa)"
2026-08-05,5132,gandhari:5132,yogadivavaṣaśadayuka,,yogyadivyavarṣaśatāyuṣka,unmatched,No exact accent-normalized CDIAL head match,,,having a life of a hundred proper divine years.,adj.,,adj,"gandhari[entry 5132, lemma yogadivavaṣaśadayuka]",https://gandhari.org/dictionary/yogadivava%E1%B9%A3a%C5%9Badayuka,,,,"m. sg. gen. (*yogyadivyavarṣaśa)tāyukas̱a, pl. gen. yogyadivyavarṣaśatayukāna.","CKD 89, o2 (*yogyadivyavarṣaśa)tāyukas̱a; CKD 399, o1 yogyadivyavarṣaśatayukāna.",𐨩𐨆𐨒𐨡𐨁𐨬𐨬𐨮𐨭𐨡𐨩𐨂𐨐,,"(Skt. yogyadivyavarṣaśatāyuṣka, P yoggadibbavassasatāyuka)"
2026-08-05,5133,gandhari:5133,sunamaparikitida,,sunāmaparikīrtita,unmatched,No exact accent-normalized CDIAL head match,,,praised for one’s good name.,adj.,,adj,"gandhari[entry 5133, lemma sunamaparikitida]",https://gandhari.org/dictionary/sunamaparikitida,,,,"m. sg. gen. sunamaparikirtitas̱a, sunāṃmaparikirtitasya, sunaṃmaparikirtitas̱a, sunamaparikirtidas̱a, sunamapari(*kirtitas̱a), pl. gen. sunaṃmaparikirtitana, sunamaparikirtitana.","CKD 83, uo1 sunamaparikirtitas̱a; CKD 89, o2 sunamapari(*kirtitas̱a); CKD 161, uo1 sunamaparikirtitas̱a; CKD 203, o2 sunamaparikirtitas̱a; CKD 390, o1 sunamaparikirtitas̱a; CKD 399, o1 sunāṃmaparikirtitasya, rA1 sunaṃmaparikirtitas̱a, B1 sunaṃmaparikirtitana; CKD 475, r1 sunamaparikirtitana; CKD 499, o1 sunamaparikirtitas̱a; CKD 541, o2 sunāṃmaparikirtitasya, r1 sunāṃmaparikirtitasya; CKD 646, uo2 sunamaparikirtidas̱a.",𐨯𐨂𐨣𐨨𐨤𐨪𐨁𐨐𐨁𐨟𐨁𐨡,,"(Skt. sunāmaparikīrtita, P sunāmaparikittita)"
2026-08-05,5137,gandhari:5137,Cinayaśa,,Cīnayaśas,unmatched,No exact accent-normalized CDIAL head match,,,(personal name).,m.,,noun m,"gandhari[entry 5137, lemma Cinayaśa]",https://gandhari.org/dictionary/Cinaya%C5%9Ba,,,,sg. gen. Cinyaśas̱a.,"CKD 399, o1 Cinyaśas̱a.",𐨕𐨁𐨣𐨩𐨭,,"(Skt. Cīnayaśas; bib:8, 316)"
2026-08-05,5138,gandhari:5138,kośala,,kauśalya,unmatched,No exact accent-normalized CDIAL head match,,,well‐being.,m.,,noun m,"gandhari[entry 5138, lemma kośala]",https://gandhari.org/dictionary/ko%C5%9Bala,,,,"sg. dir. koj̱alya, kośalg̱a, kośalya.","CKD 107, o3 koj̱alya; CKD 140, uo3 koj̱alya; CKD 162, uo2 koj̱alya; CKD 177, r4 kośalg̱a; CKD 335, co2 koj̱alya; CKD 370, uo2 kośalya; CKD 399, o1 koj̱alya; CKD 499, o3 koj̱alya.",𐨐𐨆𐨭𐨫,,"(Skt. kauśalya, P kosalla)"
2026-08-05,5139,gandhari:5139,paripuchadi,,paripr̥cchati,unmatched,No exact accent-normalized CDIAL head match,,,asks about.,v.,,verb,"gandhari[entry 5139, lemma paripuchadi]",https://gandhari.org/dictionary/paripuchadi,,,,"pres. sg. 3rd pariprichati, paripruchati, pariprichyati, paripruchiti, pariprochati, (*pa)riprichati, pl. 3rd paripr̥chaṃti, pariprichaṃti, paripruchaṃti, pariprichaṃ(*ti), paripruchyaṃti, pariprochati.","CKD 69, o2 pariprichati; CKD 86, r2 pari(*pruchati); CKD 89, o4 pariprichaṃ(*ti); CKD 140, uo3 pariprichyati; CKD 161, uo3 pariprichati; CKD 162, uo3 pariprichaṃti; CKD 164, o3 pariprochati; CKD 165, o1 pariprochati; CKD 177, r4 pariprichati; CKD 206, uo3 paripruchati; CKD 249, o3 paripr̥chaṃti; CKD 370, uo2 pariprichati; CKD 399, o1 pariprichaṃti, rB1 paripruchaṃti; CKD 475, r3 paripr̥chaṃti; CKD 499, o3 pariprichati; CKD 585, uo3 paripruchati; CKD 644, r3 pariprichyati; CKD 690, r3 paripruchyaṃti; CKD 696, o2 paripruchati; CKD 713, o2 paripruchati; CKD 721, o2 paripruchaṃti; CKD 771, uo4 pariprichati; CKD 783, o2 paripruchati; CKD 819, uo1 paripruchiti; Bhks 48Bb (*pa)riprichati.",𐨤𐨪𐨁𐨤𐨂𐨖𐨡𐨁,,"(Skt. paripr̥cchati, P paripucchati)"
2026-08-05,5141,gandhari:5141,paḍhama,2,prathamam,unmatched,No exact accent-normalized CDIAL head match,,,first.,adv.,,adv,"gandhari[entry 5141, homograph 2, lemma paḍhama]",https://gandhari.org/dictionary/pa%E1%B8%8Dhama,,,,"prathama, prathaṃma, prathamaṃ.","CKD 140, uo3 prathama; CKD 164, o3 prathama; CKD 247, o2 prathama; CKD 341, o4 prathama; CKD 376, o3 prathama; CKD 399, o2 prathaṃma; CKD 637, o1 prathama; Bhks 36Ab prathamaṃ.",𐨤𐨝𐨨,,"(Skt. prathamam, P paṭhamaṃ)"
2026-08-05,5142,gandhari:5142,suṭha,,suṣṭhu,matched,,13539,suṣṭhú,very.,adv.,,adv,"gandhari[entry 5142, lemma suṭha]",https://gandhari.org/dictionary/su%E1%B9%ADha,,,,suṭha.,"CKD 83, cr1 suṭha; CKD 86, r5 suṭha; CKD 109, r3 suṭha; CKD 139, o5 suṭha; CKD 157, o3 suṭha; CKD 161, cr2 suṭha; CKD 164, o3 suṭha, 7 suṭha, 9 suṭha; CKD 206, cr1 suṭha; CKD 211, r1 suṭha; CKD 259, o3 suṭha; CKD 272, o3 suṭha, 9 suṭha, 10 suṭha; CKD 288, uo4 suṭha; CKD 358, o5 suṭha; CKD 376, o5 suṭha; CKD 392, o3 suṭha; CKD 399, o2 suṭha [2×], 3 suṭha, 5 suṭha, rB2 suṭha; CKD 475, r3 suṭha; CKD 541, o4 suṭha, r4 suṭha; CKD 562, uo3 suṭha; CKD 567, uo2 suṭha; CKD 578, ur1 suṭha; CKD 634, o3 suṭha; CKD 696, o6 suṭha; CKD 713, o5 suṭha; CKD 719, o3 suṭha; CKD 761, o4 suṭha; CKD 797, uo2 suṭha; CKD 819, uo2 suṭha; CKD 840, uo4 suṭha.",𐨯𐨂𐨛,,"(cf. Skt. suṣṭhu, P suṭṭhu)"
2026-08-05,5144,gandhari:5144,bhavidava,1,bhavitavya,unmatched,No exact accent-normalized CDIAL head match,,,to become.,adj.,,adj,"gandhari[entry 5144, homograph 1, lemma bhavidava]",https://gandhari.org/dictionary/bhavidava,,,,"m. sg. dir. bhavitavo, bavidav(*o), bhavitavya. ◾ n. sg. dir. bhavidavya, bhavidavo, hoidave, bhavitavya, hoidava, bhavidave.","BC 11, r36 hoidave, 37 hoidava, hoidave, 38 hoidava, 39 hoidave [2×], v02 hoidave [3×], 08 bhavidave; CKD 25, o2 bhavidavo, 6 bhavidavo; CKD 88, r2 bhavitavya; CKD 143, uo1 bhavidavo; CKD 165, o3 bhavidavo, 13 bhavidavo; CKD 248, o1 bhavidavya; CKD 272, o1 bhavidavya; CKD 289, o1 bhavitavya; CKD 291, o1 bhavidavya; CKD 292, o1 bhavidavo; CKD 305, o3 bhavidavo; CKD 307, o3 bhavidavya; CKD 317, o2 bhavidavya; CKD 329, o1 bhavidavya; CKD 333, o1 bhavidavya; CKD 341, o1 bhavidavo; CKD 349, o1 bhavidavya; CKD 351, o2 bhavidavya; CKD 357, o1 bhavidavo; CKD 358, o1 bhavidavya; CKD 362, o1 bhavidavya; CKD 376, o7 bhavidavya; CKD 379, o1 bhavidavya; CKD 390, o4 bhavidavo; CKD 399, o2 bhavitavya, 5 bhavitavya, rA1 bhavidavya; CKD 414, r2 bhavitavo; CKD 450, o2 bhavidavya; CKD 475, r4 bhavidavo; CKD 499, o7 bhavidavo; CKD 517, o1 bhavidavo; CKD 547, o1 bhavidavo; CKD 578, ur2 bhavidavya; CKD 622, o2 bhavidavo; CKD 634, o1 bhavitav(*o); CKD 695, o3 bavidav(*o); CKD 702, o6 bhavitavya; CKD 713, o6 bhavidavya.",𐨧𐨬𐨁𐨡𐨬,,(Skt. bhavitavya)
2026-08-05,5146,gandhari:5146,visajida,,visarjita,unmatched,No exact accent-normalized CDIAL head match,,,sent.,adj.,,adj,"gandhari[entry 5146, lemma visajida]",https://gandhari.org/dictionary/visajida,,,,"m. sg. dir. vis̱ajida, vis̱ajita. ◾ m. pl. dir. visajidae, visarjidae. ◾ n. sg. dir. vis̱ajita, pret. sg. 1st vis̱ajidemi, vis̱arjidemi, vis̱aji(*e)mi, 2nd vis̱ajides̱i, vis̱arjides̱i, vis̱ajidesi, vis̱arjitetu, vis̱arjidetu, 3rd vis̱arjita, vis̱ajita, vis̱ajida, vis̱ajidesi, pl. 2nd vis̱arjidetha. ◾ pret. pl. 1st vis̱ajidama, vis̱ajitama, 3rd vis̱ajitaṃti. ◾ vis̱aji.","CKD 69, o3 vis̱arjides̱i, 4 vis̱arjidemi, 5 vis̱arjita; CKD 84, r2 vis̱arjidemi; CKD 86, r3 vis̱ajides̱i; CKD 100, r6 vis̱arjidemi; CKD 126, o3 vis̱arjidetu; CKD 133, o2 vis̱ajidesi, 4 vis̱ajidemi; CKD 152, uo4 vis̱ajidemi; CKD 160, o3 vis̱arjides̱i; CKD 162, uo4 vis̱arjidetha; CKD 211, r4 vis̱aji(*e)mi, 5 vis̱ajides̱i; CKD 214, o2 vis̱ajidemi; CKD 246, r6 vis̱ajida; CKD 283, o7 vis̱ajita; CKD 288, uo5 vis̱ajida; CKD 291, o4 vis̱ajida; CKD 309, o3 vis̱ajidesi; CKD 310, uo4 vis̱aji; CKD 351, o5 vis̱ajitama; CKD 358, o5 vis̱ajidama, 7 vis̱ajitaṃti; CKD 370, cr1 vis̱arjita; CKD 377, r1 vis̱ajida; CKD 399, o2 vis̱arjitetu, rA2 vis̱ajita; CKD 431, cr4 visarjidae; CKD 432, cr1 visajidae; CKD 541, o6 vis̱arjidemi, r5 vis̱arjidemi; CKD 546, o4 vis̱ajidemi; CKD 547, o2 vis̱ajidemi; CKD 622, o6 vis̱arjidemi; CKD 634, o4 vis̱ajidemi; CKD 637, o7 vis̱ajita; CKD 714, o2 vis̱ajidemi; CKD 721, o5 vis̱ajidama; CKD 819, uo4 vis̱ajidemi.",𐨬𐨁𐨯𐨗𐨁𐨡,,"(Skt. visarjita, P visajjita)"
2026-08-05,5147,gandhari:5147,savañadaṭ́ha,,sarva | jñātārtha,ambiguous,Multiple exact accent-normalized CDIAL head matches,,12341:*śarva | 13276:sárva,informed of everything.,adj.,,adj,"gandhari[entry 5147, lemma savañadaṭ́ha]",https://gandhari.org/dictionary/sava%C3%B1ada%E1%B9%AD%CC%81ha,,,,"m. sg. dir. sarvañadartho, (*sarvañada)rtho, pl. dir. sarvañadartha, pret. sg. 1st hodemi. ◾ Other: s̱arvañadarthemi.","CKD 272, o3 s̱arvañadarthemi; CKD 283, o3 hodemi; CKD 333, o3 (*sarvañada)rtho; CKD 358, o3 sarvañadartho; CKD 399, o2 sarvañadartha; CKD 819, uo3 hodemi.",𐨯𐨬𐨙𐨡𐨳,,"(Skt. sarva, P sabba + Skt. jñātārtha, P ñātattha)"
2026-08-05,5149,gandhari:5149,kalihari,,kalahakāra | kalahāraa,matched,,2924,kalahakāra,quarrel.,m.,,noun m,"gandhari[entry 5149, lemma kalihari]",https://gandhari.org/dictionary/kalihari,,,,"sg. dir. kālihari, kalihari.","CKD 709, uo5 kalihari; CKD 399, o3 kālihari.",𐨐𐨫𐨁𐨱𐨪𐨁,,"(cf. Skt. kalahakāra, Khotanese kalahāraa; Lüders 1936: 640–641, Burrow 1937: 82)"
2026-08-05,5151,gandhari:5151,avaṃna,,avarṇa,matched,,818,avarṇa,dispraise.,m.,,noun m,"gandhari[entry 5151, lemma avaṃna]",https://gandhari.org/dictionary/ava%E1%B9%83na,,,,sg. dir. avarna.,"CKD 399, o3 avarna.",𐨀𐨬𐨎𐨣,,"(Skt. avarṇa, P avaṇṇa)"
2026-08-05,5152,gandhari:5152,magedi,,mārgayati,unmatched,No exact accent-normalized CDIAL head match,,,seeks.,v.,,verb,"gandhari[entry 5152, lemma magedi]",https://gandhari.org/dictionary/magedi,,,,pres. sg. 2nd margetu.,"CKD 399, o3 margetu, 4 margetu.",𐨨𐨒𐨅𐨡𐨁,,"(Skt. mārgayati, P maggayati)"
2026-08-05,5154,gandhari:5154,nica,2,nityam,unmatched,No exact accent-normalized CDIAL head match,,,constantly.,adv.,,adv,"gandhari[entry 5154, homograph 2, lemma nica]",https://gandhari.org/dictionary/nica,,,,"ṇica, nico, nitya.","CKD 399, o4 nitya; DhpSp 25 ṇica, 46 nico.",𐨣𐨁𐨕,,"(Skt. nityam, P niccaṃ)"
2026-08-05,5155,gandhari:5155,varedi,,vārayati,unmatched,No exact accent-normalized CDIAL head match,,,prevents.,v.,,verb,"gandhari[entry 5155, lemma varedi]",https://gandhari.org/dictionary/varedi,,,,"pres. sg. 3rd varedi, pl. 1st vare⟨*ma⟩. ◾ impv. sg. 2nd (*vare)a.","BC 4, r13 varedi, 14 varedi; MĀS3 r15 (*vare)a; CKD 399, o4 vare⟨*ma⟩.",𐨬𐨪𐨅𐨡𐨁,,"(Skt. vārayati, P vāreti)"
2026-08-05,5156,gandhari:5156,varida,,vārita,matched,,11557,vārita,prevented.,adj.,,adj,"gandhari[entry 5156, lemma varida]",https://gandhari.org/dictionary/varida,,,,"pret. pl. 1st varidama. ◾ pret. sg. 1st varita, 3rd varita, pl. 3rd varitaṃti.","CKD 120, o3 varidama; CKD 376, o6 varita; CKD 399, o4 varidama; CKD 437, cr1 varita; CKD 527, o4 varita; CKD 576, uo4 varitaṃti; CKD 577, uo4 varita; CKD 582, cr6 varita.",𐨬𐨪𐨁𐨡,,"(Skt. vārita, P vārita)"
2026-08-05,5157,gandhari:5157,rayaga,2,rājaka,unmatched,No exact accent-normalized CDIAL head match,,,king.,m.,,noun m,"gandhari[entry 5157, homograph 2, lemma rayaga]",https://gandhari.org/dictionary/rayaga,,,,sg. abl. rayakade.,"CKD 399, o4 rayakade; CKD 600, o2 rayakade; CKD 640, o1 rayakade.",𐨪𐨩𐨒,,"(Skt. rājaka, P rājaka)"
2026-08-05,5159,gandhari:5159,hastaleha,,hastalekha,unmatched,No exact accent-normalized CDIAL head match,,,handwritten document.,m.,,noun m,"gandhari[entry 5159, lemma hastaleha]",https://gandhari.org/dictionary/hastaleha,,,,"sg. dir. hastalekha, astalekha, sg. gen. hastalekhas̱a, loc. hastalekhaṃmi, pl. loc. hastalekheṣu.","CKD 160, o6 hastalekha; CKD 399, o4 hastalekha; CKD 414, r4 astalekha; CKD 422, o10 hastalekha; CKD 425, cr4 hastalekha; CKD 524, uo4 hastalekha, 5 hastalekha; CKD 525, o1 hastalekha; CKD 546, o7 hastalekha; CKD 581, co1 hastalekha, r3 hastalekha; CKD 598, r1 hastalekha; CKD 646, cr1 hastalekhas̱a, 2 hastalekha, uo4 hastalekha; CKD 715, o9 hastalekha; CKD 770, uo3 hastalekha; CKD 771, uo7 hastalekha; CKD 788, 3 hastalekhaṃmi, 4 hastalekheṣu; CKD 814, 3 hastalekheṣu.",𐨱𐨯𐨿𐨟𐨫𐨅𐨱,,"(Skt. hastalekha, P hatthalekha)"
2026-08-05,5160,gandhari:5160,saṃrajadi,,saṃrajyate,unmatched,No exact accent-normalized CDIAL head match,,,"is pleased, agrees.",v.,,verb,"gandhari[entry 5160, lemma saṃrajadi]",https://gandhari.org/dictionary/sa%E1%B9%83rajadi,,,,"fut. sg. 2nd sarajiśatu, pl. 3rd sarajiśaṃti, s̱arajiśaṃti.","CKD 50, r1 sara(*jiśaṃti); CKD 399, o4 sarajiśatu; CKD 540, cr1 s̱arajiśaṃti; CKD 574, cr3 sarajiśaṃti.",𐨯𐨎𐨪𐨗𐨡𐨁,,(Skt. saṃrajyate)
2026-08-05,5161,gandhari:5161,trasa,2,trāsa,matched,,6013,trāsa,trembling.,m.,,noun m,"gandhari[entry 5161, homograph 2, lemma trasa]",https://gandhari.org/dictionary/trasa,,,,sg. dir. tras̱a.,"CKD 399, o5 tras̱a.",𐨟𐨿𐨪𐨯,,"(Skt. trāsa, P tāsa)"
2026-08-05,5162,gandhari:5162,pidupetriga,,pitr̥paitr̥ka,unmatched,No exact accent-normalized CDIAL head match,,,ancestral.,adj.,,adj,"gandhari[entry 5162, lemma pidupetriga]",https://gandhari.org/dictionary/pidupetriga,,,,n. sg. dir. pitupetri.,"CKD 399, o5 pitupetri.",𐨤𐨁𐨡𐨂𐨤𐨅𐨟𐨿𐨪𐨁𐨒,,"(Skt. pitr̥paitr̥ka, P pitupettika)"
2026-08-05,5163,gandhari:5163,naśadi,,naśyati,matched,,7027,náśyati,is destroyed.,v.,,verb,"gandhari[entry 5163, lemma naśadi]",https://gandhari.org/dictionary/na%C5%9Badi,,,,"pres. sg. 3rd naśati, ṇaśadi, naśyati.","BC 11, v13 ṇaśadi; Bps r2 (*naśati); CKD 195, o4 naśati; CKD 399, o5 naśati; CKD 565, rA4 naśyati.",𐨣𐨭𐨡𐨁,nəçːəði,"(Skt. naśyati, P nassati)"
2026-08-05,5164,gandhari:5164,saṃdeśa,,saṃdeśa,unmatched,No exact accent-normalized CDIAL head match,,,message.,m.,,noun m,"gandhari[entry 5164, lemma saṃdeśa]",https://gandhari.org/dictionary/sa%E1%B9%83de%C5%9Ba,,,,"dir. saṃdeśa, sg. dir. saṃdeśa.","CKD 83, uo4 saṃdeśa; CKD 84, r1 saṃdeśa; CKD 399, o5 saṃdeśa.",𐨯𐨎𐨡𐨅𐨭,,"(Skt. saṃdeśa, P saṃdesa)"
2026-08-05,5165,gandhari:5165,anedi,,ānayati,matched,,1174,ā́nayati,brings.,v.,,verb,"gandhari[entry 5165, lemma anedi]",https://gandhari.org/dictionary/anedi,,,,"pres. pl. 3rd aneṃti. ◾ fut. sg. 3rd aniṣyati, aniśati, aneṣyati, pl. 3rd aniṣyaṃti, aniśaṃti. ◾ fut. sg. 1st aniṣyami. ◾ impv. sg. 2nd aniṣyatu. ◾ inf. aniyanaye.","unlinked cr4 aniśati; CKD 125, r1 aneṣyati; CKD 139, o5 aneṃti; CKD 153, r1 aniṣyati; CKD 157, o3 aniṣyati, 6 aniṣyati; CKD 159, r3 aniśati; CKD 198, o3 aniśaṃti; CKD 211, r6 aniṣyaṃti, 7 aniṣyaṃti; CKD 289, o3 aniṣyati; CKD 291, o3 aniṣyaṃti; CKD 309, o2 aniṣ(*y)a(*ṃ)ti; CKD 315, uo2 aneṃti; CKD 399, o5 aneṣyati; CKD 516, o3 aniyanaye; CKD 517, o2 aniṣyatu; CKD 554, o2 aniṣyatu; CKD 585, cr1 aniyanaye; CKD 696, o5 aniṣyami.",𐨀𐨣𐨅𐨡𐨁,ʔaːneːði,"(Skt. ānayati, P āneti)"
2026-08-05,5166,gandhari:5166,ñadaṭ́ha,,jñātārtha,unmatched,No exact accent-normalized CDIAL head match,,,informed.,adj.,,adj,"gandhari[entry 5166, lemma ñadaṭ́ha]",https://gandhari.org/dictionary/%C3%B1ada%E1%B9%AD%CC%81ha,,,,"m. sg. dir. ñadartha, ñātartha, ñatartha, pret. pl. 1st ñadarthama.","CKD 83, uo5 ñadartha; CKD 165, o3 ñadartha, 13 ñadartha; CKD 357, o3 ñadarthama; CKD 376, o7 ñadartha; CKD 399, o5 ñadartha; CKD 499, o7 ñadartha; CKD 663, o3 ñātartha; CKD 695, o2 ñadartha, 3 ñadartha; CKD 713, o2 ñatartha; CKD 819, uo3 ñadartha.",𐨙𐨡𐨳,,"(Skt. jñātārtha, P ñātattha)"
2026-08-05,5167,gandhari:5167,aroga,1,aroga,unmatched,No exact accent-normalized CDIAL head match,,,healthy.,adj.,,adj,"gandhari[entry 5167, homograph 1, lemma aroga]",https://gandhari.org/dictionary/aroga,,,,"m. sg. dir. arog̱a, arogiyo, arogyo. ◾ m. pl. dir. aro, pres. sg. 1st arog̱emi, arogemi, 2nd arog̱etu, pl. 1st arogema, arog̱osmi. ◾ pret. sg. 1st arog̱emi, 2nd arog̱es̱i, arog̱esi. ◾ Other: arog̱emi. ◾ arog̱ame.","CKD 139, o3 arog̱a, 4 arog̱emi; CKD 140, uo4 arogemi; CKD 152, uo3 arogemi; CKD 164, o4 arogema; CKD 247, o2 arogemi; CKD 259, o2 arogiyo, 3 arog̱a, 4 arog̱a; CKD 302, o1 arog̱esi; CKD 305, o3 arog̱es̱i; CKD 307, o3 arog̱a, arog̱emi; CKD 317, o2 arogyo; CKD 335, co2 arogyo; CKD 385, o2 arog̱emi, arog̱es̱i; CKD 399, o2 arog̱etu, arog̱osmi, rA1 arog̱emi; CKD 475, r4 arog̱a, arog̱emi; CKD 476, Ao5 aro; CKD 541, o5 arog̱emi, r4 arog̱emi; CKD 585, uo3 arogyo; CKD 622, o1 arogiyo; CKD 666, o3 arogiyo, 4 arog̱es̱i; CKD 690, r4 arog̱a, 5 arog̱ame; CKD 702, o3 arog̱a; CKD 714, o1 arog̱etu; CKD 721, o2 arog̱es̱i; CKD 722, cr8 arog̱a; CKD 797, uo3 arog̱es̱i; CKD 819, uo2 arog̱etu; CKD 840, uo5 arog̱emi, arog̱es̱i.",𐨀𐨪𐨆𐨒,,"(Skt. aroga, P aroga)"
