Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p411:u013,,16,411,3322,DED,record,,,,,,,main:3322,d4035,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3322]",31127552aba5ea016b76bb7f6dc3f21ba2af3326f16e0d21242b71cec08112ea
2026-08-19,p411:u014,,16,411,3324,DED,record,,,,,,,main:3324,d4037,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3324]",e7a2f909f1107971a1dc766485bd6b1e1e8ab41414ad86b1d2f00baecfd50b5c
2026-08-19,p411:u015,,16,411,3326,DED,record,,,,,,,main:3326,d4039,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3326]",48bee5969a22e8a152147ee94ed2f857d754aa0009f85a11082e746140e77d44
2026-08-19,p411:u016,,16,411,3332,DED,record,,,,,,,main:3332,d4047,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3332]",34b6a05b8e75744e7da739a5bf377d63ac9bf5a8ff2a2281887c0d5348712e2a
2026-08-19,p411:u017,,16,411,3341,DED,record,,,,,,,main:3341,d4057,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3341]",f261ca3b33a152cfc14c242b419048828083e5f14205f2c2c437d28a550342c6
2026-08-19,p411:u018,,16,411,3346,DED,record,,,,,,,main:3346,d4062,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3346]",6a1b78e534f4418ccf8c12850fe3926ebbbe3fbc46b134e787d1a73bfa33c443
2026-08-19,p411:u019,,16,411,3354,DED,record,,,,,,,main:3354,d4071,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3354]",887ba38208b38b8c8f3178d6685c6b8921a16a58ed3f6528d3bc1bb97465d47c
2026-08-19,p411:u020,,16,411,3359,DED,record,,,,,,,main:3359,d4080,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3359]",f616094d1b33a8b97ff93ba4e8cc3093c16b9053423e6966396e162fb7439914
2026-08-19,p411:u021,,16,411,3360,DED,record,,,,,,,main:3360,d4083,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3360]",78158e074a5a641a6fceb60b613a3f60eb181e3eb9b34e8d1d0f897cf1afb8b1
2026-08-19,p411:u022,,16,411,3363,DED,record,,,,,,,main:3363,d4088,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3363]",6b735f296b4d68086755edef002b6c8e815d8bb8382ffaa45189fc6c599be903
2026-08-19,p411:u023,,16,411,3369,DED,record,,,,,,,main:3369,d4095,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3369]",cbc326717a4fe59309ad37c6481354d87540807087de9651f836231668605c16
2026-08-19,p411:u024,,16,411,3381,DED,record,,,,,,,main:3381,d4110,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3381]",b78426de690b37e57975bdaad79a097aa71a2ad8853b24e37577975f8a01c9e6
2026-08-19,p411:u025,,16,411,3383,DED,record,,,,,,,main:3383,d4112,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3383]",7c7ce7e2c1f18b3502381de8a03a3c2768a5255bf6f9ba23e9edb8e930fc94f5
2026-08-19,p411:u026,,16,411,3396,DED,record,,,,,,,main:3396,d4127,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3396]",b2257cddbe25888cc0a053431d42945d2e7895c322aea6d7c30c84a9a2ef5460
2026-08-19,p411:u027,,16,411,3400,DED,record,,,,,,,main:3400,d4131,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3400]",8202c6b8113cc3f7aa74c158ae4b056f6de611a1018702a91e7b332e759b2f97
2026-08-19,p411:u028,,16,411,3401,DED,record,,,,,,,main:3401,d4132,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3401]",6710e8eb4dd4971532b09f097899ad60ac07db532a1ac358e274a37957ec8518
2026-08-19,p411:u029,,16,411,3403,DED,record,,,,,,,main:3403,d4134,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3403]",39be8ccda2d57ea91594bf365eb25a935eb85510a7033f28f2e94dc606bdf2b3
2026-08-19,p411:u030,,16,411,3404,DED,record,,,,,,,main:3404,d4135,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3404]",0c8f143178c3ddd5a4ce443a2abc59017866c355560d3c1c777200e711d77f29
2026-08-19,p411:u031,,16,411,3408,DED,record,,,,,,,main:3408,d4143,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3408]",ced7a1f7d17cfad35d7c0db1a9a30683b35820604041dcf56890171bb8e2c5e5
2026-08-19,p411:u032,,16,411,3409,DED,record,,,,,,,main:3409,d4144,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3409]",2a70cd1a1c120d18958ed4a2312d1d74ca73e2bc0b3eaab46c0a08652390b62d
2026-08-19,p411:u033,,16,411,3410,DED,record,,,,,,,main:3410,d4145,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3410]",36e02b2ed7245812018ec7b4301e29d8b1ac1f62ddbb067536793727e947ead3
2026-08-19,p411:u034,,16,411,3412,DED,record,,,,,,,main:3412,d4148,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3412]",3b4f3ea4ff7a23338ae8f22fa2fc98e7a764ad93ae1fa203f871cf6e806f9022
2026-08-19,p411:u035,,16,411,3417,DED,record,,,,,,,main:3417,d4153,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3417]",25f27df60d97a6215ca79a45d400729651f8a8283432ff4af684b0b387984900
2026-08-19,p411:u036,,16,411,3418,DED,record,,,,,,,main:3418,d4154,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3418]",c0602eabc6c8ac209d3469dc07c11e5eaf33f680266d7fee1813a8913f568d76
2026-08-19,p411:u037,,16,411,3423(a),DED,record,,,,,,,main:3423,d4160,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3423(a)]",0b4b3a0e4ed8ea6dbaff2e3e7123384706f52905d79ea1b695dae46089d81079
2026-08-19,p411:u038,,16,411,3423(b),DED,record,,,,,,,main:3423,d4160,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3423(b)]",334cfafb7115d56bb1dcce394d89a62396a196e71f9107f0fd01601b609df926
2026-08-19,p411:u039,,16,411,3426,DED,record,,,,,,,main:3426,d4165,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3426]",c78cff86ebf75b45ba831380b8fbfede6166c0e571ca0a276880407c963b7219
2026-08-19,p411:u040,,16,411,3428,DED,record,,,,,,,main:3428,d4167,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3428]",58d2c8633cf4a3613118a43db229eee758ba30073d15a2b74b14d5f9e990b0c0
2026-08-19,p411:u041,,16,411,3432,DED,record,,,,,,,main:3432,d4172,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3432]",d7be085a129566e622166dabfb82e24a1a13fb2d44d68e0ecd24417dc0f2a361
2026-08-19,p411:u042,,16,411,3437,DED,record,,,,,,,main:3437,d4183,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3437]",7f52a6c57af6e2351dc3384086110fe68acec233ea3045e02e168e7c8fcdb3c3
2026-08-19,p411:u043,,16,411,3439,DED,record,,,,,,,main:3439,d4181,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3439]",da12d75a483cf5594382e30a9159a26f618ba7b0cd741dee28f71b822b3afca9
2026-08-19,p411:u044,,16,411,3440,DED,record,,,,,,,main:3440,d4135|d4183,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3440]",1be3a812cd4488c266b041358609050c7d649172646e7e38bd263aadf28023d8
2026-08-19,p411:u045,,16,411,3443,DED,record,,,,,,,main:3443,d4187,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3443]",c0dfbb9eedfe97408a22b38524a305c0d20178d7efcb7ad4d99971270ca3efbc
2026-08-19,p411:u046,,16,411,3446,DED,record,,,,,,,main:3446,d4194,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3446]",15305811d0f2b7fedf848854eaf283c2acf3e787a7e099da6450ee95ccde833b
2026-08-19,p411:u047,,16,411,3449,DED,record,,,,,,,main:3449,d4198,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3449]",e9f02474ce48ee442f182d58d1be401ad747db1d724f342dfae1bc815f842607
2026-08-19,p411:u048,,16,411,3451,DED,record,,,,,,,main:3451,d4203,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3451]",587e473c70c5bb372fd8c29a5914f3381f5c4d3032c57da5e882b8913333cfe2
2026-08-19,p411:u049,,16,411,3452,DED,record,,,,,,,main:3452,d4205,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3452]",6d18b364c7b06e87f5f4138d3d74433af240c3c93f27ff8609d7343ba286ee93
2026-08-19,p411:u050,,16,411,3458,DED,record,,,,,,,main:3458,d4183,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3458]",92f4aae358a1290f4e78d34a62a5b76d775024d00568c83a0220ea1ef356853a
2026-08-19,p411:u051,,16,411,3466,DED,record,,,,,,,main:3466,d4223,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3466]",dcf40ece95bb2f8c187159d40985e57c230781f739c275bcc169c37f44491ddf
2026-08-19,p411:u052,,16,411,3476,DED,record,,,,,,,main:3476,d4233,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3476]",ba403a80c0429f064d395e77ef2a866c1d320ea6b1a904e0ef3013bde2cc5de6
2026-08-19,p411:u053,,16,411,3483,DED,record,,,,,,,main:3483,d4240,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3483]",bc8778c712df214fe13b2bf99f9742ff35c1cd0b946e10f94060204f318e2548
2026-08-19,p411:u054,,16,411,3492,DED,record,,,,,,,main:3492,d4251,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3492]",0c06f64d5fffdbe418635694dc315655ca62787dfb9c8a93ad2889a9986d1ada
2026-08-19,p411:u055,,16,411,3493,DED,record,,,,,,,main:3493,d4252,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3493]",8f868e33e519b950c6752918f3acb4ebfb7d60b521137ae639b6cad977d2566a
2026-08-19,p411:u056,,16,411,3499,DED,record,,,,,,,main:3499,d4262,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3499]",b8e6eb7f39e13ff418ca7bcb866073e20b0c26f8b16bec16a942bfe4b2d8db9c
2026-08-19,p411:u057,,16,411,3500,DED,record,,,,,,,main:3500,d4263,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3500]",e894d28c76c3bde9d3407da82036c73694ce773dcaebd545da2f0d1cd51c13d0
2026-08-19,p411:u058,,16,411,3516,DED,record,,,,,,,main:3516,d4201|d4285,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3516]",5604022df5d2c977e6d2074582e60ae564e1ff500abf920e8dd3aff35a5d979c
2026-08-19,p411:u059,,16,411,3517,DED,record,,,,,,,main:3517,d4286,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3517]",60f64c0ea9603ca5d644c5aff7d97e526183aba57831afe320ce6f6df1e45738
2026-08-19,p411:u060,,16,411,3528,DED,record,,,,,,,main:3528,d4300,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3528]",03d32a369c7dcb043df7821d715410df02cf605d306159b2151b5b0f394ecfd9
2026-08-19,p411:u061,,16,411,3530,DED,record,,,,,,,main:3530,d4304,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3530]",f62193b46e13cb2cab98bcf3c7048ed0ed0446ebdef7c2d2552dc5a7f7bd4268
2026-08-19,p411:u062,,16,411,3540,DED,record,,,,,,,main:3540,d4315,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3540]",cb934fd1fb21f1f8fac409f023c9327be9f1c02548c155fe2744eba9bef79ec8
2026-08-19,p411:u063,,16,411,3541,DED,record,,,,,,,main:3541,d4316,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 411, entry 3541]",7e15e8a10510b6c186dc6a5a0a120de63fb9eeae13726c29a237381f805fb1d2
2026-08-19,p412:u001,,17,412,3542,DED,record,,,,,,,main:3542,d4317,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3542]",2b5602d4d80083fddfbb15a123570c30109c260f87ad45f3316377791b98ea61
2026-08-19,p412:u002,,17,412,3546,DED,record,,,,,,,main:3546,d4322,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3546]",6236c54d521e4417176c64be2200f03e9ef157cd5cbba6bdf103af935d533174
2026-08-19,p412:u003,,17,412,3548,DED,record,,,,,,,main:3548,d4324,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3548]",cf7343de41bcc73f6a7dcbf9c1624eddc5dba877eba473d9177ed89e26ebd40d
2026-08-19,p412:u004,,17,412,3549,DED,record,,,,,,,main:3549,d4325,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3549]",907b3fa794205a0e528faea2a8c47c219622ecd4c1f5d8a8c24ee1a36733aae3
2026-08-19,p412:u005,,17,412,3554,DED,record,,,,,,,main:3554,d4333,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3554]",6498bf050860a8b3420b7fef96adb021bd30ed6d0bd906fb4750b2936286673d
2026-08-19,p412:u006,,17,412,3556,DED,record,,,,,,,main:3556,d4335,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3556]",c9c6b551bdd1b962daea19453d2b08a91835d8d23457a65981b1eda00e28763b
2026-08-19,p412:u007,,17,412,3563(a),DED,record,,,,,,,main:3563,d4344,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3563(a)]",1e47558b76d3d6011b85919667ec719dcd0fd7d12acc33314b1444db01d7df64
2026-08-19,p412:u008,,17,412,3563(b),DED,record,,,,,,,main:3563,d4344,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3563(b)]",7629308416ae5b0e79a418044d24fbc76d192dee106cbe64507420426d3c6220
2026-08-19,p412:u009,,17,412,3574,DED,record,,,,,,,main:3574,d4357,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3574]",7dd324dac5816ca54e4fd59cb5be5beceb2f95e047e691a1a0675e219d718e41
2026-08-19,p412:u010,,17,412,3575,DED,record,,,,,,,main:3575,d4358,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3575]",b53b16774b4ea3ce3e30b2adc8d76e65ca49049a765a4b84822b55b673467875
2026-08-19,p412:u011,,17,412,3579,DED,record,,,,,,,main:3579,d4364,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3579]",4cd7a6f0c06b1ffce76b6204577d8a7a2ae62799c5138a62ed210482328d4b03
2026-08-19,p412:u012,,17,412,3580,DED,record,,,,,,,main:3580,d4366,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3580]",47df5d5f442073d843fa68589c3dd7e99232f0e332be58118082ea51fae32bd6
2026-08-19,p412:u013,,17,412,3587,DED,record,,,,,,,main:3587,d4374,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3587]",13dc6b9ab1fbdac5e092a9ea87fae51bd1e305d64f99c08e8a20c65c1fd4f22e
2026-08-19,p412:u014,,17,412,3600,DED,record,,,,,,,main:3600,d4388,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3600]",18e2172ab203572ba34fcd7347ac69b9174f8ddb4b600fae9f55126ece252106
2026-08-19,p412:u015,,17,412,3602,DED,record,,,,,,,main:3602,d4390,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3602]",4535dbcb60f69b7ce1319024a9cffe2a3dfbe388aba89fae6b858ffd141b65bc
2026-08-19,p412:u016,,17,412,3604,DED,record,,,,,,,main:3604,d4392,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3604]",ada510e6a32a5e7739e1a2acba2302c66a70355cb91dccc1ebff2cd32f265c22
2026-08-19,p412:u017,,17,412,3607,DED,record,,,,,,,main:3607,da49,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3607]",42f8610fc846fcc85b201b800f34dd5265a28339429c1113d5696d09c28f4ea7
2026-08-19,p412:u018,,17,412,3608(a),DED,record,,,,,,,main:3608,d4395,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3608(a)]",1559710dda9538c191fdf8241bf617f350f6005fdad491e1eb394ab07af25580
2026-08-19,p412:u019,,17,412,3608(b),DED,record,,,,,,,main:3608,d4395,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3608(b)]",656b40ddbe989eef278de6970e31ec33f74317d7740fa0ee5d4ec96a493e5581
2026-08-19,p412:u020,,17,412,3610,DED,record,,,,,,,main:3610,d4199|d4407,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3610]",db6cbc6f4e47577e4a34d3a079920312e5eda79a1e1b0737fe9933130350e399
2026-08-19,p412:u021,,17,412,3612,DED,record,,,,,,,main:3612,d4410,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3612]",79b562fa509ee1030461df11d680f22e2b03ca1333354e8d5c58a9f1005c8171
2026-08-19,p412:u022,,17,412,3613,DED,record,,,,,,,main:3613,d4411,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3613]",3c99d2ddd7ed3c4a64415251a41610dd721ae46317370909377d9185f1a73f8f
2026-08-19,p412:u023,,17,412,3614,DED,record,,,,,,,main:3614,d4412,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3614]",a64867d6f454d5f9d42aaed7f7640939172499271f83c92f974150447f64cf16
2026-08-19,p412:u024,,17,412,3619,DED,record,,,,,,,main:3619,d4418,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3619]",580f70adfedcdba09312dff4800a825cc088d1965df3bf014f9c241a46376e15
2026-08-19,p412:u025,,17,412,3621,DED,record,,,,,,,main:3621,d4421,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 412, entry 3621]",64a353cbabb624645a7d8ba5c0753b1b4c7318a23118782b1e1ebb60627bead7
