Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,Page,Item,Column,Comparison_Group,Group_Status,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,zide1982reconstruction:C:c2.p309.i521-1,ɲʌm-si-,to touch someone to get their attention,Juray,Juray,309,521-1,2,Z82-p309-i521-1,singleton,1,zide1982reconstruction:C:c2.p309.i521-1,,ɲʌm-si-,to touch someone to get their attention,ingested,structured source comparison record,"zide1982reconstruction[p. 309, item 521-1]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,6dd4b47545dee242a19e317816806da1c4616f8854bc2a47aab9fdfe2d9fae06
2026-08-28,zide1982reconstruction:C:c2.p624.i2571,ɲʌŋa,bow,Juray,Juray,624,2571,2,Z82-p624-i2571,paired,1,zide1982reconstruction:C:c2.p624.i2571,,ɲʌŋa,bow,ingested,structured source comparison record,"zide1982reconstruction[p. 624, item 2571]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,697ea1b8b353cf4668689cddd743c26bfe13103c67512049f8a8263c5ffdd57c
2026-08-28,zide1982reconstruction:C:c1.p624.i2571,ɲʌŋa,bow,Sora,so,624,2571,1,Z82-p624-i2571,paired,1,zide1982reconstruction:C:c1.p624.i2571,,ɲʌŋa,bow,ingested,structured source comparison record,"zide1982reconstruction[p. 624, item 2571]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,72fbfc352414b206022855f15269f7182e4c2770e00a92e053109f3742effd61
2026-08-28,zide1982reconstruction:C:c2.p308.i520,ɲʔed-,to inflate from heat,Juray,Juray,308,520,2,Z82-p308-i520,paired,1,zide1982reconstruction:C:c2.p308.i520,,ɲʔed-,to inflate from heat,ingested,structured source comparison record,"zide1982reconstruction[p. 308, item 520]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3ecbb701da9f8fcff34719df12ef0e7b8139ad4726d4a8e4e9502c9c3449c100
2026-08-28,zide1982reconstruction:C:c1.p273.i357,ʌ-bʌb-si,thumb,Sora,so,273,357,1,Z82-p273-i357,paired,1,zide1982reconstruction:C:c1.p273.i357,,ʌ-bʌb-si,thumb,ingested,structured source comparison record,"zide1982reconstruction[p. 273, item 357]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f24103c74122b1149bb515b3ad51eb30a9103a5c4e4f849ac1c46d12cd2611e3
2026-08-28,zide1982reconstruction:C:c2.p547.i1997,ʌ-tikki,after (postposition),Juray,Juray,547,1997,2,Z82-p547-i1997,paired,1,zide1982reconstruction:C:c2.p547.i1997,,ʌ-tikki,after,ingested,structured source comparison record,"zide1982reconstruction[p. 547, item 1997]",postp,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,1f75b74485fb84b11760ca3df9fd56dbd2ba9ce51876d56ed8800d9ce7f20e43
2026-08-28,zide1982reconstruction:C:c2.p273.i355,ʌb-,causative prefix,Juray,Juray,273,355,2,Z82-p273-i355,paired,1,zide1982reconstruction:C:c2.p273.i355,,ʌb-,causative prefix,ingested,structured source comparison record,"zide1982reconstruction[p. 273, item 355]",prefix caus,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,d3b1a5adefcfa8687def3a5658a98a04f4f2d1d0a8f01ab9dde5625b5702fd0f
2026-08-28,zide1982reconstruction:C:c1.p273.i355,ʌb-,causative prefix,Sora,so,273,355,1,Z82-p273-i355,paired,1,zide1982reconstruction:C:c1.p273.i355,,ʌb-,causative prefix,ingested,structured source comparison record,"zide1982reconstruction[p. 273, item 355]",prefix caus,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,be1b394e14b0adde4e858592d4655c272eeeb3170b7d9ef19a0ad16b10697406
2026-08-28,zide1982reconstruction:C:c2.p339.i672,ʌb-ba,thorn,Juray,Juray,339,672,2,Z82-p339-i672,paired,1,zide1982reconstruction:C:c2.p339.i672,,ʌb-ba,thorn,ingested,structured source comparison record,"zide1982reconstruction[p. 339, item 672]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,878907acf0bfe8196387a093ff8e1eeb8cc62127d33001cf6202124cff2de749
2026-08-28,zide1982reconstruction:C:c2.p395.i917,ʌb-ba-ɟiŋ,porcupine,Juray,Juray,395,917,2,Z82-p395-i917,paired,1,zide1982reconstruction:C:c2.p395.i917,,ʌb-ba-ɟiŋ,porcupine,ingested,structured source comparison record,"zide1982reconstruction[p. 395, item 917]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,a157ca998da925e4db88ad34b6ed81ea4da737fc1f8f8ffc79b0f54cf029c3dd
2026-08-28,zide1982reconstruction:C:c1.p362.i760,ʌb-bʔaj-,to produce seed,Sora,so,362,760,1,Z82-p362-i760,paired,1,zide1982reconstruction:C:c1.p362.i760,,ʌb-bʔaj-,to produce seed,ingested,structured source comparison record,"zide1982reconstruction[p. 362, item 760]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,1f7a77dc15e56b34f4b99e715439ab987b48b671826ca30d94aecdac2f4eeae0
2026-08-28,zide1982reconstruction:C:c2.p533.i1930,ʌb-kɨb,"close a gap, insert",Juray,Juray,533,1930,2,Z82-p533-i1930,paired,1,zide1982reconstruction:C:c2.p533.i1930,,ʌb-kɨb,"close a gap, insert",ingested,structured source comparison record,"zide1982reconstruction[p. 533, item 1930]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,531d5424054f5563cc79fc58a26f8b53d7181288298cc6daec7a50a2f17b7b28
2026-08-28,zide1982reconstruction:C:c1.p533.i1930,ʌb-kɨb,"to tighten up, close a gap",Sora,so,533,1930,1,Z82-p533-i1930,paired,1,zide1982reconstruction:C:c1.p533.i1930,,ʌb-kɨb,"to tighten up, close a gap",ingested,structured source comparison record,"zide1982reconstruction[p. 533, item 1930]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,20070301802ea68c3082b3f94ca61c0f686ed636b9cf9f7081a39d9f2662b5eb
2026-08-28,zide1982reconstruction:C:c1.p610.i2487,ʌb-lʌɟ-da-,to spread (water) in a storm,Sora,so,610,2487,1,Z82-p610-i2487,singleton,1,zide1982reconstruction:C:c1.p610.i2487,,ʌb-lʌɟ-da-,to spread (water) in a storm,ingested,structured source comparison record,"zide1982reconstruction[p. 610, item 2487]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3652127b823b7fd42b4f2a7a92afab34a92ccdede15001dcae4a99c9387080dc
2026-08-28,zide1982reconstruction:C:c1.p589.i2347,ʌb-suɟ-,"to point, show",Sora,so,589,2347,1,Z82-p589-i2347,paired,1,zide1982reconstruction:C:c1.p589.i2347,,ʌb-suɟ-,"to point, show",ingested,structured source comparison record,"zide1982reconstruction[p. 589, item 2347]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,14308091eb87ed0d2faaa280740ca073e00db49f3ec16ea461c79cf2b0ee6de7
2026-08-28,zide1982reconstruction:C:c1.p237.i62,ʌb-suɟ-,to show,Sora,so,237,62,1,Z82-p237-i62,paired,1,zide1982reconstruction:C:c1.p237.i62,,ʌb-suɟ-,to show,ingested,structured source comparison record,"zide1982reconstruction[p. 237, item 62]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,1fcb524ea7bbbe22b7f17506a8dfd6eaee634ed249a954234cfb72f42981db2d
2026-08-28,zide1982reconstruction:C:c2.p592.i2369,ʌb-sʌr-,to  dry (transitive),Juray,Juray,592,2369,2,Z82-p592-i2369,paired,1,zide1982reconstruction:C:c2.p592.i2369,,ʌb-sʌr-,to  dry,ingested,structured source comparison record,"zide1982reconstruction[p. 592, item 2369]",tr,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,21554d13f7aec0ecd85ecf33b8ae8d2df85c4152f3279778e33f6f340be448e9
2026-08-28,zide1982reconstruction:C:c1.p592.i2369,ʌb-sʌr-,to  dry (transitive),Sora,so,592,2369,1,Z82-p592-i2369,paired,1,zide1982reconstruction:C:c1.p592.i2369,,ʌb-sʌr-,to  dry,ingested,structured source comparison record,"zide1982reconstruction[p. 592, item 2369]",tr,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,893bdbe5cc6202f8c0ee9eb42a615539e829d064c861c269648ea21201ac749d
2026-08-28,zide1982reconstruction:C:c2.p589.i2347,ʌb-tuɟ-,"to point, show",Juray,Juray,589,2347,2,Z82-p589-i2347,paired,1,zide1982reconstruction:C:c2.p589.i2347,,ʌb-tuɟ-,"to point, show",ingested,structured source comparison record,"zide1982reconstruction[p. 589, item 2347]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,23fc791c37d94060988150ce0605604a32b7a0bf7c9489c27ed1700de95994b3
2026-08-28,zide1982reconstruction:C:c2.p237.i62,ʌb-tuɟ-,to show,Juray,Juray,237,62,2,Z82-p237-i62,paired,1,zide1982reconstruction:C:c2.p237.i62,,ʌb-tuɟ-,to show,ingested,structured source comparison record,"zide1982reconstruction[p. 237, item 62]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b0d157cc6192aa1bebb67722a746df88b96556c34d92aaf7a61ec633ebf99009
2026-08-28,zide1982reconstruction:C:c2.p422.i1110,"ʌb-tʌd-lud, si-tʌd-","to break ropes, to pick, tear something with the teeth",Juray,Juray,422,1110,2,Z82-p422-i1110,paired,1,zide1982reconstruction:C:c2.p422.i1110,,ʌb-tʌd-lud,"to break ropes, to pick, tear something with the teeth",ingested,structured source comparison record,"zide1982reconstruction[p. 422, item 1110]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,eaaa26f2522739bc6bd4a7c639bf5f29dec27b0ed67832c623179f2db2d383e4
2026-08-28,zide1982reconstruction:C:c2.p422.i1110,"ʌb-tʌd-lud, si-tʌd-","to break ropes, to pick, tear something with the teeth",Juray,Juray,422,1110,2,Z82-p422-i1110,paired,2,zide1982reconstruction:C:c2.p422.i1110:v2,zide1982reconstruction:C:c2.p422.i1110,si-tʌd-,"to break ropes, to pick, tear something with the teeth",ingested,structured source comparison record,"zide1982reconstruction[p. 422, item 1110]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,eaaa26f2522739bc6bd4a7c639bf5f29dec27b0ed67832c623179f2db2d383e4
2026-08-28,zide1982reconstruction:C:c2.p422.i1109,ʌb-tʌdtʌd-,"to break off, snap",Juray,Juray,422,1109,2,Z82-p422-i1109,paired,1,zide1982reconstruction:C:c2.p422.i1109,,ʌb-tʌdtʌd-,"to break off, snap",ingested,structured source comparison record,"zide1982reconstruction[p. 422, item 1109]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,30c6050c1d98ac0d531fb8d24263e3bf553619a328db81baf347517e8d4d106a
2026-08-28,zide1982reconstruction:C:c2.p451.i1390,ʌb-ɟid-,to stick on to,Juray,Juray,451,1390,2,Z82-p451-i1390,singleton,1,zide1982reconstruction:C:c2.p451.i1390,,ʌb-ɟid-,to stick on to,ingested,structured source comparison record,"zide1982reconstruction[p. 451, item 1390]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f92bfc4c5c7082dd46452ab8acb226fc14b5c479e8d387d7741bc38f7fe59f44
2026-08-28,zide1982reconstruction:C:c2.p362.i760,ʌbaj,seed (n.),Juray,Juray,362,760,2,Z82-p362-i760,paired,1,zide1982reconstruction:C:c2.p362.i760,,ʌbaj,seed,ingested,structured source comparison record,"zide1982reconstruction[p. 362, item 760]",noun,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,68059748256e1d5bce752dd5fe02c1ce619e4b4df980d6c7f4da61c3689a8b3f
2026-08-28,zide1982reconstruction:C:c2.p360.i741,ʌbʌb,head,Juray,Juray,360,741,2,Z82-p360-i741,paired,1,zide1982reconstruction:C:c2.p360.i741,,ʌbʌb,head,ingested,structured source comparison record,"zide1982reconstruction[p. 360, item 741]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,341a1aa1c6701100ba87b0e88cb6ec97b9676a9a1aa91ddec262ac61f94848e5
2026-08-28,zide1982reconstruction:C:c2.p338.i669,ʌd-,to cut,Juray,Juray,338,669,2,Z82-p338-i669,paired,1,zide1982reconstruction:C:c2.p338.i669,,ʌd-,to cut,ingested,structured source comparison record,"zide1982reconstruction[p. 338, item 669]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,401f21f1548027cd58f10406d3e6db6d08d63b7dfce6864c21ce32f71c58e615
2026-08-28,zide1982reconstruction:C:c1.p283.i452,"ʌd-rɛ, ʌd",egg,Sora,so,283,452,1,Z82-p283-i452,paired,1,zide1982reconstruction:C:c1.p283.i452,,ʌd-rɛ,egg,ingested,structured source comparison record,"zide1982reconstruction[p. 283, item 452]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,e4c567df55c4ae9f96237414f965993afa9a46e56cd83c7bab95fec479c50ded
2026-08-28,zide1982reconstruction:C:c1.p283.i452,"ʌd-rɛ, ʌd",egg,Sora,so,283,452,1,Z82-p283-i452,paired,2,zide1982reconstruction:C:c1.p283.i452:v2,zide1982reconstruction:C:c1.p283.i452,ʌd,egg,ingested,structured source comparison record,"zide1982reconstruction[p. 283, item 452]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,e4c567df55c4ae9f96237414f965993afa9a46e56cd83c7bab95fec479c50ded
2026-08-28,zide1982reconstruction:C:c2.p452.i1399,ʌd-sal-,to cut down the salpom tree,Juray,Juray,452,1399,2,Z82-p452-i1399,paired,1,zide1982reconstruction:C:c2.p452.i1399,,ʌd-sal-,to cut down the salpom tree,ingested,structured source comparison record,"zide1982reconstruction[p. 452, item 1399]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,17b72ee3511e70573f0406fecb4687aad1645f8cf2be9d62b4478e9eef8cb369
2026-08-28,zide1982reconstruction:C:c2.p278.i409,ʌdil,"dirty, filthy",Juray,Juray,278,409,2,Z82-p278-i409,paired,1,zide1982reconstruction:C:c2.p278.i409,,ʌdil,"dirty, filthy",ingested,structured source comparison record,"zide1982reconstruction[p. 278, item 409]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3f4aa980c051c185a83924b611c351a0159d0536ff7b01902a7d315be164c246
2026-08-28,zide1982reconstruction:C:c1.p278.i409,ʌdil,"dirty, filthy",Sora,so,278,409,1,Z82-p278-i409,paired,1,zide1982reconstruction:C:c1.p278.i409,,ʌdil,"dirty, filthy",ingested,structured source comparison record,"zide1982reconstruction[p. 278, item 409]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c8eef0a79f5fb26c467e086caac63269232cc60c1be9cb6367f26395399c9b12
2026-08-28,zide1982reconstruction:C:c1.p443.i1317,ʌdob-,to cup the hands,Sora,so,443,1317,1,Z82-p443-i1317,singleton,1,zide1982reconstruction:C:c1.p443.i1317,,ʌdob-,to cup the hands,ingested,structured source comparison record,"zide1982reconstruction[p. 443, item 1317]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,4ae80feb98d1efb55d968a57e155cc8a68d481c6431e7f229d2976205edda8c3
2026-08-28,zide1982reconstruction:C:c1.p290.i490,ʌdʌm-kol,double oven,Sora,so,290,490,1,Z82-p290-i490,singleton,1,zide1982reconstruction:C:c1.p290.i490,,ʌdʌm-kol,double oven,ingested,structured source comparison record,"zide1982reconstruction[p. 290, item 490]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,71acff575230a321ebfcfb839b0ed87598b3838c3ea539feddee8c7e936a4a8f
2026-08-28,zide1982reconstruction:C:c1.p277.i401,"ʌjɔ, -jɔ",fish,Sora,so,277,401,1,Z82-p277-i401,paired,1,zide1982reconstruction:C:c1.p277.i401,,ʌjɔ,fish,ingested,structured source comparison record,"zide1982reconstruction[p. 277, item 401]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f1bd7742842b0dd221a83035d2c61d7539bbe807b0effd2d3be8c6ee7e530447
2026-08-28,zide1982reconstruction:C:c1.p277.i401,"ʌjɔ, -jɔ",fish,Sora,so,277,401,1,Z82-p277-i401,paired,2,zide1982reconstruction:C:c1.p277.i401:v2,zide1982reconstruction:C:c1.p277.i401,-jɔ,fish,ingested,structured source comparison record,"zide1982reconstruction[p. 277, item 401]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f1bd7742842b0dd221a83035d2c61d7539bbe807b0effd2d3be8c6ee7e530447
2026-08-28,zide1982reconstruction:C:c2.p277.i401,"ʌjɔ, ajo, jo",fish,Juray,Juray,277,401,2,Z82-p277-i401,paired,1,zide1982reconstruction:C:c2.p277.i401,,ʌjɔ,fish,ingested,structured source comparison record,"zide1982reconstruction[p. 277, item 401]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,98579d2c2d6bebadde918442348f7ecce3fcdcb304fac8d1c8525603f644e48c
2026-08-28,zide1982reconstruction:C:c2.p277.i401,"ʌjɔ, ajo, jo",fish,Juray,Juray,277,401,2,Z82-p277-i401,paired,2,zide1982reconstruction:C:c2.p277.i401:v2,zide1982reconstruction:C:c2.p277.i401,ajo,fish,ingested,structured source comparison record,"zide1982reconstruction[p. 277, item 401]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,98579d2c2d6bebadde918442348f7ecce3fcdcb304fac8d1c8525603f644e48c
2026-08-28,zide1982reconstruction:C:c2.p277.i401,"ʌjɔ, ajo, jo",fish,Juray,Juray,277,401,2,Z82-p277-i401,paired,3,zide1982reconstruction:C:c2.p277.i401:v3,zide1982reconstruction:C:c2.p277.i401,jo,fish,ingested,structured source comparison record,"zide1982reconstruction[p. 277, item 401]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,98579d2c2d6bebadde918442348f7ecce3fcdcb304fac8d1c8525603f644e48c
2026-08-28,zide1982reconstruction:C:c2.p398.i950,ʌl-dob-si-,to crack the knuckles,Juray,Juray,398,950,2,Z82-p398-i950,paired,1,zide1982reconstruction:C:c2.p398.i950,,ʌl-dob-si-,to crack the knuckles,ingested,structured source comparison record,"zide1982reconstruction[p. 398, item 950]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3f4a376d60794dcdefa5e5e42d76df2444e6043e806b7752b36f502ccab0eeb9
2026-08-28,zide1982reconstruction:C:c1.p398.i950,ʌl-dob-si-,to crack the knuckles,Sora,so,398,950,1,Z82-p398-i950,paired,1,zide1982reconstruction:C:c1.p398.i950,,ʌl-dob-si-,to crack the knuckles,ingested,structured source comparison record,"zide1982reconstruction[p. 398, item 950]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f7dab495d1eea1be77acd4c9d78542cefa3b5362bfe91658d388924d1c1e2847
2026-08-28,zide1982reconstruction:C:c2.p274.i366,"ʌla, -la",tail,Juray,Juray,274,366,2,Z82-p274-i366,paired,1,zide1982reconstruction:C:c2.p274.i366,,ʌla,tail,ingested,structured source comparison record,"zide1982reconstruction[p. 274, item 366]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,7cc0e2a580d609a029704242a48bd5b6f0fcef1efa9fa93acc94ca9681eb691c
2026-08-28,zide1982reconstruction:C:c2.p274.i366,"ʌla, -la",tail,Juray,Juray,274,366,2,Z82-p274-i366,paired,2,zide1982reconstruction:C:c2.p274.i366:v2,zide1982reconstruction:C:c2.p274.i366,-la,tail,ingested,structured source comparison record,"zide1982reconstruction[p. 274, item 366]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,7cc0e2a580d609a029704242a48bd5b6f0fcef1efa9fa93acc94ca9681eb691c
2026-08-28,zide1982reconstruction:C:c1.p274.i366,"ʌla, ala",tail,Sora,so,274,366,1,Z82-p274-i366,paired,1,zide1982reconstruction:C:c1.p274.i366,,ʌla,tail,ingested,structured source comparison record,"zide1982reconstruction[p. 274, item 366]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b630de7e5b8e6b9aae936f91b984c23e54e076008fcc886bacd733c8eeb949ba
2026-08-28,zide1982reconstruction:C:c1.p274.i366,"ʌla, ala",tail,Sora,so,274,366,1,Z82-p274-i366,paired,2,zide1982reconstruction:C:c1.p274.i366:v2,zide1982reconstruction:C:c1.p274.i366,ala,tail,ingested,structured source comparison record,"zide1982reconstruction[p. 274, item 366]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b630de7e5b8e6b9aae936f91b984c23e54e076008fcc886bacd733c8eeb949ba
2026-08-28,zide1982reconstruction:C:c2.p414.i1060,"ʌlam, -lam","hay, fodder, straw",Juray,Juray,414,1060,2,Z82-p414-i1060,paired,1,zide1982reconstruction:C:c2.p414.i1060,,ʌlam,"hay, fodder, straw",ingested,structured source comparison record,"zide1982reconstruction[p. 414, item 1060]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,03d5ddf61da7d15a2bb6403a59c9b747af32560087fd4822a683a5ffafefc29a
2026-08-28,zide1982reconstruction:C:c2.p414.i1060,"ʌlam, -lam","hay, fodder, straw",Juray,Juray,414,1060,2,Z82-p414-i1060,paired,2,zide1982reconstruction:C:c2.p414.i1060:v2,zide1982reconstruction:C:c2.p414.i1060,-lam,"hay, fodder, straw",ingested,structured source comparison record,"zide1982reconstruction[p. 414, item 1060]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,03d5ddf61da7d15a2bb6403a59c9b747af32560087fd4822a683a5ffafefc29a
2026-08-28,zide1982reconstruction:C:c1.p414.i1060,"ʌlam, -lam","hay, fodder, straw",Sora,so,414,1060,1,Z82-p414-i1060,paired,1,zide1982reconstruction:C:c1.p414.i1060,,ʌlam,"hay, fodder, straw",ingested,structured source comparison record,"zide1982reconstruction[p. 414, item 1060]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,86905cfbff88a8839f110548805339e4103c8804c6d6db99089214453717954b
2026-08-28,zide1982reconstruction:C:c1.p414.i1060,"ʌlam, -lam","hay, fodder, straw",Sora,so,414,1060,1,Z82-p414-i1060,paired,2,zide1982reconstruction:C:c1.p414.i1060:v2,zide1982reconstruction:C:c1.p414.i1060,-lam,"hay, fodder, straw",ingested,structured source comparison record,"zide1982reconstruction[p. 414, item 1060]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,86905cfbff88a8839f110548805339e4103c8804c6d6db99089214453717954b
2026-08-28,zide1982reconstruction:C:c2.p274.i367,ʌlaŋ,thatch,Juray,Juray,274,367,2,Z82-p274-i367,paired,1,zide1982reconstruction:C:c2.p274.i367,,ʌlaŋ,thatch,ingested,structured source comparison record,"zide1982reconstruction[p. 274, item 367]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,efb26f394667adf7a77750e744b9b7ab365d4ed726f33e5857c17d7660d2e6fc
