Source_Key,PDF_Page,Printed_Page,Source_Line,Item,Gloss,Similarity_Groups,Site_Code,Site,Scope,Manual_Form,Confidence,Review_Method,Review_Status,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Keys
behera2022korwakodaku,89,79,p89:l18,199,"speak!, he spoke",3,H,Harrapat Korwa,Korwa target,kʌt̪ʌɪ me,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-harrapat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site H]",silkorwakodaku2022:i199:H:f2
behera2022korwakodaku,89,79,p89:l4;p89:l17,199,"speak!, he spoke",1;3,J,Arahas Birjia,Birjia comparison control,kʌʈhʌjəmi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site J]",
behera2022korwakodaku,89,79,p89:l5,199,"speak!, he spoke",1,K,Bladerpat Korwa,Korwa target,kʌt̪akire,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site K]",silkorwakodaku2022:i199:K:f1
behera2022korwakodaku,89,79,p89:l6,199,"speak!, he spoke",1,K,Bladerpat Korwa,Korwa target,kʌt̪ʌɪme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site K]",silkorwakodaku2022:i199:K:f2
behera2022korwakodaku,89,79,p89:l18,199,"speak!, he spoke",3,K,Bladerpat Korwa,Korwa target,kʌt̪ʌɪ me,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site K]",silkorwakodaku2022:i199:K:f3
behera2022korwakodaku,89,79,p89:l7,199,"speak!, he spoke",1,L,Kirkima Korwa,Korwa target,kʌt̪ʌkɪje,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site L]",silkorwakodaku2022:i199:L:f1
behera2022korwakodaku,89,79,p89:l14,199,"speak!, he spoke",3,M,Musakhoel Korwa,Korwa target,kahʌɖime,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site M]",silkorwakodaku2022:i199:M:f1
behera2022korwakodaku,89,79,p89:l7,199,"speak!, he spoke",1,R,Rakkaya Korwa,Korwa target,kʌt̪ʌkɪje,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site R]",silkorwakodaku2022:i199:R:f1
behera2022korwakodaku,89,79,p89:l9,199,"speak!, he spoke",2,S,Sagardinwa Kodaku,Kodaku target,ʈɛbogome,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site S]",silkorwakodaku2022:i199:S:f1
behera2022korwakodaku,89,79,p89:l11,199,"speak!, he spoke",2,S,Sagardinwa Kodaku,Kodaku target,ʈeboʔomi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site S]",silkorwakodaku2022:i199:S:f2
behera2022korwakodaku,88,78,p88:l136,199,"speak!, he spoke",1,T,Tanmai mixed variety,Tanmai comparison control,kat̪aɪmi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 78, item 199, site T]",
behera2022korwakodaku,89,79,p89:l15,199,"speak!, he spoke",3,T,Tanmai mixed variety,Tanmai comparison control,kat̪aɪ mi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site T]",
behera2022korwakodaku,89,79,p89:l23,199,"speak!, he spoke",8,T,Tanmai mixed variety,Tanmai comparison control,d̪age keɖhanomi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site T]",
behera2022korwakodaku,89,79,p89:l22,199,"speak!, he spoke",7,U,Mahuabathan Mundari,Mundari comparison control,kadʒimi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site U]",
behera2022korwakodaku,89,79,p89:l19,199,"speak!, he spoke",4,V,Kotgohna Sadri,Sadri comparison control,kɐh,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site V]",
behera2022korwakodaku,89,79,p89:l21,199,"speak!, he spoke",5,V,Kotgohna Sadri,Sadri comparison control,bol,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site V]",
behera2022korwakodaku,88,78,p88:l137,199,"speak!, he spoke",1,Z,Sardih Korwa,Korwa target,kat̪ame,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 78, item 199, site Z]",silkorwakodaku2022:i199:Z:f1
behera2022korwakodaku,89,79,p89:l8,199,"speak!, he spoke",2,b,Jamuniatanr Kodaku,Kodaku target,ʈɛboʔgome,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site b]",silkorwakodaku2022:i199:b:f1
behera2022korwakodaku,89,79,p89:l10,199,"speak!, he spoke",2,c,Chainpur Kodaku,Kodaku target,ʈeboʔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site c]",silkorwakodaku2022:i199:c:f1
behera2022korwakodaku,89,79,p89:l8,199,"speak!, he spoke",2,d,Dhengura Kodaku,Kodaku target,ʈɛboʔgome,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site d]",silkorwakodaku2022:i199:d:f1
behera2022korwakodaku,89,79,p89:l10,199,"speak!, he spoke",2,j,Jhaleria Kodaku,Kodaku target,ʈeboʔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site j]",silkorwakodaku2022:i199:j:f1
behera2022korwakodaku,89,79,p89:l20,199,"speak!, he spoke",4,k,Kesrelmal Standard Sadri,Sadri comparison control,kɐhʟ kəhlok,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site k]",
behera2022korwakodaku,89,79,p89:l10,199,"speak!, he spoke",2,m,Chilma Kodaku,Kodaku target,ʈeboʔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site m]",silkorwakodaku2022:i199:m:f1
behera2022korwakodaku,89,79,p89:l10,199,"speak!, he spoke",2,p,Kodakupara Kodaku,Kodaku target,ʈeboʔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site p]",silkorwakodaku2022:i199:p:f1
behera2022korwakodaku,89,79,p89:l12,199,"speak!, he spoke",2,t,Tharki Kodaku,Kodaku target,ʈebokobi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site t]",silkorwakodaku2022:i199:t:f1
behera2022korwakodaku,89,79,p89:l13,199,"speak!, he spoke",2,t,Tharki Kodaku,Kodaku target,ʈebomi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site t]",silkorwakodaku2022:i199:t:f2
behera2022korwakodaku,89,79,p89:l10,199,"speak!, he spoke",2,w,Baikanthpur Kodaku,Kodaku target,ʈeboʔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 199, site w]",silkorwakodaku2022:i199:w:f1
behera2022korwakodaku,89,79,p89:l30,200,"listen!, he heard",1,A,Husambu Asuri,Asuri comparison control,ʌjum,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site A]",
behera2022korwakodaku,89,79,p89:l39,200,"listen!, he heard",3,B,Dumortoli Sadri,Sadri comparison control,"sun,sunis",high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site B]",
behera2022korwakodaku,89,79,p89:l33,200,"listen!, he heard",1,C,Chilma Korwa,Korwa target,ʌjumwame,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site C]",silkorwakodaku2022:i200:C:f1
behera2022korwakodaku,89,79,p89:l31,200,"listen!, he heard",1,D,Dhaneshpur Korwa,Korwa target,ʌjumgema,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-dhaneshpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site D]",silkorwakodaku2022:i200:D:f1
behera2022korwakodaku,89,79,p89:l32,200,"listen!, he heard",1,G,Gaseband Korwa,Korwa target,ʌjumme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-gaseband,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site G]",silkorwakodaku2022:i200:G:f1
behera2022korwakodaku,89,79,p89:l32,200,"listen!, he heard",1,H,Harrapat Korwa,Korwa target,ʌjumme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-harrapat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site H]",silkorwakodaku2022:i200:H:f1
behera2022korwakodaku,89,79,p89:l41,200,"listen!, he heard",4,J,Arahas Birjia,Birjia comparison control,ʌɲʊmʊlʌje,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site J]",
behera2022korwakodaku,89,79,p89:l27,200,"listen!, he heard",1,K,Bladerpat Korwa,Korwa target,ajʊmkɛram,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site K]",silkorwakodaku2022:i200:K:f1
behera2022korwakodaku,89,79,p89:l29,200,"listen!, he heard",1,K,Bladerpat Korwa,Korwa target,ijʊmeme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site K]",silkorwakodaku2022:i200:K:f2
behera2022korwakodaku,89,79,p89:l27,200,"listen!, he heard",1,L,Kirkima Korwa,Korwa target,ajʊmkɛram,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site L]",silkorwakodaku2022:i200:L:f1
behera2022korwakodaku,89,79,p89:l29,200,"listen!, he heard",1,M,Musakhoel Korwa,Korwa target,ijʊmeme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site M]",silkorwakodaku2022:i200:M:f1
behera2022korwakodaku,89,79,p89:l26,200,"listen!, he heard",1,R,Rakkaya Korwa,Korwa target,ajʊmkɛra,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site R]",silkorwakodaku2022:i200:R:f1
behera2022korwakodaku,89,79,p89:l32,200,"listen!, he heard",1,R,Rakkaya Korwa,Korwa target,ʌjumme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site R]",silkorwakodaku2022:i200:R:f2
behera2022korwakodaku,89,79,p89:l37,200,"listen!, he heard",2,S,Sagardinwa Kodaku,Kodaku target,aɲdʒɔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site S]",silkorwakodaku2022:i200:S:f1
behera2022korwakodaku,89,79,p89:l38,200,"listen!, he heard",2,T,Tanmai mixed variety,Tanmai comparison control,aɲdʒumem,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site T]",
behera2022korwakodaku,89,79,p89:l28,200,"listen!, he heard",1,U,Mahuabathan Mundari,Mundari comparison control,ajum,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site U]",
behera2022korwakodaku,89,79,p89:l39,200,"listen!, he heard",3,V,Kotgohna Sadri,Sadri comparison control,"sun,sunis",high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site V]",
behera2022korwakodaku,89,79,p89:l29,200,"listen!, he heard",1,Z,Sardih Korwa,Korwa target,ijʊmeme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site Z]",silkorwakodaku2022:i200:Z:f1
behera2022korwakodaku,89,79,p89:l37,200,"listen!, he heard",2,b,Jamuniatanr Kodaku,Kodaku target,aɲdʒɔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site b]",silkorwakodaku2022:i200:b:f1
behera2022korwakodaku,89,79,p89:l35,200,"listen!, he heard",2,c,Chainpur Kodaku,Kodaku target,aɲdʒɔm mi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site c]",silkorwakodaku2022:i200:c:f1
behera2022korwakodaku,89,79,p89:l36,200,"listen!, he heard",2,d,Dhengura Kodaku,Kodaku target,aɲdʒɔmem,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site d]",silkorwakodaku2022:i200:d:f1
behera2022korwakodaku,89,79,p89:l34,200,"listen!, he heard",2,j,Jhaleria Kodaku,Kodaku target,aɲdʒɔm,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site j]",silkorwakodaku2022:i200:j:f1
behera2022korwakodaku,89,79,p89:l40,200,"listen!, he heard",3,k,Kesrelmal Standard Sadri,Sadri comparison control,sunʟ sʊnlok,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site k]",
behera2022korwakodaku,89,79,p89:l34,200,"listen!, he heard",2,m,Chilma Kodaku,Kodaku target,aɲdʒɔm,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site m]",silkorwakodaku2022:i200:m:f1
behera2022korwakodaku,89,79,p89:l37,200,"listen!, he heard",2,m,Chilma Kodaku,Kodaku target,aɲdʒɔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site m]",silkorwakodaku2022:i200:m:f2
behera2022korwakodaku,89,79,p89:l37,200,"listen!, he heard",2,p,Kodakupara Kodaku,Kodaku target,aɲdʒɔmi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site p]",silkorwakodaku2022:i200:p:f1
behera2022korwakodaku,89,79,p89:l36,200,"listen!, he heard",2,t,Tharki Kodaku,Kodaku target,aɲdʒɔmem,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site t]",silkorwakodaku2022:i200:t:f1
behera2022korwakodaku,89,79,p89:l35,200,"listen!, he heard",2,w,Baikanthpur Kodaku,Kodaku target,aɲdʒɔm mi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 200, site w]",silkorwakodaku2022:i200:w:f1
behera2022korwakodaku,89,79,p89:l56,201,"look!, he saw",1,A,Husambu Asuri,Asuri comparison control,nel,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site A]",
behera2022korwakodaku,89,79,p89:l59,201,"look!, he saw",2,B,Dumortoli Sadri,Sadri comparison control,"d̪ekh, d̪ekhis",high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site B]",
behera2022korwakodaku,89,79,p89:l47,201,"look!, he saw",1,C,Chilma Korwa,Korwa target,ɲɛlkɪɾɪŋgja,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site C]",silkorwakodaku2022:i201:C:f1
behera2022korwakodaku,89,79,p89:l55,201,"look!, he saw",1,C,Chilma Korwa,Korwa target,ɲelme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site C]",silkorwakodaku2022:i201:C:f2
behera2022korwakodaku,89,79,p89:l60,201,"look!, he saw",3,D,Dhaneshpur Korwa,Korwa target,jɛlkerene,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-dhaneshpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site D]",silkorwakodaku2022:i201:D:f1
behera2022korwakodaku,89,79,p89:l53,201,"look!, he saw",1,G,Gaseband Korwa,Korwa target,ɲelei mi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-gaseband,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site G]",silkorwakodaku2022:i201:G:f1
behera2022korwakodaku,89,79,p89:l55,201,"look!, he saw",1,H,Harrapat Korwa,Korwa target,ɲelme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-harrapat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site H]",silkorwakodaku2022:i201:H:f1
behera2022korwakodaku,89,79,p89:l52,201,"look!, he saw",1,J,Arahas Birjia,Birjia comparison control,ɲeɭadɪjeŋg,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site J]",
behera2022korwakodaku,89,79,p89:l44,201,"look!, he saw",1,K,Bladerpat Korwa,Korwa target,ɲɛleme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site K]",silkorwakodaku2022:i201:K:f1
behera2022korwakodaku,89,79,p89:l45,201,"look!, he saw",1,K,Bladerpat Korwa,Korwa target,ɲɛlkɛram,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site K]",silkorwakodaku2022:i201:K:f2
behera2022korwakodaku,89,79,p89:l46,201,"look!, he saw",1,L,Kirkima Korwa,Korwa target,ɲɛlkɪɖɪja,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site L]",silkorwakodaku2022:i201:L:f1
behera2022korwakodaku,89,79,p89:l55,201,"look!, he saw",1,M,Musakhoel Korwa,Korwa target,ɲelme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site M]",silkorwakodaku2022:i201:M:f1
behera2022korwakodaku,89,79,p89:l55,201,"look!, he saw",1,R,Rakkaya Korwa,Korwa target,ɲelme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site R]",silkorwakodaku2022:i201:R:f1
behera2022korwakodaku,89,79,p89:l54,201,"look!, he saw",1,S,Sagardinwa Kodaku,Kodaku target,ɲelem,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site S]",silkorwakodaku2022:i201:S:f1
behera2022korwakodaku,89,79,p89:l55,201,"look!, he saw",1,S,Sagardinwa Kodaku,Kodaku target,ɲelme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site S]",silkorwakodaku2022:i201:S:f2
behera2022korwakodaku,89,79,p89:l57,201,"look!, he saw",1,T,Tanmai mixed variety,Tanmai comparison control,neleimi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site T]",
behera2022korwakodaku,89,79,p89:l56,201,"look!, he saw",1,U,Mahuabathan Mundari,Mundari comparison control,nel,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site U]",
behera2022korwakodaku,89,79,p89:l59,201,"look!, he saw",2,V,Kotgohna Sadri,Sadri comparison control,"d̪ekh, d̪ekhis",high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site V]",
behera2022korwakodaku,89,79,p89:l55,201,"look!, he saw",1,Z,Sardih Korwa,Korwa target,ɲelme,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site Z]",silkorwakodaku2022:i201:Z:f1
behera2022korwakodaku,89,79,p89:l49,201,"look!, he saw",1,b,Jamuniatanr Kodaku,Kodaku target,ɲel eda,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site b]",silkorwakodaku2022:i201:b:f1
behera2022korwakodaku,89,79,p89:l48,201,"look!, he saw",1,c,Chainpur Kodaku,Kodaku target,ɲel,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site c]",silkorwakodaku2022:i201:c:f1
behera2022korwakodaku,89,79,p89:l53,201,"look!, he saw",1,c,Chainpur Kodaku,Kodaku target,ɲelei mi,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site c]",silkorwakodaku2022:i201:c:f2
behera2022korwakodaku,89,79,p89:l54,201,"look!, he saw",1,d,Dhengura Kodaku,Kodaku target,ɲelem,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site d]",silkorwakodaku2022:i201:d:f1
behera2022korwakodaku,89,79,p89:l48,201,"look!, he saw",1,j,Jhaleria Kodaku,Kodaku target,ɲel,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site j]",silkorwakodaku2022:i201:j:f1
behera2022korwakodaku,89,79,p89:l58,201,"look!, he saw",2,k,Kesrelmal Standard Sadri,Sadri comparison control,dhɛkʟ dhɛklok,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site k]",
behera2022korwakodaku,89,79,p89:l50,201,"look!, he saw",1,m,Chilma Kodaku,Kodaku target,ɲel keɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site m]",silkorwakodaku2022:i201:m:f1
behera2022korwakodaku,89,79,p89:l48,201,"look!, he saw",1,p,Kodakupara Kodaku,Kodaku target,ɲel,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site p]",silkorwakodaku2022:i201:p:f1
behera2022korwakodaku,89,79,p89:l54,201,"look!, he saw",1,t,Tharki Kodaku,Kodaku target,ɲelem,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site t]",silkorwakodaku2022:i201:t:f1
behera2022korwakodaku,89,79,p89:l48,201,"look!, he saw",1,w,Baikanthpur Kodaku,Kodaku target,ɲel,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site w]",silkorwakodaku2022:i201:w:f1
behera2022korwakodaku,89,79,p89:l51,201,"look!, he saw",1,w,Baikanthpur Kodaku,Kodaku target,ɲel ked̪ija,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 201, site w]",silkorwakodaku2022:i201:w:f2
behera2022korwakodaku,89,79,p89:l65,202,I (1st sg),1,A,Husambu Asuri,Asuri comparison control,iŋ,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 79, item 202, site A]",
