PDF_Page	Printed_Page	Page_Line	Item	Gloss	List	Source_Cell	Record_Type	Verified_Cell	Review_Status	Confidence	Review_Note	Extraction_Note
74	66	71	195	walk	Nalagarh/H.P.	1  tʃʌl	response	1  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	72	195	walk	Dehradun/U.P.	1  tʃʌl	response	1  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	73	195	walk	Kotdwara/U.P.	1  tʃʌl	response	1  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	74	195	walk	Haldwani/U.P.	1  tʃʌl	response	1  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	96	196	run	Urdu	1  dɔɽ	response	1  dɔɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	97	196	run	Chitral/Pak	2  bhɑdʒ	response	2  bhɑdʒ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	98	196	run	Settlet Swat/Pak	2  bhʌdʒ	response	2  bhʌdʒ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	99	196	run	Gilgit/Pak	2  bhʌdʒ	response	2  bhʌdʒ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	100	196	run	Kaghan/Pak	1  doɽ	response	1  doɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	101	196	run	North. Azad/Pak	1  doɽ	response	1  doɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	102	196	run	Centr. Azad/Pak	1  doɽ	response	1  doɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	103	196	run	Udhampur/J&K	1  dɔɽ	response	1  dɔɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	104	196	run	Jammu/J&K	1  dɔɽ	response	1  dɔɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	105	196	run	Chamba/H.P.	1  doɽ	response	1  doɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	106	196	run	Rampur/H.P.	1  doɽ	response	1  doɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	107	196	run	Nalagarh/H.P.	1  doɽ	response	1  doɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	108	196	run	Dehradun/U.P.	1  dɔɽ	response	1  dɔɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	109	196	run	Kotdwara/U.P.	1  dɔɽ	response	1  dɔɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	110	196	run	Haldwani/U.P.	1  doɽ	response	1  doɽ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	114	197	go	Urdu	1  dʒɑ	response	1  dʒɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	115	197	go	Chitral/Pak	2  tʃʌl	response	2  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	116	197	go	Settlet Swat/Pak	2  tʃʌl	response	2  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	117	197	go	Gilgit/Pak	2  tʃʌl	response	2  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	118	197	go	Kaghan/Pak	2  tʃʌl	response	2  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	119	197	go	North. Azad/Pak	1  dʒɑ / 2  tʃɛl	response	1  dʒɑ / 2  tʃɛl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	120	197	go	Centr. Azad/Pak	1  dʒɑ	response	1  dʒɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	121	197	go	Udhampur/J&K	1  dʒʌ	response	1  dʒʌ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	122	197	go	Jammu/J&K	1  dʒɑ	response	1  dʒɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	123	197	go	Chamba/H.P.	1  dʒɑ	response	1  dʒɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	124	197	go	Rampur/H.P.	1  dʒɑ	response	1  dʒɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	125	197	go	Nalagarh/H.P.	1  dʒɑ	response	1  dʒɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	126	197	go	Dehradun/U.P.	2  tʃʌl	response	2  tʃʌl	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	127	197	go	Kotdwara/U.P.	1  dʒɑ	response	1  dʒɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	128	197	go	Haldwani/U.P.	1  dʒɑ	response	1  dʒɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	132	198	come	Urdu	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	133	198	come	Chitral/Pak	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	134	198	come	Settlet Swat/Pak	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	135	198	come	Gilgit/Pak	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	136	198	come	Kaghan/Pak	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	137	198	come	North. Azad/Pak	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	138	198	come	Centr. Azad/Pak	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	139	198	come	Udhampur/J&K	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	140	198	come	Jammu/J&K	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	141	198	come	Chamba/H.P.	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	142	198	come	Rampur/H.P.	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	143	198	come	Nalagarh/H.P.	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	144	198	come	Dehradun/U.P.	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	145	198	come	Kotdwara/U.P.	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
74	66	146	198	come	Haldwani/U.P.	1  ɑ	response	1  ɑ	complete	high	PDF p. 74 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	24	199	speak	Urdu	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	25	199	speak	Chitral/Pak	2  ko / 2  gʌl ko	response	2  ko / 2  gʌl ko	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	26	199	speak	Settlet Swat/Pak	1  boɭ / 2  ko	response	1  boɭ / 2  ko	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	27	199	speak	Gilgit/Pak	2  ko	response	2  ko	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	28	199	speak	Kaghan/Pak	1  boɭ	response	1  boɭ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	29	199	speak	North. Azad/Pak	1  boɭo / 2  ko	response	1  boɭo / 2  ko	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	30	199	speak	Centr. Azad/Pak	1  bol / 2  gʌl kɑ	response	1  bol / 2  gʌl kɑ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	31	199	speak	Udhampur/J&K	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	32	199	speak	Jammu/J&K	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	33	199	speak	Chamba/H.P.	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	34	199	speak	Rampur/H.P.	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	35	199	speak	Nalagarh/H.P.	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	36	199	speak	Dehradun/U.P.	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	37	199	speak	Kotdwara/U.P.	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	38	199	speak	Haldwani/U.P.	1  bol	response	1  bol	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	42	200	hear	Urdu	1  sʊn	response	1  sʊn	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	43	200	hear	Chitral/Pak	1  suɳ	response	1  suɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	44	200	hear	Settlet Swat/Pak	1  sõɳ	response	1  sõɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	45	200	hear	Gilgit/Pak	1  son / 1  sũɳ	response	1  son / 1  sũɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	46	200	hear	Kaghan/Pak	1  sʊɳ	response	1  sʊɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	47	200	hear	North. Azad/Pak	1  sʊɳ	response	1  sʊɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	48	200	hear	Centr. Azad/Pak	1  sun	response	1  sun	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	49	200	hear	Udhampur/J&K	1  soɳ	response	1  soɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	50	200	hear	Jammu/J&K	1  suɳ	response	1  suɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	51	200	hear	Chamba/H.P.	1  sʊɳ	response	1  sʊɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	52	200	hear	Rampur/H.P.	1  soɳ	response	1  soɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	53	200	hear	Nalagarh/H.P.	1  sun	response	1  sun	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	54	200	hear	Dehradun/U.P.	1  soɳ	response	1  soɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	55	200	hear	Kotdwara/U.P.	1  soɳ	response	1  soɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	56	200	hear	Haldwani/U.P.	1  suɳ	response	1  suɳ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	60	201	look	Urdu	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	61	201	look	Chitral/Pak	1  dɛkh	response	1  dɛkh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	62	201	look	Settlet Swat/Pak	1  dhɛkh	response	1  dhɛkh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	63	201	look	Gilgit/Pak	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	64	201	look	Kaghan/Pak	2  hɛɾ	response	2  hɛɾ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	65	201	look	North. Azad/Pak	1  dɛkho	response	1  dɛkho	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	66	201	look	Centr. Azad/Pak	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	67	201	look	Udhampur/J&K	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	68	201	look	Jammu/J&K	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	69	201	look	Chamba/H.P.	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	70	201	look	Rampur/H.P.	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	71	201	look	Nalagarh/H.P.	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	72	201	look	Dehradun/U.P.	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	73	201	look	Kotdwara/U.P.	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	74	201	look	Haldwani/U.P.	1  dekh	response	1  dekh	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	96	202	I (1s)	Urdu	2  mæ̃	response	2  mæ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	97	202	I (1s)	Chitral/Pak	1  hũ	response	1  hũ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	98	202	I (1s)	Settlet Swat/Pak	1  ũ / 2  mẽ	response	1  ũ / 2  mẽ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	99	202	I (1s)	Gilgit/Pak	1  hũ	response	1  hũ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	100	202	I (1s)	Kaghan/Pak	2  mɑ̃ĩ	response	2  mɑ̃ĩ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	101	202	I (1s)	North. Azad/Pak	1  ũ	response	1  ũ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	102	202	I (1s)	Centr. Azad/Pak	1  ũ	response	1  ũ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	103	202	I (1s)	Udhampur/J&K	1  ũ	response	1  ũ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	104	202	I (1s)	Jammu/J&K	2  mæ̃	response	2  mæ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	105	202	I (1s)	Chamba/H.P.	2  mæ̃	response	2  mæ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	106	202	I (1s)	Rampur/H.P.	2  mæ̃	response	2  mæ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	107	202	I (1s)	Nalagarh/H.P.	2  mæ̃	response	2  mæ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	108	202	I (1s)	Dehradun/U.P.	2  mæ̃	response	2  mæ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	109	202	I (1s)	Kotdwara/U.P.	2  mæ̃	response	2  mæ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	110	202	I (1s)	Haldwani/U.P.	2  mæ̃	response	2  mæ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	114	203	you (2s, informal)	Urdu	1  tu / 2  tʊm	response	1  tu / 2  tʊm	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	115	203	you (2s, informal)	Chitral/Pak	1  tũ	response	1  tũ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	116	203	you (2s, informal)	Settlet Swat/Pak	1  tu	response	1  tu	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	117	203	you (2s, informal)	Gilgit/Pak	1  tũ / 1  tu	response	1  tũ / 1  tu	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	118	203	you (2s, informal)	Kaghan/Pak	1  tu	response	1  tu	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	119	203	you (2s, informal)	North. Azad/Pak	1  tũ / 2  tʌm	response	1  tũ / 2  tʌm	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	120	203	you (2s, informal)	Centr. Azad/Pak	1  tu	response	1  tu	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	121	203	you (2s, informal)	Udhampur/J&K	1  tʊ̃	response	1  tʊ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	122	203	you (2s, informal)	Jammu/J&K	1  tɔ̃	response	1  tɔ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	123	203	you (2s, informal)	Chamba/H.P.	1  tũ	response	1  tũ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	124	203	you (2s, informal)	Rampur/H.P.	1  tʊ̃	response	1  tʊ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	125	203	you (2s, informal)	Nalagarh/H.P.	1  tɔ̃	response	1  tɔ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	126	203	you (2s, informal)	Dehradun/U.P.	1  tõ	response	1  tõ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	127	203	you (2s, informal)	Kotdwara/U.P.	1  tɔ̃	response	1  tɔ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	128	203	you (2s, informal)	Haldwani/U.P.	1  tõ	response	1  tõ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	132	204	you (2s, formal)	Urdu	3  ɑp	response	3  ɑp	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	133	204	you (2s, formal)	Chitral/Pak	1  to / 2  tʌm	response	1  to / 2  tʌm	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	134	204	you (2s, formal)	Settlet Swat/Pak	2  tʌm	response	2  tʌm	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	135	204	you (2s, formal)	Gilgit/Pak	1  to	response	1  to	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	136	204	you (2s, formal)	Kaghan/Pak	2  tʌm	response	2  tʌm	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	137	204	you (2s, formal)	North. Azad/Pak	2  tʌm	response	2  tʌm	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	138	204	you (2s, formal)	Centr. Azad/Pak	2  tʌm	response	2  tʌm	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	139	204	you (2s, formal)	Udhampur/J&K	1  tʊ̃	response	1  tʊ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	140	204	you (2s, formal)	Jammu/J&K	2  tʌm	response	2  tʌm	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	141	204	you (2s, formal)	Chamba/H.P.	1  tũ	response	1  tũ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	142	204	you (2s, formal)	Rampur/H.P.	1  tʊ̃	response	1  tʊ̃	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	143	204	you (2s, formal)	Nalagarh/H.P.	1  tõ	response	1  tõ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	144	204	you (2s, formal)	Dehradun/U.P.	1  tõ	response	1  tõ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	145	204	you (2s, formal)	Kotdwara/U.P.	1  tõ	response	1  tõ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
75	67	146	204	you (2s, formal)	Haldwani/U.P.	1  tõ	response	1  tõ	complete	high	PDF p. 75 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	24	205	he (3s, masculine)	Urdu	1  ʋo	response	1  ʋo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	25	205	he (3s, masculine)	Chitral/Pak	1  wo	response	1  wo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	26	205	he (3s, masculine)	Settlet Swat/Pak	1  wo	response	1  wo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	27	205	he (3s, masculine)	Gilgit/Pak	1  wu	response	1  wu	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	28	205	he (3s, masculine)	Kaghan/Pak	1  o	response	1  o	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	29	205	he (3s, masculine)	North. Azad/Pak	1  o	response	1  o	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	30	205	he (3s, masculine)	Centr. Azad/Pak	1  wo	response	1  wo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	31	205	he (3s, masculine)	Udhampur/J&K	1  ʋo	response	1  ʋo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	32	205	he (3s, masculine)	Jammu/J&K	1  o	response	1  o	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
76	68	33	205	he (3s, masculine)	Chamba/H.P.	1  ʋo	response	1  ʋo	complete	high	PDF p. 76 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
