PSTDr,d4655,maḍ-,"bed of garden; field, garden bed; paddy field",,,,"merriam2026dravidiandb[record 4885, DEDR 4655]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4885,,,,
PSTDr,d4656,maḍik- (?),harrow; plough with bullocks complete,,,,"merriam2026dravidiandb[record 4886, DEDR 4656]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4886,,,,
PSTDr,d4657,manḍ-,to eat; food; kitchen,,,,"merriam2026dravidiandb[record 4887, DEDR 4657]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4887,,,,
PSTDr,d4658,màḍuv-,"pond, pool; pond, tank, basin, lake, pool or collection of any liquid in a pit or hollow",,,,"merriam2026dravidiandb[record 4888, DEDR 4658];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4888,,,,
PSTDr,d4659,maḍ-ai,"sluice, hole, floodgate; small opening out of a channel into a field",,,,"merriam2026dravidiandb[record 4889, DEDR 4659]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4889,,,,
PSTDr,d4660,maṭ-,"measure; level, a levelling instrument, a level",,,,"merriam2026dravidiandb[record 4890, DEDR 4660];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4890,,,,
PSTDr,d4661,maṭ-,"small, short; to decrease, diminish, abate (intr.)",,,,"merriam2026dravidiandb[record 4891, DEDR 4661];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4891,,,,
PSD1,d4662,maṭ-,honey; toddy,,,South Dravidian,"merriam2026dravidiandb[record 4892, DEDR 4662];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4892,,,,
PDr,d4663,maṭ-,"stalk, branch; branch or bough of any palm tree, leaf of the aloe, cabbage, or of similar plants, a young palm tree; branch of palm tree",,,,"merriam2026dravidiandb[record 4893, DEDR 4663];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4893,,,,
PSD2,d4664,maṭ-,to sow,,,,"merriam2026dravidiandb[record 4894, DEDR 4664];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4894,,,,
PSTDr,d4665,maḍḍ-i,a k. of tree; the resinous juice of Ailantus malabarica,,,,"merriam2026dravidiandb[record 4895, DEDR 4665]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4895,,,,
PDr,d4666,maṇ,"earth; sand; gravel; earth, mud, soil, dirt; sand",,,,"merriam2026dravidiandb[record 4896, DEDR 4666];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4896,,,,
PDr,d4667,maṇ-,"to unite; to marry; marrying a husband, marriage of a woman; to love, marry",,,,"merriam2026dravidiandb[record 4897, DEDR 4667];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4897,,,,
PSD1,d4668,maṇ-a-,to emit a smell,,,South Dravidian,"merriam2026dravidiandb[record 4898, DEDR 4668];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4898,,,,
PSD1,d4669,maṇa-kārai,a k. of plant,,,South Dravidian,"merriam2026dravidiandb[record 4899, DEDR 4669];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4899,,,,
PSD1,d4670,maṇaŋ-,pilchard,,,South Dravidian,"merriam2026dravidiandb[record 4900, DEDR 4670];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4900,,,,
PSD1,d4671,maṇ-i-,"to talk, speak",,,South Dravidian,"merriam2026dravidiandb[record 4901, DEDR 4671];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4901,,,,
PSD1,d4672,măṇ-i,small bell,,,South Dravidian,"merriam2026dravidiandb[record 4902, DEDR 4672];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4902,,,,
PDr,d4673,maṇ- (?),wrist,,,,"merriam2026dravidiandb[record 4903, DEDR 4673];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4903,,,,
PSTDr,d4674,maṇi-,"office, superintendence; office or duties of the manager of a temple",,,,"merriam2026dravidiandb[record 4904, DEDR 4674]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4904,,,,
PSD1,d4675,măṇ-ai,"low stool, seat",,,South Dravidian,"merriam2026dravidiandb[record 4905, DEDR 4675];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4905,,,,
PSTDr,d4676,maḍḍ-,"sediment, dregs; lees, sediment or refuse of any liquid, dregs; foulness, dirtiness, turbidity; foul, turbid",,,,"merriam2026dravidiandb[record 4906, DEDR 4676]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4906,,,,
PDr,d4677,manḍ-,knee; kneeling on one knee; knee (BB),,,,"merriam2026dravidiandb[record 4907, DEDR 4677];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4907,,,,
PSD2,d4678,manḍ-i,"cooking pot; bowl, basin; earthen pan, a covering dish",,,,"merriam2026dravidiandb[record 4908, DEDR 4678]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4908,,,,
PDr,d4679,manḍ- (?),broken grain; cooked rice; ricewater,,,,"merriam2026dravidiandb[record 4909, DEDR 4679]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4909,,,,
PDr,d4680,manḍ-,"to blaze; to burn, blaze, flame, cause or produce a burning pain, be angry, be in a fury or violent rage, be envious; to burn; to consume by fire, burn; n. destruction by fire",,,,"merriam2026dravidiandb[record 4910, DEDR 4680];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4910,,,,
PDr,d4681,manḍ- (caus.*maṭ-),"close together; to be thronged, spread; besiege, surround; thick, dense (of hair, jungle, weaving, buttermilk)",,,,"merriam2026dravidiandb[record 4911, DEDR 4681];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4911,,,,
PSD1,d4682,manḍ-ai,"bowl; skull, head",,,South Dravidian,"merriam2026dravidiandb[record 4912, DEDR 4682];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4912,,,,
PSD1,d4683,maṇ-i,a k. of porridge,,,South Dravidian,"merriam2026dravidiandb[record 4913, DEDR 4683];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4913,,,,
PSD1,d4684,maṇ-,"to bathe, wash",,,South Dravidian,"merriam2026dravidiandb[record 4914, DEDR 4684];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4914,,,,
PSD1,d4685,maṇ-,"to do, perform",,,South Dravidian,"merriam2026dravidiandb[record 4915, DEDR 4685];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4915,,,,
PSD1,d4686,maṇ-ai,calf of the leg,,,South Dravidian,"merriam2026dravidiandb[record 4916, DEDR 4686];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4916,,,,
PDr,d4687,mads-,"furious, enraged; lust; to rage, be enraged or furious, increase, rise or swell, be extended; to be nervous and fidgety (as an animal overfed and left without work), be in rut, grow fond of a thing through habit, (Hahn) be intoxicated",,,,"merriam2026dravidiandb[record 4917, DEDR 4687];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4917,,,,
PSTDr,d4688,mad-ag-,"sluice; sluice, floodgate, watergate",,,,"merriam2026dravidiandb[record 4918, DEDR 4688]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4918,,,,
PSD1,d4689,madal-ai,"lintel, prop",,,South Dravidian,"merriam2026dravidiandb[record 4919, DEDR 4689];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4919,,,,
PSTDr,d4690,madVn-,"a k. of female relative; an elder sister-in-law, elder brother's wife, husband's or wife's elder sister, whether older or younger than oneself (though always elder in the former case according to Hindu custom, the husband being always older than the wife), paternal aunt's or maternal uncle's daughter older than oneself",,,,"merriam2026dravidiandb[record 4920, DEDR 4690]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4920,,,,
PSD1,d4691,mad-i,"moon, month",,,South Dravidian,"merriam2026dravidiandb[record 4921, DEDR 4691];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4921,,,,
PSTDr,d4692,madur-,"wall; coping of a wall; mud wall, the compound wall",,,,"merriam2026dravidiandb[record 4922, DEDR 4692]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4922,,,,
PSD2,d4693,madṛ- (?),red ants,,,,"merriam2026dravidiandb[record 4923, DEDR 4693];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4923,,,,
PSD1,d4694,mad-,wedding,,,South Dravidian,"merriam2026dravidiandb[record 4924, DEDR 4694];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4924,,,,
PKMDr,d4695,mādg-ī,mahua,,,,"merriam2026dravidiandb[record 4925, DEDR 4695];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4925,,,,
PSD1,d4696,mat-i,a k. of fish,,,South Dravidian,"merriam2026dravidiandb[record 4926, DEDR 4696];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4926,,,,
PSTDr,d4697,mandār-,"cloudiness; cloudy, gloomy, dark weather",,,,"merriam2026dravidiandb[record 4927, DEDR 4697]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4927,,,,
PSD1,d4698,mand-i,a k. of monkey,,,South Dravidian,"merriam2026dravidiandb[record 4928, DEDR 4698];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4928,,,,
PSD1,d4699,mandir-,grass mat; sheet,,,South Dravidian,"merriam2026dravidiandb[record 4929, DEDR 4699];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4929,,,,
PDr,d4700,mand-,"herd; multitude; flock, herd, drove, pack, (B also) place where flocks or herds are kept outside a village, hamlet inhabited by herdsmen; man; herd; people belonging to the same side or party; herd, flock; herd",,,,"merriam2026dravidiandb[record 4930, DEDR 4700];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4930,,,,
PDr,d4701,manam,"highland, upland; a k. of field",,,,"merriam2026dravidiandb[record 4931, DEDR 4701]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4931,,,,
PSD1,d4702,mam-,distress; inquietude,,,South Dravidian,"merriam2026dravidiandb[record 4932, DEDR 4702];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4932,,,,
PDr,d4703,mam-,breast; milk,,,,"merriam2026dravidiandb[record 4933, DEDR 4703]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4933,,,,
PSD2,d4704,maj,"breast, teat",,,,"merriam2026dravidiandb[record 4934, DEDR 4704];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4934,,,,
PDr,d4705,maj,cat,,,,"merriam2026dravidiandb[record 4935, DEDR 4705]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4935,,,,
PDr,d4706,maj-,"mistake, bewilderment; intoxication, inebriation, unconsciousness, drowsiness; malt; beverage",,,,"merriam2026dravidiandb[record 4936, DEDR 4706];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4936,,,,
PSD1,d4707,majir,hair,,,South Dravidian,"merriam2026dravidiandb[record 4937, DEDR 4707];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4937,,,,
PCDr,d4708,maj-,moss,,,,"merriam2026dravidiandb[record 4938, DEDR 4708];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4938,,,,
PDr,d4709,mar-,to rub,,,,"merriam2026dravidiandb[record 4939, DEDR 4709]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4939,,,,
PSTDr,d4710,mar- (?),"sleepy; to droop, (K also) eyes to close",,,,"merriam2026dravidiandb[record 4940, DEDR 4710]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4940,,,,
PDr,d4711,màran-,tree; wild dog,,,,"merriam2026dravidiandb[record 4941, DEDR 4711];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4941,,,,
PSD1,d4712,mar-,bow-string hemp,,,South Dravidian,"merriam2026dravidiandb[record 4942, DEDR 4712];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4942,,,,
PSD1,d4713,mar-,a k. of oak,,,South Dravidian,"merriam2026dravidiandb[record 4943, DEDR 4713];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4943,,,,
PSD1,d4714,marav-,"bowl, utensil",,,South Dravidian,"merriam2026dravidiandb[record 4944, DEDR 4714];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4944,,,,
PDr,d4715,mar-,kinsfolk; first-cousin; grandson; grandchild,,,,"merriam2026dravidiandb[record 4945, DEDR 4715];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4945,,,,
PSTDr,d4716,marŋ-kārai,"emetic nut; emetic nut, Randia dumetorum",,,,"merriam2026dravidiandb[record 4946, DEDR 4716]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4946,,,,
PDr,d4717,maruŋ-,side; either side of the part of the body just above the hip; buttock; rib,,,,"merriam2026dravidiandb[record 4947, DEDR 4717];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4947,,,,
PDr,d4718,mard[-Vg-],a k. of tree; Terminalia glabra; sāj tree,,,,"merriam2026dravidiandb[record 4948, DEDR 4718];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4948,,,,
PDr,d4719,marnd-,medicine,,,,"merriam2026dravidiandb[record 4949, DEDR 4719];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4949,,,,
PDr,d4720,mar-[g-],horn,,,,"merriam2026dravidiandb[record 4950, DEDR 4720];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4950,,,,
PSD1,d4721,mar-uv-,a timber tree,,,South Dravidian,"merriam2026dravidiandb[record 4951, DEDR 4721];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4951,,,,
PDr,d4722,mej-,"to combine, join; to praise, be pleased with; to become familiar with, be accustomed to, be addicted or given to, take to, acquire a strong liking or taste for, love, desire, wish; to admire, applaud, praise, commend, compliment, approve; n. admiration, applause, praise, commendation, approbation; admirable, praiseworthy; to learn; to learn, become accustomed; to break in cattle, train cattle to the plough; to be content, accustomed; to teach; to stay, dwell; to love; tame, domesticated",,,,"merriam2026dravidiandb[record 4952, DEDR 4722];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4952,,,,
PSTDr,d4723,maruḷ-,"confused; afraid; bewildered; love, passion, desire, lust; an evil spirit",,,,"merriam2026dravidiandb[record 4953, DEDR 4723];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4953,,,,
PSTDr,d4724,man-,"a k. of deer; the male of a species of antelope, gayal, bison (pōtumale animal)",,,,"merriam2026dravidiandb[record 4954, DEDR 4724]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4954,,,,
PSTDr,d4725,mar-ai,"nut of a screw; anything of a spiral form, spiral, screw",,,,"merriam2026dravidiandb[record 4955, DEDR 4725]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4955,,,,
PDr,d4726,maram,grass; waste land,,,,"merriam2026dravidiandb[record 4956, DEDR 4726]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4956,,,,
PSD1,d4727,mar-uk-,"to groan, weep",,,South Dravidian,"merriam2026dravidiandb[record 4957, DEDR 4727];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4957,,,,
PSTDr,d4728,marb-,"dark, dim, gloomy; cloudy; cloud",,,,"merriam2026dravidiandb[record 4958, DEDR 4728];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4958,,,,
PSTDr,d4729,mal-,"fertile, rich; (Śaŋk., K.) to spread, (B) rejoice, be pleased, eager, delighted, shine, be splendid, unfold, display",,,,"merriam2026dravidiandb[record 4959, DEDR 4729];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4959,,,,
PSTDr,d4730,mal-,"wrestling, boxing; wrestling",,,,"merriam2026dravidiandb[record 4960, DEDR 4730];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4960,,,,
PSD2,d4731,mala,"palm of the hand, sole of the foot",,,,"merriam2026dravidiandb[record 4961, DEDR 4731];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4961,,,,
PSTDr,d4732,màl-,"next, second",,,,"merriam2026dravidiandb[record 4962, DEDR 4732];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4962,,,,
PSD1,d4733,malag-,a k. of necklace,,,South Dravidian,"merriam2026dravidiandb[record 4963, DEDR 4733];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4963,,,,
PDr,d4734,mal-,"turn, twist; to wander, roam about, turn back (intr.), become crooked; to return",,,,"merriam2026dravidiandb[record 4964, DEDR 4734];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4964,,,,
PDr,d4735,mal-,"to lie, sleep; to sleep",,,,"merriam2026dravidiandb[record 4965, DEDR 4735];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4965,,,,
PDr,d4736,mal-,"to be agitated; agitation; to winnow grain; to shake, stir",,,,"merriam2026dravidiandb[record 4966, DEDR 4736];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4966,,,,
PDr,d4737,malaŋ-,eel; a sort of fish; a kind of fish,,,,"merriam2026dravidiandb[record 4967, DEDR 4737];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4967,,,,
PDr,d4738,mal-,"sterile, barren; ewe or she-goat that has ceased to give milk",,,,"merriam2026dravidiandb[record 4968, DEDR 4738];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4968,,,,
PDr,d4739,mal-,"to open (flower), bloom; to flower, blossom; to open, undo, untie",,,,"merriam2026dravidiandb[record 4969, DEDR 4739];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4969,,,,
PSD1,d4740,mal-ar-,to lie on the back; face turned upwards,,,South Dravidian,"merriam2026dravidiandb[record 4970, DEDR 4740];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4970,,,,
PSD1,d4740,mal-ai-,to lie on the back; face turned upwards,,,South Dravidian,"merriam2026dravidiandb[record 4971, DEDR 4740];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4971,,,,
PSTDr,d4741,mal-ai-,"to oppose, fight against; to rage, (K also) wrestle, fight",,,,"merriam2026dravidiandb[record 4972, DEDR 4741]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4972,,,,
PDr,d4742,màl-,"mountain; hill; forest; hill, mountain",,,,"merriam2026dravidiandb[record 4973, DEDR 4742];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4973,,,,
PDr,d4743,mal- (?),"negative morpheme; no, not",,,,"merriam2026dravidiandb[record 4974, DEDR 4743];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4974,,,,
PSTDr,d4744,mal-,"cup, earthen vessel; a shallow earthen dish",,,,"merriam2026dravidiandb[record 4975, DEDR 4744]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4975,,,,
PCDr,d4745,mal-,to uproot,,,,"merriam2026dravidiandb[record 4976, DEDR 4745];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4976,,,,
PSTDr,d4746,mā-,beauty; Lakṣmī; beauty; beautiful,,,,"merriam2026dravidiandb[record 4977, DEDR 4746]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4977,,,,
PDr,d4747,manq-,youth; buffalo; son,,,,"merriam2026dravidiandb[record 4978, DEDR 4747]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4978,,,,
PSD1,d4748,maẓ-i-,to shave,,,South Dravidian,"merriam2026dravidiandb[record 4979, DEDR 4748];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4979,,,,
PDr,d4749,maẓs-,"axe; wood-knife, billhook",,,,"merriam2026dravidiandb[record 4980, DEDR 4749];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4980,,,,
PDr,d4750,maẓ-,"obscure, blunt; to die, perish; dusk, twilight; dirty; black",,,,"merriam2026dravidiandb[record 4981, DEDR 4750];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4981,,,,
PSD1,d4751,maẓ-uk-,"to beat, pound",,,South Dravidian,"merriam2026dravidiandb[record 4982, DEDR 4751];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4982,,,,
PSTDr,d4752,maẓ-,"to linger, delay; to protract, delay; to delay, tarry, hesitate, idle away time, wander, move about",,,,"merriam2026dravidiandb[record 4983, DEDR 4752]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4983,,,,
PSD1,d4753,maẓ-ai,rain,,,South Dravidian,"merriam2026dravidiandb[record 4984, DEDR 4753];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4984,,,,
PSTDr,d4754,malg-,"upside down; to fall on the face; to be prone, fall flat on the face",,,,"merriam2026dravidiandb[record 4985, DEDR 4754]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4985,,,,
PSD2,d4755,maṛg-,next year,,,,"merriam2026dravidiandb[record 4986, DEDR 4755];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4986,,,,
PDr,d4756,maṇ-s-,"male, man; man",,,,"merriam2026dravidiandb[record 4987, DEDR 4756];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4987,,,,
PSTDr,d4757,maḷig-ai,"grocery shop; wholesale, grocer's shop, warehouse",,,,"merriam2026dravidiandb[record 4988, DEDR 4757]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4988,,,,
PSTDr,d4758,maḷ-,"to do; to make, fashion",,,,"merriam2026dravidiandb[record 4989, DEDR 4758]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:4989,,,,
PSD1,d4759,maḷ- (?),rafter,,,South Dravidian,"merriam2026dravidiandb[record 4990, DEDR 4759];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4990,,,,
PDr,d4760,mad_[a]-,"to forget, lose; to forget; to forget; to hide; to be lost; to conceal oneself, disappear, hide (BB); to vanish, disappear (as a person)",,,,"merriam2026dravidiandb[record 4991, DEDR 4760];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4991,,,,
PSTDr,d4761,mad_-,"to turn; joint, hinge, spring, catch, contrivance; to turn (intr.), turn round, return; turn into, be transformed into; to roll; to crawl; to turn (intr.)",,,,"merriam2026dravidiandb[record 4992, DEDR 4761];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4992,,,,
PDr,d4762,mar_an-,"spouse's younger brother, younger sister's husband, younger male cross-cousin; a k. of relation",,,,"merriam2026dravidiandb[record 4993, DEDR 4762];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4993,,,,
PSD1,d4763,măr_-,bravery; war,,,South Dravidian,"merriam2026dravidiandb[record 4994, DEDR 4763];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4994,,,,
PDr,d4764,màd_-,"young (of animals); a kid; son; son, boy, lad",,,,"merriam2026dravidiandb[record 4995, DEDR 4764];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4995,,,,
PSD1,d4765,mar_-V-,"to refuse, object",,,South Dravidian,"merriam2026dravidiandb[record 4996, DEDR 4765];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:4996,,,,
