Koch,,kɑɡhɑ,it bit,,kɑɡhɑ,,"kondakov2011koch[wordlist item 'it bit', site K, Tintekiya Koch]",,,silkoch2011:K:i1:it-bit,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,okʰɾijɑ,he is hungry,,okʰɾijɑ,,"kondakov2011koch[wordlist item 'he is hungry', site A, Garo]",,,silkoch2011:A:i1:he-is-hungry,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,bukʰikɑj,he is hungry,,bukʰikɑj,,"kondakov2011koch[wordlist item 'he is hungry', site B, Rongdani Rabha]",,,silkoch2011:B:i1:he-is-hungry,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,mɑjifɨu,he is hungry,,mɑjifɨu,,"kondakov2011koch[wordlist item 'he is hungry', site F, Koch-Rabha]",,,silkoch2011:F:i1:he-is-hungry,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,ukʰɑjhɑ,he is hungry,,ukʰɑjhɑ,,"kondakov2011koch[wordlist item 'he is hungry', site I, Tintekiya Koch]",,,silkoch2011:I:i1:he-is-hungry,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,mɑj ufujdʒɨu,he is hungry,,mɑj ufujdʒɨu,,"kondakov2011koch[wordlist item 'he is hungry', site G, Wanang Koch]",,,silkoch2011:G:i1:he-is-hungry,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,mɑj ufujdʒɨu,he is hungry,,mɑj ufujdʒɨu,,"kondakov2011koch[wordlist item 'he is hungry', site H, Wanang Koch]",,,silkoch2011:H:i1:he-is-hungry,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,uhujdʒ͡ ok,he is hungry,,uhujdʒ͡ ok,,"kondakov2011koch[wordlist item 'he is hungry', site D, Harigaya Koch]",,,silkoch2011:D:i1:he-is-hungry,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,uhujdʒ͡ ok,he is hungry,,uhujdʒ͡ ok,,"kondakov2011koch[wordlist item 'he is hungry', site E, Harigaya Koch]",,,silkoch2011:E:i1:he-is-hungry,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,hujto,he is hungry,,hujto,,"kondakov2011koch[wordlist item 'he is hungry', site C, Margan Koch]",,,silkoch2011:C:i1:he-is-hungry,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,ukʰɑjhɑ,he is hungry,,ukʰɑjhɑ,,"kondakov2011koch[wordlist item 'he is hungry', site J, Tintekiya Koch]",,,silkoch2011:J:i1:he-is-hungry,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,ukʰɑjhɑ,he is hungry,,ukʰɑjhɑ,,"kondakov2011koch[wordlist item 'he is hungry', site K, Tintekiya Koch]",,,silkoch2011:K:i1:he-is-hungry,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ɾɨŋeŋɑ,he is drinking,,ɾɨŋeŋɑ,,"kondakov2011koch[wordlist item 'he is drinking', site A, Garo]",,,silkoch2011:A:i1:he-is-drinking,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,ɾɨŋkɑj,he is drinking,,ɾɨŋkɑj,,"kondakov2011koch[wordlist item 'he is drinking', site B, Rongdani Rabha]",,,silkoch2011:B:i1:he-is-drinking,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,nɨŋtɑ,he is drinking,,nɨŋtɑ,,"kondakov2011koch[wordlist item 'he is drinking', site F, Koch-Rabha]",,,silkoch2011:F:i1:he-is-drinking,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,niŋto,he is drinking,,niŋto,,"kondakov2011koch[wordlist item 'he is drinking', site I, Tintekiya Koch]",,,silkoch2011:I:i1:he-is-drinking,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,lɑnɑjto,he is drinking,,lɑnɑjto,,"kondakov2011koch[wordlist item 'he is drinking', site G, Wanang Koch]",,,silkoch2011:G:i1:he-is-drinking,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,lɑŋɑjto,he is drinking,,lɑŋɑjto,,"kondakov2011koch[wordlist item 'he is drinking', site H, Wanang Koch]",,,silkoch2011:H:i1:he-is-drinking,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,liŋto,he is drinking,,liŋto,,"kondakov2011koch[wordlist item 'he is drinking', site D, Harigaya Koch]",,,silkoch2011:D:i1:he-is-drinking,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,liŋto,he is drinking,,liŋto,,"kondakov2011koch[wordlist item 'he is drinking', site E, Harigaya Koch]",,,silkoch2011:E:i1:he-is-drinking,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,liŋto,he is drinking,,liŋto,,"kondakov2011koch[wordlist item 'he is drinking', site C, Margan Koch]",,,silkoch2011:C:i1:he-is-drinking,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,niŋto,he is drinking,,niŋto,,"kondakov2011koch[wordlist item 'he is drinking', site J, Tintekiya Koch]",,,silkoch2011:J:i1:he-is-drinking,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,niŋto,he is drinking,,niŋto,,"kondakov2011koch[wordlist item 'he is drinking', site K, Tintekiya Koch]",,,silkoch2011:K:i1:he-is-drinking,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ɾiŋ nɑskɑ,he is thirsty,,ɾiŋ nɑskɑ,,"kondakov2011koch[wordlist item 'he is thirsty', site A, Garo]",,,silkoch2011:A:i1:he-is-thirsty,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,t͡ʃikɑŋ́ qɑj,he is thirsty,,t͡ʃikɑŋ́ qɑj,,"kondakov2011koch[wordlist item 'he is thirsty', site B, Rongdani Rabha]",,,silkoch2011:B:i1:he-is-thirsty,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,t͡ʃikɑ,he is thirsty,,t͡ʃikɑ,,"kondakov2011koch[wordlist item 'he is thirsty', site F, Koch-Rabha]",,,silkoch2011:F:i1:he-is-thirsty,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,nɨŋnɑutɑ,he is thirsty,,nɨŋnɑutɑ,,"kondakov2011koch[wordlist item 'he is thirsty', site F, Koch-Rabha]",,,silkoch2011:F:i2:he-is-thirsty,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,tiɾohɑ,he is thirsty,,tiɾohɑ,,"kondakov2011koch[wordlist item 'he is thirsty', site I, Tintekiya Koch]",,,silkoch2011:I:i1:he-is-thirsty,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,t͡ʃikɑ,he is thirsty,,t͡ʃikɑ,,"kondakov2011koch[wordlist item 'he is thirsty', site G, Wanang Koch]",,,silkoch2011:G:i1:he-is-thirsty,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ufɑjdʒ͡ ɨu,he is thirsty,,ufɑjdʒ͡ ɨu,,"kondakov2011koch[wordlist item 'he is thirsty', site G, Wanang Koch]",,,silkoch2011:G:i2:he-is-thirsty,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,t͡ʃikɑ,he is thirsty,,t͡ʃikɑ,,"kondakov2011koch[wordlist item 'he is thirsty', site H, Wanang Koch]",,,silkoch2011:H:i1:he-is-thirsty,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,ufɑjdʒɨu,he is thirsty,,ufɑjdʒɨu,,"kondakov2011koch[wordlist item 'he is thirsty', site H, Wanang Koch]",,,silkoch2011:H:i2:he-is-thirsty,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,kɑɾɑnto,he is thirsty,,kɑɾɑnto,,"kondakov2011koch[wordlist item 'he is thirsty', site D, Harigaya Koch]",,,silkoch2011:D:i1:he-is-thirsty,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,kɑɾɑnto,he is thirsty,,kɑɾɑnto,,"kondakov2011koch[wordlist item 'he is thirsty', site E, Harigaya Koch]",,,silkoch2011:E:i1:he-is-thirsty,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,həɾəkto,he is thirsty,,həɾəkto,,"kondakov2011koch[wordlist item 'he is thirsty', site C, Margan Koch]",,,silkoch2011:C:i1:he-is-thirsty,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,tiɾoni,he is thirsty,,tiɾoni,,"kondakov2011koch[wordlist item 'he is thirsty', site J, Tintekiya Koch]",,,silkoch2011:J:i1:he-is-thirsty,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,tiɾohɑ,he is thirsty,,tiɾohɑ,,"kondakov2011koch[wordlist item 'he is thirsty', site K, Tintekiya Koch]",,,silkoch2011:K:i1:he-is-thirsty,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,tʰueŋɑ,he is sleeping,,tʰueŋɑ,,"kondakov2011koch[wordlist item 'he is sleeping', site A, Garo]",,,silkoch2011:A:i1:he-is-sleeping,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,ɡuɾetɑ,he is sleeping,,ɡuɾetɑ,,"kondakov2011koch[wordlist item 'he is sleeping', site B, Rongdani Rabha]",,,silkoch2011:B:i1:he-is-sleeping,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,ukʰɨjtɑ,he is sleeping,,ukʰɨjtɑ,,"kondakov2011koch[wordlist item 'he is sleeping', site F, Koch-Rabha]",,,silkoch2011:F:i1:he-is-sleeping,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,d͡ʒuto,he is sleeping,,d͡ʒuto,,"kondakov2011koch[wordlist item 'he is sleeping', site I, Tintekiya Koch]",,,silkoch2011:I:i1:he-is-sleeping,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,ɑkudʒ͡ ɨu,he is sleeping,,ɑkudʒ͡ ɨu,,"kondakov2011koch[wordlist item 'he is sleeping', site G, Wanang Koch]",,,silkoch2011:G:i1:he-is-sleeping,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ɑku dʒɨu,he is sleeping,,ɑku dʒɨu,,"kondakov2011koch[wordlist item 'he is sleeping', site H, Wanang Koch]",,,silkoch2011:H:i1:he-is-sleeping,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,d͡ʒoui toŋto,he is sleeping,,d͡ʒoui toŋto,,"kondakov2011koch[wordlist item 'he is sleeping', site D, Harigaya Koch]",,,silkoch2011:D:i1:he-is-sleeping,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,d͡ʒui toŋto,he is sleeping,,d͡ʒui toŋto,,"kondakov2011koch[wordlist item 'he is sleeping', site E, Harigaya Koch]",,,silkoch2011:E:i1:he-is-sleeping,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,d͡ʒuto,he is sleeping,,d͡ʒuto,,"kondakov2011koch[wordlist item 'he is sleeping', site C, Margan Koch]",,,silkoch2011:C:i1:he-is-sleeping,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,d͡ʒuto,he is sleeping,,d͡ʒuto,,"kondakov2011koch[wordlist item 'he is sleeping', site J, Tintekiya Koch]",,,silkoch2011:J:i1:he-is-sleeping,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,d͡ʒuto,he is sleeping,,d͡ʒuto,,"kondakov2011koch[wordlist item 'he is sleeping', site K, Tintekiya Koch]",,,silkoch2011:K:i1:he-is-sleeping,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,tʰue doŋɑ,he lay down,,tʰue doŋɑ,,"kondakov2011koch[wordlist item 'he lay down', site A, Garo]",,,silkoch2011:A:i1:he-lay-down,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,ɡuɾetojtɑ,he lay down,,ɡuɾetojtɑ,,"kondakov2011koch[wordlist item 'he lay down', site B, Rongdani Rabha]",,,silkoch2011:B:i1:he-lay-down,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,ukɨu,he lay down,,ukɨu,,"kondakov2011koch[wordlist item 'he lay down', site F, Koch-Rabha]",,,silkoch2011:F:i1:he-lay-down,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,d͡ʒuhɑ,he lay down,,d͡ʒuhɑ,,"kondakov2011koch[wordlist item 'he lay down', site I, Tintekiya Koch]",,,silkoch2011:I:i1:he-lay-down,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,ɑkudʒɨu,he lay down,,ɑkudʒɨu,,"kondakov2011koch[wordlist item 'he lay down', site G, Wanang Koch]",,,silkoch2011:G:i1:he-lay-down,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ɑkudʒ͡ ɨu,he lay down,,ɑkudʒ͡ ɨu,,"kondakov2011koch[wordlist item 'he lay down', site H, Wanang Koch]",,,silkoch2011:H:i1:he-lay-down,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,d͡ʒutɾə,he lay down,,d͡ʒutɾə,,"kondakov2011koch[wordlist item 'he lay down', site D, Harigaya Koch]",,,silkoch2011:D:i1:he-lay-down,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,d͡ʒutɾɑ,he lay down,,d͡ʒutɾɑ,,"kondakov2011koch[wordlist item 'he lay down', site E, Harigaya Koch]",,,silkoch2011:E:i1:he-lay-down,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,d͡ʒusi,he lay down,,d͡ʒusi,,"kondakov2011koch[wordlist item 'he lay down', site C, Margan Koch]",,,silkoch2011:C:i1:he-lay-down,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,d͡ʒuhɑ,he lay down,,d͡ʒuhɑ,,"kondakov2011koch[wordlist item 'he lay down', site J, Tintekiya Koch]",,,silkoch2011:J:i1:he-lay-down,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,d͡ʒuhɑ,he lay down,,d͡ʒuhɑ,,"kondakov2011koch[wordlist item 'he lay down', site K, Tintekiya Koch]",,,silkoch2011:K:i1:he-lay-down,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ɑsoŋbo,sit down!,,ɑsoŋbo,,"kondakov2011koch[wordlist item 'sit down!', site A, Garo]",,,silkoch2011:A:i1:sit-down,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,nu,sit down!,,nu,,"kondakov2011koch[wordlist item 'sit down!', site B, Rongdani Rabha]",,,silkoch2011:B:i1:sit-down,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,ɑmbɑk̚,sit down!,,ɑmbɑk̚,,"kondakov2011koch[wordlist item 'sit down!', site F, Koch-Rabha]",,,silkoch2011:F:i1:sit-down,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,nu,sit down!,,nu,,"kondakov2011koch[wordlist item 'sit down!', site I, Tintekiya Koch]",,,silkoch2011:I:i1:sit-down,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,mosoŋ,sit down!,,mosoŋ,,"kondakov2011koch[wordlist item 'sit down!', site G, Wanang Koch]",,,silkoch2011:G:i1:sit-down,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,mosoŋ,sit down!,,mosoŋ,,"kondakov2011koch[wordlist item 'sit down!', site H, Wanang Koch]",,,silkoch2011:H:i1:sit-down,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,mosoŋ,sit down!,,mosoŋ,,"kondakov2011koch[wordlist item 'sit down!', site D, Harigaya Koch]",,,silkoch2011:D:i1:sit-down,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,mosoŋ,sit down!,,mosoŋ,,"kondakov2011koch[wordlist item 'sit down!', site E, Harigaya Koch]",,,silkoch2011:E:i1:sit-down,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,mosoŋ,sit down!,,mosoŋ,,"kondakov2011koch[wordlist item 'sit down!', site C, Margan Koch]",,,silkoch2011:C:i1:sit-down,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,nu,sit down!,,nu,,"kondakov2011koch[wordlist item 'sit down!', site J, Tintekiya Koch]",,,silkoch2011:J:i1:sit-down,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,nu,sit down!,,nu,,"kondakov2011koch[wordlist item 'sit down!', site K, Tintekiya Koch]",,,silkoch2011:K:i1:sit-down,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,onʔbo,give!,,onʔbo,,"kondakov2011koch[wordlist item 'give!', site A, Garo]",,,silkoch2011:A:i1:give,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,ɾɑḱ ʰu,give!,,ɾɑḱ ʰu,,"kondakov2011koch[wordlist item 'give!', site B, Rongdani Rabha]",,,silkoch2011:B:i1:give,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,lɑo,give!,,lɑo,,"kondakov2011koch[wordlist item 'give!', site F, Koch-Rabha]",,,silkoch2011:F:i1:give,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,lɑkʰɑ,give!,,lɑkʰɑ,,"kondakov2011koch[wordlist item 'give!', site I, Tintekiya Koch]",,,silkoch2011:I:i1:give,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,lɑo,give!,,lɑo,,"kondakov2011koch[wordlist item 'give!', site G, Wanang Koch]",,,silkoch2011:G:i1:give,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,lɑo,give!,,lɑo,,"kondakov2011koch[wordlist item 'give!', site H, Wanang Koch]",,,silkoch2011:H:i1:give,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,hɑu,give!,,hɑu,,"kondakov2011koch[wordlist item 'give!', site D, Harigaya Koch]",,,silkoch2011:D:i1:give,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,hɑu,give!,,hɑu,,"kondakov2011koch[wordlist item 'give!', site E, Harigaya Koch]",,,silkoch2011:E:i1:give,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,lɑhɑu,give!,,lɑhɑu,,"kondakov2011koch[wordlist item 'give!', site C, Margan Koch]",,,silkoch2011:C:i1:give,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,lɑkʰɑ,give!,,lɑkʰɑ,,"kondakov2011koch[wordlist item 'give!', site J, Tintekiya Koch]",,,silkoch2011:J:i1:give,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,lɑkʰɑ,give!,,lɑkʰɑ,,"kondakov2011koch[wordlist item 'give!', site K, Tintekiya Koch]",,,silkoch2011:K:i1:give,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,kʰɑmeŋɑ,it is burning,,kʰɑmeŋɑ,,"kondakov2011koch[wordlist item 'it is burning', site A, Garo]",,,silkoch2011:A:i1:it-is-burning,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,kʰɑmitɑ,it is burning,,kʰɑmitɑ,,"kondakov2011koch[wordlist item 'it is burning', site B, Rongdani Rabha]",,,silkoch2011:B:i1:it-is-burning,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,hɑmtɑ,it is burning,,hɑmtɑ,,"kondakov2011koch[wordlist item 'it is burning', site F, Koch-Rabha]",,,silkoch2011:F:i1:it-is-burning,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,buɾto,it is burning,,buɾto,,"kondakov2011koch[wordlist item 'it is burning', site I, Tintekiya Koch]",,,silkoch2011:I:i1:it-is-burning,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,nɑŋto,it is burning,,nɑŋto,,"kondakov2011koch[wordlist item 'it is burning', site I, Tintekiya Koch]",,,silkoch2011:I:i2:it-is-burning,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,hɑmɑjto,it is burning,,hɑmɑjto,,"kondakov2011koch[wordlist item 'it is burning', site G, Wanang Koch]",,,silkoch2011:G:i1:it-is-burning,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,hɑmɑjto,it is burning,,hɑmɑjto,,"kondakov2011koch[wordlist item 'it is burning', site H, Wanang Koch]",,,silkoch2011:H:i1:it-is-burning,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,hɑmto,it is burning,,hɑmto,,"kondakov2011koch[wordlist item 'it is burning', site D, Harigaya Koch]",,,silkoch2011:D:i1:it-is-burning,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,hɑmto,it is burning,,hɑmto,,"kondakov2011koch[wordlist item 'it is burning', site E, Harigaya Koch]",,,silkoch2011:E:i1:it-is-burning,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,boɾto,it is burning,,boɾto,,"kondakov2011koch[wordlist item 'it is burning', site C, Margan Koch]",,,silkoch2011:C:i1:it-is-burning,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,nɑŋto,it is burning,,nɑŋto,,"kondakov2011koch[wordlist item 'it is burning', site J, Tintekiya Koch]",,,silkoch2011:J:i1:it-is-burning,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,nɑŋto,it is burning,,nɑŋto,,"kondakov2011koch[wordlist item 'it is burning', site K, Tintekiya Koch]",,,silkoch2011:K:i1:it-is-burning,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,sijɑhɑ,he died,,sijɑhɑ,,"kondakov2011koch[wordlist item 'he died', site A, Garo]",,,silkoch2011:A:i1:he-died,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,sid͡ʒo,he died,,sid͡ʒo,,"kondakov2011koch[wordlist item 'he died', site B, Rongdani Rabha]",,,silkoch2011:B:i1:he-died,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,t͡ʃiɨu,he died,,t͡ʃiɨu,,"kondakov2011koch[wordlist item 'he died', site F, Koch-Rabha]",,,silkoch2011:F:i1:he-died,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,tʰihɑ,he died,,tʰihɑ,,"kondakov2011koch[wordlist item 'he died', site I, Tintekiya Koch]",,,silkoch2011:I:i1:he-died,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,t͡ʃid͡ʒɨu,he died,,t͡ʃid͡ʒɨu,,"kondakov2011koch[wordlist item 'he died', site G, Wanang Koch]",,,silkoch2011:G:i1:he-died,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,t͡ʃid͡ʒɨu,he died,,t͡ʃid͡ʒɨu,,"kondakov2011koch[wordlist item 'he died', site H, Wanang Koch]",,,silkoch2011:H:i1:he-died,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,tʰid͡ʒo,he died,,tʰid͡ʒo,,"kondakov2011koch[wordlist item 'he died', site D, Harigaya Koch]",,,silkoch2011:D:i1:he-died,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,tʰid͡ʒo,he died,,tʰid͡ʒo,,"kondakov2011koch[wordlist item 'he died', site E, Harigaya Koch]",,,silkoch2011:E:i1:he-died,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
