Phal,,phúti,mosquito,پُھتیۡ,pʰúti,Inflection: m-decl (Pl): -m,liljegren,,,liljegren-LX001800,,,,noun f Palula-noun-class-m
Phal,9085,phútu,fly,پُھتوۡ,pʰúto,"Inflection: a-decl (Obl, pl): phúta",liljegren,,*phutta- 'insignificant' (T: 9085),liljegren-LX001801,,,,noun m Palula-noun-class-a
Phal,,phúṭi,edge; peak; top (of tree); blade,پُھٹیۡ,pʰúʈi,Inflection: m-decl (Pl): -m,liljegren,,,liljegren-LX001802,,,,noun f Palula-noun-class-m
Phal,9102,phuukíi,to blow,پُھوکی,pʰuukíi,"Inflection: L:e (Prs): phuukáanu, (Pfv): phuukílu, (Cv): phuukí, (Imp): phuuká; Morphemic form: phuuk-é-",liljegren,,*phūtka- 'blowing' (T: 9102),liljegren-LX001803,,,,verb tr Palula-verb-class-L-e
Phal,13858,phúuṭa,"to break (apart), crack",پُھوٹہ,pʰúuʈa,"Inflection: L:cons (Prs): phooṭáanu, (Pfv): phooṭílu, (Cv): phooṭí, (Imp): phúuṭ; Morphemic form: phóoṭ-",liljegren,,*sphōṭyatē 'is broken' (T: 13858),liljegren-LX001804,,,,verb intr Palula-verb-class-L-consonant
biori,13858,phúuṭe,"to break (apart), crack",,,"Inflection: L:cons (Prs): phooṭáanu, (Pfv): phooṭílu, (Cv): phooṭí, (Imp): phúuṭ; Morphemic form: phóoṭ-; Variant restriction: Biori",liljegren,,*sphōṭyatē 'is broken' (T: 13858),liljegren-LX001804-variant-1,liljegren-LX001804,,,verb intr Palula-verb-class-L-consonant dialect:Biori
Phal,,piaadá,by foot,پیادہ,pijaadá,,liljegren,,Origin: Urdu (Persian): piyaada,liljegren-LX001805,,,,adv manner loanword loan:Persian loan:Urdu
Phal,,piaalá,cup,پِیالہ,pjaalá,Inflection: ee-decl (Pl): piaaleé,liljegren,,Origin: Urdu (Persian): piyaala,liljegren-LX001806,,,,noun m Palula-noun-class-ee loanword loan:Persian loan:Urdu
Phal,,pičhíla,to slip,پِچِھلہ,pitɕʰíla,"Inflection: L:cons (Prs): pičhiláanu, (Pfv): pičhilílu, (Cv): pičhilí, (Imp): pičhíl; Morphemic form: pičhíl-",liljegren,,,liljegren-LX001807,,,,verb intr Palula-verb-class-L-consonant
biori,,pičhíle,to slip,,,"Inflection: L:cons (Prs): pičhiláanu, (Pfv): pičhilílu, (Cv): pičhilí, (Imp): pičhíl; Morphemic form: pičhíl-; Variant restriction: Biori",liljegren,,,liljegren-LX001807-variant-1,liljegren-LX001807,,,verb intr Palula-verb-class-L-consonant dialect:Biori
Phal,,pičhilóo,to make sb slip; push,پِچِلو,pitɕʰilóo,"Inflection: L:a (Prs): pičhilaáanu, (Pfv): pičhilóolu, (Cv): pičhilaá, (Imp): pičhilá; Morphemic form: pičhíl-á-",liljegren,,,liljegren-LX001808,,,,verb tr Palula-verb-class-L-a
Phal,,pičhílu,slippery,پِچِھلوۡ,pitɕʰílo,Inflection: Reg (Fem): pičhíli; Morphemic form: pičhíl-,liljegren,,,liljegren-LX001809,,,,adj
Phal,8146,pičhóo,"to sweep, dust, clean, wipe; scratch (out)",پِچھو,pitɕʰóo,"Inflection: L:a (Prs): pičhaáanu, (Pfv): pičhóolu, (Cv): pičhaá, (Imp): pičhá; Morphemic form: pičh-á-",liljegren,,*pikṣōbhayati 'sets in motion' (T: 8146),liljegren-LX001810,,,,verb tr Palula-verb-class-L-a
biori,8146,pičhúu,"to sweep, dust, clean, wipe; scratch (out)",,,"Inflection: L:a (Prs): pičhaáanu, (Pfv): pičhóolu, (Cv): pičhaá, (Imp): pičhá; Morphemic form: pičh-á-; Variant restriction: Biori",liljegren,,*pikṣōbhayati 'sets in motion' (T: 8146),liljegren-LX001810-variant-1,liljegren-LX001810,,,verb tr Palula-verb-class-L-a dialect:Biori
Phal,,píilu,drank (masc sg),پِیلوۡ,píilo,,liljegren,,,liljegren-LX001811,,,,verb tr
Phal,,piír,pir (Sufi master); saint; spiritual guide,پِیر,piír,"Inflection: aan-decl (Obl): -á, (Pl): -aán",liljegren,,Origin: Urdu (Persian): piir,liljegren-LX001812,,,,noun m Palula-noun-class-aan loanword loan:Persian loan:Urdu
Phal,,piiṛíi,to squeeze,پِیڑی,piiɽíi,"Inflection: L:e (Prs): piiṛáanu, (Pfv): piiṛílu, (Cv): piiṛí, (Imp): piiṛá; Morphemic form: píiṛ-é-",liljegren,,,liljegren-LX001813,,,,verb tr Palula-verb-class-L-e
Phal,8142,píiṣa,to grind,پِیݜہ,píiʂa,"Inflection: T (Prs): peeṣáanu, (Pfv): píṣṭu, (Cv): peeṣí, (Imp): píiṣ; Morphemic form: péeṣ-, piṣṭ-",liljegren,,"pim̆ṣáti 'grinds' (T: 8142) ; piṣṭá- 'crushed, ground; flour (neut); cake (masc)' (T: 8218)",liljegren-LX001814,,,,verb tr Palula-verb-class-T
biori,8142,píiṣe,to grind,,,"Inflection: T (Prs): peeṣáanu, (Pfv): píṣṭu, (Cv): peeṣí, (Imp): píiṣ; Morphemic form: péeṣ-, piṣṭ-; Variant restriction: Biori",liljegren,,"pim̆ṣáti 'grinds' (T: 8142) ; piṣṭá- 'crushed, ground; flour (neut); cake (masc)' (T: 8218)",liljegren-LX001814-variant-1,liljegren-LX001814,,,verb tr Palula-verb-class-T dialect:Biori
Phal,8218,píiṣa,to grind,پِیݜہ,píiʂa,"Inflection: T (Prs): peeṣáanu, (Pfv): píṣṭu, (Cv): peeṣí, (Imp): píiṣ; Morphemic form: péeṣ-, piṣṭ-",liljegren,,"pim̆ṣáti 'grinds' (T: 8142) ; piṣṭá- 'crushed, ground; flour (neut); cake (masc)' (T: 8218)",liljegren-LX001814-turner-8218,,,,verb tr Palula-verb-class-T
biori,8218,píiṣe,to grind,,,"Inflection: T (Prs): peeṣáanu, (Pfv): píṣṭu, (Cv): peeṣí, (Imp): píiṣ; Morphemic form: péeṣ-, piṣṭ-; Variant restriction: Biori",liljegren,,"pim̆ṣáti 'grinds' (T: 8142) ; piṣṭá- 'crushed, ground; flour (neut); cake (masc)' (T: 8218)",liljegren-LX001814-turner-8218-variant-1,liljegren-LX001814-turner-8218,,,verb tr Palula-verb-class-T dialect:Biori
Phal,,piǰúnu,snow flake,پِجُنوۡ,pidʑúno,"Inflection: a-decl (Obl, pl): ̥-a",liljegren,,,liljegren-LX001815,,,,noun m Palula-noun-class-a
Phal,8209,píla,to drink,پِلہ,píla,"Inflection: T (Prs): piláanu, (Pfv): píilu, (Cv): pilí, (Imp): pil; Morphemic form: pil-, píil-",liljegren,,píbati 'drinks' (T: 8209),liljegren-LX001816,,,,verb tr Palula-verb-class-T
biori,8209,píle,to drink,,,"Inflection: T (Prs): piláanu, (Pfv): píilu, (Cv): pilí, (Imp): pil; Morphemic form: pil-, píil-; Variant restriction: Biori",liljegren,,píbati 'drinks' (T: 8209),liljegren-LX001816-variant-1,liljegren-LX001816,,,verb tr Palula-verb-class-T dialect:Biori
Phal,,pilawóo,to make sb give sth to drink,پِلوو,pilawóo,"Inflection: L:a (Prs): pilawaáanu, (Pfv): pilawóolu, (Cv): pilawaá, (Imp): pilawá; Morphemic form: pil-á-á-",liljegren,,,liljegren-LX001817,,,,verb tr Palula-verb-class-L-a
Phal,,piléṭ,plate,پِلیۡٹ,piléʈ,"Inflection: i-decl (Obl, pl): -í",liljegren,,Origin: Urdu (English 'plate'),liljegren-LX001818,,,,noun f Palula-noun-class-i loanword loan:English loan:Urdu
Phal,,pileéṭ,plate,,,"Inflection: i-decl (Obl, pl): -í",liljegren,,Origin: Urdu (English 'plate'),liljegren-LX001818-variant-1,liljegren-LX001818,,,noun f Palula-noun-class-i loanword loan:English loan:Urdu
Phal,8201,pilíilu,ant,پِلِیلوۡ,pilíilo,"Inflection: a-decl (Obl, pl): pilíila",liljegren,,*pilīla- 'ant' (T: 8201),liljegren-LX001819,,,,noun m Palula-noun-class-a
Phal,,pilóo,to make sb drink,پِلو,pilóo,"Inflection: L:a (Prs): pilaáanu, (Pfv): pilóolu, (Cv): pilaá, (Imp): pilá; Morphemic form: pil-á-",liljegren,,,liljegren-LX001820,,,,verb tr caus Palula-verb-class-L-a
biori,,pilúu,to make sb drink,,,"Inflection: L:a (Prs): pilaáanu, (Pfv): pilóolu, (Cv): pilaá, (Imp): pilá; Morphemic form: pil-á-; Variant restriction: Biori",liljegren,,,liljegren-LX001820-variant-1,liljegren-LX001820,,,verb tr caus Palula-verb-class-L-a dialect:Biori
Phal,,piṇḍúuru,round,پِنڈُوروۡ,piɳɖúuro,Inflection: Reg (Fem): piṇḍúuri; Morphemic form: piṇḍúur-,liljegren,,*piṇḍara- 'round like a lump',liljegren-LX001821,,,,adj
Phal,8168,píṇi,calf (of leg),پِݨیۡ,píɳi,Inflection: m-decl (Pl): -m,liljegren,,"píṇḍa- 'lump, clod, piece; mouthful, ball of rice etc.; calf of leg (m)' (T: 8168)",liljegren-LX001822,,,,noun f Palula-noun-class-m
Phal,,pišakaál,the hot season; the 80 hottest days of the summer (appr. 21 Jun-10 Sep),پِشکال,piɕakaál,Inflection: a-decl (Obl): -á,liljegren,,Origin: Pashto 'rainy season': pašakaal,liljegren-LX001823,,,,noun m Palula-noun-class-a loanword loan:Pashto
biori,,pešakál,the hot season; the 80 hottest days of the summer (appr. 21 Jun-10 Sep),,,Inflection: a-decl (Obl): -á; Variant restriction: Biori,liljegren,,Origin: Pashto 'rainy season': pašakaal,liljegren-LX001823-variant-1,liljegren-LX001823,,,noun m Palula-noun-class-a loanword loan:Pashto dialect:Biori
Phal,8306,pišíik,flower,پِشِیک,piɕíik,"Inflection: a-decl (Obl, pl): -a",liljegren,,puṣya- 'vigour' (T: 8306),liljegren-LX001824,,,,noun m Palula-noun-class-a
Phal,8306,piišíik,flower,,,"Inflection: a-decl (Obl, pl): -a",liljegren,,puṣya- 'vigour' (T: 8306),liljegren-LX001824-variant-1,liljegren-LX001824,,,noun m Palula-noun-class-a
biori,8306,phušíik,flower,,,"Inflection: a-decl (Obl, pl): -a; Variant restriction: Biori",liljegren,,puṣya- 'vigour' (T: 8306),liljegren-LX001824-variant-2,liljegren-LX001824,,,noun m Palula-noun-class-a dialect:Biori
Phal,,píṣṭu,ground (masc sg),پِݜٹوۡ,píʂʈo,,liljegren,,,liljegren-LX001825,,,,verb tr
Phal,,pitaáu,sunny side,پِتاؤ,pitaáw,"Inflection: i-decl (Obl, pl): piteewí",liljegren,,,liljegren-LX001826,,,,noun f Palula-noun-class-i
Phal,8188,pitrí,uncle; father's brother; father's cousin,پِتریۡ,pitrí,Inflection: a-decl (Pl): -á,liljegren,,pítriya- 'paternal; eldest brother who takes place of father' (T: 8188),liljegren-LX001827,,,,noun m Palula-noun-class-a
Phal,,piṭíi,"to close (door, window, etc.)",پِٹی,piʈíi,"Inflection: L:e (Prs): piṭáanu, (Pfv): piṭílu, (Cv): piṭí, (Imp): piṭá; Morphemic form: piṭ-é-",liljegren,,,liljegren-LX001828,,,,verb tr Palula-verb-class-L-e
Phal,,piṭiríǰa,to be ready to fight,پِٹِرِجہ,piʈirídʑa,"Inflection: L:cons (Prs): piṭiriǰáanu, (Pfv): piṭiriǰílu, (Cv): piṭiriǰí, (Imp): piṭiríǰ; Morphemic form: piṭiríǰ-",liljegren,,,liljegren-LX001829,,,,verb intr Palula-verb-class-L-consonant
Phal,,póo díi,to step on,پو دی,póo díi,Restriction: Fem agr with non-verb element in pfv; postpositional object with ǰhulí,liljegren,,,liljegren-LX001830,,,,verb tr compound conjunct-verb non-incorporating
biori,,púu díi,to step on,,,Restriction: Fem agr with non-verb element in pfv; postpositional object with ǰhulí; Variant restriction: Biori,liljegren,,,liljegren-LX001830-variant-1,liljegren-LX001830,,,verb tr compound conjunct-verb non-incorporating dialect:Biori
Phal,,poončíi,"to pick off, pluck (fruit or vegetables)",پونچی,pooɲtɕíi,"Inflection: L:e (Prs): poončáanu, (Pfv): poončílu, (Cv): poonči, (Imp): poončá; Morphemic form: póonč-é",liljegren,,,liljegren-LX001831,,,,verb tr Palula-verb-class-L-e
Phal,,pooraapóori,by piercing completely; all through,پورا پوریۡ,pooraapóori,,liljegren,,,liljegren-LX001832,,,,adv manner
Phal,,pooštrá,fattened (goats),پوشترہ,pooɕtrá,,liljegren,,,liljegren-LX001833,,,,adj indecl
Phal,8139,póoṣ,dung (from domestic animals),پوݜ,póoʂ,Inflection: a-decl (Obl): -a; Morphemic form: páaṣ,liljegren,,pāṣi- 'dry cowdung' (T: 8139),liljegren-LX001834,,,,noun f Palula-noun-class-a
biori,8139,páaṣ,dung (from domestic animals),,,Inflection: a-decl (Obl): -a; Morphemic form: páaṣ; Variant restriction: Biori,liljegren,,pāṣi- 'dry cowdung' (T: 8139),liljegren-LX001834-variant-1,liljegren-LX001834,,,noun f Palula-noun-class-a dialect:Biori
Phal,8956,práaču,guest (male or generic),پراچوۡ,práatɕu,"Inflection: a-decl (Obl, pl): práača",liljegren,,*prārthyaka- 'pertaining to hospitality' (T: 8956),liljegren-LX001835,,,,noun m Palula-noun-class-a
Phal,8711,práal,light,پرال,práal,Inflection: a-decl (Obl): pralá; Morphemic form: pral,liljegren,,*prabhāla- 'light' (T: 8711),liljegren-LX001836,,,,noun m Palula-noun-class-a
biori,8711,pral,light,,,Inflection: a-decl (Obl): pralá; Morphemic form: pral; Variant restriction: Biori,liljegren,,*prabhāla- 'light' (T: 8711),liljegren-LX001836-variant-1,liljegren-LX001836,,,noun m Palula-noun-class-a dialect:Biori
Phal,7948,práašu,ribs,پراشوۡ,práaɕu,"Inflection: Irr (Obl): práaša, (Pl): -m; Restriction: With plural reference",liljegren,,párśu 'rib' (T: 7948),liljegren-LX001837,,,,noun f Palula-noun-class-irregular
Phal,,praš,slope,پرش,praɕ,"Inflection: i-decl (Obl, pl): -í",liljegren,,,liljegren-LX001838,,,,noun f Palula-noun-class-i
Phal,8898,prašpíili,sweat,پرشپِیلیۡ,praɕpíili,,liljegren,,prasvēda- 'great sweat (m)' (T: 8898),liljegren-LX001839,,,,noun f
Phal,,préeči,female guest,پریچیۡ,préetɕi,Inflection: m-decl (Pl): -m,liljegren,,,liljegren-LX001840,,,,noun f Palula-noun-class-m
Phal,,preeṣóo,"to throw out, pour (out); spill, shed (blood)",پریݜو,"preeʂóo, preeʈʂóo","Inflection: L:a (Prs): preeṣaáanu, (Pfv): preeṣóolu, (Cv): preeṣaá, (Imp): preeṣá; Morphemic form: preeṣ-á-",liljegren,,,liljegren-LX001841,,,,verb tr Palula-verb-class-L-a
biori,,preec̣úu,"to throw out, pour (out); spill, shed (blood)",,,"Inflection: L:a (Prs): preeṣaáanu, (Pfv): preeṣóolu, (Cv): preeṣaá, (Imp): preeṣá; Morphemic form: preeṣ-á-; Variant restriction: Biori",liljegren,,,liljegren-LX001841-variant-1,liljegren-LX001841,,,verb tr Palula-verb-class-L-a dialect:Biori
Phal,,préku,wing,پریۡکوۡ,préko,"Inflection: a-decl (Obl, pl): préka",liljegren,,,liljegren-LX001842,,,,noun m Palula-noun-class-a
Phal,12759,preṣ,mother-in-law; husband's or wife's mother,پریۡݜ,preʂ,"Inflection: i-decl (Obl, pl): -í",liljegren,,śvaśrū́- 'husband's or wife's mother (fem)' (T: 12759),liljegren-LX001843,,,,noun f Palula-noun-class-i
biori,12759,ipréṣ,mother-in-law; husband's or wife's mother,,,"Inflection: i-decl (Obl, pl): -í; Variant restriction: Biori",liljegren,,śvaśrū́- 'husband's or wife's mother (fem)' (T: 12759),liljegren-LX001843-variant-1,liljegren-LX001843,,,noun f Palula-noun-class-i dialect:Biori
Phal,9029,príiṇṣu,flea,پرِینݜوۡ,prĩ́ĩṇṣo,"Inflection: a-decl (Obl, pl): príiṇṣa",liljegren,,"*priṣu- 'a partic. noxious insect, (prob.) flea' (T: 9029)",liljegren-LX001844,,,,noun m Palula-noun-class-a
Phal,,pruugraám,programme,پرُوگرام,pruuɡraám,"Inflection: i-decl (Obl, pl): pruugreemí",liljegren,,Origin: Urdu (English 'programme'),liljegren-LX001845,,,,noun f Palula-noun-class-i loanword loan:English loan:Urdu
Phal,,puurgaám,programme,,,"Inflection: i-decl (Obl, pl): pruugreemí",liljegren,,Origin: Urdu (English 'programme'),liljegren-LX001845-variant-1,liljegren-LX001845,,,noun f Palula-noun-class-i loanword loan:English loan:Urdu
Phal,,pulús,police (as organization or individual representative),پُلس,pulús,"Inflection: aan-decl (Obl): -á, (Pl): pulisiaán",liljegren,,Origin: Urdu (English 'police'),liljegren-LX001846,,,,noun m Palula-noun-class-aan loanword loan:English loan:Urdu
Phal,,puluswaalá,policeman,پُلس والہ,puluswaalá,Inflection: ee-decl (Pl): puluswaaleé,liljegren,,,liljegren-LX001847,,,,noun m Palula-noun-class-ee
Phal,,purá,"full; detailed; complete, enough",پُرہ,purá,,liljegren,,,liljegren-LX001848,,,,adj indecl
Phal,,purá bhiíš,a full twenty,پُرہ بِھیش,purá bhiiɕ,,liljegren,,,liljegren-LX001849,,,,multiword-expression
Phal,,purá thíi,to complete,پُرہ تھی,purá tʰíi,,liljegren,,,liljegren-LX001850,,,,verb tr compound conjunct-verb incorporating
Phal,,puréeṇi,old (fem),پُریݨیۡ,puréeɳi,,liljegren,,,liljegren-LX001851,,,,adj
Phal,,púri,Puri (partly Palula-speaking village in Shishi Koh; aka Purigal or Pursat),پُریۡ,púri,Inflection: m-decl,liljegren,,,liljegren-LX001852,,,,noun f proper-noun Palula-noun-class-m
Phal,8283,puróoṇu,old,پُروݨوۡ,puróoɳo,Inflection: Uml (Fem): puréeṇi; Morphemic form: puráaṇ-,liljegren,,purāṇá- 'ancient' (T: 8283),liljegren-LX001853,,,,adj
biori,8283,purúuṇu,old,,,Inflection: Uml (Fem): puréeṇi; Morphemic form: puráaṇ-; Variant restriction: Biori,liljegren,,purāṇá- 'ancient' (T: 8283),liljegren-LX001853-variant-1,liljegren-LX001853,,,adj dialect:Biori
Phal,,púṛai,hard rope or string used in string-beds,پُڑئیۡ,púɽej,"Inflection: a-decl (Obl, pl): púṛee",liljegren,,,liljegren-LX001854,,,,noun m Palula-noun-class-a
Phal,8298,púši,cat,پُشیۡ,púɕi,Inflection: m-decl (Pl): -m,liljegren,,*puśśī- 'cat' (T: 8298),liljegren-LX001855,,,,noun f Palula-noun-class-m
Phal,,pušilaapóoṭa,"(walk) soundlessly, in a cat-like manner",پُشیۡ لاپوٹہ,puɕilaapóoʈa,,liljegren,,,liljegren-LX001856,,,,adv manner
Phal,,púšu,tom-cat,پُشوۡ,púɕo,"Inflection: a-decl (Obl, pl): púša",liljegren,,,liljegren-LX001857,,,,noun m Palula-noun-class-a
Phal,8265,putr,son,پُتر,putr,"Inflection: a-decl (Obl, pl): -á",liljegren,,putrá- 'son (masc)' (T. 8265),liljegren-putr,,,,noun m Palula-noun-class-a
Phal,,púunǰa,"to fill (up), be filled",پُونجہ,púundʑa,"Inflection: T (Prs): puunǰáanu, (Pfv): púuntu, (Cv): puunǰí, (Imp): púunǰ; Morphemic form: púunǰ-, púunt-",liljegren,,,liljegren-LX001858,,,,verb intr Palula-verb-class-T
Phal,8342,puunǰí,full,پُونجیۡ,puuɲdʑí,,liljegren,,pūryátē 'is filled' (T: 8342),liljegren-LX001859,,,,adj indecl
Phal,,púuntu,"filled up, were filled (masc sg)",پُونتوۡ,púunto,,liljegren,,,liljegren-LX001860,,,,verb intr
Phal,,púuntu,"full, filled up",پُونتوۡ,púunto,Inflection: Reg (Fem): púunti,liljegren,,,liljegren-LX001861,,,,adj
Phal,8335,puuríi,"to fill, load",پُوری,puuríi,"Inflection: L:e (Prs): puuráanu, (Pfv): puurílu, (Cv): puurí, (Imp): puurá; Morphemic form: puur-é-",liljegren,,pūráyati 'fills' (T: 8335) ; pūrita- 'filled' (T: 8336),liljegren-LX001862,,,,verb tr Palula-verb-class-L-e
Phal,8336,puuríi,"to fill, load",پُوری,puuríi,"Inflection: L:e (Prs): puuráanu, (Pfv): puurílu, (Cv): puurí, (Imp): puurá; Morphemic form: puur-é-",liljegren,,pūráyati 'fills' (T: 8335) ; pūrita- 'filled' (T: 8336),liljegren-LX001862-turner-8336,,,,verb tr Palula-verb-class-L-e
Phal,,púustu,skin,پُوستوۡ,púusto,"Inflection: a-decl (Obl, pl): púusta",liljegren,,,liljegren-LX001863,,,,noun m Palula-noun-class-a
Phal,8417,púutri,granddaughter; son's daughter,پُوتریۡ,púutri,Inflection: m-decl (Pl): -m,liljegren,,pautrī- 'sons's daughter (fem)' (T: 8417),liljegren-LX001864,,,,noun f Palula-noun-class-m
Phal,8416,púutru,grandson; son's son,پُوتروۡ,púutro,"Inflection: a-decl (Obl, pl): púutra",liljegren,,paútra- 'son's son (m)' (T: 8416),liljegren-LX001865,,,,noun m Palula-noun-class-a
Phal,,qaatí,famine,قہطیۡ,"qahtí, qaatí, xaatí",,liljegren,,Origin: Urdu (Arabic): qaht,liljegren-LX001866,,,,noun f loanword loan:Arabic loan:Urdu
Phal,,qabiilá,clan; tribe,قبِیلہ,qabiilá,Inflection: ee-decl (Pl): qabiileé,liljegren,,Origin: Urdu (Persian/Arabic): qabiila,liljegren-LX001867,,,,noun m Palula-noun-class-ee loanword loan:Arabic loan:Persian loan:Urdu
Phal,,qabúl thíi,"to agree to, admit",قبُل تھی,"qabúl tʰíi, xabúl tʰíi",,liljegren,,"Origin: Urdu (Arabic): qabuul, qubuul",liljegren-LX001868,,,,verb tr compound conjunct-verb incorporating loanword loan:Arabic loan:Urdu
Phal,,qábur,grave,قبُر,"qábur, xábur","Inflection: a-decl (Obl, pl): -a",liljegren,,"Origin: Urdu (Arabic): qabr, qabar",liljegren-LX001869,,,,noun m Palula-noun-class-a loanword loan:Arabic loan:Urdu
Phal,,qadiím,antiquity; the distant past,قدِیم,qadiím,,liljegren,,Origin: Urdu (Arabic): qadiim,liljegren-LX001870,,,,noun f loanword loan:Arabic loan:Urdu
Phal,,qalám,pen,قلم,qalám,"Inflection: i-decl (Obl, pl): -í",liljegren,,Origin: Urdu (Arabic): qalam,liljegren-LX001871,,,,noun m Palula-noun-class-i loanword loan:Arabic loan:Urdu
Phal,,qaláng,tax (specific kind of),قلنگ,"qaláŋɡ, qaláŋ","Inflection: i-decl (Obl, pl): -í",liljegren,,Origin: Pashto: qulang,liljegren-LX001872,,,,noun f Palula-noun-class-i loanword loan:Pashto
Phal,,qariibán,"approximately, about",قرِیبن,"qariibán, xariibán",,liljegren,,Origin: Urdu (Arabic): taqriiban,liljegren-LX001873,,,,adv degree loanword loan:Arabic loan:Urdu
Phal,,taqriibán,"approximately, about",,,,liljegren,,Origin: Urdu (Arabic): taqriiban,liljegren-LX001873-variant-1,liljegren-LX001873,,,adv degree loanword loan:Arabic loan:Urdu
Phal,,qarzá,debt,قرضہ,"qarzá, xarzá",Inflection: ee-decl (Pl): qarzeé,liljegren,,Origin: Urdu (Persian/Arabic): qarza,liljegren-LX001874,,,,noun m Palula-noun-class-ee loanword loan:Arabic loan:Persian loan:Urdu
Phal,,qasaáb,butcher,قصاب,qasaáb,"Inflection: aan-decl (Obl): -á, (Pl): -iaán",liljegren,,Origin: Urdu (Arabic): qassaab,liljegren-LX001875,,,,noun m Palula-noun-class-aan loanword loan:Arabic loan:Urdu
Phal,,qatál,"killing, murder",قتل,qatál,"Inflection: a-decl (Obl, pl): -a",liljegren,,Origin: Pashto (Urdu/Arabic): qatl,liljegren-LX001876,,,,noun f Palula-noun-class-a loanword loan:Arabic loan:Pashto loan:Urdu
Phal,,qatál thíi,"to kill, slay",قتل تھی,qatál tʰíi,,liljegren,,,liljegren-LX001877,,,,verb tr compound conjunct-verb non-incorporating
Phal,,qiaamát,judgement,قیامت,"qjaamát, xjaamát",Inflection: i-decl (Obl): -í,liljegren,,Origin: Urdu (Persian/Arabic): qiyaamat,liljegren-LX001878,,,,noun f Palula-noun-class-i loanword loan:Arabic loan:Persian loan:Urdu
biori,,qeaamát,judgement,,,Inflection: i-decl (Obl): -í; Variant restriction: Biori,liljegren,,Origin: Urdu (Persian/Arabic): qiyaamat,liljegren-LX001878-variant-1,liljegren-LX001878,,,noun f Palula-noun-class-i loanword loan:Arabic loan:Persian loan:Urdu dialect:Biori
Phal,,qilaá,"fort, fortress",قِلا,"qilaá, xilaá",Inflection: ee-decl (Pl): qileé,liljegren,,"Origin: Urdu (Persian/Arabic): qala, qila",liljegren-LX001879,,,,noun m Palula-noun-class-ee loanword loan:Arabic loan:Persian loan:Urdu
Phal,,qisá,story,قِصہ,"qisá, xisá",Inflection: ee-decl (Pl): qiseé,liljegren,,Origin: Urdu (Persian/Arabic): qissa,liljegren-LX001880,,,,noun m Palula-noun-class-ee loanword loan:Arabic loan:Persian loan:Urdu
Phal,,qisá thíi,to tell (a story),قِصہ تھی,"qisá tʰíi, xisá tʰíi",Restriction: Masc agr with non-verb element in pfv; postpositional object with the,liljegren,,,liljegren-LX001881,,,,verb tr compound conjunct-verb non-incorporating
Phal,,qísum,"kind, way",قِسم,"qísum, xísum","Inflection: a-decl (Obl, pl): qísma",liljegren,,Origin: Urdu (Arabic): qism,liljegren-LX001882,,,,noun f Palula-noun-class-a loanword loan:Arabic loan:Urdu
Phal,,qóom,"tribe, clan; nation",قوم,qóom,"Inflection: a-decl (Obl, pl): -a",liljegren,,Origin: Urdu (Arabic): qaum,liljegren-LX001883,,,,noun m Palula-noun-class-a loanword loan:Arabic loan:Urdu
Phal,,quraán,the Qur'an,قُران,quraán,Inflection: i-decl (Obl): qureení,liljegren,,Origin: Persian/Urdu (Arabic): quraan,liljegren-LX001884,,,,noun m Palula-noun-class-i loanword loan:Arabic loan:Persian loan:Urdu
Phal,,quraanpaák,the Qur'an,,,Inflection: i-decl (Obl): qureení,liljegren,,Origin: Persian/Urdu (Arabic): quraan,liljegren-LX001884-variant-1,liljegren-LX001884,,,noun m Palula-noun-class-i loanword loan:Arabic loan:Persian loan:Urdu
Phal,,quraáni paák,the Qur'an,,,Inflection: i-decl (Obl): qureení,liljegren,,Origin: Persian/Urdu (Arabic): quraan,liljegren-LX001884-variant-2,liljegren-LX001884,,,noun m Palula-noun-class-i loanword loan:Arabic loan:Persian loan:Urdu
Phal,,qurbaán,sacrifice,قُربان,qurbaán,"Inflection: i-decl (Obl, pl): qurbaaní",liljegren,,Origin: Urdu (Arabic): qurbaan,liljegren-LX001885,,,,noun m Palula-noun-class-i loanword loan:Arabic loan:Urdu
Phal,10582,ráaǰ,rope,راج,ráadʑ,"Inflection: a-decl (Obl, pl): -a; Morphemic form: raǰ",liljegren,,"rájju- 'rope, cord (fem)' (T: 10582)",liljegren-LX001886,,,,noun f Palula-noun-class-a
biori,10582,rhaǰ,rope,,,"Inflection: a-decl (Obl, pl): -a; Morphemic form: raǰ; Variant restriction: Biori",liljegren,,"rájju- 'rope, cord (fem)' (T: 10582)",liljegren-LX001886-variant-1,liljegren-LX001886,,,noun f Palula-noun-class-a dialect:Biori
Phal,,raaǰaá,ruler (of minor principality); prince,راجا,raadʑaá,Inflection: aan-decl (Pl): raaǰagaán,liljegren,,Origin: Urdu: raaǰaa,liljegren-LX001887,,,,noun m Palula-noun-class-aan loanword loan:Urdu
Phal,2208,ráal,high,رال,ráal,,liljegren,,*uparalla- 'upper' (T: 2208),liljegren-LX001888,,,,adj indecl
Phal,,ráal bhíi,"to rise, climb",رال بھی,ráal bhíi,,liljegren,,,liljegren-LX001889,,,,verb intr compound conjunct-verb incorporating
Phal,,ráal thíi,"to raise, lift",رال تھی,ráal tʰíi,,liljegren,,,liljegren-LX001890,,,,verb tr compound conjunct-verb incorporating
Phal,,ráang,colour; paint; complexion,رانگ,"ráaŋɡ, ráaŋ","Inflection: i-decl (Obl, pl): rangí",liljegren,,,liljegren-LX001891,,,,noun m Palula-noun-class-i
