vagal,n2898,zaga,son; child,,,,strand
ames,n2898,zâga,son,,,,strand
ames,n2898,zâgöv,your son,,,,strand
ames,n2898,zâges,his/her son,,,,strand
nis,n2898,zâga,son,,, [= T. 14516],strand
usut,n2902,a-zn-,know,,, [+],buddruss
sec,n2902,äzne-,know; understand,,,,morgenstierne
ktivi,n2904,zâř′e-,know; understand; recognize,,,,strand
Kam,n2904,źâň′a-,know; understand; recognize,,,,strand
ktivi,n2908,z′u˜,knee,,,,strand
Kam,n2908,ź′o˜,knee,,,,strand
usut,n2912,zam′i,son-in-law,,,,morgenstierne
usut,n2912,zam′ay,daughter's husband; husband of any lower-generation kinswoman,,,,strand
supu,n2912,zam′i,daughter's husband,,,,strand
ktivi,n2912,zam′u,son-in-law; husband of a ǰ′uk,,,,strand
Kam,n2912,źâm′o,son-in-law; husband of a ǰ′ü,,,,strand
sanu,n2912,zâm′âː,daughter's husband,,,,strand
vagal,n2912,zamâ,descendant's husband,,,,strand
nis,n2912,zamâ,son-in-law; husband of a ǰü,,,,strand
usut,n2916,im′i,wife's brother; sister's husband,,,,strand
sec,n2916,im′i,wife's brother; sister's husband,,,,morgenstierne
supu,n2916,′imi,wife's brother,,,,strand
Kam,n2917,ǰaš′ami,female agnate,,, [+],strand
sanu,n2917,zuzâm′i,female agnate,,, [+],strand
nis,n2917,ǰüǰämi,female non-agnatic consanguineal kinswoman,,, [+],strand
ktivi,n2921,zam′uv,drool,,, [+],strand
Kam,n2921,źâm′oa,drool,,, [+],strand
nis,n2921,zumpi,molar,,,,strand
zumu,n2922,žil′âi,duck,,,,morgenstierne
ktivi,n2922,ǰâl′âi,duck; aquatic bird,,,,strand
Kam,n2922,ǰâl′âa,duck; aquatic bird,,,,strand
sanu,n2922,źâl′âi,duck; aquatic bird,,,,strand
Kam,n2926,ź′e˜,winter,,, [+],strand
Kam,n2926,źân′or,"wild, difficult country",,, [+],strand
Kam,n2926,ź′e˜ kilpřoć,soft cheese made in midwinter,,, [+],strand
Kam,n2926,ź′e˜_sü,"'winter bridge', a temporary bridge made in winter when the water is low",,, [+],strand
sanu,n2926,z′ia˜,winter,,,,strand
nis,n2926,ze˜,winter,,, [+],strand
gamb,n2926,a-ź′e˜,winter,,,,morgenstierne
ktivi,n2927,zařm′a,crop planted before winter (ripens in spring),,,,strand
Kam,n2927,ź′âňma,crop planted before winter (ripens in spring),,,,strand
sanu,n2927,źaṛama,crop planted before winter (ripens in spring),,,,strand
ktivi,n2929,zav′or,winter,,,,strand
Kam,n2929,źâ˜v′or vos,winter-days: 1 gič′ea - 21 dâr′a˜,,,,strand
Kam,n2929,źâ˜v′or,winter,,,,strand
sanu,n2929,źiav′âːr,winter,,,,strand
sec,n2932,z′imâ,snow,,,,morgenstierne
ktivi,n2932,z′im,snow,,,,strand
Kam,n2932,"ź′im psoa˜ 
nos",Rock That Gets Lost in the Snow,,,,strand
Kam,n2932,ź′im,snow,,,,strand
Kam,n2932,ź′im dâla-,make a path in the snow,,,,strand
Kam,n2932,ź′im âgol,rain and snow mixed,,,,strand
sanu,n2932,ž′im,snow,,,,strand
nis,n2932,zim,snow,,,,strand
gamb,n2932,ź′im,snow,,, [+],morgenstierne
sec,n2935,′ižnerâ,winter,,,,morgenstierne
sec,n2939,lust-čiščinok,wrist,,,,morgenstierne
sec,n2939,lust,hand,,, [or possible loan from Early Mod. Prs. dast?],morgenstierne
ktivi,n2939,d′ušt,hand; hand and forearm,,, [or possible loan from Early Mod. Prs. dast?],strand
ktivi,n2939,d′ušt,"length from tip of middle finger to elbow, cubit",,, [or possible loan from Early Mod. Prs. dast?],strand
Kam,n2939,d′üšt,"length from tip of middle finger to elbow, cubit",,, [or possible loan from Early Mod. Prs. dast?],strand
Kam,n2939,d′üšt,hand; hand and forearm,,, [or possible loan from Early Mod. Prs. dast?],strand
sanu,n2939,d′ost,hand; hand and forearm,,, [or possible loan from Early Mod. Prs. dast?],strand
nis,n2939,dost,"length from tip of middle finger to elbow, cubit",,, [or possible loan from Early Mod. Prs. dast?],strand
nis,n2939,dost,hand; hand and forearm,,, [or possible loan from Early Mod. Prs. dast?],strand
gamb,n2939,d′öš,arm,,, [+; = T. 10250],morgenstierne
ktivi,n2940,dašt′a,sleeve,,,,strand
Kam,n2940,dâšt′a,sleeve,,,,strand
sanu,n2940,dast′a,sleeve,,,,strand
ktivi,n2944,âz′or,man's name,,,,strand
ktivi,n2944,âz′or,four hundred; twenty score,,,,strand
Kam,n2944,âź′or,four hundred; twenty score,,,,strand
Kam,n2944,âź′or,man's name,,,,strand
sanu,n2944,âź′âːr,four hundred; twenty score,,,,strand
nis,n2944,azâr,four hundred; twenty score,,,,strand
nis,n2944,azâr,,,,,strand
nis,n2948,zar,weed,,,,strand
gamb,n2948,źar′o,holly oak,,,,morgenstierne
gamb,n2948,źaramň′o,khaki colored,,,,morgenstierne
sec,n2949,žiarä,green,,,,morgenstierne
zumu,n2952,indr′â˜,yellow,,,,morgenstierne
ktivi,n2952,′âdra,yellow; green; pale (complexion),,,,strand
Kam,n2952,′âadra,yellow; green; pale (complexion),,,,strand
sanu,n2952,âidraâr′âːŋ,yellow; green; pale (complexion),,,,strand
nis,n2953,arida,yellow; green; pale (complexion),,,,strand
gamb,n2953,arid′å,yellow,,, [+],morgenstierne
ktivi,n2956,zař′a,red; orange; brown,,, [+; - T. 13981 h′ar-i- ‘golden; yellow; green’],strand
ktivi,n2956,zařv′u štum,kind of live oak with smooth leaf margins,,, [+; - T. 13981 h′ar-i- ‘golden; yellow; green’],strand
Kam,n2956,źaň′a,red; orange; brown,,, [+; - T. 13981 h′ar-i- ‘golden; yellow; green’],strand
Kam,n2956,źaň′o_kâno,kind of live oak with smooth leaf margins,,, [+; - T. 13981 h′ar-i- ‘golden; yellow; green’],strand
nis,n2956,ze˜,kind of live oak with smooth leaf margins,,, [+; - T. 13981 h′ar-i- ‘golden; yellow; green’],strand
sec,n2959,-źa-,put; place,,, [?],morgenstierne
usut,n2962,-′ok,,,,,buddruss
usut,n2963,-in-′ik,,,,,buddruss
ktivi,n2963,-ik,,,,,strand
Kam,n2963,-ik,,,,,strand
sanu,n2964,-k,you [plural] [Verbal Subject suffix],,,,strand
gamb,n2964,-k,you [plural] [Imperative],,, [+],morgenstierne
ktivi,n2967,-i,,,,,strand
Kam,n2967,-i,,,,,strand
nis,n2967,-i,,,,,strand
Kam,n2971,k′üře˜,separately,,,,strand
nis,n2975,ke˜ć,animal hair,,, [whence ˜?],strand
gamb,n2975,k′e˜ć,hair,,, [+],morgenstierne
sec,n2976,iš-kić,moustache,,,,morgenstierne
ktivi,n2976,k′eć,markhor hair,,,,strand
ktivi,n2976,k′eć,"a tree found in Psiŋi′ul, the wood of which is used for ghee pots",,,,strand
Kam,n2976,k′eć kâno,"a tree found in Přâs′ü˜gal, the wood of which is used for ghee pots",,,,strand
Kam,n2976,k′eć,markhor hair,,,,strand
sanu,n2976,ć′as,markhor hair,,,,strand
ktivi,n2977,kř′um,roof,,,,strand
Kam,n2977,kř′um,roof,,,,strand
sanu,n2977,kř′oːm,roof,,,,strand
Kam,3153.2,kâč′a,no-account; low-born,,, [+],strand
Kam,n2978,"kâč′ak tâňi 
piš",kind of flower (white),,, [+],strand
nis,n2979,kâči-kṣüg,mung bean,,,,strand
Pr,n2981,kc̣i,fruit,,, [+],lentz
ktivi,n2981,kâc̣av′ec̣,fruit,,, [+],strand
Kam,n2981,kâc̣′avec̣,fruit,,, [+],strand
sanu,n2981,kâč′ik,thorn,,,,strand
nis,n2981,kac̣ik,thorn,,, [+],strand
sec,n2982,k′oṣu,willow,,, [+],morgenstierne
ktivi,n2982,k′uṣ,indigo (Indigofera spp.),,, [+],strand
sanu,n2982,k′oːṣ,indigo bush,,, [+],strand
Kam,n2983,kâṣk′ano,indigo (Indigofera spp.),,, [+],strand
sec,n2984,kuṭk′i,army,,, [Morgenstierne 1949: 262],morgenstierne
nis,2637,kṛok,bracelet,,,,strand
ktivi,2641,kař′o,bitter,,,,strand
Kam,2641,kâř′o,bitter,,,,strand
ktivi,2648,kṭi′uv,bowl; large cup,,, [+],strand
Kam,2648,kâṭ′ua,bowl; large cup,,, [+],strand
ktivi,n2985,kiur′eṣka,hoof,,,,strand
Kam,n2985,kâṣk′a,hoof,,,,strand
sanu,n2985,kašk′a,hoof,,,,strand
nis,n2985,kiṣka,hoof,,,,strand
nis,n2986,kaṣköv,spruce (Picea smitheana),,,,strand
gamb,n2986,ko:ṣk′o,pine [spruce?],,, [+],morgenstierne
usut,n2991,kʷk′u,hard; tight,,,,morgenstierne
ktivi,n2991,kak′ař,hard,,,,strand
Kam,n2991,kâk′ař,hard,,,,strand
nis,n2991,kakaṛa,hard,,,,strand
ktivi,n2992,karṭ′a,fat; stout,,,,strand
Kam,n2992,kârṭ′a,fat; stout,,,,strand
nis,n2992,karaṭa,fat; stout,,,,strand
ktivi,n2993,karv′oṭ,large stone pot,,,,strand
ktivi,n2993,karv′aṭak,small stone pot,,,,strand
Kam,n2993,kârv′oṭik,small stone pot,,,,strand
Kam,n2993,kârv′oṭ,large stone pot,,,,strand
sanu,n2993,karav′âṭ,large stone pot,,,,strand
nis,n2993,karvâṭ,"large stone pot (comes in 3, 5, 9, 12, and 18 kos sizes)",,,,strand
zumu,n2994,kâv′eč,lock of hair,,,,morgenstierne
ktivi,n2994,kar′eǰ,scalplock,,,,strand
Kam,n2994,kâr′e˜č,scalplock,,,,strand
nis,n2994,kňeŋ,scalplock,,,,strand
ktivi,n2995,kur′i,flood,,,,strand
Kam,n2995,kâr′ü,flood,,,,strand
nis,n2995,vaṛu,flood,,, [?],strand
ktivi,n2996,kar′uṭ,club,,,,strand
Kam,n2996,kâr′uṭ,club,,,,strand
sanu,n2996,kor′oːṭ,club,,,,strand
nis,2823,ka˜karü,squash,,,,strand
ktivi,n2997,k′or,ear (organ of hearing),,, [+; - T. 3056 *kâra- ‘ear’; v. Hamp 1968: 131],strand
ktivi,n2997,k′or,tuning peg on stringed instrument,,, [+; - T. 3056 *kâra- ‘ear’; v. Hamp 1968: 131],strand
Kam,n2997,k′or,ear (organ of hearing),,, [+; - T. 3056 *kâra- ‘ear’; v. Hamp 1968: 131],strand
Kam,n2997,k′or,tuning peg on stringed instrument,,, [+; - T. 3056 *kâra- ‘ear’; v. Hamp 1968: 131],strand
nis,n2997,kâr,tuning peg on stringed instrument,,, [+; - T. 3056 *kâra- ‘ear’; v. Hamp 1968: 131],strand
nis,n2997,kâr,ear (organ of hearing),,, [+; - T. 3056 *kâra- ‘ear’; v. Hamp 1968: 131],strand
gamb,n2997,k′är,ear,,, [+; - T. 3056 *kâra- ‘ear’; v. Hamp 1968: 131],morgenstierne
ktivi,n2999,kârm′aṭa,ear (visible part),,, [doubtful T. 2837 karṇa-pattra-ka- ‘earlobe’],strand
Kam,n2999,kârm′aṭi,ear (visible part),,, [doubtful T. 2837 karṇa-pattra-ka- ‘earlobe’],strand
sanu,n2999,kârmoṭ′a,ear (visible part),,, [?],strand
nis,n2999,kâr-muṭura,ear (visible part),,, [?],strand
Kam,n3000,kârt′us,cartridge,,,,strand
sec,n3005,-koṣo-,scratch,,,,morgenstierne
Kam,n3005,kâṣ′a-,scrape; comb; skim,,,,strand
ktivi,n3006,kṣ′e-,scrape; comb; skim,,,,strand
sanu,n3007,koːṣi′e-,scrape; comb; skim,,,,strand
sec,n3011,uṣug′u,comb; scapula,,,,morgenstierne
ktivi,n3012,kuṇ′ul,forelock,,,,strand
Kam,n3012,kâṇ′ul,forelock,,,,strand
sanu,n3012,kaṇ′ak,forelock,,,,strand
usut,2704,ko li-,speak,,,,buddruss
sec,2704,ko lyu-,speak,,,,morgenstierne
supu,n3013,kulc̣′u,Kalaṣa,,,,strand
ktivi,n3013,kalṣ′a,man from Wâmâ or Vaygal Valley,,,,strand
Kam,n3013,kâlṣ′a,man from Vaygal Valley,,,,strand
sanu,n3013,kâlâṣ′â,Kalaṣa,,,,strand
nis,n3013,kalaṣa,man from middle Pech and Vaygal Valleys,,,,strand
sec,n3014,kala,fight,,,,morgenstierne
ktivi,n3014,kal′a,fight,,,,strand
Kam,n3014,kâl′a,fight,,,,strand
Kam,2929,kâlč′ak,cup,,, [+],strand
Kam,n3015,kâl′etr,slave,,,,strand
nis,n3015,kalatra,distant relative (?),,,,strand
ktivi,n3016,kaŋ′a,weaver's comb (for packing down weft),,,,strand
Kam,n3016,kâŋ′a,weaver's comb (for packing down weft),,,,strand
nis,n3016,kaŋa,weaver's comb (for packing down weft),,,,strand
ktivi,2628,kâǰ′u·i,kind of bird,,,,strand
Kam,2628,kânš′ařik,kind of bird,,,,strand
usut,n3017,kuṭ′uk,counter for words,,,,buddruss
zumu,n3017,kuṭ,sound (of voice?),,,,LSI
ktivi,n3017,k′uṭ,word [measurement noun],,,,strand
Kam,n3017,k′uṭ,word [measurement noun],,,,strand
ktivi,n3018,kaṇ′a,feast,,, [+],strand
Kam,n3018,kâṇ′a,feast,,, [+],strand
sanu,n3018,kaṇ′a,feast,,, [+],strand
sec,n3019,vut′u,wall,,,,morgenstierne
Kam,n3019,k′ut,wall of a room,,, [+],strand
Kam,n3023,čânl′ü,man's name,,, [< *ča˜da-lu:- ‘Shining Reaper [i.e. ‘Swordsman’]’?],strand
nis,n3023,čanalü,Shining Reaper,,, [< *ča˜da-lu:- ‘Shining Reaper’ (i.e. ‘Swordsman’)?],strand
ktivi,n3025,k′uv,kind of wild onion,,," [+; - T. 3509 kota-* ‘garlic’, because of Kmkt.kt v; cf. k′uv ‘olive’]",strand
ktivi,n3025,k′uv kana,wild olive,,, [= T. 14353],strand
Kam,n3025,k′ukuň,greenish blue; blue,,,,strand
Kam,n3025,k′u_kâno,wild olive,,, [+; = T. 14353],strand
Kam,n3025,k′u pon,kind of wild onion,,," [+; - T. 3509 kota-* ‘garlic’, because of Kmkt.kt v; cf. k′uv ‘olive’]",strand
sanu,n3025,kau,wild olive,,, [= T. 14353],strand
sanu,n3025,kaukoňaâr′âːŋ,greenish blue; blue,,, [= T. 14353],strand
nis,n3026,köv,wild olive,,, [= T. 14353],strand
nis,n3026,köve˜,kind of goat,,, [= T. 14353],strand
nis,n3026,köve˜,greenish blue; blue,,, [= T. 14353],strand
Kam,n3028,kiv′it,fig,,,,strand
sanu,n3028,kav′iːć,fig,,,,strand
nis,n3028,kimit,fig,,,,strand
sec,n3029,kovroṭ′i,pigeon,,,,morgenstierne
ktivi,n3030,kâv′ek,goat-name,,,,strand
ktivi,n3030,kâv′ek,woman's name,,,,strand
ktivi,n3030,kâv′ek,pigeon,,,,strand
Kam,n3030,kâv′ek,pigeon,,,,strand
Kam,n3030,kâv′ek,goat-name,,,,strand
Kam,n3030,kâv′ek,woman's name,,,,strand
nis,n3030,kuveg,dove,,,,strand
nis,n3031,kapan,shroud,,,,strand
nis,2960,kṛo,bite of food,,, [+],strand
sec,n3032,yu,basket,,,,morgenstierne
ktivi,n3032,kav′o,conical basket (to be carried on the back),,,,strand
Kam,n3032,kâv′o,conical basket (to be carried on the back),,,,strand
sanu,n3032,kav′âː,conical basket (to be carried on the back),,,,strand
nis,n3032,kavâ,reed basket,,,,strand
Kam,n3033,ku·′ia,when?; whenever,,,,strand
sanu,n3033,k′avi,when?; whenever,,,,strand
nis,n3033,k′iv-i,when?; whenever,,,,strand
Kam,2770,"kâm′âr 
kuṇik",goat-name,,, [+],strand
usut,n3038,-žičiv-,write; carve,,,,buddruss
sec,n3038,-žiči-,write,,,,morgenstierne
ktivi,n3038,štr′ov-,write; carve,,,,strand
Kam,n3038,str′oa-,write; carve,,,,strand
sanu,n3038,ćitr-′âː-,write,,,,strand
nis,n3038,čitrâ-,design; carve; write,,,,strand
sec,n3041,žič′i,letter,,,,morgenstierne
Kam,n3045,č′etr,carving,,,,strand
sanu,n3045,ći′atr,carving,,,,strand
nis,n3045,četr,carving,,,,strand
Kam,n3046,štr′aŋa,patterned,,,,strand
ktivi,n3046,štr′aŋa,black and white,,,,strand
Kam,n3047,štr′a bu-,turn color [grapes],,, [+],strand
nis,n3048,kâča,black; soot,,,,strand
gamb,n3048,kâč′å,black; dark,,, [+],morgenstierne
sanu,n3049,k′âːć,fox-tail millet (Setaria italica),,,,strand
nis,n3049,kâć,fox-tail millet (Setaria italica),,,,strand
ktivi,n3050,kć′o,fox-tail millet (Setaria italica),,,,strand
Kam,n3050,kâć′o,fox-tail millet (Setaria italica),,,,strand
ktivi,3050,k′ei,store-room,,, [+],strand
Kam,3050,k′ea,store-room,,, [+],strand
sec,n3051,kâṭ,strength,,,,morgenstierne
ktivi,n3051,k′oṭ,strength,,,,strand
Kam,n3051,k′oṭ,strength,,,,strand
sanu,n3051,k′âːṭ,strength,,,,strand
nis,n3051,kâṭ,strength,,,,strand
sec,n3052,kâš,axe,,,,morgenstierne
Kam,n3052,"kâṣ′a˜ 
vinsua˜",ceremonial ax used in dances (pre-Islamic),,,,strand
Kam,n3053,k′or te-,listen (to),,,,strand
nis,n3053,kâr tâ-,listen (to),,,,strand
ktivi,n3054,kârm′ali,earring,,,,strand
Kam,n3054,kârm′ali,earring,,,,strand
sanu,n3054,kârmâlik,earring,,,,strand
Kam,n3055,k′oř,ear (of grain),,,,strand
sanu,n3055,k′âṛ,ear (of grain),,,,strand
nis,n3055,kṛa,ear (of grain),,,,strand
sec,n3056,kuč,root system; base,,, [?],morgenstierne
ktivi,n3056,kâř′u,base; bottom; base and roots of a plant; measure for trees,,,,strand
Kam,n3056,kâř′ü,base; bottom; base and roots of a plant; measure for trees,,,,strand
sanu,n3056,k′âː,base; bottom; base and roots of a plant; measure for trees,,,,strand
nis,n3056,kov,root,,,,strand
sec,n3057,ka:˜,blind; one-eyed,,,,morgenstierne
ktivi,n3057,kâř′a,blind; one-eyed,,,,strand
Kam,n3057,kâň′a,blind; one-eyed,,,,strand
Kam,n3058,k′osa,metal bowl,,,,strand
sanu,n3058,kâs′âːk,small ladle,,,,strand
ktivi,n3058,kâs′era,coughed-up mucus,,,,strand
Kam,n3058,kâs′ara,coughed-up mucus,,,,strand
Kam,n3058,kâs′a,coughed-up mucus (= kâs′ara),,,,strand
nis,n3058,kâsa,coughed-up mucus,,,,strand
sec,n3059,k′âsvâ,Kal′aṣa of Chitral,,,,morgenstierne
supu,n3059,kusy′â,Kal′aṣa of Chitral,,,,strand
ktivi,n3059,kâsv′o,Kal′aṣa of Chitral,,,,strand
Kam,n3059,kâsi′o,Kal′aṣa of Chitral,,,,strand
nis,n3060,kâl ṭra˜ka-,thunder,,,,strand
gamb,n3060,"kal 
treŋkyik′å",thunder,,, [+],morgenstierne
sec,n3061,v′ut-kâl,famine,,,,morgenstierne
ktivi,n3061,-kol,time; season,,,,strand
Kam,n3061,-kol,time; season,,,,strand
nis,n3061,kâl,season,,,,strand
usut,3091,-kil-,drive (livestock),,, [+; cf. OIA čal- ‘go away’],buddruss
sanu,n3062,kâlâpuːs,pre-Islamic woman's hat (horned or Kalash-style),,, [cf. Kalaṣa-mun kupâs],strand
usut,n3063,kat,animal milk [colostrum?],,,,buddruss
ktivi,n3063,kt′a zu,colostrum (unboiled),,, [cf. kât’o ‘almond’?],strand
Kam,n3063,kâtź′u,colostrum (unboiled),,, [cf. kât′o ‘almond’?],strand
sanu,n3063,koː˜t′a,colostrum (unboiled),,, [cf. kât′o ‘almond’?],strand
nis,n3063,kâ˜ta,colostrum (unboiled),,,,strand
ktivi,n3064,kât′a,"Kât′a, agnatic descendant of persons originally from Kt′ivi",,,,strand
Kam,n3064,kât′a,"Kât′a, agnatic descendant of persons originally from Kt′ivi",,,,strand
nis,n3064,kâ˜ta,"Kât′a, agnatic descendant of persons originally from Kt′ivi",,,,strand
zumu,n3065,ip′a,Kâta,,,,morgenstierne
supu,n3065,ip′a,Kâta,,,,strand
ktivi,n3065,kt′ivi,a Kât′a town in central Nuristân: Kântivâ,,,,strand
Kam,n3065,kt′ivi,a Kât′a town in central Nuristân: Kântivâ,,,,strand
zumu,n3066,čky′ü,widow,,,,morgenstierne
sec,n3066,tky′ün,widow,,,,morgenstierne
ktivi,n3067,kâk′uř,having a deceased spouse; widowed,,,,strand
Kam,n3067,kâk′uň,having a deceased spouse; widowed,,,,strand
nis,n3067,kṛâku˜i,having a deceased spouse; widowed,,,,strand
sec,n3068,ka˜,arrow,,,,morgenstierne
ktivi,n3068,k′uṇ,arrow,,,,strand
Kam,n3068,k′oṇ,arrow,,,,strand
sanu,n3068,k′âṇ,arrow,,,,strand
nis,n3068,kâṇ,arrow,,,,strand
sec,n3069,kat′â,peach [?]; almond [?],,,,morgenstierne
ktivi,n3069,kt′a,wild almond,,,,strand
Kam,n3069,kât′o,wild almond,,,,strand
sanu,n3069,koː˜t′a,wild almond,,,,strand
nis,n3069,kâ˜ta,wild almond,,,,strand
Kam,n3070,kâ·p′ara,"infidel, non-Muslim",,,,strand
nis,3107,kâ·ai,raven,,, [= T. 14383],strand
ktivi,n3071,kâvr′a,raven,,,,strand
Kam,n3071,k′uara,raven,,,,strand
sanu,n3071,kavar′a,raven,,,,strand
supu,n3072,kâ:m′a,Kom,,,,strand
ktivi,n3072,k′um,K′om; agnatic descendant of K′om,,,,strand
Kam,n3072,k′om,Kom; agnatic descendant of K′om,,,,strand
nis,n3072,kam,Kom; agnatic descendant of K'om,,,,strand
sec,n3076,kâkâk,chicken,,, [+; - T. 3208 kukkuṭ′a-; cf. Aćharêtâ′ kakw′êki ‘hen’ < *kakw′âk-],morgenstierne
ktivi,n3076,kâk′ok,chicken; hen,,," [+; - T. 3208 kukkuṭ′a-; cf. Aćharêtâ′ kakw′êki ‘hen’ < *kakw′âk-
]",strand
Kam,n3076,kâk′ok,chicken; hen,,," [+; - T. 3208 kukkuṭ′a-; cf. Aćharêtâ′ kakw′êki ‘hen’ < *kakw′âk-
]",strand
ktivi,n3077,-kali,___'s group [group of people accompanying or pertaining to the specified person],,,,strand
Kam,n3077,-kila,___'s group [group of people accompanying or pertaining to the specified person],,,,strand
nis,n3077,-kina,___'s group [group of people accompanying or pertaining to the specified person],,,,strand
Kam,3153.1,kič′ak,dirty thing (said to warn small children),,,,strand
sec,n3078,kṭâl,guts [stomach?],,,,morgenstierne
ktivi,n3078,kṭi′ol,stomach; rumen,,,,strand
Kam,n3078,kṭ′ol,stomach; rumen,,,,strand
sanu,n3078,čiṭ′âːl,stomach; rumen,,,,strand
ktivi,n3079,kař′ov,hand-plow,,,,strand
Kam,n3079,k′oř,hand-plow,,,,strand
sanu,n3079,kir′âu,hand-plow,,,,strand
nis,n3079,kirâv,hand-plow,,,,strand
sec,n3080,k′ili,cheese,,,,morgenstierne
ktivi,n3080,kali′âř,cheese,,,,strand
Kam,n3080,kil′âř,cheese,,,,strand
sanu,n3080,ćil′â,cheese,,,,strand
nis,n3080,kilâ,large cheese,,,,strand
ktivi,n3081,k′il,wedge,,, [+],strand
Kam,n3081,k′il,wedge,,, [+],strand
sanu,n3081,k′il,wedge,,, [+],strand
nis,n3081,kil,wedge,,, [+],strand
Kam,n3085,k′uć,pod,,,,strand
Kam,n3085,k′uć pilṭi,post-partum stomach pain,,, [+],strand
ktivi,n3088,ki′uć,pod,,,,strand
nis,n3091,küć,belly,,, [+],strand
sanu,n3095,kausṭ′il,shell; cob,,, [+],strand
nis,n3095,küsṭül,nutshell,,, [+],strand
usut,n3099,ku:,chair,,,,buddruss
sec,n3099,k′u,high mountain,,,,morgenstierne
nis,n3102,kuṇi-mus,bull's hump,,, [?; - T. 2580 kak′ud- ‘peak; bull’s hump’ because of Kt. v],strand
ktivi,n3103,k′uv,base of back of neck; bull's hump,,," [- T. 2580 kak′ud- ‘peak; bull’s hump’, because of Kt. v]",strand
ktivi,n3103,k′uvvo,wave,,, [+; or *kopha- ‘lump; hill’],strand
Kam,n3103,k′u oa,wave,,, [+; or *kopha- ‘lump; hill’],strand
Kam,n3103,k′u_âṭi,base of back of neck; bull's hump,,, [- T. 2580 kak′ud- ‘peak; bull’s hump’ because of Kt. v],strand
sanu,n3103,k′oː,base of back of neck; bull's hump,,, [?; - T. 2580 kak′ud- ‘peak; bull’s hump’ because of Kt. v],strand
Kam,n3106,kum′o,wine press,,, [+],strand
nis,n3106,kumňe,water pot,,,,strand
sec,n3108,uškubug′u,lizard,,,,morgenstierne
ktivi,n3108,vâṣk′am,lizard [about 25 cm. long],,, [whence â?],strand
Kam,n3108,vâṣk′am,lizard [about 25 cm. long],,, [whence â?],strand
nis,n3108,vâkum,lizard [about 25 cm. long],,, [whence â?],strand
ktivi,n3112,k′uku kuli,cuckoo,,, [+],strand
Kam,n3112,kâk′ui˜,cuckoo,,, [+],strand
nis,n3112,kükü,chicken; hen,,, [+; - T. 3208 kukkuṭ′a-; cf. Aćharêtâ′ kakw′êki ‘hen’ < *kakw′âk-],strand
sanu,n3113,kuk′uṛ,chicken; hen,,," [or Pokorny 611 ko ko, kak(k)-, ku(r)kur- ‘sounds of a hen or cock’]",strand
nis,n3113,küküṛi,large owl,,," [or Pokorny 611 ko ko, kak(k)-, ku(r)kur- ‘sounds of a hen or cock’]",strand
nis,n3113,kükü-ṭükür,chick,,," [or Pokorny 611 ko ko, kak(k)-, ku(r)kur- ‘sounds of a hen or cock’]",strand
sec,n3117,ušky′ür,crooked,,,,morgenstierne
Kam,n3117,ṣk′ura,crooked,,,,strand
ktivi,n3121,ćar′e-,chop (up),,,,strand
Kam,n3121,ćâr′a-,chop (up),,,,strand
sanu,n3121,ćir-′ie-,chop (up),,,,strand
nis,n3123,čiṭa-,chop,,, [?],strand
ktivi,n3125,kâṭ′i,grain,,, [Kt. â indicates < *kârt-],strand
Kam,n3125,kâṭ′i,grain,,, [Kt. â indicates < *kârt-],strand
Kam,n3128,âgř′â-,"chop, hack (with an ax)",,,,strand
Kam,n3131,c̣âŋ′ařoa-,scratch (an itch),,, [?],strand
ktivi,n3133,c̣k′ara,chickenpox,,, [+?],strand
Kam,n3133,c̣âk′ara,chickenpox,,, [+?],strand
sanu,n3133,J̣akar′a,chickenpox,,, [+?],strand
ktivi,n3136,kṭ′ela,dent; mountain pass,,, [+; cf. Aćharêtâ′ čh′ini ‘mountain pass’ < ‘cut’],strand
Kam,n3136,kâṭl′a,dent; mountain pass,,, [+; cf. Aćharêtâ′ čh′ini ‘mountain pass’ < ‘cut’],strand
Pr,n3139,k′eti,grain,,,,lentz
ktivi,n3139,kâṭ′ař,corn or millet stalk used for fodder,,," [+; - T. 2630 kaṭa- ‘grass; Saccharum sara’, because of Kmv. 
ṭ]",strand
Kam,n3139,kâṭ′e˜,corn or millet stalk used for fodder,,," [+; - T. 2630 kaṭa- ‘grass; Saccharum sara’, because of Kmv. 
ṭ]",strand
nis,n3139,kaṭe˜,corn or millet stalk used for fodder,,, [+; - T. 2630 kaṭa- ‘grass; Saccharum sara’],strand
sanu,n3140,kâṭâň′ia,corn or millet stalk used for fodder,,,,strand
sec,n3143,kaṭ′a,rafter,,, [+; - T. 2631 kaṭa- ‘thin piece of wood; plank’],morgenstierne
nis,n3143,kaṭa-pol,round beam for ceiling and walls of storeroom,,, [+; - T. 2631 kaṭa- ‘thin piece of wood; plank’],strand
ktivi,n3144,kâṭ′a,"beam, timber",,, [+; - T. 2631 kaṭa- ‘thin piece of wood; plank’],strand
Kam,n3144,kâṭ′a,"beam, timber",,, [+; - T. 2631 kaṭa- ‘thin piece of wood; plank’],strand
sanu,n3144,kâṭ′a,"beam, timber",,, [+; - T. 2631 kaṭa- ‘thin piece of wood; plank’],strand
nis,n3144,kâṭa,"beam, timber",,, [+; - T. 2631 kaṭa- ‘thin piece of wood; plank’],strand
sec,n3148,č′âma,skin,,,,morgenstierne
ktivi,n3148,č′um,skin; hide,,,,strand
Kam,n3148,č′om,skin; hide,,,,strand
