Item	Site_Code	PDF_Page	Printed_Page	Column	OCR_Candidate	OCR_Row_Top	OCR_Pitch	Review_Status
175	HCU	130	121	left	1 midgie	429	32	unreviewed
175	HSU	130	121	left	1 midgie	461	32	unreviewed
175	HSA	130	121	left	1 midgija	493	32	unreviewed
175	HJO	130	121	left	3 midlikana	525	32	unreviewed
175	HDH	130	121	left	1 midge	557	32	unreviewed
175	HBG	130	121	left	barabaci	589	32	unreviewed
175	HO2	130	121	left	1 midge, 4 mid	621	32	unreviewed
175	HRA	130	121	left	1 midgia	653	32	unreviewed
175	HO3	130	121	left	-----	685	32	unreviewed
175	HOP	130	121	right	1 mid?gia	269	32	unreviewed
175	HBA	130	121	right	1 midgie	301	32	unreviewed
175	HNI	130	121	right	2 soman	333	32	unreviewed
175	BBG	130	121	right	6 bara bari	397	32	unreviewed
175	BMA	130	121	right	1 motgia, 2 saman	429	32	unreviewed
175	BOP	130	121	right	2 saman	461	32	unreviewed
175	BRA	130	121	right	1 mod?gea	493	32	unreviewed
175	BGH	130	121	right	2 saman	525	32	unreviewed
175	MU1	130	121	right	-----	557	32	unreviewed
175	MU2	130	121	right	1 midge	589	32	unreviewed
175	SA1	130	121	right	2 soman, 5 ina	621	32	unreviewed
175	SBA	130	121	right	1 mit?gia	653	32	unreviewed
175	OCU	130	121	right	2 seaman	685	32	unreviewed
176	HO1	130	121	left	t tanga, 3 e{a-, 5 benga bingi	854	32	unreviewed
176	HTH	130	121	left	eta	886	32	unreviewed
176	HKA	130	121	left	eta	918	32	unreviewed
176	HKE	130	121	left	1 tanga	950	32	unreviewed
176	HCH	130	121	left	1 Langa	982	32	unreviewed
176	HCU	130	121	left	1 tanga Langa	1014	32	unreviewed
176	HSU	130	121	left	1 tanga	1046	32	unreviewed
176	HSA	130	121	left	1 tanga	1078	32	unreviewed
176	HJO	130	121	left	bigactija :	1110	32	unreviewed
176	HDH	130	121	left	1 tanga tanga	1142	32	unreviewed
176	HBG	130	121	left	tf £Anan kanay	1174	32	unreviewed
176	HO2	130	121	left	1 tanga, 3 eta, 8 kilimili	1206	32	unreviewed
176	HRA	130	121	left	bigarc	1238	32	unreviewed
176	HO3	130	121	left		1270	32	unreviewed
176	HOP	130	121	right	3 eta?a eta?a	854	32	unreviewed
176	HBA	130	121	right	4 bigarc	886	32	unreviewed
176	HNI	130	121	right	5 benga bengi	918	32	unreviewed
176	BBG	130	121	right	5 binga	982	32	unreviewed
176	BMA	130	121	right	4 begar begar, 6 bfena, bfena	1014	32	unreviewed
176	BOP	130	121	right	5 binga binga	1046	32	unreviewed
176	BRA	130	121	right	4 vegar vegar	1078	32	unreviewed
176	BGH	130	121	right	5, 6 bena bena	1110	32	unreviewed
176	MU1	130	121	right	-----	1142	32	unreviewed
176	MU2	130	121	right	3 eta, 8 kilimili	1174	32	unreviewed
176	SA1	130	121	right	7 dguda	1206	32	unreviewed
176	SBA	130	121	right	6 vinavina	1238	32	unreviewed
176	OCU	130	121	right	2 alaga, 6 b*ino bfino	1270	32	unreviewed
177	HO1	130	121	left	t gota, 3 saben	1438	32	unreviewed
177	HTH	130	121	left	1 gota	1470	32	unreviewed
177	HKA	130	121	left	1 gota	1502	32	unreviewed
177	HKE	130	121	left	gota	1534	32	unreviewed
177	HCH	130	121	left	gota	1566	32	unreviewed
177	HCU	130	121	left	golalica	1598	32	unreviewed
177	HSU	130	121	left	gota	1630	32	unreviewed
177	HSA	130	121	left	gota	1662	32	unreviewed
177	HJO	130	121	left	gota	1694	32	unreviewed
177	HDH	130	121	left	gota	1726	32	unreviewed
177	HBG	130	121	left		1758	32	unreviewed
177	HO2	130	121	left	saben	1790	32	unreviewed
177	HRA	130	121	left	gota	1822	32	unreviewed
177	HO3	130	121	left		1854	32	unreviewed
177	HOP	130	121	right	1 gota	1438	32	unreviewed
177	HBA	130	121	right	1 gota	1470	32	unreviewed
177	HNI	130	121	right	4 b@s gija	1502	32	unreviewed
177	BBG	130	121	right	1 gota	1566	32	unreviewed
177	BMA	130	121	right	1 gota	1598	32	unreviewed
177	BOP	130	121	right	1 gota ’	1630	32	unreviewed
177	BRA	130	121	right	4 bestia	1662	32	unreviewed
177	BGH	130	121	right	1 gota	1694	32	unreviewed
177	MU1	130	121	right	-----	1726	32	unreviewed
177	MU2	130	121	right	| gota	1758	32	unreviewed
177	SA1	130	121	right	1 gotar	1790	32	unreviewed
177	SBA	130	121	right	1 gota	1822	32	unreviewed
177	OCU	130	121	right	2	1854	32	unreviewed
178	HO1	131	122	left	1 capud	267	33	unreviewed
178	HTH	131	122	left	1 capud	300	33	unreviewed
178	HKA	131	122	left	1 rapud	333	33	unreviewed
178	HKE	131	122	left	1 caput	366	33	unreviewed
178	HCH	131	122	left	1 capud	399	33	unreviewed
178	HCU	131	122	left	1 rcapudgia	432	33	unreviewed
178	HSU	131	122	left	1 rapud	465	33	unreviewed
178	HSA	131	122	left	1 capud	498	33	unreviewed
178	HJO	131	122	left	1 rapud	531	33	unreviewed
178	HDH	131	122	left	1 raput	564	33	unreviewed
178	HBG	131	122	left	1 caput?	597	33	unreviewed
178	HO2	131	122	left	-----	630	33	unreviewed
178	HRA	131	122	left	1 capu?n	663	33	unreviewed
178	HO3	131	122	left	-----	696	33	unreviewed
178	HOP	131	122	right	1 capu?t	267	33	unreviewed
178	HBA	131	122	right	1 capud	300	33	unreviewed
178	HNI	131	122	right	1 capud?	333	33	unreviewed
178	BBG	131	122	right	1 capxt?n	399	33	unreviewed
178	BMA	131	122	right	1 capud	432	33	unreviewed
178	BOP	131	122	right	1 rapud?	465	33	unreviewed
178	BRA	131	122	right	1 capud	498	33	unreviewed
178	BGH	131	122	right	1 rapud	531	33	unreviewed
178	MU1	131	122	right	-----	564	33	unreviewed
178	MU2	131	122	right	----- 5	597	33	unreviewed
178	SA1	131	122	right	3 katfa, 4 tuta, b*anga	630	33	unreviewed
178	SBA	131	122	right	1 raput?	663	33	unreviewed
178	OCU	131	122	right	2 bangila	696	33	unreviewed
179	HO1	131	122	left	1 hudip, 3 dgokano	851	32	unreviewed
179	HTH	131	122	left	3 dzokoe	883	32	unreviewed
179	HKA	131	122	left	3 dZ’okoe !ika	915	32	unreviewed
179	HKE	131	122	left	3 dgoka	947	32	unreviewed
179	HCH	131	122	left	1 hudin	979	32	unreviewed
179	HCU	131	122	left	1 hudin	1011	32	unreviewed
179	HSU	131	122	left	3 dgoka	1043	32	unreviewed
179	HSA	131	122	left	3 dzoka	1075	32	unreviewed
179	HJO	131	122	left	{ hudin	1107	32	unreviewed
179	HDH	131	122	left	3 dzoka	1139	32	unreviewed
179	HBG	131	122	left	1 urig	1171	32	unreviewed
179	HO2	131	122	left	-----	1203	32	unreviewed
179	HRA	131	122	left	1 hudin	1235	32	unreviewed
179	HO3	131	122	left	-----	1267	32	unreviewed
179	HOP	131	122	right	1 hudun, 2 kam	851	32	unreviewed
179	HBA	131	122	right	1 hudin	883	32	unreviewed
179	HNI	131	122	right	1 hudin leka	915	32	unreviewed
179	BBG	131	122	right	1 urin	979	32	unreviewed
179	BMA	131	122	right	9 hanga	1011	32	unreviewed
179	BOP	131	122	right	1 hudi?	1043	32	unreviewed
179	BRA	131	122	right	1 hudig :	1075	32	unreviewed
179	BGH	131	122	right	8 anga	1107	32	unreviewed
179	MU1	131	122	right	-----	1139	32	unreviewed
179	MU2	131	122	right	1 hudupin	1171	32	unreviewed
179	SA1	131	122	right	4 tora gan, 5 eka, 6 duka	1203	32	unreviewed
179	SBA	131	122	right	7 keti?	1235	32	unreviewed
179	OCU	131	122	right	2 kom	1267	32	unreviewed
180	HO1	131	122	left	1 pura-, 3 sangi, 4 esu	1432	32	unreviewed
180	HTH	131	122	left	1 pure	1464	32	unreviewed
180	HKA	131	122	left	1 pure i	1496	32	unreviewed
180	HKE	131	122	left	1 pure	1528	32	unreviewed
180	HCH	131	122	left	1 pure	1560	32	unreviewed
180	HCU	131	122	left	1 pure	1592	32	unreviewed
180	HSU	131	122	left	1 pure	1624	32	unreviewed
180	HSA	131	122	left	1 pure	1656	32	unreviewed
180	HJO	131	122	left	1 pure ‘	1688	32	unreviewed
180	HDH	131	122	left	1 pure	1720	32	unreviewed
180	HBG	131	122	left	1 pure?*	1752	32	unreviewed
180	HO2	131	122	left	1 pura	1784	32	unreviewed
180	HRA	131	122	left	1 pure	1816	32	unreviewed
180	HO3	131	122	left	-----	1848	32	unreviewed
180	HOP	131	122	right	1 puree	1432	32	unreviewed
180	HBA	131	122	right	| pure	1464	32	unreviewed
180	HNI	131	122	right	1 pura? -	1496	32	unreviewed
180	BBG	131	122	right	3 sangi	1560	32	unreviewed
180	BMA	131	122	right	1 pure, 10 bidgen	1592	32	unreviewed
180	BOP	131	122	right	9 dzatka	1624	32	unreviewed
180	BRA	131	122	right	5 deher, 10 bed3an	1656	32	unreviewed
180	BGH	131	122	right	10 bedzajn	1688	32	unreviewed
180	MU1	131	122	right	-----	1720	32	unreviewed
180	MU2	131	122	right	4 isu, 5 d’er, 8 an hut	1752	32	unreviewed
180	SA1	131	122	right	6 aema, 7 adi	1784	32	unreviewed
180	SBA	131	122	right	5 der	1816	32	unreviewed
180	OCU	131	122	right	2 bohut	1848	32	unreviewed
181	HO1	132	123	left	1 saben, soben, 3 sanam	266	33	unreviewed
181	HTH	132	123	left	1 saben	299	33	unreviewed
181	HKA	132	123	left	1 saben	332	33	unreviewed
181	HKE	132	123	left	t saben	365	33	unreviewed
181	HCH	132	123	left	f sabin	398	33	unreviewed
181	HCU	132	123	left	1 sabin	431	33	unreviewed
181	HSU	132	123	left	1 soben	464	33	unreviewed
181	HSA	132	123	left	1 soben	497	33	unreviewed
181	HJO	132	123	left	saben	530	33	unreviewed
181	HDH	132	123	left	1 saben	563	33	unreviewed
181	HBG	132	123	left	1 saben	596	33	unreviewed
181	HO2	132	123	left	1 saben	629	33	unreviewed
181	HRA	132	123	left	1 saben	662	33	unreviewed
181	HO3	132	123	left	-----	695	33	unreviewed
181	HOP	132	123	right	2 dgaka	266	33	unreviewed
181	HBA	132	123	right	1 sabin	299	33	unreviewed
181	HNI	132	123	right	2 dzato	332	33	unreviewed
181	BBG	132	123	right	1 sabtn	398	33	unreviewed
181	BMA	132	123	right	2 dzeke	431	33	unreviewed
181	BOP	132	123	right	2 dgato	464	33	unreviewed
181	BRA	132	123	right	2 dzato	497	33	unreviewed
181	BGH	132	123	right	2 dgaka	530	33	unreviewed
181	MU1	132	123	right	-----	563	33	unreviewed
181	MU2	132	123	right	1 soben	596	33	unreviewed
181	SA1	132	123	right	2 dzoto, 3 sanam	629	33	unreviewed
181	SBA	132	123	right	2 dgaka?	662	33	unreviewed
181	OCU	132	123	right	1 sobu	695	33	unreviewed
182	HO1	132	123	left	t dgom	849	32	unreviewed
182	HTH	132	123	left	1 dgomlidaldzomame	881	32	unreviewed
182	HKA	132	123	left	1 dzoml idap|dzomeme	913	32	unreviewed
182	HKE	132	123	left	1 dzaleda|dzamem	945	32	unreviewed
182	HCH	132	123	left	1 dgomkidap|dgommem	977	32	unreviewed
182	HCU	132	123	left	1 dgamlida|dzamem	1009	32	unreviewed
182	HSU	132	123	left	1 dzomlida|dzommeme	1041	32	unreviewed
182	HSA	132	123	left	1 dzomlida|dzommeme	1073	32	unreviewed
182	HJO	132	123	left	1 dgomlida|dzomem	1105	32	unreviewed
182	HDH	132	123	left	1 dgzamltaldzamem	1137	32	unreviewed
182	HBG	132	123	left	1 dzomledej|dzommeme	1169	32	unreviewed
182	HO2	132	123	left	1 dzom	1201	32	unreviewed
182	HRA	132	123	left	t dzomlida|dzomem	1233	32	unreviewed
182	HO3	132	123	left	1 dzome	1265	32	unreviewed
182	HOP	132	123	right	1 dgzamlida|dzameme	849	32	unreviewed
182	HBA	132	123	right	1 dzomlida|dzommeme	881	32	unreviewed
182	HNI	132	123	right	1 dgomkeda|dzomeme	913	32	unreviewed
182	BBG	132	123	right	1 dzomleda|dzomam	977	32	unreviewed
182	BMA	132	123	right	1 dzomI1 ja|dzomeme	1009	32	unreviewed
182	BOP	132	123	right	1 dgamla|dzameme	1041	32	unreviewed
182	BRA	132	123	right	1 dgoml i ja|dzameme	1073	32	unreviewed
182	BGH	132	123	right	1 dgamkeaj |dgamem	1105	32	unreviewed
182	MU1	132	123	right	1 dzgom	1137	32	unreviewed
182	MU2	132	123	right	1 dzom	1169	32	unreviewed
182	SA1	132	123	right	1 dzom	1201	32	unreviewed
182	SBA	132	123	right	1 dgamlija|dzamme	1233	32	unreviewed
182	OCU	132	123	right	2 katbe	1265	32	unreviewed
183	HO1	132	123	left	t huwa?a, 3 hab	1433	33	unreviewed
183	HTH	132	123	left	1 uwelida|uweme	1466	33	unreviewed
183	HKA	132	123	left	1 uwel ida[uweme	1499	33	unreviewed
183	HKE	132	123	left	| huelida|hueme	1532	33	unreviewed
183	HCH	132	123	left	1 uwekie|uweime	1565	33	unreviewed
183	HCU	132	123	left	1 huekie|hue?me	1598	33	unreviewed
183	HSU	132	123	left	1 uwelie|uweime	1631	33	unreviewed
183	HSA	132	123	left	1 uwel te [uweime	1664	33	unreviewed
183	HJO	132	123	left	1 uwelieluweime	1697	33	unreviewed
183	HDH	132	123	left	1 hulida|hueme	1730	33	unreviewed
183	HBG	132	123	left	1 huwa?k ie? [huweme	1763	33	unreviewed
183	HO2	132	123	left	1 hua, 3 hab	1796	33	unreviewed
183	HRA	132	123	left	1 huelie|hueme	1829	33	unreviewed
183	HO3	132	123	left	==.--	1862	33	unreviewed
183	HOP	132	123	right	1 huelida[hue?me	1433	33	unreviewed
183	HBA	132	123	right	1 huwel te|huweime	1466	33	unreviewed
183	HNI	132	123	right	1 uwakt Ja[uwa?ime	1499	33	unreviewed
183	BBG	132	123	right	1 huwakia[huwagi?me	1565	33	unreviewed
183	BMA	132	123	right	1 hue?kidzi ja?|hueeq?me	1598	33	unreviewed
183	BOP	132	123	right	1 hualia|huame	1631	33	unreviewed
183	BRA	132	123	right	"1 hueligi"" {| huegidgi?me"	1664	33	unreviewed
183	BGH	132	123	right	| huekt Jae|huagi jé	1697	33	unreviewed
183	MU1	132	123	right	~~~.	1730	33	unreviewed
183	MU2	132	123	right	3 hab	1763	33	unreviewed
183	SA1	132	123	right	4 ger, 5 lasok	1796	33	unreviewed
183	SBA	132	123	right	4 gerlija|geceme	1829	33	unreviewed
183	OCU	132	123	right	2 tsubaila	1862	33	unreviewed
184	HO1	133	124	left	1 renge?e	264	32	unreviewed
184	HTH	133	124	left	1 cengelida	296	32	unreviewed
184	HKA	133	124	left	1 cengelina	328	32	unreviewed
184	HKE	133	124	left	1 renge taikina	360	32	unreviewed
184	HCH	133	124	left	1 cengel inap	392	32	unreviewed
184	HCU	133	124	left	1 cengete kaikena	424	32	unreviewed
184	HSU	133	124	left	1 cengelina	456	32	unreviewed
184	HSA	133	124	left	1 cengelida	488	32	unreviewed
184	HJO	133	124	left	1 rengelina	520	32	unreviewed
184	HDH	133	124	left	1 cenge gaikina, cengelida	552	32	unreviewed
184	HBG	133	124	left	1 renge centaikina	584	32	unreviewed
184	HO2	133	124	left	1 cenge	616	32	unreviewed
184	HRA	133	124	left	1 cengete taikena	648	32	unreviewed
184	HO3	133	124	left	-----	680	32	unreviewed
184	HOP	133	124	right	1 renge faikena	264	32	unreviewed
184	HBA	133	124	right	1 cengekie	296	32	unreviewed
184	HNI	133	124	right	1 renge taikina	328	32	unreviewed
184	BBG	133	124	right	1 renge?i taiking	392	32	unreviewed
184	BMA	133	124	right	1 reggekiep	424	32	unreviewed
184	BOP	133	124	right	| rengete taikena	456	32	unreviewed
184	BRA	133	124	right	! cegge faikena	488	32	unreviewed
184	BGH	133	124	right	| cengetege faikena	520	32	unreviewed
184	MU1	133	124	right	-----	552	32	unreviewed
184	MU2	133	124	right	1 cenge	584	32	unreviewed
184	SA1	133	124	right	1 cengets	616	32	unreviewed
184	SBA	133	124	right	1 cenge fahekena	648	32	unreviewed
184	OCU	133	124	right	2 b*oko hela?	680	32	unreviewed
185	HO1	133	124	left	1 nu-	839	32	unreviewed
185	HTH	133	124	left	1 nuilidajnuime	871	32	unreviewed
185	HKA	133	124	left	1 nuilida|nuime	903	32	unreviewed
185	HKE	133	124	left	1 nulida|nuime	935	32	unreviewed
185	HCH	133	124	left	1 nuilidap|nuime	967	32	unreviewed
185	HCU	133	124	left	1 nulida[nuime	999	32	unreviewed
185	HSU	133	124	left	1 nulida|nuime	1031	32	unreviewed
185	HSA	133	124	left	1 nuilida|nuime	1063	32	unreviewed
185	HJO	133	124	left	1 nuilida|nuime	1095	32	unreviewed
185	HDH	133	124	left	1 nulida|nuime	1127	32	unreviewed
185	HBG	133	124	left	1 nuleda|nujem	1159	32	unreviewed
185	HO2	133	124	left	1 nu	1191	32	unreviewed
185	HRA	133	124	left	1 nukida|[nuime	1223	32	unreviewed
185	HO3	133	124	left	-----	1255	32	unreviewed
185	HOP	133	124	right	1 nulida|nuima	839	32	unreviewed
185	HBA	133	124	right	1 nuikida[nuime	871	32	unreviewed
185	HNI	133	124	right	1 nuikina?|nuime	903	32	unreviewed
185	BBG	133	124	right	1 nuleda|nu?Tme	967	32	unreviewed
185	BMA	133	124	right	1 nuiliap|nu?me	999	32	unreviewed
185	BOP	133	124	right	1 nu-la{nuima	1031	32	unreviewed
185	BRA	133	124	right	1 nulija|nuigme	1063	32	unreviewed
185	BGH	133	124	right	1 nukijajnui?ne	1095	32	unreviewed
185	MU1	133	124	right	--<--	1127	32	unreviewed
185	MU2	133	124	right	1 nu	1159	32	unreviewed
185	SA1	133	124	right	1 na	1191	32	unreviewed
185	SBA	133	124	right	1 nulija|n®ime	1223	32	unreviewed
185	OCU	133	124	right	2 pi-ba	1255	32	unreviewed
186	HO1	133	124	left	1 tetany	1413	32	unreviewed
186	HTH	133	124	left	1 titanlina	1445	32	unreviewed
186	HKA	133	124	left	1 titanlida _	1477	32	unreviewed
186	HKE	133	124	left	1 kitajtaikina	1509	32	unreviewed
186	HCH	133	124	left	1 fitanlinap	1541	32	unreviewed
186	HCU	133	124	left	1 £itan faikena	1573	32	unreviewed
186	HSU	133	124	left	1 titanlida	1605	32	unreviewed
186	HSA	133	124	left	1 £itanlida	1637	32	unreviewed
186	HJO	133	124	left	1 titanlina	1669	32	unreviewed
186	HDH	133	124	left	1 titan taikina, titanlida	1701	32	unreviewed
186	HBG	133	124	left	1 tetanlia :	1733	32	unreviewed
186	HO2	133	124	left	1 tetan	1765	32	unreviewed
186	HRA	133	124	left	1 titan taikena	1797	32	unreviewed
186	HO3	133	124	left	-----	1829	32	unreviewed
186	HOP	133	124	right	1 titan taikena	1413	32	unreviewed
186	HBA	133	124	right	1 titankida	1445	32	unreviewed
186	HNI	133	124	right	1 titanlija	1477	32	unreviewed
186	BBG	133	124	right	1 tetan taikina	1541	32	unreviewed
186	BMA	133	124	right	1 titan tadzie	1573	32	unreviewed
186	BOP	133	124	right	1 titan taiken	1605	32	unreviewed
186	BRA	133	124	right	1 titan te taikena	1637	32	unreviewed
186	BGH	133	124	right	1 titan tadzi taikena	1669	32	unreviewed
186	MU1	133	124	right	-----	1701	32	unreviewed
186	MU2	133	124	right	1 tetany	1733	32	unreviewed
186	SA1	133	124	right	1 tetan .	1765	32	unreviewed
186	SBA	133	124	right	1 titan tahekena	1797	32	unreviewed
186	OCU	133	124	right	2 soso hala?	1829	32	unreviewed
187	HO1	134	125	left	1 dgapid, 3 dum, 4 giti?i	275	33	unreviewed
187	HTH	134	125	left	1 dgapidlina|dgpidame	308	33	unreviewed
187	HKA	134	125	left	1 dgapidlina|dgapidame	341	33	unreviewed
187	HKE	134	125	left	gitilina|gikime	374	33	unreviewed
187	HCH	134	125	left	1 dgapidlidap|dzapidem	407	33	unreviewed
187	HCU	134	125	left	4 gitilinal|gifime	440	33	unreviewed
187	HSU	134	125	left	1 dgapidlina|dgapidem	473	33	unreviewed
187	HSA	134	125	left	1 dzaptdlina|dgapidem	506	33	unreviewed
187	HJO	134	125	left	1 dgapidilinaldzapidame	539	33	unreviewed
187	HDH	134	125	left	4 gikilina|gitime	572	33	unreviewed
187	HBG	134	125	left	A gilintlipalgitime	605	33	unreviewed
187	HO2	134	125	left	4 giki	638	33	unreviewed
187	HRA	134	125	left	t dgapit?dlina, 4 gililina	671	33	unreviewed
187	HO3	134	125	left	-----	704	33	unreviewed
187	HOP	134	125	right	4 gitilina|gikim	275	33	unreviewed
187	HBA	134	125	right	1 dzapidkida|dzapideme	308	33	unreviewed
187	HNI	134	125	right	4 gikilepalgifi?im	341	33	unreviewed
187	BBG	134	125	right	3 duramlepa|ducamme?	407	33	unreviewed
187	BMA	134	125	right	4 gikilina|gitit?me	440	33	unreviewed
187	BOP	134	125	right	4 gitikena|gi?ime	473	33	unreviewed
187	BRA	134	125	right	4 git i@tlinal|gifi?tme	506	33	unreviewed
187	BGH	134	125	right	A gittlina|gifit?me	539	33	unreviewed
187	MU1	134	125	right	-----	572	33	unreviewed
187	MU2	134	125	right	4 gilt	605	33	unreviewed
187	SA1	134	125	right	1 dgapit, 4 gikitf?	638	33	unreviewed
187	SBA	134	125	right	A giktlina|gifi?me	671	33	unreviewed
187	OCU	134	125	right	2 nido	704	33	unreviewed
188	HO1	134	125	left	1 gthilinalgifime	893	32	unreviewed
188	HTH	134	125	left	1 gikilina|giLime	925	32	unreviewed
188	HKA	134	125	left	3 batilina|] batime	957	32	unreviewed
188	HKE	134	125	left	1 gitilinap|[gitime	989	32	unreviewed
188	HCH	134	125	left	1 gikilina|gi£ime	1021	32	unreviewed
188	HCU	134	125	left	1 gikilina]gitime	1053	32	unreviewed
188	HSU	134	125	left	1 gitilina|gi£ime	1085	32	unreviewed
188	HSA	134	125	left	1 gikitlina|gitime	1117	32	unreviewed
188	HJO	134	125	left	3 batilina batime	1149	32	unreviewed
188	HDH	134	125	left	1 gikilinafgi_ime	1181	32	unreviewed
188	HBG	134	125	left	1 giti, 4 bucum	1213	32	unreviewed
188	HO2	134	125	left	1 gitilina|gitime	1245	32	unreviewed
188	HRA	134	125	left	-----	1277	32	unreviewed
188	HO3	134	125	left		1309	32	unreviewed
188	HOP	134	125	right	1 gikilina|gifime	893	32	unreviewed
188	HBA	134	125	right	1 gitibalepa|gitihapape	925	32	unreviewed
188	HNI	134	125	right		957	32	unreviewed
188	BBG	134	125	right	1 gitidlina|giti?me?	1021	32	unreviewed
188	BMA	134	125	right	=4e=	1053	32	unreviewed
188	BOP	134	125	right	1 gifi?£lina|gtki? hme	1085	32	unreviewed
188	BRA	134	125	right	1 gittkene|gili?ne	1117	32	unreviewed
188	BGH	134	125	right	-----	1149	32	unreviewed
188	MU1	134	125	right	1 giti, 3 batin, 4 burum	1181	32	unreviewed
188	MU2	134	125	right	1 gikits '	1213	32	unreviewed
188	SA1	134	125	right	-----	1245	32	unreviewed
188	SBA	134	125	right	2 porigola	1277	32	unreviewed
188	OCU	134	125	right		1309	32	unreviewed
189	HO1	134	125	left	1 dub	1445	33	unreviewed
189	HTH	134	125	left	1 dublina|dubme	1478	33	unreviewed
189	HKA	134	125	left	1 dublina|dubme	1511	33	unreviewed
189	HKE	134	125	left	1 duplina|dupme	1544	33	unreviewed
189	HCH	134	125	left	1 dublinap|dubme	1577	33	unreviewed
189	HCU	134	125	left	1 duplina|dupme	1610	33	unreviewed
189	HSU	134	125	left	1 dublina|dubme	1643	33	unreviewed
189	HSA	134	125	left	1 dublina|dubme	1676	33	unreviewed
189	HJO	134	125	left	1 gublina|dubme	1709	33	unreviewed
189	HDH	134	125	left	1 duplina|dupme	1742	33	unreviewed
189	HBG	134	125	left	1 dup!ina?i|dupme	1775	33	unreviewed
189	HO2	134	125	left	1 dub	1808	33	unreviewed
189	HRA	134	125	left	1 dub?lina|dub?me	1841	33	unreviewed
189	HO3	134	125	left	1 du?	1874	33	unreviewed
189	HOP	134	125	right	1 dublina|dupme	1445	33	unreviewed
189	HBA	134	125	right	1 dub! ina|dubme	1478	33	unreviewed
189	HNI	134	125	right	1 dublipa|dub?me	1511	33	unreviewed
189	BBG	134	125	right	1 duBakan taikena|dub?me?	1577	33	unreviewed
189	BMA	134	125	right	1 dudup!ina|dudupme	1610	33	unreviewed
189	BOP	134	125	right	1 dupkena|dupme	1643	33	unreviewed
189	BRA	134	125	right	1 qublina|dupme	1676	33	unreviewed
189	BGH	134	125	right	1 dupkene | dupme	1709	33	unreviewed
189	MU1	134	125	right	1 du?b	1742	33	unreviewed
189	MU2	134	125	right	1 dub?	1775	33	unreviewed
189	SA1	134	125	right	1 durup?	1808	33	unreviewed
189	SBA	134	125	right	1 ducup!lin|dupupme	1841	33	unreviewed
189	OCU	134	125	right	2 bosiba :	1874	33	unreviewed
190	HO1	135	126	left	1 em, 3 om	264	33	unreviewed
190	HTH	135	126	left	1 imadine|imaime	297	33	unreviewed
190	HKA	135	126	left	1 imadine|imaime	330	33	unreviewed
190	HKE	135	126	left	1 emlida| ememe	363	33	unreviewed
190	HCH	135	126	left	1 imadine]imaime	396	33	unreviewed
190	HCU	135	126	left	1 em! ida|imaime	429	33	unreviewed
190	HSU	135	126	left	1 tmadine|imaime	462	33	unreviewed
190	HSA	135	126	left	1 imadine|imaime	495	33	unreviewed
190	HJO	135	126	left	1 imadine|imaime	528	33	unreviewed
190	HDH	135	126	left	1 emlida| ememe, imaime	561	33	unreviewed
190	HBG	135	126	left	uml i je|umame	594	33	unreviewed
190	HO2	135	126	left	1 em	627	33	unreviewed
190	HRA	135	126	left	1 emlie|imaime	660	33	unreviewed
190	HO3	135	126	left	1 eme	693	33	unreviewed
190	HOP	135	126	right	1 emlida| emem	264	33	unreviewed
190	HBA	135	126	right	1 imadine|imaine	297	33	unreviewed
190	HNI	135	126	right	1 wmapia|tmepda	330	33	unreviewed
190	BBG	135	126	right	3 omledajumapme?	396	33	unreviewed
190	BMA	135	126	right	3 omo?dsiet|umanme	429	33	unreviewed
190	BOP	135	126	right	1 ema! ina|imanme	462	33	unreviewed
190	BRA	135	126	right	3 oml ia?ajomapme	495	33	unreviewed
190	BGH	135	126	right	1 emddganae| imaene	528	33	unreviewed
190	MU1	135	126	right	1 em	561	33	unreviewed
190	MU2	135	126	right	1 em,3 om	594	33	unreviewed
190	SA1	135	126	right	1 em	627	33	unreviewed
190	SBA	135	126	right	1 em! i jal] imapme	660	33	unreviewed
190	OCU	135	126	right	2 geba	693	33	unreviewed
191	HO1	135	126	left	1 dgul, 2 lo-, 3 atar	858	33	unreviewed
191	HTH	135	126	left	1 dgulina|dzuleme	891	33	unreviewed
191	HKA	135	126	left	1 dgulina|dzuleme	924	33	unreviewed
191	HKE	135	126	left	1 dgullida|dzuleme	957	33	unreviewed
191	HCH	135	126	left	1 dgulina|dsuleme	990	33	unreviewed
191	HCU	135	126	left	1 dgulida|dzuleme	1023	33	unreviewed
191	HSU	135	126	left	1 dgulina|dgul leme	1056	33	unreviewed
191	HSA	135	126	left	1 dgullina|dgulleme	1089	33	unreviewed
191	HJO	135	126	left	1 dgullina|dzuleme	1122	33	unreviewed
191	HDH	135	126	left	1 dzu!llida|dzuleme	1155	33	unreviewed
191	HBG	135	126	left	1 dguldzina|dzultina	1188	33	unreviewed
191	HO2	135	126	left	lo, 3 atar j	1221	33	unreviewed
191	HRA	135	126	left	1 dgollina|dzolem	1254	33	unreviewed
191	HO3	135	126	left		1287	33	unreviewed
191	HOP	135	126	right	1 dgulida|dzuleme	858	33	unreviewed
191	HBA	135	126	right	1 dgullinajdzuleme	891	33	unreviewed
191	HNI	135	126	right	1 dgulipa|dgulo?me	924	33	unreviewed
191	BBG	135	126	right	2 lolena|lot?pme	990	33	unreviewed
191	BMA	135	126	right	1 dgullina|dgulem	1023	33	unreviewed
191	BOP	135	126	right	5 sal gookida|sal gaeme	1056	33	unreviewed
