Item	Gloss	Site_Code	Scope	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Disposition	Citation	Entry_Key
147	below	HCU	target	120	111	left	1 lʌṯʌr	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HCU]	ho2024-hcu-i147
147	below	HSU	target	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HSU]	ho2024-hsu-i147
147	below	HSA	target	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HSA]	ho2024-hsa-i147
147	below	HJO	target	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HJO]	ho2024-hjo-i147
147	below	HDH	target	120	111	left	1 lʌṯʌr	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HDH]	ho2024-hdh-i147
147	below	HBG	target	120	111	left	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HBG]	ho2024-hbg-i147
147	below	HO2	republished_control	120	111	left	1 laṯare, 3 subare	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HO2]	
147	below	HRA	target	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HRA]	ho2024-hra-i147
147	below	HO3	republished_control	120	111	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HO3]	
147	below	HOP	target	120	111	right	1 lʌṯʌr	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HOP]	ho2024-hop-i147
147	below	HBA	target	120	111	right	1 lʌṯʌr	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HBA]	ho2024-hba-i147
147	below	HNI	target	120	111	right	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list HNI]	ho2024-hni-i147
147	below	BBG	comparison_control	120	111	right	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list BBG]	
147	below	BMA	comparison_control	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list BMA]	
147	below	BOP	comparison_control	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list BOP]	
147	below	BRA	comparison_control	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list BRA]	
147	below	BGH	comparison_control	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list BGH]	
147	below	MU1	comparison_control	120	111	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list MU1]	
147	below	MU2	comparison_control	120	111	right	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list MU2]	
147	below	SA1	comparison_control	120	111	right	1 laṯar, 4 pʰed	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list SA1]	
147	below	SBA	comparison_control	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list SBA]	
147	below	OCU	comparison_control	120	111	right	2 ṯolo	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 111, item 147, list OCU]	
148	white	HO1	republished_control	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HO1]	
148	white	HTH	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HTH]	ho2024-hth-i148
148	white	HKA	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HKA]	ho2024-hka-i148
148	white	HKE	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HKE]	ho2024-hke-i148
148	white	HCH	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HCH]	ho2024-hch-i148
148	white	HCU	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HCU]	ho2024-hcu-i148
148	white	HSU	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HSU]	ho2024-hsu-i148
148	white	HSA	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HSA]	ho2024-hsa-i148
148	white	HJO	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HJO]	ho2024-hjo-i148
148	white	HDH	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HDH]	ho2024-hdh-i148
148	white	HBG	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HBG]	ho2024-hbg-i148
148	white	HO2	republished_control	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HO2]	
148	white	HRA	target	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HRA]	ho2024-hra-i148
148	white	HO3	republished_control	121	112	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HO3]	
148	white	HOP	target	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HOP]	ho2024-hop-i148
148	white	HBA	target	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HBA]	ho2024-hba-i148
148	white	HNI	target	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list HNI]	ho2024-hni-i148
148	white	BBG	comparison_control	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list BBG]	
148	white	BMA	comparison_control	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list BMA]	
148	white	BOP	comparison_control	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list BOP]	
148	white	BRA	comparison_control	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list BRA]	
148	white	BGH	comparison_control	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list BGH]	
148	white	MU1	comparison_control	121	112	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list MU1]	
148	white	MU2	comparison_control	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list MU2]	
148	white	SA1	comparison_control	121	112	right	1 poṇɖ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list SA1]	
148	white	SBA	comparison_control	121	112	right	1 pu·ṇɖ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list SBA]	
148	white	OCU	comparison_control	121	112	right	2 ɖʰola	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 148, list OCU]	
149	black	HO1	republished_control	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HO1]	
149	black	HTH	target	121	112	left	1 hʌṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HTH]	ho2024-hth-i149
149	black	HKA	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HKA]	ho2024-hka-i149
149	black	HKE	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HKE]	ho2024-hke-i149
149	black	HCH	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HCH]	ho2024-hch-i149
149	black	HCU	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HCU]	ho2024-hcu-i149
149	black	HSU	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HSU]	ho2024-hsu-i149
149	black	HSA	target	121	112	left	1 hʌɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HSA]	ho2024-hsa-i149
149	black	HJO	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HJO]	ho2024-hjo-i149
149	black	HDH	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HDH]	ho2024-hdh-i149
149	black	HBG	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HBG]	ho2024-hbg-i149
149	black	HO2	republished_control	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HO2]	
149	black	HRA	target	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HRA]	ho2024-hra-i149
149	black	HO3	republished_control	121	112	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HO3]	
149	black	HOP	target	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HOP]	ho2024-hop-i149
149	black	HBA	target	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HBA]	ho2024-hba-i149
149	black	HNI	target	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list HNI]	ho2024-hni-i149
149	black	BBG	comparison_control	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list BBG]	
149	black	BMA	comparison_control	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list BMA]	
149	black	BOP	comparison_control	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list BOP]	
149	black	BRA	comparison_control	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list BRA]	
149	black	BGH	comparison_control	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list BGH]	
149	black	MU1	comparison_control	121	112	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list MU1]	
149	black	MU2	comparison_control	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list MU2]	
149	black	SA1	comparison_control	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list SA1]	
149	black	SBA	comparison_control	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list SBA]	
149	black	OCU	comparison_control	121	112	right	2 koɭa?	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 149, list OCU]	
150	red	HO1	republished_control	121	112	left	1 ara?a, 3 dʒeŋga	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HO1]	
150	red	HTH	target	121	112	left	1 ʌra	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HTH]	ho2024-hth-i150
150	red	HKA	target	121	112	left	1 ʌra	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HKA]	ho2024-hka-i150
150	red	HKE	target	121	112	left	1 ara?a	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HKE]	ho2024-hke-i150
150	red	HCH	target	121	112	left	1 ʌra, 3 dʒiŋga	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HCH]	ho2024-hch-i150
150	red	HCU	target	121	112	left	1 ara?a	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HCU]	ho2024-hcu-i150
150	red	HSU	target	121	112	left	1 ʌra?a	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HSU]	ho2024-hsu-i150
150	red	HSA	target	121	112	left	1 ʌra	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HSA]	ho2024-hsa-i150
150	red	HJO	target	121	112	left	1 ʌra?	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HJO]	ho2024-hjo-i150
150	red	HDH	target	121	112	left	3 dʒiŋga	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HDH]	ho2024-hdh-i150
150	red	HBG	target	121	112	left	1 ara	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HBG]	ho2024-hbg-i150
150	red	HO2	republished_control	121	112	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HO2]	
150	red	HRA	target	121	112	left	1 ara?a	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HRA]	ho2024-hra-i150
150	red	HO3	republished_control	121	112	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HO3]	
150	red	HOP	target	121	112	right	1 ara?a	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HOP]	ho2024-hop-i150
150	red	HBA	target	121	112	right	1 ʌra?	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HBA]	ho2024-hba-i150
150	red	HNI	target	121	112	right	1 ara	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list HNI]	ho2024-hni-i150
150	red	BBG	comparison_control	121	112	right	1 ara	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list BBG]	
150	red	BMA	comparison_control	121	112	right	1 ʌra?a	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list BMA]	
150	red	BOP	comparison_control	121	112	right	4 raŋga	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list BOP]	
150	red	BRA	comparison_control	121	112	right	1 ara?a	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list BRA]	
150	red	BGH	comparison_control	121	112	right	4 raŋga	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list BGH]	
150	red	MU1	comparison_control	121	112	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list MU1]	
150	red	MU2	comparison_control	121	112	right	1 ara	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list MU2]	
150	red	SA1	comparison_control	121	112	right	1 arak	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list SA1]	
150	red	SBA	comparison_control	121	112	right	1 ara?	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list SBA]	
150	red	OCU	comparison_control	121	112	right	2 nali, 4 roŋgo	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 112, item 150, list OCU]	
151	one	HO1	republished_control	122	113	left	1 mijad, 3 mid	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HO1]	
151	one	HTH	target	122	113	left	1 mijʌd?	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HTH]	ho2024-hth-i151
151	one	HKA	target	122	113	left	1 mijʌd	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HKA]	ho2024-hka-i151
151	one	HKE	target	122	113	left	1 mien	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HKE]	ho2024-hke-i151
151	one	HCH	target	122	113	left	1 mijʌd	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HCH]	ho2024-hch-i151
151	one	HCU	target	122	113	left	1 mien	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HCU]	ho2024-hcu-i151
151	one	HSU	target	122	113	left	1 mijad	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HSU]	ho2024-hsu-i151
151	one	HSA	target	122	113	left	1 mijd	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HSA]	ho2024-hsa-i151
151	one	HJO	target	122	113	left	1 mijʌd	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HJO]	ho2024-hjo-i151
151	one	HDH	target	122	113	left	1 mied	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 113, item 151, list HDH]	ho2024-hdh-i151
