Item	Gloss	Site_Code	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation
197	go	TOR	130	122	right	1 giljo, 2 dzael	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 122, item 197, list TOR]
198	come	KEL	130	122	left	1 aodʒe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list KEL]
198	come	DHA	130	122	left	1 alo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list DHA]
198	come	DIG	130	122	left	1 aβulo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list DIG]
198	come	AMO	130	122	left	1 ano	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list AMO]
198	come	MUN	130	122	left	1 aiju	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list MUN]
198	come	AST	130	122	left	1 aiju	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list AST]
198	come	MAN	130	122	right	1 aulu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list MAN]
198	come	BHU	130	122	right	1 aolo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list BHU]
198	come	AML	130	122	right	1 aulu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list AML]
198	come	SEG	130	122	right	1 aiju	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list SEG]
198	come	KAN	130	122	right	1 aolu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list KAN]
198	come	SHA	130	122	right	1 aul:u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 198, list SHA]
198	come	TOR	130	122	right	1 aijel	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 122, item 198, list TOR]
199	speak	KEL	130	122	left	1 gogʌlo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list KEL]
199	speak	DHA	130	122	left	1 gogʌlo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list DHA]
199	speak	DIG	130	122	left	1 gogulo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list DIG]
199	speak	AMO	130	122	left	2 bolio	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list AMO]
199	speak	MUN	130	122	left	1 gogijo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list MUN]
199	speak	AST	130	122	left	1 gogijo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list AST]
199	speak	MAN	130	122	right	2 bul:o	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list MAN]
199	speak	BHU	130	122	right	2 bul:u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list BHU]
199	speak	AML	130	122	right	2 buliu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list AML]
199	speak	SEG	130	122	right	2 buliu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list SEG]
199	speak	KAN	130	122	right	2 bul:u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list KAN]
199	speak	SHA	130	122	right	2 bul:u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 122, item 199, list SHA]
199	speak	TOR	130	122	right	2 bolil	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 122, item 199, list TOR]
200	hear	KEL	131	123	left	1 uɳʌlo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list KEL]
200	hear	DHA	131	123	left	1 uɳʌlo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list DHA]
200	hear	DIG	131	123	left	1 uɳaulo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list DIG]
200	hear	AMO	131	123	left	2 hombʌilo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list AMO]
200	hear	MUN	131	123	left	1 uɳaiju	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list MUN]
200	hear	AST	131	123	left	1 uɳaiju	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list AST]
200	hear	MAN	131	123	right	2 hombʌl:o	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list MAN]
200	hear	BHU	131	123	right	2 hombʌlo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list BHU]
200	hear	AML	131	123	right	2 hombiliu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list AML]
200	hear	SEG	131	123	right	2 sʌmiliu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list SEG]
200	hear	KAN	131	123	right	2 homel:o	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list KAN]
200	hear	SHA	131	123	right	2 hombol:u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 200, list SHA]
200	hear	TOR	131	123	right	2 hombʌlil	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 123, item 200, list TOR]
201	see	KEL	131	123	left	1 elõ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list KEL]
201	see	DHA	131	123	left	1 βelo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list DHA]
201	see	DIG	131	123	left	2 herulo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list DIG]
201	see	AMO	131	123	left	2 helo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list AMO]
201	see	MUN	131	123	left	4 palio	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list MUN]
201	see	AST	131	123	left	4 palio	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list AST]
201	see	MAN	131	123	right	5 ɖekhʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list MAN]
201	see	BHU	131	123	right	5 ɖekhlo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list BHU]
201	see	AML	131	123	right	5 ɖekhlo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list AML]
201	see	SEG	131	123	right	5 ɖekhlu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list SEG]
201	see	KAN	131	123	right	5 ɖekhʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list KAN]
201	see	SHA	131	123	right	5 ɖekhlo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 201, list SHA]
201	see	TOR	131	123	right	5 ɖekhel	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 123, item 201, list TOR]
202	I	KEL	131	123	left	1 ai	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list KEL]
202	I	DHA	131	123	left	1 aɪ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list DHA]
202	I	DIG	131	123	left	1 aɪ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list DIG]
202	I	AMO	131	123	left	3 mʌi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list AMO]
202	I	MUN	131	123	left	1 ai	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list MUN]
202	I	AST	131	123	left	1 ai	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list AST]
202	I	MAN	131	123	right	2 mi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list MAN]
202	I	BHU	131	123	right	2 mi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list BHU]
202	I	AML	131	123	right	2 mi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list AML]
202	I	SEG	131	123	right	2 me	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list SEG]
202	I	KAN	131	123	right	2 mi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list KAN]
202	I	SHA	131	123	right	2 mi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 202, list SHA]
202	I	TOR	131	123	right	2 mi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 123, item 202, list TOR]
203	you_(informal)	KEL	131	123	left	1 t̪ũ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list KEL]
203	you_(informal)	DHA	131	123	left	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list DHA]
203	you_(informal)	DIG	131	123	left	1 t̪ũ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list DIG]
203	you_(informal)	AMO	131	123	left	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list AMO]
203	you_(informal)	MUN	131	123	left	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list MUN]
203	you_(informal)	AST	131	123	left	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list AST]
203	you_(informal)	MAN	131	123	right	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list MAN]
203	you_(informal)	BHU	131	123	right	1 t̪ũ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list BHU]
203	you_(informal)	AML	131	123	right	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list AML]
203	you_(informal)	SEG	131	123	right	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list SEG]
203	you_(informal)	KAN	131	123	right	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list KAN]
203	you_(informal)	SHA	131	123	right	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 203, list SHA]
203	you_(informal)	TOR	131	123	right	1 t̪u	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 123, item 203, list TOR]
204	you_(formal)	KEL	131	123	left	1 t̪uma	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list KEL]
204	you_(formal)	DHA	131	123	left	1 t̪uma	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list DHA]
204	you_(formal)	DIG	131	123	left	1 t̪umã	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list DIG]
204	you_(formal)	AMO	131	123	left	1 t̪umu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list AMO]
204	you_(formal)	MUN	131	123	left	1 t̪umu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list MUN]
204	you_(formal)	AST	131	123	left	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list AST]
204	you_(formal)	MAN	131	123	right	1 t̪umu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list MAN]
204	you_(formal)	BHU	131	123	right		blank	high	Confirmed printed horizontal dash rule; no lexical response.	manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	watters2013northerndhule[Appendix C, printed p. 123, item 204, list BHU]
204	you_(formal)	AML	131	123	right	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list AML]
204	you_(formal)	SEG	131	123	right	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list SEG]
204	you_(formal)	KAN	131	123	right	1 t̪umu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 123, item 204, list KAN]
204	you_(formal)	SHA	131	123	right		blank	high	Confirmed printed horizontal dash rule; no lexical response.	manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	watters2013northerndhule[Appendix C, printed p. 123, item 204, list SHA]
204	you_(formal)	TOR	131	123	right	1 t̪umo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 123, item 204, list TOR]
205	he	KEL	132	124	left	1 ʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list KEL]
205	he	DHA	132	124	left	1 ʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list DHA]
205	he	DIG	132	124	left	1 ʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list DIG]
205	he	AMO	132	124	left	1 ʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list AMO]
205	he	MUN	132	124	left	1 ʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list MUN]
205	he	AST	132	124	left	1 ʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list AST]
205	he	MAN	132	124	right	2 tʃu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list MAN]
205	he	BHU	132	124	right	2 tʃu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list BHU]
205	he	AML	132	124	right	2 t̪ʂu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list AML]
205	he	SEG	132	124	right	2 t̪ʂu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list SEG]
205	he	KAN	132	124	right	2 t̪ʂo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list KAN]
205	he	SHA	132	124	right	2 tʃu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 124, item 205, list SHA]
