Related_Source	Relation	Dhule_Site	Related_Site	Item	Gloss	Dhule_PDF_Page	Related_PDF_Pages	Dhule_Status	Dhule_Form	Related_Status	Related_Forms	Related_Entry_Keys	Comparison	Dhule_Disposition	Related_Disposition	Evidence
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	84	meat	107	114	attested	maʂ	attested	mas̪	silbareli2018:g084:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	85	fat	108	114	attested	tʃʌrbi, ɖʌɖʌ	attested	tʃʌɾbi | d̪ʌɖʌ	silbareli2018:g085:sil-bareli-2018-rathwi-pauri-segwi:i1|silbareli2018:g085:sil-bareli-2018-rathwi-pauri-segwi:i2	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	86	fish	108	115	attested	mat̪s̪hʌ	attested	mats̪h̪ʌ	silbareli2018:g086:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	87	chicken	108	115	attested	kukʌɖʌ	attested	kukʌɖʌ	silbareli2018:g087:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	88	egg	108	115	attested	aɳɖo	attested	aɳɖo	silbareli2018:g088:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	89	cow	108	116	attested	gai	attested	gai	silbareli2018:g089:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	90	buffalo	109	116	attested	ɖubi	attested	ɖubi	silbareli2018:g090:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	91	milk	109	116	attested	ɖuɖɦ	attested	d̪ud̪h	silbareli2018:g091:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	92	horns	109	117	attested	ʃiŋgʌɖʌ	attested	ʃiŋgʌɖʌ	silbareli2018:g092:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	93	tail	109	117	attested	tʃhemti	attested	tʃhemʈi	silbareli2018:g093:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	94	goat	109	117	attested	bukʌɖo	attested	bukʌɖo	silbareli2018:g094:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	95	dog	110	118	attested	kuʈʌrʌ	attested	kutɾ̪ʌ	silbareli2018:g095:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	96	snake	110	118	attested	ghʌɖsʌ	attested	gɦʌɖsʌ	silbareli2018:g096:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	97	monkey	110	118	attested	makʌɖiu	attested	makʌɖiu	silbareli2018:g097:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	98	mosquito	110	119	attested	ɖaʃu, t̪s̪at̪s̪iɖiʌ	attested	d̪aʃa | ts̪a̪ts̪i̪ɖiʌ	silbareli2018:g098:sil-bareli-2018-rathwi-pauri-segwi:i1|silbareli2018:g098:sil-bareli-2018-rathwi-pauri-segwi:i2	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	99	ant	110	119	attested	kiɖawi	attested	kiɖawi	silbareli2018:g099:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	100	spider	111	119	attested	suʈkuli	attested	suʈkuɭi	silbareli2018:g100:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	101	name	111	120	attested	nau	attested	nau	silbareli2018:g101:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	102	man	111	120	attested	oɖmi	attested	od̪mi	silbareli2018:g102:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	103	woman	111	120	attested	baiʌr	attested	baiʌɾ	silbareli2018:g103:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	104	child	111	121	attested	puriʌ	attested	puɾiʌ	silbareli2018:g104:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	105	father	112	121	attested	bas	attested	bas	silbareli2018:g105:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	106	mother	112	121	attested	aiʃ	attested	aiʃ	silbareli2018:g106:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	107	older_brother	112	122	attested	motto-bhaiʃ	attested	moʈɬo-bɦai	silbareli2018:g107:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	108	younger_brother	112	122	attested	ɳaɳɖlu-bhaiʃ	attested	n̪an̪d̪lu-bɦaiʃ	silbareli2018:g108:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	109	older_sister	112	122	attested	moti-bhõniʂ	attested	motɬ̪i-bɦoniʂ	silbareli2018:g109:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	110	younger_sister	113	123	attested	ɳaɳɖli-bhoniʂ	attested	n̪an̪d̪li-bɦoniʂ	silbareli2018:g110:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	111	son	113	123	attested	puriu	attested	puɾiu	silbareli2018:g111:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	112	daughter	113	123	attested	purai	attested	puɾai	silbareli2018:g112:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	113	husband	113	124	attested	oɖmi	attested	od̪mi	silbareli2018:g113:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	114	wife	113	124	attested	laɖi	attested	la̪d̪i	silbareli2018:g114:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	115	boy	114	124	attested	puriʌ	attested	puɾiʌ	silbareli2018:g115:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	116	girl	114	125	attested	purai	attested	puɾai	silbareli2018:g116:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	117	day	114	125	attested	ɖihaɖu	attested	d̪ɦaɖu	silbareli2018:g117:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	118	night	114	125	attested	raʈi	attested	ɾati̪	silbareli2018:g118:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	119	morning	114	126	attested	ʂʌɳɖare	attested	sʌ̪n̪d̪aɾe	silbareli2018:g119:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	120	noon	115	126	attested	t̪s̪hoʈipʌr-ɖahaɖu	attested	ts̪h̪ oʈipʌr-d̪ɦahaɖu	silbareli2018:g120:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	121	evening/afternoon	115	126	attested	ʂaɳʈo	attested	sa̪n̪to̪	silbareli2018:g121:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	122	yesterday	115	127	attested	kal	attested	kal	silbareli2018:g122:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	123	today	115	127	attested	adz	attested	ad̪z̪	silbareli2018:g123:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	124	tomorrow	115	127	attested	wahaɳe	attested	wahaɳe	silbareli2018:g124:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	125	week	116	128	attested	hapʈu	attested	haptu̪	silbareli2018:g125:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	126	month	116	128	attested	mohʌɳo	attested	mohʌɳo	silbareli2018:g126:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	127	year	116	128	attested	waris	attested	woɾis	silbareli2018:g127:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	128	old	116	129	attested	dʒuɳlʌ	attested	d̪zu̪ n̪lʌ	silbareli2018:g128:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	129	new	116	129	attested	naulʌ	attested	naulʌ	silbareli2018:g129:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	130	good	117	129	attested	warlʌ	attested	warlʌ	silbareli2018:g130:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	131	bad	117	130	attested	khʌrap	attested	khʌɾap	silbareli2018:g131:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	132	wet	117	130	attested	bhiglo	attested	bɦiglo	silbareli2018:g132:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	133	dry	117	130	attested	suklʌ	attested	suklʌ	silbareli2018:g133:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	134	long	117	131	attested	ɳambo	attested	n̪ambo	silbareli2018:g134:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	135	short	118	131	attested	tukʌ	attested	ʈukʌ	silbareli2018:g135:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	136	hot	118	131	attested	t̪aʈʌlo	attested	ta̪tʌ̪ɭo	silbareli2018:g136:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	137	cold	118	132	attested	ʂelo	attested	se̪lo	silbareli2018:g137:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	138	right	118	132	attested	dʒeuɖu	attested	dʒeuɖu	silbareli2018:g138:sil-bareli-2018-rathwi-pauri-segwi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	139	left	118	132	attested	ɖakhriu	attested	ɖakhʌɾiu	silbareli2018:g139:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	140	near	119	133	attested	saʈe	attested	sate̪	silbareli2018:g140:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	141	far	119	133	attested	tʃheto	attested	tʃheeʈo	silbareli2018:g141:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	142	big	119	133	attested	motto	attested	moʈɬu	silbareli2018:g142:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	SEG	sil-bareli-2018-rathwi-pauri-segwi	143	small	119	134	attested	ɳaɳlo	attested	n̪an̪lo	silbareli2018:g143:sil-bareli-2018-rathwi-pauri-segwi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
