entry_key	item	site_code	site_variant	role	language_id	dialect_id	status	form	gloss	physical_page	printed_page	line_id	disposition	reason
silkurux2011:i244:B:1	244	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	koha	big	53	52	P053-L019	staged_target	attested Kurux target-site form
silkurux2011:i244:C:1	244	C	1	target	Kurux	kurux2011-C-boldipukur	attested	koha	big	53	52	P053-L019	staged_target	attested Kurux target-site form
silkurux2011:i244:D:1	244	D	1	target	Kurux	kurux2011-D-lohanipara	attested	koha	big	53	52	P053-L019	staged_target	attested Kurux target-site form
silkurux2011:i244:E:1	244	E	1	target	Kurux	kurux2011-E-dulhapur	attested	koha	big	53	52	P053-L019	staged_target	attested Kurux target-site form
silkurux2011:i244:0:1	244	0	1	control	B	kurux2011-0-bangla	attested	bɔɽo	big	53	52	P053-L020	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i245:A:1	245	A	1	target	Kurux	kurux2011-A-dima	attested	tʃukːɛ	small	53	52	P053-L024	staged_target	attested Kurux target-site form
silkurux2011:i245:A:2	245	A	2	target	Kurux	kurux2011-A-dima	attested	tʃukːɛ	small	53	52	P053-L027	staged_target	attested Kurux target-site form
silkurux2011:i245:B:1	245	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	sanːi	small	53	52	P053-L023	staged_target	attested Kurux target-site form
silkurux2011:i245:C:1	245	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tʃʰotɛ	small	53	52	P053-L025	staged_target	attested Kurux target-site form
silkurux2011:i245:D:1	245	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ʃanːi	small	53	52	P053-L022	staged_target	attested Kurux target-site form
silkurux2011:i245:D:2	245	D	2	target	Kurux	kurux2011-D-lohanipara	attested	tʃʰotɛ	small	53	52	P053-L025	staged_target	attested Kurux target-site form
silkurux2011:i245:E:1	245	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ʃanːi	small	53	52	P053-L022	staged_target	attested Kurux target-site form
silkurux2011:i245:0:1	245	0	1	control	B	kurux2011-0-bangla	attested	tʃʰoto	small	53	52	P053-L026	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i246:A:1	246	A	1	target	Kurux	kurux2011-A-dima	attested	lɛmti	long	53	52	P053-L029	staged_target	attested Kurux target-site form
silkurux2011:i246:B:1	246	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	digha	long	53	52	P053-L028	staged_target	attested Kurux target-site form
silkurux2011:i246:C:1	246	C	1	target	Kurux	kurux2011-C-boldipukur	attested	digha	long	53	52	P053-L028	staged_target	attested Kurux target-site form
silkurux2011:i246:D:1	246	D	1	target	Kurux	kurux2011-D-lohanipara	attested	digha	long	53	52	P053-L028	staged_target	attested Kurux target-site form
silkurux2011:i246:E:1	246	E	1	target	Kurux	kurux2011-E-dulhapur	attested	digha	long	53	52	P053-L028	staged_target	attested Kurux target-site form
silkurux2011:i246:0:1	246	0	1	control	B	kurux2011-0-bangla	attested	lɔmba	long	53	52	P053-L030	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i247:A:1	247	A	1	target	Kurux	kurux2011-A-dima	not_used		short (length)	53	52	P053-L031	excluded_not_used	item printed [not used] for all sites
silkurux2011:i247:B:1	247	B	1	target	Kurux	kurux2011-B-gabindanagar	not_used		short (length)	53	52	P053-L031	excluded_not_used	item printed [not used] for all sites
silkurux2011:i247:C:1	247	C	1	target	Kurux	kurux2011-C-boldipukur	not_used		short (length)	53	52	P053-L031	excluded_not_used	item printed [not used] for all sites
silkurux2011:i247:D:1	247	D	1	target	Kurux	kurux2011-D-lohanipara	not_used		short (length)	53	52	P053-L031	excluded_not_used	item printed [not used] for all sites
silkurux2011:i247:E:1	247	E	1	target	Kurux	kurux2011-E-dulhapur	not_used		short (length)	53	52	P053-L031	excluded_not_used	item printed [not used] for all sites
silkurux2011:i247:0:1	247	0	1	control	B	kurux2011-0-bangla	not_used		short (length)	53	52	P053-L031	excluded_not_used	item printed [not used] for all sites
silkurux2011:i248:A:1	248	A	1	target	Kurux	kurux2011-A-dima	attested	odʒɛ̃	heavy	53	52	P053-L034	staged_target	attested Kurux target-site form
silkurux2011:i248:B:1	248	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	otʰːa	heavy	53	52	P053-L032	staged_target	attested Kurux target-site form
silkurux2011:i248:C:1	248	C	1	target	Kurux	kurux2011-C-boldipukur	attested	otʰːa	heavy	53	52	P053-L032	staged_target	attested Kurux target-site form
silkurux2011:i248:D:1	248	D	1	target	Kurux	kurux2011-D-lohanipara	attested	otʰːa	heavy	53	52	P053-L032	staged_target	attested Kurux target-site form
silkurux2011:i248:E:1	248	E	1	target	Kurux	kurux2011-E-dulhapur	attested	otʰːa	heavy	53	52	P053-L032	staged_target	attested Kurux target-site form
silkurux2011:i248:0:1	248	0	1	control	B	kurux2011-0-bangla	attested	bʰari	heavy	53	52	P053-L033	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i249:A:1	249	A	1	target	Kurux	kurux2011-A-dima	attested	odʒɛnməlɛ	light (not heavy)	53	52	P053-L037	staged_target	attested Kurux target-site form
silkurux2011:i249:B:1	249	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	nɛbːa	light (not heavy)	53	52	P053-L035	staged_target	attested Kurux target-site form
silkurux2011:i249:C:1	249	C	1	target	Kurux	kurux2011-C-boldipukur	attested	nɛbːa	light (not heavy)	53	52	P053-L035	staged_target	attested Kurux target-site form
silkurux2011:i249:D:1	249	D	1	target	Kurux	kurux2011-D-lohanipara	attested	nɛbːa	light (not heavy)	53	52	P053-L035	staged_target	attested Kurux target-site form
silkurux2011:i249:E:1	249	E	1	target	Kurux	kurux2011-E-dulhapur	attested	nɛbːa	light (not heavy)	53	52	P053-L035	staged_target	attested Kurux target-site form
silkurux2011:i249:0:1	249	0	1	control	B	kurux2011-0-bangla	attested	halka	light (not heavy)	53	52	P053-L036	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i250:A:1	250	A	1	target	Kurux	kurux2011-A-dima	blank		fat	53	52	P053-L038	excluded_blank	printed no-entry cell
silkurux2011:i250:B:1	250	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	moʈa	fat	53	52	P053-L039	staged_target	attested Kurux target-site form
silkurux2011:i250:C:1	250	C	1	target	Kurux	kurux2011-C-boldipukur	attested	moʈa	fat	53	52	P053-L039	staged_target	attested Kurux target-site form
silkurux2011:i250:D:1	250	D	1	target	Kurux	kurux2011-D-lohanipara	attested	moʈa	fat	53	52	P053-L039	staged_target	attested Kurux target-site form
silkurux2011:i250:E:1	250	E	1	target	Kurux	kurux2011-E-dulhapur	attested	moʈa	fat	53	52	P053-L039	staged_target	attested Kurux target-site form
silkurux2011:i250:0:1	250	0	1	control	B	kurux2011-0-bangla	attested	moʈa	fat	53	52	P053-L039	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i251:A:1	251	A	1	target	Kurux	kurux2011-A-dima	blank		thin	53	52	P053-L040	excluded_blank	printed no-entry cell
silkurux2011:i251:B:1	251	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	saruha	thin	53	52	P053-L043	staged_target	attested Kurux target-site form
silkurux2011:i251:C:1	251	C	1	target	Kurux	kurux2011-C-boldipukur	attested	saruha	thin	53	52	P053-L043	staged_target	attested Kurux target-site form
silkurux2011:i251:D:1	251	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ʃarua	thin	53	52	P053-L041	staged_target	attested Kurux target-site form
silkurux2011:i251:E:1	251	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ʃaruɛ	thin	53	52	P053-L042	staged_target	attested Kurux target-site form
silkurux2011:i251:0:1	251	0	1	control	B	kurux2011-0-bangla	attested	tʃikon	thin	53	52	P053-L044	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i252:A:1	252	A	1	target	Kurux	kurux2011-A-dima	blank		wide, broad	53	52	P053-L045	excluded_blank	printed no-entry cell
silkurux2011:i252:B:1	252	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tʃakar	wide, broad	53	52	P053-L046	staged_target	attested Kurux target-site form
silkurux2011:i252:C:1	252	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tʃakar	wide, broad	53	52	P053-L046	staged_target	attested Kurux target-site form
silkurux2011:i252:D:1	252	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tʃakar	wide, broad	53	52	P053-L046	staged_target	attested Kurux target-site form
silkurux2011:i252:E:1	252	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tʃɛpta	wide, broad	53	52	P053-L047	staged_target	attested Kurux target-site form
silkurux2011:i252:0:1	252	0	1	control	B	kurux2011-0-bangla	attested	tʃɔra	wide, broad	53	52	P053-L048	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i253:A:1	253	A	1	target	Kurux	kurux2011-A-dima	blank		narrow	53	52	P053-L049	excluded_blank	printed no-entry cell
silkurux2011:i253:B:1	253	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	saruha	narrow	53	52	P053-L051	staged_target	attested Kurux target-site form
silkurux2011:i253:C:1	253	C	1	target	Kurux	kurux2011-C-boldipukur	attested	saruha	narrow	53	52	P053-L051	staged_target	attested Kurux target-site form
silkurux2011:i253:D:1	253	D	1	target	Kurux	kurux2011-D-lohanipara	attested	saruha	narrow	53	52	P053-L051	staged_target	attested Kurux target-site form
silkurux2011:i253:E:1	253	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ʃaruhɛ	narrow	53	52	P053-L050	staged_target	attested Kurux target-site form
silkurux2011:i253:0:1	253	0	1	control	B	kurux2011-0-bangla	attested	ʃɔru	narrow	53	52	P053-L052	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i254:A:1	254	A	1	target	Kurux	kurux2011-A-dima	blank		deep	53	52	P053-L053	excluded_blank	printed no-entry cell
silkurux2011:i254:B:1	254	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	gaɖːi	deep	53	52	P053-L054	staged_target	attested Kurux target-site form
silkurux2011:i254:C:1	254	C	1	target	Kurux	kurux2011-C-boldipukur	attested	gaɖːi	deep	53	52	P053-L054	staged_target	attested Kurux target-site form
silkurux2011:i254:D:1	254	D	1	target	Kurux	kurux2011-D-lohanipara	attested	gaɖːi	deep	53	52	P053-L054	staged_target	attested Kurux target-site form
silkurux2011:i254:E:1	254	E	1	target	Kurux	kurux2011-E-dulhapur	attested	gaɖːi	deep	53	52	P053-L054	staged_target	attested Kurux target-site form
silkurux2011:i254:0:1	254	0	1	control	B	kurux2011-0-bangla	attested	gobʰir	deep	53	52	P053-L055	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i255:A:1	255	A	1	target	Kurux	kurux2011-A-dima	blank		shallow	54	53	P054-L001	excluded_blank	printed no-entry cell
silkurux2011:i255:B:1	255	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tʰorɛ	shallow	54	53	P054-L002	staged_target	attested Kurux target-site form
silkurux2011:i255:C:1	255	C	1	target	Kurux	kurux2011-C-boldipukur	blank		shallow	54	53	P054-L001	excluded_blank	printed no-entry cell
silkurux2011:i255:D:1	255	D	1	target	Kurux	kurux2011-D-lohanipara	attested	dipːa	shallow	54	53	P054-L003	staged_target	attested Kurux target-site form
silkurux2011:i255:E:1	255	E	1	target	Kurux	kurux2011-E-dulhapur	attested	dipːɛ	shallow	54	53	P054-L004	staged_target	attested Kurux target-site form
silkurux2011:i255:0:1	255	0	1	control	B	kurux2011-0-bangla	attested	ɔgobʰir	shallow	54	53	P054-L005	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i256:A:1	256	A	1	target	Kurux	kurux2011-A-dima	blank		full (cup)	54	53	P054-L006	excluded_blank	printed no-entry cell
silkurux2011:i256:B:1	256	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	nind	full (cup)	54	53	P054-L007	staged_target	attested Kurux target-site form
silkurux2011:i256:C:1	256	C	1	target	Kurux	kurux2011-C-boldipukur	attested	nind	full (cup)	54	53	P054-L007	staged_target	attested Kurux target-site form
silkurux2011:i256:D:1	256	D	1	target	Kurux	kurux2011-D-lohanipara	attested	nind	full (cup)	54	53	P054-L007	staged_target	attested Kurux target-site form
silkurux2011:i256:E:1	256	E	1	target	Kurux	kurux2011-E-dulhapur	attested	nind	full (cup)	54	53	P054-L007	staged_target	attested Kurux target-site form
silkurux2011:i256:0:1	256	0	1	control	B	kurux2011-0-bangla	attested	purno	full (cup)	54	53	P054-L008	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i257:A:1	257	A	1	target	Kurux	kurux2011-A-dima	blank		empty (cup)	54	53	P054-L009	excluded_blank	printed no-entry cell
silkurux2011:i257:B:1	257	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	nidi	empty (cup)	54	53	P054-L010	staged_target	attested Kurux target-site form
silkurux2011:i257:C:1	257	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xai̯ka	empty (cup)	54	53	P054-L011	staged_target	attested Kurux target-site form
silkurux2011:i257:D:1	257	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ɛndraha malla	empty (cup)	54	53	P054-L013	staged_target	attested Kurux target-site form
silkurux2011:i257:E:1	257	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ɛndra malla	empty (cup)	54	53	P054-L012	staged_target	attested Kurux target-site form
silkurux2011:i257:0:1	257	0	1	control	B	kurux2011-0-bangla	attested	kʰali	empty (cup)	54	53	P054-L014	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i258:A:1	258	A	1	target	Kurux	kurux2011-A-dima	attested	kʰirɛ	hungry	54	53	P054-L015	staged_target	attested Kurux target-site form
silkurux2011:i258:B:1	258	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	kira	hungry	54	53	P054-L016	staged_target	attested Kurux target-site form
silkurux2011:i258:C:1	258	C	1	target	Kurux	kurux2011-C-boldipukur	attested	kira	hungry	54	53	P054-L016	staged_target	attested Kurux target-site form
silkurux2011:i258:D:1	258	D	1	target	Kurux	kurux2011-D-lohanipara	attested	kira	hungry	54	53	P054-L016	staged_target	attested Kurux target-site form
silkurux2011:i258:E:1	258	E	1	target	Kurux	kurux2011-E-dulhapur	attested	kirɛ	hungry	54	53	P054-L017	staged_target	attested Kurux target-site form
silkurux2011:i258:0:1	258	0	1	control	B	kurux2011-0-bangla	attested	kʰidɛ laga	hungry	54	53	P054-L018	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i259:A:1	259	A	1	target	Kurux	kurux2011-A-dima	attested	oŋkɛ	thirsty	54	53	P054-L019	staged_target	attested Kurux target-site form
silkurux2011:i259:B:1	259	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	onka	thirsty	54	53	P054-L020	staged_target	attested Kurux target-site form
silkurux2011:i259:C:1	259	C	1	target	Kurux	kurux2011-C-boldipukur	attested	onka	thirsty	54	53	P054-L020	staged_target	attested Kurux target-site form
silkurux2011:i259:D:1	259	D	1	target	Kurux	kurux2011-D-lohanipara	attested	onka	thirsty	54	53	P054-L020	staged_target	attested Kurux target-site form
silkurux2011:i259:E:1	259	E	1	target	Kurux	kurux2011-E-dulhapur	attested	onka	thirsty	54	53	P054-L020	staged_target	attested Kurux target-site form
silkurux2011:i259:0:1	259	0	1	control	B	kurux2011-0-bangla	attested	pipaʃa pawa	thirsty	54	53	P054-L021	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i260:A:1	260	A	1	target	Kurux	kurux2011-A-dima	blank		sweet	54	53	P054-L022	excluded_blank	printed no-entry cell
silkurux2011:i260:B:1	260	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ɛmba	sweet	54	53	P054-L023	staged_target	attested Kurux target-site form
silkurux2011:i260:C:1	260	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ɛmba	sweet	54	53	P054-L023	staged_target	attested Kurux target-site form
silkurux2011:i260:D:1	260	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ɛmba	sweet	54	53	P054-L023	staged_target	attested Kurux target-site form
silkurux2011:i260:E:1	260	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ɛmba	sweet	54	53	P054-L023	staged_target	attested Kurux target-site form
silkurux2011:i260:0:1	260	0	1	control	B	kurux2011-0-bangla	attested	miʃti	sweet	54	53	P054-L024	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i261:A:1	261	A	1	target	Kurux	kurux2011-A-dima	blank		sour	54	53	P054-L025	excluded_blank	printed no-entry cell
silkurux2011:i261:B:1	261	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tiʃa	sour	54	53	P054-L026	staged_target	attested Kurux target-site form
silkurux2011:i261:C:1	261	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tisa	sour	54	53	P054-L027	staged_target	attested Kurux target-site form
silkurux2011:i261:D:1	261	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tiʃa	sour	54	53	P054-L026	staged_target	attested Kurux target-site form
silkurux2011:i261:E:1	261	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tisɛ	sour	54	53	P054-L028	staged_target	attested Kurux target-site form
silkurux2011:i261:0:1	261	0	1	control	B	kurux2011-0-bangla	attested	ʈɔk	sour	54	53	P054-L029	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i262:A:1	262	A	1	target	Kurux	kurux2011-A-dima	blank		bitter	54	53	P054-L030	excluded_blank	printed no-entry cell
silkurux2011:i262:B:1	262	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xalxa	bitter	54	53	P054-L031	staged_target	attested Kurux target-site form
silkurux2011:i262:C:1	262	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xalxa	bitter	54	53	P054-L031	staged_target	attested Kurux target-site form
silkurux2011:i262:D:1	262	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xalxa	bitter	54	53	P054-L031	staged_target	attested Kurux target-site form
silkurux2011:i262:E:1	262	E	1	target	Kurux	kurux2011-E-dulhapur	attested	titɛm	bitter	54	53	P054-L033	staged_target	attested Kurux target-site form
silkurux2011:i262:0:1	262	0	1	control	B	kurux2011-0-bangla	attested	tita	bitter	54	53	P054-L032	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i263:A:1	263	A	1	target	Kurux	kurux2011-A-dima	blank		spicy, hot	54	53	P054-L034	excluded_blank	printed no-entry cell
silkurux2011:i263:B:1	263	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xalxa	spicy, hot	54	53	P054-L035	staged_target	attested Kurux target-site form
silkurux2011:i263:C:1	263	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xalxa	spicy, hot	54	53	P054-L035	staged_target	attested Kurux target-site form
silkurux2011:i263:D:1	263	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xalxa	spicy, hot	54	53	P054-L035	staged_target	attested Kurux target-site form
silkurux2011:i263:E:1	263	E	1	target	Kurux	kurux2011-E-dulhapur	attested	xalxa	spicy, hot	54	53	P054-L035	staged_target	attested Kurux target-site form
silkurux2011:i263:0:1	263	0	1	control	B	kurux2011-0-bangla	attested	dʒʰal	spicy, hot	54	53	P054-L036	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i264:A:1	264	A	1	target	Kurux	kurux2011-A-dima	blank		ripe	54	53	P054-L037	excluded_blank	printed no-entry cell
silkurux2011:i264:B:1	264	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	pandʒka	ripe	54	53	P054-L038	staged_target	attested Kurux target-site form
silkurux2011:i264:C:1	264	C	1	target	Kurux	kurux2011-C-boldipukur	attested	pandʒka	ripe	54	53	P054-L038	staged_target	attested Kurux target-site form
silkurux2011:i264:D:1	264	D	1	target	Kurux	kurux2011-D-lohanipara	attested	pandʒka	ripe	54	53	P054-L038	staged_target	attested Kurux target-site form
silkurux2011:i264:E:1	264	E	1	target	Kurux	kurux2011-E-dulhapur	attested	pandʒka	ripe	54	53	P054-L038	staged_target	attested Kurux target-site form
silkurux2011:i264:0:1	264	0	1	control	B	kurux2011-0-bangla	attested	paka	ripe	54	53	P054-L039	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i265:A:1	265	A	1	target	Kurux	kurux2011-A-dima	blank		rotten (fruit)	54	53	P054-L040	excluded_blank	printed no-entry cell
silkurux2011:i265:B:1	265	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	kitka	rotten (fruit)	54	53	P054-L041	staged_target	attested Kurux target-site form
silkurux2011:i265:C:1	265	C	1	target	Kurux	kurux2011-C-boldipukur	attested	kitka	rotten (fruit)	54	53	P054-L041	staged_target	attested Kurux target-site form
silkurux2011:i265:D:1	265	D	1	target	Kurux	kurux2011-D-lohanipara	attested	kitːi̯a	rotten (fruit)	54	53	P054-L042	staged_target	attested Kurux target-site form
silkurux2011:i265:E:1	265	E	1	target	Kurux	kurux2011-E-dulhapur	attested	kitːiɛ̯	rotten (fruit)	54	53	P054-L043	staged_target	attested Kurux target-site form
silkurux2011:i265:0:1	265	0	1	control	B	kurux2011-0-bangla	attested	potʃa	rotten (fruit)	54	53	P054-L044	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i266:A:1	266	A	1	target	Kurux	kurux2011-A-dima	blank		fast	54	53	P054-L045	excluded_blank	printed no-entry cell
silkurux2011:i266:B:1	266	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	dʒaldi	fast	54	53	P054-L046	staged_target	attested Kurux target-site form
silkurux2011:i266:C:1	266	C	1	target	Kurux	kurux2011-C-boldipukur	attested	dʒaldi	fast	54	53	P054-L046	staged_target	attested Kurux target-site form
silkurux2011:i266:D:1	266	D	1	target	Kurux	kurux2011-D-lohanipara	attested	dʒaldi	fast	54	53	P054-L046	staged_target	attested Kurux target-site form
silkurux2011:i266:E:1	266	E	1	target	Kurux	kurux2011-E-dulhapur	attested	dʒaldi	fast	54	53	P054-L046	staged_target	attested Kurux target-site form
silkurux2011:i266:0:1	266	0	1	control	B	kurux2011-0-bangla	attested	taratari	fast	54	53	P054-L047	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i267:A:1	267	A	1	target	Kurux	kurux2011-A-dima	blank		slow	54	53	P054-L048	excluded_blank	printed no-entry cell
silkurux2011:i267:B:1	267	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	dirɛm	slow	54	53	P054-L051	staged_target	attested Kurux target-site form
silkurux2011:i267:C:1	267	C	1	target	Kurux	kurux2011-C-boldipukur	attested	dirɛ	slow	54	53	P054-L050	staged_target	attested Kurux target-site form
silkurux2011:i267:D:1	267	D	1	target	Kurux	kurux2011-D-lohanipara	attested	dʰirɛ dʰirɛ	slow	54	53	P054-L049	staged_target	attested Kurux target-site form
silkurux2011:i267:E:1	267	E	1	target	Kurux	kurux2011-E-dulhapur	attested	dirɛm	slow	54	53	P054-L051	staged_target	attested Kurux target-site form
silkurux2011:i267:0:1	267	0	1	control	B	kurux2011-0-bangla	attested	dʰirɛ dʰirɛ	slow	54	53	P054-L049	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i268:A:1	268	A	1	target	Kurux	kurux2011-A-dima	attested	sɛmɛn	same	54	53	P054-L055	staged_target	attested Kurux target-site form
silkurux2011:i268:B:1	268	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ontam	same	54	53	P054-L052	staged_target	attested Kurux target-site form
silkurux2011:i268:C:1	268	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ontam	same	54	53	P054-L052	staged_target	attested Kurux target-site form
silkurux2011:i268:D:1	268	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ontam	same	54	53	P054-L052	staged_target	attested Kurux target-site form
silkurux2011:i268:E:1	268	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ontanum	same	54	53	P054-L053	staged_target	attested Kurux target-site form
silkurux2011:i268:0:1	268	0	1	control	B	kurux2011-0-bangla	attested	ɛki	same	54	53	P054-L054	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i269:A:1	269	A	1	target	Kurux	kurux2011-A-dima	attested	gitʃə	different	54	53	P054-L059	staged_target	attested Kurux target-site form
silkurux2011:i269:B:1	269	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	mamisri	different	54	53	P054-L056	staged_target	attested Kurux target-site form
silkurux2011:i269:C:1	269	C	1	target	Kurux	kurux2011-C-boldipukur	attested	dʒuda	different	54	53	P054-L057	staged_target	attested Kurux target-site form
silkurux2011:i269:D:1	269	D	1	target	Kurux	kurux2011-D-lohanipara	attested	dʒuda	different	54	53	P054-L057	staged_target	attested Kurux target-site form
silkurux2011:i269:E:1	269	E	1	target	Kurux	kurux2011-E-dulhapur	attested	dʒuda	different	54	53	P054-L057	staged_target	attested Kurux target-site form
silkurux2011:i269:0:1	269	0	1	control	B	kurux2011-0-bangla	attested	bʰinno	different	54	53	P054-L058	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i270:A:1	270	A	1	target	Kurux	kurux2011-A-dima	attested	sukʰɛl	dry	55	54	P055-L005	staged_target	attested Kurux target-site form
silkurux2011:i270:B:1	270	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xaɛ̯ka	dry	55	54	P055-L001	staged_target	attested Kurux target-site form
silkurux2011:i270:C:1	270	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xai̯ka	dry	55	54	P055-L002	staged_target	attested Kurux target-site form
silkurux2011:i270:D:1	270	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xai̯ka	dry	55	54	P055-L002	staged_target	attested Kurux target-site form
silkurux2011:i270:E:1	270	E	1	target	Kurux	kurux2011-E-dulhapur	attested	xai̯kɛ	dry	55	54	P055-L003	staged_target	attested Kurux target-site form
silkurux2011:i270:0:1	270	0	1	control	B	kurux2011-0-bangla	attested	ʃukna	dry	55	54	P055-L004	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i271:A:1	271	A	1	target	Kurux	kurux2011-A-dima	attested	bʰɪɳɖʒal	wet	55	54	P055-L009	staged_target	attested Kurux target-site form
silkurux2011:i271:B:1	271	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tʃaɛ̯ka	wet	55	54	P055-L006	staged_target	attested Kurux target-site form
silkurux2011:i271:C:1	271	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tʃai̯ka	wet	55	54	P055-L007	staged_target	attested Kurux target-site form
silkurux2011:i271:D:1	271	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tʃai̯ka	wet	55	54	P055-L007	staged_target	attested Kurux target-site form
silkurux2011:i271:E:1	271	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tʃai̯kɛ	wet	55	54	P055-L008	staged_target	attested Kurux target-site form
silkurux2011:i271:0:1	271	0	1	control	B	kurux2011-0-bangla	attested	bʰidʒa	wet	55	54	P055-L010	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i272:A:1	272	A	1	target	Kurux	kurux2011-A-dima	attested	gɛrɛm	hot (weather)	55	54	P055-L011	staged_target	attested Kurux target-site form
silkurux2011:i272:B:1	272	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	garam	hot (weather)	55	54	P055-L012	staged_target	attested Kurux target-site form
silkurux2011:i272:C:1	272	C	1	target	Kurux	kurux2011-C-boldipukur	attested	garam	hot (weather)	55	54	P055-L012	staged_target	attested Kurux target-site form
silkurux2011:i272:D:1	272	D	1	target	Kurux	kurux2011-D-lohanipara	attested	garam	hot (weather)	55	54	P055-L012	staged_target	attested Kurux target-site form
silkurux2011:i272:E:1	272	E	1	target	Kurux	kurux2011-E-dulhapur	attested	garam	hot (weather)	55	54	P055-L012	staged_target	attested Kurux target-site form
silkurux2011:i272:0:1	272	0	1	control	B	kurux2011-0-bangla	attested	gɔrɔm	hot (weather)	55	54	P055-L013	excluded_control	standard Bangla comparison control retained audit-only
